ID;Regions;Periods;TotalFixedCapitalFormationGross_1;AgricultureForestryAndFishing_2;MiningAndQuarrying_3;ManufacturingIndustry_4;ElectricityGasAndWaterSupply_5;Construction_6;TradeHotelsAndRestaurantsAndRepair_7;TransportStorageAndCommunication_8;FinancialIntermediation_9;PublicAdministration_10;WelfareAndOtherServices_11;DwellingStock_12;IndustrialBuildings_13;CivilEngineering_14;Transport_15;MachineryAndEquipment_16;OtherFixedCapitalFormation_17;CultivatedAssets_18;TransferCostsOfGround_19
443;Overig Agglomeratie Amsterdam;1997;656.62;10.89;0.0;33.58;;7.71;76.69;79.41;353.04;70.34;25.87;152.47;147.48;71.24;52.64;66.71;155.19;0.45;10.44
444;Overig Agglomeratie Amsterdam;1998;717.92;9.7;0.0;50.35;;23.32;88.78;62.05;385.15;70.38;28.18;149.03;149.22;54.21;55.95;102.25;183.84;0.35;23.07
445;Overig Agglomeratie Amsterdam;1999;741.23;14.52;0.02;43.55;;20.85;90.61;56.72;405.3;77.5;32.15;140.53;166.2;52.15;60.63;89.55;209.26;0.47;22.44
446;Overig Agglomeratie Amsterdam;2000;887.86;13.28;1.09;29.23;;7.35;77.54;140.44;456.83;134.01;28.1;121.58;219.38;163.92;83.77;70.59;214.58;0.22;13.82
447;Overig Agglomeratie Amsterdam;2001;711.02;17.51;0.2;28.16;;12.69;69.76;45.68;355.92;141.03;40.07;127.5;123.99;127.88;35.96;75.31;207.08;0.19;13.12
448;Edam-Volendam e.o.;1995;298.59;10.89;0.0;38.57;;8.62;24.05;12.25;113.45;55.36;34.94;87.13;53.55;35.85;23.6;57.18;31.76;2.72;6.35
449;Edam-Volendam e.o.;1996;365.29;9.08;0.91;27.23;;11.8;30.86;9.98;186.5;55.81;33.13;151.56;53.09;43.11;28.59;42.2;38.12;2.27;7.26
450;Edam-Volendam e.o.;1997;433.36;9.98;0.45;29.95;;13.61;31.76;10.89;260.47;44.47;32.67;223.71;39.48;39.03;28.13;49.46;44.47;2.72;6.35
451;Edam-Volendam e.o.;1998;442.59;9.73;0.0;29.18;;14.29;33.21;15.7;266.11;46.72;27.65;228.46;40.38;42.13;32.98;40.18;51.97;2.0;4.5
452;Edam-Volendam e.o.;1999;405.95;12.93;0.05;29.72;;18.89;51.39;18.64;190.77;54.14;29.42;151.14;58.94;48.99;32.64;52.52;54.72;2.67;4.33
453;Edam-Volendam e.o.;2000;514.7;12.44;0.02;30.36;;15.64;45.27;16.86;324.11;44.5;25.5;276.89;53.03;31.16;38.0;43.89;64.0;1.63;6.1
454;Edam-Volendam e.o.;2001;518.28;11.73;0.0;31.14;;16.62;44.04;17.01;303.17;44.01;50.55;253.97;73.95;32.19;39.68;48.25;63.77;1.51;4.96
455;Haarlemmermeer e.o.;1995;2096.46;40.39;0.0;308.12;;14.52;113.45;1024.64;517.76;52.18;24.96;260.47;222.35;69.88;1139.44;216.91;177.43;0.45;9.08
456;Haarlemmermeer e.o.;1996;1597.76;49.01;0.0;127.06;;16.34;121.16;671.14;520.03;62.62;29.95;225.53;224.62;90.76;598.08;249.58;197.85;0.45;10.89
457;Haarlemmermeer e.o.;1997;1494.75;47.65;0.0;82.59;;19.06;129.78;628.49;499.16;57.63;30.4;133.87;195.58;122.97;554.52;215.55;259.11;0.91;12.25
458;Haarlemmermeer e.o.;1998;1887.56;57.52;0.02;207.73;;22.49;166.37;708.48;628.9;65.14;30.92;198.69;202.94;135.28;588.69;390.8;338.85;0.51;31.8
459;Haarlemmermeer e.o.;1999;2373.6;70.57;0.22;95.62;;25.58;188.54;1008.17;873.19;72.56;39.15;387.33;292.44;235.9;741.36;292.99;386.17;0.55;36.87
460;Haarlemmermeer e.o.;2000;4081.02;78.15;2.33;90.17;;29.86;179.18;1713.54;1749.81;171.7;66.29;696.38;287.34;402.83;1791.8;349.5;538.13;0.49;14.56
461;Haarlemmermeer e.o.;2001;3563.2;73.99;0.34;71.37;;22.51;182.66;1105.0;1768.31;246.7;92.32;679.63;393.06;322.33;1412.19;259.27;480.96;0.43;15.33
462;Agglomeratie 's-Gravenhage ex. Zoeterm.;1995;2917.35;39.93;131.14;156.55;;28.13;158.82;505.96;1224.3;490.99;181.51;617.59;633.48;422.02;270.0;471.93;459.68;0.45;42.66
463;Agglomeratie 's-Gravenhage ex. Zoeterm.;1996;2936.87;39.48;18.6;125.7;;27.23;177.43;544.54;1250.16;505.96;247.76;633.02;615.33;344.42;272.72;521.39;500.07;0.45;49.01
464;Agglomeratie 's-Gravenhage ex. Zoeterm.;1997;3067.1;48.1;22.24;93.48;;26.77;186.05;501.88;1447.56;504.15;236.87;703.36;569.49;353.95;347.14;444.7;600.35;0.45;47.65
465;Agglomeratie 's-Gravenhage ex. Zoeterm.;1998;3584.36;54.52;21.78;104.89;;35.19;205.19;671.38;1713.87;546.39;231.15;794.98;601.02;388.65;433.45;560.09;700.77;0.32;105.08
466;Agglomeratie 's-Gravenhage ex. Zoeterm.;1999;4342.51;58.72;35.46;83.55;;36.88;246.32;1203.0;1882.85;564.7;231.02;966.6;618.7;362.34;493.2;983.92;831.94;0.37;85.44
467;Agglomeratie 's-Gravenhage ex. Zoeterm.;2000;4976.48;70.01;36.99;194.49;;49.05;407.02;1323.87;2289.61;417.77;187.66;1306.49;599.82;454.5;749.9;1061.94;726.83;0.18;76.82
468;Agglomeratie 's-Gravenhage ex. Zoeterm.;2001;5992.77;59.16;40.56;101.6;;47.87;327.58;2082.18;2441.01;681.3;211.52;1472.26;897.57;438.76;497.54;1681.36;908.98;0.16;96.15
469;Zoetermeer;1995;405.23;1.36;0.91;18.15;;6.81;42.2;10.89;213.28;75.78;36.3;147.02;92.12;28.59;18.6;46.74;63.98;0.45;7.71
470;Zoetermeer;1996;394.79;1.36;3.18;16.79;;14.07;43.11;8.62;210.1;77.14;19.97;109.36;75.78;31.31;43.11;46.74;79.87;0.45;8.62
471;Zoetermeer;1997;368.47;2.27;4.54;13.61;;8.62;42.2;14.07;175.61;80.77;27.23;77.6;80.77;30.4;34.03;39.48;96.66;0.45;9.08
472;Zoetermeer;1998;378.95;1.82;1.11;17.08;;10.79;51.16;19.51;184.42;64.48;28.58;87.92;76.19;33.79;21.78;46.34;108.4;0.21;4.33
473;Zoetermeer;1999;532.11;1.97;0.33;27.41;;38.92;52.54;25.34;294.43;60.48;30.68;189.62;69.76;39.02;25.02;67.74;132.52;0.21;8.22
474;Zoetermeer;2000;543.75;2.35;0.37;19.42;;10.75;53.36;27.75;364.87;43.17;21.71;255.53;58.48;16.52;24.2;38.77;140.32;0.19;9.75
475;Zoetermeer;2001;506.66;3.12;6.05;17.46;;10.68;78.9;25.46;269.29;63.88;31.82;172.94;82.75;20.64;22.45;58.37;138.68;0.12;10.73
476;Rijnmond;1995;5107.75;63.98;30.4;786.85;;88.49;391.16;1036.43;1846.89;456.05;407.95;1107.68;812.27;832.23;525.48;1044.6;720.15;2.27;62.17
477;Rijnmond;1996;5820.19;66.71;61.71;1089.98;;124.79;444.25;912.1;2218.53;494.17;408.4;1399.91;817.26;780.05;537.28;1329.58;886.23;2.27;68.52
478;Rijnmond;1997;7352.6;75.33;76.69;2253.47;;100.29;396.6;1158.05;2365.56;530.92;395.24;1461.63;939.33;891.68;549.07;2496.24;937.51;2.72;73.97
479;Rijnmond;1998;6716.65;76.34;10.64;1160.39;;98.53;505.61;1252.7;2706.93;571.24;334.26;1614.86;966.78;953.21;585.52;1439.28;1053.33;2.02;101.65
480;Rijnmond;1999;7424.0;111.45;82.22;1170.18;;106.89;579.69;1487.99;2902.58;603.4;379.59;1775.12;954.8;1155.23;605.24;1666.5;1152.72;2.63;111.77
481;Rijnmond;2000;6207.76;118.52;17.11;690.63;;96.67;497.96;1056.24;2718.06;683.49;329.08;1688.23;948.87;804.94;498.37;1053.74;1113.29;1.93;98.38
482;Rijnmond;2001;7449.97;131.89;13.12;707.99;;212.96;480.52;2066.05;2725.63;785.61;326.2;1700.7;1002.94;1649.59;592.13;1101.81;1302.21;1.69;98.9
483;Overig Groot-Rijnmond;1995;433.36;36.3;0.45;58.99;;10.44;34.03;30.86;195.58;39.48;26.77;164.27;45.38;42.66;47.19;80.32;41.75;4.99;6.35
484;Overig Groot-Rijnmond;1996;446.07;36.3;0.91;53.09;;12.71;44.92;19.51;204.65;49.01;25.41;167.9;45.38;49.92;40.39;78.5;51.73;5.45;7.26
485;Overig Groot-Rijnmond;1997;543.63;36.3;0.45;33.13;;13.16;47.65;22.24;312.65;47.19;31.31;266.37;46.29;45.83;45.38;71.24;54.91;6.35;7.26
486;Overig Groot-Rijnmond;1998;551.72;39.3;0.46;56.6;;17.03;55.41;40.34;266.51;54.85;21.21;220.47;57.33;50.05;66.04;82.42;65.43;5.24;4.75
487;Overig Groot-Rijnmond;1999;605.23;52.91;0.05;48.65;;20.31;73.07;33.54;292.76;61.96;21.98;238.88;75.97;53.57;55.16;90.88;76.89;7.12;6.76
488;Overig Groot-Rijnmond;2000;657.04;51.05;0.02;69.16;;19.25;62.08;41.48;302.86;84.69;26.45;251.38;64.94;88.13;59.74;92.32;84.7;7.12;8.7
489;Overig Groot-Rijnmond;2001;735.46;49.21;0.03;36.31;;18.0;73.16;53.98;377.03;101.74;26.0;335.32;61.48;101.72;48.83;78.78;94.65;6.76;7.93
490;Drechtsteden;1995;802.74;12.71;0.91;104.37;;33.13;73.51;66.71;331.71;115.71;63.53;260.92;114.35;78.96;79.87;152.47;103.46;0.91;12.25
491;Drechtsteden;1996;954.75;11.8;4.08;141.58;;53.55;94.39;126.6;319.92;120.25;83.04;240.05;127.06;97.11;146.12;200.57;128.87;0.45;14.52
492;Drechtsteden;1997;1171.21;14.07;4.54;146.12;;129.33;95.29;218.27;354.4;115.71;93.48;259.56;144.76;214.64;101.65;302.67;132.96;0.91;14.52
493;Drechtsteden;1998;1091.5;13.07;3.49;127.05;;50.79;105.64;232.22;377.72;103.19;78.34;261.7;113.15;203.1;148.11;192.94;158.6;0.47;13.42
494;Drechtsteden;1999;1013.63;10.72;2.54;148.01;;78.05;111.07;140.59;330.08;109.89;82.68;197.06;143.14;106.46;124.88;250.79;175.91;0.58;14.82
495;Drechtsteden;2000;1407.18;12.94;2.4;155.21;;69.07;93.71;241.13;350.6;398.19;83.94;218.93;144.77;430.74;135.19;272.95;188.86;0.47;15.28
496;Drechtsteden;2001;1532.89;10.78;5.44;166.78;;130.2;119.12;160.18;356.15;470.63;113.61;227.07;227.45;446.82;115.03;268.43;231.63;0.33;16.14
497;Overig Zuidoost-Zuid-Holland;1995;530.47;29.5;0.0;66.25;;20.87;68.97;24.96;242.77;56.72;20.42;188.77;73.51;44.02;58.54;91.21;56.72;10.44;7.26
498;Overig Zuidoost-Zuid-Holland;1996;563.14;29.95;0.91;106.64;;42.66;69.43;30.86;199.66;63.98;19.51;142.49;71.24;65.34;63.08;131.6;71.7;9.53;8.62
499;Overig Zuidoost-Zuid-Holland;1997;594.45;31.76;0.91;86.22;;39.03;68.52;26.32;251.85;65.34;24.5;152.02;72.15;58.08;96.66;109.81;84.86;11.34;9.08
500;Overig Zuidoost-Zuid-Holland;1998;847.15;34.58;0.11;78.77;;39.66;76.49;147.08;359.78;86.22;24.47;197.07;92.63;152.45;166.59;118.07;99.47;9.15;11.72
501;Overig Zuidoost-Zuid-Holland;1999;1116.33;38.61;0.22;123.41;;135.35;79.34;70.48;549.87;88.1;30.96;201.41;115.29;58.1;445.42;159.46;117.47;11.35;7.82
502;Overig Zuidoost-Zuid-Holland;2000;978.75;37.19;0.05;93.07;;45.83;97.98;50.75;389.8;217.03;47.04;225.03;133.09;206.42;160.76;111.83;122.36;9.97;9.29
503;Overig Zuidoost-Zuid-Holland;2001;1023.88;38.1;0.02;95.0;;46.46;95.24;41.58;398.09;263.06;46.34;223.06;127.36;257.07;147.66;122.95;127.68;8.7;9.4
504;Stadsgewest 's-Hertogenbosch;1995;1200.7;23.14;0.0;128.42;;15.88;83.04;91.21;624.4;166.08;68.52;307.66;177.43;100.74;255.48;193.76;149.75;3.63;12.25
505;Stadsgewest 's-Hertogenbosch;1996;1400.37;33.13;0.45;150.66;;21.78;97.56;84.4;714.25;210.55;87.58;331.26;230.52;113.45;305.39;214.64;184.23;4.08;17.7
506;Stadsgewest 's-Hertogenbosch;1997;1545.58;29.95;0.45;221.9;;29.04;112.08;135.23;706.99;225.53;84.4;334.44;242.77;136.59;268.18;291.33;247.31;4.54;20.87
507;Stadsgewest 's-Hertogenbosch;1998;1889.17;28.29;0.63;277.86;;35.7;143.94;196.11;887.66;240.0;78.97;373.65;288.95;176.32;388.62;331.58;298.5;3.08;28.47
508;Stadsgewest 's-Hertogenbosch;1999;1768.03;36.49;0.52;183.78;;50.63;149.13;194.37;912.64;161.17;79.31;360.04;192.47;121.04;408.84;325.25;341.43;4.49;14.46
509;Stadsgewest 's-Hertogenbosch;2000;2239.44;49.26;0.17;204.55;;38.21;164.04;357.53;1063.71;268.14;93.83;464.23;243.17;418.85;472.79;270.35;344.2;3.01;22.83
510;Stadsgewest 's-Hertogenbosch;2001;2459.23;47.03;0.16;189.99;;43.03;177.67;177.66;1301.71;416.29;105.71;507.28;310.15;347.66;654.9;283.31;329.83;2.04;24.06
511;Overig Noordoost-Noord-Brabant;1995;1180.74;110.72;0.45;264.55;;23.14;73.06;51.28;446.07;145.21;66.25;373.46;176.07;91.21;87.13;275.9;131.14;19.51;26.32
512;Overig Noordoost-Noord-Brabant;1996;1295.09;123.88;1.36;255.48;;28.59;83.5;50.82;534.55;164.72;51.73;447.88;176.52;117.53;96.66;253.66;149.29;22.24;30.86
513;Overig Noordoost-Noord-Brabant;1997;1336.38;109.81;1.36;243.68;;36.3;106.18;69.88;549.07;154.29;66.25;441.98;213.73;108.45;108.0;256.84;163.36;13.61;30.4
514;Overig Noordoost-Noord-Brabant;1998;1358.19;122.44;11.51;273.09;;44.48;113.08;67.34;510.44;154.21;61.59;418.36;222.74;108.44;120.8;270.21;198.98;10.15;8.51
515;Overig Noordoost-Noord-Brabant;1999;1442.79;134.81;2.45;279.43;;47.15;139.02;69.78;557.84;148.43;63.87;458.31;224.36;116.74;122.66;268.25;227.55;16.06;8.85
516;Overig Noordoost-Noord-Brabant;2000;1515.24;127.93;0.47;308.4;;44.92;141.0;62.89;551.64;201.49;76.49;440.95;284.25;152.27;99.83;276.31;229.89;10.65;21.1
517;Overig Noordoost-Noord-Brabant;2001;1494.5;127.19;0.54;294.06;;48.22;131.19;81.55;502.48;225.99;83.28;381.64;278.63;157.99;120.83;289.27;238.52;6.78;20.85
518;Almere;1995;822.25;4.54;0.0;26.77;;3.18;28.59;8.17;606.7;127.97;16.34;346.69;82.13;80.32;240.5;29.95;35.39;0.0;6.81
519;Almere;1996;911.19;3.18;0.0;25.41;;2.72;36.76;14.07;686.12;132.5;9.98;382.99;88.49;97.11;264.55;31.31;39.93;0.0;7.26
520;Almere;1997;1229.29;4.08;0.0;26.77;;3.63;36.3;9.98;999.68;125.24;23.14;669.33;86.67;85.76;287.24;39.48;52.64;0.0;7.71
521;Almere;1998;1274.31;4.25;0.0;37.32;;4.14;40.37;17.92;1034.74;110.94;24.64;643.24;65.37;92.64;348.99;47.55;64.3;0.1;12.13
522;Almere;1999;1294.31;12.12;0.0;29.0;;9.91;46.27;57.02;997.76;115.27;26.96;599.8;97.83;102.71;340.07;57.99;82.64;0.17;13.11
523;Almere;2000;2056.68;10.07;0.0;101.73;;5.47;73.53;41.72;1735.76;49.96;38.45;805.15;126.7;83.15;852.57;57.28;124.78;0.09;6.96
524;Almere;2001;1918.8;10.66;0.0;42.86;;9.12;72.86;22.8;1651.09;66.93;42.5;663.6;201.92;34.0;847.92;62.03;102.11;0.08;7.14
525;Flevoland-Midden;1995;472.84;38.57;0.0;35.85;;3.63;19.97;23.14;204.2;132.05;15.43;180.15;79.87;90.76;24.05;40.84;38.12;11.34;7.26
526;Flevoland-Midden;1996;540.91;38.57;0.0;29.95;;4.08;30.4;29.5;242.77;149.29;16.79;211.46;93.93;88.94;24.5;56.27;44.92;11.34;9.08
527;Flevoland-Midden;1997;634.84;45.38;0.0;49.01;;4.54;28.13;18.15;363.93;106.18;19.51;321.73;73.06;85.31;22.69;55.81;54.91;14.52;6.35
528;Flevoland-Midden;1998;613.52;42.74;0.03;58.72;;7.65;36.09;25.02;323.98;101.52;17.78;276.83;65.27;85.59;26.07;75.79;64.32;11.55;8.09
529;Flevoland-Midden;1999;614.03;53.66;0.03;38.87;;10.32;48.6;29.15;281.82;132.36;19.22;237.51;96.22;93.09;25.41;64.12;72.66;15.74;9.28
530;Flevoland-Midden;2000;821.79;54.35;0.03;37.75;;7.93;42.62;49.93;520.33;79.22;29.63;442.2;163.77;25.81;26.09;58.23;80.49;14.59;10.61
531;Flevoland-Midden;2001;791.19;47.88;0.4;54.3;;6.55;41.64;35.46;504.87;78.56;21.53;441.05;95.53;46.24;36.68;65.92;83.84;11.47;10.47
532;Noordoostpolder en Urk;1995;245.5;51.73;0.0;14.97;;1.82;14.07;5.9;112.99;38.12;5.9;101.19;29.5;36.3;17.24;31.76;18.6;8.17;2.72
533;Noordoostpolder en Urk;1996;260.92;49.92;0.0;15.43;;2.27;14.07;11.34;118.44;44.47;4.99;103.46;31.31;41.75;21.78;29.04;21.33;8.62;2.72
534;Noordoostpolder en Urk;1997;248.22;49.01;0.0;17.7;;2.27;20.87;7.71;100.29;42.2;8.17;81.68;38.12;38.12;18.15;32.67;26.77;9.98;2.72
535;Noordoostpolder en Urk;1998;276.03;60.53;0.0;15.89;;2.77;18.19;12.61;114.74;44.24;7.06;98.92;41.19;37.94;22.42;35.84;29.6;8.19;1.94
536;Noordoostpolder en Urk;1999;380.15;82.32;0.13;23.32;;5.25;24.75;8.84;184.66;44.13;6.75;165.15;55.09;45.52;19.89;44.04;35.8;10.9;3.77
537;Noordoostpolder en Urk;2000;327.48;83.88;0.0;44.45;;3.51;19.9;11.84;137.93;20.01;5.96;98.0;75.31;11.6;26.0;58.84;41.95;11.12;4.66
538;Noordoostpolder en Urk;2001;293.54;73.29;0.0;19.9;;3.55;21.12;7.69;137.93;19.55;10.52;107.26;62.98;6.63;16.52;47.93;39.24;9.2;3.79
