ID;Loonklassen;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;Banen_1;GemiddeldJaarloon_2
9087;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2014;;
9088;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2015;;
9089;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2016;;
9090;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2017;;
9091;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2018;;
9092;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2019;;
9093;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2020;;
9094;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2021;;
9095;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2022;;
9096;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2011;;
9097;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2012;;
9098;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2013;;
9099;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2014;;
9100;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2015;;
9101;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2016;;
9102;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2017;;
9103;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2018;;
9104;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2019;;
9105;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2020;;
9106;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2021;;
9107;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Saba;2022;;
9108;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2011;;
9109;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2012;;
9110;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2013;;
9111;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2014;;
9112;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2015;;
9113;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2016;;
9114;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2017;;
9115;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2018;;
9116;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2019;;
9117;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2020;;
9118;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2021;;
9119;Bruto jaarloon: 100 000 tot 500 000 d...;R-U Cultuur, recreatie, overige diensten;Niet in te delen;2022;;
9120;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2011;;
9121;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2012;;
9122;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2013;;
9123;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2014;;
9124;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2015;;
9125;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2016;;
9126;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2017;;
9127;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2018;;
9128;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2019;;
9129;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2020;;
9130;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2021;;
9131;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Caribisch Nederland;2022;;
9132;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2011;;
9133;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2012;;
9134;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2013;;
9135;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2014;;
9136;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2015;;
9137;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2016;;
9138;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2017;;
9139;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2018;;
9140;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2019;;
9141;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2020;;
9142;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2021;;
9143;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Bonaire;2022;;
9144;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2011;;
9145;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2012;;
9146;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2013;;
9147;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2014;;
9148;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2015;;
9149;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2016;;
9150;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2017;;
9151;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2018;;
9152;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2019;;
9153;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2020;;
9154;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2021;;
9155;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Sint-Eustatius;2022;;
9156;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2011;;
9157;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2012;;
9158;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2013;;
9159;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2014;;
9160;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2015;;
9161;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2016;;
9162;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2017;;
9163;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2018;;
9164;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2019;;
9165;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2020;;
9166;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2021;;
9167;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Saba;2022;;
9168;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2011;;
9169;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2012;;
9170;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2013;;
9171;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2014;;
9172;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2015;;
9173;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2016;;
9174;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2017;;
9175;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2018;;
9176;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2019;;
9177;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2020;;
9178;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2021;;
9179;Bruto jaarloon: 100 000 tot 500 000 d...;SBI-code onbekend;Niet in te delen;2022;;
9180;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2011;;
9181;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2012;;
9182;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2013;;
9183;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2014;;
9184;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2015;;
9185;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2016;;
9186;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2017;;
9187;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2018;;
9188;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2019;;
9189;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2020;;
9190;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2021;;
9191;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Caribisch Nederland;2022;;
9192;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2011;;
9193;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2012;;
9194;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2013;;
9195;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2014;;
9196;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2015;;
9197;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2016;;
9198;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2017;;
9199;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2018;;
9200;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2019;;
9201;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2020;;
9202;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2021;;
9203;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Bonaire;2022;;
9204;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2011;;
9205;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2012;;
9206;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2013;;
9207;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2014;;
9208;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2015;;
9209;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2016;;
9210;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2017;;
9211;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2018;;
9212;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2019;;
9213;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2020;;
9214;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2021;;
9215;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Sint-Eustatius;2022;;
9216;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2011;;
9217;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2012;;
9218;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2013;;
9219;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2014;;
9220;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2015;;
9221;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2016;;
9222;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2017;;
9223;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2018;;
9224;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2019;;
9225;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2020;;
9226;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2021;;
9227;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Saba;2022;;
9228;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2011;;
9229;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2012;;
9230;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2013;;
9231;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2014;;
9232;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2015;;
9233;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2016;;
9234;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2017;;
9235;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2018;;
9236;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2019;;
9237;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2020;;
9238;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2021;;
9239;Bruto jaarloon: 500 000 dollar of meer;A-U Alle economische activiteiten;Niet in te delen;2022;;
9240;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2011;;
9241;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2012;;
9242;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2013;;
9243;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2014;;
9244;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2015;;
9245;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2016;;
9246;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2017;;
9247;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2018;;
9248;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2019;;
9249;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2020;;
9250;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2021;;
9251;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Caribisch Nederland;2022;;
9252;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2011;;
9253;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2012;;
9254;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2013;;
9255;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2014;;
9256;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2015;;
9257;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2016;;
9258;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2017;;
9259;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2018;;
9260;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2019;;
9261;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2020;;
9262;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2021;;
9263;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Bonaire;2022;;
9264;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2011;;
9265;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2012;;
9266;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2013;;
9267;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2014;;
9268;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2015;;
9269;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2016;;
9270;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2017;;
9271;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2018;;
9272;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2019;;
9273;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2020;;
9274;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2021;;
9275;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Sint-Eustatius;2022;;
9276;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2011;;
9277;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2012;;
9278;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2013;;
9279;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2014;;
9280;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2015;;
9281;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2016;;
9282;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2017;;
9283;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2018;;
9284;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2019;;
9285;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2020;;
9286;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2021;;
9287;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Saba;2022;;
9288;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2011;;
9289;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2012;;
9290;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2013;;
9291;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2014;;
9292;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2015;;
9293;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2016;;
9294;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2017;;
9295;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2018;;
9296;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2019;;
9297;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2020;;
9298;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2021;;
9299;Bruto jaarloon: 500 000 dollar of meer;A Landbouw, bosbouw en visserij;Niet in te delen;2022;;
9300;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2011;;
9301;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2012;;
9302;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2013;;
9303;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2014;;
9304;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2015;;
9305;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2016;;
9306;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2017;;
9307;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2018;;
9308;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2019;;
9309;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2020;;
9310;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2021;;
9311;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Caribisch Nederland;2022;;
9312;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Bonaire;2011;;
9313;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Bonaire;2012;;
9314;Bruto jaarloon: 500 000 dollar of meer;B Delfstoffenwinning;Bonaire;2013;;
