ID;Geslacht;Leeftijd;RegioIndeling2018;Perioden;TotaleBevolking_1
1276;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2025;1496.3
1277;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2026;1504.2
1278;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2027;1511.8
1279;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2028;1519.6
1280;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2029;1527.2
1281;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2030;1534.5
1282;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2031;1541.4
1283;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2032;1547.9
1284;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2033;1554.1
1285;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2034;1560.0
1286;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2035;1565.4
1287;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2036;1570.6
1288;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2037;1575.4
1289;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2038;1579.9
1290;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2039;1584.2
1291;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2040;1588.1
1292;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2041;1591.9
1293;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2042;1595.4
1294;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2043;1598.8
1295;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2044;1601.9
1296;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2045;1604.8
1297;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2046;1607.7
1298;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2047;1610.4
1299;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2048;1613.1
1300;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2049;1615.7
1301;Totaal mannen en vrouwen;Totaal;Groot-Rijnmond (CR);2050;1618.4
1302;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2020;407.8
1303;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2021;409.3
1304;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2022;410.7
1305;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2023;412.2
1306;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2024;413.8
1307;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2025;415.4
1308;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2026;417.2
1309;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2027;418.8
1310;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2028;420.1
1311;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2029;421.4
1312;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2030;422.6
1313;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2031;423.6
1314;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2032;424.6
1315;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2033;425.3
1316;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2034;426.1
1317;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2035;426.7
1318;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2036;427.3
1319;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2037;427.9
1320;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2038;428.3
1321;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2039;428.7
1322;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2040;429.0
1323;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2041;429.3
1324;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2042;429.4
1325;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2043;429.6
1326;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2044;429.7
1327;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2045;429.9
1328;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2046;429.9
1329;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2047;430.0
1330;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2048;430.1
1331;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2049;430.1
1332;Totaal mannen en vrouwen;Totaal;Zuidoost-Zuid-Holland (CR);2050;430.1
1333;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2020;105.3
1334;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2021;105.0
1335;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2022;104.8
1336;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2023;104.5
1337;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2024;104.3
1338;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2025;104.0
1339;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2026;103.9
1340;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2027;103.8
1341;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2028;103.8
1342;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2029;103.7
1343;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2030;103.7
1344;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2031;103.7
1345;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2032;103.8
1346;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2033;103.9
1347;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2034;103.9
1348;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2035;103.8
1349;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2036;103.8
1350;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2037;103.7
1351;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2038;103.5
1352;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2039;103.3
1353;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2040;103.2
1354;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2041;103.0
1355;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2042;102.8
1356;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2043;102.6
1357;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2044;102.3
1358;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2045;102.1
1359;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2046;101.9
1360;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2047;101.6
1361;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2048;101.4
1362;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2049;101.2
1363;Totaal mannen en vrouwen;Totaal;Zeeuwsch-Vlaanderen (CR);2050;100.9
1364;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2020;278.3
1365;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2021;278.8
1366;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2022;279.2
1367;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2023;279.4
1368;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2024;279.7
1369;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2025;280.0
1370;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2026;280.2
1371;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2027;280.4
1372;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2028;280.5
1373;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2029;280.7
1374;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2030;280.8
1375;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2031;280.9
1376;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2032;280.9
1377;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2033;280.9
1378;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2034;281.0
1379;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2035;281.1
1380;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2036;281.1
1381;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2037;281.2
1382;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2038;281.4
1383;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2039;281.4
1384;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2040;281.6
1385;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2041;281.7
1386;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2042;281.7
1387;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2043;281.8
1388;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2044;281.9
1389;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2045;281.9
1390;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2046;282.0
1391;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2047;282.1
1392;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2048;282.1
1393;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2049;282.1
1394;Totaal mannen en vrouwen;Totaal;Overig Zeeland (CR);2050;282.1
1395;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2020;636.8
1396;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2021;639.3
1397;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2022;641.3
1398;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2023;643.1
1399;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2024;644.9
1400;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2025;646.7
1401;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2026;648.3
1402;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2027;650.0
1403;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2028;651.9
1404;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2029;653.8
1405;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2030;655.6
1406;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2031;657.3
1407;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2032;659.1
1408;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2033;660.7
1409;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2034;662.3
1410;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2035;663.7
1411;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2036;665.2
1412;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2037;666.5
1413;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2038;667.6
1414;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2039;668.7
1415;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2040;669.7
1416;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2041;670.5
1417;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2042;671.3
1418;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2043;672.0
1419;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2044;672.6
1420;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2045;673.1
1421;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2046;673.6
1422;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2047;674.0
1423;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2048;674.3
1424;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2049;674.6
1425;Totaal mannen en vrouwen;Totaal;West-Noord-Brabant (CR);2050;674.8
1426;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2020;481.6
1427;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2021;483.6
1428;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2022;485.1
1429;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2023;486.0
1430;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2024;487.3
1431;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2025;488.6
1432;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2026;490.3
1433;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2027;492.3
1434;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2028;494.2
1435;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2029;496.3
1436;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2030;498.4
1437;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2031;500.4
1438;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2032;502.4
1439;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2033;504.4
1440;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2034;506.3
1441;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2035;508.0
1442;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2036;509.8
1443;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2037;511.4
1444;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2038;513.0
1445;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2039;514.5
1446;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2040;515.9
1447;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2041;517.3
1448;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2042;518.5
1449;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2043;519.6
1450;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2044;520.8
1451;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2045;521.9
1452;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2046;523.0
1453;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2047;523.9
1454;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2048;524.8
1455;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2049;525.7
1456;Totaal mannen en vrouwen;Totaal;Midden-Noord-Brabant (CR);2050;526.5
1457;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2020;659.9
1458;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2021;661.9
1459;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2022;663.6
1460;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2023;665.2
1461;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2024;667.0
1462;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2025;668.6
1463;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2026;670.4
1464;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2027;672.3
1465;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2028;674.1
1466;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2029;676.0
1467;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2030;677.8
1468;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2031;679.6
1469;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2032;681.3
1470;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2033;682.8
1471;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2034;684.3
1472;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2035;685.7
1473;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2036;687.1
1474;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2037;688.3
1475;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2038;689.5
1476;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2039;690.5
1477;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2040;691.4
1478;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2041;692.3
1479;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2042;693.0
1480;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2043;693.5
1481;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2044;694.0
1482;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2045;694.3
1483;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2046;694.6
1484;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2047;694.8
1485;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2048;695.0
1486;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2049;695.1
1487;Totaal mannen en vrouwen;Totaal;Noordoost-Noord-Brabant (CR);2050;695.2
1488;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2020;776.6
1489;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2021;781.1
1490;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2022;785.5
1491;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2023;790.0
1492;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2024;793.9
1493;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2025;797.8
1494;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2026;801.7
1495;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2027;805.6
1496;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2028;809.5
1497;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2029;813.2
1498;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2030;817.0
1499;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2031;820.6
1500;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2032;824.0
1501;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2033;827.4
1502;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2034;830.5
1503;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2035;833.4
1504;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2036;835.8
1505;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2037;837.9
1506;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2038;839.8
1507;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2039;841.4
1508;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2040;842.8
1509;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2041;844.1
1510;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2042;845.3
1511;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2043;846.2
1512;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2044;846.9
1513;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2045;847.7
1514;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2046;848.2
1515;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2047;848.8
1516;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2048;849.4
1517;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2049;849.9
1518;Totaal mannen en vrouwen;Totaal;Zuidoost-Noord-Brabant (CR);2050;850.4
1519;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2020;282.8
1520;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2021;283.0
1521;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2022;283.0
1522;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2023;282.8
1523;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2024;282.7
1524;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2025;282.6
1525;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2026;282.4
1526;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2027;282.4
1527;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2028;282.4
1528;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2029;282.3
1529;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2030;282.3
1530;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2031;282.3
1531;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2032;282.3
1532;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2033;282.4
1533;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2034;282.4
1534;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2035;282.4
1535;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2036;282.5
1536;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2037;282.7
1537;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2038;282.7
1538;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2039;282.8
1539;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2040;282.7
1540;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2041;282.6
1541;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2042;282.5
1542;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2043;282.3
1543;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2044;282.0
1544;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2045;281.7
1545;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2046;281.4
1546;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2047;281.1
1547;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2048;280.8
1548;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2049;280.4
1549;Totaal mannen en vrouwen;Totaal;Noord-Limburg (CR);2050;280.1
1550;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2020;237.6
1551;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2021;237.6
1552;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2022;237.4
1553;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2023;237.2
1554;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2024;237.0
1555;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2025;236.9
1556;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2026;236.8
1557;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2027;236.7
1558;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2028;236.7
1559;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2029;236.7
1560;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2030;236.8
1561;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2031;236.7
1562;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2032;236.7
1563;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2033;236.7
1564;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2034;236.7
1565;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2035;236.6
1566;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2036;236.5
1567;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2037;236.3
1568;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2038;236.1
1569;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2039;236.0
1570;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2040;235.7
1571;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2041;235.5
1572;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2042;235.2
1573;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2043;234.9
1574;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2044;234.5
1575;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2045;234.2
1576;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2046;233.9
1577;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2047;233.5
1578;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2048;233.1
1579;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2049;232.7
1580;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2050;232.3
1581;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2020;597.3
1582;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2021;596.3
1583;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2022;595.2
