ID;Bestedingscategorie;CaribischNederland;Perioden;ConsumentenprijsindexCPI_1;Kwartaalmutatie_2;Jaarmutatie_3;Wegingscoefficient_4
2329;100000 Onderwijs;Bonaire;2019;99.04;;0.2;529.0
2330;100000 Onderwijs;Bonaire;2020 1e kwartaal;99.04;0.0;0.0;529.0
2331;100000 Onderwijs;Bonaire;2020 2e kwartaal;99.04;0.0;0.0;529.0
2332;100000 Onderwijs;Bonaire;2020 3e kwartaal;99.04;0.0;0.0;529.0
2333;100000 Onderwijs;Bonaire;2020 4e kwartaal;99.04;0.0;0.0;529.0
2334;100000 Onderwijs;Bonaire;2020;99.04;;0.0;529.0
2335;100000 Onderwijs;Bonaire;2021 1e kwartaal;99.04;0.0;0.0;529.0
2336;100000 Onderwijs;Bonaire;2021 2e kwartaal;99.04;0.0;0.0;529.0
2337;100000 Onderwijs;Bonaire;2021 3e kwartaal;99.04;0.0;0.0;529.0
2338;100000 Onderwijs;Bonaire;2021 4e kwartaal;99.04;0.0;0.0;529.0
2339;100000 Onderwijs;Bonaire;2021;99.04;;0.0;529.0
2340;100000 Onderwijs;Bonaire;2022 1e kwartaal;99.04;0.0;0.0;529.0
2341;100000 Onderwijs;Bonaire;2022 2e kwartaal;106.01;7.0;7.0;529.0
2342;100000 Onderwijs;Bonaire;2022 3e kwartaal;106.01;0.0;7.0;529.0
2343;100000 Onderwijs;Bonaire;2022 4e kwartaal;106.01;0.0;7.0;529.0
2344;100000 Onderwijs;Bonaire;2022;104.27;;5.3;529.0
2345;100000 Onderwijs;Bonaire;2023 1e kwartaal;105.93;-0.1;7.0;529.0
2346;100000 Onderwijs;Bonaire;2023 2e kwartaal;105.93;0.0;-0.1;529.0
2347;100000 Onderwijs;Bonaire;2023 3e kwartaal;105.93;0.0;-0.1;529.0
2348;100000 Onderwijs;Bonaire;2023 4e kwartaal;104.26;-1.6;-1.7;529.0
2349;100000 Onderwijs;Bonaire;2023;105.51;;1.2;529.0
2350;100000 Onderwijs;Bonaire;2024 1e kwartaal;104.26;0.0;-1.6;529.0
2351;100000 Onderwijs;Bonaire;2024 2e kwartaal;104.12;-0.1;-1.7;529.0
2352;100000 Onderwijs;Bonaire;2024 3e kwartaal;124.36;19.4;17.4;529.0
2353;100000 Onderwijs;Bonaire;2024 4e kwartaal;124.36;0.0;19.3;529.0
2354;100000 Onderwijs;Bonaire;2024;114.28;;8.3;529.0
2355;100000 Onderwijs;Bonaire;2025 1e kwartaal;;;;
2356;100000 Onderwijs;Sint Eustatius;2010 1e kwartaal;95.92;;;630.0
2357;100000 Onderwijs;Sint Eustatius;2010 2e kwartaal;95.92;0.0;;630.0
2358;100000 Onderwijs;Sint Eustatius;2010 3e kwartaal;95.92;0.0;;630.0
2359;100000 Onderwijs;Sint Eustatius;2010 4e kwartaal;95.92;0.0;;630.0
2360;100000 Onderwijs;Sint Eustatius;2010;95.92;;;630.0
2361;100000 Onderwijs;Sint Eustatius;2011 1e kwartaal;95.92;0.0;0.0;630.0
2362;100000 Onderwijs;Sint Eustatius;2011 2e kwartaal;95.92;0.0;0.0;630.0
2363;100000 Onderwijs;Sint Eustatius;2011 3e kwartaal;96.93;1.1;1.1;630.0
2364;100000 Onderwijs;Sint Eustatius;2011 4e kwartaal;96.93;0.0;1.1;630.0
2365;100000 Onderwijs;Sint Eustatius;2011;96.43;;0.5;630.0
2366;100000 Onderwijs;Sint Eustatius;2012 1e kwartaal;96.93;0.0;1.1;630.0
2367;100000 Onderwijs;Sint Eustatius;2012 2e kwartaal;96.93;0.0;1.1;630.0
2368;100000 Onderwijs;Sint Eustatius;2012 3e kwartaal;96.93;0.0;0.0;630.0
2369;100000 Onderwijs;Sint Eustatius;2012 4e kwartaal;96.93;0.0;0.0;630.0
2370;100000 Onderwijs;Sint Eustatius;2012;96.93;;0.5;630.0
2371;100000 Onderwijs;Sint Eustatius;2013 1e kwartaal;96.93;0.0;0.0;630.0
2372;100000 Onderwijs;Sint Eustatius;2013 2e kwartaal;96.93;0.0;0.0;630.0
2373;100000 Onderwijs;Sint Eustatius;2013 3e kwartaal;96.93;0.0;0.0;630.0
2374;100000 Onderwijs;Sint Eustatius;2013 4e kwartaal;96.93;0.0;0.0;630.0
2375;100000 Onderwijs;Sint Eustatius;2013;96.93;;0.0;630.0
2376;100000 Onderwijs;Sint Eustatius;2014 1e kwartaal;96.93;0.0;0.0;1487.0
2377;100000 Onderwijs;Sint Eustatius;2014 2e kwartaal;96.93;0.0;0.0;1487.0
2378;100000 Onderwijs;Sint Eustatius;2014 3e kwartaal;93.45;-3.6;-3.6;1487.0
2379;100000 Onderwijs;Sint Eustatius;2014 4e kwartaal;93.45;0.0;-3.6;1487.0
2380;100000 Onderwijs;Sint Eustatius;2014;95.19;;-1.8;1487.0
2381;100000 Onderwijs;Sint Eustatius;2015 1e kwartaal;93.45;0.0;-3.6;1487.0
2382;100000 Onderwijs;Sint Eustatius;2015 2e kwartaal;93.45;0.0;-3.6;1487.0
2383;100000 Onderwijs;Sint Eustatius;2015 3e kwartaal;93.45;0.0;0.0;1487.0
2384;100000 Onderwijs;Sint Eustatius;2015 4e kwartaal;93.45;0.0;0.0;1487.0
2385;100000 Onderwijs;Sint Eustatius;2015;93.45;;-1.8;1487.0
2386;100000 Onderwijs;Sint Eustatius;2016 1e kwartaal;93.45;0.0;0.0;1316.0
2387;100000 Onderwijs;Sint Eustatius;2016 2e kwartaal;93.45;0.0;0.0;1316.0
2388;100000 Onderwijs;Sint Eustatius;2016 3e kwartaal;93.45;0.0;0.0;1316.0
2389;100000 Onderwijs;Sint Eustatius;2016 4e kwartaal;93.45;0.0;0.0;1316.0
2390;100000 Onderwijs;Sint Eustatius;2016;93.45;;0.0;1316.0
2391;100000 Onderwijs;Sint Eustatius;2017 1e kwartaal;93.45;0.0;0.0;1319.0
2392;100000 Onderwijs;Sint Eustatius;2017 2e kwartaal;104.87;12.2;12.2;1319.0
2393;100000 Onderwijs;Sint Eustatius;2017 3e kwartaal;100.84;-3.8;7.9;1319.0
2394;100000 Onderwijs;Sint Eustatius;2017 4e kwartaal;100.84;0.0;7.9;1319.0
2395;100000 Onderwijs;Sint Eustatius;2017;100.0;;7.0;1319.0
2396;100000 Onderwijs;Sint Eustatius;2018 1e kwartaal;96.68;-4.1;3.5;1319.0
2397;100000 Onderwijs;Sint Eustatius;2018 2e kwartaal;96.68;0.0;-7.8;1319.0
2398;100000 Onderwijs;Sint Eustatius;2018 3e kwartaal;97.6;1.0;-3.2;1319.0
2399;100000 Onderwijs;Sint Eustatius;2018 4e kwartaal;97.6;0.0;-3.2;1319.0
2400;100000 Onderwijs;Sint Eustatius;2018;97.14;;-2.9;1319.0
2401;100000 Onderwijs;Sint Eustatius;2019 1e kwartaal;97.6;0.0;1.0;1319.0
2402;100000 Onderwijs;Sint Eustatius;2019 2e kwartaal;97.6;0.0;1.0;1319.0
2403;100000 Onderwijs;Sint Eustatius;2019 3e kwartaal;97.6;0.0;0.0;1319.0
2404;100000 Onderwijs;Sint Eustatius;2019 4e kwartaal;97.6;0.0;0.0;1319.0
2405;100000 Onderwijs;Sint Eustatius;2019;97.6;;0.5;1319.0
2406;100000 Onderwijs;Sint Eustatius;2020 1e kwartaal;97.6;0.0;0.0;1319.0
2407;100000 Onderwijs;Sint Eustatius;2020 2e kwartaal;97.6;0.0;0.0;1319.0
2408;100000 Onderwijs;Sint Eustatius;2020 3e kwartaal;97.6;0.0;0.0;1319.0
2409;100000 Onderwijs;Sint Eustatius;2020 4e kwartaal;97.6;0.0;0.0;1319.0
2410;100000 Onderwijs;Sint Eustatius;2020;97.6;;0.0;1319.0
2411;100000 Onderwijs;Sint Eustatius;2021 1e kwartaal;97.6;0.0;0.0;1319.0
2412;100000 Onderwijs;Sint Eustatius;2021 2e kwartaal;97.57;0.0;0.0;1319.0
2413;100000 Onderwijs;Sint Eustatius;2021 3e kwartaal;102.42;5.0;4.9;1319.0
2414;100000 Onderwijs;Sint Eustatius;2021 4e kwartaal;108.22;5.7;10.9;1319.0
2415;100000 Onderwijs;Sint Eustatius;2021;101.45;;3.9;1319.0
2416;100000 Onderwijs;Sint Eustatius;2022 1e kwartaal;110.12;1.8;12.8;1319.0
2417;100000 Onderwijs;Sint Eustatius;2022 2e kwartaal;110.54;0.4;13.3;1319.0
2418;100000 Onderwijs;Sint Eustatius;2022 3e kwartaal;114.69;3.8;12.0;1319.0
2419;100000 Onderwijs;Sint Eustatius;2022 4e kwartaal;116.34;1.4;7.5;1319.0
2420;100000 Onderwijs;Sint Eustatius;2022;112.92;;11.3;1319.0
2421;100000 Onderwijs;Sint Eustatius;2023 1e kwartaal;116.91;0.5;6.2;1319.0
2422;100000 Onderwijs;Sint Eustatius;2023 2e kwartaal;116.46;-0.4;5.4;1319.0
2423;100000 Onderwijs;Sint Eustatius;2023 3e kwartaal;122.37;5.1;6.7;1319.0
2424;100000 Onderwijs;Sint Eustatius;2023 4e kwartaal;121.63;-0.6;4.5;1319.0
2425;100000 Onderwijs;Sint Eustatius;2023;119.34;;5.7;1319.0
2426;100000 Onderwijs;Sint Eustatius;2024 1e kwartaal;125.34;3.1;7.2;1319.0
2427;100000 Onderwijs;Sint Eustatius;2024 2e kwartaal;125.99;0.5;8.2;1319.0
2428;100000 Onderwijs;Sint Eustatius;2024 3e kwartaal;131.42;4.3;7.4;1319.0
2429;100000 Onderwijs;Sint Eustatius;2024 4e kwartaal;129.22;-1.7;6.2;1319.0
2430;100000 Onderwijs;Sint Eustatius;2024;127.99;;7.2;1319.0
2431;100000 Onderwijs;Sint Eustatius;2025 1e kwartaal;;;;
2432;100000 Onderwijs;Saba;2010 1e kwartaal;89.01;;;630.0
2433;100000 Onderwijs;Saba;2010 2e kwartaal;89.01;0.0;;630.0
2434;100000 Onderwijs;Saba;2010 3e kwartaal;89.01;0.0;;630.0
2435;100000 Onderwijs;Saba;2010 4e kwartaal;89.01;0.0;;630.0
2436;100000 Onderwijs;Saba;2010;89.01;;;630.0
2437;100000 Onderwijs;Saba;2011 1e kwartaal;90.49;1.7;1.7;630.0
2438;100000 Onderwijs;Saba;2011 2e kwartaal;93.45;3.3;5.0;630.0
2439;100000 Onderwijs;Saba;2011 3e kwartaal;93.45;0.0;5.0;630.0
2440;100000 Onderwijs;Saba;2011 4e kwartaal;93.45;0.0;5.0;630.0
2441;100000 Onderwijs;Saba;2011;92.71;;4.2;630.0
2442;100000 Onderwijs;Saba;2012 1e kwartaal;93.45;0.0;3.3;630.0
2443;100000 Onderwijs;Saba;2012 2e kwartaal;93.45;0.0;0.0;630.0
2444;100000 Onderwijs;Saba;2012 3e kwartaal;93.45;0.0;0.0;630.0
2445;100000 Onderwijs;Saba;2012 4e kwartaal;93.45;0.0;0.0;630.0
2446;100000 Onderwijs;Saba;2012;93.45;;0.8;630.0
2447;100000 Onderwijs;Saba;2013 1e kwartaal;93.45;0.0;0.0;630.0
2448;100000 Onderwijs;Saba;2013 2e kwartaal;93.45;0.0;0.0;630.0
2449;100000 Onderwijs;Saba;2013 3e kwartaal;93.45;0.0;0.0;630.0
2450;100000 Onderwijs;Saba;2013 4e kwartaal;93.45;0.0;0.0;630.0
2451;100000 Onderwijs;Saba;2013;93.45;;0.0;630.0
2452;100000 Onderwijs;Saba;2014 1e kwartaal;93.45;0.0;0.0;2215.0
2453;100000 Onderwijs;Saba;2014 2e kwartaal;93.45;0.0;0.0;2215.0
2454;100000 Onderwijs;Saba;2014 3e kwartaal;93.45;0.0;0.0;2215.0
2455;100000 Onderwijs;Saba;2014 4e kwartaal;93.45;0.0;0.0;2215.0
2456;100000 Onderwijs;Saba;2014;93.45;;0.0;2215.0
2457;100000 Onderwijs;Saba;2015 1e kwartaal;93.45;0.0;0.0;2215.0
2458;100000 Onderwijs;Saba;2015 2e kwartaal;93.45;0.0;0.0;2215.0
2459;100000 Onderwijs;Saba;2015 3e kwartaal;93.45;0.0;0.0;2215.0
2460;100000 Onderwijs;Saba;2015 4e kwartaal;93.45;0.0;0.0;2215.0
2461;100000 Onderwijs;Saba;2015;93.45;;0.0;2215.0
2462;100000 Onderwijs;Saba;2016 1e kwartaal;93.45;0.0;0.0;1953.0
2463;100000 Onderwijs;Saba;2016 2e kwartaal;93.45;0.0;0.0;1953.0
2464;100000 Onderwijs;Saba;2016 3e kwartaal;93.45;0.0;0.0;1953.0
2465;100000 Onderwijs;Saba;2016 4e kwartaal;93.45;0.0;0.0;1953.0
2466;100000 Onderwijs;Saba;2016;93.45;;0.0;1953.0
2467;100000 Onderwijs;Saba;2017 1e kwartaal;93.45;0.0;0.0;2058.0
2468;100000 Onderwijs;Saba;2017 2e kwartaal;104.87;12.2;12.2;2058.0
2469;100000 Onderwijs;Saba;2017 3e kwartaal;100.84;-3.8;7.9;2058.0
2470;100000 Onderwijs;Saba;2017 4e kwartaal;100.84;0.0;7.9;2058.0
2471;100000 Onderwijs;Saba;2017;100.0;;7.0;2058.0
2472;100000 Onderwijs;Saba;2018 1e kwartaal;96.68;-4.1;3.5;2058.0
2473;100000 Onderwijs;Saba;2018 2e kwartaal;96.68;0.0;-7.8;2058.0
2474;100000 Onderwijs;Saba;2018 3e kwartaal;97.6;1.0;-3.2;2058.0
2475;100000 Onderwijs;Saba;2018 4e kwartaal;97.6;0.0;-3.2;2058.0
2476;100000 Onderwijs;Saba;2018;97.14;;-2.9;2058.0
2477;100000 Onderwijs;Saba;2019 1e kwartaal;97.6;0.0;1.0;2058.0
2478;100000 Onderwijs;Saba;2019 2e kwartaal;97.6;0.0;1.0;2058.0
2479;100000 Onderwijs;Saba;2019 3e kwartaal;97.6;0.0;0.0;2058.0
2480;100000 Onderwijs;Saba;2019 4e kwartaal;97.6;0.0;0.0;2058.0
2481;100000 Onderwijs;Saba;2019;97.6;;0.5;2058.0
2482;100000 Onderwijs;Saba;2020 1e kwartaal;97.6;0.0;0.0;2058.0
2483;100000 Onderwijs;Saba;2020 2e kwartaal;97.6;0.0;0.0;2058.0
2484;100000 Onderwijs;Saba;2020 3e kwartaal;97.6;0.0;0.0;2058.0
2485;100000 Onderwijs;Saba;2020 4e kwartaal;97.6;0.0;0.0;2058.0
2486;100000 Onderwijs;Saba;2020;97.6;;0.0;2058.0
2487;100000 Onderwijs;Saba;2021 1e kwartaal;97.6;0.0;0.0;2058.0
2488;100000 Onderwijs;Saba;2021 2e kwartaal;97.57;0.0;0.0;2058.0
2489;100000 Onderwijs;Saba;2021 3e kwartaal;102.42;5.0;4.9;2058.0
2490;100000 Onderwijs;Saba;2021 4e kwartaal;108.22;5.7;10.9;2058.0
2491;100000 Onderwijs;Saba;2021;101.45;;3.9;2058.0
2492;100000 Onderwijs;Saba;2022 1e kwartaal;110.12;1.8;12.8;2058.0
2493;100000 Onderwijs;Saba;2022 2e kwartaal;110.54;0.4;13.3;2058.0
2494;100000 Onderwijs;Saba;2022 3e kwartaal;114.69;3.8;12.0;2058.0
2495;100000 Onderwijs;Saba;2022 4e kwartaal;116.34;1.4;7.5;2058.0
2496;100000 Onderwijs;Saba;2022;112.92;;11.3;2058.0
2497;100000 Onderwijs;Saba;2023 1e kwartaal;116.91;0.5;6.2;2058.0
2498;100000 Onderwijs;Saba;2023 2e kwartaal;116.46;-0.4;5.4;2058.0
2499;100000 Onderwijs;Saba;2023 3e kwartaal;122.91;5.5;7.2;2058.0
2500;100000 Onderwijs;Saba;2023 4e kwartaal;121.63;-1.0;4.5;2058.0
2501;100000 Onderwijs;Saba;2023;119.48;;5.8;2058.0
2502;100000 Onderwijs;Saba;2024 1e kwartaal;125.34;3.1;7.2;2058.0
2503;100000 Onderwijs;Saba;2024 2e kwartaal;125.99;0.5;8.2;2058.0
2504;100000 Onderwijs;Saba;2024 3e kwartaal;131.42;4.3;6.9;2058.0
2505;100000 Onderwijs;Saba;2024 4e kwartaal;129.22;-1.7;6.2;2058.0
2506;100000 Onderwijs;Saba;2024;127.99;;7.1;2058.0
2507;100000 Onderwijs;Saba;2025 1e kwartaal;;;;
2508;110000 Hotels en restaurants;Bonaire;2010 1e kwartaal;79.25;;;6173.0
2509;110000 Hotels en restaurants;Bonaire;2010 2e kwartaal;79.81;0.7;;6173.0
2510;110000 Hotels en restaurants;Bonaire;2010 3e kwartaal;80.33;0.7;;6173.0
2511;110000 Hotels en restaurants;Bonaire;2010 4e kwartaal;80.55;0.3;;6173.0
2512;110000 Hotels en restaurants;Bonaire;2010;79.99;;;6173.0
2513;110000 Hotels en restaurants;Bonaire;2011 1e kwartaal;85.11;5.7;7.4;6173.0
2514;110000 Hotels en restaurants;Bonaire;2011 2e kwartaal;84.93;-0.2;6.4;6173.0
2515;110000 Hotels en restaurants;Bonaire;2011 3e kwartaal;87.2;2.7;8.6;6173.0
2516;110000 Hotels en restaurants;Bonaire;2011 4e kwartaal;89.74;2.9;11.4;6173.0
2517;110000 Hotels en restaurants;Bonaire;2011;86.75;;8.5;6173.0
2518;110000 Hotels en restaurants;Bonaire;2012 1e kwartaal;88.7;-1.2;4.2;6173.0
2519;110000 Hotels en restaurants;Bonaire;2012 2e kwartaal;88.88;0.2;4.7;6173.0
2520;110000 Hotels en restaurants;Bonaire;2012 3e kwartaal;89.93;1.2;3.1;6173.0
2521;110000 Hotels en restaurants;Bonaire;2012 4e kwartaal;91.35;1.6;1.8;6173.0
2522;110000 Hotels en restaurants;Bonaire;2012;89.72;;3.4;6173.0
2523;110000 Hotels en restaurants;Bonaire;2013 1e kwartaal;92.25;1.0;4.0;6173.0
2524;110000 Hotels en restaurants;Bonaire;2013 2e kwartaal;92.82;0.6;4.4;6173.0
2525;110000 Hotels en restaurants;Bonaire;2013 3e kwartaal;93.26;0.5;3.7;6173.0
2526;110000 Hotels en restaurants;Bonaire;2013 4e kwartaal;93.1;-0.2;1.9;6173.0
2527;110000 Hotels en restaurants;Bonaire;2013;92.86;;3.5;6173.0
2528;110000 Hotels en restaurants;Bonaire;2014 1e kwartaal;92.79;-0.3;0.6;6460.0
2529;110000 Hotels en restaurants;Bonaire;2014 2e kwartaal;93.07;0.3;0.3;6460.0
2530;110000 Hotels en restaurants;Bonaire;2014 3e kwartaal;93.02;-0.1;-0.3;6460.0
2531;110000 Hotels en restaurants;Bonaire;2014 4e kwartaal;93.14;0.1;0.0;6460.0
2532;110000 Hotels en restaurants;Bonaire;2014;93.01;;0.2;6460.0
2533;110000 Hotels en restaurants;Bonaire;2015 1e kwartaal;94.96;2.0;2.3;6460.0
2534;110000 Hotels en restaurants;Bonaire;2015 2e kwartaal;96.23;1.3;3.4;6460.0
2535;110000 Hotels en restaurants;Bonaire;2015 3e kwartaal;96.93;0.7;4.2;6460.0
2536;110000 Hotels en restaurants;Bonaire;2015 4e kwartaal;98.27;1.4;5.5;6460.0
2537;110000 Hotels en restaurants;Bonaire;2015;96.6;;3.9;6460.0
2538;110000 Hotels en restaurants;Bonaire;2016 1e kwartaal;98.0;-0.3;3.2;5814.0
2539;110000 Hotels en restaurants;Bonaire;2016 2e kwartaal;99.49;1.5;3.4;5814.0
2540;110000 Hotels en restaurants;Bonaire;2016 3e kwartaal;100.15;0.7;3.3;5814.0
2541;110000 Hotels en restaurants;Bonaire;2016 4e kwartaal;100.39;0.2;2.2;5814.0
2542;110000 Hotels en restaurants;Bonaire;2016;99.51;;3.0;5814.0
2543;110000 Hotels en restaurants;Bonaire;2017 1e kwartaal;100.18;-0.2;2.2;6177.0
2544;110000 Hotels en restaurants;Bonaire;2017 2e kwartaal;100.07;-0.1;0.6;6177.0
2545;110000 Hotels en restaurants;Bonaire;2017 3e kwartaal;100.08;0.0;-0.1;6177.0
2546;110000 Hotels en restaurants;Bonaire;2017 4e kwartaal;99.67;-0.4;-0.7;6177.0
2547;110000 Hotels en restaurants;Bonaire;2017;100.0;;0.5;6177.0
2548;110000 Hotels en restaurants;Bonaire;2018 1e kwartaal;99.39;-0.3;-0.8;6177.0
2549;110000 Hotels en restaurants;Bonaire;2018 2e kwartaal;100.07;0.7;0.0;6177.0
2550;110000 Hotels en restaurants;Bonaire;2018 3e kwartaal;100.82;0.7;0.7;6177.0
2551;110000 Hotels en restaurants;Bonaire;2018 4e kwartaal;100.95;0.1;1.3;6177.0
2552;110000 Hotels en restaurants;Bonaire;2018;100.31;;0.3;6177.0
2553;110000 Hotels en restaurants;Bonaire;2019 1e kwartaal;102.06;1.1;2.7;6177.0
2554;110000 Hotels en restaurants;Bonaire;2019 2e kwartaal;102.34;0.3;2.3;6177.0
2555;110000 Hotels en restaurants;Bonaire;2019 3e kwartaal;102.67;0.3;1.8;6177.0
2556;110000 Hotels en restaurants;Bonaire;2019 4e kwartaal;102.95;0.3;2.0;6177.0
2557;110000 Hotels en restaurants;Bonaire;2019;102.51;;2.2;6177.0
2558;110000 Hotels en restaurants;Bonaire;2020 1e kwartaal;104.18;1.2;2.1;6177.0
2559;110000 Hotels en restaurants;Bonaire;2020 2e kwartaal;104.18;0.0;1.8;6177.0
2560;110000 Hotels en restaurants;Bonaire;2020 3e kwartaal;104.45;0.3;1.7;6177.0
2561;110000 Hotels en restaurants;Bonaire;2020 4e kwartaal;105.04;0.6;2.0;6177.0
2562;110000 Hotels en restaurants;Bonaire;2020;104.46;;1.9;6177.0
2563;110000 Hotels en restaurants;Bonaire;2021 1e kwartaal;106.92;1.8;2.6;6177.0
2564;110000 Hotels en restaurants;Bonaire;2021 2e kwartaal;107.75;0.8;3.4;6177.0
2565;110000 Hotels en restaurants;Bonaire;2021 3e kwartaal;109.42;1.5;4.8;6177.0
2566;110000 Hotels en restaurants;Bonaire;2021 4e kwartaal;111.68;2.1;6.3;6177.0
2567;110000 Hotels en restaurants;Bonaire;2021;108.94;;4.3;6177.0
2568;110000 Hotels en restaurants;Bonaire;2022 1e kwartaal;113.55;1.7;6.2;6177.0
2569;110000 Hotels en restaurants;Bonaire;2022 2e kwartaal;114.85;1.1;6.6;6177.0
2570;110000 Hotels en restaurants;Bonaire;2022 3e kwartaal;117.57;2.4;7.4;6177.0
2571;110000 Hotels en restaurants;Bonaire;2022 4e kwartaal;118.69;1.0;6.3;6177.0
2572;110000 Hotels en restaurants;Bonaire;2022;116.17;;6.6;6177.0
2573;110000 Hotels en restaurants;Bonaire;2023 1e kwartaal;119.16;0.4;4.9;6177.0
2574;110000 Hotels en restaurants;Bonaire;2023 2e kwartaal;121.38;1.9;5.7;6177.0
2575;110000 Hotels en restaurants;Bonaire;2023 3e kwartaal;122.79;1.2;4.4;6177.0
2576;110000 Hotels en restaurants;Bonaire;2023 4e kwartaal;124.3;1.2;4.7;6177.0
2577;110000 Hotels en restaurants;Bonaire;2023;121.91;;4.9;6177.0
2578;110000 Hotels en restaurants;Bonaire;2024 1e kwartaal;131.45;5.8;10.3;6177.0
2579;110000 Hotels en restaurants;Bonaire;2024 2e kwartaal;133.58;1.6;10.1;6177.0
2580;110000 Hotels en restaurants;Bonaire;2024 3e kwartaal;134.39;0.6;9.4;6177.0
2581;110000 Hotels en restaurants;Bonaire;2024 4e kwartaal;135.24;0.6;8.8;6177.0
2582;110000 Hotels en restaurants;Bonaire;2024;133.67;;9.6;6177.0
2583;110000 Hotels en restaurants;Bonaire;2025 1e kwartaal;;;;
2584;110000 Hotels en restaurants;Sint Eustatius;2010 1e kwartaal;69.97;;;6173.0
2585;110000 Hotels en restaurants;Sint Eustatius;2010 2e kwartaal;71.54;2.2;;6173.0
2586;110000 Hotels en restaurants;Sint Eustatius;2010 3e kwartaal;72.25;1.0;;6173.0
2587;110000 Hotels en restaurants;Sint Eustatius;2010 4e kwartaal;72.82;0.8;;6173.0
2588;110000 Hotels en restaurants;Sint Eustatius;2010;71.65;;;6173.0
2589;110000 Hotels en restaurants;Sint Eustatius;2011 1e kwartaal;84.85;16.5;21.3;6173.0
2590;110000 Hotels en restaurants;Sint Eustatius;2011 2e kwartaal;89.57;5.6;25.2;6173.0
2591;110000 Hotels en restaurants;Sint Eustatius;2011 3e kwartaal;90.3;0.8;25.0;6173.0
2592;110000 Hotels en restaurants;Sint Eustatius;2011 4e kwartaal;92.81;2.8;27.5;6173.0
2593;110000 Hotels en restaurants;Sint Eustatius;2011;89.38;;24.7;6173.0
2594;110000 Hotels en restaurants;Sint Eustatius;2012 1e kwartaal;93.03;0.2;9.6;6173.0
2595;110000 Hotels en restaurants;Sint Eustatius;2012 2e kwartaal;94.58;1.7;5.6;6173.0
2596;110000 Hotels en restaurants;Sint Eustatius;2012 3e kwartaal;97.12;2.7;7.6;6173.0
2597;110000 Hotels en restaurants;Sint Eustatius;2012 4e kwartaal;95.96;-1.2;3.4;6173.0
2598;110000 Hotels en restaurants;Sint Eustatius;2012;95.17;;6.5;6173.0
2599;110000 Hotels en restaurants;Sint Eustatius;2013 1e kwartaal;96.58;0.6;3.8;6173.0
2600;110000 Hotels en restaurants;Sint Eustatius;2013 2e kwartaal;97.02;0.5;2.6;6173.0
2601;110000 Hotels en restaurants;Sint Eustatius;2013 3e kwartaal;97.03;0.0;-0.1;6173.0
2602;110000 Hotels en restaurants;Sint Eustatius;2013 4e kwartaal;97.05;0.0;1.1;6173.0
2603;110000 Hotels en restaurants;Sint Eustatius;2013;96.92;;1.8;6173.0
2604;110000 Hotels en restaurants;Sint Eustatius;2014 1e kwartaal;99.63;2.7;3.2;8249.0
2605;110000 Hotels en restaurants;Sint Eustatius;2014 2e kwartaal;99.63;0.0;2.7;8249.0
2606;110000 Hotels en restaurants;Sint Eustatius;2014 3e kwartaal;99.7;0.1;2.8;8249.0
2607;110000 Hotels en restaurants;Sint Eustatius;2014 4e kwartaal;98.56;-1.1;1.6;8249.0
2608;110000 Hotels en restaurants;Sint Eustatius;2014;99.38;;2.5;8249.0
2609;110000 Hotels en restaurants;Sint Eustatius;2015 1e kwartaal;99.33;0.8;-0.3;8249.0
2610;110000 Hotels en restaurants;Sint Eustatius;2015 2e kwartaal;100.07;0.7;0.4;8249.0
2611;110000 Hotels en restaurants;Sint Eustatius;2015 3e kwartaal;100.07;0.0;0.4;8249.0
2612;110000 Hotels en restaurants;Sint Eustatius;2015 4e kwartaal;100.07;0.0;1.5;8249.0
2613;110000 Hotels en restaurants;Sint Eustatius;2015;99.89;;0.5;8249.0
2614;110000 Hotels en restaurants;Sint Eustatius;2016 1e kwartaal;98.55;-1.5;-0.8;7296.0
2615;110000 Hotels en restaurants;Sint Eustatius;2016 2e kwartaal;98.55;0.0;-1.5;7296.0
2616;110000 Hotels en restaurants;Sint Eustatius;2016 3e kwartaal;99.13;0.6;-0.9;7296.0
2617;110000 Hotels en restaurants;Sint Eustatius;2016 4e kwartaal;100.17;1.0;0.1;7296.0
2618;110000 Hotels en restaurants;Sint Eustatius;2016;99.1;;-0.8;7296.0
2619;110000 Hotels en restaurants;Sint Eustatius;2017 1e kwartaal;99.65;-0.5;1.1;7317.0
2620;110000 Hotels en restaurants;Sint Eustatius;2017 2e kwartaal;100.19;0.5;1.7;7317.0
2621;110000 Hotels en restaurants;Sint Eustatius;2017 3e kwartaal;98.24;-1.9;-0.9;7317.0
2622;110000 Hotels en restaurants;Sint Eustatius;2017 4e kwartaal;101.92;3.7;1.7;7317.0
2623;110000 Hotels en restaurants;Sint Eustatius;2017;100.0;;0.9;7317.0
2624;110000 Hotels en restaurants;Sint Eustatius;2018 1e kwartaal;102.79;0.9;3.2;7317.0
2625;110000 Hotels en restaurants;Sint Eustatius;2018 2e kwartaal;103.36;0.6;3.2;7317.0
2626;110000 Hotels en restaurants;Sint Eustatius;2018 3e kwartaal;103.92;0.5;5.8;7317.0
2627;110000 Hotels en restaurants;Sint Eustatius;2018 4e kwartaal;104.71;0.8;2.7;7317.0
2628;110000 Hotels en restaurants;Sint Eustatius;2018;103.7;;3.7;7317.0
