ID;Misdrijven;Regiokenmerken;Perioden;IngeschrevenRechtbankstrafzaken_1;BeslissingenDoorOpenbaarMinisterie_2;AfdoeningenDoorDeRechterIn1eAanleg_3
8564;Misdrijven, totaal;Valkenburg (ZH.);2005;30;30;15
8565;Misdrijven, totaal;Valkenburg (ZH.);2006;0;0;0
8566;Misdrijven, totaal;Valkenburg (ZH.);2007;0;0;0
8567;Misdrijven, totaal;Valkenburg (ZH.);2008;0;0;0
8568;Misdrijven, totaal;Valkenburg (ZH.);2009;0;0;0
8569;Misdrijven, totaal;Valkenburg (ZH.);2010;0;0;0
8570;Misdrijven, totaal;Valkenburg (ZH.);2011;0;0;0
8571;Misdrijven, totaal;Valkenburg (ZH.);2012;0;0;0
8572;Misdrijven, totaal;Valkenburg (ZH.);2013;0;0;0
8573;Misdrijven, totaal;Valkenburg (ZH.);2014;0;0;0
8574;Misdrijven, totaal;Valkenburg (ZH.);2015;0;0;0
8575;Misdrijven, totaal;Valkenburg (ZH.);2016;0;0;0
8576;Misdrijven, totaal;Valkenburg aan de Geul;2001;235;265;95
8577;Misdrijven, totaal;Valkenburg aan de Geul;2002;210;220;95
8578;Misdrijven, totaal;Valkenburg aan de Geul;2003;265;275;90
8579;Misdrijven, totaal;Valkenburg aan de Geul;2004;260;275;110
8580;Misdrijven, totaal;Valkenburg aan de Geul;2005;275;305;110
8581;Misdrijven, totaal;Valkenburg aan de Geul;2006;225;255;110
8582;Misdrijven, totaal;Valkenburg aan de Geul;2007;250;285;115
8583;Misdrijven, totaal;Valkenburg aan de Geul;2008;190;185;95
8584;Misdrijven, totaal;Valkenburg aan de Geul;2009;195;220;80
8585;Misdrijven, totaal;Valkenburg aan de Geul;2010;140;160;90
8586;Misdrijven, totaal;Valkenburg aan de Geul;2011;200;185;80
8587;Misdrijven, totaal;Valkenburg aan de Geul;2012;195;200;85
8588;Misdrijven, totaal;Valkenburg aan de Geul;2013;175;180;85
8589;Misdrijven, totaal;Valkenburg aan de Geul;2014;165;180;90
8590;Misdrijven, totaal;Valkenburg aan de Geul;2015;205;210;100
8591;Misdrijven, totaal;Valkenburg aan de Geul;2016;155;145;65
8592;Misdrijven, totaal;Valkenswaard;2001;345;395;125
8593;Misdrijven, totaal;Valkenswaard;2002;320;340;75
8594;Misdrijven, totaal;Valkenswaard;2003;340;390;105
8595;Misdrijven, totaal;Valkenswaard;2004;370;385;110
8596;Misdrijven, totaal;Valkenswaard;2005;380;430;105
8597;Misdrijven, totaal;Valkenswaard;2006;395;375;180
8598;Misdrijven, totaal;Valkenswaard;2007;380;390;200
8599;Misdrijven, totaal;Valkenswaard;2008;390;400;180
8600;Misdrijven, totaal;Valkenswaard;2009;360;405;165
8601;Misdrijven, totaal;Valkenswaard;2010;355;380;190
8602;Misdrijven, totaal;Valkenswaard;2011;345;355;135
8603;Misdrijven, totaal;Valkenswaard;2012;350;355;110
8604;Misdrijven, totaal;Valkenswaard;2013;335;370;160
8605;Misdrijven, totaal;Valkenswaard;2014;245;265;125
8606;Misdrijven, totaal;Valkenswaard;2015;255;250;135
8607;Misdrijven, totaal;Valkenswaard;2016;265;305;115
8608;Misdrijven, totaal;Veendam;2001;345;380;135
8609;Misdrijven, totaal;Veendam;2002;305;330;105
8610;Misdrijven, totaal;Veendam;2003;350;370;105
8611;Misdrijven, totaal;Veendam;2004;485;480;135
8612;Misdrijven, totaal;Veendam;2005;375;380;155
8613;Misdrijven, totaal;Veendam;2006;445;485;150
8614;Misdrijven, totaal;Veendam;2007;385;430;205
8615;Misdrijven, totaal;Veendam;2008;360;405;185
8616;Misdrijven, totaal;Veendam;2009;315;360;155
8617;Misdrijven, totaal;Veendam;2010;340;350;145
8618;Misdrijven, totaal;Veendam;2011;295;295;145
8619;Misdrijven, totaal;Veendam;2012;320;340;140
8620;Misdrijven, totaal;Veendam;2013;300;350;145
8621;Misdrijven, totaal;Veendam;2014;305;290;155
8622;Misdrijven, totaal;Veendam;2015;275;300;130
8623;Misdrijven, totaal;Veendam;2016;230;250;130
8624;Misdrijven, totaal;Veenendaal;2001;585;610;230
8625;Misdrijven, totaal;Veenendaal;2002;590;685;185
8626;Misdrijven, totaal;Veenendaal;2003;660;715;175
8627;Misdrijven, totaal;Veenendaal;2004;725;790;240
8628;Misdrijven, totaal;Veenendaal;2005;735;850;275
8629;Misdrijven, totaal;Veenendaal;2006;620;665;275
8630;Misdrijven, totaal;Veenendaal;2007;720;760;280
8631;Misdrijven, totaal;Veenendaal;2008;600;620;275
8632;Misdrijven, totaal;Veenendaal;2009;635;780;275
8633;Misdrijven, totaal;Veenendaal;2010;480;540;280
8634;Misdrijven, totaal;Veenendaal;2011;585;595;295
8635;Misdrijven, totaal;Veenendaal;2012;580;570;285
8636;Misdrijven, totaal;Veenendaal;2013;520;560;300
8637;Misdrijven, totaal;Veenendaal;2014;580;545;215
8638;Misdrijven, totaal;Veenendaal;2015;410;445;240
8639;Misdrijven, totaal;Veenendaal;2016;440;490;235
8640;Misdrijven, totaal;Veere;2001;175;185;60
8641;Misdrijven, totaal;Veere;2002;200;210;65
8642;Misdrijven, totaal;Veere;2003;260;285;70
8643;Misdrijven, totaal;Veere;2004;260;280;80
8644;Misdrijven, totaal;Veere;2005;230;245;75
8645;Misdrijven, totaal;Veere;2006;210;230;80
8646;Misdrijven, totaal;Veere;2007;245;250;95
8647;Misdrijven, totaal;Veere;2008;220;200;100
8648;Misdrijven, totaal;Veere;2009;195;205;85
8649;Misdrijven, totaal;Veere;2010;190;185;85
8650;Misdrijven, totaal;Veere;2011;155;175;85
8651;Misdrijven, totaal;Veere;2012;130;135;55
8652;Misdrijven, totaal;Veere;2013;130;135;45
8653;Misdrijven, totaal;Veere;2014;115;115;60
8654;Misdrijven, totaal;Veere;2015;120;120;60
8655;Misdrijven, totaal;Veere;2016;120;140;50
8656;Misdrijven, totaal;Veghel;2001;400;370;95
8657;Misdrijven, totaal;Veghel;2002;430;505;125
8658;Misdrijven, totaal;Veghel;2003;435;460;130
8659;Misdrijven, totaal;Veghel;2004;360;390;175
8660;Misdrijven, totaal;Veghel;2005;470;480;150
8661;Misdrijven, totaal;Veghel;2006;420;415;200
8662;Misdrijven, totaal;Veghel;2007;475;490;215
8663;Misdrijven, totaal;Veghel;2008;470;480;240
8664;Misdrijven, totaal;Veghel;2009;345;390;205
8665;Misdrijven, totaal;Veghel;2010;365;360;145
8666;Misdrijven, totaal;Veghel;2011;400;405;150
8667;Misdrijven, totaal;Veghel;2012;430;440;115
8668;Misdrijven, totaal;Veghel;2013;365;390;180
8669;Misdrijven, totaal;Veghel;2014;340;345;140
8670;Misdrijven, totaal;Veghel;2015;300;315;145
8671;Misdrijven, totaal;Veghel;2016;270;305;125
8672;Misdrijven, totaal;Veldhoven;2001;270;290;80
8673;Misdrijven, totaal;Veldhoven;2002;300;320;70
8674;Misdrijven, totaal;Veldhoven;2003;330;350;95
8675;Misdrijven, totaal;Veldhoven;2004;365;385;135
8676;Misdrijven, totaal;Veldhoven;2005;325;380;125
8677;Misdrijven, totaal;Veldhoven;2006;345;345;180
8678;Misdrijven, totaal;Veldhoven;2007;335;320;150
8679;Misdrijven, totaal;Veldhoven;2008;360;400;180
8680;Misdrijven, totaal;Veldhoven;2009;325;370;155
8681;Misdrijven, totaal;Veldhoven;2010;385;390;165
8682;Misdrijven, totaal;Veldhoven;2011;450;430;145
8683;Misdrijven, totaal;Veldhoven;2012;400;440;135
8684;Misdrijven, totaal;Veldhoven;2013;345;375;155
8685;Misdrijven, totaal;Veldhoven;2014;280;300;150
8686;Misdrijven, totaal;Veldhoven;2015;295;300;130
8687;Misdrijven, totaal;Veldhoven;2016;300;335;120
8688;Misdrijven, totaal;Velsen;2001;770;855;220
8689;Misdrijven, totaal;Velsen;2002;795;935;230
8690;Misdrijven, totaal;Velsen;2003;935;1110;335
8691;Misdrijven, totaal;Velsen;2004;955;1025;330
8692;Misdrijven, totaal;Velsen;2005;970;1040;415
8693;Misdrijven, totaal;Velsen;2006;950;1090;485
8694;Misdrijven, totaal;Velsen;2007;990;1045;435
8695;Misdrijven, totaal;Velsen;2008;1050;1200;530
8696;Misdrijven, totaal;Velsen;2009;700;785;485
8697;Misdrijven, totaal;Velsen;2010;780;760;345
8698;Misdrijven, totaal;Velsen;2011;850;855;335
8699;Misdrijven, totaal;Velsen;2012;1015;1045;370
8700;Misdrijven, totaal;Velsen;2013;805;830;390
8701;Misdrijven, totaal;Velsen;2014;820;880;335
8702;Misdrijven, totaal;Velsen;2015;835;845;370
8703;Misdrijven, totaal;Velsen;2016;680;760;255
8704;Misdrijven, totaal;Venhuizen;2001;80;105;25
8705;Misdrijven, totaal;Venhuizen;2002;70;80;35
8706;Misdrijven, totaal;Venhuizen;2003;60;55;15
8707;Misdrijven, totaal;Venhuizen;2004;60;70;20
8708;Misdrijven, totaal;Venhuizen;2005;70;80;15
8709;Misdrijven, totaal;Venhuizen;2006;0;0;0
8710;Misdrijven, totaal;Venhuizen;2007;0;0;0
8711;Misdrijven, totaal;Venhuizen;2008;0;0;0
8712;Misdrijven, totaal;Venhuizen;2009;0;0;0
8713;Misdrijven, totaal;Venhuizen;2010;0;0;0
8714;Misdrijven, totaal;Venhuizen;2011;0;0;0
8715;Misdrijven, totaal;Venhuizen;2012;0;0;0
8716;Misdrijven, totaal;Venhuizen;2013;0;0;0
8717;Misdrijven, totaal;Venhuizen;2014;0;0;0
8718;Misdrijven, totaal;Venhuizen;2015;0;0;0
8719;Misdrijven, totaal;Venhuizen;2016;0;0;0
8720;Misdrijven, totaal;Venlo;2001;2125;2320;820
8721;Misdrijven, totaal;Venlo;2002;2145;2280;670
8722;Misdrijven, totaal;Venlo;2003;2380;2490;740
8723;Misdrijven, totaal;Venlo;2004;2295;2355;735
8724;Misdrijven, totaal;Venlo;2005;2350;2350;825
8725;Misdrijven, totaal;Venlo;2006;2080;2205;975
8726;Misdrijven, totaal;Venlo;2007;1930;2090;955
8727;Misdrijven, totaal;Venlo;2008;2030;2015;970
8728;Misdrijven, totaal;Venlo;2009;1605;1880;795
8729;Misdrijven, totaal;Venlo;2010;1675;1760;905
8730;Misdrijven, totaal;Venlo;2011;2155;2175;955
8731;Misdrijven, totaal;Venlo;2012;1755;1800;685
8732;Misdrijven, totaal;Venlo;2013;1940;2010;685
8733;Misdrijven, totaal;Venlo;2014;1780;1945;940
8734;Misdrijven, totaal;Venlo;2015;1425;1525;845
8735;Misdrijven, totaal;Venlo;2016;1520;1585;825
8736;Misdrijven, totaal;Venray;2001;440;460;165
8737;Misdrijven, totaal;Venray;2002;420;445;170
8738;Misdrijven, totaal;Venray;2003;570;590;185
8739;Misdrijven, totaal;Venray;2004;645;645;230
8740;Misdrijven, totaal;Venray;2005;520;560;205
8741;Misdrijven, totaal;Venray;2006;575;560;215
8742;Misdrijven, totaal;Venray;2007;505;520;260
8743;Misdrijven, totaal;Venray;2008;600;585;245
8744;Misdrijven, totaal;Venray;2009;440;540;220
8745;Misdrijven, totaal;Venray;2010;435;475;265
8746;Misdrijven, totaal;Venray;2011;500;495;235
8747;Misdrijven, totaal;Venray;2012;435;445;135
8748;Misdrijven, totaal;Venray;2013;425;435;165
8749;Misdrijven, totaal;Venray;2014;390;425;190
8750;Misdrijven, totaal;Venray;2015;375;390;205
8751;Misdrijven, totaal;Venray;2016;320;340;195
8752;Misdrijven, totaal;Vianen;2001;235;230;85
8753;Misdrijven, totaal;Vianen;2002;210;220;65
8754;Misdrijven, totaal;Vianen;2003;200;210;50
8755;Misdrijven, totaal;Vianen;2004;285;300;80
8756;Misdrijven, totaal;Vianen;2005;210;250;110
8757;Misdrijven, totaal;Vianen;2006;205;215;90
8758;Misdrijven, totaal;Vianen;2007;225;225;70
8759;Misdrijven, totaal;Vianen;2008;220;220;70
8760;Misdrijven, totaal;Vianen;2009;215;280;90
8761;Misdrijven, totaal;Vianen;2010;120;140;75
8762;Misdrijven, totaal;Vianen;2011;165;170;70
8763;Misdrijven, totaal;Vianen;2012;150;145;65
8764;Misdrijven, totaal;Vianen;2013;125;125;75
8765;Misdrijven, totaal;Vianen;2014;140;145;60
8766;Misdrijven, totaal;Vianen;2015;165;175;75
8767;Misdrijven, totaal;Vianen;2016;120;130;70
8768;Misdrijven, totaal;Vlaardingen;2001;710;820;330
8769;Misdrijven, totaal;Vlaardingen;2002;690;770;230
8770;Misdrijven, totaal;Vlaardingen;2003;1035;1095;390
8771;Misdrijven, totaal;Vlaardingen;2004;935;1070;380
8772;Misdrijven, totaal;Vlaardingen;2005;1020;1070;465
8773;Misdrijven, totaal;Vlaardingen;2006;1050;1155;565
8774;Misdrijven, totaal;Vlaardingen;2007;1160;1160;435
8775;Misdrijven, totaal;Vlaardingen;2008;1060;1115;475
8776;Misdrijven, totaal;Vlaardingen;2009;930;1145;495
8777;Misdrijven, totaal;Vlaardingen;2010;1005;1040;380
8778;Misdrijven, totaal;Vlaardingen;2011;1105;1130;385
8779;Misdrijven, totaal;Vlaardingen;2012;1035;1080;375
8780;Misdrijven, totaal;Vlaardingen;2013;765;830;360
8781;Misdrijven, totaal;Vlaardingen;2014;810;875;435
8782;Misdrijven, totaal;Vlaardingen;2015;710;735;400
8783;Misdrijven, totaal;Vlaardingen;2016;855;890;410
8784;Misdrijven, totaal;Vlagtwedde;2001;195;180;40
8785;Misdrijven, totaal;Vlagtwedde;2002;155;185;45
8786;Misdrijven, totaal;Vlagtwedde;2003;165;190;45
8787;Misdrijven, totaal;Vlagtwedde;2004;300;305;70
8788;Misdrijven, totaal;Vlagtwedde;2005;245;235;105
8789;Misdrijven, totaal;Vlagtwedde;2006;235;285;85
8790;Misdrijven, totaal;Vlagtwedde;2007;185;195;100
8791;Misdrijven, totaal;Vlagtwedde;2008;160;185;75
8792;Misdrijven, totaal;Vlagtwedde;2009;155;155;70
8793;Misdrijven, totaal;Vlagtwedde;2010;195;215;80
8794;Misdrijven, totaal;Vlagtwedde;2011;240;235;100
8795;Misdrijven, totaal;Vlagtwedde;2012;285;290;110
8796;Misdrijven, totaal;Vlagtwedde;2013;205;240;140
8797;Misdrijven, totaal;Vlagtwedde;2014;245;245;130
8798;Misdrijven, totaal;Vlagtwedde;2015;265;265;110
8799;Misdrijven, totaal;Vlagtwedde;2016;365;395;155
8800;Misdrijven, totaal;Vlieland;2001;25;25;10
8801;Misdrijven, totaal;Vlieland;2002;25;30;5
8802;Misdrijven, totaal;Vlieland;2003;15;15;5
8803;Misdrijven, totaal;Vlieland;2004;15;20;10
8804;Misdrijven, totaal;Vlieland;2005;25;25;5
8805;Misdrijven, totaal;Vlieland;2006;15;20;10
8806;Misdrijven, totaal;Vlieland;2007;15;15;5
8807;Misdrijven, totaal;Vlieland;2008;40;35;15
8808;Misdrijven, totaal;Vlieland;2009;25;35;5
8809;Misdrijven, totaal;Vlieland;2010;15;10;5
8810;Misdrijven, totaal;Vlieland;2011;15;20;5
8811;Misdrijven, totaal;Vlieland;2012;20;20;10
8812;Misdrijven, totaal;Vlieland;2013;20;15;5
8813;Misdrijven, totaal;Vlieland;2014;15;15;5
8814;Misdrijven, totaal;Vlieland;2015;15;15;5
8815;Misdrijven, totaal;Vlieland;2016;10;10;5
8816;Misdrijven, totaal;Vlissingen;2001;840;865;350
8817;Misdrijven, totaal;Vlissingen;2002;920;1045;365
8818;Misdrijven, totaal;Vlissingen;2003;1040;1115;410
8819;Misdrijven, totaal;Vlissingen;2004;1040;1060;455
8820;Misdrijven, totaal;Vlissingen;2005;910;975;455
8821;Misdrijven, totaal;Vlissingen;2006;845;870;460
8822;Misdrijven, totaal;Vlissingen;2007;795;860;380
8823;Misdrijven, totaal;Vlissingen;2008;805;785;465
8824;Misdrijven, totaal;Vlissingen;2009;700;785;445
8825;Misdrijven, totaal;Vlissingen;2010;710;725;440
8826;Misdrijven, totaal;Vlissingen;2011;920;925;450
8827;Misdrijven, totaal;Vlissingen;2012;700;730;400
8828;Misdrijven, totaal;Vlissingen;2013;635;690;340
8829;Misdrijven, totaal;Vlissingen;2014;625;645;300
8830;Misdrijven, totaal;Vlissingen;2015;630;685;330
8831;Misdrijven, totaal;Vlissingen;2016;540;615;300
8832;Misdrijven, totaal;Vlist;2001;90;100;35
8833;Misdrijven, totaal;Vlist;2002;100;120;30
8834;Misdrijven, totaal;Vlist;2003;105;105;50
8835;Misdrijven, totaal;Vlist;2004;75;80;30
8836;Misdrijven, totaal;Vlist;2005;65;75;40
8837;Misdrijven, totaal;Vlist;2006;60;65;15
8838;Misdrijven, totaal;Vlist;2007;75;75;20
8839;Misdrijven, totaal;Vlist;2008;55;65;35
8840;Misdrijven, totaal;Vlist;2009;35;35;15
8841;Misdrijven, totaal;Vlist;2010;45;50;15
8842;Misdrijven, totaal;Vlist;2011;45;50;20
8843;Misdrijven, totaal;Vlist;2012;35;30;10
8844;Misdrijven, totaal;Vlist;2013;55;55;10
8845;Misdrijven, totaal;Vlist;2014;45;45;15
8846;Misdrijven, totaal;Vlist;2015;0;0;0
8847;Misdrijven, totaal;Vlist;2016;0;0;0
8848;Misdrijven, totaal;Voerendaal;2001;60;65;25
8849;Misdrijven, totaal;Voerendaal;2002;90;90;25
8850;Misdrijven, totaal;Voerendaal;2003;75;95;40
8851;Misdrijven, totaal;Voerendaal;2004;55;65;20
8852;Misdrijven, totaal;Voerendaal;2005;60;60;15
8853;Misdrijven, totaal;Voerendaal;2006;60;55;35
8854;Misdrijven, totaal;Voerendaal;2007;60;75;30
8855;Misdrijven, totaal;Voerendaal;2008;60;65;35
8856;Misdrijven, totaal;Voerendaal;2009;65;65;35
8857;Misdrijven, totaal;Voerendaal;2010;50;55;35
8858;Misdrijven, totaal;Voerendaal;2011;55;65;30
8859;Misdrijven, totaal;Voerendaal;2012;50;50;25
8860;Misdrijven, totaal;Voerendaal;2013;55;55;25
8861;Misdrijven, totaal;Voerendaal;2014;60;65;35
8862;Misdrijven, totaal;Voerendaal;2015;25;35;25
8863;Misdrijven, totaal;Voerendaal;2016;30;35;20
8864;Misdrijven, totaal;Voorburg;2001;340;440;135
8865;Misdrijven, totaal;Voorburg;2002;0;0;0
8866;Misdrijven, totaal;Voorburg;2003;0;0;0
8867;Misdrijven, totaal;Voorburg;2004;0;0;0
8868;Misdrijven, totaal;Voorburg;2005;0;0;0
8869;Misdrijven, totaal;Voorburg;2006;0;0;0
8870;Misdrijven, totaal;Voorburg;2007;0;0;0
8871;Misdrijven, totaal;Voorburg;2008;0;0;0
8872;Misdrijven, totaal;Voorburg;2009;0;0;0
8873;Misdrijven, totaal;Voorburg;2010;0;0;0
8874;Misdrijven, totaal;Voorburg;2011;0;0;0
8875;Misdrijven, totaal;Voorburg;2012;0;0;0
8876;Misdrijven, totaal;Voorburg;2013;0;0;0
8877;Misdrijven, totaal;Voorburg;2014;0;0;0
8878;Misdrijven, totaal;Voorburg;2015;0;0;0
8879;Misdrijven, totaal;Voorburg;2016;0;0;0
8880;Misdrijven, totaal;Voorhout;2001;105;125;25
8881;Misdrijven, totaal;Voorhout;2002;95;110;30
8882;Misdrijven, totaal;Voorhout;2003;95;105;30
8883;Misdrijven, totaal;Voorhout;2004;90;90;30
8884;Misdrijven, totaal;Voorhout;2005;90;95;35
8885;Misdrijven, totaal;Voorhout;2006;0;0;0
8886;Misdrijven, totaal;Voorhout;2007;0;0;0
8887;Misdrijven, totaal;Voorhout;2008;0;0;0
8888;Misdrijven, totaal;Voorhout;2009;0;0;0
8889;Misdrijven, totaal;Voorhout;2010;0;0;0
8890;Misdrijven, totaal;Voorhout;2011;0;0;0
8891;Misdrijven, totaal;Voorhout;2012;0;0;0
8892;Misdrijven, totaal;Voorhout;2013;0;0;0
8893;Misdrijven, totaal;Voorhout;2014;0;0;0
8894;Misdrijven, totaal;Voorhout;2015;0;0;0
8895;Misdrijven, totaal;Voorhout;2016;0;0;0
8896;Misdrijven, totaal;Voorschoten;2001;145;175;60
8897;Misdrijven, totaal;Voorschoten;2002;165;185;70
8898;Misdrijven, totaal;Voorschoten;2003;210;210;65
8899;Misdrijven, totaal;Voorschoten;2004;245;275;80
8900;Misdrijven, totaal;Voorschoten;2005;205;240;100
8901;Misdrijven, totaal;Voorschoten;2006;215;225;80
8902;Misdrijven, totaal;Voorschoten;2007;225;235;75
8903;Misdrijven, totaal;Voorschoten;2008;235;255;100
8904;Misdrijven, totaal;Voorschoten;2009;155;180;100
8905;Misdrijven, totaal;Voorschoten;2010;165;165;75
8906;Misdrijven, totaal;Voorschoten;2011;140;165;75
8907;Misdrijven, totaal;Voorschoten;2012;130;145;65
8908;Misdrijven, totaal;Voorschoten;2013;110;115;70
8909;Misdrijven, totaal;Voorschoten;2014;130;120;60
8910;Misdrijven, totaal;Voorschoten;2015;115;120;65
8911;Misdrijven, totaal;Voorschoten;2016;125;140;70
8912;Misdrijven, totaal;Voorst;2001;325;310;70
8913;Misdrijven, totaal;Voorst;2002;305;355;90
8914;Misdrijven, totaal;Voorst;2003;375;390;90
8915;Misdrijven, totaal;Voorst;2004;345;355;80
8916;Misdrijven, totaal;Voorst;2005;325;350;125
8917;Misdrijven, totaal;Voorst;2006;325;325;90
8918;Misdrijven, totaal;Voorst;2007;295;320;95
8919;Misdrijven, totaal;Voorst;2008;290;295;125
8920;Misdrijven, totaal;Voorst;2009;220;250;115
8921;Misdrijven, totaal;Voorst;2010;240;230;70
8922;Misdrijven, totaal;Voorst;2011;195;225;80
8923;Misdrijven, totaal;Voorst;2012;230;220;65
8924;Misdrijven, totaal;Voorst;2013;195;230;65
8925;Misdrijven, totaal;Voorst;2014;245;270;110
8926;Misdrijven, totaal;Voorst;2015;170;190;95
8927;Misdrijven, totaal;Voorst;2016;175;180;85
8928;Misdrijven, totaal;Vorden;2001;40;50;20
8929;Misdrijven, totaal;Vorden;2002;60;60;15
8930;Misdrijven, totaal;Vorden;2003;40;45;15
8931;Misdrijven, totaal;Vorden;2004;45;45;10
8932;Misdrijven, totaal;Vorden;2005;0;0;0
8933;Misdrijven, totaal;Vorden;2006;0;0;0
8934;Misdrijven, totaal;Vorden;2007;0;0;0
8935;Misdrijven, totaal;Vorden;2008;0;0;0
8936;Misdrijven, totaal;Vorden;2009;0;0;0
8937;Misdrijven, totaal;Vorden;2010;0;0;0
8938;Misdrijven, totaal;Vorden;2011;0;0;0
8939;Misdrijven, totaal;Vorden;2012;0;0;0
8940;Misdrijven, totaal;Vorden;2013;0;0;0
8941;Misdrijven, totaal;Vorden;2014;0;0;0
8942;Misdrijven, totaal;Vorden;2015;0;0;0
8943;Misdrijven, totaal;Vorden;2016;0;0;0
8944;Misdrijven, totaal;Vriezenveen;2001;390;470;130
8945;Misdrijven, totaal;Vriezenveen;2002;185;260;140
8946;Misdrijven, totaal;Vriezenveen;2003;0;0;0
8947;Misdrijven, totaal;Vriezenveen;2004;0;0;0
8948;Misdrijven, totaal;Vriezenveen;2005;0;0;0
8949;Misdrijven, totaal;Vriezenveen;2006;0;0;0
8950;Misdrijven, totaal;Vriezenveen;2007;0;0;0
8951;Misdrijven, totaal;Vriezenveen;2008;0;0;0
8952;Misdrijven, totaal;Vriezenveen;2009;0;0;0
8953;Misdrijven, totaal;Vriezenveen;2010;0;0;0
8954;Misdrijven, totaal;Vriezenveen;2011;0;0;0
8955;Misdrijven, totaal;Vriezenveen;2012;0;0;0
8956;Misdrijven, totaal;Vriezenveen;2013;0;0;0
8957;Misdrijven, totaal;Vriezenveen;2014;0;0;0
8958;Misdrijven, totaal;Vriezenveen;2015;0;0;0
8959;Misdrijven, totaal;Vriezenveen;2016;0;0;0
8960;Misdrijven, totaal;Vught;2001;250;265;85
8961;Misdrijven, totaal;Vught;2002;245;270;80
8962;Misdrijven, totaal;Vught;2003;290;315;110
8963;Misdrijven, totaal;Vught;2004;240;260;85
8964;Misdrijven, totaal;Vught;2005;235;250;110
8965;Misdrijven, totaal;Vught;2006;245;255;95
8966;Misdrijven, totaal;Vught;2007;270;260;95
8967;Misdrijven, totaal;Vught;2008;265;295;130
8968;Misdrijven, totaal;Vught;2009;215;225;110
8969;Misdrijven, totaal;Vught;2010;195;210;85
8970;Misdrijven, totaal;Vught;2011;255;260;70
8971;Misdrijven, totaal;Vught;2012;210;225;75
8972;Misdrijven, totaal;Vught;2013;185;210;85
8973;Misdrijven, totaal;Vught;2014;195;210;75
8974;Misdrijven, totaal;Vught;2015;155;140;80
8975;Misdrijven, totaal;Vught;2016;195;220;75
8976;Misdrijven, totaal;Waalre;2001;75;85;35
8977;Misdrijven, totaal;Waalre;2002;110;105;15
8978;Misdrijven, totaal;Waalre;2003;140;155;45
8979;Misdrijven, totaal;Waalre;2004;110;110;40
8980;Misdrijven, totaal;Waalre;2005;100;110;55
8981;Misdrijven, totaal;Waalre;2006;105;115;55
8982;Misdrijven, totaal;Waalre;2007;115;110;50
8983;Misdrijven, totaal;Waalre;2008;120;115;45
8984;Misdrijven, totaal;Waalre;2009;135;140;55
8985;Misdrijven, totaal;Waalre;2010;95;105;55
8986;Misdrijven, totaal;Waalre;2011;85;100;40
8987;Misdrijven, totaal;Waalre;2012;110;110;45
8988;Misdrijven, totaal;Waalre;2013;95;95;40
8989;Misdrijven, totaal;Waalre;2014;100;95;50
8990;Misdrijven, totaal;Waalre;2015;75;80;50
8991;Misdrijven, totaal;Waalre;2016;85;80;40
8992;Misdrijven, totaal;Waalwijk;2001;475;550;230
8993;Misdrijven, totaal;Waalwijk;2002;505;565;210
8994;Misdrijven, totaal;Waalwijk;2003;565;620;270
8995;Misdrijven, totaal;Waalwijk;2004;605;640;255
8996;Misdrijven, totaal;Waalwijk;2005;575;635;250
8997;Misdrijven, totaal;Waalwijk;2006;620;660;305
8998;Misdrijven, totaal;Waalwijk;2007;680;705;310
8999;Misdrijven, totaal;Waalwijk;2008;575;645;325
9000;Misdrijven, totaal;Waalwijk;2009;490;555;250
9001;Misdrijven, totaal;Waalwijk;2010;455;465;205
9002;Misdrijven, totaal;Waalwijk;2011;480;450;190
9003;Misdrijven, totaal;Waalwijk;2012;445;465;200
9004;Misdrijven, totaal;Waalwijk;2013;390;435;225
9005;Misdrijven, totaal;Waalwijk;2014;400;410;180
9006;Misdrijven, totaal;Waalwijk;2015;460;510;240
9007;Misdrijven, totaal;Waalwijk;2016;385;455;210
9008;Misdrijven, totaal;Waddinxveen;2001;255;315;130
9009;Misdrijven, totaal;Waddinxveen;2002;285;305;90
9010;Misdrijven, totaal;Waddinxveen;2003;380;395;100
9011;Misdrijven, totaal;Waddinxveen;2004;320;350;130
9012;Misdrijven, totaal;Waddinxveen;2005;295;330;125
9013;Misdrijven, totaal;Waddinxveen;2006;290;315;125
9014;Misdrijven, totaal;Waddinxveen;2007;275;290;110
9015;Misdrijven, totaal;Waddinxveen;2008;240;250;120
9016;Misdrijven, totaal;Waddinxveen;2009;195;220;110
9017;Misdrijven, totaal;Waddinxveen;2010;165;165;75
9018;Misdrijven, totaal;Waddinxveen;2011;135;155;85
9019;Misdrijven, totaal;Waddinxveen;2012;140;150;65
9020;Misdrijven, totaal;Waddinxveen;2013;140;135;60
9021;Misdrijven, totaal;Waddinxveen;2014;150;155;75
9022;Misdrijven, totaal;Waddinxveen;2015;160;180;90
9023;Misdrijven, totaal;Waddinxveen;2016;180;190;85
9024;Misdrijven, totaal;Wageningen;2001;505;545;180
9025;Misdrijven, totaal;Wageningen;2002;475;475;200
9026;Misdrijven, totaal;Wageningen;2003;590;610;235
9027;Misdrijven, totaal;Wageningen;2004;450;490;205
9028;Misdrijven, totaal;Wageningen;2005;430;440;205
9029;Misdrijven, totaal;Wageningen;2006;375;395;230
9030;Misdrijven, totaal;Wageningen;2007;385;365;205
9031;Misdrijven, totaal;Wageningen;2008;405;425;180
9032;Misdrijven, totaal;Wageningen;2009;405;415;195
