ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2332;Sint-Michielsgestel;Herkomst: Niet-Nederland;1.1;19.3
2333;Sint-Michielsgestel;Herkomst: Westers land;0.8;21.0
2334;Sint-Michielsgestel;Herkomst: Niet-westers land;0.3;13.6
2335;Sint-Oedenrode;Herkomst (land);11.4;17.2
2336;Sint-Oedenrode;Herkomst: Nederland;10.9;17.2
2337;Sint-Oedenrode;Herkomst: Niet-Nederland;0.5;18.1
2338;Sint-Oedenrode;Herkomst: Westers land;0.4;18.3
2339;Sint-Oedenrode;Herkomst: Niet-westers land;;
2340;Someren;Herkomst (land);12.0;16.1
2341;Someren;Herkomst: Nederland;11.4;16.2
2342;Someren;Herkomst: Niet-Nederland;0.6;15.5
2343;Someren;Herkomst: Westers land;0.4;15.8
2344;Someren;Herkomst: Niet-westers land;;
2345;Son en Breugel;Herkomst (land);10.0;19.7
2346;Son en Breugel;Herkomst: Nederland;9.0;19.6
2347;Son en Breugel;Herkomst: Niet-Nederland;1.0;20.9
2348;Son en Breugel;Herkomst: Westers land;0.8;22.3
2349;Son en Breugel;Herkomst: Niet-westers land;0.2;15.7
2350;Steenbergen;Herkomst (land);15.7;17.5
2351;Steenbergen;Herkomst: Nederland;14.7;17.5
2352;Steenbergen;Herkomst: Niet-Nederland;1.0;17.5
2353;Steenbergen;Herkomst: Westers land;0.8;18.8
2354;Steenbergen;Herkomst: Niet-westers land;0.2;13.1
2355;Waterland;Herkomst (land);11.7;19.5
2356;Waterland;Herkomst: Nederland;10.7;19.6
2357;Waterland;Herkomst: Niet-Nederland;1.0;18.5
2358;Waterland;Herkomst: Westers land;0.8;18.9
2359;Waterland;Herkomst: Niet-westers land;;
2360;Tilburg;Herkomst (land);135.0;16.4
2361;Tilburg;Herkomst: Nederland;111.8;16.7
2362;Tilburg;Herkomst: Niet-Nederland;23.2;15.1
2363;Tilburg;Herkomst: Westers land;11.2;16.5
2364;Tilburg;Herkomst: Niet-westers land;12.0;13.9
2365;Uden;Herkomst (land);27.0;17.8
2366;Uden;Herkomst: Nederland;23.8;18.0
2367;Uden;Herkomst: Niet-Nederland;3.2;15.7
2368;Uden;Herkomst: Westers land;1.9;16.9
2369;Uden;Herkomst: Niet-westers land;1.3;14.0
2370;Valkenswaard;Herkomst (land);21.2;17.5
2371;Valkenswaard;Herkomst: Nederland;18.6;17.6
2372;Valkenswaard;Herkomst: Niet-Nederland;2.6;16.6
2373;Valkenswaard;Herkomst: Westers land;2.2;16.9
2374;Valkenswaard;Herkomst: Niet-westers land;0.4;14.5
2375;Veghel;Herkomst (land);24.5;17.2
2376;Veghel;Herkomst: Nederland;21.5;17.5
2377;Veghel;Herkomst: Niet-Nederland;3.0;15.4
2378;Veghel;Herkomst: Westers land;1.5;17.4
2379;Veghel;Herkomst: Niet-westers land;1.5;13.4
2380;Veldhoven;Herkomst (land);28.7;18.1
2381;Veldhoven;Herkomst: Nederland;25.5;18.2
2382;Veldhoven;Herkomst: Niet-Nederland;3.2;17.8
2383;Veldhoven;Herkomst: Westers land;2.5;18.6
2384;Veldhoven;Herkomst: Niet-westers land;0.7;15.1
2385;Vught;Herkomst (land);17.1;19.6
2386;Vught;Herkomst: Nederland;15.3;19.8
2387;Vught;Herkomst: Niet-Nederland;1.8;18.0
2388;Vught;Herkomst: Westers land;1.5;18.6
2389;Vught;Herkomst: Niet-westers land;0.2;14.7
2390;Waalre;Herkomst (land);10.7;21.4
2391;Waalre;Herkomst: Nederland;9.5;21.3
2392;Waalre;Herkomst: Niet-Nederland;1.2;21.7
2393;Waalre;Herkomst: Westers land;1.0;23.0
2394;Waalre;Herkomst: Niet-westers land;0.3;16.6
2395;Waalwijk;Herkomst (land);30.9;17.2
2396;Waalwijk;Herkomst: Nederland;27.4;17.4
2397;Waalwijk;Herkomst: Niet-Nederland;3.4;15.7
2398;Waalwijk;Herkomst: Westers land;2.0;16.7
2399;Waalwijk;Herkomst: Niet-westers land;1.4;14.3
2400;Werkendam;Herkomst (land);16.9;17.9
2401;Werkendam;Herkomst: Nederland;16.2;18.0
2402;Werkendam;Herkomst: Niet-Nederland;0.7;17.6
2403;Werkendam;Herkomst: Westers land;0.6;18.0
2404;Werkendam;Herkomst: Niet-westers land;;
2405;Woensdrecht;Herkomst (land);13.8;17.2
2406;Woensdrecht;Herkomst: Nederland;11.7;17.1
2407;Woensdrecht;Herkomst: Niet-Nederland;2.1;17.3
2408;Woensdrecht;Herkomst: Westers land;1.9;17.3
2409;Woensdrecht;Herkomst: Niet-westers land;;
2410;Woudrichem;Herkomst (land);9.3;17.6
2411;Woudrichem;Herkomst: Nederland;8.9;17.6
2412;Woudrichem;Herkomst: Niet-Nederland;0.4;15.9
2413;Woudrichem;Herkomst: Westers land;0.3;16.3
2414;Woudrichem;Herkomst: Niet-westers land;;
2415;Zundert;Herkomst (land);13.9;17.1
2416;Zundert;Herkomst: Nederland;12.4;17.2
2417;Zundert;Herkomst: Niet-Nederland;1.5;16.0
2418;Zundert;Herkomst: Westers land;1.3;16.1
2419;Zundert;Herkomst: Niet-westers land;;
2420;Wormerland;Herkomst (land);10.6;18.4
2421;Wormerland;Herkomst: Nederland;9.7;18.4
2422;Wormerland;Herkomst: Niet-Nederland;1.0;18.0
2423;Wormerland;Herkomst: Westers land;0.6;19.3
2424;Wormerland;Herkomst: Niet-westers land;0.3;15.1
2425;Onderbanken;Herkomst (land);5.4;16.3
2426;Onderbanken;Herkomst: Nederland;4.2;16.6
2427;Onderbanken;Herkomst: Niet-Nederland;1.3;15.5
2428;Onderbanken;Herkomst: Westers land;1.2;15.6
2429;Onderbanken;Herkomst: Niet-westers land;;
2430;Landgraaf;Herkomst (land);26.8;16.1
2431;Landgraaf;Herkomst: Nederland;20.2;16.2
2432;Landgraaf;Herkomst: Niet-Nederland;6.7;15.7
2433;Landgraaf;Herkomst: Westers land;6.2;16.1
2434;Landgraaf;Herkomst: Niet-westers land;0.4;10.4
2435;Arcen en Velden;Herkomst (land);6.1;16.4
2436;Arcen en Velden;Herkomst: Nederland;5.3;16.2
2437;Arcen en Velden;Herkomst: Niet-Nederland;0.8;17.8
2438;Arcen en Velden;Herkomst: Westers land;0.8;18.1
2439;Arcen en Velden;Herkomst: Niet-westers land;;
2440;Beek (L.);Herkomst (land);11.4;18.0
2441;Beek (L.);Herkomst: Nederland;9.9;18.2
2442;Beek (L.);Herkomst: Niet-Nederland;1.5;17.1
2443;Beek (L.);Herkomst: Westers land;1.3;17.9
2444;Beek (L.);Herkomst: Niet-westers land;0.2;13.0
2445;Beesel;Herkomst (land);8.9;16.4
2446;Beesel;Herkomst: Nederland;7.7;16.6
2447;Beesel;Herkomst: Niet-Nederland;1.2;14.9
2448;Beesel;Herkomst: Westers land;1.0;15.1
2449;Beesel;Herkomst: Niet-westers land;0.2;14.2
2450;Bergen (L.);Herkomst (land);9.0;15.5
2451;Bergen (L.);Herkomst: Nederland;7.5;15.5
2452;Bergen (L.);Herkomst: Niet-Nederland;1.5;15.6
2453;Bergen (L.);Herkomst: Westers land;1.4;15.5
2454;Bergen (L.);Herkomst: Niet-westers land;;
2455;Brunssum;Herkomst (land);20.0;15.8
2456;Brunssum;Herkomst: Nederland;15.0;16.0
2457;Brunssum;Herkomst: Niet-Nederland;5.0;15.4
2458;Brunssum;Herkomst: Westers land;4.6;15.7
2459;Brunssum;Herkomst: Niet-westers land;0.5;13.0
2460;Eijsden;Herkomst (land);7.7;18.0
2461;Eijsden;Herkomst: Nederland;6.8;18.1
2462;Eijsden;Herkomst: Niet-Nederland;0.9;17.5
2463;Eijsden;Herkomst: Westers land;0.9;17.7
2464;Eijsden;Herkomst: Niet-westers land;;
2465;Gennep;Herkomst (land);11.8;16.6
2466;Gennep;Herkomst: Nederland;10.0;16.8
2467;Gennep;Herkomst: Niet-Nederland;1.8;15.4
2468;Gennep;Herkomst: Westers land;1.5;15.8
2469;Gennep;Herkomst: Niet-westers land;0.3;13.3
2470;Haelen;Herkomst (land);6.8;17.7
2471;Haelen;Herkomst: Nederland;6.3;17.8
2472;Haelen;Herkomst: Niet-Nederland;0.5;16.7
2473;Haelen;Herkomst: Westers land;0.5;18.2
2474;Haelen;Herkomst: Niet-westers land;;
2475;Heerlen;Herkomst (land);63.7;16.0
2476;Heerlen;Herkomst: Nederland;47.1;16.3
2477;Heerlen;Herkomst: Niet-Nederland;16.6;15.2
2478;Heerlen;Herkomst: Westers land;13.8;15.5
2479;Heerlen;Herkomst: Niet-westers land;2.8;13.4
2480;Helden;Herkomst (land);13.5;15.8
2481;Helden;Herkomst: Nederland;12.3;15.9
2482;Helden;Herkomst: Niet-Nederland;1.2;15.2
2483;Helden;Herkomst: Westers land;0.7;16.2
2484;Helden;Herkomst: Niet-westers land;0.4;13.5
2485;Heythuysen;Herkomst (land);8.3;16.9
2486;Heythuysen;Herkomst: Nederland;7.5;16.8
2487;Heythuysen;Herkomst: Niet-Nederland;0.7;17.4
2488;Heythuysen;Herkomst: Westers land;0.7;17.6
2489;Heythuysen;Herkomst: Niet-westers land;;
2490;Hunsel;Herkomst (land);4.1;16.6
2491;Hunsel;Herkomst: Nederland;3.6;16.6
2492;Hunsel;Herkomst: Niet-Nederland;0.5;17.0
2493;Hunsel;Herkomst: Westers land;0.4;17.2
2494;Hunsel;Herkomst: Niet-westers land;;
2495;Kerkrade;Herkomst (land);32.3;15.4
2496;Kerkrade;Herkomst: Nederland;22.9;15.7
2497;Kerkrade;Herkomst: Niet-Nederland;9.3;14.7
2498;Kerkrade;Herkomst: Westers land;8.6;14.8
2499;Kerkrade;Herkomst: Niet-westers land;0.8;13.2
2500;Kessel;Herkomst (land);2.9;16.0
2501;Kessel;Herkomst: Nederland;2.8;16.1
2502;Kessel;Herkomst: Niet-Nederland;;
2503;Kessel;Herkomst: Westers land;;
2504;Kessel;Herkomst: Niet-westers land;;
2505;Maasbracht;Herkomst (land);9.3;17.0
2506;Maasbracht;Herkomst: Nederland;8.1;17.2
2507;Maasbracht;Herkomst: Niet-Nederland;1.2;15.1
2508;Maasbracht;Herkomst: Westers land;1.1;15.1
2509;Maasbracht;Herkomst: Niet-westers land;;
2510;Maasbree;Herkomst (land);8.7;17.0
2511;Maasbree;Herkomst: Nederland;8.0;17.0
2512;Maasbree;Herkomst: Niet-Nederland;0.7;17.3
2513;Maasbree;Herkomst: Westers land;0.6;17.8
2514;Maasbree;Herkomst: Niet-westers land;;
2515;Maastricht;Herkomst (land);82.8;16.5
2516;Maastricht;Herkomst: Nederland;67.6;16.7
2517;Maastricht;Herkomst: Niet-Nederland;15.1;15.8
2518;Maastricht;Herkomst: Westers land;11.6;16.6
2519;Maastricht;Herkomst: Niet-westers land;3.5;13.3
2520;Margraten;Herkomst (land);8.9;18.4
2521;Margraten;Herkomst: Nederland;8.0;18.5
2522;Margraten;Herkomst: Niet-Nederland;0.9;17.9
2523;Margraten;Herkomst: Westers land;0.9;17.4
2524;Margraten;Herkomst: Niet-westers land;;
2525;Meerssen;Herkomst (land);13.5;18.3
2526;Meerssen;Herkomst: Nederland;12.0;18.4
2527;Meerssen;Herkomst: Niet-Nederland;1.5;17.8
2528;Meerssen;Herkomst: Westers land;1.3;18.5
2529;Meerssen;Herkomst: Niet-westers land;0.2;13.8
2530;Meijel;Herkomst (land);4.1;16.0
2531;Meijel;Herkomst: Nederland;3.9;16.1
2532;Meijel;Herkomst: Niet-Nederland;;
2533;Meijel;Herkomst: Westers land;;
2534;Meijel;Herkomst: Niet-westers land;;
2535;Mook en Middelaar;Herkomst (land);5.4;19.4
2536;Mook en Middelaar;Herkomst: Nederland;4.8;19.4
2537;Mook en Middelaar;Herkomst: Niet-Nederland;0.6;20.0
2538;Mook en Middelaar;Herkomst: Westers land;0.5;21.2
2539;Mook en Middelaar;Herkomst: Niet-westers land;;
2540;Nederweert;Herkomst (land);11.0;16.5
2541;Nederweert;Herkomst: Nederland;10.4;16.5
2542;Nederweert;Herkomst: Niet-Nederland;0.6;15.9
2543;Nederweert;Herkomst: Westers land;0.6;16.3
2544;Nederweert;Herkomst: Niet-westers land;;
2545;Nuth;Herkomst (land);11.0;17.7
2546;Nuth;Herkomst: Nederland;9.5;17.6
2547;Nuth;Herkomst: Niet-Nederland;1.5;18.3
2548;Nuth;Herkomst: Westers land;1.4;18.6
2549;Nuth;Herkomst: Niet-westers land;;
2550;Roermond;Herkomst (land);30.4;16.7
2551;Roermond;Herkomst: Nederland;23.1;17.2
2552;Roermond;Herkomst: Niet-Nederland;7.3;15.1
2553;Roermond;Herkomst: Westers land;4.5;16.0
2554;Roermond;Herkomst: Niet-westers land;2.8;13.7
2555;Schinnen;Herkomst (land);9.0;17.9
2556;Schinnen;Herkomst: Nederland;7.6;18.1
2557;Schinnen;Herkomst: Niet-Nederland;1.4;16.9
2558;Schinnen;Herkomst: Westers land;1.3;17.3
2559;Schinnen;Herkomst: Niet-westers land;;
2560;Sevenum;Herkomst (land);5.1;16.4
2561;Sevenum;Herkomst: Nederland;4.8;16.3
2562;Sevenum;Herkomst: Niet-Nederland;0.3;17.4
2563;Sevenum;Herkomst: Westers land;0.2;14.7
2564;Sevenum;Herkomst: Niet-westers land;;
2565;Simpelveld;Herkomst (land);7.4;16.2
2566;Simpelveld;Herkomst: Nederland;6.2;16.1
2567;Simpelveld;Herkomst: Niet-Nederland;1.2;16.7
2568;Simpelveld;Herkomst: Westers land;1.2;16.7
2569;Simpelveld;Herkomst: Niet-westers land;;
2570;Stein (L.);Herkomst (land);17.9;17.0
2571;Stein (L.);Herkomst: Nederland;15.3;17.2
2572;Stein (L.);Herkomst: Niet-Nederland;2.6;15.9
2573;Stein (L.);Herkomst: Westers land;2.3;16.0
2574;Stein (L.);Herkomst: Niet-westers land;0.3;15.1
2575;Swalmen;Herkomst (land);6.0;16.2
2576;Swalmen;Herkomst: Nederland;5.2;16.4
2577;Swalmen;Herkomst: Niet-Nederland;0.9;14.4
2578;Swalmen;Herkomst: Westers land;0.8;14.7
2579;Swalmen;Herkomst: Niet-westers land;;
2580;Thorn;Herkomst (land);1.8;16.9
2581;Thorn;Herkomst: Nederland;1.5;17.3
2582;Thorn;Herkomst: Niet-Nederland;0.3;14.6
2583;Thorn;Herkomst: Westers land;0.2;14.7
2584;Thorn;Herkomst: Niet-westers land;;
2585;Vaals;Herkomst (land);5.4;15.1
2586;Vaals;Herkomst: Nederland;3.4;15.0
2587;Vaals;Herkomst: Niet-Nederland;2.0;15.2
2588;Vaals;Herkomst: Westers land;1.9;15.4
2589;Vaals;Herkomst: Niet-westers land;;
2590;Venlo;Herkomst (land);62.2;16.1
2591;Venlo;Herkomst: Nederland;48.9;16.5
2592;Venlo;Herkomst: Niet-Nederland;13.3;14.6
2593;Venlo;Herkomst: Westers land;9.1;15.2
2594;Venlo;Herkomst: Niet-westers land;4.2;13.4
2595;Venray;Herkomst (land);26.4;16.7
2596;Venray;Herkomst: Nederland;22.3;17.0
2597;Venray;Herkomst: Niet-Nederland;4.0;15.1
2598;Venray;Herkomst: Westers land;2.4;16.0
2599;Venray;Herkomst: Niet-westers land;1.7;13.9
2600;Voerendaal;Herkomst (land);8.8;18.4
2601;Voerendaal;Herkomst: Nederland;7.6;18.5
2602;Voerendaal;Herkomst: Niet-Nederland;1.1;17.8
2603;Voerendaal;Herkomst: Westers land;1.1;17.9
2604;Voerendaal;Herkomst: Niet-westers land;;
2605;Weert;Herkomst (land);33.2;17.1
2606;Weert;Herkomst: Nederland;28.0;17.3
2607;Weert;Herkomst: Niet-Nederland;5.3;15.6
2608;Weert;Herkomst: Westers land;3.4;16.8
2609;Weert;Herkomst: Niet-westers land;1.8;13.5
2610;Meerlo-Wanssum;Herkomst (land);5.2;16.6
2611;Meerlo-Wanssum;Herkomst: Nederland;4.9;16.1
2612;Meerlo-Wanssum;Herkomst: Niet-Nederland;0.4;23.7
2613;Meerlo-Wanssum;Herkomst: Westers land;0.3;16.6
2614;Meerlo-Wanssum;Herkomst: Niet-westers land;;
2615;Valkenburg a/d Geul;Herkomst (land);12.2;17.0
2616;Valkenburg a/d Geul;Herkomst: Nederland;10.7;17.1
2617;Valkenburg a/d Geul;Herkomst: Niet-Nederland;1.5;15.8
2618;Valkenburg a/d Geul;Herkomst: Westers land;1.4;16.2
2619;Valkenburg a/d Geul;Herkomst: Niet-westers land;;
2620;Lelystad;Herkomst (land);45.5;16.7
2621;Lelystad;Herkomst: Nederland;35.8;17.0
2622;Lelystad;Herkomst: Niet-Nederland;9.6;15.4
2623;Lelystad;Herkomst: Westers land;4.0;16.4
2624;Lelystad;Herkomst: Niet-westers land;5.7;14.7
2625;Horst aan de Maas;Herkomst (land);19.7;16.7
2626;Horst aan de Maas;Herkomst: Nederland;18.2;16.7
2627;Horst aan de Maas;Herkomst: Niet-Nederland;1.4;16.1
2628;Horst aan de Maas;Herkomst: Westers land;1.2;16.9
2629;Horst aan de Maas;Herkomst: Niet-westers land;0.3;12.9
2630;Eemsmond;Herkomst (land);10.8;15.5
2631;Eemsmond;Herkomst: Nederland;10.3;15.5
2632;Eemsmond;Herkomst: Niet-Nederland;0.5;15.2
2633;Eemsmond;Herkomst: Westers land;0.4;15.6
2634;Eemsmond;Herkomst: Niet-westers land;;
2635;Gemert-Bakel;Herkomst (land);18.6;16.4
2636;Gemert-Bakel;Herkomst: Nederland;17.3;16.5
2637;Gemert-Bakel;Herkomst: Niet-Nederland;1.3;15.2
2638;Gemert-Bakel;Herkomst: Westers land;1.1;15.8
2639;Gemert-Bakel;Herkomst: Niet-westers land;0.2;12.8
2640;Halderberge;Herkomst (land);20.0;17.8
2641;Halderberge;Herkomst: Nederland;18.3;17.9
2642;Halderberge;Herkomst: Niet-Nederland;1.7;16.0
2643;Halderberge;Herkomst: Westers land;0.9;16.9
2644;Halderberge;Herkomst: Niet-westers land;0.8;14.9
2645;Heeze-Leende;Herkomst (land);10.3;18.5
2646;Heeze-Leende;Herkomst: Nederland;9.5;18.4
2647;Heeze-Leende;Herkomst: Niet-Nederland;0.8;18.5
2648;Heeze-Leende;Herkomst: Westers land;0.7;19.4
2649;Heeze-Leende;Herkomst: Niet-westers land;;
2650;Laarbeek;Herkomst (land);14.4;17.2
2651;Laarbeek;Herkomst: Nederland;13.5;17.3
2652;Laarbeek;Herkomst: Niet-Nederland;0.9;16.4
2653;Laarbeek;Herkomst: Westers land;0.7;17.7
2654;Laarbeek;Herkomst: Niet-westers land;;
2655;Reiderland;Herkomst (land);4.7;14.4
2656;Reiderland;Herkomst: Nederland;4.2;14.3
2657;Reiderland;Herkomst: Niet-Nederland;0.6;15.3
2658;Reiderland;Herkomst: Westers land;0.5;15.5
2659;Reiderland;Herkomst: Niet-westers land;;
2660;De Marne;Herkomst (land);7.4;15.6
2661;De Marne;Herkomst: Nederland;7.0;15.6
2662;De Marne;Herkomst: Niet-Nederland;0.3;15.5
2663;De Marne;Herkomst: Westers land;0.3;16.5
2664;De Marne;Herkomst: Niet-westers land;;
2665;Zevenhuizen-Moerkapelle;Herkomst (land);6.6;17.7
2666;Zevenhuizen-Moerkapelle;Herkomst: Nederland;6.2;17.6
2667;Zevenhuizen-Moerkapelle;Herkomst: Niet-Nederland;0.4;19.9
2668;Zevenhuizen-Moerkapelle;Herkomst: Westers land;0.3;22.9
2669;Zevenhuizen-Moerkapelle;Herkomst: Niet-westers land;;
2670;Reusel-De Mierden;Herkomst (land);8.5;16.0
2671;Reusel-De Mierden;Herkomst: Nederland;7.9;16.1
2672;Reusel-De Mierden;Herkomst: Niet-Nederland;0.6;14.5
2673;Reusel-De Mierden;Herkomst: Westers land;0.5;14.5
2674;Reusel-De Mierden;Herkomst: Niet-westers land;;
2675;Roerdalen;Herkomst (land);6.9;17.7
2676;Roerdalen;Herkomst: Nederland;5.7;18.2
2677;Roerdalen;Herkomst: Niet-Nederland;1.1;15.3
2678;Roerdalen;Herkomst: Westers land;1.1;15.4
2679;Roerdalen;Herkomst: Niet-westers land;;
2680;Roggel en Neer;Herkomst (land);5.7;16.6
2681;Roggel en Neer;Herkomst: Nederland;5.3;16.6
2682;Roggel en Neer;Herkomst: Niet-Nederland;0.3;16.3
2683;Roggel en Neer;Herkomst: Westers land;0.3;16.4
2684;Roggel en Neer;Herkomst: Niet-westers land;;
2685;Maasdonk;Herkomst (land);7.4;17.4
2686;Maasdonk;Herkomst: Nederland;7.2;17.3
2687;Maasdonk;Herkomst: Niet-Nederland;0.2;23.1
2688;Maasdonk;Herkomst: Westers land;;
2689;Maasdonk;Herkomst: Niet-westers land;;
2690;Rijnwoude;Herkomst (land);12.5;18.9
2691;Rijnwoude;Herkomst: Nederland;11.7;18.9
2692;Rijnwoude;Herkomst: Niet-Nederland;0.8;18.6
2693;Rijnwoude;Herkomst: Westers land;0.6;20.4
2694;Rijnwoude;Herkomst: Niet-westers land;0.2;13.6
2695;Liemeer;Herkomst (land);4.6;17.8
2696;Liemeer;Herkomst: Nederland;4.3;17.8
2697;Liemeer;Herkomst: Niet-Nederland;0.3;18.0
2698;Liemeer;Herkomst: Westers land;0.2;19.5
2699;Liemeer;Herkomst: Niet-westers land;;
2700;Roosendaal;Herkomst (land);52.0;17.5
2701;Roosendaal;Herkomst: Nederland;43.6;17.9
2702;Roosendaal;Herkomst: Niet-Nederland;8.3;15.6
2703;Roosendaal;Herkomst: Westers land;4.4;17.1
2704;Roosendaal;Herkomst: Niet-westers land;3.9;13.9
2705;Schouwen-Duiveland;Herkomst (land);23.5;17.6
2706;Schouwen-Duiveland;Herkomst: Nederland;21.9;17.5
2707;Schouwen-Duiveland;Herkomst: Niet-Nederland;1.6;18.1
2708;Schouwen-Duiveland;Herkomst: Westers land;1.3;19.0
2709;Schouwen-Duiveland;Herkomst: Niet-westers land;0.3;14.4
2710;Ambt Montfort;Herkomst (land);7.4;16.5
2711;Ambt Montfort;Herkomst: Nederland;6.5;16.7
2712;Ambt Montfort;Herkomst: Niet-Nederland;0.9;15.7
2713;Ambt Montfort;Herkomst: Westers land;0.9;16.0
2714;Ambt Montfort;Herkomst: Niet-westers land;;
2715;Aa en Hunze;Herkomst (land);17.1;17.5
2716;Aa en Hunze;Herkomst: Nederland;16.4;17.4
2717;Aa en Hunze;Herkomst: Niet-Nederland;0.7;19.1
2718;Aa en Hunze;Herkomst: Westers land;0.6;20.0
2719;Aa en Hunze;Herkomst: Niet-westers land;;
2720;Borger-Odoorn;Herkomst (land);17.5;15.9
2721;Borger-Odoorn;Herkomst: Nederland;16.8;15.9
2722;Borger-Odoorn;Herkomst: Niet-Nederland;0.7;14.7
2723;Borger-Odoorn;Herkomst: Westers land;0.6;15.1
2724;Borger-Odoorn;Herkomst: Niet-westers land;;
2725;Cuijk;Herkomst (land);16.1;16.5
2726;Cuijk;Herkomst: Nederland;13.5;16.8
2727;Cuijk;Herkomst: Niet-Nederland;2.6;15.1
2728;Cuijk;Herkomst: Westers land;1.7;15.9
2729;Cuijk;Herkomst: Niet-westers land;0.9;13.8
2730;Landerd;Herkomst (land);9.9;16.9
2731;Landerd;Herkomst: Nederland;9.4;16.9
2732;Landerd;Herkomst: Niet-Nederland;0.5;16.2
2733;Landerd;Herkomst: Westers land;0.4;16.5
2734;Landerd;Herkomst: Niet-westers land;;
2735;De Wolden;Herkomst (land);15.8;17.3
2736;De Wolden;Herkomst: Nederland;15.3;17.2
2737;De Wolden;Herkomst: Niet-Nederland;0.5;20.2
2738;De Wolden;Herkomst: Westers land;0.4;20.6
2739;De Wolden;Herkomst: Niet-westers land;;
2740;Noord-Beveland;Herkomst (land);5.0;16.6
2741;Noord-Beveland;Herkomst: Nederland;4.7;16.6
2742;Noord-Beveland;Herkomst: Niet-Nederland;0.3;16.1
2743;Noord-Beveland;Herkomst: Westers land;0.3;15.3
2744;Noord-Beveland;Herkomst: Niet-westers land;;
2745;Wijdemeren;Herkomst (land);15.9;20.1
2746;Wijdemeren;Herkomst: Nederland;14.3;20.0
2747;Wijdemeren;Herkomst: Niet-Nederland;1.6;20.9
2748;Wijdemeren;Herkomst: Westers land;1.3;21.8
2749;Wijdemeren;Herkomst: Niet-westers land;0.3;17.6
2750;Noordenveld;Herkomst (land);21.5;18.1
2751;Noordenveld;Herkomst: Nederland;20.4;18.0
2752;Noordenveld;Herkomst: Niet-Nederland;1.2;18.9
2753;Noordenveld;Herkomst: Westers land;1.0;19.5
2754;Noordenveld;Herkomst: Niet-westers land;;
2755;Twenterand;Herkomst (land);21.1;15.6
2756;Twenterand;Herkomst: Nederland;20.3;15.7
2757;Twenterand;Herkomst: Niet-Nederland;0.8;15.4
2758;Twenterand;Herkomst: Westers land;0.7;16.0
2759;Twenterand;Herkomst: Niet-westers land;;
2760;Westerveld;Herkomst (land);12.8;17.8
2761;Westerveld;Herkomst: Nederland;12.4;17.6
2762;Westerveld;Herkomst: Niet-Nederland;0.5;22.9
2763;Westerveld;Herkomst: Westers land;0.4;24.3
2764;Westerveld;Herkomst: Niet-westers land;;
2765;Sint Anthonis;Herkomst (land);8.0;16.5
2766;Sint Anthonis;Herkomst: Nederland;7.7;16.6
2767;Sint Anthonis;Herkomst: Niet-Nederland;0.2;14.9
2768;Sint Anthonis;Herkomst: Westers land;;
2769;Sint Anthonis;Herkomst: Niet-westers land;;
2770;Lingewaard;Herkomst (land);29.3;17.1
2771;Lingewaard;Herkomst: Nederland;26.8;17.2
2772;Lingewaard;Herkomst: Niet-Nederland;2.5;16.7
2773;Lingewaard;Herkomst: Westers land;2.2;17.2
2774;Lingewaard;Herkomst: Niet-westers land;0.4;14.3
2775;Cranendonck;Herkomst (land);13.4;17.4
2776;Cranendonck;Herkomst: Nederland;11.5;17.6
2777;Cranendonck;Herkomst: Niet-Nederland;1.9;16.0
2778;Cranendonck;Herkomst: Westers land;1.6;16.2
2779;Cranendonck;Herkomst: Niet-westers land;0.2;14.1
2780;Steenwijkerland;Herkomst (land);28.1;16.0
2781;Steenwijkerland;Herkomst: Nederland;26.6;16.1
2782;Steenwijkerland;Herkomst: Niet-Nederland;1.5;14.4
2783;Steenwijkerland;Herkomst: Westers land;1.0;15.0
2784;Steenwijkerland;Herkomst: Niet-westers land;0.5;13.1
2785;Moerdijk;Herkomst (land);24.6;17.7
2786;Moerdijk;Herkomst: Nederland;22.8;17.8
2787;Moerdijk;Herkomst: Niet-Nederland;1.8;16.8
2788;Moerdijk;Herkomst: Westers land;1.3;18.2
2789;Moerdijk;Herkomst: Niet-westers land;0.5;13.8
2790;Echt-Susteren;Herkomst (land);22.3;16.7
2791;Echt-Susteren;Herkomst: Nederland;18.6;16.9
2792;Echt-Susteren;Herkomst: Niet-Nederland;3.7;15.8
2793;Echt-Susteren;Herkomst: Westers land;3.4;16.2
2794;Echt-Susteren;Herkomst: Niet-westers land;0.3;11.5
2795;Sluis;Herkomst (land);16.9;16.8
2796;Sluis;Herkomst: Nederland;13.9;17.1
2797;Sluis;Herkomst: Niet-Nederland;3.0;15.6
2798;Sluis;Herkomst: Westers land;2.8;15.7
2799;Sluis;Herkomst: Niet-westers land;;
2800;Drimmelen;Herkomst (land);17.9;17.8
2801;Drimmelen;Herkomst: Nederland;16.9;17.8
2802;Drimmelen;Herkomst: Niet-Nederland;1.0;18.9
2803;Drimmelen;Herkomst: Westers land;0.8;19.3
2804;Drimmelen;Herkomst: Niet-westers land;;
2805;Bernheze;Herkomst (land);19.1;17.2
2806;Bernheze;Herkomst: Nederland;18.1;17.2
2807;Bernheze;Herkomst: Niet-Nederland;1.0;18.0
2808;Bernheze;Herkomst: Westers land;0.8;19.1
2809;Bernheze;Herkomst: Niet-westers land;;
2810;Ferwerderadiel;Herkomst (land);5.8;15.0
2811;Ferwerderadiel;Herkomst: Nederland;5.6;15.1
