ID;Bestemming;Perioden;InvesteringenWerkelijkePrijzen_1;InvesteringenPrijsniveau2021_2;InvesteringenVolumemutatie_3;InvesteringenPrijsindexcijfers_4
3114;87-88 Verzorging en welzijn;2006;2095.0;2298.0;0.9;91.1
3115;87-88 Verzorging en welzijn;2007;2250.0;2444.0;6.3;92.0
3116;87-88 Verzorging en welzijn;2008;2325.0;2504.0;2.4;92.8
3117;87-88 Verzorging en welzijn;2009;2583.0;2743.0;9.5;94.2
3118;87-88 Verzorging en welzijn;2010;2875.0;2979.0;8.6;96.5
3119;87-88 Verzorging en welzijn;2011;2654.0;2775.0;-6.9;95.6
3120;87-88 Verzorging en welzijn;2012;2630.0;2762.0;-0.5;95.2
3121;87-88 Verzorging en welzijn;2013;2580.0;2669.0;-3.4;96.7
3122;87-88 Verzorging en welzijn;2014;2149.0;2221.0;-16.8;96.8
3123;87-88 Verzorging en welzijn;2015;2291.0;2398.0;8.0;95.6
3124;87-88 Verzorging en welzijn;2016;2157.0;2278.0;-5.0;94.7
3125;87-88 Verzorging en welzijn;2017;2029.0;2152.0;-5.6;94.3
3126;87-88 Verzorging en welzijn;2018;1953.0;2041.0;-5.1;95.7
3127;87-88 Verzorging en welzijn;2019;2185.0;2250.0;10.2;97.1
3128;87-88 Verzorging en welzijn;2020;2087.0;2131.0;-5.3;97.9
3129;87-88 Verzorging en welzijn;2021;2282.0;2282.0;7.1;100.0
3130;87-88 Verzorging en welzijn;2022;3193.0;3019.0;32.3;105.8
3131;87-88 Verzorging en welzijn;2023;;;;
3132;R-U Cultuur, recreatie, overige diensten;1995;852.0;1027.0;;83.0
3133;R-U Cultuur, recreatie, overige diensten;1996;868.0;1064.0;3.6;81.6
3134;R-U Cultuur, recreatie, overige diensten;1997;1026.0;1244.0;16.9;82.4
3135;R-U Cultuur, recreatie, overige diensten;1998;1074.0;1323.0;6.3;81.2
3136;R-U Cultuur, recreatie, overige diensten;1999;1222.0;1527.0;15.4;80.0
3137;R-U Cultuur, recreatie, overige diensten;2000;1272.0;1549.0;1.5;82.1
3138;R-U Cultuur, recreatie, overige diensten;2001;1295.0;1564.0;0.9;82.8
3139;R-U Cultuur, recreatie, overige diensten;2002;1363.0;1624.0;3.9;83.9
3140;R-U Cultuur, recreatie, overige diensten;2003;1294.0;1542.0;-5.1;83.9
3141;R-U Cultuur, recreatie, overige diensten;2004;1456.0;1723.0;11.7;84.5
3142;R-U Cultuur, recreatie, overige diensten;2005;1517.0;1796.0;4.3;84.5
3143;R-U Cultuur, recreatie, overige diensten;2006;1635.0;1922.0;7.0;85.1
3144;R-U Cultuur, recreatie, overige diensten;2007;1674.0;1930.0;0.4;86.7
3145;R-U Cultuur, recreatie, overige diensten;2008;1790.0;2038.0;5.6;87.8
3146;R-U Cultuur, recreatie, overige diensten;2009;1543.0;1737.0;-14.8;88.8
3147;R-U Cultuur, recreatie, overige diensten;2010;1555.0;1734.0;-0.1;89.7
3148;R-U Cultuur, recreatie, overige diensten;2011;1607.0;1787.0;3.0;89.9
3149;R-U Cultuur, recreatie, overige diensten;2012;1563.0;1729.0;-3.2;90.4
3150;R-U Cultuur, recreatie, overige diensten;2013;1689.0;1856.0;7.4;91.0
3151;R-U Cultuur, recreatie, overige diensten;2014;1771.0;1931.0;4.0;91.7
3152;R-U Cultuur, recreatie, overige diensten;2015;1730.0;1870.0;-3.2;92.5
3153;R-U Cultuur, recreatie, overige diensten;2016;1884.0;2036.0;8.9;92.5
3154;R-U Cultuur, recreatie, overige diensten;2017;2085.0;2251.0;10.6;92.6
3155;R-U Cultuur, recreatie, overige diensten;2018;2194.0;2322.0;3.1;94.5
3156;R-U Cultuur, recreatie, overige diensten;2019;2462.0;2576.0;10.9;95.6
3157;R-U Cultuur, recreatie, overige diensten;2020;2269.0;2321.0;-9.9;97.7
3158;R-U Cultuur, recreatie, overige diensten;2021;2615.0;2615.0;12.6;100.0
3159;R-U Cultuur, recreatie, overige diensten;2022;2998.0;2854.0;9.1;105.0
3160;R-U Cultuur, recreatie, overige diensten;2023;3278.0;2980.0;4.4;110.0
3161;R Cultuur, sport en recreatie;1995;441.0;458.0;;96.4
3162;R Cultuur, sport en recreatie;1996;469.0;507.0;10.9;92.4
3163;R Cultuur, sport en recreatie;1997;552.0;592.0;16.6;93.3
3164;R Cultuur, sport en recreatie;1998;616.0;684.0;15.6;90.1
3165;R Cultuur, sport en recreatie;1999;656.0;747.0;9.3;87.8
3166;R Cultuur, sport en recreatie;2000;695.0;771.0;3.2;90.1
3167;R Cultuur, sport en recreatie;2001;728.0;811.0;5.2;89.7
3168;R Cultuur, sport en recreatie;2002;726.0;798.0;-1.6;91.0
3169;R Cultuur, sport en recreatie;2003;684.0;760.0;-4.7;89.9
3170;R Cultuur, sport en recreatie;2004;784.0;870.0;14.5;90.1
3171;R Cultuur, sport en recreatie;2005;733.0;821.0;-5.7;89.3
3172;R Cultuur, sport en recreatie;2006;802.0;896.0;9.1;89.6
3173;R Cultuur, sport en recreatie;2007;860.0;945.0;5.5;91.0
3174;R Cultuur, sport en recreatie;2008;880.0;961.0;1.7;91.6
3175;R Cultuur, sport en recreatie;2009;818.0;885.0;-8.0;92.5
3176;R Cultuur, sport en recreatie;2010;863.0;925.0;4.5;93.3
3177;R Cultuur, sport en recreatie;2011;882.0;943.0;2.0;93.5
3178;R Cultuur, sport en recreatie;2012;884.0;945.0;0.2;93.5
3179;R Cultuur, sport en recreatie;2013;914.0;972.0;2.8;94.1
3180;R Cultuur, sport en recreatie;2014;990.0;1043.0;7.3;94.9
3181;R Cultuur, sport en recreatie;2015;971.0;1019.0;-2.3;95.3
3182;R Cultuur, sport en recreatie;2016;1058.0;1111.0;9.1;95.2
3183;R Cultuur, sport en recreatie;2017;1184.0;1248.0;12.3;94.9
3184;R Cultuur, sport en recreatie;2018;1290.0;1345.0;7.8;95.9
3185;R Cultuur, sport en recreatie;2019;1483.0;1533.0;14.0;96.7
3186;R Cultuur, sport en recreatie;2020;1246.0;1265.0;-17.5;98.5
3187;R Cultuur, sport en recreatie;2021;1496.0;1496.0;18.2;100.0
3188;R Cultuur, sport en recreatie;2022;1843.0;1761.0;17.7;104.7
3189;R Cultuur, sport en recreatie;2023;;;;
3190;90-92 Kunst, cultuur en kansspelen;1995;285.0;319.0;;89.3
3191;90-92 Kunst, cultuur en kansspelen;1996;305.0;354.0;10.9;86.2
3192;90-92 Kunst, cultuur en kansspelen;1997;361.0;416.0;17.7;86.7
3193;90-92 Kunst, cultuur en kansspelen;1998;407.0;480.0;15.2;84.8
3194;90-92 Kunst, cultuur en kansspelen;1999;423.0;515.0;7.4;82.1
3195;90-92 Kunst, cultuur en kansspelen;2000;454.0;532.0;3.3;85.3
3196;90-92 Kunst, cultuur en kansspelen;2001;491.0;574.0;7.9;85.5
3197;90-92 Kunst, cultuur en kansspelen;2002;493.0;566.0;-1.4;87.1
3198;90-92 Kunst, cultuur en kansspelen;2003;470.0;540.0;-4.7;87.1
3199;90-92 Kunst, cultuur en kansspelen;2004;566.0;650.0;20.4;87.1
3200;90-92 Kunst, cultuur en kansspelen;2005;506.0;582.0;-10.4;86.9
3201;90-92 Kunst, cultuur en kansspelen;2006;558.0;643.0;10.5;86.7
3202;90-92 Kunst, cultuur en kansspelen;2007;607.0;692.0;7.5;87.7
3203;90-92 Kunst, cultuur en kansspelen;2008;620.0;699.0;1.0;88.7
3204;90-92 Kunst, cultuur en kansspelen;2009;556.0;618.0;-11.6;90.0
3205;90-92 Kunst, cultuur en kansspelen;2010;586.0;642.0;4.0;91.3
3206;90-92 Kunst, cultuur en kansspelen;2011;598.0;652.0;1.5;91.7
3207;90-92 Kunst, cultuur en kansspelen;2012;593.0;642.0;-1.5;92.4
3208;90-92 Kunst, cultuur en kansspelen;2013;617.0;665.0;3.5;92.8
3209;90-92 Kunst, cultuur en kansspelen;2014;675.0;724.0;8.9;93.2
3210;90-92 Kunst, cultuur en kansspelen;2015;671.0;714.0;-1.3;93.9
3211;90-92 Kunst, cultuur en kansspelen;2016;728.0;774.0;8.3;94.1
3212;90-92 Kunst, cultuur en kansspelen;2017;813.0;867.0;12.1;93.7
3213;90-92 Kunst, cultuur en kansspelen;2018;864.0;907.0;4.6;95.3
3214;90-92 Kunst, cultuur en kansspelen;2019;981.0;1019.0;12.4;96.2
3215;90-92 Kunst, cultuur en kansspelen;2020;815.0;830.0;-18.6;98.2
3216;90-92 Kunst, cultuur en kansspelen;2021;929.0;929.0;11.9;100.0
3217;90-92 Kunst, cultuur en kansspelen;2022;1119.0;1078.0;16.0;103.8
3218;90-92 Kunst, cultuur en kansspelen;2023;;;;
3219;93 Sport en recreatie;1995;156.0;139.0;;112.2
3220;93 Sport en recreatie;1996;164.0;154.0;10.9;106.3
3221;93 Sport en recreatie;1997;191.0;177.0;14.6;108.0
3222;93 Sport en recreatie;1998;209.0;206.0;16.2;101.7
3223;93 Sport en recreatie;1999;233.0;232.0;12.9;100.4
3224;93 Sport en recreatie;2000;241.0;239.0;3.0;100.8
3225;93 Sport en recreatie;2001;237.0;239.0;0.0;99.1
3226;93 Sport en recreatie;2002;233.0;234.0;-2.1;99.6
3227;93 Sport en recreatie;2003;214.0;223.0;-4.7;96.0
3228;93 Sport en recreatie;2004;218.0;226.0;1.4;96.4
3229;93 Sport en recreatie;2005;227.0;241.0;6.4;94.3
3230;93 Sport en recreatie;2006;244.0;255.0;6.2;95.5
3231;93 Sport en recreatie;2007;253.0;258.0;0.8;98.2
3232;93 Sport en recreatie;2008;260.0;267.0;3.6;97.5
3233;93 Sport en recreatie;2009;262.0;269.0;0.8;97.5
3234;93 Sport en recreatie;2010;277.0;284.0;5.7;97.5
3235;93 Sport en recreatie;2011;284.0;292.0;2.9;97.1
3236;93 Sport en recreatie;2012;291.0;304.0;3.9;95.8
3237;93 Sport en recreatie;2013;297.0;308.0;1.4;96.5
3238;93 Sport en recreatie;2014;315.0;320.0;4.0;98.4
3239;93 Sport en recreatie;2015;300.0;306.0;-4.4;98.0
3240;93 Sport en recreatie;2016;330.0;339.0;10.7;97.4
3241;93 Sport en recreatie;2017;371.0;382.0;12.7;97.2
3242;93 Sport en recreatie;2018;426.0;438.0;14.8;97.2
3243;93 Sport en recreatie;2019;502.0;515.0;17.4;97.6
3244;93 Sport en recreatie;2020;431.0;436.0;-15.3;98.9
3245;93 Sport en recreatie;2021;567.0;567.0;30.2;100.0
3246;93 Sport en recreatie;2022;724.0;683.0;20.5;106.0
3247;93 Sport en recreatie;2023;;;;
3248;S Overige dienstverlening;1995;411.0;596.0;;69.0
3249;S Overige dienstverlening;1996;399.0;571.0;-4.1;69.9
3250;S Overige dienstverlening;1997;474.0;670.0;17.3;70.8
3251;S Overige dienstverlening;1998;458.0;640.0;-4.4;71.6
3252;S Overige dienstverlening;1999;566.0;791.0;23.6;71.6
3253;S Overige dienstverlening;2000;577.0;787.0;-0.5;73.3
3254;S Overige dienstverlening;2001;567.0;754.0;-4.2;75.2
3255;S Overige dienstverlening;2002;637.0;836.0;10.9;76.2
3256;S Overige dienstverlening;2003;610.0;790.0;-5.5;77.2
3257;S Overige dienstverlening;2004;672.0;859.0;8.7;78.2
3258;S Overige dienstverlening;2005;784.0;996.0;15.9;78.7
3259;S Overige dienstverlening;2006;833.0;1045.0;5.0;79.7
3260;S Overige dienstverlening;2007;814.0;999.0;-4.4;81.5
3261;S Overige dienstverlening;2008;910.0;1096.0;9.7;83.0
3262;S Overige dienstverlening;2009;725.0;861.0;-21.4;84.2
3263;S Overige dienstverlening;2010;692.0;815.0;-5.4;84.9
3264;S Overige dienstverlening;2011;725.0;850.0;4.3;85.3
3265;S Overige dienstverlening;2012;679.0;787.0;-7.4;86.3
3266;S Overige dienstverlening;2013;775.0;891.0;13.3;87.0
3267;S Overige dienstverlening;2014;781.0;892.0;0.1;87.5
3268;S Overige dienstverlening;2015;759.0;855.0;-4.2;88.8
3269;S Overige dienstverlening;2016;826.0;929.0;8.7;88.9
3270;S Overige dienstverlening;2017;901.0;1006.0;8.4;89.5
3271;S Overige dienstverlening;2018;904.0;976.0;-3.0;92.6
3272;S Overige dienstverlening;2019;979.0;1040.0;6.5;94.1
3273;S Overige dienstverlening;2020;1023.0;1057.0;1.6;96.8
3274;S Overige dienstverlening;2021;1119.0;1119.0;5.9;100.0
3275;S Overige dienstverlening;2022;1155.0;1093.0;-2.3;105.7
3276;S Overige dienstverlening;2023;;;;
3277;94 Ideële, belangen-, hobbyverenigingen;1995;200.0;335.0;;59.8
3278;94 Ideële, belangen-, hobbyverenigingen;1996;198.0;325.0;-3.0;61.0
3279;94 Ideële, belangen-, hobbyverenigingen;1997;205.0;331.0;2.0;61.9
3280;94 Ideële, belangen-, hobbyverenigingen;1998;203.0;321.0;-2.9;63.2
3281;94 Ideële, belangen-, hobbyverenigingen;1999;246.0;383.0;19.2;64.2
3282;94 Ideële, belangen-, hobbyverenigingen;2000;261.0;391.0;2.0;66.8
3283;94 Ideële, belangen-, hobbyverenigingen;2001;291.0;418.0;6.9;69.6
3284;94 Ideële, belangen-, hobbyverenigingen;2002;305.0;427.0;2.1;71.5
3285;94 Ideële, belangen-, hobbyverenigingen;2003;299.0;410.0;-3.9;73.0
3286;94 Ideële, belangen-, hobbyverenigingen;2004;312.0;421.0;2.7;74.2
3287;94 Ideële, belangen-, hobbyverenigingen;2005;319.0;423.0;0.6;75.3
3288;94 Ideële, belangen-, hobbyverenigingen;2006;326.0;425.0;0.3;76.8
3289;94 Ideële, belangen-, hobbyverenigingen;2007;313.0;400.0;-5.8;78.3
3290;94 Ideële, belangen-, hobbyverenigingen;2008;322.0;401.0;0.3;80.2
3291;94 Ideële, belangen-, hobbyverenigingen;2009;327.0;398.0;-0.9;82.3
3292;94 Ideële, belangen-, hobbyverenigingen;2010;342.0;407.0;2.4;84.0
3293;94 Ideële, belangen-, hobbyverenigingen;2011;355.0;419.0;2.9;84.7
3294;94 Ideële, belangen-, hobbyverenigingen;2012;360.0;422.0;0.6;85.4
3295;94 Ideële, belangen-, hobbyverenigingen;2013;416.0;484.0;14.7;86.0
3296;94 Ideële, belangen-, hobbyverenigingen;2014;417.0;482.0;-0.2;86.4
3297;94 Ideële, belangen-, hobbyverenigingen;2015;418.0;477.0;-1.2;87.7
3298;94 Ideële, belangen-, hobbyverenigingen;2016;423.0;479.0;0.5;88.3
3299;94 Ideële, belangen-, hobbyverenigingen;2017;460.0;514.0;7.3;89.5
3300;94 Ideële, belangen-, hobbyverenigingen;2018;503.0;546.0;6.3;92.1
3301;94 Ideële, belangen-, hobbyverenigingen;2019;532.0;569.0;4.2;93.5
3302;94 Ideële, belangen-, hobbyverenigingen;2020;578.0;603.0;6.0;95.8
3303;94 Ideële, belangen-, hobbyverenigingen;2021;640.0;640.0;6.1;100.0
3304;94 Ideële, belangen-, hobbyverenigingen;2022;664.0;632.0;-1.3;105.1
3305;94 Ideële, belangen-, hobbyverenigingen;2023;;;;
3306;95 Reparatie van consumentenartikelen;1995;26.0;35.0;;73.9
3307;95 Reparatie van consumentenartikelen;1996;29.0;39.0;11.5;73.9
3308;95 Reparatie van consumentenartikelen;1997;36.0;47.0;20.7;76.0
3309;95 Reparatie van consumentenartikelen;1998;42.0;54.0;13.9;77.8
3310;95 Reparatie van consumentenartikelen;1999;48.0;63.0;16.7;76.3
3311;95 Reparatie van consumentenartikelen;2000;47.0;63.0;0.0;74.7
3312;95 Reparatie van consumentenartikelen;2001;47.0;62.0;-2.1;76.3
3313;95 Reparatie van consumentenartikelen;2002;33.0;42.0;-31.9;78.7
3314;95 Reparatie van consumentenartikelen;2003;35.0;43.0;3.0;81.0
3315;95 Reparatie van consumentenartikelen;2004;35.0;42.0;-2.9;83.4
3316;95 Reparatie van consumentenartikelen;2005;43.0;53.0;25.7;81.5
3317;95 Reparatie van consumentenartikelen;2006;42.0;49.0;-7.0;85.5
3318;95 Reparatie van consumentenartikelen;2007;49.0;50.0;2.4;97.5
3319;95 Reparatie van consumentenartikelen;2008;56.0;54.0;8.2;103.0
3320;95 Reparatie van consumentenartikelen;2009;54.0;52.0;-3.6;103.0
3321;95 Reparatie van consumentenartikelen;2010;40.0;40.0;-24.1;100.5
3322;95 Reparatie van consumentenartikelen;2011;38.0;38.0;-5.0;100.5
3323;95 Reparatie van consumentenartikelen;2012;34.0;34.0;-10.5;100.5
3324;95 Reparatie van consumentenartikelen;2013;36.0;36.0;5.9;100.5
3325;95 Reparatie van consumentenartikelen;2014;28.0;28.0;-22.2;100.5
3326;95 Reparatie van consumentenartikelen;2015;30.0;30.0;7.1;100.5
3327;95 Reparatie van consumentenartikelen;2016;42.0;43.0;43.3;98.1
3328;95 Reparatie van consumentenartikelen;2017;49.0;50.0;16.7;98.1
3329;95 Reparatie van consumentenartikelen;2018;60.0;61.0;22.4;98.1
3330;95 Reparatie van consumentenartikelen;2019;47.0;48.0;-21.7;98.1
3331;95 Reparatie van consumentenartikelen;2020;54.0;54.0;12.8;100.0
3332;95 Reparatie van consumentenartikelen;2021;37.0;37.0;-31.5;100.0
3333;95 Reparatie van consumentenartikelen;2022;34.0;33.0;-10.8;103.0
3334;95 Reparatie van consumentenartikelen;2023;;;;
3335;96 Overige persoonlijke dienstverlening;1995;185.0;236.0;;78.2
3336;96 Overige persoonlijke dienstverlening;1996;172.0;219.0;-7.6;78.7
3337;96 Overige persoonlijke dienstverlening;1997;233.0;294.0;34.3;79.4
3338;96 Overige persoonlijke dienstverlening;1998;213.0;268.0;-8.6;79.4
3339;96 Overige persoonlijke dienstverlening;1999;272.0;346.0;29.1;78.5
3340;96 Overige persoonlijke dienstverlening;2000;269.0;336.0;-2.9;80.0
3341;96 Overige persoonlijke dienstverlening;2001;229.0;285.0;-15.2;80.3
3342;96 Overige persoonlijke dienstverlening;2002;299.0;373.0;31.0;80.1
3343;96 Overige persoonlijke dienstverlening;2003;276.0;343.0;-8.0;80.4
3344;96 Overige persoonlijke dienstverlening;2004;325.0;401.0;16.7;81.1
3345;96 Overige persoonlijke dienstverlening;2005;422.0;519.0;29.5;81.3
3346;96 Overige persoonlijke dienstverlening;2006;465.0;569.0;9.7;81.7
3347;96 Overige persoonlijke dienstverlening;2007;452.0;546.0;-4.1;82.8
3348;96 Overige persoonlijke dienstverlening;2008;532.0;636.0;16.4;83.7
3349;96 Overige persoonlijke dienstverlening;2009;344.0;409.0;-35.7;84.2
3350;96 Overige persoonlijke dienstverlening;2010;310.0;368.0;-9.9;84.2
3351;96 Overige persoonlijke dienstverlening;2011;332.0;394.0;7.1;84.2
3352;96 Overige persoonlijke dienstverlening;2012;285.0;333.0;-15.7;85.7
3353;96 Overige persoonlijke dienstverlening;2013;323.0;373.0;12.3;86.5
3354;96 Overige persoonlijke dienstverlening;2014;336.0;385.0;3.1;87.3
3355;96 Overige persoonlijke dienstverlening;2015;311.0;351.0;-8.9;88.7
3356;96 Overige persoonlijke dienstverlening;2016;361.0;408.0;16.4;88.5
3357;96 Overige persoonlijke dienstverlening;2017;392.0;443.0;8.6;88.5
3358;96 Overige persoonlijke dienstverlening;2018;341.0;367.0;-17.1;92.8
3359;96 Overige persoonlijke dienstverlening;2019;400.0;422.0;15.0;94.7
3360;96 Overige persoonlijke dienstverlening;2020;391.0;399.0;-5.5;98.0
3361;96 Overige persoonlijke dienstverlening;2021;442.0;442.0;10.7;100.0
3362;96 Overige persoonlijke dienstverlening;2022;457.0;428.0;-3.2;106.8
3363;96 Overige persoonlijke dienstverlening;2023;;;;
3364;T Huishoudens;1995;0.0;;;
3365;T Huishoudens;1996;0.0;;;
3366;T Huishoudens;1997;0.0;;;
3367;T Huishoudens;1998;0.0;;;
3368;T Huishoudens;1999;0.0;;;
3369;T Huishoudens;2000;0.0;;;
3370;T Huishoudens;2001;0.0;;;
3371;T Huishoudens;2002;0.0;;;
3372;T Huishoudens;2003;0.0;;;
3373;T Huishoudens;2004;0.0;;;
3374;T Huishoudens;2005;0.0;;;
3375;T Huishoudens;2006;0.0;;;
3376;T Huishoudens;2007;0.0;;;
3377;T Huishoudens;2008;0.0;;;
3378;T Huishoudens;2009;0.0;;;
3379;T Huishoudens;2010;0.0;;;
3380;T Huishoudens;2011;0.0;;;
3381;T Huishoudens;2012;0.0;;;
3382;T Huishoudens;2013;0.0;;;
3383;T Huishoudens;2014;0.0;;;
3384;T Huishoudens;2015;0.0;;;
3385;T Huishoudens;2016;0.0;;;
3386;T Huishoudens;2017;0.0;;;
3387;T Huishoudens;2018;0.0;;;
3388;T Huishoudens;2019;0.0;;;
3389;T Huishoudens;2020;0.0;;;
3390;T Huishoudens;2021;0.0;;;
3391;T Huishoudens;2022;0.0;;;
3392;T Huishoudens;2023;;;;
3393;97 Huishoudens met personeel;1995;0.0;;;
3394;97 Huishoudens met personeel;1996;0.0;;;
3395;97 Huishoudens met personeel;1997;0.0;;;
3396;97 Huishoudens met personeel;1998;0.0;;;
3397;97 Huishoudens met personeel;1999;0.0;;;
3398;97 Huishoudens met personeel;2000;0.0;;;
3399;97 Huishoudens met personeel;2001;0.0;;;
3400;97 Huishoudens met personeel;2002;0.0;;;
3401;97 Huishoudens met personeel;2003;0.0;;;
3402;97 Huishoudens met personeel;2004;0.0;;;
3403;97 Huishoudens met personeel;2005;0.0;;;
3404;97 Huishoudens met personeel;2006;0.0;;;
3405;97 Huishoudens met personeel;2007;0.0;;;
3406;97 Huishoudens met personeel;2008;0.0;;;
3407;97 Huishoudens met personeel;2009;0.0;;;
3408;97 Huishoudens met personeel;2010;0.0;;;
3409;97 Huishoudens met personeel;2011;0.0;;;
3410;97 Huishoudens met personeel;2012;0.0;;;
3411;97 Huishoudens met personeel;2013;0.0;;;
3412;97 Huishoudens met personeel;2014;0.0;;;
3413;97 Huishoudens met personeel;2015;0.0;;;
3414;97 Huishoudens met personeel;2016;0.0;;;
3415;97 Huishoudens met personeel;2017;0.0;;;
3416;97 Huishoudens met personeel;2018;0.0;;;
3417;97 Huishoudens met personeel;2019;0.0;;;
3418;97 Huishoudens met personeel;2020;0.0;;;
3419;97 Huishoudens met personeel;2021;0.0;;;
3420;97 Huishoudens met personeel;2022;0.0;;;
3421;97 Huishoudens met personeel;2023;;;;
3422;99 Extraterritoriale organisaties;1995;0.0;;;
3423;99 Extraterritoriale organisaties;1996;0.0;;;
3424;99 Extraterritoriale organisaties;1997;0.0;;;
3425;99 Extraterritoriale organisaties;1998;0.0;;;
3426;99 Extraterritoriale organisaties;1999;0.0;;;
3427;99 Extraterritoriale organisaties;2000;0.0;;;
3428;99 Extraterritoriale organisaties;2001;0.0;;;
3429;99 Extraterritoriale organisaties;2002;0.0;;;
3430;99 Extraterritoriale organisaties;2003;0.0;;;
3431;99 Extraterritoriale organisaties;2004;0.0;;;
3432;99 Extraterritoriale organisaties;2005;0.0;;;
3433;99 Extraterritoriale organisaties;2006;0.0;;;
3434;99 Extraterritoriale organisaties;2007;0.0;;;
3435;99 Extraterritoriale organisaties;2008;0.0;;;
3436;99 Extraterritoriale organisaties;2009;0.0;;;
3437;99 Extraterritoriale organisaties;2010;0.0;;;
3438;99 Extraterritoriale organisaties;2011;0.0;;;
3439;99 Extraterritoriale organisaties;2012;0.0;;;
3440;99 Extraterritoriale organisaties;2013;0.0;;;
3441;99 Extraterritoriale organisaties;2014;0.0;;;
3442;99 Extraterritoriale organisaties;2015;0.0;;;
3443;99 Extraterritoriale organisaties;2016;0.0;;;
3444;99 Extraterritoriale organisaties;2017;0.0;;;
3445;99 Extraterritoriale organisaties;2018;0.0;;;
3446;99 Extraterritoriale organisaties;2019;0.0;;;
3447;99 Extraterritoriale organisaties;2020;0.0;;;
3448;99 Extraterritoriale organisaties;2021;0.0;;;
3449;99 Extraterritoriale organisaties;2022;0.0;;;
3450;99 Extraterritoriale organisaties;2023;;;;
3451;U Extraterritoriale organisaties;1995;0.0;;;
3452;U Extraterritoriale organisaties;1996;0.0;;;
3453;U Extraterritoriale organisaties;1997;0.0;;;
3454;U Extraterritoriale organisaties;1998;0.0;;;
3455;U Extraterritoriale organisaties;1999;0.0;;;
3456;U Extraterritoriale organisaties;2000;0.0;;;
3457;U Extraterritoriale organisaties;2001;0.0;;;
3458;U Extraterritoriale organisaties;2002;0.0;;;
3459;U Extraterritoriale organisaties;2003;0.0;;;
3460;U Extraterritoriale organisaties;2004;0.0;;;
3461;U Extraterritoriale organisaties;2005;0.0;;;
3462;U Extraterritoriale organisaties;2006;0.0;;;
3463;U Extraterritoriale organisaties;2007;0.0;;;
3464;U Extraterritoriale organisaties;2008;0.0;;;
3465;U Extraterritoriale organisaties;2009;0.0;;;
3466;U Extraterritoriale organisaties;2010;0.0;;;
3467;U Extraterritoriale organisaties;2011;0.0;;;
3468;U Extraterritoriale organisaties;2012;0.0;;;
3469;U Extraterritoriale organisaties;2013;0.0;;;
3470;U Extraterritoriale organisaties;2014;0.0;;;
3471;U Extraterritoriale organisaties;2015;0.0;;;
3472;U Extraterritoriale organisaties;2016;0.0;;;
3473;U Extraterritoriale organisaties;2017;0.0;;;
3474;U Extraterritoriale organisaties;2018;0.0;;;
3475;U Extraterritoriale organisaties;2019;0.0;;;
3476;U Extraterritoriale organisaties;2020;0.0;;;
3477;U Extraterritoriale organisaties;2021;0.0;;;
3478;U Extraterritoriale organisaties;2022;0.0;;;
3479;U Extraterritoriale organisaties;2023;;;;
3480;Verkoop gebruikte vaste activa;1995;728.0;989.0;;73.6
3481;Verkoop gebruikte vaste activa;1996;719.0;973.0;-1.6;73.9
3482;Verkoop gebruikte vaste activa;1997;909.0;1209.0;24.3;75.2
3483;Verkoop gebruikte vaste activa;1998;1188.0;1574.0;30.1;75.5
3484;Verkoop gebruikte vaste activa;1999;1124.0;1457.0;-7.4;77.1
3485;Verkoop gebruikte vaste activa;2000;1098.0;1398.0;-4.1;78.6
3486;Verkoop gebruikte vaste activa;2001;1712.0;2125.0;52.0;80.6
3487;Verkoop gebruikte vaste activa;2002;1802.0;2224.0;4.7;81.0
3488;Verkoop gebruikte vaste activa;2003;2135.0;2614.0;17.5;81.7
3489;Verkoop gebruikte vaste activa;2004;2191.0;2654.0;1.5;82.5
3490;Verkoop gebruikte vaste activa;2005;3214.0;3809.0;43.5;84.4
3491;Verkoop gebruikte vaste activa;2006;3114.0;3606.0;-5.3;86.4
3492;Verkoop gebruikte vaste activa;2007;3059.0;3485.0;-3.4;87.8
3493;Verkoop gebruikte vaste activa;2008;3038.0;3458.0;-0.8;87.8
3494;Verkoop gebruikte vaste activa;2009;3437.0;4005.0;15.8;85.8
3495;Verkoop gebruikte vaste activa;2010;3214.0;3661.0;-8.6;87.8
3496;Verkoop gebruikte vaste activa;2011;3276.0;3698.0;1.0;88.6
3497;Verkoop gebruikte vaste activa;2012;2882.0;3228.0;-12.7;89.3
3498;Verkoop gebruikte vaste activa;2013;4967.0;5515.0;70.9;90.1
3499;Verkoop gebruikte vaste activa;2014;5420.0;5943.0;7.8;91.2
3500;Verkoop gebruikte vaste activa;2015;11485.0;12383.0;108.4;92.7
3501;Verkoop gebruikte vaste activa;2016;2902.0;3101.0;-75.0;93.6
3502;Verkoop gebruikte vaste activa;2017;2767.0;2912.0;-6.1;95.0
