ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;TechnischSepot_5;AdministratiefSepot_6;OnvoorwaardelijkBeleidssepot_7;VoorwaardelijkBeleidssepot_8;Transactie_9;Strafbeschikking_10;Overdracht_11;OverhevelingNaarCompas_12;AdministratiefAfgehandeld_13;VoegingAdInformandum_14;VoegingTerBerechting_15;Onbekend_16;TotaalEindbeslissing_17;OnbevoegdverklaringVanDeRechter_18;NietOntvankelijkOpenbaarMinisterie_19;NietOntvankelijkeVerdachte_20;SchorsingVanDeVervolging_21;Vrijspraak_22;OntslagRechtsvervolgingMetMaatregel_23;OntslagRechtsvervolgingZonderMaatr_24;SchuldigverklaringZonderStraf_25;SchuldigverklaringMetStraf_26;Onbekend_27;TotaalOpgelegdeSancties_28;Hoofdstraffen_29;BijkomendeStraffen_30;Maatregelen_31
4781;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;18 tot 25 jaar;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4782;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;18 tot 25 jaar;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4783;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;18 tot 25 jaar;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4784;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;1994;5;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4785;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;1995;5;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4786;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;1996;5;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4787;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;1997;5;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4788;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;1998;5;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4789;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4790;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4791;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2001;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4792;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2002;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4793;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4794;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2004;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4795;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4796;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2006;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4797;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4798;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4799;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4800;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4801;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4802;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4803;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4804;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4805;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4806;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;25 of ouder;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4807;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;1994;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4808;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4809;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4810;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4811;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4812;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4813;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4814;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2001;40;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4815;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2002;90;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4816;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2003;100;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4817;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2004;100;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4818;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2005;90;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4819;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2006;80;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4820;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2007;70;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4821;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2008;70;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4822;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2009;60;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4823;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2010;45;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4824;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2011;35;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4825;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2012;35;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4826;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2013;30;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4827;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2014;30;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4828;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2015;35;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4829;1.1.3 Gekwalificeerde diefstal;Soort verdachte onbekend;Leeftijd onbekend;2016;30;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4830;1.1.4 Verduistering;Totaal;Totaal leeftijd;1994;2675;1655;;;545;10;385;100;330;0;90;;;95;100;5;980;0;5;0;0;65;0;0;5;905;0;1160;1125;10;25
4831;1.1.4 Verduistering;Totaal;Totaal leeftijd;1995;2545;1670;;;530;5;380;110;350;0;85;;;75;130;5;980;0;10;0;0;70;0;5;5;895;0;1135;1090;5;25
4832;1.1.4 Verduistering;Totaal;Totaal leeftijd;1996;2485;1375;;;435;10;295;85;280;0;80;;;65;115;10;1105;0;5;0;0;85;0;0;5;1015;0;1340;1250;15;65
4833;1.1.4 Verduistering;Totaal;Totaal leeftijd;1997;2230;1270;;;365;10;255;95;310;0;65;;;45;120;0;980;0;10;0;0;60;0;0;10;900;0;1235;1120;15;95
4834;1.1.4 Verduistering;Totaal;Totaal leeftijd;1998;2305;1245;;;345;15;225;95;330;0;45;;;90;100;5;1015;0;5;0;0;60;0;0;10;945;0;1265;1135;10;115
4835;1.1.4 Verduistering;Totaal;Totaal leeftijd;1999;2265;1045;;;205;10;165;65;450;0;50;;;30;65;0;1160;0;5;0;0;60;0;0;10;1080;0;1575;1365;15;190
4836;1.1.4 Verduistering;Totaal;Totaal leeftijd;2000;2565;1380;;;255;35;255;65;555;0;55;;;30;100;25;1345;0;5;0;0;75;0;0;5;1255;0;1790;1560;15;195
4837;1.1.4 Verduistering;Totaal;Totaal leeftijd;2001;2535;2800;1525.0;;190;30;200;75;610;0;65;;;20;85;0;1540;0;10;0;0;85;0;0;15;1430;0;2090;1795;15;265
4838;1.1.4 Verduistering;Totaal;Totaal leeftijd;2002;2670;3035;1600.0;;170;25;185;60;830;0;45;;;20;100;0;1375;0;15;0;0;50;0;5;15;1295;0;1905;1610;20;270
4839;1.1.4 Verduistering;Totaal;Totaal leeftijd;2003;3000;3320;1740.0;;165;20;190;65;965;0;45;;;15;110;0;1670;0;10;0;0;70;0;0;15;1575;0;2335;1910;30;385
4840;1.1.4 Verduistering;Totaal;Totaal leeftijd;2004;2975;3310;1745.0;;145;30;155;75;1015;0;55;;;10;85;0;1590;0;10;0;0;70;0;0;5;1505;0;2290;1845;20;415
4841;1.1.4 Verduistering;Totaal;Totaal leeftijd;2005;2825;3115;1605.0;;165;25;155;85;955;0;45;;;10;70;0;1595;0;5;0;0;100;0;0;20;1465;0;2175;1775;20;370
4842;1.1.4 Verduistering;Totaal;Totaal leeftijd;2006;3060;3330;1575.0;;210;30;210;90;1075;0;60;;;10;75;0;1555;0;10;0;0;135;0;5;15;1395;0;2010;1650;15;335
4843;1.1.4 Verduistering;Totaal;Totaal leeftijd;2007;3490;3650;1805.0;;205;20;245;95;1125;0;70;;;5;85;0;1665;0;20;0;0;125;0;0;10;1510;0;2150;1760;10;365
4844;1.1.4 Verduistering;Totaal;Totaal leeftijd;2008;3535;3900;1810.0;0.0;250;20;265;140;1230;0;85;0.0;0.0;5;95;0;1735;0;5;0;0;175;0;0;20;1530;0;2170;1760;20;380
4845;1.1.4 Verduistering;Totaal;Totaal leeftijd;2009;3170;3510;1660.0;0.0;235;35;255;205;985;0;55;0.0;0.0;5;75;0;1815;0;5;0;0;155;0;0;20;1630;0;2305;1885;15;400
4846;1.1.4 Verduistering;Totaal;Totaal leeftijd;2010;2730;2845;1420.0;0.0;190;15;200;170;765;0;30;5.0;0.0;0;45;0;1410;0;5;0;0;130;0;0;20;1250;0;1745;1425;10;300
4847;1.1.4 Verduistering;Totaal;Totaal leeftijd;2011;3100;3165;1425.0;0.0;225;25;255;145;695;315;25;10.0;0.0;5;35;0;1405;0;5;0;0;140;0;0;20;1240;0;1765;1445;10;305
4848;1.1.4 Verduistering;Totaal;Totaal leeftijd;2012;3090;3370;1260.0;0.0;290;25;365;215;570;570;25;15.0;5.0;5;30;0;1350;0;10;0;0;150;0;0;35;1160;0;1620;1300;10;310
4849;1.1.4 Verduistering;Totaal;Totaal leeftijd;2013;2790;3005;1110.0;0.0;380;25;355;180;370;505;15;35.0;15.0;0;20;0;1290;0;5;0;0;175;0;0;30;1080;0;1565;1230;5;325
4850;1.1.4 Verduistering;Totaal;Totaal leeftijd;2014;3105;3180;1170.0;0.0;380;30;500;275;365;420;5;20.0;10.0;0;15;0;1235;0;15;0;0;175;0;0;30;1010;0;1425;1150;0;275
4851;1.1.4 Verduistering;Totaal;Totaal leeftijd;2015;2650;2735;1130.0;0.0;235;30;475;230;265;315;0;25.0;15.0;0;10;0;1390;0;15;0;0;205;0;0;40;1125;0;1665;1295;0;365
4852;1.1.4 Verduistering;Totaal;Totaal leeftijd;2016;2385;2550;1085.0;0.0;240;35;400;220;175;340;5;20.0;10.0;0;15;0;1225;0;10;0;0;185;0;5;35;985;0;1390;1130;5;255
4853;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;1994;175;160;;;40;0;35;10;40;0;5;;;10;10;0;40;0;0;0;0;0;0;0;0;40;0;55;50;0;0
4854;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;1995;185;140;;;15;0;35;25;45;0;10;;;5;10;0;40;0;0;0;0;0;0;0;0;35;0;45;40;0;0
4855;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;1996;175;145;;;20;0;20;20;55;0;5;;;10;15;0;60;0;0;0;0;5;0;0;0;55;0;65;65;0;0
4856;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;1997;220;160;;;20;0;20;30;60;0;10;;;5;15;0;45;0;0;0;0;0;0;0;5;40;0;45;45;0;0
4857;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;1998;225;175;;;20;0;25;10;80;0;10;;;5;15;0;50;0;0;0;0;5;0;0;0;45;0;55;55;0;0
4858;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;1999;330;220;;;20;5;25;15;125;0;15;;;5;10;0;80;0;0;0;0;0;0;0;0;75;0;105;85;0;15
4859;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2000;400;305;;;25;5;35;10;180;0;20;;;10;20;0;130;0;0;0;0;5;0;0;0;125;0;160;150;0;10
4860;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2001;395;460;150.0;;15;15;30;25;195;0;10;;;5;15;0;175;0;0;0;0;5;0;0;5;165;0;235;215;5;20
4861;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2002;465;535;150.0;;25;0;25;15;270;0;15;;;5;30;0;115;0;0;0;0;5;0;0;0;105;0;160;145;0;10
4862;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2003;495;545;125.0;;20;5;30;15;310;0;15;;;5;20;0;150;0;0;0;0;0;0;0;5;145;0;210;190;0;20
4863;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2004;440;525;180.0;;15;10;15;15;270;0;10;;;0;15;0;175;0;0;0;0;5;0;0;0;165;0;240;215;0;20
4864;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2005;425;490;135.0;;5;5;15;25;260;0;15;;;5;25;0;175;0;0;0;0;10;0;0;5;160;0;235;205;0;30
4865;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2006;470;545;165.0;;20;5;20;15;280;0;15;;;5;25;0;165;0;0;0;0;10;0;0;5;150;0;200;175;0;25
4866;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2007;555;595;190.0;;15;10;20;20;295;0;15;;;0;30;0;190;0;0;0;0;10;0;0;0;180;0;225;200;0;25
4867;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2008;625;665;240.0;0.0;15;5;15;20;310;0;15;0.0;0.0;5;30;0;255;0;0;0;0;20;0;0;5;225;0;295;255;0;40
4868;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2009;570;665;195.0;0.0;30;5;20;30;340;0;20;0.0;0.0;0;25;0;220;0;5;0;0;15;0;0;10;190;0;235;205;0;25
4869;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2010;500;585;170.0;0.0;45;5;25;40;260;0;15;0.0;0.0;0;25;0;155;0;0;0;0;15;0;0;5;135;0;170;150;0;20
4870;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2011;475;530;145.0;0.0;25;5;10;35;280;0;10;0.0;0.0;0;15;0;165;0;0;0;0;15;0;0;5;145;0;170;150;0;20
4871;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2012;345;415;110.0;0.0;25;10;20;30;180;0;15;0.0;0.0;0;20;0;125;0;0;0;0;10;0;0;5;110;0;130;115;5;10
4872;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2013;270;300;90.0;0.0;20;10;25;25;110;0;5;0.0;0.0;0;10;0;90;0;0;0;0;10;0;0;5;80;0;95;85;0;10
4873;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2014;260;260;80.0;0.0;20;10;35;45;65;5;0;0.0;0.0;0;5;0;90;0;0;0;0;5;0;0;5;80;0;90;75;0;10
4874;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2015;255;245;100.0;0.0;15;10;35;25;50;0;0;5.0;0.0;0;5;0;80;0;0;0;0;10;0;0;5;70;0;85;70;0;15
4875;1.1.4 Verduistering;Totaal;Jonger dan 18 jaar;2016;235;235;80.0;0.0;20;10;30;25;50;0;0;5.0;0.0;0;10;0;85;0;0;0;0;10;0;0;5;70;0;85;75;0;5
4876;1.1.4 Verduistering;Totaal;18 tot 25 jaar;1994;825;495;;;140;0;105;30;120;0;25;;;40;35;0;300;0;5;0;0;15;0;0;0;280;0;360;350;0;5
4877;1.1.4 Verduistering;Totaal;18 tot 25 jaar;1995;665;495;;;125;0;105;35;140;0;20;;;30;40;0;280;0;0;0;0;15;0;0;0;265;0;340;335;0;5
4878;1.1.4 Verduistering;Totaal;18 tot 25 jaar;1996;665;355;;;95;5;70;25;95;0;15;;;20;35;5;315;0;0;0;0;15;0;0;0;295;0;410;380;5;20
4879;1.1.4 Verduistering;Totaal;18 tot 25 jaar;1997;615;325;;;80;0;55;20;115;0;10;;;10;35;0;285;0;5;0;0;15;0;0;5;265;0;370;340;0;25
4880;1.1.4 Verduistering;Totaal;18 tot 25 jaar;1998;655;310;;;65;5;45;35;115;0;5;;;10;25;0;330;0;0;0;0;10;0;0;5;315;0;445;400;0;40
4881;1.1.4 Verduistering;Totaal;18 tot 25 jaar;1999;695;290;;;40;0;30;15;170;0;10;;;5;20;0;380;0;0;0;0;10;0;0;5;365;0;545;485;5;55
4882;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2000;825;400;;;55;10;60;25;195;0;10;;;0;30;15;440;0;0;0;0;20;0;0;0;415;0;595;535;0;55
4883;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2001;820;895;490.0;;40;5;55;25;235;0;15;;;5;25;0;485;0;5;0;0;20;0;0;5;455;0;680;595;0;80
4884;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2002;815;960;540.0;;35;5;50;20;270;0;10;;;0;25;0;425;0;5;0;0;10;0;0;5;410;0;610;520;5;85
4885;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2003;940;1060;575.0;;35;5;60;20;330;0;5;;;5;30;0;510;0;5;0;0;20;0;0;5;490;0;715;595;5;115
4886;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2004;930;1030;535.0;;30;5;35;20;365;0;10;;;5;20;0;465;0;0;0;0;25;0;0;0;435;0;645;520;10;120
4887;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2005;855;945;500.0;;35;5;40;25;325;0;10;;;0;10;0;465;0;0;0;0;20;0;0;0;440;0;630;525;10;95
4888;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2006;815;920;415.0;;45;5;35;20;375;0;10;;;0;15;0;470;0;0;0;0;20;0;0;0;445;0;620;515;5;100
4889;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2007;1075;1120;550.0;;50;5;60;25;400;0;10;;;0;20;0;420;0;5;0;0;30;0;0;5;380;0;535;435;0;95
4890;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2008;1020;1165;500.0;0.0;55;5;65;50;465;0;15;0.0;0.0;0;20;0;465;0;0;0;0;40;0;0;5;420;0;575;475;5;95
4891;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2009;940;1005;470.0;0.0;55;5;35;85;320;0;10;0.0;0.0;0;20;0;520;0;0;0;0;35;0;0;0;485;0;655;550;5;100
4892;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2010;825;840;420.0;0.0;40;5;35;55;270;0;0;0.0;0.0;0;10;0;430;0;0;0;0;30;0;0;5;395;0;525;445;5;80
4893;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2011;930;970;410.0;0.0;75;5;50;45;210;155;5;5.0;0.0;5;10;0;400;0;0;0;0;35;0;0;5;360;0;515;425;5;90
4894;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2012;985;1050;350.0;0.0;70;5;75;80;170;280;0;5.0;0.0;0;5;0;375;0;5;0;0;45;0;0;10;320;0;430;355;0;70
4895;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2013;775;855;290.0;0.0;80;5;75;60;110;220;0;10.0;0.0;0;5;0;380;0;0;0;0;50;0;0;5;320;0;455;370;5;85
4896;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2014;765;795;280.0;0.0;65;5;85;80;110;160;0;5.0;5.0;0;0;0;330;0;5;0;0;35;0;0;10;280;0;385;315;0;65
4897;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2015;680;720;270.0;0.0;40;5;75;85;105;130;0;0.0;5.0;0;5;0;365;0;5;0;0;50;0;0;10;300;0;425;345;0;80
4898;1.1.4 Verduistering;Totaal;18 tot 25 jaar;2016;605;640;230.0;0.0;45;5;80;80;60;130;0;5.0;5.0;0;5;0;280;0;5;0;0;35;0;0;5;235;0;325;265;0;60
4899;1.1.4 Verduistering;Totaal;25 of ouder;1994;1675;995;;;360;5;240;55;170;0;60;;;45;60;0;640;0;5;0;0;50;0;0;5;585;0;750;725;5;15
4900;1.1.4 Verduistering;Totaal;25 of ouder;1995;1685;1025;;;380;5;235;55;165;0;55;;;45;80;5;660;0;5;0;0;55;0;5;5;595;0;750;715;5;20
4901;1.1.4 Verduistering;Totaal;25 of ouder;1996;1630;875;;;320;5;205;45;135;0;60;;;35;65;5;730;0;5;0;0;60;0;0;5;660;0;865;805;10;45
4902;1.1.4 Verduistering;Totaal;25 of ouder;1997;1385;780;;;265;10;175;50;135;0;45;;;30;70;0;650;0;5;0;0;45;0;0;5;595;0;815;725;10;70
4903;1.1.4 Verduistering;Totaal;25 of ouder;1998;1425;755;;;255;10;155;45;130;0;25;;;75;55;5;635;0;5;0;0;45;0;0;5;580;0;765;680;5;70
4904;1.1.4 Verduistering;Totaal;25 of ouder;1999;1240;530;;;140;0;105;40;155;0;25;;;20;35;0;695;0;5;0;0;50;0;0;5;635;0;925;790;10;120
4905;1.1.4 Verduistering;Totaal;25 of ouder;2000;1340;670;;;180;20;165;25;180;0;25;;;20;50;10;775;0;5;0;0;50;0;0;5;715;0;1035;875;15;130
4906;1.1.4 Verduistering;Totaal;25 of ouder;2001;1315;1440;885.0;;135;10;115;25;180;0;40;;;10;45;0;885;0;5;0;0;60;0;0;5;810;0;1175;990;10;165
4907;1.1.4 Verduistering;Totaal;25 of ouder;2002;1390;1530;910.0;;115;15;105;20;290;0;20;;;10;45;0;835;0;10;0;0;35;0;5;10;780;0;1130;945;15;170
4908;1.1.4 Verduistering;Totaal;25 of ouder;2003;1560;1710;1035.0;;110;10;100;35;325;0;25;;;5;60;0;1005;0;5;0;0;50;0;0;5;940;0;1405;1125;25;250
4909;1.1.4 Verduistering;Totaal;25 of ouder;2004;1595;1750;1025.0;;100;20;110;35;380;0;30;;;0;45;0;945;0;5;0;0;40;0;0;5;895;0;1390;1100;10;270
4910;1.1.4 Verduistering;Totaal;25 of ouder;2005;1540;1675;965.0;;125;15;100;40;370;0;25;;;5;35;0;945;0;5;0;0;70;0;0;15;855;0;1300;1035;15;250
4911;1.1.4 Verduistering;Totaal;25 of ouder;2006;1770;1860;995.0;;145;15;155;60;420;0;35;;;5;35;0;915;0;5;0;0;105;0;0;10;795;0;1180;950;10;210
4912;1.1.4 Verduistering;Totaal;25 of ouder;2007;1855;1925;1065.0;;135;5;160;50;430;0;45;;;5;30;0;1045;0;10;0;0;85;0;0;5;945;0;1375;1115;5;245
