ID;BedrijfsklassenSBI93;Beroepsbevolking;Perioden;TotaleGroep_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaleGroep100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
53;1;Zelfstandigen ;2000;114.0;86.0;58.0;28.0;21.0;60.0;20.0;40.0;54.0;74.0;58.0;15.0;33.0;71.0;55.0;16.0;35.0;40.0;20.0;20.0;66.0;24.0;5.0;19.0;83.0;34.0;14.0;21.0;72.0;114.0;75.0;51.0;25.0;18.0;53.0;18.0;35.0;47.0;65.0;51.0;14.0;29.0;63.0;49.0;14.0;31.0;35.0;18.0;18.0;58.0;21.0;4.0;17.0;72.0;30.0;12.0;18.0;64.0
54;1;Zelfstandigen ;2001 voor revisie;104.0;76.0;55.0;21.0;21.0;61.0;16.0;45.0;42.0;68.0;54.0;14.0;30.0;64.0;52.0;13.0;33.0;37.0;18.0;19.0;60.0;30.0;11.0;19.0;68.0;36.0;10.0;26.0;61.0;104.0;73.0;53.0;20.0;21.0;59.0;16.0;44.0;41.0;65.0;52.0;13.0;29.0;62.0;50.0;12.0;32.0;36.0;18.0;18.0;58.0;29.0;11.0;18.0;65.0;35.0;9.0;25.0;59.0
55;1;Zelfstandigen ;2001 na revisie;119.0;77.0;55.0;22.0;21.0;68.0;19.0;50.0;50.0;68.0;54.0;14.0;30.0;65.0;52.0;13.0;33.0;37.0;18.0;19.0;60.0;30.0;11.0;19.0;68.0;36.0;10.0;26.0;62.0;119.0;65.0;46.0;18.0;18.0;58.0;16.0;42.0;42.0;57.0;45.0;12.0;25.0;55.0;44.0;11.0;28.0;32.0;15.0;16.0;51.0;25.0;9.0;16.0;57.0;31.0;8.0;22.0;52.0
56;1;Zelfstandigen ;2002;132.0;95.0;67.0;28.0;23.0;75.0;25.0;50.0;57.0;92.0;72.0;20.0;26.0;89.0;68.0;22.0;28.0;53.0;25.0;28.0;63.0;42.0;11.0;31.0;76.0;56.0;16.0;40.0;62.0;132.0;72.0;51.0;21.0;17.0;57.0;19.0;38.0;43.0;70.0;55.0;15.0;19.0;68.0;51.0;17.0;21.0;40.0;19.0;21.0;48.0;32.0;8.0;23.0;57.0;42.0;12.0;30.0;47.0
57;1;Zelfstandigen ;2003;112.0;71.0;48.0;23.0;27.0;57.0;18.0;39.0;54.0;;;;;;;;;;;;;28.0;6.0;22.0;69.0;38.0;13.0;25.0;60.0;112.0;64.0;43.0;21.0;24.0;51.0;16.0;35.0;48.0;13.0;11.0;2.0;8.0;13.0;10.0;3.0;8.0;8.0;4.0;3.0;13.0;25.0;5.0;20.0;62.0;34.0;11.0;23.0;53.0
58;1;Zelfstandigen ;2004;121.0;80.0;55.0;25.0;25.0;72.0;24.0;48.0;49.0;;;;;;;;;;;;;32.0;7.0;25.0;74.0;52.0;17.0;35.0;53.0;121.0;66.0;45.0;21.0;21.0;59.0;20.0;39.0;41.0;;;;;;;;;;;;;26.0;6.0;20.0;61.0;43.0;14.0;29.0;44.0
59;1;Zelfstandigen ;2005;112.0;76.0;57.0;19.0;19.0;;;;;;;;;;;;;;;;;32.0;10.0;22.0;62.0;;;;;112.0;67.0;50.0;17.0;17.0;;;;;;;;;;;;;;;;;29.0;9.0;20.0;55.0;;;;
60;2;Werkzame beroepsbevolking ;1997;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;2;Werkzame beroepsbevolking ;1998;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;2;Werkzame beroepsbevolking ;1999;10.0;3.0;2.0;;5.0;6.0;3.0;3.0;3.0;4.0;2.0;;4.0;3.0;2.0;;5.0;2.0;2.0;;6.0;3.0;2.0;;5.0;6.0;5.0;;2.0;10.0;33.0;20.0;;66.0;65.0;36.0;28.0;34.0;45.0;30.0;;54.0;34.0;22.0;;65.0;28.0;20.0;;70.0;34.0;23.0;;65.0;74.0;61.0;;24.0
63;2;Werkzame beroepsbevolking ;2000;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;2;Werkzame beroepsbevolking ;2001 voor revisie;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;2;Werkzame beroepsbevolking ;2001 na revisie;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;2;Werkzame beroepsbevolking ;2002;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;2;Werkzame beroepsbevolking ;2003;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;2;Werkzame beroepsbevolking ;2004;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;2;Werkzame beroepsbevolking ;2005;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;2;Werknemers ;1997;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;2;Werknemers ;1998;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;2;Werknemers ;1999;10.0;3.0;2.0;;5.0;6.0;3.0;3.0;3.0;4.0;2.0;;4.0;3.0;2.0;;5.0;2.0;2.0;;6.0;3.0;2.0;;5.0;6.0;5.0;;2.0;10.0;33.0;20.0;;66.0;65.0;36.0;28.0;34.0;45.0;30.0;;54.0;34.0;22.0;;65.0;28.0;20.0;;70.0;34.0;23.0;;65.0;74.0;61.0;;24.0
73;2;Werknemers ;2000;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;2;Werknemers ;2001 voor revisie;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;2;Werknemers ;2001 na revisie;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;2;Werknemers ;2002;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;2;Werknemers ;2003;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;2;Werknemers ;2004;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;2;Werknemers ;2005;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;2;Zelfstandigen ;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;2;Zelfstandigen ;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;2;Zelfstandigen ;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;2;Zelfstandigen ;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;2;Zelfstandigen ;2001 voor revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;2;Zelfstandigen ;2001 na revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;2;Zelfstandigen ;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;2;Zelfstandigen ;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;2;Zelfstandigen ;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;2;Zelfstandigen ;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;3;Werkzame beroepsbevolking ;1997;161.0;80.0;54.0;27.0;79.0;96.0;53.0;44.0;63.0;50.0;34.0;16.0;110.0;32.0;22.0;10.0;127.0;27.0;16.0;11.0;131.0;66.0;43.0;23.0;92.0;69.0;48.0;21.0;91.0;161.0;50.0;33.0;17.0;49.0;60.0;33.0;27.0;39.0;31.0;21.0;10.0;68.0;20.0;14.0;6.0;79.0;17.0;10.0;7.0;81.0;41.0;26.0;14.0;57.0;43.0;30.0;13.0;57.0
91;3;Werkzame beroepsbevolking ;1998;159.0;74.0;47.0;28.0;84.0;92.0;48.0;45.0;64.0;47.0;30.0;16.0;111.0;33.0;21.0;12.0;125.0;22.0;13.0;10.0;134.0;67.0;41.0;25.0;90.0;70.0;48.0;21.0;88.0;159.0;47.0;30.0;17.0;53.0;58.0;30.0;28.0;40.0;30.0;19.0;10.0;70.0;21.0;13.0;8.0;79.0;14.0;8.0;6.0;84.0;42.0;26.0;16.0;57.0;44.0;31.0;13.0;55.0
92;3;Werkzame beroepsbevolking ;1999;165.0;74.0;46.0;27.0;80.0;100.0;56.0;44.0;63.0;44.0;30.0;14.0;110.0;31.0;21.0;10.0;123.0;19.0;12.0;8.0;132.0;59.0;38.0;20.0;93.0;67.0;51.0;16.0;87.0;165.0;48.0;30.0;18.0;52.0;61.0;34.0;27.0;38.0;28.0;19.0;9.0;71.0;20.0;14.0;6.0;79.0;13.0;8.0;5.0;85.0;38.0;25.0;13.0;60.0;43.0;33.0;10.0;56.0
93;3;Werkzame beroepsbevolking ;2000;148.0;63.0;38.0;25.0;89.0;81.0;42.0;40.0;65.0;47.0;29.0;18.0;105.0;30.0;18.0;12.0;121.0;25.0;14.0;10.0;123.0;61.0;42.0;20.0;88.0;82.0;55.0;27.0;70.0;148.0;43.0;26.0;17.0;60.0;55.0;28.0;27.0;44.0;32.0;20.0;12.0;71.0;20.0;12.0;8.0;82.0;17.0;10.0;7.0;83.0;42.0;28.0;13.0;60.0;55.0;37.0;18.0;47.0
94;3;Werkzame beroepsbevolking ;2001 voor revisie;153.0;71.0;46.0;25.0;73.0;92.0;48.0;44.0;58.0;48.0;33.0;15.0;96.0;35.0;23.0;12.0;109.0;26.0;15.0;10.0;115.0;62.0;39.0;23.0;80.0;74.0;50.0;23.0;71.0;153.0;46.0;30.0;16.0;48.0;60.0;31.0;29.0;38.0;32.0;22.0;10.0;63.0;23.0;15.0;8.0;72.0;17.0;10.0;7.0;75.0;41.0;26.0;15.0;52.0;48.0;33.0;15.0;46.0
95;3;Werkzame beroepsbevolking ;2001 na revisie;152.0;71.0;46.0;25.0;73.0;89.0;46.0;43.0;60.0;48.0;33.0;15.0;96.0;35.0;23.0;12.0;110.0;26.0;15.0;10.0;116.0;63.0;39.0;23.0;80.0;74.0;50.0;23.0;71.0;152.0;47.0;30.0;17.0;48.0;59.0;30.0;28.0;40.0;32.0;22.0;10.0;63.0;23.0;15.0;8.0;72.0;17.0;10.0;7.0;76.0;41.0;26.0;15.0;53.0;49.0;33.0;15.0;47.0
96;3;Werkzame beroepsbevolking ;2002;140.0;82.0;49.0;33.0;70.0;77.0;40.0;37.0;62.0;50.0;34.0;16.0;102.0;38.0;25.0;13.0;115.0;25.0;18.0;7.0;125.0;67.0;46.0;21.0;84.0;70.0;52.0;18.0;82.0;140.0;58.0;35.0;23.0;50.0;55.0;29.0;26.0;44.0;36.0;24.0;11.0;73.0;27.0;17.0;9.0;82.0;18.0;13.0;5.0;89.0;47.0;32.0;15.0;60.0;50.0;37.0;13.0;58.0
97;3;Werkzame beroepsbevolking ;2003;147.0;74.0;42.0;31.0;71.0;79.0;40.0;40.0;66.0;;;;;;;;;;;;;62.0;37.0;25.0;82.0;71.0;45.0;25.0;75.0;147.0;50.0;29.0;21.0;49.0;54.0;27.0;27.0;45.0;9.0;6.0;2.0;13.0;6.0;5.0;1.0;15.0;3.0;1.0;2.0;18.0;42.0;25.0;17.0;56.0;48.0;31.0;17.0;51.0
98;3;Werkzame beroepsbevolking ;2004;151.0;78.0;49.0;29.0;67.0;83.0;39.0;44.0;66.0;;;;;;;;;;;;;62.0;42.0;20.0;81.0;68.0;50.0;18.0;76.0;151.0;52.0;32.0;19.0;44.0;55.0;26.0;30.0;44.0;;;;;;;;;;;;;41.0;28.0;13.0;54.0;45.0;33.0;12.0;50.0
99;3;Werkzame beroepsbevolking ;2005;146.0;74.0;53.0;21.0;72.0;;;;;;;;;;;;;;;;;70.0;47.0;23.0;75.0;;;;;146.0;51.0;36.0;15.0;49.0;;;;;;;;;;;;;;;;;48.0;32.0;16.0;51.0;;;;
100;3;Werknemers ;1997;149.0;74.0;48.0;25.0;74.0;89.0;49.0;40.0;58.0;46.0;32.0;15.0;102.0;31.0;22.0;10.0;117.0;24.0;14.0;10.0;122.0;63.0;42.0;22.0;83.0;65.0;46.0;19.0;83.0;149.0;49.0;32.0;17.0;50.0;60.0;33.0;27.0;39.0;31.0;21.0;10.0;68.0;21.0;14.0;6.0;78.0;16.0;9.0;7.0;82.0;43.0;28.0;15.0;55.0;44.0;31.0;13.0;56.0
101;3;Werknemers ;1998;151.0;70.0;44.0;26.0;80.0;88.0;45.0;43.0;61.0;45.0;29.0;16.0;105.0;32.0;20.0;12.0;119.0;21.0;12.0;9.0;128.0;65.0;40.0;25.0;84.0;67.0;47.0;20.0;83.0;151.0;47.0;29.0;17.0;53.0;58.0;30.0;28.0;41.0;30.0;19.0;10.0;70.0;21.0;13.0;8.0;78.0;14.0;8.0;6.0;84.0;43.0;27.0;16.0;56.0;45.0;31.0;13.0;55.0
102;3;Werknemers ;1999;157.0;69.0;44.0;25.0;78.0;95.0;52.0;43.0;61.0;43.0;30.0;13.0;105.0;31.0;21.0;10.0;116.0;19.0;12.0;7.0;126.0;58.0;38.0;20.0;87.0;64.0;50.0;14.0;83.0;157.0;47.0;30.0;17.0;53.0;60.0;33.0;27.0;39.0;29.0;20.0;9.0;71.0;21.0;14.0;7.0;79.0;13.0;8.0;5.0;85.0;39.0;26.0;13.0;59.0;43.0;34.0;9.0;56.0
103;3;Werknemers ;2000;142.0;60.0;36.0;24.0;85.0;77.0;39.0;38.0;63.0;45.0;27.0;18.0;100.0;29.0;17.0;12.0;116.0;24.0;14.0;10.0;118.0;60.0;40.0;20.0;84.0;80.0;54.0;26.0;65.0;142.0;42.0;25.0;17.0;60.0;54.0;28.0;27.0;44.0;32.0;19.0;13.0;70.0;20.0;12.0;8.0;82.0;17.0;10.0;7.0;83.0;42.0;28.0;14.0;59.0;56.0;38.0;18.0;46.0
104;3;Werknemers ;2001 voor revisie;146.0;68.0;45.0;24.0;69.0;87.0;45.0;41.0;57.0;47.0;32.0;15.0;91.0;34.0;22.0;12.0;105.0;26.0;15.0;10.0;110.0;62.0;39.0;23.0;75.0;71.0;48.0;23.0;67.0;146.0;47.0;30.0;16.0;47.0;59.0;31.0;28.0;39.0;32.0;22.0;10.0;62.0;23.0;15.0;8.0;71.0;18.0;10.0;7.0;75.0;42.0;26.0;16.0;51.0;49.0;33.0;16.0;46.0
105;3;Werknemers ;2001 na revisie;145.0;69.0;45.0;24.0;69.0;84.0;43.0;40.0;59.0;47.0;32.0;15.0;91.0;34.0;22.0;12.0;105.0;26.0;15.0;10.0;110.0;62.0;39.0;23.0;75.0;71.0;48.0;23.0;67.0;145.0;47.0;31.0;17.0;48.0;58.0;30.0;28.0;41.0;33.0;22.0;10.0;63.0;23.0;15.0;8.0;72.0;18.0;10.0;7.0;76.0;43.0;27.0;16.0;52.0;49.0;33.0;16.0;46.0
106;3;Werknemers ;2002;136.0;78.0;47.0;31.0;69.0;74.0;39.0;35.0;60.0;49.0;33.0;16.0;97.0;37.0;24.0;13.0;110.0;24.0;17.0;7.0;120.0;65.0;44.0;21.0;80.0;68.0;50.0;18.0;79.0;136.0;57.0;34.0;23.0;51.0;55.0;29.0;26.0;44.0;36.0;25.0;12.0;72.0;27.0;18.0;10.0;81.0;18.0;13.0;5.0;89.0;48.0;33.0;15.0;59.0;50.0;37.0;13.0;58.0
107;3;Werknemers ;2003;137.0;69.0;39.0;30.0;68.0;73.0;37.0;36.0;62.0;;;;;;;;;;;;;61.0;37.0;24.0;76.0;66.0;44.0;22.0;72.0;137.0;50.0;28.0;22.0;50.0;53.0;27.0;27.0;45.0;9.0;7.0;2.0;13.0;6.0;6.0;;16.0;3.0;1.0;2.0;19.0;44.0;27.0;17.0;55.0;48.0;32.0;16.0;52.0
108;3;Werknemers ;2004;142.0;74.0;46.0;28.0;65.0;78.0;36.0;42.0;62.0;;;;;;;;;;;;;60.0;41.0;19.0;77.0;66.0;49.0;17.0;73.0;142.0;52.0;32.0;20.0;46.0;55.0;25.0;30.0;44.0;;;;;;;;;;;;;42.0;29.0;13.0;54.0;46.0;35.0;12.0;52.0
109;3;Werknemers ;2005;136.0;68.0;49.0;19.0;69.0;;;;;;;;;;;;;;;;;68.0;46.0;22.0;68.0;;;;;136.0;50.0;36.0;14.0;51.0;;;;;;;;;;;;;;;;;50.0;34.0;16.0;50.0;;;;
110;3;Zelfstandigen ;1997;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;3;Zelfstandigen ;1998;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;3;Zelfstandigen ;1999;7.0;4.0;2.0;2.0;3.0;5.0;4.0;;3.0;;;;6.0;;;;7.0;;;;6.0;;;;6.0;3.0;;2.0;4.0;7.0;61.0;33.0;28.0;39.0;65.0;50.0;;35.0;;;;86.0;;;;95.0;;;;89.0;;;;84.0;39.0;;23.0;61.0
113;3;Zelfstandigen ;2000;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;3;Zelfstandigen ;2001 voor revisie;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;3;Zelfstandigen ;2001 na revisie;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;3;Zelfstandigen ;2002;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;3;Zelfstandigen ;2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;3;Zelfstandigen ;2004;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;3;Zelfstandigen ;2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;4;Werkzame beroepsbevolking ;1997;33.0;11.0;7.0;4.0;21.0;19.0;7.0;12.0;14.0;10.0;7.0;3.0;23.0;6.0;3.0;2.0;27.0;6.0;5.0;;27.0;11.0;8.0;3.0;22.0;12.0;8.0;4.0;21.0;33.0;35.0;23.0;12.0;65.0;58.0;21.0;37.0;41.0;30.0;21.0;9.0;70.0;17.0;10.0;7.0;83.0;18.0;14.0;;81.0;33.0;24.0;9.0;66.0;35.0;23.0;12.0;65.0
121;4;Werkzame beroepsbevolking ;1998;30.0;11.0;7.0;4.0;18.0;16.0;8.0;8.0;14.0;8.0;4.0;4.0;21.0;3.0;2.0;;26.0;6.0;3.0;3.0;23.0;12.0;9.0;3.0;18.0;11.0;7.0;4.0;19.0;30.0;37.0;22.0;15.0;62.0;53.0;27.0;26.0;46.0;27.0;14.0;13.0;72.0;11.0;6.0;;88.0;19.0;9.0;10.0;77.0;39.0;28.0;10.0;60.0;36.0;24.0;12.0;63.0
122;4;Werkzame beroepsbevolking ;1999;36.0;15.0;8.0;6.0;18.0;19.0;9.0;10.0;16.0;12.0;9.0;3.0;21.0;6.0;4.0;2.0;27.0;9.0;6.0;2.0;24.0;11.0;9.0;2.0;21.0;13.0;9.0;4.0;21.0;36.0;44.0;25.0;20.0;56.0;54.0;25.0;29.0;45.0;37.0;27.0;10.0;63.0;19.0;12.0;7.0;81.0;26.0;19.0;8.0;72.0;34.0;28.0;7.0;64.0;38.0;27.0;11.0;62.0
123;4;Werkzame beroepsbevolking ;2000;32.0;14.0;7.0;7.0;18.0;18.0;8.0;9.0;15.0;11.0;8.0;3.0;21.0;6.0;3.0;2.0;26.0;7.0;6.0;;25.0;13.0;9.0;4.0;19.0;14.0;9.0;5.0;18.0;32.0;42.0;21.0;21.0;57.0;55.0;26.0;29.0;45.0;34.0;26.0;8.0;65.0;18.0;10.0;7.0;82.0;22.0;18.0;;77.0;40.0;27.0;13.0;58.0;43.0;27.0;16.0;57.0
124;4;Werkzame beroepsbevolking ;2001 voor revisie;28.0;14.0;9.0;5.0;18.0;14.0;5.0;9.0;14.0;8.0;5.0;3.0;24.0;5.0;2.0;3.0;27.0;4.0;3.0;;27.0;9.0;5.0;4.0;22.0;12.0;9.0;3.0;20.0;28.0;51.0;34.0;17.0;65.0;51.0;19.0;32.0;49.0;30.0;18.0;12.0;86.0;17.0;8.0;9.0;99.0;16.0;11.0;;98.0;34.0;19.0;15.0;80.0;44.0;32.0;11.0;72.0
125;4;Werkzame beroepsbevolking ;2001 na revisie;28.0;14.0;9.0;5.0;18.0;14.0;5.0;9.0;14.0;8.0;5.0;3.0;24.0;5.0;2.0;3.0;27.0;4.0;3.0;;27.0;9.0;5.0;4.0;22.0;12.0;9.0;3.0;20.0;28.0;50.0;33.0;17.0;64.0;51.0;19.0;32.0;49.0;30.0;18.0;12.0;84.0;17.0;8.0;9.0;97.0;16.0;11.0;;96.0;34.0;19.0;15.0;78.0;43.0;32.0;11.0;71.0
126;4;Werkzame beroepsbevolking ;2002;31.0;18.0;7.0;11.0;15.0;15.0;7.0;9.0;15.0;14.0;10.0;4.0;19.0;6.0;4.0;2.0;28.0;11.0;7.0;3.0;21.0;15.0;9.0;6.0;18.0;13.0;9.0;4.0;21.0;31.0;57.0;22.0;36.0;49.0;49.0;21.0;28.0;49.0;46.0;32.0;14.0;61.0;18.0;11.0;7.0;88.0;34.0;23.0;11.0;68.0;49.0;28.0;20.0;58.0;41.0;28.0;13.0;66.0
127;4;Werkzame beroepsbevolking ;2003;28.0;8.0;5.0;3.0;14.0;17.0;8.0;9.0;10.0;;;;;;;;;;;;;6.0;4.0;2.0;15.0;10.0;7.0;3.0;11.0;28.0;28.0;17.0;11.0;50.0;60.0;29.0;31.0;38.0;7.0;7.0;;12.0;;;;18.0;5.0;5.0;;14.0;21.0;14.0;7.0;56.0;36.0;27.0;9.0;41.0
128;4;Werkzame beroepsbevolking ;2004;24.0;9.0;5.0;5.0;14.0;13.0;6.0;7.0;11.0;;;;;;;;;;;;;8.0;6.0;3.0;14.0;12.0;8.0;3.0;12.0;24.0;38.0;19.0;19.0;58.0;55.0;25.0;30.0;45.0;;;;;;;;;;;;;35.0;24.0;11.0;59.0;48.0;34.0;14.0;48.0
129;4;Werkzame beroepsbevolking ;2005;23.0;12.0;7.0;5.0;15.0;;;;;;;;;;;;;;;;;8.0;5.0;2.0;19.0;;;;;23.0;53.0;32.0;21.0;65.0;;;;;;;;;;;;;;;;;34.0;24.0;10.0;84.0;;;;
130;4;Werknemers ;1997;28.0;10.0;6.0;4.0;18.0;16.0;6.0;10.0;12.0;9.0;6.0;2.0;20.0;5.0;3.0;2.0;23.0;5.0;4.0;;23.0;11.0;8.0;3.0;17.0;10.0;7.0;3.0;18.0;28.0;35.0;23.0;13.0;65.0;57.0;22.0;35.0;42.0;31.0;23.0;8.0;69.0;19.0;11.0;8.0;81.0;17.0;14.0;;82.0;37.0;28.0;9.0;62.0;36.0;27.0;10.0;64.0
131;4;Werknemers ;1998;26.0;10.0;6.0;3.0;16.0;14.0;7.0;7.0;12.0;7.0;4.0;4.0;19.0;3.0;2.0;;23.0;5.0;2.0;3.0;20.0;11.0;9.0;3.0;15.0;10.0;7.0;3.0;16.0;26.0;37.0;24.0;13.0;62.0;54.0;27.0;27.0;46.0;28.0;14.0;14.0;72.0;11.0;6.0;;88.0;19.0;9.0;10.0;77.0;43.0;32.0;10.0;57.0;39.0;26.0;12.0;61.0
132;4;Werknemers ;1999;33.0;14.0;8.0;6.0;17.0;17.0;8.0;9.0;15.0;11.0;8.0;3.0;20.0;6.0;4.0;2.0;24.0;7.0;5.0;2.0;23.0;11.0;9.0;2.0;19.0;12.0;9.0;3.0;18.0;33.0;45.0;26.0;19.0;55.0;52.0;24.0;28.0;47.0;36.0;26.0;11.0;64.0;20.0;13.0;7.0;79.0;24.0;16.0;8.0;74.0;35.0;30.0;5.0;63.0;40.0;29.0;11.0;60.0
133;4;Werknemers ;2000;27.0;13.0;6.0;7.0;16.0;14.0;7.0;7.0;13.0;10.0;8.0;2.0;19.0;5.0;3.0;2.0;24.0;7.0;5.0;;22.0;13.0;9.0;4.0;16.0;13.0;8.0;4.0;16.0;27.0;48.0;23.0;24.0;59.0;52.0;27.0;25.0;48.0;38.0;29.0;9.0;70.0;19.0;11.0;7.0;89.0;25.0;20.0;;82.0;47.0;32.0;14.0;59.0;47.0;31.0;16.0;61.0
134;4;Werknemers ;2001 voor revisie;24.0;13.0;9.0;4.0;16.0;12.0;4.0;8.0;12.0;8.0;5.0;3.0;21.0;5.0;2.0;3.0;24.0;4.0;3.0;;24.0;9.0;5.0;3.0;20.0;12.0;9.0;3.0;18.0;24.0;53.0;37.0;17.0;68.0;49.0;18.0;31.0;51.0;35.0;21.0;14.0;87.0;20.0;9.0;11.0;102.0;18.0;13.0;;102.0;36.0;22.0;14.0;83.0;49.0;37.0;12.0;73.0
135;4;Werknemers ;2001 na revisie;24.0;13.0;9.0;4.0;16.0;12.0;4.0;7.0;12.0;8.0;5.0;3.0;21.0;5.0;2.0;3.0;24.0;4.0;3.0;;24.0;9.0;5.0;3.0;20.0;12.0;9.0;3.0;18.0;24.0;54.0;37.0;17.0;69.0;49.0;18.0;31.0;51.0;35.0;21.0;14.0;89.0;20.0;9.0;11.0;104.0;19.0;13.0;;103.0;37.0;23.0;14.0;85.0;50.0;38.0;12.0;74.0
