ID;RegioS;Bedrijfstype;Perioden;Bedrijven_1;Omzet_2
7204;Overijssel (PV);Schapenbedrijven;2023;212;25.3
7205;Overijssel (PV);Schapenbedrijven;2024 1e kwartaal;191;5.1
7206;Overijssel (PV);Schapenbedrijven;2024 2e kwartaal;191;7.1
7207;Overijssel (PV);Schapenbedrijven;2024 3e kwartaal;191;6.2
7208;Overijssel (PV);Schapenbedrijven;2024 4e kwartaal;191;7.0
7209;Overijssel (PV);Schapenbedrijven;2024;191;25.4
7210;Overijssel (PV);Geitenbedrijven;2018 1e kwartaal;62;7.2
7211;Overijssel (PV);Geitenbedrijven;2018 2e kwartaal;62;9.1
7212;Overijssel (PV);Geitenbedrijven;2018 3e kwartaal;62;8.7
7213;Overijssel (PV);Geitenbedrijven;2018 4e kwartaal;62;8.5
7214;Overijssel (PV);Geitenbedrijven;2018;62;33.5
7215;Overijssel (PV);Geitenbedrijven;2019 1e kwartaal;59;7.5
7216;Overijssel (PV);Geitenbedrijven;2019 2e kwartaal;59;10.4
7217;Overijssel (PV);Geitenbedrijven;2019 3e kwartaal;59;9.7
7218;Overijssel (PV);Geitenbedrijven;2019 4e kwartaal;59;9.7
7219;Overijssel (PV);Geitenbedrijven;2019;59;37.3
7220;Overijssel (PV);Geitenbedrijven;2020 1e kwartaal;60;9.9
7221;Overijssel (PV);Geitenbedrijven;2020 2e kwartaal;60;11.2
7222;Overijssel (PV);Geitenbedrijven;2020 3e kwartaal;60;10.6
7223;Overijssel (PV);Geitenbedrijven;2020 4e kwartaal;60;10.6
7224;Overijssel (PV);Geitenbedrijven;2020;60;42.3
7225;Overijssel (PV);Geitenbedrijven;2021 1e kwartaal;61;10.1
7226;Overijssel (PV);Geitenbedrijven;2021 2e kwartaal;61;12.0
7227;Overijssel (PV);Geitenbedrijven;2021 3e kwartaal;61;11.7
7228;Overijssel (PV);Geitenbedrijven;2021 4e kwartaal;61;10.9
7229;Overijssel (PV);Geitenbedrijven;2021;61;44.7
7230;Overijssel (PV);Geitenbedrijven;2022 1e kwartaal;66;10.4
7231;Overijssel (PV);Geitenbedrijven;2022 2e kwartaal;66;12.6
7232;Overijssel (PV);Geitenbedrijven;2022 3e kwartaal;66;12.2
7233;Overijssel (PV);Geitenbedrijven;2022 4e kwartaal;66;13.0
7234;Overijssel (PV);Geitenbedrijven;2022;66;48.1
7235;Overijssel (PV);Geitenbedrijven;2023 1e kwartaal;61;11.9
7236;Overijssel (PV);Geitenbedrijven;2023 2e kwartaal;61;14.4
7237;Overijssel (PV);Geitenbedrijven;2023 3e kwartaal;61;14.2
7238;Overijssel (PV);Geitenbedrijven;2023 4e kwartaal;61;13.1
7239;Overijssel (PV);Geitenbedrijven;2023;61;53.6
7240;Overijssel (PV);Geitenbedrijven;2024 1e kwartaal;57;12.0
7241;Overijssel (PV);Geitenbedrijven;2024 2e kwartaal;57;14.1
7242;Overijssel (PV);Geitenbedrijven;2024 3e kwartaal;57;14.1
7243;Overijssel (PV);Geitenbedrijven;2024 4e kwartaal;57;13.5
7244;Overijssel (PV);Geitenbedrijven;2024;57;53.8
7245;Overijssel (PV);Paard- en ponybedrijven;2018 1e kwartaal;238;8.1
7246;Overijssel (PV);Paard- en ponybedrijven;2018 2e kwartaal;238;6.6
7247;Overijssel (PV);Paard- en ponybedrijven;2018 3e kwartaal;238;8.0
7248;Overijssel (PV);Paard- en ponybedrijven;2018 4e kwartaal;238;8.2
7249;Overijssel (PV);Paard- en ponybedrijven;2018;238;31.0
7250;Overijssel (PV);Paard- en ponybedrijven;2019 1e kwartaal;246;6.6
7251;Overijssel (PV);Paard- en ponybedrijven;2019 2e kwartaal;246;10.4
7252;Overijssel (PV);Paard- en ponybedrijven;2019 3e kwartaal;246;9.1
7253;Overijssel (PV);Paard- en ponybedrijven;2019 4e kwartaal;246;9.3
7254;Overijssel (PV);Paard- en ponybedrijven;2019;246;35.3
7255;Overijssel (PV);Paard- en ponybedrijven;2020 1e kwartaal;260;6.6
7256;Overijssel (PV);Paard- en ponybedrijven;2020 2e kwartaal;260;6.9
7257;Overijssel (PV);Paard- en ponybedrijven;2020 3e kwartaal;260;7.7
7258;Overijssel (PV);Paard- en ponybedrijven;2020 4e kwartaal;260;8.5
7259;Overijssel (PV);Paard- en ponybedrijven;2020;260;29.6
7260;Overijssel (PV);Paard- en ponybedrijven;2021 1e kwartaal;256;7.8
7261;Overijssel (PV);Paard- en ponybedrijven;2021 2e kwartaal;256;9.6
7262;Overijssel (PV);Paard- en ponybedrijven;2021 3e kwartaal;256;9.4
7263;Overijssel (PV);Paard- en ponybedrijven;2021 4e kwartaal;256;11.4
7264;Overijssel (PV);Paard- en ponybedrijven;2021;256;38.3
7265;Overijssel (PV);Paard- en ponybedrijven;2022 1e kwartaal;0;
7266;Overijssel (PV);Paard- en ponybedrijven;2022 2e kwartaal;0;
7267;Overijssel (PV);Paard- en ponybedrijven;2022 3e kwartaal;0;
7268;Overijssel (PV);Paard- en ponybedrijven;2022 4e kwartaal;0;
7269;Overijssel (PV);Paard- en ponybedrijven;2022;0;
7270;Overijssel (PV);Paard- en ponybedrijven;2023 1e kwartaal;248;7.8
7271;Overijssel (PV);Paard- en ponybedrijven;2023 2e kwartaal;248;8.4
7272;Overijssel (PV);Paard- en ponybedrijven;2023 3e kwartaal;248;10.8
7273;Overijssel (PV);Paard- en ponybedrijven;2023 4e kwartaal;248;9.9
7274;Overijssel (PV);Paard- en ponybedrijven;2023;248;36.9
7275;Overijssel (PV);Paard- en ponybedrijven;2024 1e kwartaal;272;8.1
7276;Overijssel (PV);Paard- en ponybedrijven;2024 2e kwartaal;272;9.4
7277;Overijssel (PV);Paard- en ponybedrijven;2024 3e kwartaal;272;9.9
7278;Overijssel (PV);Paard- en ponybedrijven;2024 4e kwartaal;272;11.3
7279;Overijssel (PV);Paard- en ponybedrijven;2024;272;38.7
7280;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2018 1e kwartaal;100;4.9
7281;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2018 2e kwartaal;100;3.1
7282;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2018 3e kwartaal;100;3.0
7283;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2018 4e kwartaal;100;3.9
7284;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2018;100;14.9
7285;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2019 1e kwartaal;108;2.7
7286;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2019 2e kwartaal;108;3.4
7287;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2019 3e kwartaal;108;2.3
7288;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2019 4e kwartaal;108;2.9
7289;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2019;108;11.3
7290;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2020 1e kwartaal;108;2.9
7291;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2020 2e kwartaal;108;2.2
7292;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2020 3e kwartaal;108;2.6
7293;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2020 4e kwartaal;108;3.2
7294;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2020;108;10.9
7295;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2021 1e kwartaal;115;2.1
7296;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2021 2e kwartaal;115;1.8
7297;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2021 3e kwartaal;115;1.8
7298;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2021 4e kwartaal;115;2.3
7299;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2021;115;8.0
7300;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2022 1e kwartaal;80;2.8
7301;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2022 2e kwartaal;80;3.5
7302;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2022 3e kwartaal;80;2.9
7303;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2022 4e kwartaal;80;3.9
7304;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2022;80;13.1
7305;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2023 1e kwartaal;108;2.1
7306;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2023 2e kwartaal;108;3.0
7307;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2023 3e kwartaal;108;3.0
7308;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2023 4e kwartaal;108;4.1
7309;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2023;108;12.2
7310;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2024 1e kwartaal;127;3.1
7311;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2024 2e kwartaal;127;2.8
7312;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2024 3e kwartaal;127;2.4
7313;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2024 4e kwartaal;127;3.7
7314;Overijssel (PV);Graasdierbedr. met vooral voedergewassen;2024;127;12.1
7315;Overijssel (PV);Overige graasdierbedrijven;2018 1e kwartaal;78;2.4
7316;Overijssel (PV);Overige graasdierbedrijven;2018 2e kwartaal;78;1.1
7317;Overijssel (PV);Overige graasdierbedrijven;2018 3e kwartaal;78;1.8
7318;Overijssel (PV);Overige graasdierbedrijven;2018 4e kwartaal;78;1.2
7319;Overijssel (PV);Overige graasdierbedrijven;2018;78;6.5
7320;Overijssel (PV);Overige graasdierbedrijven;2019 1e kwartaal;74;1.7
7321;Overijssel (PV);Overige graasdierbedrijven;2019 2e kwartaal;74;2.2
7322;Overijssel (PV);Overige graasdierbedrijven;2019 3e kwartaal;74;2.1
7323;Overijssel (PV);Overige graasdierbedrijven;2019 4e kwartaal;74;2.2
7324;Overijssel (PV);Overige graasdierbedrijven;2019;74;8.2
7325;Overijssel (PV);Overige graasdierbedrijven;2020 1e kwartaal;70;2.5
7326;Overijssel (PV);Overige graasdierbedrijven;2020 2e kwartaal;70;2.3
7327;Overijssel (PV);Overige graasdierbedrijven;2020 3e kwartaal;70;2.7
7328;Overijssel (PV);Overige graasdierbedrijven;2020 4e kwartaal;70;3.0
7329;Overijssel (PV);Overige graasdierbedrijven;2020;70;10.5
7330;Overijssel (PV);Overige graasdierbedrijven;2021 1e kwartaal;81;1.8
7331;Overijssel (PV);Overige graasdierbedrijven;2021 2e kwartaal;81;2.0
7332;Overijssel (PV);Overige graasdierbedrijven;2021 3e kwartaal;81;2.1
7333;Overijssel (PV);Overige graasdierbedrijven;2021 4e kwartaal;81;2.5
7334;Overijssel (PV);Overige graasdierbedrijven;2021;81;8.4
7335;Overijssel (PV);Overige graasdierbedrijven;2022 1e kwartaal;40;1.2
7336;Overijssel (PV);Overige graasdierbedrijven;2022 2e kwartaal;40;1.8
7337;Overijssel (PV);Overige graasdierbedrijven;2022 3e kwartaal;40;1.6
7338;Overijssel (PV);Overige graasdierbedrijven;2022 4e kwartaal;40;1.6
7339;Overijssel (PV);Overige graasdierbedrijven;2022;40;6.2
7340;Overijssel (PV);Overige graasdierbedrijven;2023 1e kwartaal;76;2.6
7341;Overijssel (PV);Overige graasdierbedrijven;2023 2e kwartaal;76;2.5
7342;Overijssel (PV);Overige graasdierbedrijven;2023 3e kwartaal;76;2.8
7343;Overijssel (PV);Overige graasdierbedrijven;2023 4e kwartaal;76;2.9
7344;Overijssel (PV);Overige graasdierbedrijven;2023;76;10.7
7345;Overijssel (PV);Overige graasdierbedrijven;2024 1e kwartaal;71;2.7
7346;Overijssel (PV);Overige graasdierbedrijven;2024 2e kwartaal;71;3.2
7347;Overijssel (PV);Overige graasdierbedrijven;2024 3e kwartaal;71;3.1
7348;Overijssel (PV);Overige graasdierbedrijven;2024 4e kwartaal;71;4.7
7349;Overijssel (PV);Overige graasdierbedrijven;2024;71;13.7
7350;Overijssel (PV);Hokdierbedrijven;2018 1e kwartaal;678;
7351;Overijssel (PV);Hokdierbedrijven;2018 2e kwartaal;678;
7352;Overijssel (PV);Hokdierbedrijven;2018 3e kwartaal;678;
7353;Overijssel (PV);Hokdierbedrijven;2018 4e kwartaal;678;
7354;Overijssel (PV);Hokdierbedrijven;2018;678;
7355;Overijssel (PV);Hokdierbedrijven;2019 1e kwartaal;665;
7356;Overijssel (PV);Hokdierbedrijven;2019 2e kwartaal;665;
7357;Overijssel (PV);Hokdierbedrijven;2019 3e kwartaal;665;
7358;Overijssel (PV);Hokdierbedrijven;2019 4e kwartaal;665;
7359;Overijssel (PV);Hokdierbedrijven;2019;665;
7360;Overijssel (PV);Hokdierbedrijven;2020 1e kwartaal;630;
7361;Overijssel (PV);Hokdierbedrijven;2020 2e kwartaal;630;
7362;Overijssel (PV);Hokdierbedrijven;2020 3e kwartaal;630;
7363;Overijssel (PV);Hokdierbedrijven;2020 4e kwartaal;630;
7364;Overijssel (PV);Hokdierbedrijven;2020;630;
7365;Overijssel (PV);Hokdierbedrijven;2021 1e kwartaal;588;
7366;Overijssel (PV);Hokdierbedrijven;2021 2e kwartaal;588;
7367;Overijssel (PV);Hokdierbedrijven;2021 3e kwartaal;588;
7368;Overijssel (PV);Hokdierbedrijven;2021 4e kwartaal;588;
7369;Overijssel (PV);Hokdierbedrijven;2021;588;
7370;Overijssel (PV);Hokdierbedrijven;2022 1e kwartaal;579;
7371;Overijssel (PV);Hokdierbedrijven;2022 2e kwartaal;579;
7372;Overijssel (PV);Hokdierbedrijven;2022 3e kwartaal;579;
7373;Overijssel (PV);Hokdierbedrijven;2022 4e kwartaal;579;
7374;Overijssel (PV);Hokdierbedrijven;2022;579;
7375;Overijssel (PV);Hokdierbedrijven;2023 1e kwartaal;558;
7376;Overijssel (PV);Hokdierbedrijven;2023 2e kwartaal;558;
7377;Overijssel (PV);Hokdierbedrijven;2023 3e kwartaal;558;
7378;Overijssel (PV);Hokdierbedrijven;2023 4e kwartaal;558;
7379;Overijssel (PV);Hokdierbedrijven;2023;558;
7380;Overijssel (PV);Hokdierbedrijven;2024 1e kwartaal;546;
7381;Overijssel (PV);Hokdierbedrijven;2024 2e kwartaal;546;
7382;Overijssel (PV);Hokdierbedrijven;2024 3e kwartaal;546;
7383;Overijssel (PV);Hokdierbedrijven;2024 4e kwartaal;546;
7384;Overijssel (PV);Hokdierbedrijven;2024;546;
7385;Overijssel (PV);Fokzeugenbedrijven;2018 1e kwartaal;120;27.1
7386;Overijssel (PV);Fokzeugenbedrijven;2018 2e kwartaal;120;27.7
7387;Overijssel (PV);Fokzeugenbedrijven;2018 3e kwartaal;120;22.0
7388;Overijssel (PV);Fokzeugenbedrijven;2018 4e kwartaal;120;24.4
7389;Overijssel (PV);Fokzeugenbedrijven;2018;120;101.2
7390;Overijssel (PV);Fokzeugenbedrijven;2019 1e kwartaal;114;26.4
7391;Overijssel (PV);Fokzeugenbedrijven;2019 2e kwartaal;114;37.4
7392;Overijssel (PV);Fokzeugenbedrijven;2019 3e kwartaal;114;36.6
7393;Overijssel (PV);Fokzeugenbedrijven;2019 4e kwartaal;114;43.8
7394;Overijssel (PV);Fokzeugenbedrijven;2019;114;144.2
7395;Overijssel (PV);Fokzeugenbedrijven;2020 1e kwartaal;115;43.2
7396;Overijssel (PV);Fokzeugenbedrijven;2020 2e kwartaal;115;36.1
7397;Overijssel (PV);Fokzeugenbedrijven;2020 3e kwartaal;115;26.7
7398;Overijssel (PV);Fokzeugenbedrijven;2020 4e kwartaal;115;23.9
7399;Overijssel (PV);Fokzeugenbedrijven;2020;115;129.9
7400;Overijssel (PV);Fokzeugenbedrijven;2021 1e kwartaal;107;26.1
7401;Overijssel (PV);Fokzeugenbedrijven;2021 2e kwartaal;107;36.4
7402;Overijssel (PV);Fokzeugenbedrijven;2021 3e kwartaal;107;24.8
7403;Overijssel (PV);Fokzeugenbedrijven;2021 4e kwartaal;107;22.5
7404;Overijssel (PV);Fokzeugenbedrijven;2021;107;109.8
7405;Overijssel (PV);Fokzeugenbedrijven;2022 1e kwartaal;105;24.4
7406;Overijssel (PV);Fokzeugenbedrijven;2022 2e kwartaal;105;36.7
7407;Overijssel (PV);Fokzeugenbedrijven;2022 3e kwartaal;105;35.1
7408;Overijssel (PV);Fokzeugenbedrijven;2022 4e kwartaal;105;39.1
7409;Overijssel (PV);Fokzeugenbedrijven;2022;105;135.3
7410;Overijssel (PV);Fokzeugenbedrijven;2023 1e kwartaal;93;37.7
7411;Overijssel (PV);Fokzeugenbedrijven;2023 2e kwartaal;93;46.2
7412;Overijssel (PV);Fokzeugenbedrijven;2023 3e kwartaal;93;40.9
7413;Overijssel (PV);Fokzeugenbedrijven;2023 4e kwartaal;93;39.9
7414;Overijssel (PV);Fokzeugenbedrijven;2023;93;164.6
7415;Overijssel (PV);Fokzeugenbedrijven;2024 1e kwartaal;90;41.2
7416;Overijssel (PV);Fokzeugenbedrijven;2024 2e kwartaal;90;43.4
7417;Overijssel (PV);Fokzeugenbedrijven;2024 3e kwartaal;90;35.4
7418;Overijssel (PV);Fokzeugenbedrijven;2024 4e kwartaal;90;37.0
7419;Overijssel (PV);Fokzeugenbedrijven;2024;90;157.0
7420;Overijssel (PV);Vleesvarkensbedrijven;2018 1e kwartaal;275;53.1
7421;Overijssel (PV);Vleesvarkensbedrijven;2018 2e kwartaal;275;49.4
7422;Overijssel (PV);Vleesvarkensbedrijven;2018 3e kwartaal;275;50.8
7423;Overijssel (PV);Vleesvarkensbedrijven;2018 4e kwartaal;275;56.5
7424;Overijssel (PV);Vleesvarkensbedrijven;2018;275;209.8
7425;Overijssel (PV);Vleesvarkensbedrijven;2019 1e kwartaal;274;48.7
7426;Overijssel (PV);Vleesvarkensbedrijven;2019 2e kwartaal;274;60.2
7427;Overijssel (PV);Vleesvarkensbedrijven;2019 3e kwartaal;274;63.3
7428;Overijssel (PV);Vleesvarkensbedrijven;2019 4e kwartaal;274;74.6
7429;Overijssel (PV);Vleesvarkensbedrijven;2019;274;246.8
7430;Overijssel (PV);Vleesvarkensbedrijven;2020 1e kwartaal;233;59.1
7431;Overijssel (PV);Vleesvarkensbedrijven;2020 2e kwartaal;233;50.2
7432;Overijssel (PV);Vleesvarkensbedrijven;2020 3e kwartaal;233;44.3
7433;Overijssel (PV);Vleesvarkensbedrijven;2020 4e kwartaal;233;46.5
7434;Overijssel (PV);Vleesvarkensbedrijven;2020;233;200.1
7435;Overijssel (PV);Vleesvarkensbedrijven;2021 1e kwartaal;210;47.6
7436;Overijssel (PV);Vleesvarkensbedrijven;2021 2e kwartaal;210;53.2
7437;Overijssel (PV);Vleesvarkensbedrijven;2021 3e kwartaal;210;45.0
7438;Overijssel (PV);Vleesvarkensbedrijven;2021 4e kwartaal;210;46.6
7439;Overijssel (PV);Vleesvarkensbedrijven;2021;210;192.3
7440;Overijssel (PV);Vleesvarkensbedrijven;2022 1e kwartaal;208;47.2
7441;Overijssel (PV);Vleesvarkensbedrijven;2022 2e kwartaal;208;64.6
7442;Overijssel (PV);Vleesvarkensbedrijven;2022 3e kwartaal;208;64.5
7443;Overijssel (PV);Vleesvarkensbedrijven;2022 4e kwartaal;208;69.5
7444;Overijssel (PV);Vleesvarkensbedrijven;2022;208;245.8
7445;Overijssel (PV);Vleesvarkensbedrijven;2023 1e kwartaal;201;69.9
7446;Overijssel (PV);Vleesvarkensbedrijven;2023 2e kwartaal;201;74.2
7447;Overijssel (PV);Vleesvarkensbedrijven;2023 3e kwartaal;201;72.4
7448;Overijssel (PV);Vleesvarkensbedrijven;2023 4e kwartaal;201;70.1
7449;Overijssel (PV);Vleesvarkensbedrijven;2023;201;286.6
7450;Overijssel (PV);Vleesvarkensbedrijven;2024 1e kwartaal;189;65.0
7451;Overijssel (PV);Vleesvarkensbedrijven;2024 2e kwartaal;189;64.2
7452;Overijssel (PV);Vleesvarkensbedrijven;2024 3e kwartaal;189;59.2
7453;Overijssel (PV);Vleesvarkensbedrijven;2024 4e kwartaal;189;64.0
7454;Overijssel (PV);Vleesvarkensbedrijven;2024;189;252.4
7455;Overijssel (PV);Overige varkensbedrijven;2018 1e kwartaal;70;19.2
7456;Overijssel (PV);Overige varkensbedrijven;2018 2e kwartaal;70;19.5
7457;Overijssel (PV);Overige varkensbedrijven;2018 3e kwartaal;70;18.6
7458;Overijssel (PV);Overige varkensbedrijven;2018 4e kwartaal;70;20.3
7459;Overijssel (PV);Overige varkensbedrijven;2018;70;77.6
7460;Overijssel (PV);Overige varkensbedrijven;2019 1e kwartaal;69;19.1
7461;Overijssel (PV);Overige varkensbedrijven;2019 2e kwartaal;69;24.4
7462;Overijssel (PV);Overige varkensbedrijven;2019 3e kwartaal;69;25.7
7463;Overijssel (PV);Overige varkensbedrijven;2019 4e kwartaal;69;31.3
7464;Overijssel (PV);Overige varkensbedrijven;2019;69;100.5
7465;Overijssel (PV);Overige varkensbedrijven;2020 1e kwartaal;64;24.3
7466;Overijssel (PV);Overige varkensbedrijven;2020 2e kwartaal;64;21.1
7467;Overijssel (PV);Overige varkensbedrijven;2020 3e kwartaal;64;18.2
7468;Overijssel (PV);Overige varkensbedrijven;2020 4e kwartaal;64;19.1
7469;Overijssel (PV);Overige varkensbedrijven;2020;64;82.8
7470;Overijssel (PV);Overige varkensbedrijven;2021 1e kwartaal;62;18.8
7471;Overijssel (PV);Overige varkensbedrijven;2021 2e kwartaal;62;22.5
7472;Overijssel (PV);Overige varkensbedrijven;2021 3e kwartaal;62;18.8
7473;Overijssel (PV);Overige varkensbedrijven;2021 4e kwartaal;62;20.1
7474;Overijssel (PV);Overige varkensbedrijven;2021;62;80.3
7475;Overijssel (PV);Overige varkensbedrijven;2022 1e kwartaal;56;18.3
7476;Overijssel (PV);Overige varkensbedrijven;2022 2e kwartaal;56;23.3
7477;Overijssel (PV);Overige varkensbedrijven;2022 3e kwartaal;56;23.9
7478;Overijssel (PV);Overige varkensbedrijven;2022 4e kwartaal;56;25.5
7479;Overijssel (PV);Overige varkensbedrijven;2022;56;91.1
7480;Overijssel (PV);Overige varkensbedrijven;2023 1e kwartaal;58;31.1
7481;Overijssel (PV);Overige varkensbedrijven;2023 2e kwartaal;58;33.7
7482;Overijssel (PV);Overige varkensbedrijven;2023 3e kwartaal;58;34.4
7483;Overijssel (PV);Overige varkensbedrijven;2023 4e kwartaal;58;35.8
7484;Overijssel (PV);Overige varkensbedrijven;2023;58;135.0
7485;Overijssel (PV);Overige varkensbedrijven;2024 1e kwartaal;56;22.3
7486;Overijssel (PV);Overige varkensbedrijven;2024 2e kwartaal;56;22.3
7487;Overijssel (PV);Overige varkensbedrijven;2024 3e kwartaal;56;21.3
7488;Overijssel (PV);Overige varkensbedrijven;2024 4e kwartaal;56;22.6
7489;Overijssel (PV);Overige varkensbedrijven;2024;56;88.6
7490;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2018 1e kwartaal;64;17.9
7491;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2018 2e kwartaal;64;14.1
7492;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2018 3e kwartaal;64;13.3
7493;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2018 4e kwartaal;64;15.2
7494;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2018;64;60.5
7495;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2019 1e kwartaal;69;14.6
7496;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2019 2e kwartaal;69;15.4
7497;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2019 3e kwartaal;69;13.9
7498;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2019 4e kwartaal;69;16.0
7499;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2019;69;59.9
7500;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2020 1e kwartaal;56;12.5
7501;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2020 2e kwartaal;56;13.4
7502;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2020 3e kwartaal;56;12.7
7503;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2020 4e kwartaal;56;13.0
7504;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2020;56;51.7
7505;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2021 1e kwartaal;55;13.1
7506;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2021 2e kwartaal;55;13.8
7507;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2021 3e kwartaal;55;13.2
7508;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2021 4e kwartaal;55;16.2
7509;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2021;55;56.3
7510;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2022 1e kwartaal;57;15.1
7511;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2022 2e kwartaal;57;19.6
7512;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2022 3e kwartaal;57;19.0
7513;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2022 4e kwartaal;57;22.3
7514;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2022;57;76.0
7515;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2023 1e kwartaal;61;23.3
7516;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2023 2e kwartaal;61;24.7
7517;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2023 3e kwartaal;61;18.6
7518;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2023 4e kwartaal;61;20.7
7519;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2023;61;87.3
7520;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2024 1e kwartaal;61;18.1
7521;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2024 2e kwartaal;61;17.7
7522;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2024 3e kwartaal;61;16.5
7523;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2024 4e kwartaal;61;21.6
7524;Overijssel (PV);Leghennenbedrijven tbv consumptie eieren;2024;61;73.9
7525;Overijssel (PV);Vleeskuikenbedrijven;2018 1e kwartaal;63;18.5
7526;Overijssel (PV);Vleeskuikenbedrijven;2018 2e kwartaal;63;22.1
7527;Overijssel (PV);Vleeskuikenbedrijven;2018 3e kwartaal;63;18.4
7528;Overijssel (PV);Vleeskuikenbedrijven;2018 4e kwartaal;63;23.1
7529;Overijssel (PV);Vleeskuikenbedrijven;2018;63;82.2
7530;Overijssel (PV);Vleeskuikenbedrijven;2019 1e kwartaal;63;16.8
7531;Overijssel (PV);Vleeskuikenbedrijven;2019 2e kwartaal;63;18.7
7532;Overijssel (PV);Vleeskuikenbedrijven;2019 3e kwartaal;63;18.8
7533;Overijssel (PV);Vleeskuikenbedrijven;2019 4e kwartaal;63;19.5
7534;Overijssel (PV);Vleeskuikenbedrijven;2019;63;73.8
7535;Overijssel (PV);Vleeskuikenbedrijven;2020 1e kwartaal;68;27.5
7536;Overijssel (PV);Vleeskuikenbedrijven;2020 2e kwartaal;68;21.0
7537;Overijssel (PV);Vleeskuikenbedrijven;2020 3e kwartaal;68;18.4
7538;Overijssel (PV);Vleeskuikenbedrijven;2020 4e kwartaal;68;17.5
7539;Overijssel (PV);Vleeskuikenbedrijven;2020;68;84.4
7540;Overijssel (PV);Vleeskuikenbedrijven;2021 1e kwartaal;67;17.8
7541;Overijssel (PV);Vleeskuikenbedrijven;2021 2e kwartaal;67;15.3
7542;Overijssel (PV);Vleeskuikenbedrijven;2021 3e kwartaal;67;19.1
