ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
6958;Mannen;19 jaar;2026;21
6959;Mannen;19 jaar;2027;21
6960;Mannen;19 jaar;2028;20
6961;Mannen;19 jaar;2029;19
6962;Mannen;19 jaar;2030;19
6963;Mannen;19 jaar;2031;18
6964;Mannen;19 jaar;2032;17
6965;Mannen;19 jaar;2033;17
6966;Mannen;19 jaar;2034;17
6967;Mannen;19 jaar;2035;17
6968;Mannen;19 jaar;2036;16
6969;Mannen;19 jaar;2037;16
6970;Mannen;19 jaar;2038;16
6971;Mannen;19 jaar;2039;16
6972;Mannen;19 jaar;2040;15
6973;Mannen;19 jaar;2041;15
6974;Mannen;19 jaar;2042;15
6975;Mannen;19 jaar;2043;14
6976;Mannen;19 jaar;2044;14
6977;Mannen;19 jaar;2045;14
6978;Mannen;19 jaar;2046;14
6979;Mannen;19 jaar;2047;13
6980;Mannen;19 jaar;2048;13
6981;Mannen;19 jaar;2049;13
6982;Mannen;19 jaar;2050;12
6983;Mannen;19 jaar;2051;12
6984;Mannen;19 jaar;2052;12
6985;Mannen;19 jaar;2053;11
6986;Mannen;19 jaar;2054;11
6987;Mannen;19 jaar;2055;11
6988;Mannen;19 jaar;2056;10
6989;Mannen;19 jaar;2057;10
6990;Mannen;19 jaar;2058;10
6991;Mannen;19 jaar;2059;9
6992;Mannen;20 jaar;2014;34
6993;Mannen;20 jaar;2015;32
6994;Mannen;20 jaar;2016;32
6995;Mannen;20 jaar;2017;31
6996;Mannen;20 jaar;2018;31
6997;Mannen;20 jaar;2019;31
6998;Mannen;20 jaar;2020;31
6999;Mannen;20 jaar;2021;30
7000;Mannen;20 jaar;2022;29
7001;Mannen;20 jaar;2023;28
7002;Mannen;20 jaar;2024;27
7003;Mannen;20 jaar;2025;25
7004;Mannen;20 jaar;2026;25
7005;Mannen;20 jaar;2027;23
7006;Mannen;20 jaar;2028;23
7007;Mannen;20 jaar;2029;23
7008;Mannen;20 jaar;2030;22
7009;Mannen;20 jaar;2031;21
7010;Mannen;20 jaar;2032;20
7011;Mannen;20 jaar;2033;19
7012;Mannen;20 jaar;2034;19
7013;Mannen;20 jaar;2035;19
7014;Mannen;20 jaar;2036;19
7015;Mannen;20 jaar;2037;19
7016;Mannen;20 jaar;2038;19
7017;Mannen;20 jaar;2039;18
7018;Mannen;20 jaar;2040;18
7019;Mannen;20 jaar;2041;18
7020;Mannen;20 jaar;2042;17
7021;Mannen;20 jaar;2043;17
7022;Mannen;20 jaar;2044;17
7023;Mannen;20 jaar;2045;17
7024;Mannen;20 jaar;2046;16
7025;Mannen;20 jaar;2047;16
7026;Mannen;20 jaar;2048;15
7027;Mannen;20 jaar;2049;15
7028;Mannen;20 jaar;2050;15
7029;Mannen;20 jaar;2051;15
7030;Mannen;20 jaar;2052;14
7031;Mannen;20 jaar;2053;14
7032;Mannen;20 jaar;2054;13
7033;Mannen;20 jaar;2055;13
7034;Mannen;20 jaar;2056;13
7035;Mannen;20 jaar;2057;12
7036;Mannen;20 jaar;2058;12
7037;Mannen;20 jaar;2059;12
7038;Mannen;21 jaar;2014;37
7039;Mannen;21 jaar;2015;36
7040;Mannen;21 jaar;2016;35
7041;Mannen;21 jaar;2017;34
7042;Mannen;21 jaar;2018;34
7043;Mannen;21 jaar;2019;34
7044;Mannen;21 jaar;2020;34
7045;Mannen;21 jaar;2021;34
7046;Mannen;21 jaar;2022;33
7047;Mannen;21 jaar;2023;32
7048;Mannen;21 jaar;2024;31
7049;Mannen;21 jaar;2025;29
7050;Mannen;21 jaar;2026;28
7051;Mannen;21 jaar;2027;27
7052;Mannen;21 jaar;2028;26
7053;Mannen;21 jaar;2029;26
7054;Mannen;21 jaar;2030;25
7055;Mannen;21 jaar;2031;25
7056;Mannen;21 jaar;2032;24
7057;Mannen;21 jaar;2033;23
7058;Mannen;21 jaar;2034;22
7059;Mannen;21 jaar;2035;22
7060;Mannen;21 jaar;2036;22
7061;Mannen;21 jaar;2037;21
7062;Mannen;21 jaar;2038;21
7063;Mannen;21 jaar;2039;21
7064;Mannen;21 jaar;2040;21
7065;Mannen;21 jaar;2041;20
7066;Mannen;21 jaar;2042;20
7067;Mannen;21 jaar;2043;20
7068;Mannen;21 jaar;2044;19
7069;Mannen;21 jaar;2045;19
7070;Mannen;21 jaar;2046;19
7071;Mannen;21 jaar;2047;18
7072;Mannen;21 jaar;2048;18
7073;Mannen;21 jaar;2049;18
7074;Mannen;21 jaar;2050;17
7075;Mannen;21 jaar;2051;17
7076;Mannen;21 jaar;2052;16
7077;Mannen;21 jaar;2053;16
7078;Mannen;21 jaar;2054;16
7079;Mannen;21 jaar;2055;15
7080;Mannen;21 jaar;2056;15
7081;Mannen;21 jaar;2057;15
7082;Mannen;21 jaar;2058;14
7083;Mannen;21 jaar;2059;14
7084;Mannen;22 jaar;2014;40
7085;Mannen;22 jaar;2015;39
7086;Mannen;22 jaar;2016;39
7087;Mannen;22 jaar;2017;37
7088;Mannen;22 jaar;2018;37
7089;Mannen;22 jaar;2019;36
7090;Mannen;22 jaar;2020;37
7091;Mannen;22 jaar;2021;36
7092;Mannen;22 jaar;2022;36
7093;Mannen;22 jaar;2023;35
7094;Mannen;22 jaar;2024;34
7095;Mannen;22 jaar;2025;33
7096;Mannen;22 jaar;2026;31
7097;Mannen;22 jaar;2027;30
7098;Mannen;22 jaar;2028;29
7099;Mannen;22 jaar;2029;28
7100;Mannen;22 jaar;2030;28
7101;Mannen;22 jaar;2031;27
7102;Mannen;22 jaar;2032;27
7103;Mannen;22 jaar;2033;26
7104;Mannen;22 jaar;2034;25
7105;Mannen;22 jaar;2035;24
7106;Mannen;22 jaar;2036;24
7107;Mannen;22 jaar;2037;23
7108;Mannen;22 jaar;2038;23
7109;Mannen;22 jaar;2039;23
7110;Mannen;22 jaar;2040;23
7111;Mannen;22 jaar;2041;23
7112;Mannen;22 jaar;2042;22
7113;Mannen;22 jaar;2043;22
7114;Mannen;22 jaar;2044;22
7115;Mannen;22 jaar;2045;21
7116;Mannen;22 jaar;2046;21
7117;Mannen;22 jaar;2047;21
7118;Mannen;22 jaar;2048;20
7119;Mannen;22 jaar;2049;20
7120;Mannen;22 jaar;2050;20
7121;Mannen;22 jaar;2051;19
7122;Mannen;22 jaar;2052;19
7123;Mannen;22 jaar;2053;18
7124;Mannen;22 jaar;2054;18
7125;Mannen;22 jaar;2055;18
7126;Mannen;22 jaar;2056;17
7127;Mannen;22 jaar;2057;17
7128;Mannen;22 jaar;2058;16
7129;Mannen;22 jaar;2059;16
7130;Mannen;23 jaar;2014;43
7131;Mannen;23 jaar;2015;42
7132;Mannen;23 jaar;2016;41
7133;Mannen;23 jaar;2017;41
7134;Mannen;23 jaar;2018;39
7135;Mannen;23 jaar;2019;39
7136;Mannen;23 jaar;2020;38
7137;Mannen;23 jaar;2021;38
7138;Mannen;23 jaar;2022;38
7139;Mannen;23 jaar;2023;38
7140;Mannen;23 jaar;2024;37
7141;Mannen;23 jaar;2025;36
7142;Mannen;23 jaar;2026;35
7143;Mannen;23 jaar;2027;33
7144;Mannen;23 jaar;2028;32
7145;Mannen;23 jaar;2029;31
7146;Mannen;23 jaar;2030;30
7147;Mannen;23 jaar;2031;30
7148;Mannen;23 jaar;2032;29
7149;Mannen;23 jaar;2033;28
7150;Mannen;23 jaar;2034;27
7151;Mannen;23 jaar;2035;26
7152;Mannen;23 jaar;2036;25
7153;Mannen;23 jaar;2037;25
7154;Mannen;23 jaar;2038;25
7155;Mannen;23 jaar;2039;25
7156;Mannen;23 jaar;2040;25
7157;Mannen;23 jaar;2041;25
7158;Mannen;23 jaar;2042;24
7159;Mannen;23 jaar;2043;24
7160;Mannen;23 jaar;2044;24
7161;Mannen;23 jaar;2045;23
7162;Mannen;23 jaar;2046;23
7163;Mannen;23 jaar;2047;23
7164;Mannen;23 jaar;2048;22
7165;Mannen;23 jaar;2049;22
7166;Mannen;23 jaar;2050;22
7167;Mannen;23 jaar;2051;21
7168;Mannen;23 jaar;2052;21
7169;Mannen;23 jaar;2053;20
7170;Mannen;23 jaar;2054;20
7171;Mannen;23 jaar;2055;20
7172;Mannen;23 jaar;2056;19
7173;Mannen;23 jaar;2057;19
7174;Mannen;23 jaar;2058;18
7175;Mannen;23 jaar;2059;18
7176;Mannen;24 jaar;2014;45
7177;Mannen;24 jaar;2015;44
7178;Mannen;24 jaar;2016;44
7179;Mannen;24 jaar;2017;43
7180;Mannen;24 jaar;2018;42
7181;Mannen;24 jaar;2019;41
7182;Mannen;24 jaar;2020;40
7183;Mannen;24 jaar;2021;39
7184;Mannen;24 jaar;2022;40
7185;Mannen;24 jaar;2023;39
7186;Mannen;24 jaar;2024;39
7187;Mannen;24 jaar;2025;38
7188;Mannen;24 jaar;2026;37
7189;Mannen;24 jaar;2027;37
7190;Mannen;24 jaar;2028;35
7191;Mannen;24 jaar;2029;33
7192;Mannen;24 jaar;2030;32
7193;Mannen;24 jaar;2031;31
7194;Mannen;24 jaar;2032;31
7195;Mannen;24 jaar;2033;31
7196;Mannen;24 jaar;2034;30
7197;Mannen;24 jaar;2035;29
7198;Mannen;24 jaar;2036;28
7199;Mannen;24 jaar;2037;27
7200;Mannen;24 jaar;2038;27
7201;Mannen;24 jaar;2039;27
7202;Mannen;24 jaar;2040;27
7203;Mannen;24 jaar;2041;26
7204;Mannen;24 jaar;2042;26
7205;Mannen;24 jaar;2043;26
7206;Mannen;24 jaar;2044;26
7207;Mannen;24 jaar;2045;25
7208;Mannen;24 jaar;2046;25
7209;Mannen;24 jaar;2047;25
7210;Mannen;24 jaar;2048;24
7211;Mannen;24 jaar;2049;24
7212;Mannen;24 jaar;2050;24
7213;Mannen;24 jaar;2051;23
7214;Mannen;24 jaar;2052;23
7215;Mannen;24 jaar;2053;22
7216;Mannen;24 jaar;2054;22
7217;Mannen;24 jaar;2055;22
7218;Mannen;24 jaar;2056;21
7219;Mannen;24 jaar;2057;21
7220;Mannen;24 jaar;2058;20
7221;Mannen;24 jaar;2059;20
7222;Mannen;25 jaar;2014;45
7223;Mannen;25 jaar;2015;46
7224;Mannen;25 jaar;2016;46
7225;Mannen;25 jaar;2017;45
7226;Mannen;25 jaar;2018;44
7227;Mannen;25 jaar;2019;44
7228;Mannen;25 jaar;2020;42
7229;Mannen;25 jaar;2021;41
7230;Mannen;25 jaar;2022;41
7231;Mannen;25 jaar;2023;41
7232;Mannen;25 jaar;2024;41
7233;Mannen;25 jaar;2025;41
7234;Mannen;25 jaar;2026;40
7235;Mannen;25 jaar;2027;39
7236;Mannen;25 jaar;2028;38
7237;Mannen;25 jaar;2029;36
7238;Mannen;25 jaar;2030;35
7239;Mannen;25 jaar;2031;34
7240;Mannen;25 jaar;2032;33
7241;Mannen;25 jaar;2033;33
7242;Mannen;25 jaar;2034;32
7243;Mannen;25 jaar;2035;31
7244;Mannen;25 jaar;2036;30
7245;Mannen;25 jaar;2037;29
7246;Mannen;25 jaar;2038;28
7247;Mannen;25 jaar;2039;28
7248;Mannen;25 jaar;2040;28
7249;Mannen;25 jaar;2041;28
7250;Mannen;25 jaar;2042;28
7251;Mannen;25 jaar;2043;28
7252;Mannen;25 jaar;2044;27
7253;Mannen;25 jaar;2045;27
7254;Mannen;25 jaar;2046;27
7255;Mannen;25 jaar;2047;26
7256;Mannen;25 jaar;2048;26
7257;Mannen;25 jaar;2049;26
7258;Mannen;25 jaar;2050;25
7259;Mannen;25 jaar;2051;25
7260;Mannen;25 jaar;2052;25
7261;Mannen;25 jaar;2053;24
7262;Mannen;25 jaar;2054;24
7263;Mannen;25 jaar;2055;24
7264;Mannen;25 jaar;2056;23
7265;Mannen;25 jaar;2057;23
7266;Mannen;25 jaar;2058;22
7267;Mannen;25 jaar;2059;22
7268;Mannen;26 jaar;2014;46
7269;Mannen;26 jaar;2015;46
7270;Mannen;26 jaar;2016;48
7271;Mannen;26 jaar;2017;47
7272;Mannen;26 jaar;2018;46
7273;Mannen;26 jaar;2019;45
7274;Mannen;26 jaar;2020;45
7275;Mannen;26 jaar;2021;43
7276;Mannen;26 jaar;2022;42
7277;Mannen;26 jaar;2023;42
7278;Mannen;26 jaar;2024;42
7279;Mannen;26 jaar;2025;42
7280;Mannen;26 jaar;2026;42
7281;Mannen;26 jaar;2027;41
7282;Mannen;26 jaar;2028;40
7283;Mannen;26 jaar;2029;39
7284;Mannen;26 jaar;2030;37
7285;Mannen;26 jaar;2031;36
7286;Mannen;26 jaar;2032;35
7287;Mannen;26 jaar;2033;34
7288;Mannen;26 jaar;2034;34
7289;Mannen;26 jaar;2035;33
7290;Mannen;26 jaar;2036;33
7291;Mannen;26 jaar;2037;32
7292;Mannen;26 jaar;2038;30
7293;Mannen;26 jaar;2039;29
7294;Mannen;26 jaar;2040;29
7295;Mannen;26 jaar;2041;29
7296;Mannen;26 jaar;2042;29
7297;Mannen;26 jaar;2043;29
7298;Mannen;26 jaar;2044;29
7299;Mannen;26 jaar;2045;29
7300;Mannen;26 jaar;2046;29
7301;Mannen;26 jaar;2047;28
7302;Mannen;26 jaar;2048;28
7303;Mannen;26 jaar;2049;28
7304;Mannen;26 jaar;2050;27
7305;Mannen;26 jaar;2051;27
7306;Mannen;26 jaar;2052;27
7307;Mannen;26 jaar;2053;26
7308;Mannen;26 jaar;2054;26
7309;Mannen;26 jaar;2055;25
7310;Mannen;26 jaar;2056;25
7311;Mannen;26 jaar;2057;25
7312;Mannen;26 jaar;2058;24
7313;Mannen;26 jaar;2059;24
7314;Mannen;27 jaar;2014;48
7315;Mannen;27 jaar;2015;47
7316;Mannen;27 jaar;2016;47
7317;Mannen;27 jaar;2017;49
7318;Mannen;27 jaar;2018;48
7319;Mannen;27 jaar;2019;47
7320;Mannen;27 jaar;2020;46
7321;Mannen;27 jaar;2021;46
7322;Mannen;27 jaar;2022;44
7323;Mannen;27 jaar;2023;44
7324;Mannen;27 jaar;2024;43
7325;Mannen;27 jaar;2025;44
7326;Mannen;27 jaar;2026;43
7327;Mannen;27 jaar;2027;43
7328;Mannen;27 jaar;2028;42
7329;Mannen;27 jaar;2029;41
7330;Mannen;27 jaar;2030;41
7331;Mannen;27 jaar;2031;39
7332;Mannen;27 jaar;2032;37
7333;Mannen;27 jaar;2033;36
7334;Mannen;27 jaar;2034;35
7335;Mannen;27 jaar;2035;35
7336;Mannen;27 jaar;2036;35
7337;Mannen;27 jaar;2037;34
7338;Mannen;27 jaar;2038;33
7339;Mannen;27 jaar;2039;32
7340;Mannen;27 jaar;2040;31
7341;Mannen;27 jaar;2041;31
7342;Mannen;27 jaar;2042;31
7343;Mannen;27 jaar;2043;31
7344;Mannen;27 jaar;2044;31
7345;Mannen;27 jaar;2045;30
7346;Mannen;27 jaar;2046;30
7347;Mannen;27 jaar;2047;30
7348;Mannen;27 jaar;2048;30
7349;Mannen;27 jaar;2049;29
7350;Mannen;27 jaar;2050;29
7351;Mannen;27 jaar;2051;29
7352;Mannen;27 jaar;2052;28
7353;Mannen;27 jaar;2053;28
7354;Mannen;27 jaar;2054;28
7355;Mannen;27 jaar;2055;27
7356;Mannen;27 jaar;2056;27
7357;Mannen;27 jaar;2057;27
7358;Mannen;27 jaar;2058;26
7359;Mannen;27 jaar;2059;26
7360;Mannen;28 jaar;2014;49
7361;Mannen;28 jaar;2015;49
7362;Mannen;28 jaar;2016;48
7363;Mannen;28 jaar;2017;48
7364;Mannen;28 jaar;2018;50
7365;Mannen;28 jaar;2019;49
7366;Mannen;28 jaar;2020;48
7367;Mannen;28 jaar;2021;47
7368;Mannen;28 jaar;2022;47
7369;Mannen;28 jaar;2023;45
7370;Mannen;28 jaar;2024;44
7371;Mannen;28 jaar;2025;44
7372;Mannen;28 jaar;2026;44
7373;Mannen;28 jaar;2027;44
7374;Mannen;28 jaar;2028;44
7375;Mannen;28 jaar;2029;43
7376;Mannen;28 jaar;2030;42
7377;Mannen;28 jaar;2031;42
7378;Mannen;28 jaar;2032;40
7379;Mannen;28 jaar;2033;38
7380;Mannen;28 jaar;2034;37
7381;Mannen;28 jaar;2035;36
7382;Mannen;28 jaar;2036;36
7383;Mannen;28 jaar;2037;36
7384;Mannen;28 jaar;2038;35
7385;Mannen;28 jaar;2039;34
7386;Mannen;28 jaar;2040;33
7387;Mannen;28 jaar;2041;32
7388;Mannen;28 jaar;2042;32
7389;Mannen;28 jaar;2043;32
7390;Mannen;28 jaar;2044;32
7391;Mannen;28 jaar;2045;32
7392;Mannen;28 jaar;2046;31
7393;Mannen;28 jaar;2047;31
7394;Mannen;28 jaar;2048;31
7395;Mannen;28 jaar;2049;31
7396;Mannen;28 jaar;2050;30
7397;Mannen;28 jaar;2051;30
7398;Mannen;28 jaar;2052;30
7399;Mannen;28 jaar;2053;29
7400;Mannen;28 jaar;2054;29
7401;Mannen;28 jaar;2055;29
7402;Mannen;28 jaar;2056;28
7403;Mannen;28 jaar;2057;28
7404;Mannen;28 jaar;2058;28
7405;Mannen;28 jaar;2059;27
7406;Mannen;29 jaar;2014;49
7407;Mannen;29 jaar;2015;49
7408;Mannen;29 jaar;2016;49
7409;Mannen;29 jaar;2017;49
7410;Mannen;29 jaar;2018;49
7411;Mannen;29 jaar;2019;50
7412;Mannen;29 jaar;2020;50
7413;Mannen;29 jaar;2021;49
7414;Mannen;29 jaar;2022;48
7415;Mannen;29 jaar;2023;47
7416;Mannen;29 jaar;2024;45
7417;Mannen;29 jaar;2025;45
7418;Mannen;29 jaar;2026;44
7419;Mannen;29 jaar;2027;45
7420;Mannen;29 jaar;2028;45
7421;Mannen;29 jaar;2029;45
7422;Mannen;29 jaar;2030;44
7423;Mannen;29 jaar;2031;43
7424;Mannen;29 jaar;2032;42
7425;Mannen;29 jaar;2033;40
7426;Mannen;29 jaar;2034;39
7427;Mannen;29 jaar;2035;38
7428;Mannen;29 jaar;2036;36
7429;Mannen;29 jaar;2037;37
7430;Mannen;29 jaar;2038;36
7431;Mannen;29 jaar;2039;35
7432;Mannen;29 jaar;2040;34
7433;Mannen;29 jaar;2041;33
7434;Mannen;29 jaar;2042;32
7435;Mannen;29 jaar;2043;32
7436;Mannen;29 jaar;2044;32
7437;Mannen;29 jaar;2045;32
7438;Mannen;29 jaar;2046;32
7439;Mannen;29 jaar;2047;32
7440;Mannen;29 jaar;2048;32
7441;Mannen;29 jaar;2049;31
7442;Mannen;29 jaar;2050;31
7443;Mannen;29 jaar;2051;31
7444;Mannen;29 jaar;2052;31
7445;Mannen;29 jaar;2053;30
7446;Mannen;29 jaar;2054;30
7447;Mannen;29 jaar;2055;30
7448;Mannen;29 jaar;2056;29
7449;Mannen;29 jaar;2057;29
7450;Mannen;29 jaar;2058;28
7451;Mannen;29 jaar;2059;28
7452;Mannen;30 jaar;2014;49
7453;Mannen;30 jaar;2015;49
7454;Mannen;30 jaar;2016;50
7455;Mannen;30 jaar;2017;50
7456;Mannen;30 jaar;2018;49
7457;Mannen;30 jaar;2019;49
7458;Mannen;30 jaar;2020;51
7459;Mannen;30 jaar;2021;50
7460;Mannen;30 jaar;2022;49
7461;Mannen;30 jaar;2023;48
7462;Mannen;30 jaar;2024;48
7463;Mannen;30 jaar;2025;46
7464;Mannen;30 jaar;2026;45
7465;Mannen;30 jaar;2027;45
7466;Mannen;30 jaar;2028;45
7467;Mannen;30 jaar;2029;45
7468;Mannen;30 jaar;2030;45
7469;Mannen;30 jaar;2031;44
7470;Mannen;30 jaar;2032;43
7471;Mannen;30 jaar;2033;42
7472;Mannen;30 jaar;2034;41
7473;Mannen;30 jaar;2035;39
7474;Mannen;30 jaar;2036;38
7475;Mannen;30 jaar;2037;37
7476;Mannen;30 jaar;2038;37
7477;Mannen;30 jaar;2039;37
7478;Mannen;30 jaar;2040;36
7479;Mannen;30 jaar;2041;35
7480;Mannen;30 jaar;2042;34
7481;Mannen;30 jaar;2043;32
7482;Mannen;30 jaar;2044;33
7483;Mannen;30 jaar;2045;33
7484;Mannen;30 jaar;2046;33
7485;Mannen;30 jaar;2047;32
7486;Mannen;30 jaar;2048;32
7487;Mannen;30 jaar;2049;32
7488;Mannen;30 jaar;2050;32
7489;Mannen;30 jaar;2051;32
7490;Mannen;30 jaar;2052;31
7491;Mannen;30 jaar;2053;31
7492;Mannen;30 jaar;2054;31
7493;Mannen;30 jaar;2055;30
7494;Mannen;30 jaar;2056;30
7495;Mannen;30 jaar;2057;30
7496;Mannen;30 jaar;2058;29
7497;Mannen;30 jaar;2059;29
7498;Mannen;31 jaar;2014;49
7499;Mannen;31 jaar;2015;50
7500;Mannen;31 jaar;2016;50
7501;Mannen;31 jaar;2017;51
7502;Mannen;31 jaar;2018;51
7503;Mannen;31 jaar;2019;50
7504;Mannen;31 jaar;2020;50
7505;Mannen;31 jaar;2021;51
7506;Mannen;31 jaar;2022;51
7507;Mannen;31 jaar;2023;50
7508;Mannen;31 jaar;2024;49
7509;Mannen;31 jaar;2025;48
7510;Mannen;31 jaar;2026;46
7511;Mannen;31 jaar;2027;46
7512;Mannen;31 jaar;2028;45
7513;Mannen;31 jaar;2029;46
7514;Mannen;31 jaar;2030;46
7515;Mannen;31 jaar;2031;46
7516;Mannen;31 jaar;2032;45
7517;Mannen;31 jaar;2033;44
7518;Mannen;31 jaar;2034;43
7519;Mannen;31 jaar;2035;41
7520;Mannen;31 jaar;2036;40
7521;Mannen;31 jaar;2037;39
7522;Mannen;31 jaar;2038;38
7523;Mannen;31 jaar;2039;38
7524;Mannen;31 jaar;2040;37
7525;Mannen;31 jaar;2041;36
7526;Mannen;31 jaar;2042;35
7527;Mannen;31 jaar;2043;34
7528;Mannen;31 jaar;2044;33
7529;Mannen;31 jaar;2045;33
7530;Mannen;31 jaar;2046;33
7531;Mannen;31 jaar;2047;33
7532;Mannen;31 jaar;2048;33
7533;Mannen;31 jaar;2049;33
7534;Mannen;31 jaar;2050;33
7535;Mannen;31 jaar;2051;32
7536;Mannen;31 jaar;2052;32
7537;Mannen;31 jaar;2053;32
7538;Mannen;31 jaar;2054;31
7539;Mannen;31 jaar;2055;31
7540;Mannen;31 jaar;2056;31
7541;Mannen;31 jaar;2057;31
7542;Mannen;31 jaar;2058;30
7543;Mannen;31 jaar;2059;30
7544;Mannen;32 jaar;2014;51
7545;Mannen;32 jaar;2015;50
7546;Mannen;32 jaar;2016;51
7547;Mannen;32 jaar;2017;51
7548;Mannen;32 jaar;2018;52
7549;Mannen;32 jaar;2019;52
7550;Mannen;32 jaar;2020;51
7551;Mannen;32 jaar;2021;51
7552;Mannen;32 jaar;2022;53
7553;Mannen;32 jaar;2023;52
7554;Mannen;32 jaar;2024;51
7555;Mannen;32 jaar;2025;50
7556;Mannen;32 jaar;2026;49
7557;Mannen;32 jaar;2027;48
7558;Mannen;32 jaar;2028;47
7559;Mannen;32 jaar;2029;46
7560;Mannen;32 jaar;2030;47
7561;Mannen;32 jaar;2031;47
7562;Mannen;32 jaar;2032;47
7563;Mannen;32 jaar;2033;46
7564;Mannen;32 jaar;2034;45
7565;Mannen;32 jaar;2035;44
7566;Mannen;32 jaar;2036;42
7567;Mannen;32 jaar;2037;41
7568;Mannen;32 jaar;2038;40
7569;Mannen;32 jaar;2039;39
7570;Mannen;32 jaar;2040;39
7571;Mannen;32 jaar;2041;38
7572;Mannen;32 jaar;2042;37
7573;Mannen;32 jaar;2043;36
7574;Mannen;32 jaar;2044;35
7575;Mannen;32 jaar;2045;34
7576;Mannen;32 jaar;2046;34
7577;Mannen;32 jaar;2047;34
7578;Mannen;32 jaar;2048;34
7579;Mannen;32 jaar;2049;34
7580;Mannen;32 jaar;2050;34
7581;Mannen;32 jaar;2051;34
7582;Mannen;32 jaar;2052;33
7583;Mannen;32 jaar;2053;33
7584;Mannen;32 jaar;2054;33
7585;Mannen;32 jaar;2055;32
7586;Mannen;32 jaar;2056;32
7587;Mannen;32 jaar;2057;32
7588;Mannen;32 jaar;2058;31
7589;Mannen;32 jaar;2059;31
7590;Mannen;33 jaar;2014;54
7591;Mannen;33 jaar;2015;53
7592;Mannen;33 jaar;2016;52
7593;Mannen;33 jaar;2017;53
7594;Mannen;33 jaar;2018;53
7595;Mannen;33 jaar;2019;54
7596;Mannen;33 jaar;2020;54
7597;Mannen;33 jaar;2021;53
7598;Mannen;33 jaar;2022;53
7599;Mannen;33 jaar;2023;54
7600;Mannen;33 jaar;2024;53
7601;Mannen;33 jaar;2025;52
7602;Mannen;33 jaar;2026;51
7603;Mannen;33 jaar;2027;51
7604;Mannen;33 jaar;2028;49
7605;Mannen;33 jaar;2029;48
7606;Mannen;33 jaar;2030;48
7607;Mannen;33 jaar;2031;48
7608;Mannen;33 jaar;2032;48
7609;Mannen;33 jaar;2033;48
7610;Mannen;33 jaar;2034;47
7611;Mannen;33 jaar;2035;46
7612;Mannen;33 jaar;2036;45
7613;Mannen;33 jaar;2037;43
7614;Mannen;33 jaar;2038;42
7615;Mannen;33 jaar;2039;41
7616;Mannen;33 jaar;2040;40
7617;Mannen;33 jaar;2041;40
7618;Mannen;33 jaar;2042;39
7619;Mannen;33 jaar;2043;38
7620;Mannen;33 jaar;2044;37
7621;Mannen;33 jaar;2045;36
7622;Mannen;33 jaar;2046;35
7623;Mannen;33 jaar;2047;35
7624;Mannen;33 jaar;2048;35
7625;Mannen;33 jaar;2049;35
7626;Mannen;33 jaar;2050;35
7627;Mannen;33 jaar;2051;35
7628;Mannen;33 jaar;2052;34
7629;Mannen;33 jaar;2053;34
7630;Mannen;33 jaar;2054;34
7631;Mannen;33 jaar;2055;34
7632;Mannen;33 jaar;2056;33
7633;Mannen;33 jaar;2057;33
7634;Mannen;33 jaar;2058;32
7635;Mannen;33 jaar;2059;32
7636;Mannen;34 jaar;2014;58
7637;Mannen;34 jaar;2015;56
7638;Mannen;34 jaar;2016;54
7639;Mannen;34 jaar;2017;54
7640;Mannen;34 jaar;2018;55
7641;Mannen;34 jaar;2019;55
7642;Mannen;34 jaar;2020;55
7643;Mannen;34 jaar;2021;55
7644;Mannen;34 jaar;2022;54
7645;Mannen;34 jaar;2023;54
7646;Mannen;34 jaar;2024;56
7647;Mannen;34 jaar;2025;55
7648;Mannen;34 jaar;2026;54
7649;Mannen;34 jaar;2027;52
7650;Mannen;34 jaar;2028;52
7651;Mannen;34 jaar;2029;50
7652;Mannen;34 jaar;2030;50
7653;Mannen;34 jaar;2031;49
7654;Mannen;34 jaar;2032;50
7655;Mannen;34 jaar;2033;49
7656;Mannen;34 jaar;2034;50
7657;Mannen;34 jaar;2035;48
7658;Mannen;34 jaar;2036;47
7659;Mannen;34 jaar;2037;47
7660;Mannen;34 jaar;2038;44
7661;Mannen;34 jaar;2039;43
7662;Mannen;34 jaar;2040;42
7663;Mannen;34 jaar;2041;40
7664;Mannen;34 jaar;2042;41
7665;Mannen;34 jaar;2043;40
7666;Mannen;34 jaar;2044;39
7667;Mannen;34 jaar;2045;38
7668;Mannen;34 jaar;2046;37
7669;Mannen;34 jaar;2047;36
7670;Mannen;34 jaar;2048;36
7671;Mannen;34 jaar;2049;36
7672;Mannen;34 jaar;2050;36
7673;Mannen;34 jaar;2051;35
7674;Mannen;34 jaar;2052;35
7675;Mannen;34 jaar;2053;35
7676;Mannen;34 jaar;2054;35
7677;Mannen;34 jaar;2055;34
7678;Mannen;34 jaar;2056;34
7679;Mannen;34 jaar;2057;34
7680;Mannen;34 jaar;2058;33
7681;Mannen;34 jaar;2059;33
7682;Mannen;35 jaar;2014;59
7683;Mannen;35 jaar;2015;60
7684;Mannen;35 jaar;2016;58
7685;Mannen;35 jaar;2017;57
7686;Mannen;35 jaar;2018;56
7687;Mannen;35 jaar;2019;57
7688;Mannen;35 jaar;2020;57
7689;Mannen;35 jaar;2021;57
7690;Mannen;35 jaar;2022;57
7691;Mannen;35 jaar;2023;56
7692;Mannen;35 jaar;2024;56
