ID;RegioVanVestiging;RegioVanVertrek;Perioden;TussenGemeentenVerhuisdePersonen_1
3459;Nederland;Leidschendam-Voorburg;2012;3408.0
3460;Nederland;Leidschendam-Voorburg;2013;3248.0
3461;Nederland;Leidschendam-Voorburg;2014;3695.0
3462;Nederland;Leidschendam-Voorburg;2015;4059.0
3463;Nederland;Leidschendam-Voorburg;2016;4233.0
3464;Nederland;Leidschendam-Voorburg;2017;4345.0
3465;Nederland;Leidschendam-Voorburg;2018;4161.0
3466;Nederland;Leidschendam-Voorburg;2019;4050.0
3467;Nederland;Leidschendam-Voorburg;2020;4675.0
3468;Nederland;Leidschendam-Voorburg;2021;4748.0
3469;Nederland;Leidschendam-Voorburg;2022;4515.0
3470;Nederland;Leidschendam-Voorburg;2023;4474.0
3471;Nederland;Lelystad;2011;2460.0
3472;Nederland;Lelystad;2012;2288.0
3473;Nederland;Lelystad;2013;2305.0
3474;Nederland;Lelystad;2014;2430.0
3475;Nederland;Lelystad;2015;2655.0
3476;Nederland;Lelystad;2016;2923.0
3477;Nederland;Lelystad;2017;2994.0
3478;Nederland;Lelystad;2018;2939.0
3479;Nederland;Lelystad;2019;3185.0
3480;Nederland;Lelystad;2020;3099.0
3481;Nederland;Lelystad;2021;3190.0
3482;Nederland;Lelystad;2022;3348.0
3483;Nederland;Lelystad;2023;3318.0
3484;Nederland;Lemsterland;2011;435.0
3485;Nederland;Lemsterland;2012;434.0
3486;Nederland;Lemsterland;2013;475.0
3487;Nederland;Lemsterland;2014;
3488;Nederland;Lemsterland;2015;
3489;Nederland;Lemsterland;2016;
3490;Nederland;Lemsterland;2017;
3491;Nederland;Lemsterland;2018;
3492;Nederland;Lemsterland;2019;
3493;Nederland;Lemsterland;2020;
3494;Nederland;Lemsterland;2021;
3495;Nederland;Lemsterland;2022;
3496;Nederland;Lemsterland;2023;
3497;Nederland;Leudal;2011;1303.0
3498;Nederland;Leudal;2012;1404.0
3499;Nederland;Leudal;2013;1482.0
3500;Nederland;Leudal;2014;1513.0
3501;Nederland;Leudal;2015;1653.0
3502;Nederland;Leudal;2016;1883.0
3503;Nederland;Leudal;2017;1881.0
3504;Nederland;Leudal;2018;1785.0
3505;Nederland;Leudal;2019;1583.0
3506;Nederland;Leudal;2020;1635.0
3507;Nederland;Leudal;2021;1785.0
3508;Nederland;Leudal;2022;1681.0
3509;Nederland;Leudal;2023;1633.0
3510;Nederland;Leusden;2011;945.0
3511;Nederland;Leusden;2012;982.0
3512;Nederland;Leusden;2013;978.0
3513;Nederland;Leusden;2014;1048.0
3514;Nederland;Leusden;2015;1144.0
3515;Nederland;Leusden;2016;1406.0
3516;Nederland;Leusden;2017;1295.0
3517;Nederland;Leusden;2018;1245.0
3518;Nederland;Leusden;2019;1181.0
3519;Nederland;Leusden;2020;1436.0
3520;Nederland;Leusden;2021;1333.0
3521;Nederland;Leusden;2022;1260.0
3522;Nederland;Leusden;2023;1298.0
3523;Nederland;Liesveld;2011;282.0
3524;Nederland;Liesveld;2012;293.0
3525;Nederland;Liesveld;2013;
3526;Nederland;Liesveld;2014;
3527;Nederland;Liesveld;2015;
3528;Nederland;Liesveld;2016;
3529;Nederland;Liesveld;2017;
3530;Nederland;Liesveld;2018;
3531;Nederland;Liesveld;2019;
3532;Nederland;Liesveld;2020;
3533;Nederland;Liesveld;2021;
3534;Nederland;Liesveld;2022;
3535;Nederland;Liesveld;2023;
3536;Nederland;Lingewaal;2011;327.0
3537;Nederland;Lingewaal;2012;363.0
3538;Nederland;Lingewaal;2013;386.0
3539;Nederland;Lingewaal;2014;416.0
3540;Nederland;Lingewaal;2015;435.0
3541;Nederland;Lingewaal;2016;510.0
3542;Nederland;Lingewaal;2017;575.0
3543;Nederland;Lingewaal;2018;544.0
3544;Nederland;Lingewaal;2019;
3545;Nederland;Lingewaal;2020;
3546;Nederland;Lingewaal;2021;
3547;Nederland;Lingewaal;2022;
3548;Nederland;Lingewaal;2023;
3549;Nederland;Lingewaard;2011;1215.0
3550;Nederland;Lingewaard;2012;1263.0
3551;Nederland;Lingewaard;2013;1416.0
3552;Nederland;Lingewaard;2014;1397.0
3553;Nederland;Lingewaard;2015;1455.0
3554;Nederland;Lingewaard;2016;1648.0
3555;Nederland;Lingewaard;2017;1580.0
3556;Nederland;Lingewaard;2018;1583.0
3557;Nederland;Lingewaard;2019;1604.0
3558;Nederland;Lingewaard;2020;1654.0
3559;Nederland;Lingewaard;2021;1595.0
3560;Nederland;Lingewaard;2022;1532.0
3561;Nederland;Lingewaard;2023;1518.0
3562;Nederland;Lisse;2011;768.0
3563;Nederland;Lisse;2012;755.0
3564;Nederland;Lisse;2013;717.0
3565;Nederland;Lisse;2014;660.0
3566;Nederland;Lisse;2015;849.0
3567;Nederland;Lisse;2016;869.0
3568;Nederland;Lisse;2017;1024.0
3569;Nederland;Lisse;2018;905.0
3570;Nederland;Lisse;2019;965.0
3571;Nederland;Lisse;2020;908.0
3572;Nederland;Lisse;2021;906.0
3573;Nederland;Lisse;2022;883.0
3574;Nederland;Lisse;2023;963.0
3575;Nederland;Littenseradiel;2011;442.0
3576;Nederland;Littenseradiel;2012;362.0
3577;Nederland;Littenseradiel;2013;402.0
3578;Nederland;Littenseradiel;2014;470.0
3579;Nederland;Littenseradiel;2015;461.0
3580;Nederland;Littenseradiel;2016;524.0
3581;Nederland;Littenseradiel;2017;569.0
3582;Nederland;Littenseradiel;2018;
3583;Nederland;Littenseradiel;2019;
3584;Nederland;Littenseradiel;2020;
3585;Nederland;Littenseradiel;2021;
3586;Nederland;Littenseradiel;2022;
3587;Nederland;Littenseradiel;2023;
3588;Nederland;Lochem;2011;1134.0
3589;Nederland;Lochem;2012;1235.0
3590;Nederland;Lochem;2013;1255.0
3591;Nederland;Lochem;2014;1322.0
3592;Nederland;Lochem;2015;1369.0
3593;Nederland;Lochem;2016;1406.0
3594;Nederland;Lochem;2017;1599.0
3595;Nederland;Lochem;2018;1536.0
3596;Nederland;Lochem;2019;1435.0
3597;Nederland;Lochem;2020;1419.0
3598;Nederland;Lochem;2021;1367.0
3599;Nederland;Lochem;2022;1444.0
3600;Nederland;Lochem;2023;1545.0
3601;Nederland;Loon op Zand;2011;787.0
3602;Nederland;Loon op Zand;2012;874.0
3603;Nederland;Loon op Zand;2013;880.0
3604;Nederland;Loon op Zand;2014;905.0
3605;Nederland;Loon op Zand;2015;1001.0
3606;Nederland;Loon op Zand;2016;1024.0
3607;Nederland;Loon op Zand;2017;1127.0
3608;Nederland;Loon op Zand;2018;995.0
3609;Nederland;Loon op Zand;2019;1018.0
3610;Nederland;Loon op Zand;2020;1071.0
3611;Nederland;Loon op Zand;2021;1044.0
3612;Nederland;Loon op Zand;2022;982.0
3613;Nederland;Loon op Zand;2023;936.0
3614;Nederland;Lopik;2011;477.0
3615;Nederland;Lopik;2012;512.0
3616;Nederland;Lopik;2013;520.0
3617;Nederland;Lopik;2014;458.0
3618;Nederland;Lopik;2015;601.0
3619;Nederland;Lopik;2016;590.0
3620;Nederland;Lopik;2017;626.0
3621;Nederland;Lopik;2018;627.0
3622;Nederland;Lopik;2019;603.0
3623;Nederland;Lopik;2020;621.0
3624;Nederland;Lopik;2021;663.0
3625;Nederland;Lopik;2022;529.0
3626;Nederland;Lopik;2023;574.0
3627;Nederland;Loppersum;2011;463.0
3628;Nederland;Loppersum;2012;439.0
3629;Nederland;Loppersum;2013;459.0
3630;Nederland;Loppersum;2014;461.0
3631;Nederland;Loppersum;2015;518.0
3632;Nederland;Loppersum;2016;589.0
3633;Nederland;Loppersum;2017;565.0
3634;Nederland;Loppersum;2018;608.0
3635;Nederland;Loppersum;2019;564.0
3636;Nederland;Loppersum;2020;460.0
3637;Nederland;Loppersum;2021;
3638;Nederland;Loppersum;2022;
3639;Nederland;Loppersum;2023;
3640;Nederland;Losser;2011;633.0
3641;Nederland;Losser;2012;730.0
3642;Nederland;Losser;2013;632.0
3643;Nederland;Losser;2014;738.0
3644;Nederland;Losser;2015;696.0
3645;Nederland;Losser;2016;683.0
3646;Nederland;Losser;2017;805.0
3647;Nederland;Losser;2018;737.0
3648;Nederland;Losser;2019;782.0
3649;Nederland;Losser;2020;739.0
3650;Nederland;Losser;2021;684.0
3651;Nederland;Losser;2022;657.0
3652;Nederland;Losser;2023;749.0
3653;Nederland;Maasdonk;2011;364.0
3654;Nederland;Maasdonk;2012;420.0
3655;Nederland;Maasdonk;2013;428.0
3656;Nederland;Maasdonk;2014;402.0
3657;Nederland;Maasdonk;2015;
3658;Nederland;Maasdonk;2016;
3659;Nederland;Maasdonk;2017;
3660;Nederland;Maasdonk;2018;
3661;Nederland;Maasdonk;2019;
3662;Nederland;Maasdonk;2020;
3663;Nederland;Maasdonk;2021;
3664;Nederland;Maasdonk;2022;
3665;Nederland;Maasdonk;2023;
3666;Nederland;Maasdriel;2011;636.0
3667;Nederland;Maasdriel;2012;718.0
3668;Nederland;Maasdriel;2013;816.0
3669;Nederland;Maasdriel;2014;810.0
3670;Nederland;Maasdriel;2015;885.0
3671;Nederland;Maasdriel;2016;811.0
3672;Nederland;Maasdriel;2017;1024.0
3673;Nederland;Maasdriel;2018;946.0
3674;Nederland;Maasdriel;2019;988.0
3675;Nederland;Maasdriel;2020;1027.0
3676;Nederland;Maasdriel;2021;1030.0
3677;Nederland;Maasdriel;2022;951.0
3678;Nederland;Maasdriel;2023;1038.0
3679;Nederland;Maasgouw;2011;836.0
3680;Nederland;Maasgouw;2012;841.0
3681;Nederland;Maasgouw;2013;880.0
3682;Nederland;Maasgouw;2014;870.0
3683;Nederland;Maasgouw;2015;829.0
3684;Nederland;Maasgouw;2016;926.0
3685;Nederland;Maasgouw;2017;1104.0
3686;Nederland;Maasgouw;2018;1054.0
3687;Nederland;Maasgouw;2019;1020.0
3688;Nederland;Maasgouw;2020;1062.0
3689;Nederland;Maasgouw;2021;907.0
3690;Nederland;Maasgouw;2022;1015.0
3691;Nederland;Maasgouw;2023;1026.0
3692;Nederland;Maashorst;2011;
3693;Nederland;Maashorst;2012;
3694;Nederland;Maashorst;2013;
3695;Nederland;Maashorst;2014;
3696;Nederland;Maashorst;2015;
3697;Nederland;Maashorst;2016;
3698;Nederland;Maashorst;2017;
3699;Nederland;Maashorst;2018;
3700;Nederland;Maashorst;2019;
3701;Nederland;Maashorst;2020;
3702;Nederland;Maashorst;2021;
3703;Nederland;Maashorst;2022;1708.0
3704;Nederland;Maashorst;2023;1850.0
3705;Nederland;Maassluis;2011;1055.0
3706;Nederland;Maassluis;2012;1045.0
3707;Nederland;Maassluis;2013;1116.0
3708;Nederland;Maassluis;2014;1100.0
3709;Nederland;Maassluis;2015;1101.0
3710;Nederland;Maassluis;2016;1143.0
3711;Nederland;Maassluis;2017;1265.0
3712;Nederland;Maassluis;2018;1106.0
3713;Nederland;Maassluis;2019;1192.0
3714;Nederland;Maassluis;2020;1226.0
3715;Nederland;Maassluis;2021;1272.0
3716;Nederland;Maassluis;2022;1124.0
3717;Nederland;Maassluis;2023;1200.0
3718;Nederland;Maastricht;2011;5220.0
3719;Nederland;Maastricht;2012;5370.0
3720;Nederland;Maastricht;2013;5334.0
3721;Nederland;Maastricht;2014;5492.0
3722;Nederland;Maastricht;2015;6191.0
3723;Nederland;Maastricht;2016;6299.0
3724;Nederland;Maastricht;2017;6392.0
3725;Nederland;Maastricht;2018;6061.0
3726;Nederland;Maastricht;2019;6164.0
3727;Nederland;Maastricht;2020;6346.0
3728;Nederland;Maastricht;2021;6506.0
3729;Nederland;Maastricht;2022;6288.0
3730;Nederland;Maastricht;2023;6275.0
3731;Nederland;De Marne;2011;361.0
3732;Nederland;De Marne;2012;380.0
3733;Nederland;De Marne;2013;438.0
3734;Nederland;De Marne;2014;437.0
3735;Nederland;De Marne;2015;410.0
3736;Nederland;De Marne;2016;415.0
3737;Nederland;De Marne;2017;442.0
3738;Nederland;De Marne;2018;460.0
3739;Nederland;De Marne;2019;
3740;Nederland;De Marne;2020;
3741;Nederland;De Marne;2021;
3742;Nederland;De Marne;2022;
3743;Nederland;De Marne;2023;
3744;Nederland;Marum;2011;435.0
3745;Nederland;Marum;2012;396.0
3746;Nederland;Marum;2013;405.0
3747;Nederland;Marum;2014;462.0
3748;Nederland;Marum;2015;455.0
3749;Nederland;Marum;2016;503.0
3750;Nederland;Marum;2017;527.0
3751;Nederland;Marum;2018;572.0
3752;Nederland;Marum;2019;
3753;Nederland;Marum;2020;
3754;Nederland;Marum;2021;
3755;Nederland;Marum;2022;
3756;Nederland;Marum;2023;
3757;Nederland;Medemblik;2011;1280.0
3758;Nederland;Medemblik;2012;1328.0
3759;Nederland;Medemblik;2013;1420.0
3760;Nederland;Medemblik;2014;1402.0
3761;Nederland;Medemblik;2015;1622.0
3762;Nederland;Medemblik;2016;1582.0
3763;Nederland;Medemblik;2017;1729.0
3764;Nederland;Medemblik;2018;1799.0
3765;Nederland;Medemblik;2019;1602.0
3766;Nederland;Medemblik;2020;1892.0
3767;Nederland;Medemblik;2021;1709.0
3768;Nederland;Medemblik;2022;1736.0
3769;Nederland;Medemblik;2023;1873.0
3770;Nederland;Meerssen;2011;676.0
3771;Nederland;Meerssen;2012;648.0
3772;Nederland;Meerssen;2013;714.0
3773;Nederland;Meerssen;2014;794.0
3774;Nederland;Meerssen;2015;733.0
3775;Nederland;Meerssen;2016;757.0
3776;Nederland;Meerssen;2017;799.0
3777;Nederland;Meerssen;2018;831.0
3778;Nederland;Meerssen;2019;813.0
3779;Nederland;Meerssen;2020;876.0
3780;Nederland;Meerssen;2021;770.0
3781;Nederland;Meerssen;2022;770.0
3782;Nederland;Meerssen;2023;789.0
3783;Nederland;Meierijstad;2011;
3784;Nederland;Meierijstad;2012;
3785;Nederland;Meierijstad;2013;
3786;Nederland;Meierijstad;2014;
3787;Nederland;Meierijstad;2015;
3788;Nederland;Meierijstad;2016;
3789;Nederland;Meierijstad;2017;2502.0
3790;Nederland;Meierijstad;2018;2424.0
3791;Nederland;Meierijstad;2019;2409.0
3792;Nederland;Meierijstad;2020;2560.0
3793;Nederland;Meierijstad;2021;2365.0
3794;Nederland;Meierijstad;2022;2185.0
3795;Nederland;Meierijstad;2023;2602.0
3796;Nederland;Menameradiel;2011;522.0
3797;Nederland;Menameradiel;2012;501.0
3798;Nederland;Menameradiel;2013;515.0
3799;Nederland;Menameradiel;2014;553.0
3800;Nederland;Menameradiel;2015;573.0
3801;Nederland;Menameradiel;2016;645.0
3802;Nederland;Menameradiel;2017;648.0
3803;Nederland;Menameradiel;2018;
3804;Nederland;Menameradiel;2019;
3805;Nederland;Menameradiel;2020;
3806;Nederland;Menameradiel;2021;
3807;Nederland;Menameradiel;2022;
3808;Nederland;Menameradiel;2023;
3809;Nederland;Menterwolde;2011;497.0
3810;Nederland;Menterwolde;2012;468.0
3811;Nederland;Menterwolde;2013;517.0
3812;Nederland;Menterwolde;2014;532.0
3813;Nederland;Menterwolde;2015;562.0
3814;Nederland;Menterwolde;2016;633.0
3815;Nederland;Menterwolde;2017;756.0
3816;Nederland;Menterwolde;2018;
3817;Nederland;Menterwolde;2019;
3818;Nederland;Menterwolde;2020;
3819;Nederland;Menterwolde;2021;
3820;Nederland;Menterwolde;2022;
3821;Nederland;Menterwolde;2023;
3822;Nederland;Meppel;2011;1117.0
3823;Nederland;Meppel;2012;1109.0
3824;Nederland;Meppel;2013;1057.0
3825;Nederland;Meppel;2014;1199.0
3826;Nederland;Meppel;2015;1275.0
3827;Nederland;Meppel;2016;1362.0
3828;Nederland;Meppel;2017;1398.0
3829;Nederland;Meppel;2018;1335.0
3830;Nederland;Meppel;2019;1377.0
3831;Nederland;Meppel;2020;1366.0
3832;Nederland;Meppel;2021;1397.0
3833;Nederland;Meppel;2022;1280.0
3834;Nederland;Meppel;2023;1488.0
3835;Nederland;Middelburg (Z.);2011;2326.0
3836;Nederland;Middelburg (Z.);2012;1970.0
3837;Nederland;Middelburg (Z.);2013;1946.0
3838;Nederland;Middelburg (Z.);2014;2007.0
3839;Nederland;Middelburg (Z.);2015;2165.0
3840;Nederland;Middelburg (Z.);2016;2549.0
3841;Nederland;Middelburg (Z.);2017;2447.0
3842;Nederland;Middelburg (Z.);2018;2443.0
3843;Nederland;Middelburg (Z.);2019;2223.0
3844;Nederland;Middelburg (Z.);2020;2461.0
3845;Nederland;Middelburg (Z.);2021;2374.0
3846;Nederland;Middelburg (Z.);2022;2463.0
3847;Nederland;Middelburg (Z.);2023;2714.0
3848;Nederland;Middelharnis;2011;512.0
3849;Nederland;Middelharnis;2012;486.0
3850;Nederland;Middelharnis;2013;
3851;Nederland;Middelharnis;2014;
3852;Nederland;Middelharnis;2015;
3853;Nederland;Middelharnis;2016;
3854;Nederland;Middelharnis;2017;
3855;Nederland;Middelharnis;2018;
3856;Nederland;Middelharnis;2019;
3857;Nederland;Middelharnis;2020;
3858;Nederland;Middelharnis;2021;
3859;Nederland;Middelharnis;2022;
3860;Nederland;Middelharnis;2023;
3861;Nederland;Midden-Delfland;2011;628.0
3862;Nederland;Midden-Delfland;2012;728.0
3863;Nederland;Midden-Delfland;2013;628.0
3864;Nederland;Midden-Delfland;2014;733.0
3865;Nederland;Midden-Delfland;2015;728.0
3866;Nederland;Midden-Delfland;2016;793.0
3867;Nederland;Midden-Delfland;2017;837.0
3868;Nederland;Midden-Delfland;2018;822.0
3869;Nederland;Midden-Delfland;2019;831.0
3870;Nederland;Midden-Delfland;2020;919.0
3871;Nederland;Midden-Delfland;2021;811.0
3872;Nederland;Midden-Delfland;2022;791.0
3873;Nederland;Midden-Delfland;2023;813.0
3874;Nederland;Midden-Drenthe;2011;1055.0
3875;Nederland;Midden-Drenthe;2012;1164.0
3876;Nederland;Midden-Drenthe;2013;1150.0
3877;Nederland;Midden-Drenthe;2014;1188.0
3878;Nederland;Midden-Drenthe;2015;1866.0
3879;Nederland;Midden-Drenthe;2016;2243.0
3880;Nederland;Midden-Drenthe;2017;1874.0
3881;Nederland;Midden-Drenthe;2018;1538.0
3882;Nederland;Midden-Drenthe;2019;1392.0
3883;Nederland;Midden-Drenthe;2020;1412.0
3884;Nederland;Midden-Drenthe;2021;1302.0
3885;Nederland;Midden-Drenthe;2022;1265.0
3886;Nederland;Midden-Drenthe;2023;1330.0
3887;Nederland;Midden-Groningen;2011;
3888;Nederland;Midden-Groningen;2012;
3889;Nederland;Midden-Groningen;2013;
3890;Nederland;Midden-Groningen;2014;
3891;Nederland;Midden-Groningen;2015;
3892;Nederland;Midden-Groningen;2016;
3893;Nederland;Midden-Groningen;2017;
3894;Nederland;Midden-Groningen;2018;2492.0
3895;Nederland;Midden-Groningen;2019;2463.0
3896;Nederland;Midden-Groningen;2020;2534.0
3897;Nederland;Midden-Groningen;2021;2343.0
3898;Nederland;Midden-Groningen;2022;2311.0
3899;Nederland;Midden-Groningen;2023;2541.0
3900;Nederland;Mill en Sint Hubert;2011;350.0
3901;Nederland;Mill en Sint Hubert;2012;341.0
3902;Nederland;Mill en Sint Hubert;2013;334.0
3903;Nederland;Mill en Sint Hubert;2014;372.0
3904;Nederland;Mill en Sint Hubert;2015;366.0
3905;Nederland;Mill en Sint Hubert;2016;356.0
3906;Nederland;Mill en Sint Hubert;2017;399.0
3907;Nederland;Mill en Sint Hubert;2018;397.0
3908;Nederland;Mill en Sint Hubert;2019;426.0
3909;Nederland;Mill en Sint Hubert;2020;389.0
3910;Nederland;Mill en Sint Hubert;2021;397.0
3911;Nederland;Mill en Sint Hubert;2022;
3912;Nederland;Mill en Sint Hubert;2023;
3913;Nederland;Millingen aan de Rijn;2011;152.0
3914;Nederland;Millingen aan de Rijn;2012;159.0
3915;Nederland;Millingen aan de Rijn;2013;217.0
3916;Nederland;Millingen aan de Rijn;2014;209.0
3917;Nederland;Millingen aan de Rijn;2015;
3918;Nederland;Millingen aan de Rijn;2016;
3919;Nederland;Millingen aan de Rijn;2017;
3920;Nederland;Millingen aan de Rijn;2018;
3921;Nederland;Millingen aan de Rijn;2019;
3922;Nederland;Millingen aan de Rijn;2020;
3923;Nederland;Millingen aan de Rijn;2021;
3924;Nederland;Millingen aan de Rijn;2022;
3925;Nederland;Millingen aan de Rijn;2023;
3926;Nederland;Moerdijk;2011;1003.0
3927;Nederland;Moerdijk;2012;980.0
3928;Nederland;Moerdijk;2013;1021.0
3929;Nederland;Moerdijk;2014;1138.0
3930;Nederland;Moerdijk;2015;1177.0
3931;Nederland;Moerdijk;2016;1256.0
3932;Nederland;Moerdijk;2017;1363.0
3933;Nederland;Moerdijk;2018;1386.0
3934;Nederland;Moerdijk;2019;1328.0
3935;Nederland;Moerdijk;2020;1354.0
3936;Nederland;Moerdijk;2021;1336.0
3937;Nederland;Moerdijk;2022;1293.0
3938;Nederland;Moerdijk;2023;1242.0
3939;Nederland;Molenlanden;2011;
3940;Nederland;Molenlanden;2012;
3941;Nederland;Molenlanden;2013;
3942;Nederland;Molenlanden;2014;
3943;Nederland;Molenlanden;2015;
3944;Nederland;Molenlanden;2016;
3945;Nederland;Molenlanden;2017;
3946;Nederland;Molenlanden;2018;
3947;Nederland;Molenlanden;2019;1437.0
3948;Nederland;Molenlanden;2020;1557.0
3949;Nederland;Molenlanden;2021;1391.0
3950;Nederland;Molenlanden;2022;1384.0
3951;Nederland;Molenlanden;2023;1601.0
3952;Nederland;Molenwaard;2011;
3953;Nederland;Molenwaard;2012;
3954;Nederland;Molenwaard;2013;856.0
3955;Nederland;Molenwaard;2014;938.0
3956;Nederland;Molenwaard;2015;906.0
3957;Nederland;Molenwaard;2016;912.0
3958;Nederland;Molenwaard;2017;1069.0
3959;Nederland;Molenwaard;2018;1029.0
3960;Nederland;Molenwaard;2019;
3961;Nederland;Molenwaard;2020;
3962;Nederland;Molenwaard;2021;
3963;Nederland;Molenwaard;2022;
3964;Nederland;Molenwaard;2023;
3965;Nederland;Montferland;2011;1044.0
3966;Nederland;Montferland;2012;1170.0
3967;Nederland;Montferland;2013;1091.0
3968;Nederland;Montferland;2014;1163.0
3969;Nederland;Montferland;2015;1211.0
3970;Nederland;Montferland;2016;1259.0
3971;Nederland;Montferland;2017;1397.0
3972;Nederland;Montferland;2018;1213.0
3973;Nederland;Montferland;2019;1522.0
3974;Nederland;Montferland;2020;1420.0
3975;Nederland;Montferland;2021;1333.0
3976;Nederland;Montferland;2022;1283.0
3977;Nederland;Montferland;2023;1284.0
3978;Nederland;Montfoort;2011;408.0
3979;Nederland;Montfoort;2012;382.0
3980;Nederland;Montfoort;2013;457.0
3981;Nederland;Montfoort;2014;465.0
3982;Nederland;Montfoort;2015;455.0
3983;Nederland;Montfoort;2016;543.0
3984;Nederland;Montfoort;2017;598.0
3985;Nederland;Montfoort;2018;500.0
3986;Nederland;Montfoort;2019;481.0
3987;Nederland;Montfoort;2020;525.0
3988;Nederland;Montfoort;2021;601.0
3989;Nederland;Montfoort;2022;516.0
3990;Nederland;Montfoort;2023;562.0
3991;Nederland;Mook en Middelaar;2011;338.0
3992;Nederland;Mook en Middelaar;2012;365.0
3993;Nederland;Mook en Middelaar;2013;337.0
3994;Nederland;Mook en Middelaar;2014;375.0
3995;Nederland;Mook en Middelaar;2015;414.0
3996;Nederland;Mook en Middelaar;2016;428.0
3997;Nederland;Mook en Middelaar;2017;476.0
3998;Nederland;Mook en Middelaar;2018;416.0
3999;Nederland;Mook en Middelaar;2019;397.0
4000;Nederland;Mook en Middelaar;2020;431.0
4001;Nederland;Mook en Middelaar;2021;346.0
4002;Nederland;Mook en Middelaar;2022;382.0
4003;Nederland;Mook en Middelaar;2023;383.0
4004;Nederland;Muiden;2011;285.0
4005;Nederland;Muiden;2012;305.0
4006;Nederland;Muiden;2013;384.0
4007;Nederland;Muiden;2014;321.0
4008;Nederland;Muiden;2015;325.0
4009;Nederland;Muiden;2016;
4010;Nederland;Muiden;2017;
4011;Nederland;Muiden;2018;
4012;Nederland;Muiden;2019;
4013;Nederland;Muiden;2020;
4014;Nederland;Muiden;2021;
4015;Nederland;Muiden;2022;
4016;Nederland;Muiden;2023;
4017;Nederland;Naarden;2011;925.0
4018;Nederland;Naarden;2012;798.0
4019;Nederland;Naarden;2013;887.0
4020;Nederland;Naarden;2014;1054.0
4021;Nederland;Naarden;2015;1016.0
4022;Nederland;Naarden;2016;
4023;Nederland;Naarden;2017;
4024;Nederland;Naarden;2018;
4025;Nederland;Naarden;2019;
4026;Nederland;Naarden;2020;
4027;Nederland;Naarden;2021;
4028;Nederland;Naarden;2022;
4029;Nederland;Naarden;2023;
4030;Nederland;Neder-Betuwe;2011;683.0
4031;Nederland;Neder-Betuwe;2012;847.0
4032;Nederland;Neder-Betuwe;2013;810.0
4033;Nederland;Neder-Betuwe;2014;668.0
4034;Nederland;Neder-Betuwe;2015;722.0
4035;Nederland;Neder-Betuwe;2016;773.0
4036;Nederland;Neder-Betuwe;2017;920.0
4037;Nederland;Neder-Betuwe;2018;833.0
4038;Nederland;Neder-Betuwe;2019;865.0
4039;Nederland;Neder-Betuwe;2020;806.0
4040;Nederland;Neder-Betuwe;2021;909.0
4041;Nederland;Neder-Betuwe;2022;900.0
4042;Nederland;Neder-Betuwe;2023;938.0
4043;Nederland;Nederlek;2011;386.0
4044;Nederland;Nederlek;2012;366.0
4045;Nederland;Nederlek;2013;414.0
4046;Nederland;Nederlek;2014;423.0
4047;Nederland;Nederlek;2015;
4048;Nederland;Nederlek;2016;
4049;Nederland;Nederlek;2017;
4050;Nederland;Nederlek;2018;
4051;Nederland;Nederlek;2019;
4052;Nederland;Nederlek;2020;
4053;Nederland;Nederlek;2021;
4054;Nederland;Nederlek;2022;
4055;Nederland;Nederlek;2023;
4056;Nederland;Nederweert;2011;465.0
4057;Nederland;Nederweert;2012;515.0
4058;Nederland;Nederweert;2013;499.0
4059;Nederland;Nederweert;2014;528.0
4060;Nederland;Nederweert;2015;559.0
4061;Nederland;Nederweert;2016;648.0
4062;Nederland;Nederweert;2017;635.0
4063;Nederland;Nederweert;2018;618.0
4064;Nederland;Nederweert;2019;609.0
4065;Nederland;Nederweert;2020;616.0
4066;Nederland;Nederweert;2021;638.0
4067;Nederland;Nederweert;2022;540.0
