ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
5356;Defence works ;Haaren;2014;0
5357;Defence works ;Haaren;2015;0
5358;Defence works ;Haaren;2016;0
5359;Defence works ;Haaren;2017;0
5360;Defence works ;Haarlem;2013;4
5361;Defence works ;Haarlem;2014;3
5362;Defence works ;Haarlem;2015;3
5363;Defence works ;Haarlem;2016;3
5364;Defence works ;Haarlem;2017;3
5365;Defence works ;Haarlemmerliede en Spaarnwoude;2013;0
5366;Defence works ;Haarlemmerliede en Spaarnwoude;2014;0
5367;Defence works ;Haarlemmerliede en Spaarnwoude;2015;0
5368;Defence works ;Haarlemmerliede en Spaarnwoude;2016;0
5369;Defence works ;Haarlemmerliede en Spaarnwoude;2017;0
5370;Defence works ;Haarlemmermeer;2013;0
5371;Defence works ;Haarlemmermeer;2014;0
5372;Defence works ;Haarlemmermeer;2015;0
5373;Defence works ;Haarlemmermeer;2016;0
5374;Defence works ;Haarlemmermeer;2017;0
5375;Defence works ;Halderberge;2013;1
5376;Defence works ;Halderberge;2014;1
5377;Defence works ;Halderberge;2015;1
5378;Defence works ;Halderberge;2016;1
5379;Defence works ;Halderberge;2017;1
5380;Defence works ;Hardenberg;2013;5
5381;Defence works ;Hardenberg;2014;5
5382;Defence works ;Hardenberg;2015;5
5383;Defence works ;Hardenberg;2016;5
5384;Defence works ;Hardenberg;2017;5
5385;Defence works ;Harderwijk;2013;6
5386;Defence works ;Harderwijk;2014;6
5387;Defence works ;Harderwijk;2015;6
5388;Defence works ;Harderwijk;2016;6
5389;Defence works ;Harderwijk;2017;6
5390;Defence works ;Hardinxveld-Giessendam;2013;0
5391;Defence works ;Hardinxveld-Giessendam;2014;0
5392;Defence works ;Hardinxveld-Giessendam;2015;0
5393;Defence works ;Hardinxveld-Giessendam;2016;0
5394;Defence works ;Hardinxveld-Giessendam;2017;0
5395;Defence works ;Haren;2013;0
5396;Defence works ;Haren;2014;0
5397;Defence works ;Haren;2015;0
5398;Defence works ;Haren;2016;0
5399;Defence works ;Haren;2017;0
5400;Defence works ;Harlingen;2013;1
5401;Defence works ;Harlingen;2014;1
5402;Defence works ;Harlingen;2015;1
5403;Defence works ;Harlingen;2016;1
5404;Defence works ;Harlingen;2017;1
5405;Defence works ;Hattem;2013;7
5406;Defence works ;Hattem;2014;6
5407;Defence works ;Hattem;2015;6
5408;Defence works ;Hattem;2016;6
5409;Defence works ;Hattem;2017;6
5410;Defence works ;Heemskerk;2013;0
5411;Defence works ;Heemskerk;2014;0
5412;Defence works ;Heemskerk;2015;0
5413;Defence works ;Heemskerk;2016;0
5414;Defence works ;Heemskerk;2017;0
5415;Defence works ;Heemstede;2013;0
5416;Defence works ;Heemstede;2014;0
5417;Defence works ;Heemstede;2015;0
5418;Defence works ;Heemstede;2016;0
5419;Defence works ;Heemstede;2017;0
5420;Defence works ;Heerde;2013;0
5421;Defence works ;Heerde;2014;0
5422;Defence works ;Heerde;2015;0
5423;Defence works ;Heerde;2016;0
5424;Defence works ;Heerde;2017;0
5425;Defence works ;Heerenveen;2013;0
5426;Defence works ;Heerenveen;2014;0
5427;Defence works ;Heerenveen;2015;0
5428;Defence works ;Heerenveen;2016;0
5429;Defence works ;Heerenveen;2017;0
5430;Defence works ;Heerhugowaard;2013;0
5431;Defence works ;Heerhugowaard;2014;0
5432;Defence works ;Heerhugowaard;2015;0
5433;Defence works ;Heerhugowaard;2016;0
5434;Defence works ;Heerhugowaard;2017;0
5435;Defence works ;Heerlen;2013;2
5436;Defence works ;Heerlen;2014;2
5437;Defence works ;Heerlen;2015;2
5438;Defence works ;Heerlen;2016;2
5439;Defence works ;Heerlen;2017;2
5440;Defence works ;Heeze-Leende;2013;0
5441;Defence works ;Heeze-Leende;2014;0
5442;Defence works ;Heeze-Leende;2015;0
5443;Defence works ;Heeze-Leende;2016;0
5444;Defence works ;Heeze-Leende;2017;0
5445;Defence works ;Heiloo;2013;0
5446;Defence works ;Heiloo;2014;0
5447;Defence works ;Heiloo;2015;0
5448;Defence works ;Heiloo;2016;0
5449;Defence works ;Heiloo;2017;0
5450;Defence works ;Den Helder;2013;9
5451;Defence works ;Den Helder;2014;9
5452;Defence works ;Den Helder;2015;9
5453;Defence works ;Den Helder;2016;9
5454;Defence works ;Den Helder;2017;9
5455;Defence works ;Hellendoorn;2013;0
5456;Defence works ;Hellendoorn;2014;0
5457;Defence works ;Hellendoorn;2015;0
5458;Defence works ;Hellendoorn;2016;0
5459;Defence works ;Hellendoorn;2017;0
5460;Defence works ;Hellevoetsluis;2013;24
5461;Defence works ;Hellevoetsluis;2014;16
5462;Defence works ;Hellevoetsluis;2015;15
5463;Defence works ;Hellevoetsluis;2016;15
5464;Defence works ;Hellevoetsluis;2017;15
5465;Defence works ;Helmond;2013;0
5466;Defence works ;Helmond;2014;0
5467;Defence works ;Helmond;2015;0
5468;Defence works ;Helmond;2016;0
5469;Defence works ;Helmond;2017;0
5470;Defence works ;Hendrik-Ido-Ambacht;2013;0
5471;Defence works ;Hendrik-Ido-Ambacht;2014;0
5472;Defence works ;Hendrik-Ido-Ambacht;2015;0
5473;Defence works ;Hendrik-Ido-Ambacht;2016;0
5474;Defence works ;Hendrik-Ido-Ambacht;2017;0
5475;Defence works ;Hengelo (O.);2013;0
5476;Defence works ;Hengelo (O.);2014;0
5477;Defence works ;Hengelo (O.);2015;0
5478;Defence works ;Hengelo (O.);2016;0
5479;Defence works ;Hengelo (O.);2017;0
5480;Defence works ;'s-Hertogenbosch;2013;5
5481;Defence works ;'s-Hertogenbosch;2014;4
5482;Defence works ;'s-Hertogenbosch;2015;5
5483;Defence works ;'s-Hertogenbosch;2016;5
5484;Defence works ;'s-Hertogenbosch;2017;5
5485;Defence works ;Heumen;2013;0
5486;Defence works ;Heumen;2014;0
5487;Defence works ;Heumen;2015;0
5488;Defence works ;Heumen;2016;0
5489;Defence works ;Heumen;2017;0
5490;Defence works ;Heusden;2013;3
5491;Defence works ;Heusden;2014;3
5492;Defence works ;Heusden;2015;3
5493;Defence works ;Heusden;2016;3
5494;Defence works ;Heusden;2017;3
5495;Defence works ;Hillegom;2013;0
5496;Defence works ;Hillegom;2014;0
5497;Defence works ;Hillegom;2015;0
5498;Defence works ;Hillegom;2016;0
5499;Defence works ;Hillegom;2017;0
5500;Defence works ;Hilvarenbeek;2013;0
5501;Defence works ;Hilvarenbeek;2014;0
5502;Defence works ;Hilvarenbeek;2015;0
5503;Defence works ;Hilvarenbeek;2016;0
5504;Defence works ;Hilvarenbeek;2017;0
5505;Defence works ;Hilversum;2013;6
5506;Defence works ;Hilversum;2014;3
5507;Defence works ;Hilversum;2015;1
5508;Defence works ;Hilversum;2016;1
5509;Defence works ;Hilversum;2017;1
5510;Defence works ;Hof van Twente;2013;0
5511;Defence works ;Hof van Twente;2014;0
5512;Defence works ;Hof van Twente;2015;0
5513;Defence works ;Hof van Twente;2016;0
5514;Defence works ;Hof van Twente;2017;0
5515;Defence works ;Hollands Kroon;2013;13
5516;Defence works ;Hollands Kroon;2014;13
5517;Defence works ;Hollands Kroon;2015;13
5518;Defence works ;Hollands Kroon;2016;13
5519;Defence works ;Hollands Kroon;2017;13
5520;Defence works ;Hoogeveen;2013;0
5521;Defence works ;Hoogeveen;2014;0
5522;Defence works ;Hoogeveen;2015;0
5523;Defence works ;Hoogeveen;2016;0
5524;Defence works ;Hoogeveen;2017;0
5525;Defence works ;Hoogezand-Sappemeer;2013;0
5526;Defence works ;Hoogezand-Sappemeer;2014;0
5527;Defence works ;Hoogezand-Sappemeer;2015;0
5528;Defence works ;Hoogezand-Sappemeer;2016;0
5529;Defence works ;Hoogezand-Sappemeer;2017;0
5530;Defence works ;Hoorn;2013;4
5531;Defence works ;Hoorn;2014;4
5532;Defence works ;Hoorn;2015;4
5533;Defence works ;Hoorn;2016;4
5534;Defence works ;Hoorn;2017;4
5535;Defence works ;Horst aan de Maas;2013;5
5536;Defence works ;Horst aan de Maas;2014;5
5537;Defence works ;Horst aan de Maas;2015;5
5538;Defence works ;Horst aan de Maas;2016;5
5539;Defence works ;Horst aan de Maas;2017;5
5540;Defence works ;Houten;2013;26
5541;Defence works ;Houten;2014;42
5542;Defence works ;Houten;2015;48
5543;Defence works ;Houten;2016;48
5544;Defence works ;Houten;2017;48
5545;Defence works ;Huizen;2013;0
5546;Defence works ;Huizen;2014;0
5547;Defence works ;Huizen;2015;0
5548;Defence works ;Huizen;2016;0
5549;Defence works ;Huizen;2017;0
5550;Defence works ;Hulst;2013;12
5551;Defence works ;Hulst;2014;12
5552;Defence works ;Hulst;2015;12
5553;Defence works ;Hulst;2016;12
5554;Defence works ;Hulst;2017;12
5555;Defence works ;IJsselstein;2013;2
5556;Defence works ;IJsselstein;2014;2
5557;Defence works ;IJsselstein;2015;2
5558;Defence works ;IJsselstein;2016;2
5559;Defence works ;IJsselstein;2017;2
5560;Defence works ;Kaag en Braassem;2013;0
5561;Defence works ;Kaag en Braassem;2014;0
5562;Defence works ;Kaag en Braassem;2015;0
5563;Defence works ;Kaag en Braassem;2016;0
5564;Defence works ;Kaag en Braassem;2017;0
5565;Defence works ;Kampen;2013;80
5566;Defence works ;Kampen;2014;80
5567;Defence works ;Kampen;2015;80
5568;Defence works ;Kampen;2016;80
5569;Defence works ;Kampen;2017;80
5570;Defence works ;Kapelle;2013;0
5571;Defence works ;Kapelle;2014;0
5572;Defence works ;Kapelle;2015;0
5573;Defence works ;Kapelle;2016;0
5574;Defence works ;Kapelle;2017;0
5575;Defence works ;Katwijk;2013;12
5576;Defence works ;Katwijk;2014;12
5577;Defence works ;Katwijk;2015;12
5578;Defence works ;Katwijk;2016;12
5579;Defence works ;Katwijk;2017;12
5580;Defence works ;Kerkrade;2013;0
5581;Defence works ;Kerkrade;2014;0
5582;Defence works ;Kerkrade;2015;0
5583;Defence works ;Kerkrade;2016;0
5584;Defence works ;Kerkrade;2017;0
5585;Defence works ;Koggenland;2013;0
5586;Defence works ;Koggenland;2014;0
5587;Defence works ;Koggenland;2015;0
5588;Defence works ;Koggenland;2016;0
5589;Defence works ;Koggenland;2017;0
5590;Defence works ;Kollumerland en Nieuwkruisland;2013;0
5591;Defence works ;Kollumerland en Nieuwkruisland;2014;0
5592;Defence works ;Kollumerland en Nieuwkruisland;2015;0
5593;Defence works ;Kollumerland en Nieuwkruisland;2016;0
5594;Defence works ;Kollumerland en Nieuwkruisland;2017;0
5595;Defence works ;Korendijk;2013;0
5596;Defence works ;Korendijk;2014;0
5597;Defence works ;Korendijk;2015;0
5598;Defence works ;Korendijk;2016;0
5599;Defence works ;Korendijk;2017;0
5600;Defence works ;Krimpen aan den IJssel;2013;0
5601;Defence works ;Krimpen aan den IJssel;2014;0
5602;Defence works ;Krimpen aan den IJssel;2015;0
5603;Defence works ;Krimpen aan den IJssel;2016;0
5604;Defence works ;Krimpen aan den IJssel;2017;0
5605;Defence works ;Krimpenerwaard;2013;8
5606;Defence works ;Krimpenerwaard;2014;8
5607;Defence works ;Krimpenerwaard;2015;9
5608;Defence works ;Krimpenerwaard;2016;9
5609;Defence works ;Krimpenerwaard;2017;9
5610;Defence works ;Laarbeek;2013;0
5611;Defence works ;Laarbeek;2014;0
5612;Defence works ;Laarbeek;2015;0
5613;Defence works ;Laarbeek;2016;0
5614;Defence works ;Laarbeek;2017;0
5615;Defence works ;Landerd;2013;0
5616;Defence works ;Landerd;2014;0
5617;Defence works ;Landerd;2015;0
5618;Defence works ;Landerd;2016;0
5619;Defence works ;Landerd;2017;0
5620;Defence works ;Landgraaf;2013;0
5621;Defence works ;Landgraaf;2014;0
5622;Defence works ;Landgraaf;2015;0
5623;Defence works ;Landgraaf;2016;0
5624;Defence works ;Landgraaf;2017;0
5625;Defence works ;Landsmeer;2013;0
5626;Defence works ;Landsmeer;2014;0
5627;Defence works ;Landsmeer;2015;0
5628;Defence works ;Landsmeer;2016;0
5629;Defence works ;Landsmeer;2017;0
5630;Defence works ;Langedijk;2013;0
5631;Defence works ;Langedijk;2014;0
5632;Defence works ;Langedijk;2015;0
5633;Defence works ;Langedijk;2016;0
5634;Defence works ;Langedijk;2017;0
5635;Defence works ;Lansingerland;2013;0
5636;Defence works ;Lansingerland;2014;0
5637;Defence works ;Lansingerland;2015;0
5638;Defence works ;Lansingerland;2016;0
5639;Defence works ;Lansingerland;2017;0
5640;Defence works ;Laren (NH.);2013;0
5641;Defence works ;Laren (NH.);2014;0
5642;Defence works ;Laren (NH.);2015;0
5643;Defence works ;Laren (NH.);2016;0
5644;Defence works ;Laren (NH.);2017;0
5645;Defence works ;Leek;2013;0
5646;Defence works ;Leek;2014;0
5647;Defence works ;Leek;2015;0
5648;Defence works ;Leek;2016;0
5649;Defence works ;Leek;2017;0
5650;Defence works ;Leerdam;2013;3
5651;Defence works ;Leerdam;2014;4
5652;Defence works ;Leerdam;2015;6
5653;Defence works ;Leerdam;2016;5
5654;Defence works ;Leerdam;2017;5
5655;Defence works ;Leeuwarden;2013;4
5656;Defence works ;Leeuwarden;2014;4
5657;Defence works ;Leeuwarden;2015;4
5658;Defence works ;Leeuwarden;2016;4
5659;Defence works ;Leeuwarden;2017;4
5660;Defence works ;Leeuwarderadeel;2013;0
5661;Defence works ;Leeuwarderadeel;2014;0
5662;Defence works ;Leeuwarderadeel;2015;0
5663;Defence works ;Leeuwarderadeel;2016;0
5664;Defence works ;Leeuwarderadeel;2017;0
5665;Defence works ;Leiden;2013;3
5666;Defence works ;Leiden;2014;4
5667;Defence works ;Leiden;2015;4
5668;Defence works ;Leiden;2016;4
5669;Defence works ;Leiden;2017;4
5670;Defence works ;Leiderdorp;2013;0
5671;Defence works ;Leiderdorp;2014;0
5672;Defence works ;Leiderdorp;2015;0
5673;Defence works ;Leiderdorp;2016;0
5674;Defence works ;Leiderdorp;2017;0
5675;Defence works ;Leidschendam-Voorburg;2013;0
5676;Defence works ;Leidschendam-Voorburg;2014;0
5677;Defence works ;Leidschendam-Voorburg;2015;0
5678;Defence works ;Leidschendam-Voorburg;2016;0
5679;Defence works ;Leidschendam-Voorburg;2017;0
5680;Defence works ;Lelystad;2013;0
5681;Defence works ;Lelystad;2014;0
5682;Defence works ;Lelystad;2015;0
5683;Defence works ;Lelystad;2016;0
5684;Defence works ;Lelystad;2017;0
5685;Defence works ;Leudal;2013;0
5686;Defence works ;Leudal;2014;0
5687;Defence works ;Leudal;2015;0
5688;Defence works ;Leudal;2016;0
5689;Defence works ;Leudal;2017;0
5690;Defence works ;Leusden;2013;33
5691;Defence works ;Leusden;2014;33
5692;Defence works ;Leusden;2015;33
5693;Defence works ;Leusden;2016;33
5694;Defence works ;Leusden;2017;33
5695;Defence works ;Lingewaal;2013;13
5696;Defence works ;Lingewaal;2014;28
5697;Defence works ;Lingewaal;2015;46
5698;Defence works ;Lingewaal;2016;45
5699;Defence works ;Lingewaal;2017;45
5700;Defence works ;Lingewaard;2013;2
5701;Defence works ;Lingewaard;2014;2
5702;Defence works ;Lingewaard;2015;2
5703;Defence works ;Lingewaard;2016;7
5704;Defence works ;Lingewaard;2017;7
5705;Defence works ;Lisse;2013;1
5706;Defence works ;Lisse;2014;1
5707;Defence works ;Lisse;2015;1
5708;Defence works ;Lisse;2016;1
5709;Defence works ;Lisse;2017;1
5710;Defence works ;Littenseradiel;2013;0
5711;Defence works ;Littenseradiel;2014;0
5712;Defence works ;Littenseradiel;2015;0
5713;Defence works ;Littenseradiel;2016;0
5714;Defence works ;Littenseradiel;2017;0
5715;Defence works ;Lochem;2013;1
5716;Defence works ;Lochem;2014;1
5717;Defence works ;Lochem;2015;1
5718;Defence works ;Lochem;2016;1
5719;Defence works ;Lochem;2017;1
5720;Defence works ;Loon op Zand;2013;0
5721;Defence works ;Loon op Zand;2014;0
5722;Defence works ;Loon op Zand;2015;0
5723;Defence works ;Loon op Zand;2016;0
5724;Defence works ;Loon op Zand;2017;0
5725;Defence works ;Lopik;2013;0
5726;Defence works ;Lopik;2014;0
5727;Defence works ;Lopik;2015;0
5728;Defence works ;Lopik;2016;0
5729;Defence works ;Lopik;2017;0
5730;Defence works ;Loppersum;2013;0
5731;Defence works ;Loppersum;2014;0
5732;Defence works ;Loppersum;2015;0
5733;Defence works ;Loppersum;2016;0
5734;Defence works ;Loppersum;2017;0
5735;Defence works ;Losser;2013;0
5736;Defence works ;Losser;2014;0
5737;Defence works ;Losser;2015;0
5738;Defence works ;Losser;2016;0
5739;Defence works ;Losser;2017;0
5740;Defence works ;Maasdriel;2013;1
5741;Defence works ;Maasdriel;2014;1
5742;Defence works ;Maasdriel;2015;1
5743;Defence works ;Maasdriel;2016;1
5744;Defence works ;Maasdriel;2017;1
5745;Defence works ;Maasgouw;2013;3
5746;Defence works ;Maasgouw;2014;1
5747;Defence works ;Maasgouw;2015;1
5748;Defence works ;Maasgouw;2016;1
5749;Defence works ;Maasgouw;2017;1
5750;Defence works ;Maassluis;2013;0
5751;Defence works ;Maassluis;2014;0
5752;Defence works ;Maassluis;2015;0
5753;Defence works ;Maassluis;2016;0
5754;Defence works ;Maassluis;2017;0
5755;Defence works ;Maastricht;2013;36
5756;Defence works ;Maastricht;2014;36
5757;Defence works ;Maastricht;2015;36
5758;Defence works ;Maastricht;2016;36
5759;Defence works ;Maastricht;2017;36
5760;Defence works ;De Marne;2013;0
5761;Defence works ;De Marne;2014;0
5762;Defence works ;De Marne;2015;0
5763;Defence works ;De Marne;2016;0
5764;Defence works ;De Marne;2017;0
5765;Defence works ;Marum;2013;0
5766;Defence works ;Marum;2014;0
5767;Defence works ;Marum;2015;0
5768;Defence works ;Marum;2016;0
5769;Defence works ;Marum;2017;0
5770;Defence works ;Medemblik;2013;0
5771;Defence works ;Medemblik;2014;0
5772;Defence works ;Medemblik;2015;0
5773;Defence works ;Medemblik;2016;0
5774;Defence works ;Medemblik;2017;0
5775;Defence works ;Meerssen;2013;0
5776;Defence works ;Meerssen;2014;0
5777;Defence works ;Meerssen;2015;0
5778;Defence works ;Meerssen;2016;0
5779;Defence works ;Meerssen;2017;0
5780;Defence works ;Meierijstad;2013;0
5781;Defence works ;Meierijstad;2014;0
5782;Defence works ;Meierijstad;2015;0
5783;Defence works ;Meierijstad;2016;0
5784;Defence works ;Meierijstad;2017;0
5785;Defence works ;Menameradiel;2013;0
5786;Defence works ;Menameradiel;2014;0
5787;Defence works ;Menameradiel;2015;0
5788;Defence works ;Menameradiel;2016;0
5789;Defence works ;Menameradiel;2017;0
5790;Defence works ;Menterwolde;2013;0
5791;Defence works ;Menterwolde;2014;0
5792;Defence works ;Menterwolde;2015;0
5793;Defence works ;Menterwolde;2016;0
5794;Defence works ;Menterwolde;2017;0
5795;Defence works ;Meppel;2013;0
5796;Defence works ;Meppel;2014;0
5797;Defence works ;Meppel;2015;0
5798;Defence works ;Meppel;2016;0
5799;Defence works ;Meppel;2017;0
5800;Defence works ;Middelburg (Z.);2013;43
5801;Defence works ;Middelburg (Z.);2014;29
5802;Defence works ;Middelburg (Z.);2015;29
5803;Defence works ;Middelburg (Z.);2016;29
5804;Defence works ;Middelburg (Z.);2017;29
5805;Defence works ;Midden-Delfland;2013;0
5806;Defence works ;Midden-Delfland;2014;0
5807;Defence works ;Midden-Delfland;2015;0
5808;Defence works ;Midden-Delfland;2016;0
5809;Defence works ;Midden-Delfland;2017;0
5810;Defence works ;Midden-Drenthe;2013;1
5811;Defence works ;Midden-Drenthe;2014;1
5812;Defence works ;Midden-Drenthe;2015;1
5813;Defence works ;Midden-Drenthe;2016;1
5814;Defence works ;Midden-Drenthe;2017;1
5815;Defence works ;Mill en Sint Hubert;2013;46
5816;Defence works ;Mill en Sint Hubert;2014;46
5817;Defence works ;Mill en Sint Hubert;2015;46
5818;Defence works ;Mill en Sint Hubert;2016;46
5819;Defence works ;Mill en Sint Hubert;2017;46
5820;Defence works ;Moerdijk;2013;5
5821;Defence works ;Moerdijk;2014;5
5822;Defence works ;Moerdijk;2015;5
5823;Defence works ;Moerdijk;2016;5
5824;Defence works ;Moerdijk;2017;5
5825;Defence works ;Molenwaard;2013;14
5826;Defence works ;Molenwaard;2014;14
5827;Defence works ;Molenwaard;2015;14
5828;Defence works ;Molenwaard;2016;14
5829;Defence works ;Molenwaard;2017;14
5830;Defence works ;Montferland;2013;1
5831;Defence works ;Montferland;2014;1
5832;Defence works ;Montferland;2015;1
5833;Defence works ;Montferland;2016;1
5834;Defence works ;Montferland;2017;1
5835;Defence works ;Montfoort;2013;5
5836;Defence works ;Montfoort;2014;5
5837;Defence works ;Montfoort;2015;5
5838;Defence works ;Montfoort;2016;5
5839;Defence works ;Montfoort;2017;5
5840;Defence works ;Mook en Middelaar;2013;2
5841;Defence works ;Mook en Middelaar;2014;2
5842;Defence works ;Mook en Middelaar;2015;2
5843;Defence works ;Mook en Middelaar;2016;2
5844;Defence works ;Mook en Middelaar;2017;2
5845;Defence works ;Neder-Betuwe;2013;5
5846;Defence works ;Neder-Betuwe;2014;5
5847;Defence works ;Neder-Betuwe;2015;5
5848;Defence works ;Neder-Betuwe;2016;5
5849;Defence works ;Neder-Betuwe;2017;5
5850;Defence works ;Nederweert;2013;16
5851;Defence works ;Nederweert;2014;16
5852;Defence works ;Nederweert;2015;16
5853;Defence works ;Nederweert;2016;16
5854;Defence works ;Nederweert;2017;16
5855;Defence works ;Neerijnen;2013;1
5856;Defence works ;Neerijnen;2014;1
5857;Defence works ;Neerijnen;2015;1
5858;Defence works ;Neerijnen;2016;1
5859;Defence works ;Neerijnen;2017;1
5860;Defence works ;Nieuwegein;2013;10
5861;Defence works ;Nieuwegein;2014;23
5862;Defence works ;Nieuwegein;2015;30
5863;Defence works ;Nieuwegein;2016;30
5864;Defence works ;Nieuwegein;2017;30
5865;Defence works ;Nieuwkoop;2013;0
5866;Defence works ;Nieuwkoop;2014;0
5867;Defence works ;Nieuwkoop;2015;0
5868;Defence works ;Nieuwkoop;2016;0
5869;Defence works ;Nieuwkoop;2017;0
5870;Defence works ;Nijkerk;2013;1
5871;Defence works ;Nijkerk;2014;1
5872;Defence works ;Nijkerk;2015;1
5873;Defence works ;Nijkerk;2016;1
