ID;KenmerkenBaanBedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
167;Totaal;G-I Handel, vervoer en horeca;2011;2027.3;165.8;240.6;325.8;408.8;502.7;688.2;1370.5;80.2;118.3;164.5;210.9;263.1;374.3
168;Totaal;G-I Handel, vervoer en horeca;2012;2031.3;160.1;240.6;323.7;404.9;498.9;682.6;1363.6;75.6;115.9;161.0;206.0;257.0;365.4
169;Totaal;G-I Handel, vervoer en horeca;2013;2007.9;153.4;236.7;319.0;399.9;493.6;670.8;1345.6;73.9;115.9;159.7;203.9;254.8;359.7
170;Totaal;G-I Handel, vervoer en horeca;2014;2009.8;158.1;246.3;333.6;419.1;515.4;693.4;1332.9;74.4;119.2;164.9;212.3;264.2;369.3
171;Totaal;G-I Handel, vervoer en horeca;2015;2036.7;152.9;246.0;341.5;430.1;528.3;707.6;1344.1;72.3;119.8;168.6;216.6;270.0;375.1
172;Totaal;G-I Handel, vervoer en horeca;2016;2073.0;167.8;270.9;372.3;469.1;574.4;782.9;1383.2;81.9;134.5;187.4;240.8;297.7;413.5
173;Totaal;G-I Handel, vervoer en horeca;2017;2129.7;154.0;277.7;413.2;523.6;647.6;875.0;1430.3;76.0;138.5;205.2;266.4;332.0;460.4
174;Totaal;G-I Handel, vervoer en horeca;2018;2200.6;160.8;290.4;436.5;555.1;685.5;930.3;1486.3;79.9;144.4;216.4;281.9;351.5;488.7
175;Totaal;G-I Handel, vervoer en horeca;2019;2243.7;151.4;282.8;436.6;560.1;693.8;946.9;1519.5;73.8;142.1;217.4;285.7;358.9;500.8
176;Totaal;G-I Handel, vervoer en horeca;2020;2192.4;132.0;256.5;401.5;530.7;656.8;896.6;1501.3;69.3;133.5;204.7;273.1;344.1;480.7
177;Totaal;G-I Handel, vervoer en horeca;2021;2209.7;130.9;255.4;408.3;535.0;661.3;915.3;1519.6;69.7;132.9;206.4;274.5;344.3;486.8
178;Totaal;G-I Handel, vervoer en horeca;2022;2314.5;110.3;207.8;345.2;469.7;594.1;863.8;1584.2;61.4;111.3;179.0;246.9;315.9;465.9
179;Totaal;G-I Handel, vervoer en horeca;2023;2356.1;152.1;277.7;431.9;580.3;730.3;998.9;1605.0;83.9;154.2;236.2;319.7;404.3;561.7
180;Totaal;G Handel;2009;1281.8;105.9;149.2;200.9;252.9;307.2;421.8;894.6;55.1;78.8;109.0;140.4;173.5;246.5
181;Totaal;G Handel;2010;1287.2;98.9;144.6;197.8;249.2;304.5;419.8;890.9;55.1;80.2;112.0;143.2;176.8;250.1
182;Totaal;G Handel;2011;1307.1;96.3;141.6;194.0;245.4;301.6;417.0;894.2;52.3;77.7;108.8;140.0;173.8;246.2
183;Totaal;G Handel;2012;1308.3;89.4;133.6;184.2;234.0;289.2;402.9;890.1;48.2;73.2;103.1;133.4;166.2;236.4
184;Totaal;G Handel;2013;1290.0;85.0;131.8;181.0;229.6;284.3;394.4;875.1;46.5;73.5;102.2;131.3;164.2;233.2
185;Totaal;G Handel;2014;1286.6;88.0;136.8;187.2;237.7;292.4;401.0;862.4;47.2;75.7;105.1;135.5;167.8;235.7
186;Totaal;G Handel;2015;1300.1;88.6;139.6;191.5;242.7;298.8;408.4;865.1;46.1;75.9;105.8;135.8;168.9;236.5
187;Totaal;G Handel;2016;1318.5;103.4;159.9;216.1;272.6;333.7;467.1;886.8;53.6;86.5;118.9;152.0;186.9;261.4
188;Totaal;G Handel;2017;1351.3;90.3;161.6;233.0;298.5;375.0;528.5;913.6;47.2;86.8;125.4;162.7;204.1;289.1
189;Totaal;G Handel;2018;1388.0;94.6;169.1;246.5;318.3;400.4;568.3;944.6;50.2;90.9;132.7;172.9;217.0;308.4
190;Totaal;G Handel;2019;1409.0;88.7;165.8;247.5;322.8;404.6;577.9;960.4;45.7;89.2;133.0;175.4;220.1;313.9
191;Totaal;G Handel;2020;1410.9;82.9;158.5;241.8;322.4;400.5;563.2;966.3;45.9;88.0;131.7;175.3;219.0;309.0
192;Totaal;G Handel;2021;1433.5;84.0;161.1;246.8;329.9;411.6;590.7;983.6;46.1;87.8;131.7;176.1;220.6;317.4
193;Totaal;G Handel;2022;1460.3;71.2;134.5;211.1;292.2;372.3;559.5;1007.1;40.5;74.5;114.8;158.5;202.5;302.8
194;Totaal;G Handel;2023;1466.0;94.8;175.2;270.7;371.8;477.8;668.0;1011.0;53.4;98.7;149.4;204.4;261.5;368.3
195;Totaal;H Vervoer en opslag;2009;381.4;21.6;26.1;32.1;40.3;48.9;68.0;305.3;9.4;11.7;14.9;19.9;25.6;38.4
196;Totaal;H Vervoer en opslag;2010;376.5;23.2;27.9;34.2;42.1;51.1;71.4;301.1;10.0;12.5;15.9;20.7;26.7;40.2
197;Totaal;H Vervoer en opslag;2011;380.8;25.9;30.9;36.7;43.4;52.1;73.0;302.1;10.4;12.9;16.0;20.1;25.8;39.7
198;Totaal;H Vervoer en opslag;2012;378.2;25.0;35.0;40.8;46.6;53.8;73.0;297.4;9.4;13.4;16.3;19.6;24.1;36.9
199;Totaal;H Vervoer en opslag;2013;372.0;25.2;36.4;41.1;46.8;53.5;69.1;293.0;9.3;13.8;16.2;19.3;23.1;33.4
200;Totaal;H Vervoer en opslag;2014;365.8;24.4;37.4;42.0;48.0;55.0;70.6;288.4;9.2;14.1;16.7;20.2;24.3;34.7
201;Totaal;H Vervoer en opslag;2015;363.5;19.6;33.5;41.9;48.3;54.7;69.4;288.1;8.1;13.3;17.1;20.6;24.6;34.6
202;Totaal;H Vervoer en opslag;2016;364.9;22.0;38.3;44.2;50.1;56.6;72.1;293.8;9.0;15.2;18.4;22.3;26.7;37.9
203;Totaal;H Vervoer en opslag;2017;371.0;20.8;37.2;44.3;50.7;58.0;75.4;301.7;9.2;15.8;19.8;24.0;29.2;41.8
204;Totaal;H Vervoer en opslag;2018;387.3;22.6;40.0;46.5;52.8;61.3;81.1;314.9;9.3;16.4;20.2;24.6;30.4;44.7
205;Totaal;H Vervoer en opslag;2019;394.2;21.7;38.0;45.0;52.1;60.4;80.9;323.5;9.3;16.4;20.5;25.4;31.4;46.6
206;Totaal;H Vervoer en opslag;2020;386.0;14.7;31.1;37.0;43.6;52.8;75.3;320.9;7.3;14.6;18.3;23.1;29.7;46.0
207;Totaal;H Vervoer en opslag;2021;390.6;11.3;25.6;35.2;41.8;51.3;74.7;325.4;6.4;12.9;18.0;22.6;29.2;46.1
208;Totaal;H Vervoer en opslag;2022;400.5;9.8;16.6;30.9;37.0;45.1;67.2;335.0;6.0;9.2;15.9;20.2;26.0;42.1
209;Totaal;H Vervoer en opslag;2023;406.4;21.7;28.5;35.3;44.3;56.0;83.5;340.3;11.0;14.9;19.7;26.2;34.8;55.4
210;Totaal;I Horeca;2009;318.3;39.9;59.2;81.3;102.8;126.9;170.2;162.9;16.2;23.9;33.4;43.0;53.3;74.9
211;Totaal;I Horeca;2010;326.0;45.0;67.8;92.1;115.0;141.0;186.2;168.3;18.4;27.7;38.5;48.7;60.1;83.1
212;Totaal;I Horeca;2011;339.4;43.7;68.1;95.1;120.0;149.0;198.3;174.2;17.4;27.7;39.7;50.8;63.5;88.4
213;Totaal;I Horeca;2012;344.8;45.7;72.0;98.7;124.3;155.8;206.6;176.1;18.1;29.4;41.6;53.0;66.7;92.0
214;Totaal;I Horeca;2013;346.0;43.2;68.4;96.9;123.5;155.9;207.3;177.5;18.1;28.6;41.2;53.3;67.5;93.1
215;Totaal;I Horeca;2014;357.4;45.7;72.2;104.4;133.4;168.0;221.8;182.1;18.1;29.3;43.0;56.7;72.0;98.8
216;Totaal;I Horeca;2015;373.1;44.6;72.8;108.1;139.1;174.8;229.8;190.9;18.1;30.5;45.7;60.2;76.5;104.0
217;Totaal;I Horeca;2016;389.5;42.4;72.7;112.0;146.4;184.1;243.6;202.6;19.3;32.8;50.1;66.5;84.1;114.2
218;Totaal;I Horeca;2017;407.4;42.9;78.8;135.9;174.5;214.5;271.2;215.0;19.5;35.9;60.0;79.6;98.8;129.4
219;Totaal;I Horeca;2018;425.3;43.6;81.3;143.5;184.0;223.7;280.9;226.8;20.3;37.1;63.6;84.5;104.1;135.6
220;Totaal;I Horeca;2019;440.6;41.0;79.0;144.1;185.2;228.8;288.1;235.7;18.7;36.5;63.8;84.8;107.4;140.3
221;Totaal;I Horeca;2020;395.5;34.4;66.9;122.7;164.7;203.6;258.1;214.2;16.2;30.9;54.7;74.8;95.4;125.7
222;Totaal;I Horeca;2021;385.6;35.7;68.7;126.2;163.4;198.4;249.9;210.5;17.2;32.3;56.8;75.9;94.4;123.4
223;Totaal;I Horeca;2022;453.8;29.3;56.7;103.2;140.5;176.7;237.0;242.1;15.0;27.6;48.3;68.2;87.4;121.0
224;Totaal;I Horeca;2023;483.7;35.6;74.0;125.9;164.2;196.4;247.4;253.7;19.5;40.5;67.1;89.1;108.1;138.1
225;Totaal;J Informatie en communicatie;2009;232.8;7.7;9.3;11.1;13.2;15.7;21.6;207.6;5.6;6.7;7.8;9.3;11.0;15.2
226;Totaal;J Informatie en communicatie;2010;226.2;7.8;9.3;11.1;13.1;15.4;21.3;200.6;5.7;6.8;8.0;9.4;11.0;15.3
227;Totaal;J Informatie en communicatie;2011;230.0;7.7;9.3;11.2;13.3;15.8;21.8;202.9;5.5;6.6;7.8;9.2;10.9;15.2
228;Totaal;J Informatie en communicatie;2012;231.5;7.8;9.4;11.5;13.8;16.4;22.3;204.7;5.6;6.7;8.1;9.5;11.2;15.5
229;Totaal;J Informatie en communicatie;2013;227.2;7.6;9.3;11.4;13.5;16.1;21.9;201.6;6.1;7.2;8.5;9.9;11.7;15.9
230;Totaal;J Informatie en communicatie;2014;233.5;8.1;10.0;12.2;14.5;17.1;23.3;209.2;6.5;7.8;9.2;10.8;12.5;17.2
231;Totaal;J Informatie en communicatie;2015;237.7;8.3;10.4;12.7;15.2;18.3;24.4;213.3;6.8;8.2;9.7;11.3;13.4;18.0
232;Totaal;J Informatie en communicatie;2016;247.5;9.4;11.7;14.2;17.4;20.7;27.4;221.7;7.6;9.2;10.8;12.8;15.1;20.0
233;Totaal;J Informatie en communicatie;2017;261.0;9.5;11.8;14.7;18.1;21.9;29.6;232.7;7.7;9.3;11.1;13.3;15.8;21.4
234;Totaal;J Informatie en communicatie;2018;271.6;10.6;12.9;16.1;19.3;23.1;31.1;242.9;8.5;10.0;11.9;14.0;16.5;22.3
235;Totaal;J Informatie en communicatie;2019;281.3;10.0;12.6;15.8;19.1;22.6;30.6;252.2;8.0;9.8;11.7;13.8;16.1;22.1
236;Totaal;J Informatie en communicatie;2020;289.8;10.2;13.1;16.5;19.8;23.1;30.8;260.6;8.1;9.9;11.9;14.1;16.4;22.2
237;Totaal;J Informatie en communicatie;2021;302.4;10.2;13.0;16.1;19.4;23.2;31.0;272.2;8.2;9.8;11.7;13.8;16.5;22.3
238;Totaal;J Informatie en communicatie;2022;321.4;10.2;12.5;15.2;18.4;22.1;30.0;289.2;8.4;9.7;11.2;13.2;15.7;21.4
239;Totaal;J Informatie en communicatie;2023;330.8;10.5;13.4;16.8;20.9;25.5;36.6;298.1;8.5;10.4;12.5;15.3;18.5;27.0
240;Totaal;K Financiële dienstverlening;2009;269.3;5.5;6.7;8.1;9.7;11.9;17.5;236.6;4.1;4.9;5.8;7.0;8.5;12.7
241;Totaal;K Financiële dienstverlening;2010;272.5;7.9;9.1;10.6;12.2;14.2;19.3;238.2;6.0;6.8;7.9;9.0;10.5;14.3
242;Totaal;K Financiële dienstverlening;2011;265.5;6.7;7.9;9.2;10.7;12.5;17.2;232.8;5.0;5.8;6.7;7.7;9.0;12.4
243;Totaal;K Financiële dienstverlening;2012;262.9;6.7;7.9;9.2;10.6;12.3;16.8;230.9;5.0;5.8;6.7;7.6;8.8;12.0
244;Totaal;K Financiële dienstverlening;2013;256.1;6.3;7.4;8.6;10.0;11.9;16.1;225.1;5.2;6.0;6.8;7.7;9.0;12.0
245;Totaal;K Financiële dienstverlening;2014;246.4;6.2;7.3;8.4;9.8;11.4;15.4;216.8;5.0;5.7;6.5;7.4;8.4;11.3
246;Totaal;K Financiële dienstverlening;2015;282.8;8.5;9.9;11.6;13.3;15.3;19.9;247.0;6.8;7.8;8.8;9.9;11.2;14.5
247;Totaal;K Financiële dienstverlening;2016;278.9;8.2;9.7;11.3;13.0;14.9;19.4;243.4;6.6;7.5;8.5;9.6;10.8;14.0
248;Totaal;K Financiële dienstverlening;2017;269.6;7.8;9.3;11.0;12.6;14.3;19.1;234.5;6.1;7.0;8.1;9.1;10.2;13.5
249;Totaal;K Financiële dienstverlening;2018;267.8;7.6;9.0;10.8;12.3;14.0;18.8;232.7;5.9;6.8;7.8;8.8;9.8;13.1
250;Totaal;K Financiële dienstverlening;2019;264.5;7.2;8.9;10.6;12.2;14.0;18.7;229.2;5.5;6.6;7.5;8.5;9.6;12.9
251;Totaal;K Financiële dienstverlening;2020;273.8;7.4;9.1;10.7;12.5;14.5;18.8;237.3;5.7;6.7;7.6;8.7;9.9;12.9
252;Totaal;K Financiële dienstverlening;2021;278.2;7.0;8.4;9.7;11.2;13.3;17.0;241.8;5.4;6.1;6.9;7.8;9.1;11.6
253;Totaal;K Financiële dienstverlening;2022;287.3;6.8;8.0;9.3;10.9;12.6;16.1;249.4;5.2;5.8;6.5;7.4;8.5;10.8
254;Totaal;K Financiële dienstverlening;2023;293.8;7.9;9.9;11.6;13.4;15.4;21.5;255.0;5.7;6.9;7.9;9.0;10.4;14.5
255;Totaal;L Verhuur en handel van onroerend goed;2009;74.8;3.9;4.9;5.9;7.0;8.2;10.7;61.0;2.7;3.2;3.8;4.5;5.2;6.9
256;Totaal;L Verhuur en handel van onroerend goed;2010;73.1;4.8;5.6;6.6;7.5;8.6;11.1;59.7;3.4;3.9;4.5;5.1;5.8;7.4
257;Totaal;L Verhuur en handel van onroerend goed;2011;72.0;4.4;5.2;6.2;7.1;8.1;10.5;58.6;3.2;3.7;4.3;4.8;5.5;7.1
258;Totaal;L Verhuur en handel van onroerend goed;2012;69.3;4.2;5.0;5.8;6.6;7.6;9.7;56.5;3.0;3.5;4.0;4.5;5.1;6.5
259;Totaal;L Verhuur en handel van onroerend goed;2013;67.2;3.9;4.7;5.5;6.4;7.3;9.4;54.8;2.9;3.5;3.9;4.4;5.0;6.4
260;Totaal;L Verhuur en handel van onroerend goed;2014;66.5;3.9;4.8;5.6;6.6;7.6;9.7;53.8;2.9;3.4;3.9;4.5;5.1;6.5
261;Totaal;L Verhuur en handel van onroerend goed;2015;64.2;3.3;4.2;5.1;5.9;7.0;9.2;52.0;2.4;3.0;3.5;4.1;4.8;6.2
262;Totaal;L Verhuur en handel van onroerend goed;2016;64.4;3.3;4.1;5.0;6.0;7.1;9.3;52.2;2.4;2.9;3.5;4.1;4.8;6.2
263;Totaal;L Verhuur en handel van onroerend goed;2017;65.7;2.9;3.9;4.9;6.1;7.2;9.7;53.1;2.1;2.7;3.3;4.0;4.7;6.4
264;Totaal;L Verhuur en handel van onroerend goed;2018;66.2;2.8;3.7;4.7;5.8;6.8;9.3;53.8;2.0;2.5;3.1;3.7;4.4;6.1
265;Totaal;L Verhuur en handel van onroerend goed;2019;67.5;2.6;3.5;4.6;5.6;6.6;9.0;54.9;1.8;2.4;3.0;3.6;4.3;5.9
266;Totaal;L Verhuur en handel van onroerend goed;2020;68.3;2.4;3.3;4.2;5.2;6.4;8.6;55.8;1.7;2.2;2.8;3.4;4.1;5.6
267;Totaal;L Verhuur en handel van onroerend goed;2021;69.5;2.3;3.1;4.0;4.9;6.1;8.2;57.0;1.7;2.2;2.7;3.2;4.0;5.4
268;Totaal;L Verhuur en handel van onroerend goed;2022;70.5;2.3;2.9;3.6;4.6;5.6;7.6;57.8;1.6;2.0;2.4;3.0;3.6;4.9
269;Totaal;L Verhuur en handel van onroerend goed;2023;72.3;2.6;3.7;4.8;5.9;7.0;9.9;59.2;1.8;2.5;3.2;3.9;4.6;6.6
270;Totaal;M-N Zakelijke dienstverlening;2009;1362.9;123.7;166.8;214.9;263.2;325.7;449.5;972.2;66.4;89.9;117.0;144.9;180.0;251.8
271;Totaal;M-N Zakelijke dienstverlening;2010;1322.6;124.5;173.6;223.6;273.9;350.4;461.3;955.6;72.7;101.1;131.0;161.0;202.8;270.9
272;Totaal;M-N Zakelijke dienstverlening;2011;1337.8;124.4;176.0;229.2;280.9;354.9;469.4;963.5;70.3;100.6;131.8;162.5;203.2;272.9
273;Totaal;M-N Zakelijke dienstverlening;2012;1323.5;122.8;173.9;227.2;278.3;348.8;465.4;951.2;67.7;98.1;129.6;160.0;198.8;268.4
274;Totaal;M-N Zakelijke dienstverlening;2013;1312.0;117.1;169.3;225.6;276.7;339.4;463.5;943.8;69.0;99.6;131.9;161.8;197.0;269.5
275;Totaal;M-N Zakelijke dienstverlening;2014;1337.3;131.8;188.4;249.2;303.0;368.3;495.7;969.0;77.3;111.2;147.1;179.8;217.3;293.1
276;Totaal;M-N Zakelijke dienstverlening;2015;1392.4;140.6;197.0;257.9;314.0;380.1;515.5;1006.3;82.9;116.5;152.3;186.1;224.5;305.2
277;Totaal;M-N Zakelijke dienstverlening;2016;1459.1;157.7;222.7;287.5;346.3;411.7;557.6;1062.6;92.7;131.6;170.2;206.8;246.0;334.0
278;Totaal;M-N Zakelijke dienstverlening;2017;1544.3;170.7;247.5;319.9;383.7;450.6;609.8;1126.0;98.4;143.1;186.2;226.6;268.1;366.6
279;Totaal;M-N Zakelijke dienstverlening;2018;1610.0;172.5;246.7;324.1;396.3;464.1;630.0;1184.2;97.8;142.9;189.4;235.2;278.9;383.5
280;Totaal;M-N Zakelijke dienstverlening;2019;1628.4;163.8;238.7;316.3;393.0;463.1;625.2;1202.5;93.5;140.0;186.6;234.2;279.3;382.7
281;Totaal;M-N Zakelijke dienstverlening;2020;1503.2;137.5;202.1;269.2;337.2;401.7;546.1;1134.9;80.2;121.1;163.5;206.6;248.3;341.8
282;Totaal;M-N Zakelijke dienstverlening;2021;1551.0;135.2;200.9;268.4;336.9;403.5;553.3;1175.7;82.5;125.0;168.2;212.5;256.6;354.3
283;Totaal;M-N Zakelijke dienstverlening;2022;1625.1;123.3;182.0;247.5;315.2;380.5;535.1;1225.9;75.4;113.7;155.3;198.9;241.6;341.7
284;Totaal;M-N Zakelijke dienstverlening;2023;1596.2;133.4;209.5;286.3;362.7;452.9;581.1;1220.3;83.3;133.8;185.0;236.5;295.2;387.6
285;Totaal;M Specialistische zakelijke diensten;2009;521.5;22.8;28.0;34.0;40.7;48.5;65.7;439.7;15.9;18.9;22.6;26.7;31.6;43.1
286;Totaal;M Specialistische zakelijke diensten;2010;504.4;25.0;30.1;36.0;42.2;49.3;65.1;423.1;18.0;21.0;24.7;28.6;33.2;44.0
287;Totaal;M Specialistische zakelijke diensten;2011;497.4;23.9;28.9;34.3;40.1;47.0;61.9;417.1;17.0;20.1;23.3;27.0;31.4;41.6
288;Totaal;M Specialistische zakelijke diensten;2012;492.6;23.8;28.8;34.2;40.2;47.1;61.4;411.4;16.4;19.5;22.7;26.4;30.7;40.4
289;Totaal;M Specialistische zakelijke diensten;2013;482.1;22.5;27.7;33.1;38.9;45.8;59.8;403.4;17.1;20.4;23.6;27.1;31.4;40.8
290;Totaal;M Specialistische zakelijke diensten;2014;485.8;23.7;29.4;35.1;41.5;48.6;63.3;405.4;17.9;21.5;24.9;28.7;33.1;43.0
291;Totaal;M Specialistische zakelijke diensten;2015;471.2;23.1;28.8;34.6;40.9;48.3;62.5;394.5;17.5;21.0;24.6;28.5;33.2;42.9
292;Totaal;M Specialistische zakelijke diensten;2016;483.8;24.1;30.4;36.8;43.8;51.3;66.0;406.2;18.4;22.3;26.1;30.4;35.2;45.3
293;Totaal;M Specialistische zakelijke diensten;2017;491.3;23.7;30.1;37.2;44.2;51.5;67.7;413.1;18.1;21.9;26.0;30.3;35.0;46.4
294;Totaal;M Specialistische zakelijke diensten;2018;509.3;23.8;29.5;37.1;44.1;51.6;68.6;428.7;18.3;21.7;25.9;30.4;35.2;47.0
295;Totaal;M Specialistische zakelijke diensten;2019;528.4;23.7;29.6;37.3;44.2;52.0;69.5;445.6;18.1;21.8;26.1;30.5;35.5;47.6
296;Totaal;M Specialistische zakelijke diensten;2020;530.7;22.6;28.6;36.0;42.9;50.7;67.4;448.9;17.4;21.0;25.4;29.7;34.9;46.4
297;Totaal;M Specialistische zakelijke diensten;2021;542.2;23.1;28.8;35.6;42.2;50.6;66.5;458.5;17.9;21.4;25.4;29.4;34.9;45.7
298;Totaal;M Specialistische zakelijke diensten;2022;567.3;22.1;26.6;32.7;39.3;46.6;62.5;481.8;17.5;20.2;23.6;27.8;32.5;43.1
299;Totaal;M Specialistische zakelijke diensten;2023;590.9;23.9;31.1;39.5;47.8;57.0;79.0;502.1;18.6;23.0;28.1;33.4;39.6;55.2
300;Totaal;N Verhuur en overige zakelijke diensten;2009;841.4;100.9;138.9;181.0;222.6;277.1;383.9;532.5;50.5;70.9;94.3;118.2;148.5;208.7
301;Totaal;N Verhuur en overige zakelijke diensten;2010;818.2;99.4;143.4;187.6;231.7;301.1;396.2;532.5;54.6;80.1;106.3;132.4;169.7;226.9
302;Totaal;N Verhuur en overige zakelijke diensten;2011;840.4;100.4;147.1;194.9;240.8;307.8;407.5;546.4;53.3;80.5;108.5;135.5;171.8;231.3
303;Totaal;N Verhuur en overige zakelijke diensten;2012;831.0;99.0;145.1;193.0;238.1;301.7;404.0;539.8;51.3;78.6;106.8;133.6;168.1;228.0
304;Totaal;N Verhuur en overige zakelijke diensten;2013;829.9;94.5;141.6;192.4;237.8;293.6;403.7;540.4;51.9;79.2;108.3;134.7;165.7;228.7
305;Totaal;N Verhuur en overige zakelijke diensten;2014;851.5;108.1;159.0;214.0;261.5;319.7;432.5;563.7;59.4;89.8;122.2;151.0;184.2;250.0
306;Totaal;N Verhuur en overige zakelijke diensten;2015;921.1;117.5;168.2;223.3;273.2;331.9;452.9;611.7;65.4;95.5;127.7;157.7;191.3;262.3
307;Totaal;N Verhuur en overige zakelijke diensten;2016;975.3;133.6;192.3;250.7;302.5;360.4;491.6;656.5;74.3;109.3;144.1;176.4;210.8;288.8
308;Totaal;N Verhuur en overige zakelijke diensten;2017;1053.0;147.1;217.5;282.7;339.5;399.1;542.1;712.9;80.3;121.2;160.2;196.2;233.1;320.1
309;Totaal;N Verhuur en overige zakelijke diensten;2018;1100.7;148.6;217.1;287.0;352.2;412.5;561.4;755.5;79.5;121.2;163.5;204.8;243.7;336.5
310;Totaal;N Verhuur en overige zakelijke diensten;2019;1099.9;140.1;209.1;279.0;348.8;411.1;555.7;756.9;75.4;118.2;160.5;203.7;243.9;335.1
311;Totaal;N Verhuur en overige zakelijke diensten;2020;972.5;114.9;173.5;233.2;294.3;351.0;478.7;686.0;62.9;100.0;138.1;176.9;213.5;295.4
312;Totaal;N Verhuur en overige zakelijke diensten;2021;1008.8;112.2;172.1;232.8;294.6;353.0;486.8;717.2;64.5;103.6;142.8;183.0;221.7;308.5
313;Totaal;N Verhuur en overige zakelijke diensten;2022;1057.8;101.2;155.4;214.8;275.9;333.9;472.6;744.1;57.9;93.5;131.6;171.1;209.2;298.6
314;Totaal;N Verhuur en overige zakelijke diensten;2023;1005.3;109.4;178.3;246.7;314.9;395.9;502.1;718.2;64.7;110.7;156.9;203.1;255.6;332.4
315;Totaal;O-U Niet-commerciële dienstverlening;2009;2546.2;121.2;145.8;175.5;211.4;254.1;359.1;1886.8;80.3;94.3;111.8;133.4;159.3;225.6
316;Totaal;O-U Niet-commerciële dienstverlening;2010;2653.5;150.2;178.2;212.3;248.9;293.9;396.1;1939.6;94.0;109.3;128.0;149.4;176.4;240.2
317;Totaal;O-U Niet-commerciële dienstverlening;2011;2681.6;145.2;172.8;208.0;245.0;291.1;393.8;1939.9;89.2;104.1;122.8;144.0;171.1;234.1
318;Totaal;O-U Niet-commerciële dienstverlening;2012;2663.7;139.9;168.4;211.2;247.6;292.5;389.3;1923.3;85.4;100.4;121.2;141.4;166.9;225.0
319;Totaal;O-U Niet-commerciële dienstverlening;2013;2632.4;134.8;161.8;195.9;232.4;280.3;371.7;1905.0;86.2;100.9;118.5;138.2;163.7;218.0
320;Totaal;O-U Niet-commerciële dienstverlening;2014;2592.2;140.2;170.0;208.3;241.6;281.2;367.0;1882.5;88.5;103.7;122.2;140.4;162.4;213.6
321;Totaal;O-U Niet-commerciële dienstverlening;2015;2561.1;130.0;156.3;190.6;221.6;258.2;339.6;1864.5;82.4;95.7;112.3;128.7;148.7;196.4
322;Totaal;O-U Niet-commerciële dienstverlening;2016;2557.6;124.4;151.7;186.1;219.0;256.8;338.0;1867.1;79.7;93.4;110.3;127.5;147.8;195.2
323;Totaal;O-U Niet-commerciële dienstverlening;2017;2600.8;117.2;154.2;194.5;225.6;260.5;345.8;1882.8;74.0;91.3;110.6;126.9;145.9;196.2
324;Totaal;O-U Niet-commerciële dienstverlening;2018;2654.9;113.8;151.9;196.9;232.6;270.5;364.3;1924.6;71.1;89.1;110.6;129.4;150.1;205.6
325;Totaal;O-U Niet-commerciële dienstverlening;2019;2730.7;111.0;148.0;192.7;239.8;281.4;382.0;1981.7;67.8;86.4;108.0;132.3;155.2;215.3
326;Totaal;O-U Niet-commerciële dienstverlening;2020;2776.4;106.4;137.6;175.6;219.3;268.4;373.9;2022.1;64.4;80.4;99.1;121.4;147.9;209.5
327;Totaal;O-U Niet-commerciële dienstverlening;2021;2850.1;110.2;138.7;174.0;212.3;259.3;371.2;2086.7;68.1;83.0;100.7;121.0;146.7;210.6
328;Totaal;O-U Niet-commerciële dienstverlening;2022;2927.4;107.6;129.1;159.3;195.4;237.4;348.8;2142.3;65.4;77.0;92.2;111.3;134.2;197.3
329;Totaal;O-U Niet-commerciële dienstverlening;2023;2988.3;118.2;154.7;196.8;245.9;306.1;455.1;2193.7;70.6;89.7;112.3;139.7;174.0;261.7
330;Totaal;O-Q Overheid en zorg;2009;2270.3;94.3;110.4;130.1;155.8;188.0;272.9;1703.4;65.0;74.3;85.8;101.3;121.3;175.6
331;Totaal;O-Q Overheid en zorg;2010;2368.7;120.8;139.6;163.0;189.1;223.2;304.8;1751.6;77.2;87.2;99.5;114.8;135.6;187.2
332;Totaal;O-Q Overheid en zorg;2011;2400.8;117.8;136.0;160.5;187.0;222.2;303.9;1757.3;73.5;83.1;95.7;110.7;131.8;182.5
333;Totaal;O-Q Overheid en zorg;2012;2390.4;114.0;133.5;165.7;191.4;225.5;301.6;1746.5;71.1;81.1;95.9;109.9;129.6;175.6
334;Totaal;O-Q Overheid en zorg;2013;2367.5;109.0;126.3;149.6;175.5;212.3;283.0;1734.3;71.6;80.8;92.5;106.2;125.8;168.3
335;Totaal;O-Q Overheid en zorg;2014;2330.8;113.9;133.4;160.9;183.3;211.7;276.8;1715.1;74.0;83.6;96.2;108.4;124.4;163.9
336;Totaal;O-Q Overheid en zorg;2015;2304.3;106.0;122.4;145.4;165.5;191.0;252.1;1700.6;69.3;77.2;87.7;98.1;112.3;148.6
337;Totaal;O-Q Overheid en zorg;2016;2298.2;101.1;118.0;140.4;161.8;188.3;248.3;1701.1;66.7;75.0;85.4;96.4;110.7;146.3
338;Totaal;O-Q Overheid en zorg;2017;2334.8;95.0;120.6;148.4;168.5;191.6;251.8;1712.9;62.1;73.5;86.4;97.1;110.0;145.7
