ID;Woningkenmerken;RegioS;Perioden;GemiddeldAardgasverbruik_1;GemiddeldeElektriciteitslevering_2;GemiddeldeNettoElektriciteitslevering_3;Stadsverwarming_4
8535;Appartement;Bernheze;2019;760.0;2120.0;;
8536;Appartement;Bernheze;2020;790.0;2080.0;;
8537;Appartement;Bernheze;2021;870.0;2160.0;2010.0;
8538;Appartement;Bernheze;2022;690.0;2070.0;1860.0;
8539;Appartement;Bernheze;2023;610.0;1940.0;1690.0;
8540;Appartement;Bernisse;2010;1050.0;2150.0;;
8541;Appartement;Bernisse;2011;850.0;2200.0;;
8542;Appartement;Bernisse;2012;1050.0;2150.0;;
8543;Appartement;Bernisse;2013;900.0;1900.0;;
8544;Appartement;Bernisse;2014;800.0;1900.0;;
8545;Appartement;Bernisse;2015;;;;
8546;Appartement;Bernisse;2016;;;;
8547;Appartement;Bernisse;2017;;;;
8548;Appartement;Bernisse;2018;;;;
8549;Appartement;Bernisse;2019;;;;
8550;Appartement;Bernisse;2020;;;;
8551;Appartement;Bernisse;2021;;;;
8552;Appartement;Bernisse;2022;;;;
8553;Appartement;Bernisse;2023;;;;
8554;Appartement;Best;2010;1150.0;2350.0;;
8555;Appartement;Best;2011;900.0;2300.0;;
8556;Appartement;Best;2012;950.0;2250.0;;
8557;Appartement;Best;2013;1000.0;2250.0;;
8558;Appartement;Best;2014;750.0;2200.0;;
8559;Appartement;Best;2015;800.0;2120.0;;
8560;Appartement;Best;2016;810.0;2070.0;;
8561;Appartement;Best;2017;790.0;2050.0;;
8562;Appartement;Best;2018;790.0;2050.0;;
8563;Appartement;Best;2019;760.0;2010.0;;
8564;Appartement;Best;2020;730.0;1970.0;;
8565;Appartement;Best;2021;800.0;1970.0;1870.0;
8566;Appartement;Best;2022;630.0;1940.0;1820.0;
8567;Appartement;Best;2023;560.0;1880.0;1750.0;
8568;Appartement;Beuningen;2010;1050.0;2350.0;;
8569;Appartement;Beuningen;2011;850.0;2350.0;;
8570;Appartement;Beuningen;2012;950.0;2350.0;;
8571;Appartement;Beuningen;2013;950.0;2150.0;;
8572;Appartement;Beuningen;2014;700.0;2050.0;;
8573;Appartement;Beuningen;2015;750.0;2050.0;;
8574;Appartement;Beuningen;2016;780.0;2010.0;;
8575;Appartement;Beuningen;2017;780.0;2000.0;;
8576;Appartement;Beuningen;2018;750.0;1910.0;;
8577;Appartement;Beuningen;2019;710.0;1870.0;;
8578;Appartement;Beuningen;2020;700.0;1960.0;;
8579;Appartement;Beuningen;2021;810.0;1970.0;1930.0;
8580;Appartement;Beuningen;2022;640.0;1930.0;1870.0;
8581;Appartement;Beuningen;2023;560.0;1810.0;1740.0;
8582;Appartement;Beverwijk;2010;1250.0;2150.0;;
8583;Appartement;Beverwijk;2011;1000.0;2150.0;;
8584;Appartement;Beverwijk;2012;1050.0;2200.0;;
8585;Appartement;Beverwijk;2013;1100.0;2100.0;;
8586;Appartement;Beverwijk;2014;850.0;2050.0;;
8587;Appartement;Beverwijk;2015;890.0;2000.0;;
8588;Appartement;Beverwijk;2016;910.0;1960.0;;
8589;Appartement;Beverwijk;2017;870.0;1950.0;;
8590;Appartement;Beverwijk;2018;870.0;1920.0;;
8591;Appartement;Beverwijk;2019;820.0;1900.0;;
8592;Appartement;Beverwijk;2020;790.0;1920.0;;
8593;Appartement;Beverwijk;2021;910.0;1950.0;1930.0;
8594;Appartement;Beverwijk;2022;720.0;1860.0;1830.0;
8595;Appartement;Beverwijk;2023;640.0;1730.0;1690.0;
8596;Appartement;het Bildt;2010;1250.0;1600.0;;
8597;Appartement;het Bildt;2011;1000.0;1600.0;;
8598;Appartement;het Bildt;2012;1050.0;1550.0;;
8599;Appartement;het Bildt;2013;1100.0;1600.0;;
8600;Appartement;het Bildt;2014;800.0;1550.0;;
8601;Appartement;het Bildt;2015;890.0;1600.0;;
8602;Appartement;het Bildt;2016;880.0;1520.0;;
8603;Appartement;het Bildt;2017;780.0;1490.0;;
8604;Appartement;het Bildt;2018;;;;
8605;Appartement;het Bildt;2019;;;;
8606;Appartement;het Bildt;2020;;;;
8607;Appartement;het Bildt;2021;;;;
8608;Appartement;het Bildt;2022;;;;
8609;Appartement;het Bildt;2023;;;;
8610;Appartement;De Bilt;2010;1350.0;2500.0;;
8611;Appartement;De Bilt;2011;1000.0;2450.0;;
8612;Appartement;De Bilt;2012;1100.0;2450.0;;
8613;Appartement;De Bilt;2013;1100.0;2350.0;;
8614;Appartement;De Bilt;2014;850.0;2300.0;;
8615;Appartement;De Bilt;2015;900.0;2260.0;;
8616;Appartement;De Bilt;2016;960.0;2220.0;;
8617;Appartement;De Bilt;2017;920.0;2210.0;;
8618;Appartement;De Bilt;2018;940.0;2170.0;;
8619;Appartement;De Bilt;2019;890.0;2130.0;;
8620;Appartement;De Bilt;2020;850.0;2110.0;;
8621;Appartement;De Bilt;2021;960.0;2160.0;2140.0;
8622;Appartement;De Bilt;2022;750.0;2020.0;2000.0;
8623;Appartement;De Bilt;2023;660.0;1890.0;1860.0;
8624;Appartement;Binnenmaas;2010;1150.0;2400.0;;
8625;Appartement;Binnenmaas;2011;800.0;2300.0;;
8626;Appartement;Binnenmaas;2012;800.0;2300.0;;
8627;Appartement;Binnenmaas;2013;850.0;2000.0;;
8628;Appartement;Binnenmaas;2014;650.0;1950.0;;
8629;Appartement;Binnenmaas;2015;750.0;2070.0;;
8630;Appartement;Binnenmaas;2016;750.0;1930.0;;
8631;Appartement;Binnenmaas;2017;730.0;1900.0;;
8632;Appartement;Binnenmaas;2018;730.0;1890.0;;
8633;Appartement;Binnenmaas;2019;;;;
8634;Appartement;Binnenmaas;2020;;;;
8635;Appartement;Binnenmaas;2021;;;;
8636;Appartement;Binnenmaas;2022;;;;
8637;Appartement;Binnenmaas;2023;;;;
8638;Appartement;Bladel;2010;1150.0;2550.0;;
8639;Appartement;Bladel;2011;850.0;2550.0;;
8640;Appartement;Bladel;2012;900.0;2550.0;;
8641;Appartement;Bladel;2013;950.0;2400.0;;
8642;Appartement;Bladel;2014;700.0;2350.0;;
8643;Appartement;Bladel;2015;780.0;2330.0;;
8644;Appartement;Bladel;2016;750.0;2190.0;;
8645;Appartement;Bladel;2017;730.0;2160.0;;
8646;Appartement;Bladel;2018;750.0;2170.0;;
8647;Appartement;Bladel;2019;710.0;2110.0;;
8648;Appartement;Bladel;2020;770.0;2150.0;;
8649;Appartement;Bladel;2021;870.0;2240.0;2170.0;
8650;Appartement;Bladel;2022;690.0;2130.0;2030.0;
8651;Appartement;Bladel;2023;580.0;1990.0;1850.0;
8652;Appartement;Blaricum;2010;1800.0;3000.0;;
8653;Appartement;Blaricum;2011;1200.0;2800.0;;
8654;Appartement;Blaricum;2012;1250.0;2900.0;;
8655;Appartement;Blaricum;2013;1350.0;2500.0;;
8656;Appartement;Blaricum;2014;950.0;2500.0;;
8657;Appartement;Blaricum;2015;630.0;2430.0;;
8658;Appartement;Blaricum;2016;1070.0;2380.0;;
8659;Appartement;Blaricum;2017;1030.0;2340.0;;
8660;Appartement;Blaricum;2018;980.0;2360.0;;
8661;Appartement;Blaricum;2019;1200.0;2370.0;;
8662;Appartement;Blaricum;2020;1100.0;2440.0;;
8663;Appartement;Blaricum;2021;960.0;2450.0;2420.0;
8664;Appartement;Blaricum;2022;760.0;2240.0;2180.0;
8665;Appartement;Blaricum;2023;700.0;2150.0;2100.0;
8666;Appartement;Bloemendaal;2010;1500.0;2200.0;;
8667;Appartement;Bloemendaal;2011;1150.0;2250.0;;
8668;Appartement;Bloemendaal;2012;1250.0;2300.0;;
8669;Appartement;Bloemendaal;2013;1250.0;2150.0;;
8670;Appartement;Bloemendaal;2014;1000.0;2150.0;;
8671;Appartement;Bloemendaal;2015;1090.0;2200.0;;
8672;Appartement;Bloemendaal;2016;1160.0;2110.0;;
8673;Appartement;Bloemendaal;2017;1110.0;2120.0;;
8674;Appartement;Bloemendaal;2018;1130.0;2110.0;;
8675;Appartement;Bloemendaal;2019;1070.0;2080.0;;
8676;Appartement;Bloemendaal;2020;990.0;2070.0;;
8677;Appartement;Bloemendaal;2021;1130.0;2140.0;2080.0;
8678;Appartement;Bloemendaal;2022;900.0;2030.0;1950.0;
8679;Appartement;Bloemendaal;2023;780.0;1910.0;1800.0;
8680;Appartement;Boarnsterhim;2010;1350.0;1750.0;;
8681;Appartement;Boarnsterhim;2011;1000.0;1850.0;;
8682;Appartement;Boarnsterhim;2012;1150.0;1800.0;;
8683;Appartement;Boarnsterhim;2013;1100.0;1600.0;;
8684;Appartement;Boarnsterhim;2014;;;;
8685;Appartement;Boarnsterhim;2015;;;;
8686;Appartement;Boarnsterhim;2016;;;;
8687;Appartement;Boarnsterhim;2017;;;;
8688;Appartement;Boarnsterhim;2018;;;;
8689;Appartement;Boarnsterhim;2019;;;;
8690;Appartement;Boarnsterhim;2020;;;;
8691;Appartement;Boarnsterhim;2021;;;;
8692;Appartement;Boarnsterhim;2022;;;;
8693;Appartement;Boarnsterhim;2023;;;;
8694;Appartement;Bodegraven;2010;1200.0;2200.0;;
8695;Appartement;Bodegraven;2011;;;;
8696;Appartement;Bodegraven;2012;;;;
8697;Appartement;Bodegraven;2013;;;;
8698;Appartement;Bodegraven;2014;;;;
8699;Appartement;Bodegraven;2015;;;;
8700;Appartement;Bodegraven;2016;;;;
8701;Appartement;Bodegraven;2017;;;;
8702;Appartement;Bodegraven;2018;;;;
8703;Appartement;Bodegraven;2019;;;;
8704;Appartement;Bodegraven;2020;;;;
8705;Appartement;Bodegraven;2021;;;;
8706;Appartement;Bodegraven;2022;;;;
8707;Appartement;Bodegraven;2023;;;;
8708;Appartement;Bodegraven-Reeuwijk;2010;;;;
8709;Appartement;Bodegraven-Reeuwijk;2011;950.0;2150.0;;
8710;Appartement;Bodegraven-Reeuwijk;2012;950.0;2150.0;;
8711;Appartement;Bodegraven-Reeuwijk;2013;950.0;2050.0;;
8712;Appartement;Bodegraven-Reeuwijk;2014;750.0;2050.0;;
8713;Appartement;Bodegraven-Reeuwijk;2015;820.0;2080.0;;
8714;Appartement;Bodegraven-Reeuwijk;2016;850.0;2010.0;;
8715;Appartement;Bodegraven-Reeuwijk;2017;830.0;2020.0;;
8716;Appartement;Bodegraven-Reeuwijk;2018;810.0;2010.0;;
8717;Appartement;Bodegraven-Reeuwijk;2019;770.0;2000.0;;
8718;Appartement;Bodegraven-Reeuwijk;2020;760.0;2060.0;;
8719;Appartement;Bodegraven-Reeuwijk;2021;860.0;2090.0;2050.0;
8720;Appartement;Bodegraven-Reeuwijk;2022;670.0;2000.0;1910.0;
8721;Appartement;Bodegraven-Reeuwijk;2023;590.0;1890.0;1750.0;
8722;Appartement;Boekel;2010;1100.0;2500.0;;
8723;Appartement;Boekel;2011;850.0;2400.0;;
8724;Appartement;Boekel;2012;900.0;2350.0;;
8725;Appartement;Boekel;2013;900.0;2150.0;;
8726;Appartement;Boekel;2014;700.0;2100.0;;
8727;Appartement;Boekel;2015;910.0;2380.0;;
8728;Appartement;Boekel;2016;790.0;2130.0;;
8729;Appartement;Boekel;2017;800.0;2110.0;;
8730;Appartement;Boekel;2018;800.0;2040.0;;
8731;Appartement;Boekel;2019;680.0;2020.0;;
8732;Appartement;Boekel;2020;850.0;2210.0;;
8733;Appartement;Boekel;2021;890.0;2230.0;2100.0;
8734;Appartement;Boekel;2022;750.0;2120.0;1900.0;
8735;Appartement;Boekel;2023;660.0;2000.0;1690.0;
8736;Appartement;Ten Boer;2010;1050.0;2050.0;;
8737;Appartement;Ten Boer;2011;750.0;1950.0;;
8738;Appartement;Ten Boer;2012;800.0;1950.0;;
8739;Appartement;Ten Boer;2013;900.0;1700.0;;
8740;Appartement;Ten Boer;2014;700.0;1700.0;;
8741;Appartement;Ten Boer;2015;800.0;1710.0;;
8742;Appartement;Ten Boer;2016;820.0;1710.0;;
8743;Appartement;Ten Boer;2017;780.0;1740.0;;
8744;Appartement;Ten Boer;2018;770.0;1750.0;;
8745;Appartement;Ten Boer;2019;;;;
8746;Appartement;Ten Boer;2020;;;;
8747;Appartement;Ten Boer;2021;;;;
8748;Appartement;Ten Boer;2022;;;;
8749;Appartement;Ten Boer;2023;;;;
8750;Appartement;Bolsward;2010;1250.0;1850.0;;
8751;Appartement;Bolsward;2011;;;;
8752;Appartement;Bolsward;2012;;;;
8753;Appartement;Bolsward;2013;;;;
8754;Appartement;Bolsward;2014;;;;
8755;Appartement;Bolsward;2015;;;;
8756;Appartement;Bolsward;2016;;;;
8757;Appartement;Bolsward;2017;;;;
8758;Appartement;Bolsward;2018;;;;
8759;Appartement;Bolsward;2019;;;;
8760;Appartement;Bolsward;2020;;;;
8761;Appartement;Bolsward;2021;;;;
8762;Appartement;Bolsward;2022;;;;
8763;Appartement;Bolsward;2023;;;;
8764;Appartement;Borger-Odoorn;2010;1450.0;2250.0;;
8765;Appartement;Borger-Odoorn;2011;1100.0;2150.0;;
8766;Appartement;Borger-Odoorn;2012;1100.0;2250.0;;
8767;Appartement;Borger-Odoorn;2013;1150.0;1950.0;;
8768;Appartement;Borger-Odoorn;2014;900.0;1900.0;;
8769;Appartement;Borger-Odoorn;2015;1070.0;2080.0;;
8770;Appartement;Borger-Odoorn;2016;1050.0;1850.0;;
8771;Appartement;Borger-Odoorn;2017;1040.0;1820.0;;
8772;Appartement;Borger-Odoorn;2018;970.0;1780.0;;
8773;Appartement;Borger-Odoorn;2019;930.0;1730.0;;
8774;Appartement;Borger-Odoorn;2020;930.0;1850.0;;
8775;Appartement;Borger-Odoorn;2021;1020.0;1900.0;1830.0;
8776;Appartement;Borger-Odoorn;2022;830.0;1860.0;1730.0;
8777;Appartement;Borger-Odoorn;2023;720.0;1740.0;1560.0;
8778;Appartement;Borne;2010;1350.0;2200.0;;
8779;Appartement;Borne;2011;1000.0;2150.0;;
8780;Appartement;Borne;2012;1150.0;2200.0;;
8781;Appartement;Borne;2013;1250.0;2100.0;;
8782;Appartement;Borne;2014;700.0;2000.0;;
8783;Appartement;Borne;2015;830.0;1990.0;;
8784;Appartement;Borne;2016;790.0;1950.0;;
8785;Appartement;Borne;2017;780.0;1910.0;;
8786;Appartement;Borne;2018;780.0;1900.0;;
8787;Appartement;Borne;2019;680.0;1860.0;;
8788;Appartement;Borne;2020;710.0;1920.0;;
8789;Appartement;Borne;2021;840.0;1980.0;1920.0;
8790;Appartement;Borne;2022;660.0;1850.0;1780.0;
8791;Appartement;Borne;2023;590.0;1730.0;1630.0;
8792;Appartement;Borsele;2010;1050.0;1950.0;;
8793;Appartement;Borsele;2011;800.0;2050.0;;
8794;Appartement;Borsele;2012;850.0;2000.0;;
8795;Appartement;Borsele;2013;900.0;1800.0;;
8796;Appartement;Borsele;2014;650.0;1800.0;;
8797;Appartement;Borsele;2015;800.0;1830.0;;
8798;Appartement;Borsele;2016;730.0;1740.0;;
8799;Appartement;Borsele;2017;700.0;1710.0;;
8800;Appartement;Borsele;2018;710.0;1650.0;;
8801;Appartement;Borsele;2019;680.0;1620.0;;
8802;Appartement;Borsele;2020;730.0;1870.0;;
8803;Appartement;Borsele;2021;850.0;1850.0;1720.0;
8804;Appartement;Borsele;2022;670.0;1770.0;1630.0;
8805;Appartement;Borsele;2023;610.0;1680.0;1530.0;
8806;Appartement;Boskoop;2010;1150.0;2300.0;;
8807;Appartement;Boskoop;2011;850.0;2350.0;;
8808;Appartement;Boskoop;2012;1000.0;2350.0;;
8809;Appartement;Boskoop;2013;1000.0;2250.0;;
8810;Appartement;Boskoop;2014;;;;
8811;Appartement;Boskoop;2015;;;;
8812;Appartement;Boskoop;2016;;;;
8813;Appartement;Boskoop;2017;;;;
8814;Appartement;Boskoop;2018;;;;
8815;Appartement;Boskoop;2019;;;;
8816;Appartement;Boskoop;2020;;;;
8817;Appartement;Boskoop;2021;;;;
8818;Appartement;Boskoop;2022;;;;
8819;Appartement;Boskoop;2023;;;;
8820;Appartement;Boxmeer;2010;1050.0;2250.0;;
8821;Appartement;Boxmeer;2011;800.0;2250.0;;
8822;Appartement;Boxmeer;2012;850.0;2200.0;;
8823;Appartement;Boxmeer;2013;900.0;2150.0;;
8824;Appartement;Boxmeer;2014;650.0;2150.0;;
8825;Appartement;Boxmeer;2015;760.0;2120.0;;
8826;Appartement;Boxmeer;2016;780.0;2030.0;;
8827;Appartement;Boxmeer;2017;760.0;1970.0;;
8828;Appartement;Boxmeer;2018;760.0;1950.0;;
8829;Appartement;Boxmeer;2019;720.0;1910.0;;
8830;Appartement;Boxmeer;2020;730.0;1960.0;;
8831;Appartement;Boxmeer;2021;810.0;1990.0;1900.0;
8832;Appartement;Boxmeer;2022;;;;
8833;Appartement;Boxmeer;2023;;;;
8834;Appartement;Boxtel;2010;1150.0;2250.0;;
8835;Appartement;Boxtel;2011;900.0;2200.0;;
8836;Appartement;Boxtel;2012;1050.0;2200.0;;
8837;Appartement;Boxtel;2013;1000.0;2100.0;;
8838;Appartement;Boxtel;2014;750.0;2050.0;;
8839;Appartement;Boxtel;2015;810.0;2070.0;;
8840;Appartement;Boxtel;2016;810.0;2010.0;;
8841;Appartement;Boxtel;2017;790.0;2000.0;;
8842;Appartement;Boxtel;2018;800.0;1960.0;;
8843;Appartement;Boxtel;2019;710.0;1920.0;;
8844;Appartement;Boxtel;2020;710.0;1940.0;;
8845;Appartement;Boxtel;2021;820.0;2030.0;2000.0;
8846;Appartement;Boxtel;2022;650.0;1940.0;1880.0;
8847;Appartement;Boxtel;2023;570.0;1830.0;1730.0;
8848;Appartement;Breda;2010;1150.0;2350.0;;
8849;Appartement;Breda;2011;850.0;2300.0;;
8850;Appartement;Breda;2012;900.0;2300.0;;
8851;Appartement;Breda;2013;900.0;2300.0;;
8852;Appartement;Breda;2014;650.0;2200.0;;
8853;Appartement;Breda;2015;620.0;2180.0;;
8854;Appartement;Breda;2016;660.0;2150.0;;
8855;Appartement;Breda;2017;630.0;2120.0;;
8856;Appartement;Breda;2018;620.0;2100.0;;
8857;Appartement;Breda;2019;590.0;2060.0;;
8858;Appartement;Breda;2020;590.0;2060.0;;
8859;Appartement;Breda;2021;640.0;2090.0;2070.0;
8860;Appartement;Breda;2022;500.0;1980.0;1950.0;
8861;Appartement;Breda;2023;440.0;1850.0;1810.0;
8862;Appartement;Breukelen;2010;1250.0;2500.0;;
8863;Appartement;Breukelen;2011;;;;
8864;Appartement;Breukelen;2012;;;;
8865;Appartement;Breukelen;2013;;;;
8866;Appartement;Breukelen;2014;;;;
8867;Appartement;Breukelen;2015;;;;
8868;Appartement;Breukelen;2016;;;;
8869;Appartement;Breukelen;2017;;;;
8870;Appartement;Breukelen;2018;;;;
8871;Appartement;Breukelen;2019;;;;
8872;Appartement;Breukelen;2020;;;;
8873;Appartement;Breukelen;2021;;;;
8874;Appartement;Breukelen;2022;;;;
8875;Appartement;Breukelen;2023;;;;
8876;Appartement;Brielle;2010;1200.0;2700.0;;
8877;Appartement;Brielle;2011;900.0;2650.0;;
8878;Appartement;Brielle;2012;1000.0;2500.0;;
8879;Appartement;Brielle;2013;950.0;2500.0;;
8880;Appartement;Brielle;2014;750.0;2450.0;;
8881;Appartement;Brielle;2015;860.0;2520.0;;
8882;Appartement;Brielle;2016;820.0;2470.0;;
8883;Appartement;Brielle;2017;780.0;2450.0;;
8884;Appartement;Brielle;2018;770.0;2430.0;;
8885;Appartement;Brielle;2019;720.0;2390.0;;
8886;Appartement;Brielle;2020;730.0;2350.0;;
8887;Appartement;Brielle;2021;720.0;2380.0;2370.0;
8888;Appartement;Brielle;2022;560.0;2320.0;2280.0;
8889;Appartement;Brielle;2023;;;;
8890;Appartement;Bronckhorst;2010;1200.0;2500.0;;
8891;Appartement;Bronckhorst;2011;950.0;2450.0;;
8892;Appartement;Bronckhorst;2012;1000.0;2500.0;;
8893;Appartement;Bronckhorst;2013;1000.0;2200.0;;
8894;Appartement;Bronckhorst;2014;800.0;2150.0;;
8895;Appartement;Bronckhorst;2015;1190.0;2700.0;;
8896;Appartement;Bronckhorst;2016;970.0;2180.0;;
8897;Appartement;Bronckhorst;2017;930.0;2170.0;;
8898;Appartement;Bronckhorst;2018;940.0;2120.0;;
8899;Appartement;Bronckhorst;2019;860.0;2080.0;;
8900;Appartement;Bronckhorst;2020;1060.0;2500.0;;
8901;Appartement;Bronckhorst;2021;1250.0;2640.0;2460.0;
8902;Appartement;Bronckhorst;2022;1040.0;2580.0;2210.0;
8903;Appartement;Bronckhorst;2023;890.0;2470.0;1990.0;
8904;Appartement;Brummen;2010;1300.0;2500.0;;
8905;Appartement;Brummen;2011;1050.0;2500.0;;
8906;Appartement;Brummen;2012;1100.0;2550.0;;
8907;Appartement;Brummen;2013;1050.0;2150.0;;
8908;Appartement;Brummen;2014;800.0;2050.0;;
8909;Appartement;Brummen;2015;930.0;2200.0;;
8910;Appartement;Brummen;2016;980.0;2210.0;;
8911;Appartement;Brummen;2017;950.0;2170.0;;
8912;Appartement;Brummen;2018;930.0;2140.0;;
8913;Appartement;Brummen;2019;890.0;2110.0;;
8914;Appartement;Brummen;2020;860.0;2020.0;;
8915;Appartement;Brummen;2021;950.0;2090.0;2030.0;
8916;Appartement;Brummen;2022;800.0;1980.0;1900.0;
8917;Appartement;Brummen;2023;700.0;1890.0;1760.0;
8918;Appartement;Brunssum;2010;1250.0;2350.0;;
8919;Appartement;Brunssum;2011;950.0;2200.0;;
8920;Appartement;Brunssum;2012;1000.0;2250.0;;
8921;Appartement;Brunssum;2013;1150.0;2150.0;;
8922;Appartement;Brunssum;2014;850.0;2100.0;;
8923;Appartement;Brunssum;2015;940.0;2100.0;;
8924;Appartement;Brunssum;2016;940.0;2080.0;;
8925;Appartement;Brunssum;2017;910.0;2070.0;;
8926;Appartement;Brunssum;2018;920.0;2050.0;;
8927;Appartement;Brunssum;2019;840.0;2030.0;;
8928;Appartement;Brunssum;2020;790.0;2040.0;;
8929;Appartement;Brunssum;2021;880.0;2040.0;2020.0;
8930;Appartement;Brunssum;2022;700.0;2000.0;1990.0;
8931;Appartement;Brunssum;2023;600.0;1870.0;1840.0;
8932;Appartement;Bunnik;2010;1200.0;2200.0;;
8933;Appartement;Bunnik;2011;900.0;2050.0;;
8934;Appartement;Bunnik;2012;950.0;2050.0;;
8935;Appartement;Bunnik;2013;1000.0;1950.0;;
8936;Appartement;Bunnik;2014;750.0;1850.0;;
8937;Appartement;Bunnik;2015;790.0;1870.0;;
8938;Appartement;Bunnik;2016;800.0;1840.0;;
8939;Appartement;Bunnik;2017;770.0;1850.0;;
8940;Appartement;Bunnik;2018;770.0;1920.0;;
8941;Appartement;Bunnik;2019;710.0;1830.0;;
8942;Appartement;Bunnik;2020;710.0;1880.0;;
8943;Appartement;Bunnik;2021;770.0;1950.0;1900.0;
8944;Appartement;Bunnik;2022;620.0;1890.0;1800.0;
8945;Appartement;Bunnik;2023;510.0;1850.0;1660.0;
8946;Appartement;Bunschoten;2010;1100.0;2400.0;;
8947;Appartement;Bunschoten;2011;850.0;2400.0;;
8948;Appartement;Bunschoten;2012;900.0;2400.0;;
8949;Appartement;Bunschoten;2013;900.0;2300.0;;
8950;Appartement;Bunschoten;2014;650.0;2200.0;;
8951;Appartement;Bunschoten;2015;750.0;2200.0;;
8952;Appartement;Bunschoten;2016;760.0;2190.0;;
8953;Appartement;Bunschoten;2017;730.0;2170.0;;
8954;Appartement;Bunschoten;2018;760.0;2130.0;;
8955;Appartement;Bunschoten;2019;700.0;2070.0;;
8956;Appartement;Bunschoten;2020;680.0;2000.0;;
8957;Appartement;Bunschoten;2021;760.0;2110.0;2080.0;
8958;Appartement;Bunschoten;2022;610.0;2060.0;2030.0;
8959;Appartement;Bunschoten;2023;560.0;1940.0;1900.0;
8960;Appartement;Buren;2010;1200.0;2250.0;;
8961;Appartement;Buren;2011;950.0;2250.0;;
8962;Appartement;Buren;2012;1000.0;2600.0;;
8963;Appartement;Buren;2013;900.0;2200.0;;
8964;Appartement;Buren;2014;650.0;2100.0;;
8965;Appartement;Buren;2015;990.0;2470.0;;
8966;Appartement;Buren;2016;770.0;2050.0;;
8967;Appartement;Buren;2017;740.0;2090.0;;
8968;Appartement;Buren;2018;760.0;2060.0;;
8969;Appartement;Buren;2019;710.0;2060.0;;
8970;Appartement;Buren;2020;960.0;2500.0;;
8971;Appartement;Buren;2021;1060.0;2580.0;2430.0;
8972;Appartement;Buren;2022;870.0;2460.0;2190.0;
8973;Appartement;Buren;2023;740.0;2320.0;1970.0;
8974;Appartement;Bussum;2010;1350.0;2150.0;;
8975;Appartement;Bussum;2011;1050.0;2200.0;;
8976;Appartement;Bussum;2012;1200.0;2250.0;;
8977;Appartement;Bussum;2013;1200.0;2150.0;;
8978;Appartement;Bussum;2014;900.0;2100.0;;
8979;Appartement;Bussum;2015;960.0;2060.0;;
8980;Appartement;Bussum;2016;;;;
8981;Appartement;Bussum;2017;;;;
8982;Appartement;Bussum;2018;;;;
8983;Appartement;Bussum;2019;;;;
8984;Appartement;Bussum;2020;;;;
8985;Appartement;Bussum;2021;;;;
8986;Appartement;Bussum;2022;;;;
8987;Appartement;Bussum;2023;;;;
8988;Appartement;Capelle aan den IJssel;2010;950.0;2550.0;;
8989;Appartement;Capelle aan den IJssel;2011;700.0;2500.0;;
8990;Appartement;Capelle aan den IJssel;2012;750.0;2500.0;;
8991;Appartement;Capelle aan den IJssel;2013;600.0;2400.0;;
8992;Appartement;Capelle aan den IJssel;2014;600.0;2400.0;;
8993;Appartement;Capelle aan den IJssel;2015;630.0;2370.0;;
8994;Appartement;Capelle aan den IJssel;2016;690.0;2350.0;;
8995;Appartement;Capelle aan den IJssel;2017;660.0;2330.0;;
8996;Appartement;Capelle aan den IJssel;2018;650.0;2300.0;;
8997;Appartement;Capelle aan den IJssel;2019;610.0;2250.0;;
8998;Appartement;Capelle aan den IJssel;2020;610.0;2200.0;;
8999;Appartement;Capelle aan den IJssel;2021;640.0;2230.0;2210.0;
9000;Appartement;Capelle aan den IJssel;2022;500.0;2130.0;2110.0;
9001;Appartement;Capelle aan den IJssel;2023;460.0;1990.0;1960.0;
9002;Appartement;Castricum;2010;1250.0;1950.0;;
9003;Appartement;Castricum;2011;900.0;2000.0;;
9004;Appartement;Castricum;2012;950.0;2000.0;;
9005;Appartement;Castricum;2013;900.0;1950.0;;
9006;Appartement;Castricum;2014;700.0;1950.0;;
9007;Appartement;Castricum;2015;760.0;1880.0;;
9008;Appartement;Castricum;2016;860.0;1860.0;;
9009;Appartement;Castricum;2017;820.0;1850.0;;
9010;Appartement;Castricum;2018;830.0;1820.0;;
9011;Appartement;Castricum;2019;780.0;1780.0;;
9012;Appartement;Castricum;2020;740.0;1740.0;;
9013;Appartement;Castricum;2021;840.0;1790.0;1660.0;
9014;Appartement;Castricum;2022;660.0;1680.0;1510.0;
9015;Appartement;Castricum;2023;600.0;1570.0;1390.0;
9016;Appartement;Coevorden;2010;1300.0;2000.0;;
9017;Appartement;Coevorden;2011;1050.0;1950.0;;
9018;Appartement;Coevorden;2012;1150.0;2050.0;;
9019;Appartement;Coevorden;2013;1200.0;2050.0;;
9020;Appartement;Coevorden;2014;950.0;2000.0;;
9021;Appartement;Coevorden;2015;1070.0;2110.0;;
9022;Appartement;Coevorden;2016;1080.0;2010.0;;
9023;Appartement;Coevorden;2017;1010.0;1980.0;;
9024;Appartement;Coevorden;2018;1000.0;1920.0;;
9025;Appartement;Coevorden;2019;920.0;1910.0;;
9026;Appartement;Coevorden;2020;890.0;1920.0;;
9027;Appartement;Coevorden;2021;1030.0;1970.0;1820.0;
9028;Appartement;Coevorden;2022;840.0;1910.0;1720.0;
9029;Appartement;Coevorden;2023;730.0;1790.0;1560.0;
9030;Appartement;Cranendonck;2010;1350.0;2350.0;;
9031;Appartement;Cranendonck;2011;1100.0;2450.0;;
