ID;Vervoerstromen;Landen;SoortLading;Perioden;BrutoplusgewichtOvergeslagenGoederen_1
2467;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2016;12834
2468;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2017;13179
2469;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2018;15136
2470;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2019;11203
2471;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2020;7468
2472;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2021;9810
2473;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2022;14883
2474;Aanvoer naar Nederland;Verenigde Staten;Droge bulk lading;2023;13151
2475;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2015;9519
2476;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2016;9170
2477;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2017;8237
2478;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2018;12438
2479;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2019;20035
2480;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2020;19691
2481;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2021;21509
2482;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2022;26285
2483;Aanvoer naar Nederland;Verenigde Staten;Natte bulk lading;2023;41319
2484;Aanvoer naar Nederland;Verenigde Staten;Containers;2015;3167
2485;Aanvoer naar Nederland;Verenigde Staten;Containers;2016;3150
2486;Aanvoer naar Nederland;Verenigde Staten;Containers;2017;3459
2487;Aanvoer naar Nederland;Verenigde Staten;Containers;2018;3817
2488;Aanvoer naar Nederland;Verenigde Staten;Containers;2019;3731
2489;Aanvoer naar Nederland;Verenigde Staten;Containers;2020;3271
2490;Aanvoer naar Nederland;Verenigde Staten;Containers;2021;2913
2491;Aanvoer naar Nederland;Verenigde Staten;Containers;2022;2323
2492;Aanvoer naar Nederland;Verenigde Staten;Containers;2023;2524
2493;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2015;1
2494;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2016;1
2495;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2017;0
2496;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2018;0
2497;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2019;30
2498;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2020;3
2499;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2021;0
2500;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2022;0
2501;Aanvoer naar Nederland;Verenigde Staten;Roro-eenheden;2023;12
2502;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2015;120
2503;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2016;106
2504;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2017;80
2505;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2018;97
2506;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2019;177
2507;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2020;621
2508;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2021;1104
2509;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2022;1916
2510;Aanvoer naar Nederland;Verenigde Staten;Stukgoederen/Overig;2023;1520
2511;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2015;1
2512;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2016;1
2513;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2017;3
2514;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2018;31
2515;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2019;5
2516;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2020;0
2517;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2021;55
2518;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2022;46
2519;Aanvoer naar Nederland;Verenigde Staten;Onbekende verschijningsvorm;2023;1
2520;Aanvoer naar Nederland;Onbekend;Totaal lading;2015;551
2521;Aanvoer naar Nederland;Onbekend;Totaal lading;2016;767
2522;Aanvoer naar Nederland;Onbekend;Totaal lading;2017;1622
2523;Aanvoer naar Nederland;Onbekend;Totaal lading;2018;762
2524;Aanvoer naar Nederland;Onbekend;Totaal lading;2019;1897
2525;Aanvoer naar Nederland;Onbekend;Totaal lading;2020;87
2526;Aanvoer naar Nederland;Onbekend;Totaal lading;2021;178
2527;Aanvoer naar Nederland;Onbekend;Totaal lading;2022;416
2528;Aanvoer naar Nederland;Onbekend;Totaal lading;2023;1246
2529;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2015;297
2530;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2016;568
2531;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2017;1181
2532;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2018;442
2533;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2019;513
2534;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2020;39
2535;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2021;140
2536;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2022;353
2537;Aanvoer naar Nederland;Onbekend;Droge bulk lading;2023;1169
2538;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2015;8
2539;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2016;11
2540;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2017;15
2541;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2018;4
2542;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2019;282
2543;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2020;0
2544;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2021;0
2545;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2022;2
2546;Aanvoer naar Nederland;Onbekend;Natte bulk lading;2023;0
2547;Aanvoer naar Nederland;Onbekend;Containers;2015;161
2548;Aanvoer naar Nederland;Onbekend;Containers;2016;125
2549;Aanvoer naar Nederland;Onbekend;Containers;2017;323
2550;Aanvoer naar Nederland;Onbekend;Containers;2018;268
2551;Aanvoer naar Nederland;Onbekend;Containers;2019;788
2552;Aanvoer naar Nederland;Onbekend;Containers;2020;39
2553;Aanvoer naar Nederland;Onbekend;Containers;2021;38
2554;Aanvoer naar Nederland;Onbekend;Containers;2022;61
2555;Aanvoer naar Nederland;Onbekend;Containers;2023;78
2556;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2015;0
2557;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2016;0
2558;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2017;0
2559;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2018;0
2560;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2019;7
2561;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2020;0
2562;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2021;0
2563;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2022;0
2564;Aanvoer naar Nederland;Onbekend;Roro-eenheden;2023;0
2565;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2015;0
2566;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2016;1
2567;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2017;35
2568;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2018;1
2569;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2019;41
2570;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2020;9
2571;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2021;0
2572;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2022;1
2573;Aanvoer naar Nederland;Onbekend;Stukgoederen/Overig;2023;0
2574;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2015;84
2575;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2016;63
2576;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2017;67
2577;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2018;47
2578;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2019;265
2579;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2020;0
2580;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2021;0
2581;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2022;0
2582;Aanvoer naar Nederland;Onbekend;Onbekende verschijningsvorm;2023;0
2583;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2015;0
2584;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2016;0
2585;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2017;0
2586;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2018;0
2587;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2019;0
2588;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2020;0
2589;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2021;0
2590;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2022;0
2591;Aanvoer naar Nederland;Overige niet elders genoemde landen;Totaal lading;2023;0
2592;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2015;0
2593;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2016;0
2594;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2017;0
2595;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2018;0
2596;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2019;0
2597;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2020;0
2598;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2021;0
2599;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2022;0
2600;Aanvoer naar Nederland;Overige niet elders genoemde landen;Droge bulk lading;2023;0
2601;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2015;0
2602;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2016;0
2603;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2017;0
2604;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2018;0
2605;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2019;0
2606;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2020;0
2607;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2021;0
2608;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2022;0
2609;Aanvoer naar Nederland;Overige niet elders genoemde landen;Natte bulk lading;2023;0
2610;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2015;0
2611;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2016;0
2612;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2017;0
2613;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2018;0
2614;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2019;0
2615;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2020;0
2616;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2021;0
2617;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2022;0
2618;Aanvoer naar Nederland;Overige niet elders genoemde landen;Containers;2023;0
2619;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2015;0
2620;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2016;0
2621;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2017;0
2622;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2018;0
2623;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2019;0
2624;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2020;0
2625;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2021;0
2626;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2022;0
2627;Aanvoer naar Nederland;Overige niet elders genoemde landen;Roro-eenheden;2023;0
2628;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2015;0
2629;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2016;0
2630;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2017;0
2631;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2018;0
2632;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2019;0
2633;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2020;0
2634;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2021;0
2635;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2022;0
2636;Aanvoer naar Nederland;Overige niet elders genoemde landen;Stukgoederen/Overig;2023;0
2637;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2015;0
2638;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2016;0
2639;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2017;0
2640;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2018;0
2641;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2019;0
2642;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2020;0
2643;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2021;0
2644;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2022;0
2645;Aanvoer naar Nederland;Overige niet elders genoemde landen;Onbekende verschijningsvorm;2023;0
2646;Afvoer naar buitenland;Totaal landen;Totaal lading;2015;192299
2647;Afvoer naar buitenland;Totaal landen;Totaal lading;2016;197954
2648;Afvoer naar buitenland;Totaal landen;Totaal lading;2017;202986
2649;Afvoer naar buitenland;Totaal landen;Totaal lading;2018;205120
2650;Afvoer naar buitenland;Totaal landen;Totaal lading;2019;207159
2651;Afvoer naar buitenland;Totaal landen;Totaal lading;2020;199698
2652;Afvoer naar buitenland;Totaal landen;Totaal lading;2021;203501
2653;Afvoer naar buitenland;Totaal landen;Totaal lading;2022;192603
2654;Afvoer naar buitenland;Totaal landen;Totaal lading;2023;182808
2655;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2015;17612
2656;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2016;16348
2657;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2017;17154
2658;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2018;17003
2659;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2019;19572
2660;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2020;18805
2661;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2021;19955
2662;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2022;20963
2663;Afvoer naar buitenland;Totaal landen;Droge bulk lading;2023;20763
2664;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2015;82396
2665;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2016;88698
2666;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2017;83899
2667;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2018;84470
2668;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2019;80436
2669;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2020;74353
2670;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2021;75468
2671;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2022;73936
2672;Afvoer naar buitenland;Totaal landen;Natte bulk lading;2023;69912
2673;Afvoer naar buitenland;Totaal landen;Containers;2015;62537
2674;Afvoer naar buitenland;Totaal landen;Containers;2016;62645
2675;Afvoer naar buitenland;Totaal landen;Containers;2017;70606
2676;Afvoer naar buitenland;Totaal landen;Containers;2018;72882
2677;Afvoer naar buitenland;Totaal landen;Containers;2019;75467
2678;Afvoer naar buitenland;Totaal landen;Containers;2020;75606
2679;Afvoer naar buitenland;Totaal landen;Containers;2021;75600
2680;Afvoer naar buitenland;Totaal landen;Containers;2022;65636
2681;Afvoer naar buitenland;Totaal landen;Containers;2023;59991
2682;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2015;23203
2683;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2016;24107
2684;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2017;24617
2685;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2018;23928
2686;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2019;25303
2687;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2020;24546
2688;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2021;26051
2689;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2022;25672
2690;Afvoer naar buitenland;Totaal landen;Roro-eenheden;2023;24114
2691;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2015;5659
2692;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2016;5377
2693;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2017;5990
2694;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2018;6189
2695;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2019;5730
2696;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2020;5747
2697;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2021;5587
2698;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2022;5571
2699;Afvoer naar buitenland;Totaal landen;Stukgoederen/Overig;2023;7289
2700;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2015;891
2701;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2016;779
2702;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2017;720
2703;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2018;649
2704;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2019;652
2705;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2020;641
2706;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2021;840
2707;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2022;826
2708;Afvoer naar buitenland;Totaal landen;Onbekende verschijningsvorm;2023;739
2709;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2015;65812
2710;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2016;74059
2711;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2017;76877
2712;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2018;79020
2713;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2019;84015
2714;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2020;82792
2715;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2021;88822
2716;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2022;88976
2717;Afvoer naar buitenland;Europa (exclusief Nederland);Totaal lading;2023;93488
2718;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2015;7942
2719;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2016;7909
2720;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2017;7926
2721;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2018;8373
2722;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2019;10333
2723;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2020;9668
2724;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2021;10590
2725;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2022;11934
2726;Afvoer naar buitenland;Europa (exclusief Nederland);Droge bulk lading;2023;11438
2727;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2015;20422
2728;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2016;27906
2729;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2017;27506
2730;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2018;27453
2731;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2019;28144
2732;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2020;29665
2733;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2021;28146
2734;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2022;31463
2735;Afvoer naar buitenland;Europa (exclusief Nederland);Natte bulk lading;2023;38677
2736;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2015;12704
2737;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2016;12672
2738;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2017;15121
2739;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2018;17697
2740;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2019;18480
2741;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2020;17561
2742;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2021;22068
2743;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2022;17705
2744;Afvoer naar buitenland;Europa (exclusief Nederland);Containers;2023;16866
2745;Afvoer naar buitenland;Europa (exclusief Nederland);Roro-eenheden;2015;23035
2746;Afvoer naar buitenland;Europa (exclusief Nederland);Roro-eenheden;2016;23957
