ID;BestemmingEnSeizoen;Vakantiekenmerken;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;Totaal_3;GemiddeldPerNederlander_4;GemiddeldPerDeelnemer_5;Totaal_6;GemiddeldPerNederlander_7;GemiddeldPerDeelnemer_8;GemiddeldPerVakantie_9;Totaal_10;GemiddeldPerNederlander_11;GemiddeldPerDeelnemer_12;GemiddeldPerVakantie_13;Totaal_14;GemiddeldPerNederlander_15;GemiddeldPerDeelnemer_16;GemiddeldPerPersoonPerVakantie_17;GemiddeldPerPersoonPerVakantiedag_18
516;Zomerseizoen;Organisatie: alleen vervoer;2017;1032.0;6.1;1132.0;0.1;1.1;16.8;1.0;16.3;14.8;15.6;0.9;15.2;13.8;993.0;59.0;963.0;878.0;59.0
517;Zomerseizoen;Organisatie: alleen vervoer;2018;931.0;5.5;1040.0;0.1;1.1;14.7;0.9;15.8;14.1;13.7;0.8;14.7;13.1;896.0;53.0;962.0;861.0;61.0
518;Zomerseizoen;Organisatie: alleen vervoer;2019;968.0;5.7;1096.0;0.1;1.1;15.7;0.9;16.2;14.3;14.6;0.9;15.1;13.3;925.0;54.0;956.0;844.0;59.0
519;Zomerseizoen;Organisatie: alleen vervoer;2020;;;;;;;;;;;;;;;;;;
520;Zomerseizoen;Organisatie: op de bonnefooi;2017;3229.0;19.2;4118.0;0.2;1.3;42.6;2.5;13.2;10.3;38.5;2.3;11.9;9.3;1417.0;84.0;439.0;344.0;33.0
521;Zomerseizoen;Organisatie: op de bonnefooi;2018;2542.0;15.0;3130.0;0.2;1.2;34.9;2.1;13.7;11.1;31.7;1.9;12.5;10.1;1104.0;65.0;434.0;353.0;32.0
522;Zomerseizoen;Organisatie: op de bonnefooi;2019;2636.0;15.5;3278.0;0.2;1.2;35.5;2.1;13.5;10.8;32.3;1.9;12.2;9.8;1179.0;69.0;447.0;360.0;33.0
523;Zomerseizoen;Organisatie: op de bonnefooi;2020;2031.0;11.8;2470.0;0.1;1.2;21.4;1.2;10.5;8.7;19.0;1.1;9.3;7.7;351.0;20.0;173.0;142.0;16.0
524;Zomerseizoen;Reisgezelschap: alleenreizende;2017;801.0;4.8;1123.0;0.1;1.4;10.0;0.6;12.5;8.9;8.9;0.5;11.1;7.9;731.0;43.0;913.0;651.0;73.0
525;Zomerseizoen;Reisgezelschap: alleenreizende;2018;995.0;5.9;1469.0;0.1;1.5;13.2;0.8;13.2;9.0;11.7;0.7;11.8;8.0;1009.0;60.0;1014.0;687.0;77.0
526;Zomerseizoen;Reisgezelschap: alleenreizende;2019;1021.0;6.0;1472.0;0.1;1.4;12.6;0.7;12.3;8.6;11.1;0.7;10.9;7.6;1041.0;61.0;1020.0;707.0;83.0
527;Zomerseizoen;Reisgezelschap: alleenreizende;2020;514.0;3.0;703.0;0.0;1.4;4.9;0.3;9.5;7.0;4.2;0.2;8.2;6.0;166.0;10.0;322.0;236.0;34.0
528;Zomerseizoen;Reisgezelschap: paar zonder kinderen;2017;5119.0;30.4;8852.0;0.5;1.7;96.1;5.7;18.8;10.9;87.2;5.2;17.0;9.9;5282.0;314.0;1032.0;597.0;55.0
529;Zomerseizoen;Reisgezelschap: paar zonder kinderen;2018;4887.0;28.8;8220.0;0.5;1.7;91.1;5.4;18.6;11.1;82.9;4.9;17.0;10.1;5091.0;300.0;1042.0;619.0;56.0
530;Zomerseizoen;Reisgezelschap: paar zonder kinderen;2019;4967.0;29.1;7889.0;0.5;1.6;87.4;5.1;17.6;11.1;79.5;4.7;16.0;10.1;5603.0;329.0;1128.0;710.0;64.0
531;Zomerseizoen;Reisgezelschap: paar zonder kinderen;2020;3566.0;20.8;5463.0;0.3;1.5;46.6;2.7;13.1;8.5;41.2;2.4;11.5;7.5;1193.0;69.0;335.0;218.0;26.0
532;Zomerseizoen;Reisgezelschap: volwassene en kind(eren);2017;5504.0;32.7;8539.0;0.5;1.6;89.6;5.3;16.3;10.5;81.1;4.8;14.7;9.5;3608.0;214.0;656.0;423.0;40.0
533;Zomerseizoen;Reisgezelschap: volwassene en kind(eren);2018;5677.0;33.5;8907.0;0.5;1.6;95.3;5.6;16.8;10.7;86.4;5.1;15.2;9.7;3986.0;235.0;702.0;448.0;42.0
534;Zomerseizoen;Reisgezelschap: volwassene en kind(eren);2019;5375.0;31.5;8036.0;0.5;1.5;84.7;5.0;15.8;10.5;76.7;4.5;14.3;9.5;3851.0;226.0;716.0;479.0;45.0
535;Zomerseizoen;Reisgezelschap: volwassene en kind(eren);2020;3969.0;23.1;5353.0;0.3;1.3;50.6;2.9;12.7;9.4;45.2;2.6;11.4;8.4;1338.0;78.0;337.0;250.0;26.0
536;Zomerseizoen;Reisgezelschap: familie, anderen;2017;2384.0;14.2;3055.0;0.2;1.3;27.1;1.6;11.4;8.9;24.1;1.4;10.1;7.9;1740.0;103.0;730.0;569.0;64.0
537;Zomerseizoen;Reisgezelschap: familie, anderen;2018;2537.0;15.0;3230.0;0.2;1.3;29.1;1.7;11.5;9.0;25.8;1.5;10.2;8.0;1908.0;113.0;752.0;591.0;66.0
538;Zomerseizoen;Reisgezelschap: familie, anderen;2019;2589.0;15.2;3174.0;0.2;1.2;27.0;1.6;10.4;8.5;23.9;1.4;9.2;7.5;1832.0;107.0;708.0;577.0;68.0
539;Zomerseizoen;Reisgezelschap: familie, anderen;2020;1535.0;8.9;1863.0;0.1;1.2;13.2;0.8;8.6;7.1;11.3;0.7;7.4;6.1;417.0;24.0;272.0;224.0;32.0
540;Zomerseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2017;1554.0;9.2;1980.0;0.1;1.3;14.4;0.9;9.2;7.3;12.4;0.7;8.0;6.3;1196.0;71.0;770.0;604.0;83.0
541;Zomerseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2018;1646.0;9.7;2124.0;0.1;1.3;15.4;0.9;9.4;7.3;13.3;0.8;8.1;6.3;1373.0;81.0;834.0;646.0;89.0
542;Zomerseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2019;2054.0;12.0;2969.0;0.2;1.4;21.7;1.3;10.6;7.3;18.8;1.1;9.1;6.3;1627.0;95.0;792.0;548.0;75.0
543;Zomerseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2020;1026.0;6.0;1499.0;0.1;1.5;9.7;0.6;9.4;6.4;8.2;0.5;7.9;5.4;267.0;16.0;260.0;178.0;28.0
544;Zomerseizoen;Soort vakantie: eigen recreatieve accom.;2017;1330.0;7.9;3125.0;0.2;2.3;34.1;2.0;25.6;10.9;30.9;1.8;23.3;9.9;587.0;35.0;441.0;188.0;17.0
545;Zomerseizoen;Soort vakantie: eigen recreatieve accom.;2018;1388.0;8.2;2954.0;0.2;2.1;35.3;2.1;25.4;12.0;32.4;1.9;23.3;11.0;614.0;36.0;442.0;208.0;17.0
546;Zomerseizoen;Soort vakantie: eigen recreatieve accom.;2019;990.0;5.8;2088.0;0.1;2.1;20.6;1.2;20.8;9.9;18.5;1.1;18.7;8.9;339.0;20.0;342.0;162.0;16.0
547;Zomerseizoen;Soort vakantie: eigen recreatieve accom.;2020;885.0;5.2;1674.0;0.1;1.9;17.0;1.0;19.3;10.2;15.4;0.9;17.4;9.2;241.0;14.0;272.0;144.0;14.0
548;Zomerseizoen;Soort vakantie: actief;2017;3089.0;18.3;3991.0;0.2;1.3;39.5;2.3;12.8;9.9;35.5;2.1;11.5;8.9;1907.0;113.0;617.0;478.0;48.0
549;Zomerseizoen;Soort vakantie: actief;2018;2868.0;16.9;3668.0;0.2;1.3;36.9;2.2;12.9;10.0;33.2;2.0;11.6;9.0;1814.0;107.0;633.0;495.0;49.0
550;Zomerseizoen;Soort vakantie: actief;2019;2231.0;13.1;2885.0;0.2;1.3;28.1;1.7;12.6;9.8;25.3;1.5;11.3;8.8;1505.0;88.0;674.0;521.0;53.0
551;Zomerseizoen;Soort vakantie: actief;2020;2035.0;11.9;2702.0;0.2;1.3;22.0;1.3;10.8;8.1;19.3;1.1;9.5;7.1;647.0;38.0;318.0;240.0;29.0
552;Zomerseizoen;Soort vakantie: strand;2017;3135.0;18.6;3528.0;0.2;1.1;44.1;2.6;14.1;12.5;40.6;2.4;12.9;11.5;2687.0;160.0;857.0;762.0;61.0
553;Zomerseizoen;Soort vakantie: strand;2018;3199.0;18.9;3665.0;0.2;1.1;44.0;2.6;13.8;12.0;40.4;2.4;12.6;11.0;2846.0;168.0;890.0;777.0;65.0
554;Zomerseizoen;Soort vakantie: strand;2019;2805.0;16.5;3217.0;0.2;1.1;39.5;2.3;14.1;12.3;36.3;2.1;12.9;11.3;2778.0;163.0;990.0;864.0;70.0
555;Zomerseizoen;Soort vakantie: strand;2020;1245.0;7.3;1337.0;0.1;1.1;13.9;0.8;11.2;10.4;12.6;0.7;10.1;9.4;530.0;31.0;425.0;396.0;38.0
556;Zomerseizoen;Soort vakantie: steden;2017;1899.0;11.3;2338.0;0.1;1.2;14.0;0.8;7.4;6.0;11.7;0.7;6.2;5.0;1251.0;74.0;659.0;535.0;89.0
557;Zomerseizoen;Soort vakantie: steden;2018;1939.0;11.4;2286.0;0.1;1.2;14.6;0.9;7.5;6.4;12.4;0.7;6.4;5.4;1303.0;77.0;672.0;570.0;89.0
558;Zomerseizoen;Soort vakantie: steden;2019;1580.0;9.3;1927.0;0.1;1.2;11.5;0.7;7.3;6.0;9.6;0.6;6.1;5.0;1086.0;64.0;687.0;563.0;94.0
559;Zomerseizoen;Soort vakantie: steden;2020;618.0;3.6;705.0;0.0;1.1;3.1;0.2;5.0;4.4;2.4;0.1;3.9;3.4;129.0;8.0;210.0;184.0;42.0
560;Zomerseizoen;Soort vakantie: natuur;2017;1455.0;8.6;1679.0;0.1;1.2;20.3;1.2;13.9;12.1;18.6;1.1;12.8;11.1;994.0;59.0;683.0;592.0;49.0
561;Zomerseizoen;Soort vakantie: natuur;2018;1474.0;8.7;1731.0;0.1;1.2;19.3;1.1;13.1;11.1;17.6;1.0;11.9;10.1;964.0;57.0;654.0;557.0;50.0
562;Zomerseizoen;Soort vakantie: natuur;2019;725.0;4.3;823.0;0.0;1.1;10.3;0.6;14.3;12.6;9.5;0.6;13.1;11.6;667.0;39.0;920.0;811.0;64.0
563;Zomerseizoen;Soort vakantie: natuur;2020;502.0;2.9;547.0;0.0;1.1;5.3;0.3;10.5;9.6;4.7;0.3;9.4;8.6;160.0;9.0;319.0;293.0;30.0
564;Zomerseizoen;Soort vakantie: cultuur;2017;1166.0;6.9;1315.0;0.1;1.1;11.4;0.7;9.7;8.6;10.0;0.6;8.6;7.6;801.0;48.0;687.0;609.0;71.0
565;Zomerseizoen;Soort vakantie: cultuur;2018;1199.0;7.1;1387.0;0.1;1.2;11.0;0.6;9.2;7.9;9.6;0.6;8.0;6.9;811.0;48.0;676.0;585.0;74.0
566;Zomerseizoen;Soort vakantie: cultuur;2019;1051.0;6.2;1182.0;0.1;1.1;9.3;0.5;8.8;7.9;8.1;0.5;7.7;6.9;865.0;51.0;823.0;732.0;93.0
567;Zomerseizoen;Soort vakantie: cultuur;2020;194.0;1.1;211.0;0.0;1.1;1.6;0.1;8.5;7.8;1.4;0.1;7.4;6.8;65.0;4.0;337.0;310.0;40.0
568;Zomerseizoen;Soort vakantie: recreatie;2017;765.0;4.5;843.0;0.1;1.1;4.5;0.3;5.8;5.3;3.6;0.2;4.7;4.3;231.0;14.0;302.0;274.0;52.0
569;Zomerseizoen;Soort vakantie: recreatie;2018;552.0;3.3;599.0;0.0;1.1;3.5;0.2;6.4;5.9;2.9;0.2;5.3;4.9;209.0;12.0;378.0;348.0;59.0
570;Zomerseizoen;Soort vakantie: recreatie;2019;449.0;2.6;478.0;0.0;1.1;2.6;0.2;5.7;5.4;2.1;0.1;4.6;4.4;187.0;11.0;415.0;391.0;73.0
571;Zomerseizoen;Soort vakantie: recreatie;2020;280.0;1.6;297.0;0.0;1.1;1.3;0.1;4.5;4.2;1.0;0.1;3.4;3.2;43.0;3.0;155.0;146.0;35.0
572;Zomerseizoen;Soort vakantie: rondreis;2017;1058.0;6.3;1110.0;0.1;1.0;20.0;1.2;18.9;18.0;18.9;1.1;17.8;17.0;1890.0;112.0;1788.0;1703.0;95.0
573;Zomerseizoen;Soort vakantie: rondreis;2018;1286.0;7.6;1341.0;0.1;1.0;23.7;1.4;18.4;17.6;22.3;1.3;17.4;16.6;2174.0;128.0;1690.0;1621.0;92.0
574;Zomerseizoen;Soort vakantie: rondreis;2019;1199.0;7.0;1284.0;0.1;1.1;22.1;1.3;18.5;17.2;20.9;1.2;17.4;16.2;2136.0;125.0;1782.0;1664.0;96.0
575;Zomerseizoen;Soort vakantie: rondreis;2020;317.0;1.8;337.0;0.0;1.1;4.3;0.3;13.6;12.8;4.0;0.2;12.5;11.8;159.0;9.0;503.0;473.0;37.0
576;Zomerseizoen;Soort vakantie: familie, vrienden, e.d.;2017;2668.0;15.8;3229.0;0.2;1.2;27.1;1.6;10.2;8.4;23.9;1.4;9.0;7.4;1101.0;65.0;413.0;341.0;41.0
577;Zomerseizoen;Soort vakantie: familie, vrienden, e.d.;2018;2075.0;12.2;2395.0;0.1;1.2;19.3;1.1;9.3;8.1;16.9;1.0;8.2;7.1;852.0;50.0;411.0;356.0;44.0
578;Zomerseizoen;Soort vakantie: familie, vrienden, e.d.;2019;3160.0;18.5;3774.0;0.2;1.2;34.4;2.0;10.9;9.1;30.6;1.8;9.7;8.1;1558.0;91.0;493.0;413.0;45.0
579;Zomerseizoen;Soort vakantie: familie, vrienden, e.d.;2020;2192.0;12.8;2659.0;0.2;1.2;20.3;1.2;9.2;7.6;17.6;1.0;8.0;6.6;515.0;30.0;235.0;194.0;25.0
580;Zomerseizoen;Soort vakantie: ontspanning;2017;;;;;;;;;;;;;;;;;;
581;Zomerseizoen;Soort vakantie: ontspanning;2018;;;;;;;;;;;;;;;;;;
582;Zomerseizoen;Soort vakantie: ontspanning;2019;3006.0;17.6;3463.0;0.2;1.2;34.6;2.0;11.5;10.0;31.2;1.8;10.4;9.0;1631.0;96.0;543.0;471.0;47.0
583;Zomerseizoen;Soort vakantie: ontspanning;2020;2483.0;14.5;2981.0;0.2;1.2;25.5;1.5;10.3;8.5;22.5;1.3;9.1;7.5;653.0;38.0;263.0;219.0;26.0
584;Zomerseizoen;Soort vakantie: overig, onbekend;2017;2100.0;12.5;2392.0;0.1;1.1;22.4;1.3;10.7;9.4;20.0;1.2;9.5;8.4;1107.0;66.0;527.0;463.0;49.0
585;Zomerseizoen;Soort vakantie: overig, onbekend;2018;3282.0;19.4;3924.0;0.2;1.2;36.4;2.1;11.1;9.3;32.5;1.9;9.9;8.3;1779.0;105.0;542.0;453.0;49.0
586;Zomerseizoen;Soort vakantie: overig, onbekend;2019;2032.0;11.9;2420.0;0.1;1.2;20.3;1.2;10.0;8.4;17.9;1.1;8.8;7.4;1203.0;71.0;592.0;497.0;59.0
587;Zomerseizoen;Soort vakantie: overig, onbekend;2020;1188.0;6.9;1432.0;0.1;1.2;10.7;0.6;9.0;7.5;9.3;0.5;7.8;6.5;239.0;14.0;201.0;167.0;22.0
588;Zomerseizoen;Vakantieduur: 2 tot 5 dagen (kort);2017;4569.0;27.1;7325.0;0.4;1.6;22.9;1.4;5.0;3.1;15.6;0.9;3.4;2.1;1324.0;79.0;290.0;181.0;58.0
589;Zomerseizoen;Vakantieduur: 2 tot 5 dagen (kort);2018;4556.0;26.9;7078.0;0.4;1.6;22.1;1.3;4.8;3.1;15.0;0.9;3.3;2.1;1413.0;83.0;310.0;200.0;64.0
590;Zomerseizoen;Vakantieduur: 2 tot 5 dagen (kort);2019;4660.0;27.3;6910.0;0.4;1.5;21.7;1.3;4.6;3.1;14.7;0.9;3.2;2.1;1310.0;77.0;281.0;190.0;60.0
591;Zomerseizoen;Vakantieduur: 2 tot 5 dagen (kort);2020;3690.0;21.5;5437.0;0.3;1.5;17.1;1.0;4.6;3.1;11.6;0.7;3.1;2.1;537.0;31.0;146.0;99.0;32.0
592;Zomerseizoen;Vakantieduur: 5 of meer dagen (lang);2017;11582.0;68.8;16225.0;1.0;1.4;214.3;12.7;18.5;13.2;198.1;11.8;17.1;12.2;11233.0;667.0;970.0;692.0;52.0
593;Zomerseizoen;Vakantieduur: 5 of meer dagen (lang);2018;11671.0;68.9;16871.0;1.0;1.4;222.1;13.1;19.0;13.2;205.2;12.1;17.6;12.2;11953.0;705.0;1024.0;709.0;54.0
594;Zomerseizoen;Vakantieduur: 5 of meer dagen (lang);2019;11625.0;68.2;16630.0;1.0;1.4;211.8;12.4;18.2;12.7;195.2;11.4;16.8;11.7;12644.0;742.0;1088.0;760.0;60.0
595;Zomerseizoen;Vakantieduur: 5 of meer dagen (lang);2020;7414.0;43.2;9444.0;0.6;1.3;107.9;6.3;14.6;11.4;98.5;5.7;13.3;10.4;2843.0;166.0;383.0;301.0;26.0
596;Zomerseizoen;Vakantieduur: 5 tot 9 dagen;2017;5305.0;31.5;6701.0;0.4;1.3;44.3;2.6;8.4;6.6;37.6;2.2;7.1;5.6;2577.0;153.0;486.0;385.0;58.0
597;Zomerseizoen;Vakantieduur: 5 tot 9 dagen;2018;5682.0;33.5;7085.0;0.4;1.2;47.3;2.8;8.3;6.7;40.2;2.4;7.1;5.7;2968.0;175.0;522.0;419.0;63.0
598;Zomerseizoen;Vakantieduur: 5 tot 9 dagen;2019;5678.0;33.3;7121.0;0.4;1.3;47.4;2.8;8.4;6.7;40.3;2.4;7.1;5.7;3123.0;183.0;550.0;439.0;66.0
599;Zomerseizoen;Vakantieduur: 5 tot 9 dagen;2020;4041.0;23.5;4901.0;0.3;1.2;32.4;1.9;8.0;6.6;27.5;1.6;6.8;5.6;997.0;58.0;247.0;204.0;31.0
600;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;2017;4595.0;27.3;5119.0;0.3;1.1;63.0;3.7;13.7;12.3;57.9;3.4;12.6;11.3;3883.0;231.0;845.0;758.0;62.0
601;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;2018;4756.0;28.1;5327.0;0.3;1.1;64.7;3.8;13.6;12.1;59.4;3.5;12.5;11.1;4081.0;241.0;858.0;766.0;63.0
602;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;2019;4600.0;27.0;5253.0;0.3;1.1;63.2;3.7;13.7;12.0;57.9;3.4;12.6;11.0;4303.0;252.0;935.0;819.0;68.0
603;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;2020;2579.0;15.0;2721.0;0.2;1.1;33.3;1.9;12.9;12.2;30.5;1.8;11.8;11.2;988.0;58.0;383.0;363.0;30.0
604;Zomerseizoen;Vakantieduur: 16 of meer dagen;2017;4132.0;24.5;4404.0;0.3;1.1;107.0;6.4;25.9;24.3;102.6;6.1;24.8;23.3;4773.0;283.0;1155.0;1084.0;45.0
605;Zomerseizoen;Vakantieduur: 16 of meer dagen;2018;4175.0;24.6;4459.0;0.3;1.1;110.1;6.5;26.4;24.7;105.6;6.2;25.3;23.7;4904.0;289.0;1174.0;1100.0;45.0
606;Zomerseizoen;Vakantieduur: 16 of meer dagen;2019;4003.0;23.5;4255.0;0.2;1.1;101.2;5.9;25.3;23.8;96.9;5.7;24.2;22.8;5217.0;306.0;1303.0;1226.0;52.0
607;Zomerseizoen;Vakantieduur: 16 of meer dagen;2020;1729.0;10.1;1822.0;0.1;1.1;42.2;2.5;24.4;23.2;40.4;2.4;23.4;22.2;857.0;50.0;496.0;470.0;20.0
608;Zomerseizoen;Vervoerwijze: auto;2017;9280.0;55.1;15531.0;0.9;1.7;143.9;8.5;15.5;9.3;128.3;7.6;13.8;8.3;5106.0;303.0;550.0;329.0;35.0
609;Zomerseizoen;Vervoerwijze: auto;2018;9560.0;56.4;15830.0;0.9;1.7;153.4;9.0;16.0;9.7;137.5;8.1;14.4;8.7;5657.0;334.0;592.0;357.0;37.0
610;Zomerseizoen;Vervoerwijze: auto;2019;9291.0;54.5;14998.0;0.9;1.6;136.6;8.0;14.7;9.1;121.6;7.1;13.1;8.1;5525.0;324.0;595.0;368.0;40.0
611;Zomerseizoen;Vervoerwijze: auto;2020;8258.0;48.1;12784.0;0.7;1.5;105.4;6.1;12.8;8.2;92.6;5.4;11.2;7.2;2709.0;158.0;328.0;212.0;26.0
612;Zomerseizoen;Vervoerwijze: vliegtuig;2017;4541.0;27.0;5548.0;0.3;1.2;72.4;4.3;15.9;13.1;66.9;4.0;14.7;12.1;6321.0;375.0;1392.0;1139.0;87.0
613;Zomerseizoen;Vervoerwijze: vliegtuig;2018;4497.0;26.5;5556.0;0.3;1.2;68.3;4.0;15.2;12.3;62.8;3.7;14.0;11.3;6407.0;378.0;1425.0;1153.0;94.0
614;Zomerseizoen;Vervoerwijze: vliegtuig;2019;4681.0;27.5;5868.0;0.3;1.3;73.8;4.3;15.8;12.6;67.9;4.0;14.5;11.6;7088.0;416.0;1514.0;1208.0;96.0
615;Zomerseizoen;Vervoerwijze: vliegtuig;2020;646.0;3.8;694.0;0.0;1.1;8.7;0.5;13.5;12.6;8.0;0.5;12.4;11.6;463.0;27.0;717.0;668.0;53.0
616;Zomerseizoen;Vervoerwijze: trein;2017;713.0;4.2;899.0;0.1;1.3;5.3;0.3;7.5;5.9;4.4;0.3;6.2;4.9;340.0;20.0;477.0;378.0;64.0
617;Zomerseizoen;Vervoerwijze: trein;2018;712.0;4.2;886.0;0.1;1.2;5.6;0.3;7.8;6.3;4.7;0.3;6.6;5.3;369.0;22.0;519.0;417.0;67.0
618;Zomerseizoen;Vervoerwijze: trein;2019;760.0;4.5;992.0;0.1;1.3;6.0;0.4;7.9;6.1;5.0;0.3;6.6;5.1;406.0;24.0;534.0;409.0;68.0
619;Zomerseizoen;Vervoerwijze: trein;2020;359.0;2.1;436.0;0.0;1.2;2.3;0.1;6.4;5.2;1.8;0.1;5.1;4.2;84.0;5.0;234.0;193.0;37.0
620;Zomerseizoen;Vervoerwijze: overige ;2017;1168.0;6.9;1572.0;0.1;1.3;15.6;0.9;13.4;9.9;14.0;0.8;12.0;8.9;789.0;47.0;676.0;502.0;51.0
621;Zomerseizoen;Vervoerwijze: overige ;2018;1216.0;7.2;1677.0;0.1;1.4;16.9;1.0;13.9;10.1;15.2;0.9;12.5;9.1;933.0;55.0;768.0;556.0;55.0
622;Zomerseizoen;Vervoerwijze: overige ;2019;1242.0;7.3;1681.0;0.1;1.4;17.1;1.0;13.8;10.2;15.4;0.9;12.4;9.2;935.0;55.0;753.0;556.0;55.0
623;Zomerseizoen;Vervoerwijze: overige ;2020;654.0;3.8;967.0;0.1;1.5;8.6;0.5;13.1;8.9;7.6;0.4;11.6;7.9;124.0;7.0;190.0;128.0;14.0
624;Winterseizoen;Totaal vakanties;2017;9534.0;56.6;17703.0;1.1;1.9;127.7;7.6;13.4;7.2;110.0;6.5;11.5;6.2;8080.0;480.0;847.0;456.0;63.0
625;Winterseizoen;Totaal vakanties;2018;9288.0;54.8;17008.0;1.0;1.8;124.8;7.4;13.4;7.3;107.8;6.4;11.6;6.3;8144.0;480.0;877.0;479.0;65.0
626;Winterseizoen;Totaal vakanties;2019;9418.0;55.3;17374.0;1.0;1.8;121.9;7.2;12.9;7.0;104.5;6.1;11.1;6.0;8500.0;499.0;903.0;489.0;70.0
627;Winterseizoen;Totaal vakanties;2020;8467.0;49.3;13796.0;0.8;1.6;93.3;5.4;11.0;6.8;79.5;4.6;9.4;5.8;6884.0;401.0;813.0;499.0;74.0
628;Winterseizoen;Accommodatie: hotel, pension, B&B;2017;4950.0;29.4;7241.0;0.4;1.5;43.8;2.6;8.8;6.0;36.6;2.2;7.4;5.0;4342.0;258.0;877.0;600.0;99.0
629;Winterseizoen;Accommodatie: hotel, pension, B&B;2018;4713.0;27.8;6849.0;0.4;1.5;42.8;2.5;9.1;6.2;35.9;2.1;7.6;5.2;4280.0;253.0;908.0;625.0;100.0
630;Winterseizoen;Accommodatie: hotel, pension, B&B;2019;4987.0;29.3;7344.0;0.4;1.5;44.0;2.6;8.8;6.0;36.7;2.2;7.4;5.0;4577.0;269.0;918.0;623.0;104.0
631;Winterseizoen;Accommodatie: hotel, pension, B&B;2020;4279.0;24.9;5850.0;0.3;1.4;34.6;2.0;8.1;5.9;28.7;1.7;6.7;4.9;3860.0;225.0;902.0;660.0;112.0
632;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;2017;3551.0;21.1;5264.0;0.3;1.5;37.3;2.2;10.5;7.1;32.0;1.9;9.0;6.1;1295.0;77.0;365.0;246.0;35.0
633;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;2018;3508.0;20.7;5108.0;0.3;1.5;34.0;2.0;9.7;6.7;28.9;1.7;8.2;5.7;1270.0;75.0;362.0;249.0;37.0
634;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;2019;3480.0;20.4;4853.0;0.3;1.4;30.9;1.8;8.9;6.4;26.1;1.5;7.5;5.4;1219.0;71.0;350.0;251.0;39.0
635;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;2020;2941.0;17.1;3857.0;0.2;1.3;25.0;1.5;8.5;6.5;21.2;1.2;7.2;5.5;939.0;55.0;319.0;244.0;38.0
636;Winterseizoen;Accommodatie: appartement;2017;988.0;5.9;1120.0;0.1;1.1;9.9;0.6;10.1;8.9;8.8;0.5;8.9;7.9;740.0;44.0;749.0;661.0;75.0
637;Winterseizoen;Accommodatie: appartement;2018;1017.0;6.0;1127.0;0.1;1.1;11.1;0.7;10.9;9.8;10.0;0.6;9.8;8.8;877.0;52.0;862.0;778.0;79.0
638;Winterseizoen;Accommodatie: appartement;2019;1059.0;6.2;1185.0;0.1;1.1;11.3;0.7;10.7;9.5;10.1;0.6;9.5;8.5;857.0;50.0;809.0;723.0;76.0
639;Winterseizoen;Accommodatie: appartement;2020;1018.0;5.9;1096.0;0.1;1.1;9.8;0.6;9.6;8.9;8.7;0.5;8.5;7.9;814.0;47.0;799.0;742.0;83.0
640;Winterseizoen;Accommodatie: kampeerverblijf;2017;517.0;3.1;802.0;0.0;1.6;9.9;0.6;19.2;12.4;9.1;0.5;17.7;11.4;286.0;17.0;553.0;357.0;29.0
641;Winterseizoen;Accommodatie: kampeerverblijf;2018;531.0;3.1;797.0;0.0;1.5;12.2;0.7;23.0;15.3;11.4;0.7;21.5;14.3;328.0;19.0;617.0;411.0;27.0
642;Winterseizoen;Accommodatie: kampeerverblijf;2019;536.0;3.1;782.0;0.0;1.5;10.4;0.6;19.5;13.3;9.7;0.6;18.0;12.3;340.0;20.0;634.0;434.0;33.0
643;Winterseizoen;Accommodatie: kampeerverblijf;2020;317.0;1.8;407.0;0.0;1.3;3.6;0.2;11.5;8.9;3.2;0.2;10.2;7.9;159.0;9.0;502.0;392.0;44.0
644;Winterseizoen;Accommodatie: particulier (alle);2017;2160.0;12.8;2701.0;0.2;1.3;22.8;1.4;10.6;8.4;20.1;1.2;9.3;7.4;1050.0;62.0;486.0;389.0;46.0
645;Winterseizoen;Accommodatie: particulier (alle);2018;2073.0;12.2;2637.0;0.2;1.3;20.9;1.2;10.1;7.9;18.3;1.1;8.8;6.9;1004.0;59.0;484.0;381.0;48.0
646;Winterseizoen;Accommodatie: particulier (alle);2019;2141.0;12.6;2740.0;0.2;1.3;21.4;1.3;10.0;7.8;18.7;1.1;8.7;6.8;1098.0;64.0;513.0;401.0;51.0
647;Winterseizoen;Accommodatie: particulier (alle);2020;1880.0;11.0;2225.0;0.1;1.2;17.3;1.0;9.2;7.8;15.1;0.9;8.0;6.8;877.0;51.0;466.0;394.0;51.0
648;Winterseizoen;Accommodatie: overig, onbekend;2017;460.0;2.7;574.0;0.0;1.2;3.9;0.2;8.5;6.8;3.3;0.2;7.2;5.8;366.0;22.0;796.0;637.0;94.0
