ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalPersonenInHuishoudens_1;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
5504;Mannen en vrouwen;Totaal;Geleen;2004;;;;;;;;;;;;
5505;Mannen en vrouwen;Totaal;Geleen;2005;;;;;;;;;;;;
5506;Mannen en vrouwen;Totaal;Geleen;2006;;;;;;;;;;;;
5507;Mannen en vrouwen;Totaal;Geleen;2007;;;;;;;;;;;;
5508;Mannen en vrouwen;Totaal;Geleen;2008;;;;;;;;;;;;
5509;Mannen en vrouwen;Totaal;Geleen;2009;;;;;;;;;;;;
5510;Mannen en vrouwen;Totaal;Geleen;2010;;;;;;;;;;;;
5511;Mannen en vrouwen;Totaal;Geleen;2011;;;;;;;;;;;;
5512;Mannen en vrouwen;Totaal;Geleen;2012;;;;;;;;;;;;
5513;Mannen en vrouwen;Totaal;Geleen;2013;;;;;;;;;;;;
5514;Mannen en vrouwen;Totaal;Geleen;2014;;;;;;;;;;;;
5515;Mannen en vrouwen;Totaal;Geleen;2015;;;;;;;;;;;;
5516;Mannen en vrouwen;Totaal;Geleen;2016;;;;;;;;;;;;
5517;Mannen en vrouwen;Totaal;Geleen;2017;;;;;;;;;;;;
5518;Mannen en vrouwen;Totaal;Geleen;2018;;;;;;;;;;;;
5519;Mannen en vrouwen;Totaal;Geleen;2019;;;;;;;;;;;;
5520;Mannen en vrouwen;Totaal;Geleen;2020;;;;;;;;;;;;
5521;Mannen en vrouwen;Totaal;Geleen;2021;;;;;;;;;;;;
5522;Mannen en vrouwen;Totaal;Geleen;2022;;;;;;;;;;;;
5523;Mannen en vrouwen;Totaal;Geleen;2023;;;;;;;;;;;;
5524;Mannen en vrouwen;Totaal;Geleen;2024;;;;;;;;;;;;
5525;Mannen en vrouwen;Totaal;Gemert-Bakel;2000;27499.0;27111.0;9221.0;2077.0;14929.0;1403.0;4858.0;410.0;8258.0;462.0;422.0;388.0
5526;Mannen en vrouwen;Totaal;Gemert-Bakel;2001;27683.0;27352.0;9242.0;2251.0;14993.0;1429.0;4920.0;444.0;8200.0;480.0;386.0;331.0
5527;Mannen en vrouwen;Totaal;Gemert-Bakel;2002;27729.0;27358.0;9225.0;2263.0;14976.0;1400.0;5032.0;474.0;8070.0;508.0;386.0;371.0
5528;Mannen en vrouwen;Totaal;Gemert-Bakel;2003;27816.0;27411.0;9098.0;2350.0;15055.0;1427.0;5140.0;540.0;7948.0;504.0;404.0;405.0
5529;Mannen en vrouwen;Totaal;Gemert-Bakel;2004;27841.0;27447.0;9055.0;2411.0;15037.0;1413.0;5176.0;616.0;7832.0;503.0;441.0;394.0
5530;Mannen en vrouwen;Totaal;Gemert-Bakel;2005;27882.0;27483.0;9058.0;2432.0;15088.0;1390.0;5282.0;702.0;7714.0;510.0;395.0;399.0
5531;Mannen en vrouwen;Totaal;Gemert-Bakel;2006;27913.0;27525.0;9005.0;2507.0;15055.0;1373.0;5362.0;718.0;7602.0;547.0;411.0;388.0
5532;Mannen en vrouwen;Totaal;Gemert-Bakel;2007;27890.0;27563.0;8945.0;2598.0;15083.0;1365.0;5434.0;818.0;7466.0;559.0;378.0;327.0
5533;Mannen en vrouwen;Totaal;Gemert-Bakel;2008;28103.0;27777.0;8890.0;2728.0;15198.0;1392.0;5524.0;920.0;7362.0;561.0;400.0;326.0
5534;Mannen en vrouwen;Totaal;Gemert-Bakel;2009;28508.0;28145.0;8861.0;2819.0;15493.0;1461.0;5720.0;1044.0;7268.0;557.0;415.0;363.0
5535;Mannen en vrouwen;Totaal;Gemert-Bakel;2010;28763.0;28477.0;8849.0;2918.0;15746.0;1540.0;5886.0;1176.0;7144.0;554.0;410.0;286.0
5536;Mannen en vrouwen;Totaal;Gemert-Bakel;2011;28906.0;28636.0;8825.0;3021.0;15848.0;1596.0;5986.0;1258.0;7008.0;581.0;361.0;270.0
5537;Mannen en vrouwen;Totaal;Gemert-Bakel;2012;29041.0;28775.0;8772.0;3162.0;15862.0;1618.0;6042.0;1314.0;6888.0;610.0;369.0;266.0
5538;Mannen en vrouwen;Totaal;Gemert-Bakel;2013;29101.0;28792.0;8699.0;3203.0;15912.0;1576.0;6192.0;1472.0;6672.0;625.0;353.0;309.0
5539;Mannen en vrouwen;Totaal;Gemert-Bakel;2014;29315.0;28906.0;8659.0;3228.0;15988.0;1618.0;6290.0;1562.0;6518.0;672.0;359.0;409.0
5540;Mannen en vrouwen;Totaal;Gemert-Bakel;2015;29513.0;29224.0;8615.0;3464.0;16126.0;1688.0;6370.0;1628.0;6440.0;679.0;340.0;289.0
5541;Mannen en vrouwen;Totaal;Gemert-Bakel;2016;29647.0;29376.0;8614.0;3586.0;16134.0;1668.0;6374.0;1700.0;6392.0;681.0;361.0;271.0
5542;Mannen en vrouwen;Totaal;Gemert-Bakel;2017;30024.0;29790.0;8716.0;3687.0;16266.0;1736.0;6394.0;1734.0;6402.0;722.0;399.0;234.0
5543;Mannen en vrouwen;Totaal;Gemert-Bakel;2018;30340.0;30116.0;8763.0;3790.0;16384.0;1806.0;6468.0;1824.0;6286.0;777.0;402.0;224.0
5544;Mannen en vrouwen;Totaal;Gemert-Bakel;2019;30447.0;30233.0;8790.0;3773.0;16452.0;1846.0;6512.0;1840.0;6254.0;808.0;410.0;214.0
5545;Mannen en vrouwen;Totaal;Gemert-Bakel;2020;30723.0;30525.0;8801.0;3885.0;16594.0;1884.0;6666.0;1912.0;6132.0;829.0;416.0;198.0
5546;Mannen en vrouwen;Totaal;Gemert-Bakel;2021;30760.0;30558.0;8744.0;3918.0;16658.0;1966.0;6692.0;1976.0;6024.0;811.0;427.0;202.0
5547;Mannen en vrouwen;Totaal;Gemert-Bakel;2022;31040.0;30837.0;8783.0;3997.0;16814.0;1940.0;6860.0;2078.0;5936.0;835.0;408.0;203.0
5548;Mannen en vrouwen;Totaal;Gemert-Bakel;2023;31383.0;31142.0;8893.0;4127.0;16874.0;1900.0;6802.0;2112.0;6060.0;836.0;412.0;241.0
5549;Mannen en vrouwen;Totaal;Gemert-Bakel;2024;31435.0;31188.0;8847.0;4133.0;16854.0;1916.0;6820.0;2068.0;6050.0;845.0;509.0;247.0
5550;Mannen en vrouwen;Totaal;Gendringen;2000;20869.0;20733.0;6566.0;1721.0;11727.0;1067.0;4118.0;294.0;6248.0;354.0;365.0;136.0
5551;Mannen en vrouwen;Totaal;Gendringen;2001;20934.0;20796.0;6570.0;1766.0;11708.0;1064.0;4158.0;312.0;6174.0;379.0;373.0;138.0
5552;Mannen en vrouwen;Totaal;Gendringen;2002;21033.0;20902.0;6623.0;1803.0;11691.0;1033.0;4116.0;358.0;6184.0;386.0;399.0;131.0
5553;Mannen en vrouwen;Totaal;Gendringen;2003;20976.0;20842.0;6597.0;1844.0;11632.0;1024.0;4170.0;372.0;6066.0;380.0;389.0;134.0
5554;Mannen en vrouwen;Totaal;Gendringen;2004;20846.0;20716.0;6498.0;1894.0;11579.0;1057.0;4202.0;424.0;5896.0;381.0;364.0;130.0
5555;Mannen en vrouwen;Totaal;Gendringen;2005;;;;;;;;;;;;
5556;Mannen en vrouwen;Totaal;Gendringen;2006;;;;;;;;;;;;
5557;Mannen en vrouwen;Totaal;Gendringen;2007;;;;;;;;;;;;
5558;Mannen en vrouwen;Totaal;Gendringen;2008;;;;;;;;;;;;
5559;Mannen en vrouwen;Totaal;Gendringen;2009;;;;;;;;;;;;
5560;Mannen en vrouwen;Totaal;Gendringen;2010;;;;;;;;;;;;
5561;Mannen en vrouwen;Totaal;Gendringen;2011;;;;;;;;;;;;
5562;Mannen en vrouwen;Totaal;Gendringen;2012;;;;;;;;;;;;
5563;Mannen en vrouwen;Totaal;Gendringen;2013;;;;;;;;;;;;
5564;Mannen en vrouwen;Totaal;Gendringen;2014;;;;;;;;;;;;
5565;Mannen en vrouwen;Totaal;Gendringen;2015;;;;;;;;;;;;
5566;Mannen en vrouwen;Totaal;Gendringen;2016;;;;;;;;;;;;
5567;Mannen en vrouwen;Totaal;Gendringen;2017;;;;;;;;;;;;
5568;Mannen en vrouwen;Totaal;Gendringen;2018;;;;;;;;;;;;
5569;Mannen en vrouwen;Totaal;Gendringen;2019;;;;;;;;;;;;
5570;Mannen en vrouwen;Totaal;Gendringen;2020;;;;;;;;;;;;
5571;Mannen en vrouwen;Totaal;Gendringen;2021;;;;;;;;;;;;
5572;Mannen en vrouwen;Totaal;Gendringen;2022;;;;;;;;;;;;
5573;Mannen en vrouwen;Totaal;Gendringen;2023;;;;;;;;;;;;
5574;Mannen en vrouwen;Totaal;Gendringen;2024;;;;;;;;;;;;
5575;Mannen en vrouwen;Totaal;Gendt;2000;7239.0;7179.0;2264.0;569.0;4168.0;426.0;1484.0;106.0;2152.0;111.0;67.0;60.0
5576;Mannen en vrouwen;Totaal;Gendt;2001;;;;;;;;;;;;
5577;Mannen en vrouwen;Totaal;Gendt;2002;;;;;;;;;;;;
5578;Mannen en vrouwen;Totaal;Gendt;2003;;;;;;;;;;;;
5579;Mannen en vrouwen;Totaal;Gendt;2004;;;;;;;;;;;;
5580;Mannen en vrouwen;Totaal;Gendt;2005;;;;;;;;;;;;
5581;Mannen en vrouwen;Totaal;Gendt;2006;;;;;;;;;;;;
5582;Mannen en vrouwen;Totaal;Gendt;2007;;;;;;;;;;;;
5583;Mannen en vrouwen;Totaal;Gendt;2008;;;;;;;;;;;;
5584;Mannen en vrouwen;Totaal;Gendt;2009;;;;;;;;;;;;
5585;Mannen en vrouwen;Totaal;Gendt;2010;;;;;;;;;;;;
5586;Mannen en vrouwen;Totaal;Gendt;2011;;;;;;;;;;;;
5587;Mannen en vrouwen;Totaal;Gendt;2012;;;;;;;;;;;;
5588;Mannen en vrouwen;Totaal;Gendt;2013;;;;;;;;;;;;
5589;Mannen en vrouwen;Totaal;Gendt;2014;;;;;;;;;;;;
5590;Mannen en vrouwen;Totaal;Gendt;2015;;;;;;;;;;;;
5591;Mannen en vrouwen;Totaal;Gendt;2016;;;;;;;;;;;;
5592;Mannen en vrouwen;Totaal;Gendt;2017;;;;;;;;;;;;
5593;Mannen en vrouwen;Totaal;Gendt;2018;;;;;;;;;;;;
5594;Mannen en vrouwen;Totaal;Gendt;2019;;;;;;;;;;;;
5595;Mannen en vrouwen;Totaal;Gendt;2020;;;;;;;;;;;;
5596;Mannen en vrouwen;Totaal;Gendt;2021;;;;;;;;;;;;
5597;Mannen en vrouwen;Totaal;Gendt;2022;;;;;;;;;;;;
5598;Mannen en vrouwen;Totaal;Gendt;2023;;;;;;;;;;;;
5599;Mannen en vrouwen;Totaal;Gendt;2024;;;;;;;;;;;;
5600;Mannen en vrouwen;Totaal;Genemuiden;2000;9176.0;9176.0;3910.0;556.0;4560.0;132.0;1426.0;38.0;2964.0;93.0;57.0;0.0
5601;Mannen en vrouwen;Totaal;Genemuiden;2001;;;;;;;;;;;;
5602;Mannen en vrouwen;Totaal;Genemuiden;2002;;;;;;;;;;;;
5603;Mannen en vrouwen;Totaal;Genemuiden;2003;;;;;;;;;;;;
5604;Mannen en vrouwen;Totaal;Genemuiden;2004;;;;;;;;;;;;
5605;Mannen en vrouwen;Totaal;Genemuiden;2005;;;;;;;;;;;;
5606;Mannen en vrouwen;Totaal;Genemuiden;2006;;;;;;;;;;;;
5607;Mannen en vrouwen;Totaal;Genemuiden;2007;;;;;;;;;;;;
5608;Mannen en vrouwen;Totaal;Genemuiden;2008;;;;;;;;;;;;
5609;Mannen en vrouwen;Totaal;Genemuiden;2009;;;;;;;;;;;;
5610;Mannen en vrouwen;Totaal;Genemuiden;2010;;;;;;;;;;;;
5611;Mannen en vrouwen;Totaal;Genemuiden;2011;;;;;;;;;;;;
5612;Mannen en vrouwen;Totaal;Genemuiden;2012;;;;;;;;;;;;
5613;Mannen en vrouwen;Totaal;Genemuiden;2013;;;;;;;;;;;;
5614;Mannen en vrouwen;Totaal;Genemuiden;2014;;;;;;;;;;;;
5615;Mannen en vrouwen;Totaal;Genemuiden;2015;;;;;;;;;;;;
5616;Mannen en vrouwen;Totaal;Genemuiden;2016;;;;;;;;;;;;
5617;Mannen en vrouwen;Totaal;Genemuiden;2017;;;;;;;;;;;;
5618;Mannen en vrouwen;Totaal;Genemuiden;2018;;;;;;;;;;;;
5619;Mannen en vrouwen;Totaal;Genemuiden;2019;;;;;;;;;;;;
5620;Mannen en vrouwen;Totaal;Genemuiden;2020;;;;;;;;;;;;
5621;Mannen en vrouwen;Totaal;Genemuiden;2021;;;;;;;;;;;;
5622;Mannen en vrouwen;Totaal;Genemuiden;2022;;;;;;;;;;;;
5623;Mannen en vrouwen;Totaal;Genemuiden;2023;;;;;;;;;;;;
5624;Mannen en vrouwen;Totaal;Genemuiden;2024;;;;;;;;;;;;
5625;Mannen en vrouwen;Totaal;Gennep;2000;16811.0;15633.0;4809.0;1566.0;8742.0;886.0;3210.0;266.0;4380.0;303.0;213.0;1178.0
5626;Mannen en vrouwen;Totaal;Gennep;2001;16822.0;15635.0;4792.0;1575.0;8768.0;864.0;3222.0;322.0;4360.0;305.0;195.0;1187.0
5627;Mannen en vrouwen;Totaal;Gennep;2002;16847.0;15708.0;4801.0;1594.0;8757.0;861.0;3274.0;362.0;4260.0;325.0;231.0;1139.0
5628;Mannen en vrouwen;Totaal;Gennep;2003;16867.0;15790.0;4821.0;1644.0;8732.0;862.0;3236.0;370.0;4264.0;336.0;257.0;1077.0
5629;Mannen en vrouwen;Totaal;Gennep;2004;16754.0;15730.0;4783.0;1649.0;8728.0;866.0;3258.0;408.0;4196.0;325.0;245.0;1024.0
5630;Mannen en vrouwen;Totaal;Gennep;2005;16823.0;15861.0;4769.0;1716.0;8786.0;894.0;3356.0;456.0;4080.0;339.0;251.0;962.0
5631;Mannen en vrouwen;Totaal;Gennep;2006;16742.0;15833.0;4719.0;1768.0;8777.0;907.0;3362.0;510.0;3998.0;358.0;211.0;909.0
5632;Mannen en vrouwen;Totaal;Gennep;2007;16863.0;15973.0;4643.0;1810.0;8927.0;999.0;3502.0;574.0;3852.0;358.0;235.0;890.0
5633;Mannen en vrouwen;Totaal;Gennep;2008;16890.0;16027.0;4606.0;1855.0;8970.0;1008.0;3586.0;634.0;3742.0;358.0;238.0;863.0
5634;Mannen en vrouwen;Totaal;Gennep;2009;17101.0;16281.0;4664.0;1884.0;9122.0;1040.0;3652.0;706.0;3724.0;367.0;244.0;820.0
5635;Mannen en vrouwen;Totaal;Gennep;2010;17153.0;16340.0;4650.0;1914.0;9164.0;984.0;3736.0;752.0;3692.0;370.0;242.0;813.0
5636;Mannen en vrouwen;Totaal;Gennep;2011;17383.0;16573.0;4727.0;1989.0;9200.0;996.0;3718.0;802.0;3684.0;388.0;269.0;810.0
5637;Mannen en vrouwen;Totaal;Gennep;2012;17367.0;16585.0;4713.0;2028.0;9172.0;986.0;3768.0;800.0;3618.0;417.0;255.0;782.0
5638;Mannen en vrouwen;Totaal;Gennep;2013;17319.0;16645.0;4685.0;2098.0;9148.0;962.0;3804.0;836.0;3546.0;433.0;281.0;674.0
5639;Mannen en vrouwen;Totaal;Gennep;2014;17286.0;16578.0;4655.0;2059.0;9160.0;958.0;3826.0;876.0;3500.0;452.0;252.0;708.0
5640;Mannen en vrouwen;Totaal;Gennep;2015;17280.0;16536.0;4582.0;2074.0;9150.0;990.0;3874.0;882.0;3404.0;461.0;269.0;744.0
5641;Mannen en vrouwen;Totaal;Gennep;2016;17085.0;16347.0;4520.0;2096.0;9008.0;976.0;3830.0;882.0;3320.0;462.0;261.0;738.0
5642;Mannen en vrouwen;Totaal;Gennep;2017;17129.0;16427.0;4510.0;2194.0;9036.0;970.0;3842.0;952.0;3272.0;442.0;245.0;702.0
5643;Mannen en vrouwen;Totaal;Gennep;2018;17052.0;16354.0;4455.0;2206.0;9014.0;950.0;3866.0;938.0;3260.0;429.0;250.0;698.0
5644;Mannen en vrouwen;Totaal;Gennep;2019;17071.0;16389.0;4475.0;2255.0;8962.0;932.0;3860.0;992.0;3178.0;444.0;253.0;682.0
5645;Mannen en vrouwen;Totaal;Gennep;2020;16921.0;16223.0;4341.0;2296.0;8912.0;986.0;3862.0;964.0;3100.0;444.0;230.0;698.0
5646;Mannen en vrouwen;Totaal;Gennep;2021;17035.0;16314.0;4309.0;2344.0;8972.0;1086.0;3878.0;976.0;3032.0;454.0;235.0;721.0
5647;Mannen en vrouwen;Totaal;Gennep;2022;17237.0;16518.0;4331.0;2437.0;9020.0;1124.0;3924.0;980.0;2992.0;475.0;255.0;719.0
5648;Mannen en vrouwen;Totaal;Gennep;2023;17764.0;17031.0;4454.0;2658.0;9130.0;1110.0;3994.0;1010.0;3016.0;535.0;254.0;733.0
5649;Mannen en vrouwen;Totaal;Gennep;2024;17789.0;17048.0;4363.0;2690.0;9192.0;1198.0;4060.0;1012.0;2922.0;546.0;257.0;741.0
5650;Mannen en vrouwen;Totaal;Giessenlanden;2000;14178.0;14161.0;4739.0;1016.0;8040.0;564.0;3052.0;138.0;4286.0;176.0;190.0;17.0
5651;Mannen en vrouwen;Totaal;Giessenlanden;2001;14178.0;14161.0;4749.0;1033.0;8011.0;543.0;3050.0;162.0;4256.0;187.0;181.0;17.0
5652;Mannen en vrouwen;Totaal;Giessenlanden;2002;14257.0;14239.0;4739.0;1057.0;8074.0;578.0;3066.0;196.0;4234.0;191.0;178.0;18.0
5653;Mannen en vrouwen;Totaal;Giessenlanden;2003;14341.0;14323.0;4799.0;1077.0;8070.0;576.0;3050.0;210.0;4234.0;191.0;186.0;18.0
5654;Mannen en vrouwen;Totaal;Giessenlanden;2004;14359.0;14341.0;4763.0;1095.0;8078.0;602.0;3060.0;232.0;4184.0;207.0;198.0;18.0
5655;Mannen en vrouwen;Totaal;Giessenlanden;2005;14436.0;14418.0;4786.0;1152.0;8074.0;582.0;3080.0;258.0;4154.0;205.0;201.0;18.0
5656;Mannen en vrouwen;Totaal;Giessenlanden;2006;14497.0;14479.0;4792.0;1157.0;8128.0;584.0;3160.0;276.0;4108.0;212.0;190.0;18.0
5657;Mannen en vrouwen;Totaal;Giessenlanden;2007;14456.0;14427.0;4766.0;1192.0;8092.0;552.0;3200.0;310.0;4030.0;216.0;161.0;29.0
5658;Mannen en vrouwen;Totaal;Giessenlanden;2008;14422.0;14394.0;4705.0;1190.0;8108.0;558.0;3260.0;360.0;3930.0;219.0;172.0;28.0
5659;Mannen en vrouwen;Totaal;Giessenlanden;2009;14411.0;14381.0;4668.0;1224.0;8080.0;584.0;3268.0;372.0;3856.0;230.0;179.0;30.0
5660;Mannen en vrouwen;Totaal;Giessenlanden;2010;14451.0;14418.0;4628.0;1277.0;8120.0;570.0;3322.0;386.0;3842.0;221.0;172.0;33.0
5661;Mannen en vrouwen;Totaal;Giessenlanden;2011;14427.0;14394.0;4596.0;1283.0;8134.0;550.0;3340.0;436.0;3808.0;228.0;153.0;33.0
5662;Mannen en vrouwen;Totaal;Giessenlanden;2012;14508.0;14474.0;4622.0;1314.0;8114.0;504.0;3336.0;458.0;3816.0;253.0;171.0;34.0
5663;Mannen en vrouwen;Totaal;Giessenlanden;2013;14466.0;14430.0;4598.0;1336.0;8076.0;480.0;3364.0;468.0;3764.0;260.0;160.0;36.0
5664;Mannen en vrouwen;Totaal;Giessenlanden;2014;14442.0;14395.0;4551.0;1348.0;8068.0;524.0;3378.0;462.0;3704.0;272.0;156.0;47.0
5665;Mannen en vrouwen;Totaal;Giessenlanden;2015;14464.0;14403.0;4513.0;1371.0;8092.0;550.0;3402.0;512.0;3628.0;284.0;143.0;61.0
5666;Mannen en vrouwen;Totaal;Giessenlanden;2016;14544.0;14475.0;4494.0;1415.0;8136.0;600.0;3466.0;518.0;3552.0;292.0;138.0;69.0
5667;Mannen en vrouwen;Totaal;Giessenlanden;2017;14596.0;14522.0;4506.0;1386.0;8186.0;620.0;3490.0;534.0;3542.0;296.0;148.0;74.0
5668;Mannen en vrouwen;Totaal;Giessenlanden;2018;14551.0;14478.0;4449.0;1432.0;8148.0;652.0;3468.0;534.0;3494.0;296.0;153.0;73.0
5669;Mannen en vrouwen;Totaal;Giessenlanden;2019;;;;;;;;;;;;
5670;Mannen en vrouwen;Totaal;Giessenlanden;2020;;;;;;;;;;;;
5671;Mannen en vrouwen;Totaal;Giessenlanden;2021;;;;;;;;;;;;
5672;Mannen en vrouwen;Totaal;Giessenlanden;2022;;;;;;;;;;;;
5673;Mannen en vrouwen;Totaal;Giessenlanden;2023;;;;;;;;;;;;
5674;Mannen en vrouwen;Totaal;Giessenlanden;2024;;;;;;;;;;;;
5675;Mannen en vrouwen;Totaal;Gilze en Rijen;2000;24241.0;24060.0;7642.0;1974.0;13706.0;1260.0;5048.0;340.0;7058.0;411.0;327.0;181.0
5676;Mannen en vrouwen;Totaal;Gilze en Rijen;2001;24544.0;24356.0;7656.0;2100.0;13873.0;1225.0;5266.0;396.0;6986.0;426.0;301.0;188.0
5677;Mannen en vrouwen;Totaal;Gilze en Rijen;2002;24737.0;24554.0;7718.0;2149.0;13910.0;1210.0;5264.0;454.0;6982.0;450.0;327.0;183.0
5678;Mannen en vrouwen;Totaal;Gilze en Rijen;2003;24894.0;24708.0;7687.0;2166.0;14080.0;1264.0;5374.0;508.0;6934.0;445.0;330.0;186.0
5679;Mannen en vrouwen;Totaal;Gilze en Rijen;2004;25093.0;24904.0;7703.0;2269.0;14136.0;1224.0;5468.0;562.0;6882.0;464.0;332.0;189.0
5680;Mannen en vrouwen;Totaal;Gilze en Rijen;2005;25196.0;24979.0;7681.0;2309.0;14197.0;1261.0;5566.0;612.0;6758.0;474.0;318.0;217.0
5681;Mannen en vrouwen;Totaal;Gilze en Rijen;2006;25266.0;25068.0;7609.0;2477.0;14202.0;1286.0;5618.0;658.0;6640.0;481.0;299.0;198.0
5682;Mannen en vrouwen;Totaal;Gilze en Rijen;2007;25376.0;25182.0;7598.0;2539.0;14176.0;1268.0;5732.0;682.0;6494.0;514.0;355.0;194.0
5683;Mannen en vrouwen;Totaal;Gilze en Rijen;2008;25644.0;25441.0;7509.0;2728.0;14336.0;1386.0;5868.0;748.0;6334.0;529.0;339.0;203.0
5684;Mannen en vrouwen;Totaal;Gilze en Rijen;2009;25789.0;25588.0;7472.0;2794.0;14434.0;1500.0;5914.0;794.0;6226.0;557.0;331.0;201.0
5685;Mannen en vrouwen;Totaal;Gilze en Rijen;2010;25975.0;25752.0;7502.0;2963.0;14376.0;1388.0;5914.0;874.0;6200.0;587.0;324.0;223.0
5686;Mannen en vrouwen;Totaal;Gilze en Rijen;2011;25764.0;25539.0;7447.0;2799.0;14317.0;1363.0;5998.0;914.0;6042.0;601.0;375.0;225.0
5687;Mannen en vrouwen;Totaal;Gilze en Rijen;2012;25589.0;25366.0;7430.0;2720.0;14260.0;1342.0;5962.0;966.0;5990.0;613.0;343.0;223.0
5688;Mannen en vrouwen;Totaal;Gilze en Rijen;2013;25858.0;25638.0;7417.0;2902.0;14338.0;1384.0;6086.0;1038.0;5830.0;656.0;325.0;220.0
5689;Mannen en vrouwen;Totaal;Gilze en Rijen;2014;26069.0;25623.0;7342.0;2968.0;14320.0;1424.0;6138.0;1104.0;5654.0;719.0;274.0;446.0
5690;Mannen en vrouwen;Totaal;Gilze en Rijen;2015;26065.0;25578.0;7286.0;2969.0;14320.0;1456.0;6154.0;1192.0;5518.0;697.0;306.0;487.0
5691;Mannen en vrouwen;Totaal;Gilze en Rijen;2016;26152.0;25564.0;7221.0;3041.0;14268.0;1500.0;6126.0;1190.0;5452.0;715.0;319.0;588.0
5692;Mannen en vrouwen;Totaal;Gilze en Rijen;2017;26220.0;25534.0;7180.0;3088.0;14190.0;1548.0;6090.0;1204.0;5348.0;750.0;326.0;686.0
5693;Mannen en vrouwen;Totaal;Gilze en Rijen;2018;26313.0;25638.0;7187.0;3154.0;14202.0;1544.0;6090.0;1258.0;5310.0;751.0;344.0;675.0
5694;Mannen en vrouwen;Totaal;Gilze en Rijen;2019;26431.0;25837.0;7229.0;3250.0;14194.0;1516.0;6118.0;1268.0;5292.0;795.0;369.0;594.0
5695;Mannen en vrouwen;Totaal;Gilze en Rijen;2020;26431.0;25823.0;7237.0;3276.0;14128.0;1516.0;6094.0;1306.0;5212.0;822.0;360.0;608.0
5696;Mannen en vrouwen;Totaal;Gilze en Rijen;2021;26723.0;25747.0;7156.0;3334.0;14066.0;1564.0;6004.0;1326.0;5172.0;837.0;354.0;976.0
5697;Mannen en vrouwen;Totaal;Gilze en Rijen;2022;26557.0;25712.0;7100.0;3397.0;14068.0;1578.0;5990.0;1360.0;5140.0;787.0;360.0;845.0
5698;Mannen en vrouwen;Totaal;Gilze en Rijen;2023;26815.0;25745.0;7088.0;3448.0;14086.0;1602.0;5974.0;1358.0;5152.0;792.0;331.0;1070.0
5699;Mannen en vrouwen;Totaal;Gilze en Rijen;2024;27343.0;26111.0;7163.0;3497.0;14236.0;1656.0;6068.0;1404.0;5108.0;828.0;387.0;1232.0
5700;Mannen en vrouwen;Totaal;Goedereede;2000;11214.0;11118.0;3665.0;858.0;6311.0;361.0;2524.0;60.0;3366.0;157.0;127.0;96.0
5701;Mannen en vrouwen;Totaal;Goedereede;2001;11268.0;11174.0;3651.0;884.0;6355.0;381.0;2568.0;62.0;3344.0;160.0;124.0;94.0
5702;Mannen en vrouwen;Totaal;Goedereede;2002;11363.0;11274.0;3661.0;886.0;6420.0;414.0;2540.0;98.0;3368.0;163.0;144.0;89.0
5703;Mannen en vrouwen;Totaal;Goedereede;2003;11491.0;11401.0;3697.0;912.0;6454.0;424.0;2580.0;102.0;3348.0;178.0;160.0;90.0
5704;Mannen en vrouwen;Totaal;Goedereede;2004;11544.0;11454.0;3683.0;961.0;6478.0;400.0;2584.0;122.0;3372.0;170.0;162.0;90.0
5705;Mannen en vrouwen;Totaal;Goedereede;2005;11591.0;11500.0;3673.0;961.0;6518.0;444.0;2568.0;148.0;3358.0;164.0;184.0;91.0
5706;Mannen en vrouwen;Totaal;Goedereede;2006;11631.0;11543.0;3705.0;993.0;6500.0;446.0;2538.0;160.0;3356.0;170.0;175.0;88.0
5707;Mannen en vrouwen;Totaal;Goedereede;2007;11646.0;11562.0;3671.0;1032.0;6520.0;448.0;2590.0;168.0;3314.0;158.0;181.0;84.0
5708;Mannen en vrouwen;Totaal;Goedereede;2008;11589.0;11500.0;3661.0;1051.0;6468.0;422.0;2612.0;188.0;3246.0;165.0;155.0;89.0
5709;Mannen en vrouwen;Totaal;Goedereede;2009;11505.0;11421.0;3619.0;1062.0;6438.0;432.0;2624.0;174.0;3208.0;164.0;138.0;84.0
5710;Mannen en vrouwen;Totaal;Goedereede;2010;11420.0;11331.0;3559.0;1080.0;6372.0;412.0;2672.0;174.0;3114.0;168.0;152.0;89.0
5711;Mannen en vrouwen;Totaal;Goedereede;2011;11409.0;11336.0;3520.0;1104.0;6392.0;424.0;2714.0;182.0;3072.0;176.0;144.0;73.0
5712;Mannen en vrouwen;Totaal;Goedereede;2012;11380.0;11294.0;3470.0;1156.0;6346.0;416.0;2730.0;194.0;3006.0;182.0;140.0;86.0
5713;Mannen en vrouwen;Totaal;Goedereede;2013;;;;;;;;;;;;
5714;Mannen en vrouwen;Totaal;Goedereede;2014;;;;;;;;;;;;
5715;Mannen en vrouwen;Totaal;Goedereede;2015;;;;;;;;;;;;
5716;Mannen en vrouwen;Totaal;Goedereede;2016;;;;;;;;;;;;
5717;Mannen en vrouwen;Totaal;Goedereede;2017;;;;;;;;;;;;
