ID;SBI93;Bedrijfsgrootte;Perioden;TotaalEnergiekosten_1;Hoeveelheid_2;Waarde_3;Hoeveelheid_4;Waarde_5;Hoeveelheid_6;Waarde_7;Hoeveelheid_8;Waarde_9;Hoeveelheid_10;Waarde_11;Hoeveelheid_12;Waarde_13;Inkoopwaarde_14;Verkoopwaarde_15;Verbruiksaldo_16;Hoeveelheid_17;Waarde_18
232;103 Turfwinning;0;2001;;;;;;;;;;;;;;;;;;
233;103 Turfwinning;0;2002;;;;;;;;;;;;;;;;;;
234;103 Turfwinning;0;2003;;;;;;;;;;;;;;;;;;
235;103 Turfwinning;0;2004;;;;;;;;;;;;;;;;;;
236;103 Turfwinning;0;2005;;;;;;;;;;;;;;;;;;
237;103 Turfwinning;0;2006;;;;;;;;;;;;;;;;;;
238;103 Turfwinning;4;1993;;;;;;;;;;;;;;;;;;
239;103 Turfwinning;4;1994;;;;;;;;;;;;;;;;;;
240;103 Turfwinning;4;1995;;;;;;;;;;;;;;;;;;
241;103 Turfwinning;4;1996;;;;;;;;;;;;;;;;;;
242;103 Turfwinning;4;1997;;;;;;;;;;;;;;;;;;
243;103 Turfwinning;4;1998;;;;;;;;;;;;;;;;;;
244;103 Turfwinning;4;1999;;;;;;;;;;;;;;;;;;
245;103 Turfwinning;4;2000;;;;;;;;;;;;;;;;;;
246;103 Turfwinning;4;2001;;;;;;;;;;;;;;;;;;
247;103 Turfwinning;4;2002;;;;;;;;;;;;;;;;;;
248;103 Turfwinning;4;2003;;;;;;;;;;;;;;;;;;
249;103 Turfwinning;4;2004;;;;;;;;;;;;;;;;;;
250;103 Turfwinning;4;2005;;;;;;;;;;;;;;;;;;
251;103 Turfwinning;4;2006;;;;;;;;;;;;;;;;;;
252;103 Turfwinning;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
253;103 Turfwinning;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
254;103 Turfwinning;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
255;103 Turfwinning;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
256;103 Turfwinning;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
257;103 Turfwinning;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
258;103 Turfwinning;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
259;103 Turfwinning;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
260;103 Turfwinning;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
261;103 Turfwinning;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
262;103 Turfwinning;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
263;103 Turfwinning;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
264;103 Turfwinning;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
265;103 Turfwinning;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
266;103 Turfwinning;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
267;103 Turfwinning;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
268;103 Turfwinning;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
269;103 Turfwinning;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
270;103 Turfwinning;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
271;103 Turfwinning;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
272;103 Turfwinning;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
273;103 Turfwinning;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
274;103 Turfwinning;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
275;103 Turfwinning;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
276;103 Turfwinning;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
277;103 Turfwinning;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
278;103 Turfwinning;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
279;103 Turfwinning;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
280;11 Aardolie- en aardgaswinning en ..;0;1993;;;;;;;;;;;;;;;;;;
281;11 Aardolie- en aardgaswinning en ..;0;1994;;;;;;;;;;;;;;;;;;
282;11 Aardolie- en aardgaswinning en ..;0;1995;;;;;;;;;;;;;;;;;;
283;11 Aardolie- en aardgaswinning en ..;0;1996;;;;;;;;;;;;;;;;;;
284;11 Aardolie- en aardgaswinning en ..;0;1997;;;;;;;;;;;;;;;;;;
285;11 Aardolie- en aardgaswinning en ..;0;1998;;;;;;;;;;;;;;;;;;
286;11 Aardolie- en aardgaswinning en ..;0;1999;;;;;;;;;;;;;;;;;;
287;11 Aardolie- en aardgaswinning en ..;0;2000;16.3;1828.0;16.3;447.1;14.9;0.0;0.0;447.1;14.9;6.9;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
288;11 Aardolie- en aardgaswinning en ..;0;2001;20.3;1824.0;20.3;449.3;18.8;0.0;0.0;449.3;18.8;6.5;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
289;11 Aardolie- en aardgaswinning en ..;0;2002;26.1;2466.0;26.1;623.9;24.1;0.0;0.0;623.9;24.1;6.9;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
290;11 Aardolie- en aardgaswinning en ..;0;2003;30.0;2124.0;30.0;505.4;26.2;0.0;0.0;505.4;26.2;9.6;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
291;11 Aardolie- en aardgaswinning en ..;0;2004;47.0;3195.0;44.3;623.8;26.7;0.0;0.0;623.8;26.7;30.0;17.6;0.0;0.0;2.8;0.0;2.8;0.0;0.0
292;11 Aardolie- en aardgaswinning en ..;0;2005;21.3;1618.0;21.3;400.4;19.6;0.0;0.0;400.4;19.6;5.6;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
293;11 Aardolie- en aardgaswinning en ..;0;2006;26.0;1792.0;26.0;473.5;24.9;0.0;0.0;473.5;24.9;2.8;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
294;11 Aardolie- en aardgaswinning en ..;4;1993;;;;;;;;;;;;;;;;;;
295;11 Aardolie- en aardgaswinning en ..;4;1994;;;;;;;;;;;;;;;;;;
296;11 Aardolie- en aardgaswinning en ..;4;1995;;;;;;;;;;;;;;;;;;
297;11 Aardolie- en aardgaswinning en ..;4;1996;;;;;;;;;;;;;;;;;;
298;11 Aardolie- en aardgaswinning en ..;4;1997;;;;;;;;;;;;;;;;;;
299;11 Aardolie- en aardgaswinning en ..;4;1998;;;;;;;;;;;;;;;;;;
300;11 Aardolie- en aardgaswinning en ..;4;1999;;;;;;;;;;;;;;;;;;
301;11 Aardolie- en aardgaswinning en ..;4;2000;;;;;;;;;;;;;;;;;;
302;11 Aardolie- en aardgaswinning en ..;4;2001;;;;;;;;;;;;;;;;;;
303;11 Aardolie- en aardgaswinning en ..;4;2002;;;;;;;;;;;;;;;;;;
304;11 Aardolie- en aardgaswinning en ..;4;2003;;;;;;;;;;;;;;;;;;
305;11 Aardolie- en aardgaswinning en ..;4;2004;;;;;;;;;;;;;;;;;;
306;11 Aardolie- en aardgaswinning en ..;4;2005;;;;;;;;;;;;;;;;;;
307;11 Aardolie- en aardgaswinning en ..;4;2006;;;;;;;;;;;;;;;;;;
308;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
309;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
310;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
311;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
312;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
313;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
314;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
315;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
316;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
317;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
318;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
319;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
320;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
321;11 Aardolie- en aardgaswinning en ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
322;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
323;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
324;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
325;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
326;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
327;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
328;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
329;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
330;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
331;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
332;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
333;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
334;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
335;11 Aardolie- en aardgaswinning en ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
336;111 Aardolie- en aardgaswinning;0;1993;;;;;;;;;;;;;;;;;;
337;111 Aardolie- en aardgaswinning;0;1994;;;;;;;;;;;;;;;;;;
338;111 Aardolie- en aardgaswinning;0;1995;;;;;;;;;;;;;;;;;;
339;111 Aardolie- en aardgaswinning;0;1996;;;;;;;;;;;;;;;;;;
340;111 Aardolie- en aardgaswinning;0;1997;;;;;;;;;;;;;;;;;;
341;111 Aardolie- en aardgaswinning;0;1998;;;;;;;;;;;;;;;;;;
342;111 Aardolie- en aardgaswinning;0;1999;;;;;;;;;;;;;;;;;;
343;111 Aardolie- en aardgaswinning;0;2000;;;;;;;;;;;;;;;;;;
344;111 Aardolie- en aardgaswinning;0;2001;;;;;;;;;;;;;;;;;;
345;111 Aardolie- en aardgaswinning;0;2002;;;;;;;;;;;;;;;;;;
346;111 Aardolie- en aardgaswinning;0;2003;;;;;;;;;;;;;;;;;;
347;111 Aardolie- en aardgaswinning;0;2004;;;;;;;;;;;;;;;;;;
348;111 Aardolie- en aardgaswinning;0;2005;;;;;;;;;;;;;;;;;;
349;111 Aardolie- en aardgaswinning;0;2006;;;;;;;;;;;;;;;;;;
350;111 Aardolie- en aardgaswinning;4;1993;;;;;;;;;;;;;;;;;;
351;111 Aardolie- en aardgaswinning;4;1994;;;;;;;;;;;;;;;;;;
352;111 Aardolie- en aardgaswinning;4;1995;;;;;;;;;;;;;;;;;;
353;111 Aardolie- en aardgaswinning;4;1996;;;;;;;;;;;;;;;;;;
354;111 Aardolie- en aardgaswinning;4;1997;;;;;;;;;;;;;;;;;;
355;111 Aardolie- en aardgaswinning;4;1998;;;;;;;;;;;;;;;;;;
356;111 Aardolie- en aardgaswinning;4;1999;;;;;;;;;;;;;;;;;;
357;111 Aardolie- en aardgaswinning;4;2000;;;;;;;;;;;;;;;;;;
358;111 Aardolie- en aardgaswinning;4;2001;;;;;;;;;;;;;;;;;;
359;111 Aardolie- en aardgaswinning;4;2002;;;;;;;;;;;;;;;;;;
360;111 Aardolie- en aardgaswinning;4;2003;;;;;;;;;;;;;;;;;;
361;111 Aardolie- en aardgaswinning;4;2004;;;;;;;;;;;;;;;;;;
362;111 Aardolie- en aardgaswinning;4;2005;;;;;;;;;;;;;;;;;;
363;111 Aardolie- en aardgaswinning;4;2006;;;;;;;;;;;;;;;;;;
364;111 Aardolie- en aardgaswinning;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
365;111 Aardolie- en aardgaswinning;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
366;111 Aardolie- en aardgaswinning;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
367;111 Aardolie- en aardgaswinning;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
368;111 Aardolie- en aardgaswinning;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
369;111 Aardolie- en aardgaswinning;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
370;111 Aardolie- en aardgaswinning;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
371;111 Aardolie- en aardgaswinning;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
372;111 Aardolie- en aardgaswinning;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
373;111 Aardolie- en aardgaswinning;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
374;111 Aardolie- en aardgaswinning;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
375;111 Aardolie- en aardgaswinning;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
376;111 Aardolie- en aardgaswinning;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
377;111 Aardolie- en aardgaswinning;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
378;111 Aardolie- en aardgaswinning;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
379;111 Aardolie- en aardgaswinning;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
380;111 Aardolie- en aardgaswinning;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
381;111 Aardolie- en aardgaswinning;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
382;111 Aardolie- en aardgaswinning;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
383;111 Aardolie- en aardgaswinning;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
384;111 Aardolie- en aardgaswinning;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
385;111 Aardolie- en aardgaswinning;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
386;111 Aardolie- en aardgaswinning;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
387;111 Aardolie- en aardgaswinning;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
388;111 Aardolie- en aardgaswinning;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
389;111 Aardolie- en aardgaswinning;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
390;111 Aardolie- en aardgaswinning;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
391;111 Aardolie- en aardgaswinning;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
392;112 Dienstverlening tbv aardolie- en ..;0;1993;;;;;;;;;;;;;;;;;;
393;112 Dienstverlening tbv aardolie- en ..;0;1994;;;;;;;;;;;;;;;;;;
394;112 Dienstverlening tbv aardolie- en ..;0;1995;;;;;;;;;;;;;;;;;;
395;112 Dienstverlening tbv aardolie- en ..;0;1996;;;;;;;;;;;;;;;;;;
396;112 Dienstverlening tbv aardolie- en ..;0;1997;;;;;;;;;;;;;;;;;;
397;112 Dienstverlening tbv aardolie- en ..;0;1998;;;;;;;;;;;;;;;;;;
398;112 Dienstverlening tbv aardolie- en ..;0;1999;;;;;;;;;;;;;;;;;;
399;112 Dienstverlening tbv aardolie- en ..;0;2000;;;;;;;;;;;;;;;;;;
400;112 Dienstverlening tbv aardolie- en ..;0;2001;;;;;;;;;;;;;;;;;;
401;112 Dienstverlening tbv aardolie- en ..;0;2002;;;;;;;;;;;;;;;;;;
402;112 Dienstverlening tbv aardolie- en ..;0;2003;;;;;;;;;;;;;;;;;;
403;112 Dienstverlening tbv aardolie- en ..;0;2004;;;;;;;;;;;;;;;;;;
404;112 Dienstverlening tbv aardolie- en ..;0;2005;;;;;;;;;;;;;;;;;;
405;112 Dienstverlening tbv aardolie- en ..;0;2006;;;;;;;;;;;;;;;;;;
406;112 Dienstverlening tbv aardolie- en ..;4;1993;;;;;;;;;;;;;;;;;;
407;112 Dienstverlening tbv aardolie- en ..;4;1994;;;;;;;;;;;;;;;;;;
408;112 Dienstverlening tbv aardolie- en ..;4;1995;;;;;;;;;;;;;;;;;;
409;112 Dienstverlening tbv aardolie- en ..;4;1996;;;;;;;;;;;;;;;;;;
410;112 Dienstverlening tbv aardolie- en ..;4;1997;;;;;;;;;;;;;;;;;;
411;112 Dienstverlening tbv aardolie- en ..;4;1998;;;;;;;;;;;;;;;;;;
412;112 Dienstverlening tbv aardolie- en ..;4;1999;;;;;;;;;;;;;;;;;;
413;112 Dienstverlening tbv aardolie- en ..;4;2000;;;;;;;;;;;;;;;;;;
414;112 Dienstverlening tbv aardolie- en ..;4;2001;;;;;;;;;;;;;;;;;;
415;112 Dienstverlening tbv aardolie- en ..;4;2002;;;;;;;;;;;;;;;;;;
416;112 Dienstverlening tbv aardolie- en ..;4;2003;;;;;;;;;;;;;;;;;;
417;112 Dienstverlening tbv aardolie- en ..;4;2004;;;;;;;;;;;;;;;;;;
418;112 Dienstverlening tbv aardolie- en ..;4;2005;;;;;;;;;;;;;;;;;;
419;112 Dienstverlening tbv aardolie- en ..;4;2006;;;;;;;;;;;;;;;;;;
420;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
421;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
422;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
423;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
424;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
425;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
426;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
427;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
428;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
429;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
430;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
431;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
432;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
433;112 Dienstverlening tbv aardolie- en ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
434;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
435;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
436;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
437;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
438;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
439;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
440;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
441;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
442;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
443;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
444;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
445;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
446;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
447;112 Dienstverlening tbv aardolie- en ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
448;CB Winning van niet-energiehoudende ..;0;1993;;;;;;;;;;;;;;;;;;
449;CB Winning van niet-energiehoudende ..;0;1994;;;;;;;;;;;;;;;;;;
450;CB Winning van niet-energiehoudende ..;0;1995;;;;;;;;;;;;;;;;;;
451;CB Winning van niet-energiehoudende ..;0;1996;;;;;;;;;;;;;;;;;;
452;CB Winning van niet-energiehoudende ..;0;1997;;;;;;;;;;;;;;;;;;
453;CB Winning van niet-energiehoudende ..;0;1998;;;;;;;;;;;;;;;;;;
454;CB Winning van niet-energiehoudende ..;0;1999;;;;;;;;;;;;;;;;;;
455;CB Winning van niet-energiehoudende ..;0;2000;41.7;3297.0;31.6;266.2;17.7;0.1;0.0;266.1;17.7;59.4;8.4;457.0;5.4;10.1;0.0;10.1;0.0;0.0
456;CB Winning van niet-energiehoudende ..;0;2001;37.1;3044.0;27.6;239.6;14.6;0.1;0.0;239.5;14.6;55.9;8.6;412.0;4.4;9.5;0.0;9.5;0.0;0.0
457;CB Winning van niet-energiehoudende ..;0;2002;41.8;4713.0;34.8;213.8;14.7;50.8;2.5;163.0;12.2;114.8;16.9;492.0;5.8;6.9;0.0;6.9;0.0;0.0
458;CB Winning van niet-energiehoudende ..;0;2003;44.5;5519.0;37.8;177.7;11.6;44.2;1.0;133.5;10.6;136.4;18.3;722.0;9.0;6.7;0.0;6.7;0.0;0.0
459;CB Winning van niet-energiehoudende ..;0;2004;54.4;4812.0;44.3;302.4;17.4;60.2;1.9;242.2;15.5;104.7;20.1;626.0;8.6;10.1;0.0;10.1;0.0;0.0
460;CB Winning van niet-energiehoudende ..;0;2005;51.1;4457.0;48.1;317.2;19.0;33.2;1.2;284.0;17.8;95.5;23.7;411.0;6.5;7.7;4.7;3.0;0.0;0.0
461;CB Winning van niet-energiehoudende ..;0;2006;68.3;5666.0;67.4;213.3;19.0;68.7;2.8;144.6;16.3;136.4;35.3;829.0;15.9;0.9;0.0;0.9;0.0;0.0
462;CB Winning van niet-energiehoudende ..;4;1993;;;;;;;;;;;;;;;;;;
463;CB Winning van niet-energiehoudende ..;4;1994;;;;;;;;;;;;;;;;;;
464;CB Winning van niet-energiehoudende ..;4;1995;;;;;;;;;;;;;;;;;;
465;CB Winning van niet-energiehoudende ..;4;1996;;;;;;;;;;;;;;;;;;
466;CB Winning van niet-energiehoudende ..;4;1997;;;;;;;;;;;;;;;;;;
467;CB Winning van niet-energiehoudende ..;4;1998;;;;;;;;;;;;;;;;;;
468;CB Winning van niet-energiehoudende ..;4;1999;;;;;;;;;;;;;;;;;;
469;CB Winning van niet-energiehoudende ..;4;2000;;;;;;;;;;;;;;;;;;
470;CB Winning van niet-energiehoudende ..;4;2001;;;;;;;;;;;;;;;;;;
471;CB Winning van niet-energiehoudende ..;4;2002;;;;;;;;;;;;;;;;;;
472;CB Winning van niet-energiehoudende ..;4;2003;;;;;;;;;;;;;;;;;;
473;CB Winning van niet-energiehoudende ..;4;2004;;;;;;;;;;;;;;;;;;
474;CB Winning van niet-energiehoudende ..;4;2005;;;;;;;;;;;;;;;;;;
475;CB Winning van niet-energiehoudende ..;4;2006;;;;;;;;;;;;;;;;;;
476;CB Winning van niet-energiehoudende ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
477;CB Winning van niet-energiehoudende ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
478;CB Winning van niet-energiehoudende ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
479;CB Winning van niet-energiehoudende ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
480;CB Winning van niet-energiehoudende ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
481;CB Winning van niet-energiehoudende ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
482;CB Winning van niet-energiehoudende ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
483;CB Winning van niet-energiehoudende ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
484;CB Winning van niet-energiehoudende ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
485;CB Winning van niet-energiehoudende ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
486;CB Winning van niet-energiehoudende ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
487;CB Winning van niet-energiehoudende ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
488;CB Winning van niet-energiehoudende ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
489;CB Winning van niet-energiehoudende ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
490;CB Winning van niet-energiehoudende ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
491;CB Winning van niet-energiehoudende ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
492;CB Winning van niet-energiehoudende ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
493;CB Winning van niet-energiehoudende ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
494;CB Winning van niet-energiehoudende ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
495;CB Winning van niet-energiehoudende ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
496;CB Winning van niet-energiehoudende ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
497;CB Winning van niet-energiehoudende ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
498;CB Winning van niet-energiehoudende ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
499;CB Winning van niet-energiehoudende ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
500;CB Winning van niet-energiehoudende ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
501;CB Winning van niet-energiehoudende ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
502;CB Winning van niet-energiehoudende ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
503;CB Winning van niet-energiehoudende ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
504;14 Winning van zand, grind, klei,..;0;1993;;;;;;;;;;;;;;;;;;
505;14 Winning van zand, grind, klei,..;0;1994;;;;;;;;;;;;;;;;;;
506;14 Winning van zand, grind, klei,..;0;1995;;;;;;;;;;;;;;;;;;
507;14 Winning van zand, grind, klei,..;0;1996;;;;;;;;;;;;;;;;;;
508;14 Winning van zand, grind, klei,..;0;1997;;;;;;;;;;;;;;;;;;
509;14 Winning van zand, grind, klei,..;0;1998;;;;;;;;;;;;;;;;;;
510;14 Winning van zand, grind, klei,..;0;1999;;;;;;;;;;;;;;;;;;
511;14 Winning van zand, grind, klei,..;0;2000;41.7;3297.0;31.6;266.2;17.7;0.1;0.0;266.1;17.7;59.4;8.4;457.0;5.4;10.1;0.0;10.1;0.0;0.0
512;14 Winning van zand, grind, klei,..;0;2001;37.1;3044.0;27.6;239.6;14.6;0.1;0.0;239.5;14.6;55.9;8.6;412.0;4.4;9.5;0.0;9.5;0.0;0.0
