ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
6491;Mannen;9 jaar;2019;848;680;168
6492;Mannen;9 jaar;2020;822;672;150
6493;Mannen;9 jaar;2021;818;665;153
6494;Mannen;9 jaar;2022;812;650;162
6495;Mannen;9 jaar;2023;815;653;162
6496;Mannen;9 jaar;2024;821;655;166
6497;Mannen;9 jaar;2025;824;657;167
6498;Mannen;9 jaar;2026;827;659;168
6499;Mannen;9 jaar;2027;828;660;168
6500;Mannen;9 jaar;2028;831;661;170
6501;Mannen;9 jaar;2029;832;660;172
6502;Mannen;9 jaar;2030;834;661;173
6503;Mannen;9 jaar;2031;838;661;177
6504;Mannen;9 jaar;2032;837;661;176
6505;Mannen;9 jaar;2033;838;661;177
6506;Mannen;9 jaar;2034;839;661;178
6507;Mannen;9 jaar;2035;840;660;180
6508;Mannen;9 jaar;2036;840;661;179
6509;Mannen;9 jaar;2037;841;661;180
6510;Mannen;9 jaar;2038;839;659;180
6511;Mannen;9 jaar;2039;839;659;180
6512;Mannen;9 jaar;2040;839;657;182
6513;Mannen;9 jaar;2041;840;656;184
6514;Mannen;9 jaar;2042;840;655;185
6515;Mannen;9 jaar;2043;839;653;186
6516;Mannen;9 jaar;2044;838;652;186
6517;Mannen;9 jaar;2045;838;650;188
6518;Mannen;9 jaar;2046;837;648;189
6519;Mannen;9 jaar;2047;836;646;190
6520;Mannen;9 jaar;2048;835;644;191
6521;Mannen;9 jaar;2049;835;642;193
6522;Mannen;9 jaar;2050;834;641;193
6523;Mannen;9 jaar;2051;834;640;194
6524;Mannen;9 jaar;2052;835;640;195
6525;Mannen;9 jaar;2053;835;639;196
6526;Mannen;9 jaar;2054;835;639;196
6527;Mannen;9 jaar;2055;834;640;194
6528;Mannen;9 jaar;2056;835;640;195
6529;Mannen;9 jaar;2057;835;641;194
6530;Mannen;9 jaar;2058;836;642;194
6531;Mannen;9 jaar;2059;837;643;194
6532;Mannen;10 jaar;2014;788;569;219
6533;Mannen;10 jaar;2015;797;577;220
6534;Mannen;10 jaar;2016;809;603;206
6535;Mannen;10 jaar;2017;820;620;200
6536;Mannen;10 jaar;2018;815;636;179
6537;Mannen;10 jaar;2019;803;647;156
6538;Mannen;10 jaar;2020;780;650;130
6539;Mannen;10 jaar;2021;776;641;135
6540;Mannen;10 jaar;2022;771;636;135
6541;Mannen;10 jaar;2023;764;624;140
6542;Mannen;10 jaar;2024;771;626;145
6543;Mannen;10 jaar;2025;773;629;144
6544;Mannen;10 jaar;2026;776;631;145
6545;Mannen;10 jaar;2027;778;633;145
6546;Mannen;10 jaar;2028;783;634;149
6547;Mannen;10 jaar;2029;785;634;151
6548;Mannen;10 jaar;2030;786;634;152
6549;Mannen;10 jaar;2031;789;635;154
6550;Mannen;10 jaar;2032;790;635;155
6551;Mannen;10 jaar;2033;789;635;154
6552;Mannen;10 jaar;2034;789;636;153
6553;Mannen;10 jaar;2035;789;636;153
6554;Mannen;10 jaar;2036;790;636;154
6555;Mannen;10 jaar;2037;790;636;154
6556;Mannen;10 jaar;2038;792;635;157
6557;Mannen;10 jaar;2039;791;634;157
6558;Mannen;10 jaar;2040;793;634;159
6559;Mannen;10 jaar;2041;793;633;160
6560;Mannen;10 jaar;2042;793;632;161
6561;Mannen;10 jaar;2043;792;630;162
6562;Mannen;10 jaar;2044;792;629;163
6563;Mannen;10 jaar;2045;791;627;164
6564;Mannen;10 jaar;2046;791;626;165
6565;Mannen;10 jaar;2047;790;624;166
6566;Mannen;10 jaar;2048;789;622;167
6567;Mannen;10 jaar;2049;788;621;167
6568;Mannen;10 jaar;2050;788;620;168
6569;Mannen;10 jaar;2051;786;619;167
6570;Mannen;10 jaar;2052;786;618;168
6571;Mannen;10 jaar;2053;785;617;168
6572;Mannen;10 jaar;2054;785;617;168
6573;Mannen;10 jaar;2055;785;617;168
6574;Mannen;10 jaar;2056;786;618;168
6575;Mannen;10 jaar;2057;786;618;168
6576;Mannen;10 jaar;2058;787;619;168
6577;Mannen;10 jaar;2059;788;620;168
6578;Mannen;11 jaar;2014;734;536;198
6579;Mannen;11 jaar;2015;746;542;204
6580;Mannen;11 jaar;2016;755;552;203
6581;Mannen;11 jaar;2017;768;579;189
6582;Mannen;11 jaar;2018;753;595;158
6583;Mannen;11 jaar;2019;746;607;139
6584;Mannen;11 jaar;2020;729;609;120
6585;Mannen;11 jaar;2021;728;610;118
6586;Mannen;11 jaar;2022;720;604;116
6587;Mannen;11 jaar;2023;717;599;118
6588;Mannen;11 jaar;2024;711;588;123
6589;Mannen;11 jaar;2025;714;591;123
6590;Mannen;11 jaar;2026;716;594;122
6591;Mannen;11 jaar;2027;720;596;124
6592;Mannen;11 jaar;2028;723;597;126
6593;Mannen;11 jaar;2029;727;599;128
6594;Mannen;11 jaar;2030;727;601;126
6595;Mannen;11 jaar;2031;728;602;126
6596;Mannen;11 jaar;2032;727;602;125
6597;Mannen;11 jaar;2033;729;602;127
6598;Mannen;11 jaar;2034;731;603;128
6599;Mannen;11 jaar;2035;732;603;129
6600;Mannen;11 jaar;2036;734;604;130
6601;Mannen;11 jaar;2037;736;603;133
6602;Mannen;11 jaar;2038;736;603;133
6603;Mannen;11 jaar;2039;736;603;133
6604;Mannen;11 jaar;2040;736;602;134
6605;Mannen;11 jaar;2041;737;602;135
6606;Mannen;11 jaar;2042;736;601;135
6607;Mannen;11 jaar;2043;736;601;135
6608;Mannen;11 jaar;2044;736;600;136
6609;Mannen;11 jaar;2045;735;598;137
6610;Mannen;11 jaar;2046;735;596;139
6611;Mannen;11 jaar;2047;734;596;138
6612;Mannen;11 jaar;2048;733;594;139
6613;Mannen;11 jaar;2049;733;593;140
6614;Mannen;11 jaar;2050;730;591;139
6615;Mannen;11 jaar;2051;730;590;140
6616;Mannen;11 jaar;2052;729;590;139
6617;Mannen;11 jaar;2053;729;589;140
6618;Mannen;11 jaar;2054;729;588;141
6619;Mannen;11 jaar;2055;729;589;140
6620;Mannen;11 jaar;2056;729;589;140
6621;Mannen;11 jaar;2057;729;589;140
6622;Mannen;11 jaar;2058;730;590;140
6623;Mannen;11 jaar;2059;731;591;140
6624;Mannen;12 jaar;2014;713;478;235
6625;Mannen;12 jaar;2015;730;489;241
6626;Mannen;12 jaar;2016;737;499;238
6627;Mannen;12 jaar;2017;746;512;234
6628;Mannen;12 jaar;2018;735;536;199
6629;Mannen;12 jaar;2019;718;547;171
6630;Mannen;12 jaar;2020;704;552;152
6631;Mannen;12 jaar;2021;702;551;151
6632;Mannen;12 jaar;2022;700;552;148
6633;Mannen;12 jaar;2023;695;547;148
6634;Mannen;12 jaar;2024;690;544;146
6635;Mannen;12 jaar;2025;686;534;152
6636;Mannen;12 jaar;2026;688;538;150
6637;Mannen;12 jaar;2027;690;541;149
6638;Mannen;12 jaar;2028;693;542;151
6639;Mannen;12 jaar;2029;698;544;154
6640;Mannen;12 jaar;2030;700;545;155
6641;Mannen;12 jaar;2031;702;547;155
6642;Mannen;12 jaar;2032;702;548;154
6643;Mannen;12 jaar;2033;704;549;155
6644;Mannen;12 jaar;2034;704;549;155
6645;Mannen;12 jaar;2035;704;549;155
6646;Mannen;12 jaar;2036;707;550;157
6647;Mannen;12 jaar;2037;708;550;158
6648;Mannen;12 jaar;2038;708;550;158
6649;Mannen;12 jaar;2039;709;550;159
6650;Mannen;12 jaar;2040;709;550;159
6651;Mannen;12 jaar;2041;710;550;160
6652;Mannen;12 jaar;2042;710;549;161
6653;Mannen;12 jaar;2043;710;549;161
6654;Mannen;12 jaar;2044;711;548;163
6655;Mannen;12 jaar;2045;711;547;164
6656;Mannen;12 jaar;2046;710;546;164
6657;Mannen;12 jaar;2047;709;545;164
6658;Mannen;12 jaar;2048;709;544;165
6659;Mannen;12 jaar;2049;708;542;166
6660;Mannen;12 jaar;2050;706;542;164
6661;Mannen;12 jaar;2051;706;541;165
6662;Mannen;12 jaar;2052;704;540;164
6663;Mannen;12 jaar;2053;704;539;165
6664;Mannen;12 jaar;2054;703;538;165
6665;Mannen;12 jaar;2055;703;538;165
6666;Mannen;12 jaar;2056;703;538;165
6667;Mannen;12 jaar;2057;705;539;166
6668;Mannen;12 jaar;2058;706;539;167
6669;Mannen;12 jaar;2059;706;540;166
6670;Mannen;13 jaar;2014;676;437;239
6671;Mannen;13 jaar;2015;691;444;247
6672;Mannen;13 jaar;2016;705;457;248
6673;Mannen;13 jaar;2017;713;469;244
6674;Mannen;13 jaar;2018;696;481;215
6675;Mannen;13 jaar;2019;685;498;187
6676;Mannen;13 jaar;2020;665;502;163
6677;Mannen;13 jaar;2021;668;504;164
6678;Mannen;13 jaar;2022;663;504;159
6679;Mannen;13 jaar;2023;666;506;160
6680;Mannen;13 jaar;2024;660;501;159
6681;Mannen;13 jaar;2025;653;499;154
6682;Mannen;13 jaar;2026;650;491;159
6683;Mannen;13 jaar;2027;654;493;161
6684;Mannen;13 jaar;2028;656;495;161
6685;Mannen;13 jaar;2029;660;497;163
6686;Mannen;13 jaar;2030;661;499;162
6687;Mannen;13 jaar;2031;663;501;162
6688;Mannen;13 jaar;2032;667;503;164
6689;Mannen;13 jaar;2033;668;503;165
6690;Mannen;13 jaar;2034;667;504;163
6691;Mannen;13 jaar;2035;668;505;163
6692;Mannen;13 jaar;2036;671;505;166
6693;Mannen;13 jaar;2037;671;505;166
6694;Mannen;13 jaar;2038;672;505;167
6695;Mannen;13 jaar;2039;672;505;167
6696;Mannen;13 jaar;2040;673;505;168
6697;Mannen;13 jaar;2041;673;504;169
6698;Mannen;13 jaar;2042;674;504;170
6699;Mannen;13 jaar;2043;674;504;170
6700;Mannen;13 jaar;2044;674;504;170
6701;Mannen;13 jaar;2045;674;503;171
6702;Mannen;13 jaar;2046;674;503;171
6703;Mannen;13 jaar;2047;673;502;171
6704;Mannen;13 jaar;2048;673;500;173
6705;Mannen;13 jaar;2049;671;499;172
6706;Mannen;13 jaar;2050;672;498;174
6707;Mannen;13 jaar;2051;672;497;175
6708;Mannen;13 jaar;2052;670;496;174
6709;Mannen;13 jaar;2053;669;495;174
6710;Mannen;13 jaar;2054;669;495;174
6711;Mannen;13 jaar;2055;669;495;174
6712;Mannen;13 jaar;2056;668;494;174
6713;Mannen;13 jaar;2057;669;495;174
6714;Mannen;13 jaar;2058;669;495;174
6715;Mannen;13 jaar;2059;669;495;174
6716;Mannen;14 jaar;2014;678;424;254
6717;Mannen;14 jaar;2015;692;418;274
6718;Mannen;14 jaar;2016;702;427;275
6719;Mannen;14 jaar;2017;715;443;272
6720;Mannen;14 jaar;2018;702;453;249
6721;Mannen;14 jaar;2019;688;461;227
6722;Mannen;14 jaar;2020;666;472;194
6723;Mannen;14 jaar;2021;661;472;189
6724;Mannen;14 jaar;2022;663;476;187
6725;Mannen;14 jaar;2023;664;476;188
6726;Mannen;14 jaar;2024;661;478;183
6727;Mannen;14 jaar;2025;657;475;182
6728;Mannen;14 jaar;2026;652;472;180
6729;Mannen;14 jaar;2027;647;464;183
6730;Mannen;14 jaar;2028;649;467;182
6731;Mannen;14 jaar;2029;652;468;184
6732;Mannen;14 jaar;2030;656;471;185
6733;Mannen;14 jaar;2031;658;472;186
6734;Mannen;14 jaar;2032;660;475;185
6735;Mannen;14 jaar;2033;662;476;186
6736;Mannen;14 jaar;2034;660;477;183
6737;Mannen;14 jaar;2035;663;477;186
6738;Mannen;14 jaar;2036;664;478;186
6739;Mannen;14 jaar;2037;666;478;188
6740;Mannen;14 jaar;2038;666;478;188
6741;Mannen;14 jaar;2039;666;478;188
6742;Mannen;14 jaar;2040;666;478;188
6743;Mannen;14 jaar;2041;666;478;188
6744;Mannen;14 jaar;2042;666;478;188
6745;Mannen;14 jaar;2043;668;478;190
6746;Mannen;14 jaar;2044;668;478;190
6747;Mannen;14 jaar;2045;669;477;192
6748;Mannen;14 jaar;2046;669;477;192
6749;Mannen;14 jaar;2047;668;476;192
6750;Mannen;14 jaar;2048;668;475;193
6751;Mannen;14 jaar;2049;668;474;194
6752;Mannen;14 jaar;2050;667;474;193
6753;Mannen;14 jaar;2051;666;473;193
6754;Mannen;14 jaar;2052;665;472;193
6755;Mannen;14 jaar;2053;664;471;193
6756;Mannen;14 jaar;2054;663;471;192
6757;Mannen;14 jaar;2055;663;469;194
6758;Mannen;14 jaar;2056;663;469;194
6759;Mannen;14 jaar;2057;662;469;193
6760;Mannen;14 jaar;2058;662;469;193
6761;Mannen;14 jaar;2059;664;469;195
6762;Mannen;15 jaar;2014;648;388;260
6763;Mannen;15 jaar;2015;670;400;270
6764;Mannen;15 jaar;2016;680;397;283
6765;Mannen;15 jaar;2017;693;408;285
6766;Mannen;15 jaar;2018;682;423;259
6767;Mannen;15 jaar;2019;667;429;238
6768;Mannen;15 jaar;2020;646;431;215
6769;Mannen;15 jaar;2021;643;438;205
6770;Mannen;15 jaar;2022;637;440;197
6771;Mannen;15 jaar;2023;639;443;196
6772;Mannen;15 jaar;2024;639;444;195
6773;Mannen;15 jaar;2025;639;446;193
6774;Mannen;15 jaar;2026;632;443;189
6775;Mannen;15 jaar;2027;629;439;190
6776;Mannen;15 jaar;2028;627;433;194
6777;Mannen;15 jaar;2029;629;435;194
6778;Mannen;15 jaar;2030;630;438;192
6779;Mannen;15 jaar;2031;633;440;193
6780;Mannen;15 jaar;2032;636;442;194
6781;Mannen;15 jaar;2033;639;443;196
6782;Mannen;15 jaar;2034;639;444;195
6783;Mannen;15 jaar;2035;640;445;195
6784;Mannen;15 jaar;2036;641;446;195
6785;Mannen;15 jaar;2037;642;446;196
6786;Mannen;15 jaar;2038;642;447;195
6787;Mannen;15 jaar;2039;644;447;197
6788;Mannen;15 jaar;2040;645;447;198
6789;Mannen;15 jaar;2041;645;446;199
6790;Mannen;15 jaar;2042;646;446;200
6791;Mannen;15 jaar;2043;646;446;200
6792;Mannen;15 jaar;2044;646;447;199
6793;Mannen;15 jaar;2045;646;447;199
6794;Mannen;15 jaar;2046;645;446;199
6795;Mannen;15 jaar;2047;645;445;200
6796;Mannen;15 jaar;2048;645;445;200
6797;Mannen;15 jaar;2049;645;445;200
6798;Mannen;15 jaar;2050;645;443;202
6799;Mannen;15 jaar;2051;644;442;202
6800;Mannen;15 jaar;2052;643;442;201
6801;Mannen;15 jaar;2053;642;441;201
6802;Mannen;15 jaar;2054;641;440;201
6803;Mannen;15 jaar;2055;641;440;201
6804;Mannen;15 jaar;2056;641;440;201
6805;Mannen;15 jaar;2057;641;439;202
6806;Mannen;15 jaar;2058;642;439;203
6807;Mannen;15 jaar;2059;642;439;203
6808;Mannen;16 jaar;2014;670;366;304
6809;Mannen;16 jaar;2015;695;369;326
6810;Mannen;16 jaar;2016;714;383;331
6811;Mannen;16 jaar;2017;730;384;346
6812;Mannen;16 jaar;2018;717;394;323
6813;Mannen;16 jaar;2019;704;405;299
6814;Mannen;16 jaar;2020;680;406;274
6815;Mannen;16 jaar;2021;672;405;267
6816;Mannen;16 jaar;2022;667;412;255
6817;Mannen;16 jaar;2023;662;414;248
6818;Mannen;16 jaar;2024;667;418;249
6819;Mannen;16 jaar;2025;667;419;248
6820;Mannen;16 jaar;2026;664;421;243
6821;Mannen;16 jaar;2027;661;417;244
6822;Mannen;16 jaar;2028;659;414;245
6823;Mannen;16 jaar;2029;652;408;244
6824;Mannen;16 jaar;2030;656;411;245
6825;Mannen;16 jaar;2031;657;413;244
6826;Mannen;16 jaar;2032;660;416;244
6827;Mannen;16 jaar;2033;661;418;243
6828;Mannen;16 jaar;2034;664;419;245
6829;Mannen;16 jaar;2035;666;420;246
6830;Mannen;16 jaar;2036;669;421;248
6831;Mannen;16 jaar;2037;666;421;245
6832;Mannen;16 jaar;2038;667;422;245
6833;Mannen;16 jaar;2039;670;422;248
6834;Mannen;16 jaar;2040;670;422;248
6835;Mannen;16 jaar;2041;670;423;247
6836;Mannen;16 jaar;2042;671;423;248
6837;Mannen;16 jaar;2043;672;423;249
6838;Mannen;16 jaar;2044;672;423;249
6839;Mannen;16 jaar;2045;672;423;249
6840;Mannen;16 jaar;2046;672;422;250
6841;Mannen;16 jaar;2047;673;423;250
6842;Mannen;16 jaar;2048;673;422;251
6843;Mannen;16 jaar;2049;673;422;251
6844;Mannen;16 jaar;2050;672;422;250
6845;Mannen;16 jaar;2051;673;420;253
6846;Mannen;16 jaar;2052;672;420;252
6847;Mannen;16 jaar;2053;673;419;254
6848;Mannen;16 jaar;2054;672;418;254
6849;Mannen;16 jaar;2055;672;418;254
6850;Mannen;16 jaar;2056;670;418;252
6851;Mannen;16 jaar;2057;667;416;251
6852;Mannen;16 jaar;2058;667;417;250
6853;Mannen;16 jaar;2059;667;417;250
6854;Mannen;17 jaar;2014;669;342;327
6855;Mannen;17 jaar;2015;703;346;357
6856;Mannen;17 jaar;2016;716;352;364
6857;Mannen;17 jaar;2017;741;368;373
6858;Mannen;17 jaar;2018;732;368;364
6859;Mannen;17 jaar;2019;719;375;344
6860;Mannen;17 jaar;2020;694;380;314
6861;Mannen;17 jaar;2021;689;380;309
6862;Mannen;17 jaar;2022;680;380;300
6863;Mannen;17 jaar;2023;679;386;293
6864;Mannen;17 jaar;2024;674;388;286
6865;Mannen;17 jaar;2025;676;392;284
6866;Mannen;17 jaar;2026;674;393;281
6867;Mannen;17 jaar;2027;672;394;278
6868;Mannen;17 jaar;2028;668;391;277
6869;Mannen;17 jaar;2029;666;389;277
6870;Mannen;17 jaar;2030;661;384;277
6871;Mannen;17 jaar;2031;663;387;276
6872;Mannen;17 jaar;2032;665;388;277
6873;Mannen;17 jaar;2033;669;391;278
6874;Mannen;17 jaar;2034;671;393;278
6875;Mannen;17 jaar;2035;673;394;279
6876;Mannen;17 jaar;2036;675;396;279
6877;Mannen;17 jaar;2037;677;397;280
6878;Mannen;17 jaar;2038;674;397;277
6879;Mannen;17 jaar;2039;677;398;279
6880;Mannen;17 jaar;2040;677;398;279
6881;Mannen;17 jaar;2041;679;399;280
6882;Mannen;17 jaar;2042;679;399;280
6883;Mannen;17 jaar;2043;681;399;282
6884;Mannen;17 jaar;2044;683;399;284
6885;Mannen;17 jaar;2045;683;399;284
6886;Mannen;17 jaar;2046;683;400;283
6887;Mannen;17 jaar;2047;683;400;283
6888;Mannen;17 jaar;2048;683;399;284
6889;Mannen;17 jaar;2049;685;400;285
6890;Mannen;17 jaar;2050;685;400;285
6891;Mannen;17 jaar;2051;684;399;285
6892;Mannen;17 jaar;2052;684;398;286
6893;Mannen;17 jaar;2053;683;398;285
6894;Mannen;17 jaar;2054;682;397;285
6895;Mannen;17 jaar;2055;682;397;285
6896;Mannen;17 jaar;2056;682;396;286
6897;Mannen;17 jaar;2057;682;396;286
6898;Mannen;17 jaar;2058;680;396;284
6899;Mannen;17 jaar;2059;679;396;283
6900;Mannen;18 jaar;2014;1610;596;1014
6901;Mannen;18 jaar;2015;1654;590;1064
6902;Mannen;18 jaar;2016;1703;603;1100
6903;Mannen;18 jaar;2017;1747;614;1133
6904;Mannen;18 jaar;2018;1744;639;1105
6905;Mannen;18 jaar;2019;1728;638;1090
6906;Mannen;18 jaar;2020;1695;643;1052
6907;Mannen;18 jaar;2021;1690;649;1041
6908;Mannen;18 jaar;2022;1680;649;1031
6909;Mannen;18 jaar;2023;1665;649;1016
6910;Mannen;18 jaar;2024;1661;659;1002
6911;Mannen;18 jaar;2025;1655;663;992
6912;Mannen;18 jaar;2026;1658;670;988
6913;Mannen;18 jaar;2027;1657;671;986
6914;Mannen;18 jaar;2028;1660;673;987
6915;Mannen;18 jaar;2029;1654;668;986
6916;Mannen;18 jaar;2030;1646;665;981
6917;Mannen;18 jaar;2031;1641;657;984
6918;Mannen;18 jaar;2032;1647;662;985
6919;Mannen;18 jaar;2033;1651;666;985
6920;Mannen;18 jaar;2034;1656;670;986
6921;Mannen;18 jaar;2035;1662;673;989
6922;Mannen;18 jaar;2036;1663;675;988
6923;Mannen;18 jaar;2037;1668;678;990
6924;Mannen;18 jaar;2038;1670;679;991
6925;Mannen;18 jaar;2039;1675;680;995
6926;Mannen;18 jaar;2040;1676;681;995
6927;Mannen;18 jaar;2041;1678;682;996
6928;Mannen;18 jaar;2042;1679;682;997
6929;Mannen;18 jaar;2043;1679;683;996
6930;Mannen;18 jaar;2044;1681;683;998
6931;Mannen;18 jaar;2045;1681;683;998
6932;Mannen;18 jaar;2046;1683;683;1000
6933;Mannen;18 jaar;2047;1684;683;1001
6934;Mannen;18 jaar;2048;1685;683;1002
6935;Mannen;18 jaar;2049;1686;682;1004
6936;Mannen;18 jaar;2050;1686;682;1004
6937;Mannen;18 jaar;2051;1686;682;1004
6938;Mannen;18 jaar;2052;1685;681;1004
6939;Mannen;18 jaar;2053;1685;679;1006
6940;Mannen;18 jaar;2054;1684;678;1006
6941;Mannen;18 jaar;2055;1683;678;1005
6942;Mannen;18 jaar;2056;1680;676;1004
6943;Mannen;18 jaar;2057;1679;675;1004
6944;Mannen;18 jaar;2058;1678;674;1004
6945;Mannen;18 jaar;2059;1678;673;1005
6946;Mannen;19 jaar;2014;2240;851;1389
6947;Mannen;19 jaar;2015;2290;876;1414
6948;Mannen;19 jaar;2016;2347;879;1468
6949;Mannen;19 jaar;2017;2412;905;1507
6950;Mannen;19 jaar;2018;2412;923;1489
6951;Mannen;19 jaar;2019;2412;951;1461
6952;Mannen;19 jaar;2020;2377;942;1435
6953;Mannen;19 jaar;2021;2375;944;1431
6954;Mannen;19 jaar;2022;2362;953;1409
6955;Mannen;19 jaar;2023;2351;952;1399
6956;Mannen;19 jaar;2024;2335;952;1383
6957;Mannen;19 jaar;2025;2335;964;1371
6958;Mannen;19 jaar;2026;2325;968;1357
6959;Mannen;19 jaar;2027;2332;977;1355
6960;Mannen;19 jaar;2028;2336;978;1358
6961;Mannen;19 jaar;2029;2332;980;1352
6962;Mannen;19 jaar;2030;2327;975;1352
6963;Mannen;19 jaar;2031;2324;970;1354
6964;Mannen;19 jaar;2032;2316;962;1354
6965;Mannen;19 jaar;2033;2322;968;1354
6966;Mannen;19 jaar;2034;2328;974;1354
6967;Mannen;19 jaar;2035;2333;979;1354
6968;Mannen;19 jaar;2036;2337;983;1354
6969;Mannen;19 jaar;2037;2344;987;1357
6970;Mannen;19 jaar;2038;2349;990;1359
6971;Mannen;19 jaar;2039;2349;992;1357
6972;Mannen;19 jaar;2040;2353;994;1359
6973;Mannen;19 jaar;2041;2354;996;1358
6974;Mannen;19 jaar;2042;2356;997;1359
6975;Mannen;19 jaar;2043;2358;999;1359
6976;Mannen;19 jaar;2044;2359;1000;1359
6977;Mannen;19 jaar;2045;2361;1000;1361
6978;Mannen;19 jaar;2046;2361;1001;1360
6979;Mannen;19 jaar;2047;2362;1001;1361
6980;Mannen;19 jaar;2048;2363;1002;1361
6981;Mannen;19 jaar;2049;2362;1003;1359
6982;Mannen;19 jaar;2050;2363;1003;1360
6983;Mannen;19 jaar;2051;2364;1002;1362
6984;Mannen;19 jaar;2052;2363;1002;1361
6985;Mannen;19 jaar;2053;2363;1001;1362
6986;Mannen;19 jaar;2054;2362;1000;1362
6987;Mannen;19 jaar;2055;2361;998;1363
6988;Mannen;19 jaar;2056;2359;997;1362
6989;Mannen;19 jaar;2057;2360;995;1365
6990;Mannen;19 jaar;2058;2359;994;1365
6991;Mannen;19 jaar;2059;2357;993;1364
6992;Mannen;20 jaar;2014;2606;1217;1389
6993;Mannen;20 jaar;2015;2648;1214;1434
6994;Mannen;20 jaar;2016;2717;1255;1462
6995;Mannen;20 jaar;2017;2776;1269;1507
6996;Mannen;20 jaar;2018;2783;1305;1478
6997;Mannen;20 jaar;2019;2782;1322;1460
6998;Mannen;20 jaar;2020;2760;1342;1418
6999;Mannen;20 jaar;2021;2753;1328;1425
7000;Mannen;20 jaar;2022;2744;1330;1414
7001;Mannen;20 jaar;2023;2739;1341;1398
7002;Mannen;20 jaar;2024;2723;1339;1384
7003;Mannen;20 jaar;2025;2713;1338;1375
7004;Mannen;20 jaar;2026;2710;1353;1357
7005;Mannen;20 jaar;2027;2705;1355;1350
7006;Mannen;20 jaar;2028;2711;1365;1346
7007;Mannen;20 jaar;2029;2709;1367;1342
7008;Mannen;20 jaar;2030;2712;1369;1343
7009;Mannen;20 jaar;2031;2706;1364;1342
7010;Mannen;20 jaar;2032;2701;1358;1343
7011;Mannen;20 jaar;2033;2697;1349;1348
7012;Mannen;20 jaar;2034;2704;1356;1348
7013;Mannen;20 jaar;2035;2708;1362;1346
7014;Mannen;20 jaar;2036;2715;1368;1347
7015;Mannen;20 jaar;2037;2721;1373;1348
7016;Mannen;20 jaar;2038;2724;1377;1347
7017;Mannen;20 jaar;2039;2726;1381;1345
7018;Mannen;20 jaar;2040;2731;1383;1348
7019;Mannen;20 jaar;2041;2734;1385;1349
7020;Mannen;20 jaar;2042;2734;1387;1347
7021;Mannen;20 jaar;2043;2738;1389;1349
7022;Mannen;20 jaar;2044;2740;1390;1350
7023;Mannen;20 jaar;2045;2740;1392;1348
7024;Mannen;20 jaar;2046;2743;1392;1351
7025;Mannen;20 jaar;2047;2743;1394;1349
7026;Mannen;20 jaar;2048;2744;1395;1349
7027;Mannen;20 jaar;2049;2744;1395;1349
7028;Mannen;20 jaar;2050;2746;1395;1351
7029;Mannen;20 jaar;2051;2747;1395;1352
7030;Mannen;20 jaar;2052;2747;1396;1351
7031;Mannen;20 jaar;2053;2746;1395;1351
7032;Mannen;20 jaar;2054;2746;1394;1352
7033;Mannen;20 jaar;2055;2745;1392;1353
7034;Mannen;20 jaar;2056;2744;1390;1354
7035;Mannen;20 jaar;2057;2742;1389;1353
7036;Mannen;20 jaar;2058;2740;1387;1353
7037;Mannen;20 jaar;2059;2740;1386;1354
7038;Mannen;21 jaar;2014;2945;1660;1285
7039;Mannen;21 jaar;2015;3011;1725;1286
7040;Mannen;21 jaar;2016;3080;1735;1345
7041;Mannen;21 jaar;2017;3148;1795;1353
7042;Mannen;21 jaar;2018;3137;1815;1322
7043;Mannen;21 jaar;2019;3135;1851;1284
7044;Mannen;21 jaar;2020;3099;1858;1241
7045;Mannen;21 jaar;2021;3106;1872;1234
7046;Mannen;21 jaar;2022;3097;1857;1240
7047;Mannen;21 jaar;2023;3091;1858;1233
7048;Mannen;21 jaar;2024;3080;1867;1213
7049;Mannen;21 jaar;2025;3073;1860;1213
7050;Mannen;21 jaar;2026;3060;1857;1203
7051;Mannen;21 jaar;2027;3059;1869;1190
7052;Mannen;21 jaar;2028;3053;1868;1185
7053;Mannen;21 jaar;2029;3061;1877;1184
7054;Mannen;21 jaar;2030;3061;1880;1181
7055;Mannen;21 jaar;2031;3061;1881;1180
7056;Mannen;21 jaar;2032;3056;1873;1183
7057;Mannen;21 jaar;2033;3050;1865;1185
7058;Mannen;21 jaar;2034;3045;1852;1193
7059;Mannen;21 jaar;2035;3052;1860;1192
7060;Mannen;21 jaar;2036;3060;1866;1194
7061;Mannen;21 jaar;2037;3065;1871;1194
7062;Mannen;21 jaar;2038;3069;1876;1193
7063;Mannen;21 jaar;2039;3077;1879;1198
7064;Mannen;21 jaar;2040;3081;1881;1200
7065;Mannen;21 jaar;2041;3084;1883;1201
7066;Mannen;21 jaar;2042;3086;1883;1203
7067;Mannen;21 jaar;2043;3088;1885;1203
7068;Mannen;21 jaar;2044;3089;1886;1203
7069;Mannen;21 jaar;2045;3093;1886;1207
7070;Mannen;21 jaar;2046;3094;1886;1208
7071;Mannen;21 jaar;2047;3095;1886;1209
7072;Mannen;21 jaar;2048;3098;1886;1212
7073;Mannen;21 jaar;2049;3098;1886;1212
7074;Mannen;21 jaar;2050;3099;1885;1214
7075;Mannen;21 jaar;2051;3099;1884;1215
7076;Mannen;21 jaar;2052;3099;1884;1215
