ID;Nationaliteit;Perioden;TotaalVerblijfsvergunningenAsiel_1;VluchtelingenstatusSubsidiaireStatus_2;HumanitaireRedenen_3;TotaalVerblijfsvergunningRegulier_4;TotaalGezinsherenigingGezinsvorming_5;EchtgenoteEchtgenoot_6;MinderjarigKind_7;OverigeGezinshereniging_8;Studie_9;TotaalArbeid_10;KenniswerkerBlueCard_11;Onderzoeker_12;OverigeArbeid_13;SlachtofferMensenhandel_14;OverigRegulier_15;GVVA_16
1130;Pakistaans ;2018;160;80.0;75.0;840;415;215;150;50;160;165;85;50;30;5;95;
1131;Pakistaans ;2019;155;80.0;80.0;995;475;235;175;65;195;200;90;55;60;5;120;
1132;Pakistaans ;2020;310;195.0;115.0;685;350;175;145;25;115;135;50;40;45;0;85;
1133;Pakistaans ;2021;440;220.0;220.0;960;480;240;200;40;150;260;140;55;70;0;65;
1134;Pakistaans ;2022;475;290.0;185.0;1355;715;365;310;40;150;430;270;70;95;5;50;
1135;Pakistaans ;2023;455;320.0;135.0;1530;790;390;330;70;175;480;215;65;200;0;80;
1136;Peruaans ;2008;0;0.0;0.0;350;140;100;20;20;50;145;15;5;125;0;10;
1137;Peruaans ;2009;0;0.0;0.0;265;125;90;15;20;55;75;10;5;60;0;10;
1138;Peruaans ;2010;5;0.0;5.0;275;140;100;15;20;80;50;10;5;35;0;5;
1139;Peruaans ;2011;0;0.0;0.0;245;125;95;15;20;70;45;5;0;40;0;10;
1140;Peruaans ;2012;0;0.0;0.0;195;70;45;5;20;70;50;10;5;35;0;5;
1141;Peruaans ;2013;0;0.0;0.0;230;100;55;25;20;70;45;10;10;30;0;10;
1142;Peruaans ;2014;0;0.0;0.0;185;65;45;10;10;75;30;10;5;20;0;10;
1143;Peruaans ;2015;0;0.0;0.0;200;60;45;10;5;90;20;10;5;5;0;25;
1144;Peruaans ;2016;0;0.0;0.0;205;60;45;10;0;90;25;10;5;10;0;30;
1145;Peruaans ;2017;0;0.0;0.0;250;70;50;10;10;120;35;15;5;15;0;25;
1146;Peruaans ;2018;0;0.0;0.0;360;130;95;20;20;145;50;30;5;10;0;35;
1147;Peruaans ;2019;0;0.0;0.0;340;105;65;20;20;140;50;35;10;10;0;45;
1148;Peruaans ;2020;0;0.0;0.0;215;85;55;15;20;65;30;15;5;5;0;35;
1149;Peruaans ;2021;5;0.0;0.0;355;120;80;15;30;140;55;35;10;15;0;35;
1150;Peruaans ;2022;0;0.0;0.0;455;135;85;25;20;175;100;80;5;10;0;45;
1151;Peruaans ;2023;5;5.0;0.0;460;155;90;30;30;160;90;75;10;10;0;55;
1152;Russisch ;2008;40;0.0;0.0;1245;520;290;140;90;250;280;185;10;90;0;190;
1153;Russisch ;2009;25;15.0;10.0;1065;505;290;140;80;240;260;150;30;80;0;55;
1154;Russisch ;2010;15;5.0;10.0;1075;495;285;145;65;285;255;155;40;60;0;35;
1155;Russisch ;2011;25;15.0;10.0;1240;580;340;165;75;370;255;180;30;50;5;30;
1156;Russisch ;2012;35;15.0;20.0;1340;655;350;185;125;345;320;225;35;65;0;15;
1157;Russisch ;2013;35;15.0;20.0;1715;795;410;295;85;460;390;275;55;55;0;70;
1158;Russisch ;2014;55;25.0;30.0;1540;645;410;220;20;450;385;305;50;30;0;55;
1159;Russisch ;2015;50;35.0;15.0;1740;690;430;245;15;475;465;375;60;25;0;105;
1160;Russisch ;2016;40;25.0;15.0;1965;835;530;285;20;465;525;445;50;35;0;135;
1161;Russisch ;2017;35;20.0;15.0;2180;900;525;345;30;530;585;500;45;40;0;160;
1162;Russisch ;2018;70;45.0;20.0;2385;1000;600;355;45;545;675;575;50;45;0;165;
1163;Russisch ;2019;60;45.0;15.0;2615;1045;610;385;50;685;675;560;55;60;0;210;
1164;Russisch ;2020;95;75.0;20.0;2040;855;500;305;45;515;510;395;60;50;0;165;
1165;Russisch ;2021;190;140.0;45.0;2665;1045;650;345;55;720;725;615;60;50;0;180;
1166;Russisch ;2022;150;100.0;50.0;6285;2980;1820;1090;75;580;2520;2325;90;105;0;205;
1167;Russisch ;2023;210;155.0;55.0;4680;2300;1360;865;80;620;1590;1400;60;130;0;165;
1168;Rwandees ;2008;15;0.0;0.0;100;5;5;0;0;40;5;0;5;0;0;50;
1169;Rwandees ;2009;20;5.0;10.0;90;10;5;5;0;70;5;0;5;0;0;5;
1170;Rwandees ;2010;10;0.0;10.0;95;5;5;5;0;75;10;0;10;0;0;5;
1171;Rwandees ;2011;10;5.0;5.0;55;10;0;5;0;35;10;0;10;0;0;0;
1172;Rwandees ;2012;5;5.0;0.0;75;10;5;5;0;55;10;0;5;0;0;0;
1173;Rwandees ;2013;5;0.0;5.0;65;5;5;5;0;50;10;0;10;0;0;0;
1174;Rwandees ;2014;10;0.0;10.0;65;5;0;0;0;50;10;0;5;0;0;0;
1175;Rwandees ;2015;5;0.0;0.0;45;15;10;5;5;20;5;0;5;0;0;0;
1176;Rwandees ;2016;5;5.0;0.0;45;10;5;5;0;25;5;0;5;0;0;5;
1177;Rwandees ;2017;0;0.0;0.0;60;15;5;5;5;35;10;5;5;0;0;0;
1178;Rwandees ;2018;5;0.0;0.0;55;15;5;10;0;30;5;0;5;0;0;0;
1179;Rwandees ;2019;5;0.0;5.0;75;20;10;10;5;35;15;5;5;5;0;5;
1180;Rwandees ;2020;0;0.0;0.0;55;15;5;10;5;30;5;5;0;0;0;0;
1181;Rwandees ;2021;0;0.0;0.0;65;20;10;10;5;35;10;0;5;5;0;0;
1182;Rwandees ;2022;10;5.0;5.0;60;20;5;10;10;30;10;5;5;5;0;0;
1183;Rwandees ;2023;0;0.0;0.0;85;30;15;10;5;35;15;0;10;5;0;0;
1184;Salvadoraans ;2008;0;0.0;0.0;10;5;5;0;0;5;0;0;0;0;0;0;
1185;Salvadoraans ;2009;5;0.0;5.0;5;0;0;0;0;5;0;0;0;0;0;0;
1186;Salvadoraans ;2010;0;0.0;0.0;10;5;5;0;0;5;0;0;0;0;0;0;
1187;Salvadoraans ;2011;0;0.0;0.0;10;5;5;0;0;5;0;0;0;0;0;0;
1188;Salvadoraans ;2012;0;0.0;0.0;15;10;5;0;5;5;0;0;0;0;0;0;
1189;Salvadoraans ;2013;0;0.0;0.0;15;5;5;0;0;5;5;5;0;0;0;0;
1190;Salvadoraans ;2014;0;0.0;0.0;15;0;0;0;0;10;5;0;0;5;0;0;
1191;Salvadoraans ;2015;0;0.0;0.0;20;5;5;0;0;15;0;0;0;0;0;0;
1192;Salvadoraans ;2016;0;0.0;0.0;15;5;5;0;0;10;5;5;0;0;0;0;
1193;Salvadoraans ;2017;10;5.0;5.0;20;5;5;0;0;5;5;5;0;0;0;0;
1194;Salvadoraans ;2018;15;10.0;5.0;30;10;10;5;0;10;5;5;0;0;0;5;
1195;Salvadoraans ;2019;0;0.0;0.0;30;10;5;0;5;10;5;0;0;5;0;5;
1196;Salvadoraans ;2020;0;0.0;0.0;20;15;5;5;0;5;5;5;0;0;0;0;
1197;Salvadoraans ;2021;40;25.0;15.0;50;25;10;5;5;15;10;5;0;5;0;0;
1198;Salvadoraans ;2022;20;15.0;5.0;30;15;10;0;5;10;0;10;0;5;0;5;
1199;Salvadoraans ;2023;15;10.0;5.0;25;15;10;5;0;5;0;5;0;0;0;5;
1200;Saoedi-Arabisch ;2008;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1201;Saoedi-Arabisch ;2009;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1202;Saoedi-Arabisch ;2010;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1203;Saoedi-Arabisch ;2011;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1204;Saoedi-Arabisch ;2012;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1205;Saoedi-Arabisch ;2013;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1206;Saoedi-Arabisch ;2014;5;0.0;0.0;170;85;25;60;0;35;50;40;10;0;0;0;
1207;Saoedi-Arabisch ;2015;0;0.0;0.0;155;75;30;45;0;40;45;30;10;0;0;0;
1208;Saoedi-Arabisch ;2016;0;0.0;0.0;205;100;35;60;0;70;35;15;20;0;0;0;
1209;Saoedi-Arabisch ;2017;5;0.0;0.0;180;100;30;70;0;45;40;20;15;0;0;0;
1210;Saoedi-Arabisch ;2018;5;5.0;5.0;135;45;15;25;0;60;30;15;15;0;0;0;
1211;Saoedi-Arabisch ;2019;10;5.0;5.0;185;90;35;50;0;50;45;35;5;0;0;0;
1212;Saoedi-Arabisch ;2020;5;5.0;0.0;95;60;15;40;0;20;15;10;5;0;0;0;
1213;Saoedi-Arabisch ;2021;15;10.0;5.0;135;65;25;35;0;45;30;25;5;0;0;0;
1214;Saoedi-Arabisch ;2022;25;20.0;5.0;180;105;35;65;0;30;45;35;10;0;0;0;
1215;Saoedi-Arabisch ;2023;20;20.0;0.0;125;70;25;45;0;25;30;20;10;0;0;0;
1216;Senegalees ;2008;0;0.0;0.0;40;25;15;5;5;0;5;5;0;0;0;5;
1217;Senegalees ;2009;0;0.0;0.0;40;35;20;10;5;0;0;0;0;0;0;5;
1218;Senegalees ;2010;10;5.0;0.0;25;20;10;0;5;0;0;0;0;0;0;0;
1219;Senegalees ;2011;0;0.0;0.0;25;15;10;5;5;0;5;0;0;0;0;0;
1220;Senegalees ;2012;5;0.0;0.0;35;20;10;5;5;5;5;0;5;0;0;0;
1221;Senegalees ;2013;5;5.0;0.0;40;30;15;10;5;5;0;0;0;0;5;0;
1222;Senegalees ;2014;10;5.0;0.0;25;15;5;5;5;0;5;0;0;0;0;5;
1223;Senegalees ;2015;5;5.0;0.0;25;15;5;10;0;5;5;5;0;0;0;5;
1224;Senegalees ;2016;5;5.0;0.0;40;25;10;15;5;5;5;0;0;0;0;5;
1225;Senegalees ;2017;5;5.0;0.0;30;20;10;5;5;0;5;0;0;0;0;5;
1226;Senegalees ;2018;5;5.0;0.0;45;25;10;5;5;5;5;0;5;0;0;10;
1227;Senegalees ;2019;5;5.0;0.0;55;40;15;5;20;0;5;0;0;0;0;5;
1228;Senegalees ;2020;5;0.0;0.0;35;25;10;10;5;0;0;0;0;0;0;5;
1229;Senegalees ;2021;10;5.0;0.0;45;30;10;5;15;0;10;5;0;0;0;5;
1230;Senegalees ;2022;5;5.0;0.0;50;30;10;15;10;5;5;0;5;0;0;10;
1231;Senegalees ;2023;0;0.0;0.0;50;35;10;10;15;5;5;0;0;0;0;5;
1232;Burger Servië ;2008;10;0.0;0.0;605;205;130;35;35;45;80;55;0;20;0;280;
1233;Burger Servië ;2009;5;0.0;0.0;335;160;90;30;35;50;75;45;5;20;0;55;
1234;Burger Servië ;2010;5;5.0;0.0;280;150;85;35;30;40;65;35;10;20;0;25;
1235;Burger Servië ;2011;0;0.0;0.0;290;150;95;35;20;50;70;40;20;10;0;25;
1236;Burger Servië ;2012;5;0.0;5.0;360;180;95;55;30;65;85;50;15;20;0;25;
1237;Burger Servië ;2013;5;0.0;5.0;395;190;95;60;35;60;90;45;20;25;0;55;
1238;Burger Servië ;2014;0;0.0;0.0;315;145;95;50;5;45;80;50;20;10;0;40;
1239;Burger Servië ;2015;5;0.0;0.0;365;160;90;65;5;65;100;70;25;5;0;40;
1240;Burger Servië ;2016;0;0.0;0.0;415;160;95;55;15;75;120;80;25;10;0;55;
1241;Burger Servië ;2017;0;0.0;0.0;410;170;90;60;20;70;115;90;15;10;0;50;
1242;Burger Servië ;2018;0;0.0;0.0;455;200;100;60;40;70;130;95;25;10;0;55;
1243;Burger Servië ;2019;0;0.0;0.0;530;245;120;85;45;80;125;90;20;15;0;75;
1244;Burger Servië ;2020;0;0.0;0.0;420;205;100;80;25;50;90;65;15;10;0;70;
1245;Burger Servië ;2021;0;0.0;0.0;485;195;95;85;20;80;130;85;15;30;0;75;
1246;Burger Servië ;2022;0;0.0;0.0;610;205;110;75;20;70;265;125;10;130;0;75;
1247;Burger Servië ;2023;0;0.0;0.0;815;210;90;65;55;60;465;70;20;375;0;80;
1248;Sierra Leoons ;2008;90;0.0;0.0;615;55;15;35;5;0;0;0;0;0;0;560;
1249;Sierra Leoons ;2009;110;70.0;40.0;290;85;15;60;10;0;0;0;0;0;0;200;
1250;Sierra Leoons ;2010;70;50.0;25.0;105;45;15;20;15;5;0;0;0;0;0;55;
1251;Sierra Leoons ;2011;55;40.0;10.0;90;35;5;20;10;0;0;0;0;0;40;15;
1252;Sierra Leoons ;2012;40;30.0;10.0;115;50;5;35;10;0;0;0;0;0;50;15;
1253;Sierra Leoons ;2013;45;20.0;25.0;120;75;5;35;30;5;0;0;0;0;20;20;
1254;Sierra Leoons ;2014;70;50.0;25.0;105;55;10;30;15;5;0;0;0;0;10;35;
1255;Sierra Leoons ;2015;65;35.0;35.0;95;50;5;30;15;0;0;0;0;0;10;30;
1256;Sierra Leoons ;2016;55;30.0;25.0;90;40;5;20;15;5;0;0;0;0;5;40;
1257;Sierra Leoons ;2017;65;25.0;40.0;95;70;5;35;30;0;0;0;0;0;5;20;
1258;Sierra Leoons ;2018;25;15.0;5.0;125;60;5;25;25;10;0;0;0;0;25;30;
1259;Sierra Leoons ;2019;25;15.0;10.0;125;75;5;40;25;10;0;0;0;0;15;25;
1260;Sierra Leoons ;2020;10;10.0;0.0;100;55;5;25;20;25;0;0;0;0;10;15;
1261;Sierra Leoons ;2021;45;30.0;15.0;85;55;10;25;20;10;0;0;0;0;5;10;
1262;Sierra Leoons ;2022;45;35.0;10.0;125;90;10;25;55;15;0;0;0;0;5;15;
1263;Sierra Leoons ;2023;35;25.0;10.0;115;80;15;25;40;5;0;0;0;0;10;20;
1264;Singaporees ;2008;0;0.0;0.0;180;50;25;10;10;90;40;35;0;5;0;5;
1265;Singaporees ;2009;0;0.0;0.0;180;30;15;5;10;115;35;25;5;5;0;0;
1266;Singaporees ;2010;0;0.0;0.0;280;40;25;15;5;195;40;35;5;0;0;5;
1267;Singaporees ;2011;0;0.0;0.0;270;45;25;15;5;185;35;30;0;5;0;0;
1268;Singaporees ;2012;0;0.0;0.0;300;50;25;20;5;210;40;35;0;5;0;0;
1269;Singaporees ;2013;0;0.0;0.0;420;50;25;20;0;315;55;45;5;10;0;0;
1270;Singaporees ;2014;0;0.0;0.0;390;45;30;15;0;285;55;45;5;5;0;5;
1271;Singaporees ;2015;0;0.0;0.0;455;55;30;20;5;330;50;40;5;0;0;15;
1272;Singaporees ;2016;0;0.0;0.0;490;75;45;25;0;360;45;40;0;5;0;5;
1273;Singaporees ;2017;0;0.0;0.0;510;50;30;15;5;385;75;65;5;5;0;5;
1274;Singaporees ;2018;0;0.0;0.0;495;40;20;10;5;380;65;50;5;5;0;10;
1275;Singaporees ;2019;0;0.0;0.0;635;60;40;10;10;490;70;60;10;5;0;15;
1276;Singaporees ;2020;0;0.0;0.0;150;50;30;15;5;55;40;30;5;5;0;10;
1277;Singaporees ;2021;0;0.0;0.0;350;50;25;15;5;225;60;45;10;5;0;15;
1278;Singaporees ;2022;0;0.0;0.0;640;70;45;20;5;475;85;70;5;5;0;10;
1279;Singaporees ;2023;0;0.0;0.0;700;65;45;15;5;525;95;80;10;5;0;15;
1280;Soedanees ;2008;35;0.0;0.0;775;45;25;20;0;5;5;0;0;0;0;720;
1281;Soedanees ;2009;45;30.0;15.0;255;55;35;15;0;10;5;0;0;5;0;185;
1282;Soedanees ;2010;65;55.0;10.0;90;50;30;20;0;10;5;0;5;0;0;25;
1283;Soedanees ;2011;120;100.0;25.0;95;60;40;20;0;15;10;0;5;0;0;10;
1284;Soedanees ;2012;70;60.0;10.0;90;60;25;30;5;15;15;5;0;5;0;0;
1285;Soedanees ;2013;85;50.0;30.0;85;55;25;25;5;15;10;5;5;0;0;5;
1286;Soedanees ;2014;80;45.0;40.0;90;65;30;35;5;15;0;0;0;0;0;10;
1287;Soedanees ;2015;140;120.0;15.0;70;40;10;25;5;20;5;5;0;0;0;5;
1288;Soedanees ;2016;155;115.0;35.0;55;40;20;15;0;10;0;0;0;0;0;5;
1289;Soedanees ;2017;150;100.0;50.0;80;50;15;30;5;20;5;5;0;0;0;5;
1290;Soedanees ;2018;210;120.0;90.0;120;90;25;40;25;15;5;5;5;0;0;0;
1291;Soedanees ;2019;140;80.0;60.0;135;85;25;45;20;15;15;5;5;5;0;15;
1292;Soedanees ;2020;135;60.0;70.0;120;80;30;40;10;25;5;0;5;5;0;10;
1293;Soedanees ;2021;100;60.0;45.0;130;95;30;40;25;25;10;0;5;5;0;0;
1294;Soedanees ;2022;90;60.0;30.0;195;135;40;40;55;30;30;5;5;20;0;5;
1295;Soedanees ;2023;155;130.0;25.0;195;150;70;30;50;15;25;5;5;15;0;5;
1296;Somalisch ;2008;1515;0.0;0.0;490;35;5;25;0;0;0;0;0;0;0;450;
1297;Somalisch ;2009;3875;1575.0;2305.0;100;60;15;35;10;0;0;0;0;0;0;40;
1298;Somalisch ;2010;3585;1900.0;1680.0;50;40;10;20;10;0;0;0;0;0;0;10;
1299;Somalisch ;2011;2360;1765.0;595.0;45;35;15;20;5;0;0;0;0;0;0;10;
1300;Somalisch ;2012;1060;860.0;200.0;35;30;5;15;10;0;0;0;0;0;0;5;
1301;Somalisch ;2013;2730;170.0;2555.0;180;165;20;60;85;0;0;0;0;0;0;10;
1302;Somalisch ;2014;1345;160.0;1185.0;165;150;10;85;55;0;0;0;0;0;0;15;
1303;Somalisch ;2015;545;105.0;435.0;170;160;10;100;50;5;0;0;0;0;0;5;
1304;Somalisch ;2016;385;120.0;265.0;140;130;10;85;35;0;0;0;0;0;0;10;
1305;Somalisch ;2017;230;110.0;125.0;140;125;10;50;65;5;0;0;0;0;0;10;
1306;Somalisch ;2018;255;65.0;190.0;195;180;15;75;90;5;0;0;0;0;0;10;
1307;Somalisch ;2019;100;40.0;60.0;205;135;10;55;70;5;5;5;0;0;0;65;
1308;Somalisch ;2020;90;55.0;35.0;105;95;20;35;40;5;0;0;0;0;0;10;
1309;Somalisch ;2021;280;165.0;115.0;140;125;10;30;85;5;0;0;0;0;0;10;
1310;Somalisch ;2022;660;510.0;150.0;215;190;25;50;115;15;0;0;0;0;0;10;
1311;Somalisch ;2023;725;600.0;125.0;210;190;20;55;110;10;0;0;0;0;0;10;
1312;Sri Lankaans ;2008;60;0.0;0.0;220;75;55;10;10;40;20;15;5;5;0;85;
1313;Sri Lankaans ;2009;80;40.0;45.0;125;65;50;15;5;40;10;5;0;5;0;10;
1314;Sri Lankaans ;2010;80;70.0;10.0;120;70;50;15;5;35;10;5;0;5;0;5;
1315;Sri Lankaans ;2011;140;85.0;50.0;135;85;65;20;0;25;15;5;5;5;0;5;
1316;Sri Lankaans ;2012;90;40.0;50.0;130;80;55;25;5;15;30;5;5;20;0;5;
1317;Sri Lankaans ;2013;105;40.0;65.0;150;105;60;35;10;30;5;0;0;0;0;10;
1318;Sri Lankaans ;2014;80;35.0;40.0;110;75;55;15;5;25;5;5;5;0;0;5;
1319;Sri Lankaans ;2015;60;25.0;35.0;125;75;45;30;0;30;10;5;0;0;0;5;
1320;Sri Lankaans ;2016;25;10.0;15.0;140;90;60;25;5;35;10;5;5;0;0;5;
1321;Sri Lankaans ;2017;20;10.0;5.0;125;80;60;20;5;30;10;10;0;0;0;5;
1322;Sri Lankaans ;2018;25;10.0;15.0;160;90;55;30;5;40;25;15;5;5;0;10;
1323;Sri Lankaans ;2019;5;0.0;5.0;205;110;65;30;10;50;35;30;0;5;0;10;
1324;Sri Lankaans ;2020;20;15.0;5.0;125;70;45;20;5;35;15;10;5;0;0;5;
1325;Sri Lankaans ;2021;30;20.0;10.0;220;105;70;30;5;60;50;40;10;0;0;5;
1326;Sri Lankaans ;2022;20;5.0;10.0;485;240;145;90;5;60;175;160;5;10;0;10;
1327;Sri Lankaans ;2023;15;10.0;5.0;350;180;120;50;10;75;85;70;10;5;0;10;
1328;Surinaams ;2008;0;0.0;0.0;1460;1210;710;465;35;150;40;20;0;20;0;55;
1329;Surinaams ;2009;0;0.0;0.0;1285;1045;665;340;35;140;50;15;5;25;0;50;
1330;Surinaams ;2010;0;0.0;0.0;1105;870;550;265;50;145;45;15;10;20;0;50;
1331;Surinaams ;2011;0;0.0;0.0;960;800;550;220;30;115;25;5;5;15;0;20;
1332;Surinaams ;2012;0;0.0;0.0;855;670;450;175;45;135;25;10;0;10;10;15;
1333;Surinaams ;2013;0;0.0;0.0;825;680;440;195;45;105;20;15;0;5;0;15;
1334;Surinaams ;2014;0;0.0;0.0;755;600;380;165;55;100;15;10;0;5;0;35;
1335;Surinaams ;2015;0;0.0;0.0;670;470;300;120;50;125;15;5;0;10;0;55;
1336;Surinaams ;2016;0;0.0;0.0;700;470;315;130;30;155;20;10;5;5;0;50;
1337;Surinaams ;2017;0;0.0;0.0;1030;770;465;175;130;190;20;10;0;5;0;45;
1338;Surinaams ;2018;0;0.0;0.0;1230;940;530;225;185;205;45;20;5;20;0;40;
1339;Surinaams ;2019;0;0.0;0.0;1450;1105;530;235;340;250;45;25;5;15;0;50;
1340;Surinaams ;2020;0;0.0;0.0;1090;865;430;205;230;160;25;15;0;10;0;35;
1341;Surinaams ;2021;0;0.0;0.0;1185;820;405;205;210;270;55;35;5;15;0;40;
1342;Surinaams ;2022;0;0.0;0.0;1620;1120;515;295;310;340;135;90;5;40;0;30;
1343;Surinaams ;2023;0;0.0;0.0;2190;1545;700;465;380;295;305;185;0;115;0;45;
1344;Syrisch ;2008;15;0.0;0.0;265;65;50;10;5;5;5;5;0;0;0;190;
1345;Syrisch ;2009;25;20.0;5.0;125;80;65;5;10;5;5;0;0;0;0;35;
1346;Syrisch ;2010;95;35.0;65.0;110;85;70;5;10;5;5;5;0;0;0;10;
1347;Syrisch ;2011;25;15.0;10.0;90;70;55;5;10;10;5;0;0;0;0;5;
1348;Syrisch ;2012;610;595.0;15.0;85;65;50;10;10;5;10;10;0;0;0;0;
1349;Syrisch ;2013;2070;1705.0;365.0;95;70;30;25;10;15;10;5;0;0;0;0;
1350;Syrisch ;2014;8265;5390.0;2875.0;205;180;35;50;95;15;10;5;0;0;0;5;
1351;Syrisch ;2015;17000;8100.0;8905.0;665;615;45;250;320;25;15;10;5;0;0;10;
1352;Syrisch ;2016;22080;13680.0;8400.0;1530;1485;30;910;545;20;20;15;0;5;0;5;
1353;Syrisch ;2017;13660;5050.0;8610.0;3360;3315;30;1320;1960;25;15;10;0;0;0;10;
1354;Syrisch ;2018;4555;2400.0;2155.0;2750;2705;75;1920;705;25;15;10;0;0;0;5;
1355;Syrisch ;2019;4630;3250.0;1380.0;2235;2135;135;1685;315;25;25;20;5;5;0;45;
1356;Syrisch ;2020;6155;4620.0;1535.0;1880;1825;140;1400;290;20;20;10;0;10;0;10;
1357;Syrisch ;2021;10770;4275.0;6495.0;1970;1875;295;1015;560;45;45;30;5;5;0;10;
1358;Syrisch ;2022;14835;7505.0;7330.0;3460;3365;390;830;2145;30;50;40;5;5;0;10;
1359;Syrisch ;2023;15160;8355.0;6805.0;3055;2965;535;1140;1290;30;40;25;5;10;0;20;
1360;Taiwanees ;2008;0;0.0;0.0;480;145;50;85;10;190;135;85;10;40;0;10;
1361;Taiwanees ;2009;0;0.0;0.0;430;140;55;75;5;165;120;70;20;30;0;5;
1362;Taiwanees ;2010;20;0.0;20.0;455;135;60;70;5;195;115;60;15;40;0;5;
1363;Taiwanees ;2011;0;0.0;0.0;485;150;80;60;5;200;135;65;15;50;0;5;
1364;Taiwanees ;2012;0;0.0;0.0;370;95;35;50;10;180;85;50;10;25;0;5;
1365;Taiwanees ;2013;0;0.0;0.0;505;120;55;65;5;240;135;75;30;30;0;10;
1366;Taiwanees ;2014;0;0.0;0.0;465;105;50;55;0;265;85;60;15;10;0;5;
1367;Taiwanees ;2015;0;0.0;0.0;565;135;70;60;5;310;105;75;15;15;0;15;
1368;Taiwanees ;2016;0;0.0;0.0;720;165;85;80;0;390;140;100;25;15;0;20;
1369;Taiwanees ;2017;0;0.0;0.0;785;160;80;75;5;425;180;125;20;30;0;20;
1370;Taiwanees ;2018;0;0.0;0.0;920;170;85;80;0;565;160;125;15;20;0;25;
1371;Taiwanees ;2019;0;0.0;0.0;1020;180;95;70;15;620;200;120;30;55;0;20;
1372;Taiwanees ;2020;0;0.0;0.0;620;145;80;60;5;265;120;80;20;20;0;90;
1373;Taiwanees ;2021;5;5.0;0.0;795;145;80;60;5;445;145;105;15;25;0;65;
1374;Taiwanees ;2022;0;0.0;0.0;1075;170;90;75;10;555;245;180;30;35;0;100;
1375;Taiwanees ;2023;0;0.0;0.0;1095;150;85;60;5;590;260;175;20;60;0;100;
1376;Tanzaniaans ;2008;0;0.0;0.0;125;10;5;5;0;90;15;5;10;5;0;5;
1377;Tanzaniaans ;2009;0;0.0;0.0;150;5;5;0;0;120;25;0;25;5;0;0;
1378;Tanzaniaans ;2010;0;0.0;0.0;105;10;5;5;0;80;10;0;5;0;0;0;
1379;Tanzaniaans ;2011;0;0.0;0.0;85;5;5;0;0;60;15;5;15;0;5;0;
1380;Tanzaniaans ;2012;0;0.0;0.0;90;10;5;5;0;65;10;0;10;0;0;0;
1381;Tanzaniaans ;2013;0;0.0;0.0;95;10;5;5;0;65;15;5;10;0;0;0;
1382;Tanzaniaans ;2014;0;0.0;0.0;75;15;10;5;0;50;10;0;10;0;0;0;
1383;Tanzaniaans ;2015;0;0.0;0.0;90;15;10;5;0;60;10;0;10;0;0;5;
1384;Tanzaniaans ;2016;5;0.0;5.0;85;15;5;5;0;55;10;5;5;0;0;5;
1385;Tanzaniaans ;2017;5;5.0;0.0;105;20;10;0;10;65;20;5;15;0;0;5;
1386;Tanzaniaans ;2018;5;0.0;0.0;80;35;15;10;10;30;15;5;10;0;0;0;
1387;Tanzaniaans ;2019;0;0.0;0.0;80;40;20;5;15;20;15;5;5;5;0;0;
1388;Tanzaniaans ;2020;0;0.0;0.0;55;20;5;10;10;20;5;0;5;0;5;5;
1389;Tanzaniaans ;2021;5;5.0;5.0;60;25;10;10;10;30;0;5;0;5;0;5;
1390;Tanzaniaans ;2022;5;5.0;5.0;70;35;15;5;10;35;0;5;5;0;0;0;
1391;Tanzaniaans ;2023;0;0.0;0.0;110;35;10;10;15;40;20;0;5;15;0;5;
1392;Thais ;2008;0;0.0;0.0;895;680;450;180;50;75;95;20;30;50;0;40;
1393;Thais ;2009;0;0.0;0.0;835;655;445;160;45;75;75;15;15;45;0;30;
1394;Thais ;2010;0;0.0;0.0;760;610;445;125;45;65;60;10;15;35;0;25;
1395;Thais ;2011;0;0.0;0.0;745;570;405;125;35;75;70;10;20;40;0;30;
1396;Thais ;2012;0;0.0;0.0;680;435;280;120;35;135;75;20;30;20;0;40;
1397;Thais ;2013;0;0.0;0.0;725;455;305;120;30;115;95;15;30;55;0;55;
1398;Thais ;2014;0;0.0;0.0;595;370;265;90;15;100;70;10;25;35;0;50;
1399;Thais ;2015;0;0.0;0.0;620;355;250;100;5;140;70;10;30;30;0;55;
1400;Thais ;2016;0;0.0;0.0;690;410;300;105;5;155;55;15;15;25;0;70;
1401;Thais ;2017;0;0.0;0.0;695;400;280;105;15;150;70;15;25;30;0;75;
1402;Thais ;2018;5;0.0;0.0;755;435;295;100;40;160;90;15;20;55;0;70;
1403;Thais ;2019;0;0.0;0.0;895;525;340;105;80;175;65;10;20;35;0;130;
1404;Thais ;2020;0;0.0;0.0;565;350;255;70;25;70;55;5;20;30;0;95;
1405;Thais ;2021;5;0.0;5.0;715;415;305;75;35;135;60;10;20;30;0;105;
1406;Thais ;2022;0;0.0;0.0;750;335;210;80;45;170;120;55;15;50;5;125;
1407;Thais ;2023;0;0.0;0.0;840;425;300;85;40;145;90;25;25;35;5;175;
