ID;Goederennaamlijst;LandenGroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3
5804;Totaal goederen;Letland;2000 juli;;;
5805;Totaal goederen;Letland;2000 augustus;;;
5806;Totaal goederen;Letland;2000 september;;;
5807;Totaal goederen;Letland;2000 oktober;;;
5808;Totaal goederen;Letland;2000 november;;;
5809;Totaal goederen;Letland;2000 december;;;
5810;Totaal goederen;Letland;2000;;;
5811;Totaal goederen;Letland;2001 januari;;;
5812;Totaal goederen;Letland;2001 februari;;;
5813;Totaal goederen;Letland;2001 maart;;;
5814;Totaal goederen;Letland;2001 april;;;
5815;Totaal goederen;Letland;2001 mei;;;
5816;Totaal goederen;Letland;2001 juni;;;
5817;Totaal goederen;Letland;2001 juli;;;
5818;Totaal goederen;Letland;2001 augustus;;;
5819;Totaal goederen;Letland;2001 september;;;
5820;Totaal goederen;Letland;2001 oktober;;;
5821;Totaal goederen;Letland;2001 november;;;
5822;Totaal goederen;Letland;2001 december;;;
5823;Totaal goederen;Letland;2001;;;
5824;Totaal goederen;Letland;2002 januari;;;
5825;Totaal goederen;Letland;2002 februari;;;
5826;Totaal goederen;Letland;2002 maart;;;
5827;Totaal goederen;Letland;2002 april;;;
5828;Totaal goederen;Letland;2002 mei;;;
5829;Totaal goederen;Letland;2002 juni;;;
5830;Totaal goederen;Letland;2002 juli;;;
5831;Totaal goederen;Letland;2002 augustus;;;
5832;Totaal goederen;Letland;2002 september;;;
5833;Totaal goederen;Letland;2002 oktober;;;
5834;Totaal goederen;Letland;2002 november;;;
5835;Totaal goederen;Letland;2002 december;;;
5836;Totaal goederen;Letland;2002;;;
5837;Totaal goederen;Letland;2003 januari;;;
5838;Totaal goederen;Letland;2003 februari;;;
5839;Totaal goederen;Letland;2003 maart;;;
5840;Totaal goederen;Letland;2003 april;;;
5841;Totaal goederen;Letland;2003 mei;;;
5842;Totaal goederen;Letland;2003 juni;;;
5843;Totaal goederen;Letland;2003 juli;;;
5844;Totaal goederen;Letland;2003 augustus;;;
5845;Totaal goederen;Letland;2003 september;;;
5846;Totaal goederen;Letland;2003 oktober;;;
5847;Totaal goederen;Letland;2003 november;;;
5848;Totaal goederen;Letland;2003 december;;;
5849;Totaal goederen;Letland;2003;;;
5850;Totaal goederen;Letland;2004 januari;;;
5851;Totaal goederen;Letland;2004 februari;;;
5852;Totaal goederen;Letland;2004 maart;;;
5853;Totaal goederen;Letland;2004 april;;;
5854;Totaal goederen;Letland;2004 mei;12180.0;12927.0;747.0
5855;Totaal goederen;Letland;2004 juni;4062.0;15014.0;10952.0
5856;Totaal goederen;Letland;2004 juli;5217.0;13424.0;8207.0
5857;Totaal goederen;Letland;2004 augustus;5374.0;13488.0;8114.0
5858;Totaal goederen;Letland;2004 september;9510.0;13909.0;4399.0
5859;Totaal goederen;Letland;2004 oktober;12422.0;14527.0;2105.0
5860;Totaal goederen;Letland;2004 november;4848.0;16592.0;11744.0
5861;Totaal goederen;Letland;2004 december;15900.0;13324.0;-2576.0
5862;Totaal goederen;Letland;2004;69513.0;113205.0;43692.0
5863;Totaal goederen;Letland;2005 januari;11882.0;13064.0;1182.0
5864;Totaal goederen;Letland;2005 februari;6164.0;14566.0;8402.0
5865;Totaal goederen;Letland;2005 maart;5474.0;15582.0;10108.0
5866;Totaal goederen;Letland;2005 april;4885.0;16491.0;11606.0
5867;Totaal goederen;Letland;2005 mei;7087.0;15020.0;7933.0
5868;Totaal goederen;Letland;2005 juni;4598.0;14001.0;9403.0
5869;Totaal goederen;Letland;2005 juli;8010.0;13665.0;5655.0
5870;Totaal goederen;Letland;2005 augustus;8350.0;15316.0;6966.0
5871;Totaal goederen;Letland;2005 september;16885.0;22485.0;5600.0
5872;Totaal goederen;Letland;2005 oktober;7898.0;20138.0;12240.0
5873;Totaal goederen;Letland;2005 november;26695.0;55781.0;29086.0
5874;Totaal goederen;Letland;2005 december;7226.0;22597.0;15371.0
5875;Totaal goederen;Letland;2005;115154.0;238706.0;123552.0
5876;Totaal goederen;Letland;2006 januari;21557.0;16659.0;-4898.0
5877;Totaal goederen;Letland;2006 februari;5769.0;20999.0;15230.0
5878;Totaal goederen;Letland;2006 maart;7088.0;28373.0;21285.0
5879;Totaal goederen;Letland;2006 april;29520.0;20308.0;-9212.0
5880;Totaal goederen;Letland;2006 mei;11954.0;20879.0;8925.0
5881;Totaal goederen;Letland;2006 juni;10487.0;24459.0;13972.0
5882;Totaal goederen;Letland;2006 juli;7358.0;47902.0;40544.0
5883;Totaal goederen;Letland;2006 augustus;9386.0;30935.0;21549.0
5884;Totaal goederen;Letland;2006 september;16238.0;37416.0;21178.0
5885;Totaal goederen;Letland;2006 oktober;14342.0;29687.0;15345.0
5886;Totaal goederen;Letland;2006 november;8330.0;26208.0;17878.0
5887;Totaal goederen;Letland;2006 december;10594.0;22065.0;11471.0
5888;Totaal goederen;Letland;2006;152623.0;325890.0;173267.0
5889;Totaal goederen;Letland;2007 januari;8856.0;26055.0;17199.0
5890;Totaal goederen;Letland;2007 februari;7257.0;26053.0;18796.0
5891;Totaal goederen;Letland;2007 maart;12055.0;31140.0;19085.0
5892;Totaal goederen;Letland;2007 april;8751.0;27428.0;18677.0
5893;Totaal goederen;Letland;2007 mei;10131.0;29406.0;19275.0
5894;Totaal goederen;Letland;2007 juni;13963.0;30429.0;16466.0
5895;Totaal goederen;Letland;2007 juli;11593.0;28974.0;17381.0
5896;Totaal goederen;Letland;2007 augustus;14662.0;31442.0;16780.0
5897;Totaal goederen;Letland;2007 september;12173.0;31339.0;19166.0
5898;Totaal goederen;Letland;2007 oktober;15654.0;34282.0;18628.0
5899;Totaal goederen;Letland;2007 november;39927.0;28968.0;-10959.0
5900;Totaal goederen;Letland;2007 december;20698.0;29681.0;8983.0
5901;Totaal goederen;Letland;2007;175720.0;355197.0;179477.0
5902;Totaal goederen;Letland;2008 januari;20108.0;36293.0;16185.0
5903;Totaal goederen;Letland;2008 februari;18997.0;35103.0;16106.0
5904;Totaal goederen;Letland;2008 maart;25419.0;34852.0;9433.0
5905;Totaal goederen;Letland;2008 april;18906.0;40415.0;21509.0
5906;Totaal goederen;Letland;2008 mei;21476.0;33294.0;11818.0
5907;Totaal goederen;Letland;2008 juni;17817.0;28811.0;10994.0
5908;Totaal goederen;Letland;2008 juli;11298.0;31812.0;20514.0
5909;Totaal goederen;Letland;2008 augustus;17176.0;33301.0;16125.0
5910;Totaal goederen;Letland;2008 september;12024.0;33613.0;21589.0
5911;Totaal goederen;Letland;2008 oktober;23558.0;32635.0;9077.0
5912;Totaal goederen;Letland;2008 november;6917.0;28037.0;21120.0
5913;Totaal goederen;Letland;2008 december;8291.0;59211.0;50920.0
5914;Totaal goederen;Letland;2008;201987.0;427377.0;225390.0
5915;Totaal goederen;Letland;2009 januari;8494.0;19137.0;10643.0
5916;Totaal goederen;Letland;2009 februari;5998.0;18312.0;12314.0
5917;Totaal goederen;Letland;2009 maart;9219.0;25570.0;16351.0
5918;Totaal goederen;Letland;2009 april;11481.0;20781.0;9300.0
5919;Totaal goederen;Letland;2009 mei;8369.0;17853.0;9484.0
5920;Totaal goederen;Letland;2009 juni;9371.0;19190.0;9819.0
5921;Totaal goederen;Letland;2009 juli;54653.0;18840.0;-35813.0
5922;Totaal goederen;Letland;2009 augustus;7643.0;18120.0;10477.0
5923;Totaal goederen;Letland;2009 september;9741.0;18497.0;8756.0
5924;Totaal goederen;Letland;2009 oktober;10946.0;18520.0;7574.0
5925;Totaal goederen;Letland;2009 november;8231.0;17804.0;9573.0
5926;Totaal goederen;Letland;2009 december;7830.0;17616.0;9786.0
5927;Totaal goederen;Letland;2009;151976.0;230240.0;78264.0
5928;Totaal goederen;Letland;2010 januari;6240.0;18043.0;11803.0
5929;Totaal goederen;Letland;2010 februari;6832.0;18751.0;11919.0
5930;Totaal goederen;Letland;2010 maart;10158.0;25978.0;15820.0
5931;Totaal goederen;Letland;2010 april;11546.0;27371.0;15825.0
5932;Totaal goederen;Letland;2010 mei;12072.0;22745.0;10673.0
5933;Totaal goederen;Letland;2010 juni;12628.0;24799.0;12171.0
5934;Totaal goederen;Letland;2010 juli;19276.0;23414.0;4138.0
5935;Totaal goederen;Letland;2010 augustus;10411.0;23171.0;12760.0
5936;Totaal goederen;Letland;2010 september;11055.0;26777.0;15722.0
5937;Totaal goederen;Letland;2010 oktober;11369.0;28978.0;17609.0
5938;Totaal goederen;Letland;2010 november;10482.0;29087.0;18605.0
5939;Totaal goederen;Letland;2010 december;49660.0;26425.0;-23235.0
5940;Totaal goederen;Letland;2010;171729.0;295539.0;123810.0
5941;Totaal goederen;Letland;2011 januari;10440.0;25502.0;15062.0
5942;Totaal goederen;Letland;2011 februari;13518.0;29550.0;16032.0
5943;Totaal goederen;Letland;2011 maart;13887.0;34763.0;20876.0
5944;Totaal goederen;Letland;2011 april;101085.0;34247.0;-66838.0
5945;Totaal goederen;Letland;2011 mei;104082.0;30029.0;-74053.0
5946;Totaal goederen;Letland;2011 juni;15990.0;29586.0;13596.0
5947;Totaal goederen;Letland;2011 juli;12662.0;30398.0;17736.0
5948;Totaal goederen;Letland;2011 augustus;18171.0;31546.0;13375.0
5949;Totaal goederen;Letland;2011 september;43413.0;33314.0;-10099.0
5950;Totaal goederen;Letland;2011 oktober;57335.0;34701.0;-22634.0
5951;Totaal goederen;Letland;2011 november;111153.0;34895.0;-76258.0
5952;Totaal goederen;Letland;2011 december;70664.0;25291.0;-45373.0
5953;Totaal goederen;Letland;2011;572400.0;373822.0;-198578.0
5954;Totaal goederen;Letland;2012 januari;98063.0;26628.0;-71435.0
5955;Totaal goederen;Letland;2012 februari;15056.0;30264.0;15208.0
5956;Totaal goederen;Letland;2012 maart;26830.0;35025.0;8195.0
5957;Totaal goederen;Letland;2012 april;60390.0;31899.0;-28491.0
5958;Totaal goederen;Letland;2012 mei;65011.0;30957.0;-34054.0
5959;Totaal goederen;Letland;2012 juni;44446.0;32570.0;-11876.0
5960;Totaal goederen;Letland;2012 juli;29485.0;31735.0;2250.0
5961;Totaal goederen;Letland;2012 augustus;135964.0;31279.0;-104685.0
5962;Totaal goederen;Letland;2012 september;16752.0;39887.0;23135.0
5963;Totaal goederen;Letland;2012 oktober;52260.0;38044.0;-14216.0
5964;Totaal goederen;Letland;2012 november;61857.0;38770.0;-23087.0
5965;Totaal goederen;Letland;2012 december;18943.0;28773.0;9830.0
5966;Totaal goederen;Letland;2012;625057.0;395831.0;-229226.0
5967;Totaal goederen;Litouwen;1996 januari;;;
5968;Totaal goederen;Litouwen;1996 februari;;;
5969;Totaal goederen;Litouwen;1996 maart;;;
5970;Totaal goederen;Litouwen;1996 april;;;
5971;Totaal goederen;Litouwen;1996 mei;;;
5972;Totaal goederen;Litouwen;1996 juni;;;
5973;Totaal goederen;Litouwen;1996 juli;;;
5974;Totaal goederen;Litouwen;1996 augustus;;;
5975;Totaal goederen;Litouwen;1996 september;;;
5976;Totaal goederen;Litouwen;1996 oktober;;;
5977;Totaal goederen;Litouwen;1996 november;;;
5978;Totaal goederen;Litouwen;1996 december;;;
5979;Totaal goederen;Litouwen;1996;;;
5980;Totaal goederen;Litouwen;1997 januari;;;
5981;Totaal goederen;Litouwen;1997 februari;;;
5982;Totaal goederen;Litouwen;1997 maart;;;
5983;Totaal goederen;Litouwen;1997 april;;;
5984;Totaal goederen;Litouwen;1997 mei;;;
5985;Totaal goederen;Litouwen;1997 juni;;;
5986;Totaal goederen;Litouwen;1997 juli;;;
5987;Totaal goederen;Litouwen;1997 augustus;;;
5988;Totaal goederen;Litouwen;1997 september;;;
5989;Totaal goederen;Litouwen;1997 oktober;;;
5990;Totaal goederen;Litouwen;1997 november;;;
5991;Totaal goederen;Litouwen;1997 december;;;
5992;Totaal goederen;Litouwen;1997;;;
5993;Totaal goederen;Litouwen;1998 januari;;;
5994;Totaal goederen;Litouwen;1998 februari;;;
5995;Totaal goederen;Litouwen;1998 maart;;;
5996;Totaal goederen;Litouwen;1998 april;;;
5997;Totaal goederen;Litouwen;1998 mei;;;
5998;Totaal goederen;Litouwen;1998 juni;;;
5999;Totaal goederen;Litouwen;1998 juli;;;
6000;Totaal goederen;Litouwen;1998 augustus;;;
6001;Totaal goederen;Litouwen;1998 september;;;
6002;Totaal goederen;Litouwen;1998 oktober;;;
6003;Totaal goederen;Litouwen;1998 november;;;
6004;Totaal goederen;Litouwen;1998 december;;;
6005;Totaal goederen;Litouwen;1998;;;
6006;Totaal goederen;Litouwen;1999 januari;;;
6007;Totaal goederen;Litouwen;1999 februari;;;
6008;Totaal goederen;Litouwen;1999 maart;;;
6009;Totaal goederen;Litouwen;1999 april;;;
6010;Totaal goederen;Litouwen;1999 mei;;;
6011;Totaal goederen;Litouwen;1999 juni;;;
6012;Totaal goederen;Litouwen;1999 juli;;;
6013;Totaal goederen;Litouwen;1999 augustus;;;
6014;Totaal goederen;Litouwen;1999 september;;;
6015;Totaal goederen;Litouwen;1999 oktober;;;
6016;Totaal goederen;Litouwen;1999 november;;;
6017;Totaal goederen;Litouwen;1999 december;;;
6018;Totaal goederen;Litouwen;1999;;;
6019;Totaal goederen;Litouwen;2000 januari;;;
6020;Totaal goederen;Litouwen;2000 februari;;;
6021;Totaal goederen;Litouwen;2000 maart;;;
6022;Totaal goederen;Litouwen;2000 april;;;
6023;Totaal goederen;Litouwen;2000 mei;;;
6024;Totaal goederen;Litouwen;2000 juni;;;
6025;Totaal goederen;Litouwen;2000 juli;;;
6026;Totaal goederen;Litouwen;2000 augustus;;;
6027;Totaal goederen;Litouwen;2000 september;;;
6028;Totaal goederen;Litouwen;2000 oktober;;;
6029;Totaal goederen;Litouwen;2000 november;;;
6030;Totaal goederen;Litouwen;2000 december;;;
6031;Totaal goederen;Litouwen;2000;;;
6032;Totaal goederen;Litouwen;2001 januari;;;
6033;Totaal goederen;Litouwen;2001 februari;;;
6034;Totaal goederen;Litouwen;2001 maart;;;
6035;Totaal goederen;Litouwen;2001 april;;;
6036;Totaal goederen;Litouwen;2001 mei;;;
6037;Totaal goederen;Litouwen;2001 juni;;;
6038;Totaal goederen;Litouwen;2001 juli;;;
6039;Totaal goederen;Litouwen;2001 augustus;;;
6040;Totaal goederen;Litouwen;2001 september;;;
6041;Totaal goederen;Litouwen;2001 oktober;;;
6042;Totaal goederen;Litouwen;2001 november;;;
6043;Totaal goederen;Litouwen;2001 december;;;
6044;Totaal goederen;Litouwen;2001;;;
6045;Totaal goederen;Litouwen;2002 januari;;;
6046;Totaal goederen;Litouwen;2002 februari;;;
6047;Totaal goederen;Litouwen;2002 maart;;;
6048;Totaal goederen;Litouwen;2002 april;;;
6049;Totaal goederen;Litouwen;2002 mei;;;
6050;Totaal goederen;Litouwen;2002 juni;;;
6051;Totaal goederen;Litouwen;2002 juli;;;
6052;Totaal goederen;Litouwen;2002 augustus;;;
6053;Totaal goederen;Litouwen;2002 september;;;
6054;Totaal goederen;Litouwen;2002 oktober;;;
6055;Totaal goederen;Litouwen;2002 november;;;
6056;Totaal goederen;Litouwen;2002 december;;;
6057;Totaal goederen;Litouwen;2002;;;
6058;Totaal goederen;Litouwen;2003 januari;;;
6059;Totaal goederen;Litouwen;2003 februari;;;
6060;Totaal goederen;Litouwen;2003 maart;;;
6061;Totaal goederen;Litouwen;2003 april;;;
6062;Totaal goederen;Litouwen;2003 mei;;;
6063;Totaal goederen;Litouwen;2003 juni;;;
6064;Totaal goederen;Litouwen;2003 juli;;;
6065;Totaal goederen;Litouwen;2003 augustus;;;
6066;Totaal goederen;Litouwen;2003 september;;;
6067;Totaal goederen;Litouwen;2003 oktober;;;
6068;Totaal goederen;Litouwen;2003 november;;;
6069;Totaal goederen;Litouwen;2003 december;;;
6070;Totaal goederen;Litouwen;2003;;;
6071;Totaal goederen;Litouwen;2004 januari;;;
6072;Totaal goederen;Litouwen;2004 februari;;;
6073;Totaal goederen;Litouwen;2004 maart;;;
6074;Totaal goederen;Litouwen;2004 april;;;
6075;Totaal goederen;Litouwen;2004 mei;16754.0;17104.0;350.0
6076;Totaal goederen;Litouwen;2004 juni;32684.0;22522.0;-10162.0
6077;Totaal goederen;Litouwen;2004 juli;11645.0;18818.0;7173.0
6078;Totaal goederen;Litouwen;2004 augustus;28091.0;22129.0;-5962.0
6079;Totaal goederen;Litouwen;2004 september;22277.0;27870.0;5593.0
6080;Totaal goederen;Litouwen;2004 oktober;9178.0;26022.0;16844.0
6081;Totaal goederen;Litouwen;2004 november;13378.0;27184.0;13806.0
6082;Totaal goederen;Litouwen;2004 december;15247.0;24003.0;8756.0
6083;Totaal goederen;Litouwen;2004;149254.0;185652.0;36398.0
6084;Totaal goederen;Litouwen;2005 januari;15748.0;20132.0;4384.0
6085;Totaal goederen;Litouwen;2005 februari;11525.0;26177.0;14652.0
6086;Totaal goederen;Litouwen;2005 maart;15641.0;32612.0;16971.0
6087;Totaal goederen;Litouwen;2005 april;25971.0;30559.0;4588.0
6088;Totaal goederen;Litouwen;2005 mei;14547.0;30809.0;16262.0
6089;Totaal goederen;Litouwen;2005 juni;20108.0;29062.0;8954.0
6090;Totaal goederen;Litouwen;2005 juli;17431.0;26506.0;9075.0
6091;Totaal goederen;Litouwen;2005 augustus;19418.0;32887.0;13469.0
6092;Totaal goederen;Litouwen;2005 september;15268.0;34552.0;19284.0
6093;Totaal goederen;Litouwen;2005 oktober;28799.0;34552.0;5753.0
6094;Totaal goederen;Litouwen;2005 november;15317.0;38871.0;23554.0
6095;Totaal goederen;Litouwen;2005 december;18925.0;39357.0;20432.0
6096;Totaal goederen;Litouwen;2005;218698.0;376076.0;157378.0
6097;Totaal goederen;Litouwen;2006 januari;20620.0;32121.0;11501.0
6098;Totaal goederen;Litouwen;2006 februari;27146.0;33728.0;6582.0
6099;Totaal goederen;Litouwen;2006 maart;28420.0;45740.0;17320.0
6100;Totaal goederen;Litouwen;2006 april;18191.0;34422.0;16231.0
6101;Totaal goederen;Litouwen;2006 mei;18444.0;35031.0;16587.0
6102;Totaal goederen;Litouwen;2006 juni;22731.0;45042.0;22311.0
6103;Totaal goederen;Litouwen;2006 juli;24944.0;34654.0;9710.0
6104;Totaal goederen;Litouwen;2006 augustus;17079.0;40806.0;23727.0
6105;Totaal goederen;Litouwen;2006 september;18259.0;49134.0;30875.0
6106;Totaal goederen;Litouwen;2006 oktober;22869.0;48161.0;25292.0
6107;Totaal goederen;Litouwen;2006 november;19729.0;40919.0;21190.0
6108;Totaal goederen;Litouwen;2006 december;14117.0;34197.0;20080.0
6109;Totaal goederen;Litouwen;2006;252549.0;473955.0;221406.0
6110;Totaal goederen;Litouwen;2007 januari;18467.0;41284.0;22817.0
6111;Totaal goederen;Litouwen;2007 februari;14412.0;44206.0;29794.0
6112;Totaal goederen;Litouwen;2007 maart;15521.0;43843.0;28322.0
6113;Totaal goederen;Litouwen;2007 april;15731.0;40365.0;24634.0
6114;Totaal goederen;Litouwen;2007 mei;16785.0;44192.0;27407.0
6115;Totaal goederen;Litouwen;2007 juni;35353.0;60799.0;25446.0
6116;Totaal goederen;Litouwen;2007 juli;23062.0;48599.0;25537.0
6117;Totaal goederen;Litouwen;2007 augustus;27954.0;58205.0;30251.0
6118;Totaal goederen;Litouwen;2007 september;17921.0;50847.0;32926.0
6119;Totaal goederen;Litouwen;2007 oktober;26037.0;51958.0;25921.0
6120;Totaal goederen;Litouwen;2007 november;22374.0;51370.0;28996.0
6121;Totaal goederen;Litouwen;2007 december;14174.0;47797.0;33623.0
6122;Totaal goederen;Litouwen;2007;247791.0;583465.0;335674.0
6123;Totaal goederen;Litouwen;2008 januari;18268.0;56776.0;38508.0
6124;Totaal goederen;Litouwen;2008 februari;18607.0;57011.0;38404.0
6125;Totaal goederen;Litouwen;2008 maart;19439.0;51598.0;32159.0
6126;Totaal goederen;Litouwen;2008 april;15535.0;56598.0;41063.0
6127;Totaal goederen;Litouwen;2008 mei;21245.0;60031.0;38786.0
6128;Totaal goederen;Litouwen;2008 juni;31061.0;49229.0;18168.0
6129;Totaal goederen;Litouwen;2008 juli;42673.0;52821.0;10148.0
6130;Totaal goederen;Litouwen;2008 augustus;21879.0;46318.0;24439.0
6131;Totaal goederen;Litouwen;2008 september;18383.0;52015.0;33632.0
6132;Totaal goederen;Litouwen;2008 oktober;16517.0;45106.0;28589.0
6133;Totaal goederen;Litouwen;2008 november;32481.0;41070.0;8589.0
6134;Totaal goederen;Litouwen;2008 december;25182.0;42698.0;17516.0
6135;Totaal goederen;Litouwen;2008;281270.0;611271.0;330001.0
6136;Totaal goederen;Litouwen;2009 januari;27099.0;30698.0;3599.0
6137;Totaal goederen;Litouwen;2009 februari;26100.0;32112.0;6012.0
6138;Totaal goederen;Litouwen;2009 maart;33605.0;45047.0;11442.0
6139;Totaal goederen;Litouwen;2009 april;17533.0;39650.0;22117.0
6140;Totaal goederen;Litouwen;2009 mei;19273.0;35583.0;16310.0
6141;Totaal goederen;Litouwen;2009 juni;18221.0;41725.0;23504.0
6142;Totaal goederen;Litouwen;2009 juli;31283.0;38795.0;7512.0
6143;Totaal goederen;Litouwen;2009 augustus;23194.0;40659.0;17465.0
6144;Totaal goederen;Litouwen;2009 september;34416.0;38898.0;4482.0
6145;Totaal goederen;Litouwen;2009 oktober;29054.0;37123.0;8069.0
6146;Totaal goederen;Litouwen;2009 november;21064.0;34460.0;13396.0
6147;Totaal goederen;Litouwen;2009 december;31569.0;33901.0;2332.0
6148;Totaal goederen;Litouwen;2009;312411.0;448651.0;136240.0
6149;Totaal goederen;Litouwen;2010 januari;46860.0;30053.0;-16807.0
6150;Totaal goederen;Litouwen;2010 februari;53638.0;38721.0;-14917.0
6151;Totaal goederen;Litouwen;2010 maart;46991.0;45917.0;-1074.0
6152;Totaal goederen;Litouwen;2010 april;58473.0;44011.0;-14462.0
6153;Totaal goederen;Litouwen;2010 mei;53543.0;38983.0;-14560.0
6154;Totaal goederen;Litouwen;2010 juni;82081.0;38879.0;-43202.0
6155;Totaal goederen;Litouwen;2010 juli;74045.0;54363.0;-19682.0
6156;Totaal goederen;Litouwen;2010 augustus;75534.0;57154.0;-18380.0
6157;Totaal goederen;Litouwen;2010 september;80378.0;52135.0;-28243.0
6158;Totaal goederen;Litouwen;2010 oktober;60788.0;51967.0;-8821.0
6159;Totaal goederen;Litouwen;2010 november;112154.0;54962.0;-57192.0
6160;Totaal goederen;Litouwen;2010 december;86787.0;58365.0;-28422.0
6161;Totaal goederen;Litouwen;2010;831272.0;565510.0;-265762.0
6162;Totaal goederen;Litouwen;2011 januari;133426.0;56875.0;-76551.0
6163;Totaal goederen;Litouwen;2011 februari;121133.0;52882.0;-68251.0
6164;Totaal goederen;Litouwen;2011 maart;129287.0;69533.0;-59754.0
6165;Totaal goederen;Litouwen;2011 april;82027.0;62055.0;-19972.0
6166;Totaal goederen;Litouwen;2011 mei;116411.0;61927.0;-54484.0
6167;Totaal goederen;Litouwen;2011 juni;83326.0;51394.0;-31932.0
6168;Totaal goederen;Litouwen;2011 juli;103937.0;48987.0;-54950.0
6169;Totaal goederen;Litouwen;2011 augustus;144443.0;59393.0;-85050.0
6170;Totaal goederen;Litouwen;2011 september;132826.0;62902.0;-69924.0
6171;Totaal goederen;Litouwen;2011 oktober;157922.0;62799.0;-95123.0
6172;Totaal goederen;Litouwen;2011 november;117359.0;65512.0;-51847.0
6173;Totaal goederen;Litouwen;2011 december;108532.0;65450.0;-43082.0
6174;Totaal goederen;Litouwen;2011;1430629.0;719709.0;-710920.0
6175;Totaal goederen;Litouwen;2012 januari;125127.0;53753.0;-71374.0
6176;Totaal goederen;Litouwen;2012 februari;132560.0;58405.0;-74155.0
6177;Totaal goederen;Litouwen;2012 maart;136365.0;64921.0;-71444.0
6178;Totaal goederen;Litouwen;2012 april;167327.0;67129.0;-100198.0
6179;Totaal goederen;Litouwen;2012 mei;34219.0;71225.0;37006.0
6180;Totaal goederen;Litouwen;2012 juni;107064.0;69840.0;-37224.0
6181;Totaal goederen;Litouwen;2012 juli;111559.0;80030.0;-31529.0
6182;Totaal goederen;Litouwen;2012 augustus;149100.0;64062.0;-85038.0
6183;Totaal goederen;Litouwen;2012 september;155669.0;70980.0;-84689.0
6184;Totaal goederen;Litouwen;2012 oktober;117782.0;73594.0;-44188.0
6185;Totaal goederen;Litouwen;2012 november;82697.0;68517.0;-14180.0
6186;Totaal goederen;Litouwen;2012 december;109324.0;61985.0;-47339.0
6187;Totaal goederen;Litouwen;2012;1428793.0;804441.0;-624352.0
6188;Totaal goederen;Polen;1996 januari;58053.0;87131.0;29079.0
6189;Totaal goederen;Polen;1996 februari;60288.0;89468.0;29179.0
6190;Totaal goederen;Polen;1996 maart;71589.0;103532.0;31943.0
6191;Totaal goederen;Polen;1996 april;78010.0;95971.0;17961.0
6192;Totaal goederen;Polen;1996 mei;59624.0;99719.0;40095.0
6193;Totaal goederen;Polen;1996 juni;61288.0;113844.0;52557.0
6194;Totaal goederen;Polen;1996 juli;65346.0;101707.0;36361.0
6195;Totaal goederen;Polen;1996 augustus;55646.0;92405.0;36759.0
6196;Totaal goederen;Polen;1996 september;63554.0;114314.0;50759.0
6197;Totaal goederen;Polen;1996 oktober;65014.0;118421.0;53407.0
6198;Totaal goederen;Polen;1996 november;60680.0;109246.0;48565.0
6199;Totaal goederen;Polen;1996 december;64360.0;99128.0;34768.0
6200;Totaal goederen;Polen;1996;763452.0;1224886.0;461434.0
6201;Totaal goederen;Polen;1997 januari;60958.0;118432.0;57474.0
6202;Totaal goederen;Polen;1997 februari;73659.0;115178.0;41518.0
6203;Totaal goederen;Polen;1997 maart;71391.0;114722.0;43331.0
6204;Totaal goederen;Polen;1997 april;74473.0;122030.0;47557.0
6205;Totaal goederen;Polen;1997 mei;72755.0;130680.0;57925.0
6206;Totaal goederen;Polen;1997 juni;66022.0;127912.0;61890.0
6207;Totaal goederen;Polen;1997 juli;72917.0;115167.0;42251.0
6208;Totaal goederen;Polen;1997 augustus;70477.0;113327.0;42850.0
6209;Totaal goederen;Polen;1997 september;81537.0;144372.0;62835.0
6210;Totaal goederen;Polen;1997 oktober;78329.0;144325.0;65996.0
6211;Totaal goederen;Polen;1997 november;69111.0;145500.0;76389.0
6212;Totaal goederen;Polen;1997 december;75750.0;143298.0;67548.0
6213;Totaal goederen;Polen;1997;867378.0;1534942.0;667564.0
6214;Totaal goederen;Polen;1998 januari;67056.0;156598.0;89543.0
6215;Totaal goederen;Polen;1998 februari;79710.0;154486.0;74776.0
6216;Totaal goederen;Polen;1998 maart;97243.0;161532.0;64289.0
6217;Totaal goederen;Polen;1998 april;84299.0;155437.0;71138.0
6218;Totaal goederen;Polen;1998 mei;84866.0;158987.0;74122.0
6219;Totaal goederen;Polen;1998 juni;82250.0;157101.0;74852.0
6220;Totaal goederen;Polen;1998 juli;90781.0;181973.0;91191.0
6221;Totaal goederen;Polen;1998 augustus;82357.0;149445.0;67088.0
6222;Totaal goederen;Polen;1998 september;103553.0;172785.0;69232.0
6223;Totaal goederen;Polen;1998 oktober;95773.0;172855.0;77082.0
6224;Totaal goederen;Polen;1998 november;97583.0;170373.0;72790.0
6225;Totaal goederen;Polen;1998 december;92062.0;143068.0;51006.0
6226;Totaal goederen;Polen;1998;1057533.0;1934641.0;877108.0
6227;Totaal goederen;Polen;1999 januari;79219.0;148649.0;69430.0
6228;Totaal goederen;Polen;1999 februari;87255.0;145839.0;58584.0
6229;Totaal goederen;Polen;1999 maart;112064.0;174316.0;62252.0
6230;Totaal goederen;Polen;1999 april;89708.0;157292.0;67584.0
6231;Totaal goederen;Polen;1999 mei;98101.0;147406.0;49305.0
6232;Totaal goederen;Polen;1999 juni;90790.0;169914.0;79124.0
6233;Totaal goederen;Polen;1999 juli;94485.0;159082.0;64597.0
