ID;Geslacht;Leeftijd;Nationaliteiten;Perioden;BevolkingOp1Januari_1
6185;Totaal mannen en vrouwen;Totaal;Zwitsers;2003;1906.0
6186;Totaal mannen en vrouwen;Totaal;Zwitsers;2004;1885.0
6187;Totaal mannen en vrouwen;Totaal;Zwitsers;2005;1904.0
6188;Totaal mannen en vrouwen;Totaal;Zwitsers;2006;1915.0
6189;Totaal mannen en vrouwen;Totaal;Zwitsers;2007;1926.0
6190;Totaal mannen en vrouwen;Totaal;Zwitsers;2008;1968.0
6191;Totaal mannen en vrouwen;Totaal;Zwitsers;2009;2013.0
6192;Totaal mannen en vrouwen;Totaal;Zwitsers;2010;2078.0
6193;Totaal mannen en vrouwen;Totaal;Zwitsers;2011;2180.0
6194;Totaal mannen en vrouwen;Totaal;Zwitsers;2012;2225.0
6195;Totaal mannen en vrouwen;Totaal;Zwitsers;2013;2201.0
6196;Totaal mannen en vrouwen;Totaal;Zwitsers;2014;2218.0
6197;Totaal mannen en vrouwen;Totaal;Zwitsers;2015;2269.0
6198;Totaal mannen en vrouwen;Totaal;Zwitsers;2016;2361.0
6199;Totaal mannen en vrouwen;Totaal;Zwitsers;2017;2492.0
6200;Totaal mannen en vrouwen;Totaal;Zwitsers;2018;2649.0
6201;Totaal mannen en vrouwen;Totaal;Zwitsers;2019;2810.0
6202;Totaal mannen en vrouwen;Totaal;Zwitsers;2020;2956.0
6203;Totaal mannen en vrouwen;Totaal;Zwitsers;2021;3033.0
6204;Totaal mannen en vrouwen;Totaal;Zwitsers;2022;3349.0
6205;Totaal mannen en vrouwen;Totaal;Zwitsers;2023;3531.0
6206;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;1995;11462.0
6207;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;1996;14662.0
6208;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;1997;24558.0
6209;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;1998;38328.0
6210;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;1999;52157.0
6211;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2000;66368.0
6212;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2001;87044.0
6213;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2002;106999.0
6214;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2003;115569.0
6215;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2004;110980.0
6216;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2005;103715.0
6217;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2006;96543.0
6218;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2007;89268.0
6219;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2008;86435.0
6220;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2009;88103.0
6221;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2010;85069.0
6222;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2011;89202.0
6223;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2012;90317.0
6224;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2013;83638.0
6225;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2014;82621.0
6226;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2015;77562.0
6227;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2016;74055.0
6228;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2017;69778.0
6229;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2018;63982.0
6230;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2019;55621.0
6231;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2020;44943.0
6232;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2021;36267.0
6233;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2022;31517.0
6234;Totaal mannen en vrouwen;Totaal;Staatloos / onbekend;2023;27637.0
6235;Totaal mannen en vrouwen;0 jaar;Totaal;1995;195920.0
6236;Totaal mannen en vrouwen;0 jaar;Totaal;1996;190736.0
6237;Totaal mannen en vrouwen;0 jaar;Totaal;1997;190218.0
6238;Totaal mannen en vrouwen;0 jaar;Totaal;1998;192308.0
6239;Totaal mannen en vrouwen;0 jaar;Totaal;1999;199728.0
6240;Totaal mannen en vrouwen;0 jaar;Totaal;2000;201748.0
6241;Totaal mannen en vrouwen;0 jaar;Totaal;2001;207097.0
6242;Totaal mannen en vrouwen;0 jaar;Totaal;2002;204039.0
6243;Totaal mannen en vrouwen;0 jaar;Totaal;2003;202386.0
6244;Totaal mannen en vrouwen;0 jaar;Totaal;2004;200781.0
6245;Totaal mannen en vrouwen;0 jaar;Totaal;2005;193763.0
6246;Totaal mannen en vrouwen;0 jaar;Totaal;2006;187172.0
6247;Totaal mannen en vrouwen;0 jaar;Totaal;2007;184425.0
6248;Totaal mannen en vrouwen;0 jaar;Totaal;2008;180762.0
6249;Totaal mannen en vrouwen;0 jaar;Totaal;2009;184408.0
6250;Totaal mannen en vrouwen;0 jaar;Totaal;2010;184586.0
6251;Totaal mannen en vrouwen;0 jaar;Totaal;2011;184007.0
6252;Totaal mannen en vrouwen;0 jaar;Totaal;2012;179653.0
6253;Totaal mannen en vrouwen;0 jaar;Totaal;2013;175587.0
6254;Totaal mannen en vrouwen;0 jaar;Totaal;2014;170953.0
6255;Totaal mannen en vrouwen;0 jaar;Totaal;2015;174681.0
6256;Totaal mannen en vrouwen;0 jaar;Totaal;2016;170341.0
6257;Totaal mannen en vrouwen;0 jaar;Totaal;2017;172288.0
6258;Totaal mannen en vrouwen;0 jaar;Totaal;2018;169566.0
6259;Totaal mannen en vrouwen;0 jaar;Totaal;2019;168443.0
6260;Totaal mannen en vrouwen;0 jaar;Totaal;2020;169497.0
6261;Totaal mannen en vrouwen;0 jaar;Totaal;2021;168270.0
6262;Totaal mannen en vrouwen;0 jaar;Totaal;2022;179133.0
6263;Totaal mannen en vrouwen;0 jaar;Totaal;2023;167629.0
6264;Totaal mannen en vrouwen;0 jaar;Nederlands;1995;182133.0
6265;Totaal mannen en vrouwen;0 jaar;Nederlands;1996;178653.0
6266;Totaal mannen en vrouwen;0 jaar;Nederlands;1997;179557.0
6267;Totaal mannen en vrouwen;0 jaar;Nederlands;1998;182143.0
6268;Totaal mannen en vrouwen;0 jaar;Nederlands;1999;190319.0
6269;Totaal mannen en vrouwen;0 jaar;Nederlands;2000;192941.0
6270;Totaal mannen en vrouwen;0 jaar;Nederlands;2001;198447.0
6271;Totaal mannen en vrouwen;0 jaar;Nederlands;2002;195761.0
6272;Totaal mannen en vrouwen;0 jaar;Nederlands;2003;194662.0
6273;Totaal mannen en vrouwen;0 jaar;Nederlands;2004;193224.0
6274;Totaal mannen en vrouwen;0 jaar;Nederlands;2005;186693.0
6275;Totaal mannen en vrouwen;0 jaar;Nederlands;2006;180625.0
6276;Totaal mannen en vrouwen;0 jaar;Nederlands;2007;178100.0
6277;Totaal mannen en vrouwen;0 jaar;Nederlands;2008;174560.0
6278;Totaal mannen en vrouwen;0 jaar;Nederlands;2009;177528.0
6279;Totaal mannen en vrouwen;0 jaar;Nederlands;2010;177614.0
6280;Totaal mannen en vrouwen;0 jaar;Nederlands;2011;176337.0
6281;Totaal mannen en vrouwen;0 jaar;Nederlands;2012;171349.0
6282;Totaal mannen en vrouwen;0 jaar;Nederlands;2013;166901.0
6283;Totaal mannen en vrouwen;0 jaar;Nederlands;2014;162200.0
6284;Totaal mannen en vrouwen;0 jaar;Nederlands;2015;165192.0
6285;Totaal mannen en vrouwen;0 jaar;Nederlands;2016;160287.0
6286;Totaal mannen en vrouwen;0 jaar;Nederlands;2017;160653.0
6287;Totaal mannen en vrouwen;0 jaar;Nederlands;2018;157051.0
6288;Totaal mannen en vrouwen;0 jaar;Nederlands;2019;154899.0
6289;Totaal mannen en vrouwen;0 jaar;Nederlands;2020;155407.0
6290;Totaal mannen en vrouwen;0 jaar;Nederlands;2021;155107.0
6291;Totaal mannen en vrouwen;0 jaar;Nederlands;2022;166315.0
6292;Totaal mannen en vrouwen;0 jaar;Nederlands;2023;154634.0
6293;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;1995;13787.0
6294;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;1996;12083.0
6295;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;1997;10661.0
6296;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;1998;10165.0
6297;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;1999;9409.0
6298;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2000;8807.0
6299;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2001;8650.0
6300;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2002;8278.0
6301;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2003;7724.0
6302;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2004;7557.0
6303;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2005;7070.0
6304;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2006;6547.0
6305;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2007;6325.0
6306;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2008;6202.0
6307;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2009;6880.0
6308;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2010;6972.0
6309;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2011;7670.0
6310;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2012;8304.0
6311;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2013;8686.0
6312;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2014;8753.0
6313;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2015;9489.0
6314;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2016;10054.0
6315;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2017;11635.0
6316;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2018;12515.0
6317;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2019;13544.0
6318;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2020;14090.0
6319;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2021;13163.0
6320;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2022;12818.0
6321;Totaal mannen en vrouwen;0 jaar;Totaal niet-Nederlandse nationaliteit;2023;12995.0
6322;Totaal mannen en vrouwen;0 jaar;Afrika;1995;5077.0
6323;Totaal mannen en vrouwen;0 jaar;Afrika;1996;4451.0
6324;Totaal mannen en vrouwen;0 jaar;Afrika;1997;3861.0
6325;Totaal mannen en vrouwen;0 jaar;Afrika;1998;3479.0
6326;Totaal mannen en vrouwen;0 jaar;Afrika;1999;3051.0
6327;Totaal mannen en vrouwen;0 jaar;Afrika;2000;2508.0
6328;Totaal mannen en vrouwen;0 jaar;Afrika;2001;2209.0
6329;Totaal mannen en vrouwen;0 jaar;Afrika;2002;1878.0
6330;Totaal mannen en vrouwen;0 jaar;Afrika;2003;1666.0
6331;Totaal mannen en vrouwen;0 jaar;Afrika;2004;1591.0
6332;Totaal mannen en vrouwen;0 jaar;Afrika;2005;1424.0
6333;Totaal mannen en vrouwen;0 jaar;Afrika;2006;1254.0
6334;Totaal mannen en vrouwen;0 jaar;Afrika;2007;1037.0
6335;Totaal mannen en vrouwen;0 jaar;Afrika;2008;898.0
6336;Totaal mannen en vrouwen;0 jaar;Afrika;2009;930.0
6337;Totaal mannen en vrouwen;0 jaar;Afrika;2010;833.0
6338;Totaal mannen en vrouwen;0 jaar;Afrika;2011;771.0
6339;Totaal mannen en vrouwen;0 jaar;Afrika;2012;755.0
6340;Totaal mannen en vrouwen;0 jaar;Afrika;2013;645.0
6341;Totaal mannen en vrouwen;0 jaar;Afrika;2014;612.0
6342;Totaal mannen en vrouwen;0 jaar;Afrika;2015;705.0
6343;Totaal mannen en vrouwen;0 jaar;Afrika;2016;806.0
6344;Totaal mannen en vrouwen;0 jaar;Afrika;2017;1116.0
6345;Totaal mannen en vrouwen;0 jaar;Afrika;2018;1314.0
6346;Totaal mannen en vrouwen;0 jaar;Afrika;2019;1833.0
6347;Totaal mannen en vrouwen;0 jaar;Afrika;2020;2047.0
6348;Totaal mannen en vrouwen;0 jaar;Afrika;2021;1764.0
6349;Totaal mannen en vrouwen;0 jaar;Afrika;2022;1432.0
6350;Totaal mannen en vrouwen;0 jaar;Afrika;2023;1236.0
6351;Totaal mannen en vrouwen;0 jaar;Amerika;1995;271.0
6352;Totaal mannen en vrouwen;0 jaar;Amerika;1996;268.0
6353;Totaal mannen en vrouwen;0 jaar;Amerika;1997;244.0
6354;Totaal mannen en vrouwen;0 jaar;Amerika;1998;270.0
6355;Totaal mannen en vrouwen;0 jaar;Amerika;1999;265.0
6356;Totaal mannen en vrouwen;0 jaar;Amerika;2000;253.0
6357;Totaal mannen en vrouwen;0 jaar;Amerika;2001;253.0
6358;Totaal mannen en vrouwen;0 jaar;Amerika;2002;206.0
6359;Totaal mannen en vrouwen;0 jaar;Amerika;2003;219.0
6360;Totaal mannen en vrouwen;0 jaar;Amerika;2004;228.0
6361;Totaal mannen en vrouwen;0 jaar;Amerika;2005;226.0
6362;Totaal mannen en vrouwen;0 jaar;Amerika;2006;258.0
6363;Totaal mannen en vrouwen;0 jaar;Amerika;2007;233.0
6364;Totaal mannen en vrouwen;0 jaar;Amerika;2008;247.0
6365;Totaal mannen en vrouwen;0 jaar;Amerika;2009;247.0
6366;Totaal mannen en vrouwen;0 jaar;Amerika;2010;205.0
6367;Totaal mannen en vrouwen;0 jaar;Amerika;2011;183.0
6368;Totaal mannen en vrouwen;0 jaar;Amerika;2012;251.0
6369;Totaal mannen en vrouwen;0 jaar;Amerika;2013;210.0
6370;Totaal mannen en vrouwen;0 jaar;Amerika;2014;199.0
6371;Totaal mannen en vrouwen;0 jaar;Amerika;2015;208.0
6372;Totaal mannen en vrouwen;0 jaar;Amerika;2016;230.0
6373;Totaal mannen en vrouwen;0 jaar;Amerika;2017;224.0
6374;Totaal mannen en vrouwen;0 jaar;Amerika;2018;253.0
6375;Totaal mannen en vrouwen;0 jaar;Amerika;2019;263.0
6376;Totaal mannen en vrouwen;0 jaar;Amerika;2020;277.0
6377;Totaal mannen en vrouwen;0 jaar;Amerika;2021;270.0
6378;Totaal mannen en vrouwen;0 jaar;Amerika;2022;321.0
6379;Totaal mannen en vrouwen;0 jaar;Amerika;2023;350.0
6380;Totaal mannen en vrouwen;0 jaar;Azië;1995;1141.0
6381;Totaal mannen en vrouwen;0 jaar;Azië;1996;1081.0
6382;Totaal mannen en vrouwen;0 jaar;Azië;1997;897.0
6383;Totaal mannen en vrouwen;0 jaar;Azië;1998;941.0
6384;Totaal mannen en vrouwen;0 jaar;Azië;1999;953.0
6385;Totaal mannen en vrouwen;0 jaar;Azië;2000;723.0
6386;Totaal mannen en vrouwen;0 jaar;Azië;2001;655.0
6387;Totaal mannen en vrouwen;0 jaar;Azië;2002;560.0
6388;Totaal mannen en vrouwen;0 jaar;Azië;2003;454.0
6389;Totaal mannen en vrouwen;0 jaar;Azië;2004;503.0
6390;Totaal mannen en vrouwen;0 jaar;Azië;2005;526.0
6391;Totaal mannen en vrouwen;0 jaar;Azië;2006;485.0
6392;Totaal mannen en vrouwen;0 jaar;Azië;2007;506.0
6393;Totaal mannen en vrouwen;0 jaar;Azië;2008;523.0
6394;Totaal mannen en vrouwen;0 jaar;Azië;2009;632.0
6395;Totaal mannen en vrouwen;0 jaar;Azië;2010;646.0
6396;Totaal mannen en vrouwen;0 jaar;Azië;2011;817.0
6397;Totaal mannen en vrouwen;0 jaar;Azië;2012;840.0
6398;Totaal mannen en vrouwen;0 jaar;Azië;2013;1063.0
6399;Totaal mannen en vrouwen;0 jaar;Azië;2014;1113.0
6400;Totaal mannen en vrouwen;0 jaar;Azië;2015;1278.0
6401;Totaal mannen en vrouwen;0 jaar;Azië;2016;1659.0
6402;Totaal mannen en vrouwen;0 jaar;Azië;2017;2627.0
6403;Totaal mannen en vrouwen;0 jaar;Azië;2018;2925.0
6404;Totaal mannen en vrouwen;0 jaar;Azië;2019;3337.0
6405;Totaal mannen en vrouwen;0 jaar;Azië;2020;3324.0
6406;Totaal mannen en vrouwen;0 jaar;Azië;2021;2964.0
6407;Totaal mannen en vrouwen;0 jaar;Azië;2022;2588.0
6408;Totaal mannen en vrouwen;0 jaar;Azië;2023;2829.0
6409;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);1995;6526.0
6410;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);1996;5211.0
6411;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);1997;4288.0
6412;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);1998;3701.0
6413;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);1999;3069.0
6414;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2000;2803.0
6415;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2001;2717.0
6416;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2002;2651.0
6417;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2003;2515.0
6418;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2004;2548.0
6419;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2005;2463.0
6420;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2006;2387.0
6421;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2007;2467.0
6422;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2008;2562.0
6423;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2009;3059.0
6424;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2010;3395.0
6425;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2011;3755.0
6426;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2012;4217.0
6427;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2013;4663.0
6428;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2014;4834.0
6429;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2015;5452.0
6430;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2016;5798.0
6431;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2017;6173.0
6432;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2018;6733.0
6433;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2019;6957.0
6434;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2020;7414.0
6435;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2021;7296.0
6436;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2022;7778.0
6437;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederlands);2023;7920.0
6438;Totaal mannen en vrouwen;0 jaar;Oceanië;1995;10.0
6439;Totaal mannen en vrouwen;0 jaar;Oceanië;1996;7.0
6440;Totaal mannen en vrouwen;0 jaar;Oceanië;1997;11.0
6441;Totaal mannen en vrouwen;0 jaar;Oceanië;1998;8.0
6442;Totaal mannen en vrouwen;0 jaar;Oceanië;1999;9.0
6443;Totaal mannen en vrouwen;0 jaar;Oceanië;2000;14.0
6444;Totaal mannen en vrouwen;0 jaar;Oceanië;2001;15.0
6445;Totaal mannen en vrouwen;0 jaar;Oceanië;2002;18.0
6446;Totaal mannen en vrouwen;0 jaar;Oceanië;2003;20.0
6447;Totaal mannen en vrouwen;0 jaar;Oceanië;2004;16.0
6448;Totaal mannen en vrouwen;0 jaar;Oceanië;2005;16.0
6449;Totaal mannen en vrouwen;0 jaar;Oceanië;2006;15.0
6450;Totaal mannen en vrouwen;0 jaar;Oceanië;2007;16.0
6451;Totaal mannen en vrouwen;0 jaar;Oceanië;2008;14.0
6452;Totaal mannen en vrouwen;0 jaar;Oceanië;2009;11.0
6453;Totaal mannen en vrouwen;0 jaar;Oceanië;2010;13.0
6454;Totaal mannen en vrouwen;0 jaar;Oceanië;2011;8.0
6455;Totaal mannen en vrouwen;0 jaar;Oceanië;2012;14.0
6456;Totaal mannen en vrouwen;0 jaar;Oceanië;2013;15.0
6457;Totaal mannen en vrouwen;0 jaar;Oceanië;2014;6.0
6458;Totaal mannen en vrouwen;0 jaar;Oceanië;2015;8.0
6459;Totaal mannen en vrouwen;0 jaar;Oceanië;2016;14.0
6460;Totaal mannen en vrouwen;0 jaar;Oceanië;2017;18.0
6461;Totaal mannen en vrouwen;0 jaar;Oceanië;2018;12.0
6462;Totaal mannen en vrouwen;0 jaar;Oceanië;2019;7.0
6463;Totaal mannen en vrouwen;0 jaar;Oceanië;2020;17.0
6464;Totaal mannen en vrouwen;0 jaar;Oceanië;2021;8.0
6465;Totaal mannen en vrouwen;0 jaar;Oceanië;2022;13.0
6466;Totaal mannen en vrouwen;0 jaar;Oceanië;2023;18.0
6467;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);1995;1196.0
6468;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);1996;1118.0
6469;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);1997;1103.0
6470;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);1998;1053.0
6471;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);1999;1087.0
6472;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2000;1068.0
6473;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2001;1119.0
6474;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2002;1135.0
6475;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2003;1179.0
6476;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2004;1186.0
6477;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2005;1371.0
6478;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2006;1353.0
6479;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2007;1599.0
6480;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2008;1782.0
6481;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2009;2245.0
6482;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2010;2638.0
6483;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2011;3016.0
6484;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2012;3410.0
6485;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2013;3863.0
6486;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2014;4075.0
6487;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2015;4679.0
6488;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2016;5075.0
6489;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2017;5417.0
6490;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2018;5893.0
6491;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2019;6105.0
6492;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2020;6504.0
6493;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2021;6135.0
6494;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2022;6585.0
6495;Totaal mannen en vrouwen;0 jaar;Europese Unie (exclusief Nederlands);2023;6196.0
6496;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;1995;
6497;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;1996;
6498;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;1997;
6499;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;1998;
6500;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;1999;
6501;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2000;
6502;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2001;
6503;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2002;
6504;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2003;
6505;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2004;
6506;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2005;126.0
6507;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2006;196.0
6508;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2007;354.0
6509;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2008;508.0
6510;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2009;852.0
6511;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2010;1120.0
6512;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2011;1443.0
6513;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2012;1855.0
6514;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2013;2173.0
6515;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2014;2440.0
6516;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2015;2802.0
6517;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2016;3204.0
6518;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2017;3484.0
6519;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2018;3818.0
6520;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2019;4031.0
6521;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2020;4210.0
6522;Totaal mannen en vrouwen;0 jaar;Midden- en Oost-Europese nat. in de EU;2021;4102.0
