ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenPeriodeEerder_4
2765;79 Reisbureaus, reisorganisatie en -info;2007 1e kwartaal;53.7;12.1;;
2766;79 Reisbureaus, reisorganisatie en -info;2007 2e kwartaal;54.7;1.6;;
2767;79 Reisbureaus, reisorganisatie en -info;2007 3e kwartaal;74.2;-1.8;;
2768;79 Reisbureaus, reisorganisatie en -info;2007 4e kwartaal;49.7;2.4;;
2769;79 Reisbureaus, reisorganisatie en -info;2007;58.1;2.9;;
2770;79 Reisbureaus, reisorganisatie en -info;2008 1e kwartaal;55.4;3.2;;
2771;79 Reisbureaus, reisorganisatie en -info;2008 2e kwartaal;54.2;-0.9;;
2772;79 Reisbureaus, reisorganisatie en -info;2008 3e kwartaal;74.3;0.1;;
2773;79 Reisbureaus, reisorganisatie en -info;2008 4e kwartaal;49.3;-0.8;;
2774;79 Reisbureaus, reisorganisatie en -info;2008;58.3;0.4;;
2775;79 Reisbureaus, reisorganisatie en -info;2009 1e kwartaal;51.6;-6.8;;
2776;79 Reisbureaus, reisorganisatie en -info;2009 2e kwartaal;52.8;-2.6;;
2777;79 Reisbureaus, reisorganisatie en -info;2009 3e kwartaal;75.4;1.5;;
2778;79 Reisbureaus, reisorganisatie en -info;2009 4e kwartaal;48.7;-1.2;;
2779;79 Reisbureaus, reisorganisatie en -info;2009;57.1;-2.0;;
2780;79 Reisbureaus, reisorganisatie en -info;2010 1e kwartaal;53.2;3.1;;
2781;79 Reisbureaus, reisorganisatie en -info;2010 2e kwartaal;56.8;7.5;;
2782;79 Reisbureaus, reisorganisatie en -info;2010 3e kwartaal;85.6;13.5;;
2783;79 Reisbureaus, reisorganisatie en -info;2010 4e kwartaal;54.0;10.8;;
2784;79 Reisbureaus, reisorganisatie en -info;2010;62.4;9.2;;
2785;79 Reisbureaus, reisorganisatie en -info;2011 1e kwartaal;55.4;4.0;;
2786;79 Reisbureaus, reisorganisatie en -info;2011 2e kwartaal;64.4;13.3;;
2787;79 Reisbureaus, reisorganisatie en -info;2011 3e kwartaal;92.4;8.0;;
2788;79 Reisbureaus, reisorganisatie en -info;2011 4e kwartaal;60.0;11.1;;
2789;79 Reisbureaus, reisorganisatie en -info;2011;68.0;9.0;;
2790;79 Reisbureaus, reisorganisatie en -info;2012 1e kwartaal;62.3;12.5;;
2791;79 Reisbureaus, reisorganisatie en -info;2012 2e kwartaal;77.7;20.7;;
2792;79 Reisbureaus, reisorganisatie en -info;2012 3e kwartaal;111.3;20.5;;
2793;79 Reisbureaus, reisorganisatie en -info;2012 4e kwartaal;67.2;12.1;;
2794;79 Reisbureaus, reisorganisatie en -info;2012;79.6;17.1;;
2795;79 Reisbureaus, reisorganisatie en -info;2013 1e kwartaal;67.0;7.5;;
2796;79 Reisbureaus, reisorganisatie en -info;2013 2e kwartaal;83.5;7.4;;
2797;79 Reisbureaus, reisorganisatie en -info;2013 3e kwartaal;103.3;-7.2;;
2798;79 Reisbureaus, reisorganisatie en -info;2013 4e kwartaal;61.7;-8.2;;
2799;79 Reisbureaus, reisorganisatie en -info;2013;78.9;-0.9;;
2800;79 Reisbureaus, reisorganisatie en -info;2014 1e kwartaal;63.5;-5.2;;
2801;79 Reisbureaus, reisorganisatie en -info;2014 2e kwartaal;83.2;-0.4;;
2802;79 Reisbureaus, reisorganisatie en -info;2014 3e kwartaal;115.5;11.8;;
2803;79 Reisbureaus, reisorganisatie en -info;2014 4e kwartaal;70.5;14.2;;
2804;79 Reisbureaus, reisorganisatie en -info;2014;83.2;5.4;;
2805;79 Reisbureaus, reisorganisatie en -info;2015 1e kwartaal;72.1;13.5;;
2806;79 Reisbureaus, reisorganisatie en -info;2015 2e kwartaal;99.0;19.1;;
2807;79 Reisbureaus, reisorganisatie en -info;2015 3e kwartaal;140.2;21.3;;
2808;79 Reisbureaus, reisorganisatie en -info;2015 4e kwartaal;88.7;25.8;;
2809;79 Reisbureaus, reisorganisatie en -info;2015;100.0;20.2;;
2810;79 Reisbureaus, reisorganisatie en -info;2016 1e kwartaal;92.5;28.3;;
2811;79 Reisbureaus, reisorganisatie en -info;2016 2e kwartaal;113.5;14.6;;
2812;79 Reisbureaus, reisorganisatie en -info;2016 3e kwartaal;162.4;15.9;;
2813;79 Reisbureaus, reisorganisatie en -info;2016 4e kwartaal;107.4;21.1;;
2814;79 Reisbureaus, reisorganisatie en -info;2016;119.0;19.0;;
2815;79 Reisbureaus, reisorganisatie en -info;2017 1e kwartaal;110.3;19.2;;
2816;79 Reisbureaus, reisorganisatie en -info;2017 2e kwartaal;136.6;20.4;;
2817;79 Reisbureaus, reisorganisatie en -info;2017 3e kwartaal;183.8;13.2;;
2818;79 Reisbureaus, reisorganisatie en -info;2017 4e kwartaal;113.8;5.9;;
2819;79 Reisbureaus, reisorganisatie en -info;2017;136.1;14.4;;
2820;79 Reisbureaus, reisorganisatie en -info;2018 1e kwartaal;114.9;4.2;;
2821;79 Reisbureaus, reisorganisatie en -info;2018 2e kwartaal;148.2;8.5;;
2822;79 Reisbureaus, reisorganisatie en -info;2018 3e kwartaal;202.9;10.4;;
2823;79 Reisbureaus, reisorganisatie en -info;2018 4e kwartaal;129.0;13.4;;
2824;79 Reisbureaus, reisorganisatie en -info;2018;148.8;9.3;;
2825;79 Reisbureaus, reisorganisatie en -info;2019 1e kwartaal;122.0;6.2;;
2826;79 Reisbureaus, reisorganisatie en -info;2019 2e kwartaal;158.6;7.0;;
2827;79 Reisbureaus, reisorganisatie en -info;2019 3e kwartaal;214.2;5.5;;
2828;79 Reisbureaus, reisorganisatie en -info;2019 4e kwartaal;136.6;5.9;;
2829;79 Reisbureaus, reisorganisatie en -info;2019;157.9;6.1;;
2830;79 Reisbureaus, reisorganisatie en -info;2020 1e kwartaal;94.0;-23.0;;
2831;79 Reisbureaus, reisorganisatie en -info;2020 2e kwartaal;17.7;-88.9;;
2832;79 Reisbureaus, reisorganisatie en -info;2020 3e kwartaal;88.3;-58.8;;
2833;79 Reisbureaus, reisorganisatie en -info;2020 4e kwartaal;34.4;-74.8;;
2834;79 Reisbureaus, reisorganisatie en -info;2020;58.6;-62.9;;
2835;79 Reisbureaus, reisorganisatie en -info;2021 1e kwartaal;30.9;-67.1;37.8;
2836;79 Reisbureaus, reisorganisatie en -info;2021 2e kwartaal;64.5;265.2;64.1;69.7
2837;79 Reisbureaus, reisorganisatie en -info;2021 3e kwartaal;172.5;95.4;130.5;103.6
2838;79 Reisbureaus, reisorganisatie en -info;2021 4e kwartaal;114.8;233.5;133.0;1.9
2839;79 Reisbureaus, reisorganisatie en -info;2021;95.7;63.3;91.3;
2840;79 Reisbureaus, reisorganisatie en -info;2022 1e kwartaal;97.4;214.8;133.9;0.7
2841;79 Reisbureaus, reisorganisatie en -info;2022 2e kwartaal;151.3;134.5;156.5;16.9
2842;79 Reisbureaus, reisorganisatie en -info;2022 3e kwartaal;258.8;50.0;181.2;15.8
2843;79 Reisbureaus, reisorganisatie en -info;2022 4e kwartaal;156.2;36.0;179.2;-1.1
2844;79 Reisbureaus, reisorganisatie en -info;2022;165.9;73.4;162.7;78.1
2845;79 Reisbureaus, reisorganisatie en -info;2023 1e kwartaal;141.8;45.6;194.5;8.6
2846;79 Reisbureaus, reisorganisatie en -info;2023 2e kwartaal;201.7;33.3;205.0;5.4
2847;79 Reisbureaus, reisorganisatie en -info;2023 3e kwartaal;292.6;13.1;205.8;0.4
2848;79 Reisbureaus, reisorganisatie en -info;2023 4e kwartaal;181.3;16.1;210.5;2.2
2849;79 Reisbureaus, reisorganisatie en -info;2023;204.4;23.2;203.9;25.4
2850;7912 Reisorganisatiebureaus;2005 1e kwartaal;72.3;;;
2851;7912 Reisorganisatiebureaus;2005 2e kwartaal;80.3;;;
2852;7912 Reisorganisatiebureaus;2005 3e kwartaal;125.0;;;
2853;7912 Reisorganisatiebureaus;2005 4e kwartaal;69.3;;;
2854;7912 Reisorganisatiebureaus;2005;86.7;;;
2855;7912 Reisorganisatiebureaus;2006 1e kwartaal;82.5;14.1;;
2856;7912 Reisorganisatiebureaus;2006 2e kwartaal;94.0;17.0;;
2857;7912 Reisorganisatiebureaus;2006 3e kwartaal;152.4;22.0;;
2858;7912 Reisorganisatiebureaus;2006 4e kwartaal;85.9;23.9;;
2859;7912 Reisorganisatiebureaus;2006;103.7;19.6;;
2860;7912 Reisorganisatiebureaus;2007 1e kwartaal;93.9;13.8;;
2861;7912 Reisorganisatiebureaus;2007 2e kwartaal;98.6;4.9;;
2862;7912 Reisorganisatiebureaus;2007 3e kwartaal;161.3;5.8;;
2863;7912 Reisorganisatiebureaus;2007 4e kwartaal;90.5;5.3;;
2864;7912 Reisorganisatiebureaus;2007;111.1;7.1;;
2865;7912 Reisorganisatiebureaus;2008 1e kwartaal;111.1;18.4;;
2866;7912 Reisorganisatiebureaus;2008 2e kwartaal;103.2;4.7;;
2867;7912 Reisorganisatiebureaus;2008 3e kwartaal;156.6;-2.9;;
2868;7912 Reisorganisatiebureaus;2008 4e kwartaal;85.2;-5.9;;
2869;7912 Reisorganisatiebureaus;2008;114.0;2.7;;
2870;7912 Reisorganisatiebureaus;2009 1e kwartaal;97.7;-12.0;;
2871;7912 Reisorganisatiebureaus;2009 2e kwartaal;101.2;-1.9;;
2872;7912 Reisorganisatiebureaus;2009 3e kwartaal;162.0;3.4;;
2873;7912 Reisorganisatiebureaus;2009 4e kwartaal;84.8;-0.5;;
2874;7912 Reisorganisatiebureaus;2009;111.4;-2.3;;
2875;7912 Reisorganisatiebureaus;2010 1e kwartaal;99.3;1.6;;
2876;7912 Reisorganisatiebureaus;2010 2e kwartaal;104.0;2.8;;
2877;7912 Reisorganisatiebureaus;2010 3e kwartaal;179.1;10.6;;
2878;7912 Reisorganisatiebureaus;2010 4e kwartaal;88.1;4.0;;
2879;7912 Reisorganisatiebureaus;2010;117.6;5.6;;
2880;7912 Reisorganisatiebureaus;2011 1e kwartaal;96.7;-2.5;;
2881;7912 Reisorganisatiebureaus;2011 2e kwartaal;113.9;9.5;;
2882;7912 Reisorganisatiebureaus;2011 3e kwartaal;172.8;-3.5;;
2883;7912 Reisorganisatiebureaus;2011 4e kwartaal;85.5;-2.9;;
2884;7912 Reisorganisatiebureaus;2011;117.3;-0.3;;
2885;7912 Reisorganisatiebureaus;2012 1e kwartaal;95.7;-1.0;;
2886;7912 Reisorganisatiebureaus;2012 2e kwartaal;114.9;0.8;;
2887;7912 Reisorganisatiebureaus;2012 3e kwartaal;185.8;7.5;;
2888;7912 Reisorganisatiebureaus;2012 4e kwartaal;91.8;7.3;;
2889;7912 Reisorganisatiebureaus;2012;122.1;4.1;;
2890;7912 Reisorganisatiebureaus;2013 1e kwartaal;91.9;-4.0;;
2891;7912 Reisorganisatiebureaus;2013 2e kwartaal;120.0;4.4;;
2892;7912 Reisorganisatiebureaus;2013 3e kwartaal;141.5;-23.8;;
2893;7912 Reisorganisatiebureaus;2013 4e kwartaal;69.6;-24.3;;
2894;7912 Reisorganisatiebureaus;2013;105.7;-13.4;;
2895;7912 Reisorganisatiebureaus;2014 1e kwartaal;69.7;-24.1;;
2896;7912 Reisorganisatiebureaus;2014 2e kwartaal;98.3;-18.0;;
2897;7912 Reisorganisatiebureaus;2014 3e kwartaal;145.5;2.8;;
2898;7912 Reisorganisatiebureaus;2014 4e kwartaal;75.6;8.7;;
2899;7912 Reisorganisatiebureaus;2014;97.3;-8.0;;
2900;7912 Reisorganisatiebureaus;2015 1e kwartaal;70.0;0.5;;
2901;7912 Reisorganisatiebureaus;2015 2e kwartaal;104.7;6.5;;
2902;7912 Reisorganisatiebureaus;2015 3e kwartaal;146.2;0.5;;
2903;7912 Reisorganisatiebureaus;2015 4e kwartaal;79.0;4.5;;
2904;7912 Reisorganisatiebureaus;2015;100.0;2.8;;
2905;7912 Reisorganisatiebureaus;2016 1e kwartaal;71.9;2.7;;
2906;7912 Reisorganisatiebureaus;2016 2e kwartaal;98.1;-6.3;;
2907;7912 Reisorganisatiebureaus;2016 3e kwartaal;143.7;-1.7;;
2908;7912 Reisorganisatiebureaus;2016 4e kwartaal;82.0;3.7;;
2909;7912 Reisorganisatiebureaus;2016;98.9;-1.1;;
2910;7912 Reisorganisatiebureaus;2017 1e kwartaal;77.2;7.3;;
2911;7912 Reisorganisatiebureaus;2017 2e kwartaal;104.2;6.2;;
2912;7912 Reisorganisatiebureaus;2017 3e kwartaal;160.7;11.8;;
2913;7912 Reisorganisatiebureaus;2017 4e kwartaal;76.2;-7.0;;
2914;7912 Reisorganisatiebureaus;2017;104.6;5.7;;
2915;7912 Reisorganisatiebureaus;2018 1e kwartaal;74.0;-4.1;;
2916;7912 Reisorganisatiebureaus;2018 2e kwartaal;116.8;12.0;;
2917;7912 Reisorganisatiebureaus;2018 3e kwartaal;169.7;5.6;;
2918;7912 Reisorganisatiebureaus;2018 4e kwartaal;82.1;7.7;;
2919;7912 Reisorganisatiebureaus;2018;110.7;5.8;;
2920;7912 Reisorganisatiebureaus;2019 1e kwartaal;76.4;3.2;;
2921;7912 Reisorganisatiebureaus;2019 2e kwartaal;112.5;-3.7;;
2922;7912 Reisorganisatiebureaus;2019 3e kwartaal;167.9;-1.1;;
2923;7912 Reisorganisatiebureaus;2019 4e kwartaal;82.2;0.1;;
2924;7912 Reisorganisatiebureaus;2019;109.7;-0.8;;
2925;7912 Reisorganisatiebureaus;2020 1e kwartaal;60.1;-21.3;;
2926;7912 Reisorganisatiebureaus;2020 2e kwartaal;1.1;-99.1;;
2927;7912 Reisorganisatiebureaus;2020 3e kwartaal;27.0;-83.9;;
2928;7912 Reisorganisatiebureaus;2020 4e kwartaal;7.6;-90.7;;
2929;7912 Reisorganisatiebureaus;2020;24.0;-78.2;;
2930;7912 Reisorganisatiebureaus;2021 1e kwartaal;3.5;-94.2;5.0;
2931;7912 Reisorganisatiebureaus;2021 2e kwartaal;14.4;1259.7;14.0;182.4
2932;7912 Reisorganisatiebureaus;2021 3e kwartaal;83.4;208.5;54.5;289.4
2933;7912 Reisorganisatiebureaus;2021 4e kwartaal;55.2;625.9;74.2;36.1
2934;7912 Reisorganisatiebureaus;2021;39.1;63.3;36.9;
2935;7912 Reisorganisatiebureaus;2022 1e kwartaal;52.7;1423.3;75.5;1.7
2936;7912 Reisorganisatiebureaus;2022 2e kwartaal;101.6;605.6;101.8;34.9
2937;7912 Reisorganisatiebureaus;2022 3e kwartaal;165.9;98.9;107.2;5.3
2938;7912 Reisorganisatiebureaus;2022 4e kwartaal;83.1;50.5;110.0;2.5
2939;7912 Reisorganisatiebureaus;2022;100.8;157.8;98.6;167.1
2940;7912 Reisorganisatiebureaus;2023 1e kwartaal;79.7;51.1;113.9;3.5
2941;7912 Reisorganisatiebureaus;2023 2e kwartaal;118.0;16.2;118.2;3.8
2942;7912 Reisorganisatiebureaus;2023 3e kwartaal;185.5;11.8;121.6;2.9
2943;7912 Reisorganisatiebureaus;2023 4e kwartaal;98.4;18.5;128.2;5.4
2944;7912 Reisorganisatiebureaus;2023;120.4;19.4;120.4;22.1
2945;80 Beveiligings- en opsporingsdiensten;2005 1e kwartaal;69.4;;;
2946;80 Beveiligings- en opsporingsdiensten;2005 2e kwartaal;73.5;;;
2947;80 Beveiligings- en opsporingsdiensten;2005 3e kwartaal;73.6;;;
2948;80 Beveiligings- en opsporingsdiensten;2005 4e kwartaal;80.2;;;
2949;80 Beveiligings- en opsporingsdiensten;2005;74.2;;;
2950;80 Beveiligings- en opsporingsdiensten;2006 1e kwartaal;77.0;10.9;;
2951;80 Beveiligings- en opsporingsdiensten;2006 2e kwartaal;79.6;8.4;;
2952;80 Beveiligings- en opsporingsdiensten;2006 3e kwartaal;79.5;8.0;;
2953;80 Beveiligings- en opsporingsdiensten;2006 4e kwartaal;86.1;7.4;;
2954;80 Beveiligings- en opsporingsdiensten;2006;80.6;8.6;;
2955;80 Beveiligings- en opsporingsdiensten;2007 1e kwartaal;80.6;4.7;;
2956;80 Beveiligings- en opsporingsdiensten;2007 2e kwartaal;81.6;2.5;;
2957;80 Beveiligings- en opsporingsdiensten;2007 3e kwartaal;84.0;5.6;;
2958;80 Beveiligings- en opsporingsdiensten;2007 4e kwartaal;89.1;3.5;;
2959;80 Beveiligings- en opsporingsdiensten;2007;83.8;4.1;;
2960;80 Beveiligings- en opsporingsdiensten;2008 1e kwartaal;89.8;11.5;;
2961;80 Beveiligings- en opsporingsdiensten;2008 2e kwartaal;91.8;12.4;;
2962;80 Beveiligings- en opsporingsdiensten;2008 3e kwartaal;92.7;10.4;;
2963;80 Beveiligings- en opsporingsdiensten;2008 4e kwartaal;97.4;9.3;;
2964;80 Beveiligings- en opsporingsdiensten;2008;92.9;10.8;;
2965;80 Beveiligings- en opsporingsdiensten;2009 1e kwartaal;94.6;5.3;;
2966;80 Beveiligings- en opsporingsdiensten;2009 2e kwartaal;94.6;3.1;;
2967;80 Beveiligings- en opsporingsdiensten;2009 3e kwartaal;93.0;0.4;;
2968;80 Beveiligings- en opsporingsdiensten;2009 4e kwartaal;97.9;0.6;;
2969;80 Beveiligings- en opsporingsdiensten;2009;95.0;2.3;;
2970;80 Beveiligings- en opsporingsdiensten;2010 1e kwartaal;90.3;-4.6;;
2971;80 Beveiligings- en opsporingsdiensten;2010 2e kwartaal;93.4;-1.3;;
2972;80 Beveiligings- en opsporingsdiensten;2010 3e kwartaal;92.7;-0.3;;
2973;80 Beveiligings- en opsporingsdiensten;2010 4e kwartaal;96.6;-1.3;;
2974;80 Beveiligings- en opsporingsdiensten;2010;93.2;-1.9;;
2975;80 Beveiligings- en opsporingsdiensten;2011 1e kwartaal;93.8;3.9;;
2976;80 Beveiligings- en opsporingsdiensten;2011 2e kwartaal;94.5;1.2;;
2977;80 Beveiligings- en opsporingsdiensten;2011 3e kwartaal;94.3;1.6;;
2978;80 Beveiligings- en opsporingsdiensten;2011 4e kwartaal;99.6;3.1;;
2979;80 Beveiligings- en opsporingsdiensten;2011;95.6;2.5;;
2980;80 Beveiligings- en opsporingsdiensten;2012 1e kwartaal;95.4;1.7;;
2981;80 Beveiligings- en opsporingsdiensten;2012 2e kwartaal;95.6;1.1;;
2982;80 Beveiligings- en opsporingsdiensten;2012 3e kwartaal;97.1;3.1;;
2983;80 Beveiligings- en opsporingsdiensten;2012 4e kwartaal;102.2;2.6;;
2984;80 Beveiligings- en opsporingsdiensten;2012;97.6;2.1;;
2985;80 Beveiligings- en opsporingsdiensten;2013 1e kwartaal;96.9;1.6;97.8;
2986;80 Beveiligings- en opsporingsdiensten;2013 2e kwartaal;94.1;-1.5;95.6;-2.3
2987;80 Beveiligings- en opsporingsdiensten;2013 3e kwartaal;95.6;-1.5;96.8;1.2
2988;80 Beveiligings- en opsporingsdiensten;2013 4e kwartaal;98.4;-3.7;94.7;-2.1
2989;80 Beveiligings- en opsporingsdiensten;2013;96.3;-1.4;96.2;
2990;80 Beveiligings- en opsporingsdiensten;2014 1e kwartaal;95.8;-1.1;96.9;2.3
2991;80 Beveiligings- en opsporingsdiensten;2014 2e kwartaal;94.4;0.2;95.9;-1.0
2992;80 Beveiligings- en opsporingsdiensten;2014 3e kwartaal;94.8;-0.8;95.9;-0.1
2993;80 Beveiligings- en opsporingsdiensten;2014 4e kwartaal;101.5;3.1;97.7;1.9
2994;80 Beveiligings- en opsporingsdiensten;2014;96.6;0.4;96.6;0.4
2995;80 Beveiligings- en opsporingsdiensten;2015 1e kwartaal;95.8;-0.1;96.9;-0.8
2996;80 Beveiligings- en opsporingsdiensten;2015 2e kwartaal;97.4;3.2;99.0;2.1
2997;80 Beveiligings- en opsporingsdiensten;2015 3e kwartaal;99.0;4.4;99.9;0.9
2998;80 Beveiligings- en opsporingsdiensten;2015 4e kwartaal;107.9;6.3;104.0;4.1
2999;80 Beveiligings- en opsporingsdiensten;2015;100.0;3.5;100.0;3.5
3000;80 Beveiligings- en opsporingsdiensten;2016 1e kwartaal;98.0;2.4;99.4;-4.5
3001;80 Beveiligings- en opsporingsdiensten;2016 2e kwartaal;97.1;-0.3;98.7;-0.7
3002;80 Beveiligings- en opsporingsdiensten;2016 3e kwartaal;98.0;-1.1;98.8;0.1
3003;80 Beveiligings- en opsporingsdiensten;2016 4e kwartaal;103.7;-3.9;99.8;1.0
3004;80 Beveiligings- en opsporingsdiensten;2016;99.2;-0.8;99.2;-0.8
3005;80 Beveiligings- en opsporingsdiensten;2017 1e kwartaal;99.3;1.3;100.7;0.9
3006;80 Beveiligings- en opsporingsdiensten;2017 2e kwartaal;100.9;4.0;102.6;1.8
3007;80 Beveiligings- en opsporingsdiensten;2017 3e kwartaal;103.7;5.9;104.5;1.9
3008;80 Beveiligings- en opsporingsdiensten;2017 4e kwartaal;109.6;5.7;105.7;1.1
3009;80 Beveiligings- en opsporingsdiensten;2017;103.4;4.2;103.4;4.2
3010;80 Beveiligings- en opsporingsdiensten;2018 1e kwartaal;105.7;6.5;107.1;1.3
3011;80 Beveiligings- en opsporingsdiensten;2018 2e kwartaal;109.3;8.3;110.9;3.5
3012;80 Beveiligings- en opsporingsdiensten;2018 3e kwartaal;110.1;6.1;110.9;0.1
3013;80 Beveiligings- en opsporingsdiensten;2018 4e kwartaal;118.6;8.2;114.8;3.5
3014;80 Beveiligings- en opsporingsdiensten;2018;110.9;7.3;110.9;7.3
3015;80 Beveiligings- en opsporingsdiensten;2019 1e kwartaal;111.7;5.6;113.0;-1.6
3016;80 Beveiligings- en opsporingsdiensten;2019 2e kwartaal;113.5;3.9;115.1;1.8
3017;80 Beveiligings- en opsporingsdiensten;2019 3e kwartaal;116.8;6.1;117.7;2.3
3018;80 Beveiligings- en opsporingsdiensten;2019 4e kwartaal;124.5;5.0;120.7;2.6
3019;80 Beveiligings- en opsporingsdiensten;2019;116.6;5.1;116.6;5.1
3020;80 Beveiligings- en opsporingsdiensten;2020 1e kwartaal;121.7;9.0;122.9;1.8
3021;80 Beveiligings- en opsporingsdiensten;2020 2e kwartaal;108.9;-4.1;110.4;-10.2
3022;80 Beveiligings- en opsporingsdiensten;2020 3e kwartaal;114.9;-1.6;115.9;5.0
3023;80 Beveiligings- en opsporingsdiensten;2020 4e kwartaal;124.0;-0.4;120.3;3.8
3024;80 Beveiligings- en opsporingsdiensten;2020;117.4;0.6;117.4;0.6
3025;80 Beveiligings- en opsporingsdiensten;2021 1e kwartaal;119.7;-1.7;121.9;1.3
3026;80 Beveiligings- en opsporingsdiensten;2021 2e kwartaal;129.8;19.2;130.8;7.4
3027;80 Beveiligings- en opsporingsdiensten;2021 3e kwartaal;132.9;15.7;133.8;2.3
3028;80 Beveiligings- en opsporingsdiensten;2021 4e kwartaal;146.0;17.8;141.8;6.0
3029;80 Beveiligings- en opsporingsdiensten;2021;132.1;12.6;132.1;12.5
3030;80 Beveiligings- en opsporingsdiensten;2022 1e kwartaal;138.9;16.1;142.1;0.2
3031;80 Beveiligings- en opsporingsdiensten;2022 2e kwartaal;153.1;17.9;153.9;8.3
3032;80 Beveiligings- en opsporingsdiensten;2022 3e kwartaal;164.9;24.1;165.8;7.8
3033;80 Beveiligings- en opsporingsdiensten;2022 4e kwartaal;184.1;26.1;178.7;7.8
3034;80 Beveiligings- en opsporingsdiensten;2022;160.3;21.3;160.1;21.3
3035;80 Beveiligings- en opsporingsdiensten;2023 1e kwartaal;185.0;33.1;188.8;5.7
3036;80 Beveiligings- en opsporingsdiensten;2023 2e kwartaal;197.6;29.1;197.8;4.7
3037;80 Beveiligings- en opsporingsdiensten;2023 3e kwartaal;203.9;23.6;204.9;3.6
3038;80 Beveiligings- en opsporingsdiensten;2023 4e kwartaal;216.1;17.4;211.0;3.0
3039;80 Beveiligings- en opsporingsdiensten;2023;200.6;25.2;200.6;25.3
3040;81 Schoonmaakbedrijven, hoveniers e.d.;2005 1e kwartaal;62.7;;;
3041;81 Schoonmaakbedrijven, hoveniers e.d.;2005 2e kwartaal;76.6;;;
3042;81 Schoonmaakbedrijven, hoveniers e.d.;2005 3e kwartaal;73.8;;;
3043;81 Schoonmaakbedrijven, hoveniers e.d.;2005 4e kwartaal;87.7;;;
3044;81 Schoonmaakbedrijven, hoveniers e.d.;2005;75.2;;;
3045;81 Schoonmaakbedrijven, hoveniers e.d.;2006 1e kwartaal;65.1;3.8;;
3046;81 Schoonmaakbedrijven, hoveniers e.d.;2006 2e kwartaal;81.3;6.1;;
3047;81 Schoonmaakbedrijven, hoveniers e.d.;2006 3e kwartaal;80.4;8.9;;
3048;81 Schoonmaakbedrijven, hoveniers e.d.;2006 4e kwartaal;94.3;7.6;;
3049;81 Schoonmaakbedrijven, hoveniers e.d.;2006;80.3;6.7;;
3050;81 Schoonmaakbedrijven, hoveniers e.d.;2007 1e kwartaal;70.3;8.0;;
3051;81 Schoonmaakbedrijven, hoveniers e.d.;2007 2e kwartaal;85.7;5.4;;
3052;81 Schoonmaakbedrijven, hoveniers e.d.;2007 3e kwartaal;83.2;3.5;;
3053;81 Schoonmaakbedrijven, hoveniers e.d.;2007 4e kwartaal;98.1;4.0;;
3054;81 Schoonmaakbedrijven, hoveniers e.d.;2007;84.3;5.1;;
3055;81 Schoonmaakbedrijven, hoveniers e.d.;2008 1e kwartaal;75.2;7.0;;
3056;81 Schoonmaakbedrijven, hoveniers e.d.;2008 2e kwartaal;91.5;6.8;;
3057;81 Schoonmaakbedrijven, hoveniers e.d.;2008 3e kwartaal;89.4;7.5;;
3058;81 Schoonmaakbedrijven, hoveniers e.d.;2008 4e kwartaal;104.6;6.6;;
3059;81 Schoonmaakbedrijven, hoveniers e.d.;2008;90.2;7.0;;
3060;81 Schoonmaakbedrijven, hoveniers e.d.;2009 1e kwartaal;78.1;3.8;;
3061;81 Schoonmaakbedrijven, hoveniers e.d.;2009 2e kwartaal;92.3;0.9;;
3062;81 Schoonmaakbedrijven, hoveniers e.d.;2009 3e kwartaal;91.2;2.0;;
3063;81 Schoonmaakbedrijven, hoveniers e.d.;2009 4e kwartaal;103.3;-1.2;;
3064;81 Schoonmaakbedrijven, hoveniers e.d.;2009;91.2;1.2;;
3065;81 Schoonmaakbedrijven, hoveniers e.d.;2010 1e kwartaal;75.1;-3.8;;
3066;81 Schoonmaakbedrijven, hoveniers e.d.;2010 2e kwartaal;92.6;0.3;;
3067;81 Schoonmaakbedrijven, hoveniers e.d.;2010 3e kwartaal;93.2;2.2;;
3068;81 Schoonmaakbedrijven, hoveniers e.d.;2010 4e kwartaal;104.6;1.2;;
3069;81 Schoonmaakbedrijven, hoveniers e.d.;2010;91.4;0.2;;
3070;81 Schoonmaakbedrijven, hoveniers e.d.;2011 1e kwartaal;80.0;6.5;;
3071;81 Schoonmaakbedrijven, hoveniers e.d.;2011 2e kwartaal;95.5;3.2;;
3072;81 Schoonmaakbedrijven, hoveniers e.d.;2011 3e kwartaal;91.6;-1.7;;
3073;81 Schoonmaakbedrijven, hoveniers e.d.;2011 4e kwartaal;107.1;2.4;;
3074;81 Schoonmaakbedrijven, hoveniers e.d.;2011;93.6;2.4;;
3075;81 Schoonmaakbedrijven, hoveniers e.d.;2012 1e kwartaal;77.8;-2.7;;
3076;81 Schoonmaakbedrijven, hoveniers e.d.;2012 2e kwartaal;96.8;1.3;;
3077;81 Schoonmaakbedrijven, hoveniers e.d.;2012 3e kwartaal;97.1;6.0;;
3078;81 Schoonmaakbedrijven, hoveniers e.d.;2012 4e kwartaal;105.2;-1.8;;
3079;81 Schoonmaakbedrijven, hoveniers e.d.;2012;94.3;0.7;;
3080;81 Schoonmaakbedrijven, hoveniers e.d.;2013 1e kwartaal;77.2;-0.9;90.9;
