ID;CPI;Perioden;Indexcijfers1Decimaal_1;Indexcijfers0Decimalen_2;Wegingscoefficienten_3
6215;0221   Sigaretten;1998 februari;;113.0;1297
6216;0221   Sigaretten;1998 maart;;114.0;1297
6217;0221   Sigaretten;1998 april;;114.0;1297
6218;0221   Sigaretten;1998 mei;;114.0;1297
6219;0221   Sigaretten;1998 juni;;114.0;1297
6220;0221   Sigaretten;1998 juli;;114.0;1297
6221;0221   Sigaretten;1998 augustus;;114.0;1297
6222;0221   Sigaretten;1998 september;;114.0;1297
6223;0221   Sigaretten;1998 oktober;;118.0;1297
6224;0221   Sigaretten;1998 november;;118.0;1297
6225;0221   Sigaretten;1998 december;;118.0;1297
6226;0221   Sigaretten;1998;;115.0;1297
6227;0221   Sigaretten;1999 januari;;118.0;1297
6228;0221   Sigaretten;1999 februari;;118.0;1297
6229;0221   Sigaretten;1999 maart;;118.0;1297
6230;0221   Sigaretten;1999 april;;118.0;1297
6231;0221   Sigaretten;1999 mei;;118.0;1297
6232;0221   Sigaretten;1999 juni;;118.0;1297
6233;0221   Sigaretten;1999 juli;;118.0;1297
6234;0221   Sigaretten;1999 augustus;;123.0;1297
6235;0221   Sigaretten;1999 september;;123.0;1297
6236;0221   Sigaretten;1999 oktober;;123.0;1297
6237;0221   Sigaretten;1999 november;;123.0;1297
6238;0221   Sigaretten;1999 december;;123.0;1297
6239;0221   Sigaretten;1999;;120.0;1297
6240;0221   Sigaretten;2000 januari;;123.0;1297
6241;0221   Sigaretten;2000 februari;;123.0;1297
6242;0221   Sigaretten;2000 maart;;123.0;1297
6243;0221   Sigaretten;2000 april;;123.0;1297
6244;0221   Sigaretten;2000 mei;;123.0;1297
6245;0221   Sigaretten;2000 juni;;127.0;1297
6246;0221   Sigaretten;2000 juli;;127.0;1297
6247;0221   Sigaretten;2000 augustus;;127.0;1297
6248;0221   Sigaretten;2000 september;;127.0;1297
6249;0221   Sigaretten;2000 oktober;;127.0;1297
6250;0221   Sigaretten;2000 november;;127.0;1297
6251;0221   Sigaretten;2000 december;;127.0;1297
6252;0221   Sigaretten;2000;;125.0;1297
6253;0221   Sigaretten;2001 januari;;127.0;1297
6254;0221   Sigaretten;2001 februari;;132.0;1297
6255;0221   Sigaretten;2001 maart;;133.0;1297
6256;0221   Sigaretten;2001 april;;133.0;1297
6257;0221   Sigaretten;2001 mei;;133.0;1297
6258;0221   Sigaretten;2001 juni;;133.0;1297
6259;0221   Sigaretten;2001 juli;;133.0;1297
6260;0221   Sigaretten;2001 augustus;;134.0;1297
6261;0221   Sigaretten;2001 september;;136.0;1297
6262;0221   Sigaretten;2001 oktober;;137.0;1297
6263;0221   Sigaretten;2001 november;;137.0;1297
6264;0221   Sigaretten;2001 december;;137.0;1297
6265;0221   Sigaretten;2001;;134.0;1297
6266;0221   Sigaretten;2002 januari;;137.0;1297
6267;0221   Sigaretten;2002 februari;;137.0;1297
6268;0221   Sigaretten;2002 maart;;137.0;1297
6269;0221   Sigaretten;2002 april;;137.0;1297
6270;0221   Sigaretten;2002 mei;;138.0;1297
6271;0221   Sigaretten;2002 juni;;142.0;1297
6272;0221   Sigaretten;2002 juli;;142.0;1297
6273;0221   Sigaretten;2002 augustus;;142.0;1297
6274;0221   Sigaretten;2002 september;;142.0;1297
6275;0221   Sigaretten;2002 oktober;;142.0;1297
6276;0221   Sigaretten;2002 november;;142.0;1297
6277;0221   Sigaretten;2002 december;;142.0;1297
6278;0221   Sigaretten;2002;;140.0;1297
6279;0222   Shag;1996 januari;;103.0;605
6280;0222   Shag;1996 februari;;104.0;605
6281;0222   Shag;1996 maart;;104.0;605
6282;0222   Shag;1996 april;;104.0;605
6283;0222   Shag;1996 mei;;104.0;605
6284;0222   Shag;1996 juni;;104.0;605
6285;0222   Shag;1996 juli;;104.0;605
6286;0222   Shag;1996 augustus;;104.0;605
6287;0222   Shag;1996 september;;104.0;605
6288;0222   Shag;1996 oktober;;106.0;605
6289;0222   Shag;1996 november;;106.0;605
6290;0222   Shag;1996 december;;106.0;605
6291;0222   Shag;1996;;104.0;605
6292;0222   Shag;1997 januari;;106.0;605
6293;0222   Shag;1997 februari;;107.0;605
6294;0222   Shag;1997 maart;;109.0;605
6295;0222   Shag;1997 april;;110.0;605
6296;0222   Shag;1997 mei;;110.0;605
6297;0222   Shag;1997 juni;;110.0;605
6298;0222   Shag;1997 juli;;110.0;605
6299;0222   Shag;1997 augustus;;110.0;605
6300;0222   Shag;1997 september;;110.0;605
6301;0222   Shag;1997 oktober;;110.0;605
6302;0222   Shag;1997 november;;110.0;605
6303;0222   Shag;1997 december;;110.0;605
6304;0222   Shag;1997;;109.0;605
6305;0222   Shag;1998 januari;;111.0;605
6306;0222   Shag;1998 februari;;114.0;605
6307;0222   Shag;1998 maart;;115.0;605
6308;0222   Shag;1998 april;;115.0;605
6309;0222   Shag;1998 mei;;115.0;605
6310;0222   Shag;1998 juni;;115.0;605
6311;0222   Shag;1998 juli;;115.0;605
6312;0222   Shag;1998 augustus;;115.0;605
6313;0222   Shag;1998 september;;115.0;605
6314;0222   Shag;1998 oktober;;119.0;605
6315;0222   Shag;1998 november;;119.0;605
6316;0222   Shag;1998 december;;119.0;605
6317;0222   Shag;1998;;115.0;605
6318;0222   Shag;1999 januari;;119.0;605
6319;0222   Shag;1999 februari;;119.0;605
6320;0222   Shag;1999 maart;;119.0;605
6321;0222   Shag;1999 april;;119.0;605
6322;0222   Shag;1999 mei;;119.0;605
6323;0222   Shag;1999 juni;;119.0;605
6324;0222   Shag;1999 juli;;119.0;605
6325;0222   Shag;1999 augustus;;119.0;605
6326;0222   Shag;1999 september;;119.0;605
6327;0222   Shag;1999 oktober;;119.0;605
6328;0222   Shag;1999 november;;119.0;605
6329;0222   Shag;1999 december;;119.0;605
6330;0222   Shag;1999;;119.0;605
6331;0222   Shag;2000 januari;;119.0;605
6332;0222   Shag;2000 februari;;123.0;605
6333;0222   Shag;2000 maart;;124.0;605
6334;0222   Shag;2000 april;;124.0;605
6335;0222   Shag;2000 mei;;124.0;605
6336;0222   Shag;2000 juni;;124.0;605
6337;0222   Shag;2000 juli;;124.0;605
6338;0222   Shag;2000 augustus;;124.0;605
6339;0222   Shag;2000 september;;125.0;605
6340;0222   Shag;2000 oktober;;128.0;605
6341;0222   Shag;2000 november;;128.0;605
6342;0222   Shag;2000 december;;128.0;605
6343;0222   Shag;2000;;124.0;605
6344;0222   Shag;2001 januari;;128.0;605
6345;0222   Shag;2001 februari;;133.0;605
6346;0222   Shag;2001 maart;;133.0;605
6347;0222   Shag;2001 april;;133.0;605
6348;0222   Shag;2001 mei;;134.0;605
6349;0222   Shag;2001 juni;;134.0;605
6350;0222   Shag;2001 juli;;134.0;605
6351;0222   Shag;2001 augustus;;139.0;605
6352;0222   Shag;2001 september;;139.0;605
6353;0222   Shag;2001 oktober;;139.0;605
6354;0222   Shag;2001 november;;139.0;605
6355;0222   Shag;2001 december;;139.0;605
6356;0222   Shag;2001;;135.0;605
6357;0222   Shag;2002 januari;;139.0;605
6358;0222   Shag;2002 februari;;139.0;605
6359;0222   Shag;2002 maart;;139.0;605
6360;0222   Shag;2002 april;;140.0;605
6361;0222   Shag;2002 mei;;142.0;605
6362;0222   Shag;2002 juni;;142.0;605
6363;0222   Shag;2002 juli;;142.0;605
6364;0222   Shag;2002 augustus;;142.0;605
6365;0222   Shag;2002 september;;142.0;605
6366;0222   Shag;2002 oktober;;142.0;605
6367;0222   Shag;2002 november;;142.0;605
6368;0222   Shag;2002 december;;142.0;605
6369;0222   Shag;2002;;141.0;605
6370;0223   Sigaren, pijptabak e.d.;1996 januari;;100.0;155
6371;0223   Sigaren, pijptabak e.d.;1996 februari;;102.0;155
6372;0223   Sigaren, pijptabak e.d.;1996 maart;;102.0;155
6373;0223   Sigaren, pijptabak e.d.;1996 april;;103.0;155
6374;0223   Sigaren, pijptabak e.d.;1996 mei;;103.0;155
6375;0223   Sigaren, pijptabak e.d.;1996 juni;;103.0;155
6376;0223   Sigaren, pijptabak e.d.;1996 juli;;103.0;155
6377;0223   Sigaren, pijptabak e.d.;1996 augustus;;103.0;155
6378;0223   Sigaren, pijptabak e.d.;1996 september;;103.0;155
6379;0223   Sigaren, pijptabak e.d.;1996 oktober;;103.0;155
6380;0223   Sigaren, pijptabak e.d.;1996 november;;103.0;155
6381;0223   Sigaren, pijptabak e.d.;1996 december;;103.0;155
6382;0223   Sigaren, pijptabak e.d.;1996;;103.0;155
6383;0223   Sigaren, pijptabak e.d.;1997 januari;;103.0;155
6384;0223   Sigaren, pijptabak e.d.;1997 februari;;104.0;155
6385;0223   Sigaren, pijptabak e.d.;1997 maart;;105.0;155
6386;0223   Sigaren, pijptabak e.d.;1997 april;;105.0;155
6387;0223   Sigaren, pijptabak e.d.;1997 mei;;105.0;155
6388;0223   Sigaren, pijptabak e.d.;1997 juni;;105.0;155
6389;0223   Sigaren, pijptabak e.d.;1997 juli;;105.0;155
6390;0223   Sigaren, pijptabak e.d.;1997 augustus;;105.0;155
6391;0223   Sigaren, pijptabak e.d.;1997 september;;105.0;155
6392;0223   Sigaren, pijptabak e.d.;1997 oktober;;105.0;155
6393;0223   Sigaren, pijptabak e.d.;1997 november;;105.0;155
6394;0223   Sigaren, pijptabak e.d.;1997 december;;105.0;155
6395;0223   Sigaren, pijptabak e.d.;1997;;105.0;155
6396;0223   Sigaren, pijptabak e.d.;1998 januari;;105.0;155
6397;0223   Sigaren, pijptabak e.d.;1998 februari;;106.0;155
6398;0223   Sigaren, pijptabak e.d.;1998 maart;;107.0;155
6399;0223   Sigaren, pijptabak e.d.;1998 april;;108.0;155
6400;0223   Sigaren, pijptabak e.d.;1998 mei;;108.0;155
6401;0223   Sigaren, pijptabak e.d.;1998 juni;;108.0;155
6402;0223   Sigaren, pijptabak e.d.;1998 juli;;108.0;155
6403;0223   Sigaren, pijptabak e.d.;1998 augustus;;108.0;155
6404;0223   Sigaren, pijptabak e.d.;1998 september;;108.0;155
6405;0223   Sigaren, pijptabak e.d.;1998 oktober;;108.0;155
6406;0223   Sigaren, pijptabak e.d.;1998 november;;108.0;155
6407;0223   Sigaren, pijptabak e.d.;1998 december;;108.0;155
6408;0223   Sigaren, pijptabak e.d.;1998;;107.0;155
6409;0223   Sigaren, pijptabak e.d.;1999 januari;;108.0;155
6410;0223   Sigaren, pijptabak e.d.;1999 februari;;110.0;155
6411;0223   Sigaren, pijptabak e.d.;1999 maart;;110.0;155
6412;0223   Sigaren, pijptabak e.d.;1999 april;;110.0;155
6413;0223   Sigaren, pijptabak e.d.;1999 mei;;110.0;155
6414;0223   Sigaren, pijptabak e.d.;1999 juni;;110.0;155
6415;0223   Sigaren, pijptabak e.d.;1999 juli;;110.0;155
6416;0223   Sigaren, pijptabak e.d.;1999 augustus;;110.0;155
6417;0223   Sigaren, pijptabak e.d.;1999 september;;110.0;155
6418;0223   Sigaren, pijptabak e.d.;1999 oktober;;110.0;155
6419;0223   Sigaren, pijptabak e.d.;1999 november;;110.0;155
6420;0223   Sigaren, pijptabak e.d.;1999 december;;110.0;155
6421;0223   Sigaren, pijptabak e.d.;1999;;110.0;155
6422;0223   Sigaren, pijptabak e.d.;2000 januari;;110.0;155
6423;0223   Sigaren, pijptabak e.d.;2000 februari;;112.0;155
6424;0223   Sigaren, pijptabak e.d.;2000 maart;;112.0;155
6425;0223   Sigaren, pijptabak e.d.;2000 april;;112.0;155
6426;0223   Sigaren, pijptabak e.d.;2000 mei;;112.0;155
6427;0223   Sigaren, pijptabak e.d.;2000 juni;;112.0;155
6428;0223   Sigaren, pijptabak e.d.;2000 juli;;113.0;155
6429;0223   Sigaren, pijptabak e.d.;2000 augustus;;113.0;155
6430;0223   Sigaren, pijptabak e.d.;2000 september;;113.0;155
6431;0223   Sigaren, pijptabak e.d.;2000 oktober;;113.0;155
6432;0223   Sigaren, pijptabak e.d.;2000 november;;113.0;155
6433;0223   Sigaren, pijptabak e.d.;2000 december;;114.0;155
6434;0223   Sigaren, pijptabak e.d.;2000;;113.0;155
6435;0223   Sigaren, pijptabak e.d.;2001 januari;;113.0;155
6436;0223   Sigaren, pijptabak e.d.;2001 februari;;119.0;155
6437;0223   Sigaren, pijptabak e.d.;2001 maart;;119.0;155
6438;0223   Sigaren, pijptabak e.d.;2001 april;;119.0;155
6439;0223   Sigaren, pijptabak e.d.;2001 mei;;119.0;155
6440;0223   Sigaren, pijptabak e.d.;2001 juni;;119.0;155
6441;0223   Sigaren, pijptabak e.d.;2001 juli;;119.0;155
6442;0223   Sigaren, pijptabak e.d.;2001 augustus;;119.0;155
6443;0223   Sigaren, pijptabak e.d.;2001 september;;119.0;155
6444;0223   Sigaren, pijptabak e.d.;2001 oktober;;119.0;155
6445;0223   Sigaren, pijptabak e.d.;2001 november;;119.0;155
6446;0223   Sigaren, pijptabak e.d.;2001 december;;119.0;155
6447;0223   Sigaren, pijptabak e.d.;2001;;119.0;155
6448;0223   Sigaren, pijptabak e.d.;2002 januari;;119.0;155
6449;0223   Sigaren, pijptabak e.d.;2002 februari;;119.0;155
6450;0223   Sigaren, pijptabak e.d.;2002 maart;;123.0;155
6451;0223   Sigaren, pijptabak e.d.;2002 april;;123.0;155
6452;0223   Sigaren, pijptabak e.d.;2002 mei;;123.0;155
6453;0223   Sigaren, pijptabak e.d.;2002 juni;;123.0;155
6454;0223   Sigaren, pijptabak e.d.;2002 juli;;123.0;155
6455;0223   Sigaren, pijptabak e.d.;2002 augustus;;123.0;155
6456;0223   Sigaren, pijptabak e.d.;2002 september;;123.0;155
6457;0223   Sigaren, pijptabak e.d.;2002 oktober;;123.0;155
6458;0223   Sigaren, pijptabak e.d.;2002 november;;123.0;155
6459;0223   Sigaren, pijptabak e.d.;2002 december;;123.0;155
6460;0223   Sigaren, pijptabak e.d.;2002;;122.0;155
6461;03     Kleding en schoeisel;1996 januari;89.6;;6121
6462;03     Kleding en schoeisel;1996 februari;94.3;;6121
6463;03     Kleding en schoeisel;1996 maart;105.6;;6121
6464;03     Kleding en schoeisel;1996 april;106.8;;6121
6465;03     Kleding en schoeisel;1996 mei;106.0;;6121
6466;03     Kleding en schoeisel;1996 juni;103.3;;6121
6467;03     Kleding en schoeisel;1996 juli;90.0;;6121
6468;03     Kleding en schoeisel;1996 augustus;93.1;;6121
6469;03     Kleding en schoeisel;1996 september;106.4;;6121
6470;03     Kleding en schoeisel;1996 oktober;107.3;;6121
6471;03     Kleding en schoeisel;1996 november;106.1;;6121
6472;03     Kleding en schoeisel;1996 december;101.7;;6121
6473;03     Kleding en schoeisel;1996;100.9;;6121
6474;03     Kleding en schoeisel;1997 januari;89.7;;6121
6475;03     Kleding en schoeisel;1997 februari;93.6;;6121
6476;03     Kleding en schoeisel;1997 maart;107.3;;6121
6477;03     Kleding en schoeisel;1997 april;107.9;;6121
6478;03     Kleding en schoeisel;1997 mei;106.7;;6121
6479;03     Kleding en schoeisel;1997 juni;99.6;;6121
6480;03     Kleding en schoeisel;1997 juli;89.6;;6121
6481;03     Kleding en schoeisel;1997 augustus;92.9;;6121
6482;03     Kleding en schoeisel;1997 september;107.9;;6121
6483;03     Kleding en schoeisel;1997 oktober;108.3;;6121
6484;03     Kleding en schoeisel;1997 november;107.4;;6121
6485;03     Kleding en schoeisel;1997 december;103.3;;6121
6486;03     Kleding en schoeisel;1997;101.2;;6121
6487;03     Kleding en schoeisel;1998 januari;89.8;;6121
6488;03     Kleding en schoeisel;1998 februari;97.9;;6121
6489;03     Kleding en schoeisel;1998 maart;111.2;;6121
6490;03     Kleding en schoeisel;1998 april;111.5;;6121
6491;03     Kleding en schoeisel;1998 mei;109.8;;6121
6492;03     Kleding en schoeisel;1998 juni;103.9;;6121
6493;03     Kleding en schoeisel;1998 juli;94.0;;6121
6494;03     Kleding en schoeisel;1998 augustus;95.8;;6121
6495;03     Kleding en schoeisel;1998 september;110.2;;6121
6496;03     Kleding en schoeisel;1998 oktober;110.8;;6121
6497;03     Kleding en schoeisel;1998 november;109.6;;6121
6498;03     Kleding en schoeisel;1998 december;103.0;;6121
6499;03     Kleding en schoeisel;1998;104.0;;6121
6500;03     Kleding en schoeisel;1999 januari;91.8;;6121
6501;03     Kleding en schoeisel;1999 februari;98.5;;6121
6502;03     Kleding en schoeisel;1999 maart;111.3;;6121
6503;03     Kleding en schoeisel;1999 april;112.5;;6121
6504;03     Kleding en schoeisel;1999 mei;112.0;;6121
6505;03     Kleding en schoeisel;1999 juni;105.9;;6121
6506;03     Kleding en schoeisel;1999 juli;95.8;;6121
6507;03     Kleding en schoeisel;1999 augustus;102.0;;6121
6508;03     Kleding en schoeisel;1999 september;110.5;;6121
6509;03     Kleding en schoeisel;1999 oktober;109.6;;6121
6510;03     Kleding en schoeisel;1999 november;109.5;;6121
6511;03     Kleding en schoeisel;1999 december;102.6;;6121
6512;03     Kleding en schoeisel;1999;105.2;;6121
6513;03     Kleding en schoeisel;2000 januari;91.4;;6121
6514;03     Kleding en schoeisel;2000 februari;97.6;;6121
6515;03     Kleding en schoeisel;2000 maart;110.1;;6121
6516;03     Kleding en schoeisel;2000 april;111.6;;6121
6517;03     Kleding en schoeisel;2000 mei;111.3;;6121
6518;03     Kleding en schoeisel;2000 juni;106.6;;6121
6519;03     Kleding en schoeisel;2000 juli;93.6;;6121
6520;03     Kleding en schoeisel;2000 augustus;97.5;;6121
6521;03     Kleding en schoeisel;2000 september;109.7;;6121
6522;03     Kleding en schoeisel;2000 oktober;110.3;;6121
6523;03     Kleding en schoeisel;2000 november;109.2;;6121
6524;03     Kleding en schoeisel;2000 december;102.1;;6121
6525;03     Kleding en schoeisel;2000;104.2;;6121
6526;03     Kleding en schoeisel;2001 januari;91.7;;6121
6527;03     Kleding en schoeisel;2001 februari;98.3;;6121
6528;03     Kleding en schoeisel;2001 maart;111.0;;6121
6529;03     Kleding en schoeisel;2001 april;112.3;;6121
6530;03     Kleding en schoeisel;2001 mei;112.2;;6121
6531;03     Kleding en schoeisel;2001 juni;107.8;;6121
6532;03     Kleding en schoeisel;2001 juli;95.3;;6121
6533;03     Kleding en schoeisel;2001 augustus;98.9;;6121
6534;03     Kleding en schoeisel;2001 september;112.0;;6121
6535;03     Kleding en schoeisel;2001 oktober;113.3;;6121
6536;03     Kleding en schoeisel;2001 november;112.8;;6121
6537;03     Kleding en schoeisel;2001 december;107.3;;6121
6538;03     Kleding en schoeisel;2001;106.1;;6121
6539;03     Kleding en schoeisel;2002 januari;98.2;;6121
6540;03     Kleding en schoeisel;2002 februari;103.5;;6121
6541;03     Kleding en schoeisel;2002 maart;115.9;;6121
6542;03     Kleding en schoeisel;2002 april;117.1;;6121
6543;03     Kleding en schoeisel;2002 mei;115.8;;6121
6544;03     Kleding en schoeisel;2002 juni;111.4;;6121
6545;03     Kleding en schoeisel;2002 juli;98.0;;6121
6546;03     Kleding en schoeisel;2002 augustus;102.8;;6121
6547;03     Kleding en schoeisel;2002 september;114.9;;6121
6548;03     Kleding en schoeisel;2002 oktober;115.5;;6121
6549;03     Kleding en schoeisel;2002 november;114.1;;6121
6550;03     Kleding en schoeisel;2002 december;106.7;;6121
6551;03     Kleding en schoeisel;2002;109.5;;6121
6552;031    Kleding en kledingstoffen;1996 januari;89.8;;4995
6553;031    Kleding en kledingstoffen;1996 februari;94.5;;4995
6554;031    Kleding en kledingstoffen;1996 maart;106.9;;4995
6555;031    Kleding en kledingstoffen;1996 april;107.5;;4995
6556;031    Kleding en kledingstoffen;1996 mei;106.5;;4995
6557;031    Kleding en kledingstoffen;1996 juni;103.5;;4995
6558;031    Kleding en kledingstoffen;1996 juli;89.8;;4995
6559;031    Kleding en kledingstoffen;1996 augustus;92.5;;4995
6560;031    Kleding en kledingstoffen;1996 september;106.9;;4995
6561;031    Kleding en kledingstoffen;1996 oktober;107.7;;4995
6562;031    Kleding en kledingstoffen;1996 november;106.3;;4995
6563;031    Kleding en kledingstoffen;1996 december;101.5;;4995
6564;031    Kleding en kledingstoffen;1996;101.1;;4995
6565;031    Kleding en kledingstoffen;1997 januari;89.0;;4995
6566;031    Kleding en kledingstoffen;1997 februari;93.4;;4995
6567;031    Kleding en kledingstoffen;1997 maart;108.4;;4995
6568;031    Kleding en kledingstoffen;1997 april;108.3;;4995
6569;031    Kleding en kledingstoffen;1997 mei;106.8;;4995
6570;031    Kleding en kledingstoffen;1997 juni;99.1;;4995
6571;031    Kleding en kledingstoffen;1997 juli;89.1;;4995
6572;031    Kleding en kledingstoffen;1997 augustus;92.7;;4995
6573;031    Kleding en kledingstoffen;1997 september;108.3;;4995
6574;031    Kleding en kledingstoffen;1997 oktober;108.4;;4995
6575;031    Kleding en kledingstoffen;1997 november;107.4;;4995
6576;031    Kleding en kledingstoffen;1997 december;103.1;;4995
6577;031    Kleding en kledingstoffen;1997;101.2;;4995
6578;031    Kleding en kledingstoffen;1998 januari;89.0;;4995
6579;031    Kleding en kledingstoffen;1998 februari;97.6;;4995
6580;031    Kleding en kledingstoffen;1998 maart;112.4;;4995
6581;031    Kleding en kledingstoffen;1998 april;111.9;;4995
6582;031    Kleding en kledingstoffen;1998 mei;109.9;;4995
6583;031    Kleding en kledingstoffen;1998 juni;103.7;;4995
6584;031    Kleding en kledingstoffen;1998 juli;93.2;;4995
6585;031    Kleding en kledingstoffen;1998 augustus;95.3;;4995
6586;031    Kleding en kledingstoffen;1998 september;110.2;;4995
6587;031    Kleding en kledingstoffen;1998 oktober;110.8;;4995
6588;031    Kleding en kledingstoffen;1998 november;109.5;;4995
6589;031    Kleding en kledingstoffen;1998 december;102.8;;4995
6590;031    Kleding en kledingstoffen;1998;103.9;;4995
6591;031    Kleding en kledingstoffen;1999 januari;90.4;;4995
6592;031    Kleding en kledingstoffen;1999 februari;98.2;;4995
6593;031    Kleding en kledingstoffen;1999 maart;112.0;;4995
6594;031    Kleding en kledingstoffen;1999 april;112.4;;4995
6595;031    Kleding en kledingstoffen;1999 mei;111.8;;4995
6596;031    Kleding en kledingstoffen;1999 juni;105.2;;4995
6597;031    Kleding en kledingstoffen;1999 juli;94.7;;4995
6598;031    Kleding en kledingstoffen;1999 augustus;101.3;;4995
6599;031    Kleding en kledingstoffen;1999 september;110.2;;4995
6600;031    Kleding en kledingstoffen;1999 oktober;109.2;;4995
6601;031    Kleding en kledingstoffen;1999 november;109.0;;4995
6602;031    Kleding en kledingstoffen;1999 december;101.8;;4995
6603;031    Kleding en kledingstoffen;1999;104.7;;4995
6604;031    Kleding en kledingstoffen;2000 januari;89.9;;4995
6605;031    Kleding en kledingstoffen;2000 februari;96.7;;4995
6606;031    Kleding en kledingstoffen;2000 maart;110.0;;4995
6607;031    Kleding en kledingstoffen;2000 april;111.2;;4995
6608;031    Kleding en kledingstoffen;2000 mei;110.9;;4995
6609;031    Kleding en kledingstoffen;2000 juni;105.5;;4995
6610;031    Kleding en kledingstoffen;2000 juli;92.1;;4995
6611;031    Kleding en kledingstoffen;2000 augustus;96.4;;4995
6612;031    Kleding en kledingstoffen;2000 september;109.1;;4995
6613;031    Kleding en kledingstoffen;2000 oktober;109.4;;4995
6614;031    Kleding en kledingstoffen;2000 november;108.0;;4995
6615;031    Kleding en kledingstoffen;2000 december;100.8;;4995
6616;031    Kleding en kledingstoffen;2000;103.3;;4995
6617;031    Kleding en kledingstoffen;2001 januari;89.3;;4995
6618;031    Kleding en kledingstoffen;2001 februari;96.3;;4995
6619;031    Kleding en kledingstoffen;2001 maart;110.1;;4995
6620;031    Kleding en kledingstoffen;2001 april;111.1;;4995
6621;031    Kleding en kledingstoffen;2001 mei;110.7;;4995
6622;031    Kleding en kledingstoffen;2001 juni;105.8;;4995
6623;031    Kleding en kledingstoffen;2001 juli;92.7;;4995
6624;031    Kleding en kledingstoffen;2001 augustus;96.1;;4995
6625;031    Kleding en kledingstoffen;2001 september;109.3;;4995
6626;031    Kleding en kledingstoffen;2001 oktober;110.8;;4995
6627;031    Kleding en kledingstoffen;2001 november;110.2;;4995
6628;031    Kleding en kledingstoffen;2001 december;105.1;;4995
6629;031    Kleding en kledingstoffen;2001;103.9;;4995
6630;031    Kleding en kledingstoffen;2002 januari;95.1;;4995
6631;031    Kleding en kledingstoffen;2002 februari;100.5;;4995
6632;031    Kleding en kledingstoffen;2002 maart;113.7;;4995
6633;031    Kleding en kledingstoffen;2002 april;114.9;;4995
6634;031    Kleding en kledingstoffen;2002 mei;113.4;;4995
6635;031    Kleding en kledingstoffen;2002 juni;108.5;;4995
6636;031    Kleding en kledingstoffen;2002 juli;94.8;;4995
6637;031    Kleding en kledingstoffen;2002 augustus;99.8;;4995
6638;031    Kleding en kledingstoffen;2002 september;112.0;;4995
6639;031    Kleding en kledingstoffen;2002 oktober;112.4;;4995
6640;031    Kleding en kledingstoffen;2002 november;110.6;;4995
6641;031    Kleding en kledingstoffen;2002 december;103.7;;4995
6642;031    Kleding en kledingstoffen;2002;106.6;;4995
6643;0311   Kledingstoffen;1996 januari;;90.0;107
6644;0311   Kledingstoffen;1996 februari;;116.0;107
6645;0311   Kledingstoffen;1996 maart;;123.0;107
6646;0311   Kledingstoffen;1996 april;;124.0;107
6647;0311   Kledingstoffen;1996 mei;;117.0;107
6648;0311   Kledingstoffen;1996 juni;;118.0;107
6649;0311   Kledingstoffen;1996 juli;;106.0;107
6650;0311   Kledingstoffen;1996 augustus;;110.0;107
6651;0311   Kledingstoffen;1996 september;;124.0;107
6652;0311   Kledingstoffen;1996 oktober;;125.0;107
6653;0311   Kledingstoffen;1996 november;;118.0;107
6654;0311   Kledingstoffen;1996 december;;114.0;107
6655;0311   Kledingstoffen;1996;;115.0;107
6656;0311   Kledingstoffen;1997 januari;;96.0;107
6657;0311   Kledingstoffen;1997 februari;;104.0;107
6658;0311   Kledingstoffen;1997 maart;;117.0;107
6659;0311   Kledingstoffen;1997 april;;116.0;107
6660;0311   Kledingstoffen;1997 mei;;114.0;107
6661;0311   Kledingstoffen;1997 juni;;107.0;107
6662;0311   Kledingstoffen;1997 juli;;97.0;107
6663;0311   Kledingstoffen;1997 augustus;;101.0;107
6664;0311   Kledingstoffen;1997 september;;123.0;107
6665;0311   Kledingstoffen;1997 oktober;;127.0;107
6666;0311   Kledingstoffen;1997 november;;124.0;107
6667;0311   Kledingstoffen;1997 december;;119.0;107
6668;0311   Kledingstoffen;1997;;112.0;107
6669;0311   Kledingstoffen;1998 januari;;105.0;107
6670;0311   Kledingstoffen;1998 februari;;118.0;107
6671;0311   Kledingstoffen;1998 maart;;129.0;107
6672;0311   Kledingstoffen;1998 april;;130.0;107
6673;0311   Kledingstoffen;1998 mei;;116.0;107
6674;0311   Kledingstoffen;1998 juni;;106.0;107
6675;0311   Kledingstoffen;1998 juli;;94.0;107
6676;0311   Kledingstoffen;1998 augustus;;97.0;107
6677;0311   Kledingstoffen;1998 september;;113.0;107
6678;0311   Kledingstoffen;1998 oktober;;112.0;107
6679;0311   Kledingstoffen;1998 november;;109.0;107
6680;0311   Kledingstoffen;1998 december;;101.0;107
6681;0311   Kledingstoffen;1998;;111.0;107
6682;0311   Kledingstoffen;1999 januari;;90.0;107
6683;0311   Kledingstoffen;1999 februari;;98.0;107
6684;0311   Kledingstoffen;1999 maart;;114.0;107
6685;0311   Kledingstoffen;1999 april;;112.0;107
6686;0311   Kledingstoffen;1999 mei;;109.0;107
6687;0311   Kledingstoffen;1999 juni;;100.0;107
6688;0311   Kledingstoffen;1999 juli;;89.0;107
6689;0311   Kledingstoffen;1999 augustus;;100.0;107
6690;0311   Kledingstoffen;1999 september;;110.0;107
6691;0311   Kledingstoffen;1999 oktober;;107.0;107
6692;0311   Kledingstoffen;1999 november;;110.0;107
6693;0311   Kledingstoffen;1999 december;;108.0;107
6694;0311   Kledingstoffen;1999;;104.0;107
