ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
1143;466 Groothandel in industriemachines;2021;19756.0
1144;466 Groothandel in industriemachines;2022;19942.0
1145;466 Groothandel in industriemachines;2023;21028.0
1146;467 Overige gespecialiseerde groothandel;2018;14624.0
1147;467 Overige gespecialiseerde groothandel;2019;15218.0
1148;467 Overige gespecialiseerde groothandel;2020;15148.0
1149;467 Overige gespecialiseerde groothandel;2021;14956.0
1150;467 Overige gespecialiseerde groothandel;2022;14493.0
1151;467 Overige gespecialiseerde groothandel;2023;15167.0
1152;469 Niet-gespecialiseerde groothandel;2018;1556.0
1153;469 Niet-gespecialiseerde groothandel;2019;1578.0
1154;469 Niet-gespecialiseerde groothandel;2020;1568.0
1155;469 Niet-gespecialiseerde groothandel;2021;1592.0
1156;469 Niet-gespecialiseerde groothandel;2022;1581.0
1157;469 Niet-gespecialiseerde groothandel;2023;1528.0
1158;47 Detailhandel (niet in auto's);2018;61420.0
1159;47 Detailhandel (niet in auto's);2019;62185.0
1160;47 Detailhandel (niet in auto's);2020;63576.0
1161;47 Detailhandel (niet in auto's);2021;66407.0
1162;47 Detailhandel (niet in auto's);2022;66594.0
1163;47 Detailhandel (niet in auto's);2023;64067.0
1164;471 Supermarkten en warenhuizen;2018;3164.0
1165;471 Supermarkten en warenhuizen;2019;3346.0
1166;471 Supermarkten en warenhuizen;2020;3591.0
1167;471 Supermarkten en warenhuizen;2021;3855.0
1168;471 Supermarkten en warenhuizen;2022;3771.0
1169;471 Supermarkten en warenhuizen;2023;3741.0
1170;472 Winkels in voedingsmiddelen;2018;6676.0
1171;472 Winkels in voedingsmiddelen;2019;6673.0
1172;472 Winkels in voedingsmiddelen;2020;6566.0
1173;472 Winkels in voedingsmiddelen;2021;6512.0
1174;472 Winkels in voedingsmiddelen;2022;6297.0
1175;472 Winkels in voedingsmiddelen;2023;6150.0
1176;473 Tankstations;2018;716.0
1177;473 Tankstations;2019;729.0
1178;473 Tankstations;2020;760.0
1179;473 Tankstations;2021;727.0
1180;473 Tankstations;2022;706.0
1181;473 Tankstations;2023;752.0
1182;474 Winkels in consumentenelektronica;2018;2052.0
1183;474 Winkels in consumentenelektronica;2019;1988.0
1184;474 Winkels in consumentenelektronica;2020;1983.0
1185;474 Winkels in consumentenelektronica;2021;2159.0
1186;474 Winkels in consumentenelektronica;2022;2036.0
1187;474 Winkels in consumentenelektronica;2023;1919.0
1188;475 Winkels in overige huishoudwaren;2018;12008.0
1189;475 Winkels in overige huishoudwaren;2019;12016.0
1190;475 Winkels in overige huishoudwaren;2020;12236.0
1191;475 Winkels in overige huishoudwaren;2021;12882.0
1192;475 Winkels in overige huishoudwaren;2022;12870.0
1193;475 Winkels in overige huishoudwaren;2023;12715.0
1194;476 Winkels in recreatieartikelen;2018;3867.0
1195;476 Winkels in recreatieartikelen;2019;3865.0
1196;476 Winkels in recreatieartikelen;2020;3926.0
1197;476 Winkels in recreatieartikelen;2021;4044.0
1198;476 Winkels in recreatieartikelen;2022;3967.0
1199;476 Winkels in recreatieartikelen;2023;3855.0
1200;477 Winkels in overige artikelen;2018;13263.0
1201;477 Winkels in overige artikelen;2019;13102.0
1202;477 Winkels in overige artikelen;2020;13072.0
1203;477 Winkels in overige artikelen;2021;13183.0
1204;477 Winkels in overige artikelen;2022;12703.0
1205;477 Winkels in overige artikelen;2023;12292.0
1206;478 Markthandel;2018;8384.0
1207;478 Markthandel;2019;8104.0
1208;478 Markthandel;2020;7814.0
1209;478 Markthandel;2021;7515.0
1210;478 Markthandel;2022;7210.0
1211;478 Markthandel;2023;6988.0
1212;479 Detailhandel, geen winkel of markt;2018;11290.0
1213;479 Detailhandel, geen winkel of markt;2019;12362.0
1214;479 Detailhandel, geen winkel of markt;2020;13628.0
1215;479 Detailhandel, geen winkel of markt;2021;15530.0
1216;479 Detailhandel, geen winkel of markt;2022;17034.0
1217;479 Detailhandel, geen winkel of markt;2023;15655.0
1218;H Vervoer en opslag;2018;46904.0
1219;H Vervoer en opslag;2019;48917.0
1220;H Vervoer en opslag;2020;49954.0
1221;H Vervoer en opslag;2021;54080.0
1222;H Vervoer en opslag;2022;56403.0
1223;H Vervoer en opslag;2023;56123.0
1224;49 Vervoer over land;2018;21131.0
1225;49 Vervoer over land;2019;22480.0
1226;49 Vervoer over land;2020;22458.0
1227;49 Vervoer over land;2021;25246.0
1228;49 Vervoer over land;2022;27554.0
1229;49 Vervoer over land;2023;27590.0
1230;491 Personenvervoer per spoor,geen tram;2018;
1231;491 Personenvervoer per spoor,geen tram;2019;
1232;491 Personenvervoer per spoor,geen tram;2020;
1233;491 Personenvervoer per spoor,geen tram;2021;26.0
1234;491 Personenvervoer per spoor,geen tram;2022;11.0
1235;491 Personenvervoer per spoor,geen tram;2023;16.0
1236;492 Goederenvervoer per spoor;2018;
1237;492 Goederenvervoer per spoor;2019;
1238;492 Goederenvervoer per spoor;2020;
1239;492 Goederenvervoer per spoor;2021;
1240;492 Goederenvervoer per spoor;2022;22.0
1241;492 Goederenvervoer per spoor;2023;24.0
1242;493 Personenvervoer over de weg;2018;1549.0
1243;493 Personenvervoer over de weg;2019;1514.0
1244;493 Personenvervoer over de weg;2020;1604.0
1245;493 Personenvervoer over de weg;2021;1636.0
1246;493 Personenvervoer over de weg;2022;1636.0
1247;493 Personenvervoer over de weg;2023;1723.0
1248;494 Goederenvervoer over de weg;2018;19522.0
1249;494 Goederenvervoer over de weg;2019;20900.0
1250;494 Goederenvervoer over de weg;2020;20805.0
1251;494 Goederenvervoer over de weg;2021;23556.0
1252;494 Goederenvervoer over de weg;2022;25868.0
1253;494 Goederenvervoer over de weg;2023;25813.0
1254;495 Transport via pijpleidingen;2018;18.0
1255;495 Transport via pijpleidingen;2019;19.0
1256;495 Transport via pijpleidingen;2020;16.0
1257;495 Transport via pijpleidingen;2021;
1258;495 Transport via pijpleidingen;2022;17.0
1259;495 Transport via pijpleidingen;2023;14.0
1260;50 Vervoer over water;2018;1183.0
1261;50 Vervoer over water;2019;1201.0
1262;50 Vervoer over water;2020;
1263;50 Vervoer over water;2021;1211.0
1264;50 Vervoer over water;2022;
1265;50 Vervoer over water;2023;
1266;501 Zee- en kustvaart (passagiersvaart);2018;63.0
1267;501 Zee- en kustvaart (passagiersvaart);2019;70.0
1268;501 Zee- en kustvaart (passagiersvaart);2020;67.0
1269;501 Zee- en kustvaart (passagiersvaart);2021;57.0
1270;501 Zee- en kustvaart (passagiersvaart);2022;
1271;501 Zee- en kustvaart (passagiersvaart);2023;
1272;502 Zee- en kustvaart (vrachtvaart);2018;173.0
1273;502 Zee- en kustvaart (vrachtvaart);2019;144.0
1274;502 Zee- en kustvaart (vrachtvaart);2020;161.0
1275;502 Zee- en kustvaart (vrachtvaart);2021;163.0
1276;502 Zee- en kustvaart (vrachtvaart);2022;
1277;502 Zee- en kustvaart (vrachtvaart);2023;149.0
1278;503 Binnenvaart (passagiersvaart);2018;368.0
1279;503 Binnenvaart (passagiersvaart);2019;387.0
1280;503 Binnenvaart (passagiersvaart);2020;
1281;503 Binnenvaart (passagiersvaart);2021;384.0
1282;503 Binnenvaart (passagiersvaart);2022;369.0
1283;503 Binnenvaart (passagiersvaart);2023;354.0
1284;504 Binnenvaart (vracht- en sleepvaart);2018;579.0
1285;504 Binnenvaart (vracht- en sleepvaart);2019;600.0
1286;504 Binnenvaart (vracht- en sleepvaart);2020;616.0
1287;504 Binnenvaart (vracht- en sleepvaart);2021;607.0
1288;504 Binnenvaart (vracht- en sleepvaart);2022;615.0
1289;504 Binnenvaart (vracht- en sleepvaart);2023;652.0
1290;51 Vervoer door de lucht;2018;
1291;51 Vervoer door de lucht;2019;
1292;51 Vervoer door de lucht;2020;182.0
1293;51 Vervoer door de lucht;2021;
1294;51 Vervoer door de lucht;2022;185.0
1295;51 Vervoer door de lucht;2023;
1296;511 Personenvervoer door de lucht;2018;164.0
1297;511 Personenvervoer door de lucht;2019;
1298;511 Personenvervoer door de lucht;2020;157.0
1299;511 Personenvervoer door de lucht;2021;
1300;511 Personenvervoer door de lucht;2022;179.0
1301;511 Personenvervoer door de lucht;2023;
1302;512 Goederenvervoer door de lucht;2018;
1303;512 Goederenvervoer door de lucht;2019;
1304;512 Goederenvervoer door de lucht;2020;25.0
1305;512 Goederenvervoer door de lucht;2021;16.0
1306;512 Goederenvervoer door de lucht;2022;6.0
1307;512 Goederenvervoer door de lucht;2023;
1308;52 Opslag, dienstverlening voor vervoer;2018;6340.0
1309;52 Opslag, dienstverlening voor vervoer;2019;6897.0
1310;52 Opslag, dienstverlening voor vervoer;2020;6893.0
1311;52 Opslag, dienstverlening voor vervoer;2021;7175.0
1312;52 Opslag, dienstverlening voor vervoer;2022;7488.0
1313;52 Opslag, dienstverlening voor vervoer;2023;8102.0
1314;521 Opslag;2018;872.0
1315;521 Opslag;2019;897.0
1316;521 Opslag;2020;942.0
1317;521 Opslag;2021;868.0
1318;521 Opslag;2022;888.0
1319;521 Opslag;2023;899.0
1320;522 Dienstverlening voor vervoer;2018;5468.0
1321;522 Dienstverlening voor vervoer;2019;6000.0
1322;522 Dienstverlening voor vervoer;2020;5951.0
1323;522 Dienstverlening voor vervoer;2021;6307.0
1324;522 Dienstverlening voor vervoer;2022;6600.0
1325;522 Dienstverlening voor vervoer;2023;7203.0
1326;53 Post en koeriers;2018;
1327;53 Post en koeriers;2019;
1328;53 Post en koeriers;2020;
1329;53 Post en koeriers;2021;
1330;53 Post en koeriers;2022;
1331;53 Post en koeriers;2023;
1332;531 Nationale post;2018;
1333;531 Nationale post;2019;
1334;531 Nationale post;2020;
1335;531 Nationale post;2021;
1336;531 Nationale post;2022;
1337;531 Nationale post;2023;
1338;532 Lokale post en koeriers;2018;16313.0
1339;532 Lokale post en koeriers;2019;16159.0
1340;532 Lokale post en koeriers;2020;16905.0
1341;532 Lokale post en koeriers;2021;18241.0
1342;532 Lokale post en koeriers;2022;18008.0
1343;532 Lokale post en koeriers;2023;16734.0
1344;I Horeca;2018;23074.0
1345;I Horeca;2019;23662.0
1346;I Horeca;2020;23620.0
1347;I Horeca;2021;23921.0
1348;I Horeca;2022;24091.0
1349;I Horeca;2023;23894.0
1350;55 Logiesverstrekking;2018;3322.0
1351;55 Logiesverstrekking;2019;3478.0
1352;55 Logiesverstrekking;2020;3565.0
1353;55 Logiesverstrekking;2021;3705.0
1354;55 Logiesverstrekking;2022;3742.0
1355;55 Logiesverstrekking;2023;3809.0
1356;551 Hotels;2018;1076.0
1357;551 Hotels;2019;1121.0
1358;551 Hotels;2020;1176.0
1359;551 Hotels;2021;1272.0
1360;551 Hotels;2022;1259.0
1361;551 Hotels;2023;1272.0
1362;552 Verhuur van vakantiehuisjes e.d.;2018;856.0
1363;552 Verhuur van vakantiehuisjes e.d.;2019;922.0
1364;552 Verhuur van vakantiehuisjes e.d.;2020;960.0
1365;552 Verhuur van vakantiehuisjes e.d.;2021;1055.0
1366;552 Verhuur van vakantiehuisjes e.d.;2022;1108.0
1367;552 Verhuur van vakantiehuisjes e.d.;2023;1167.0
1368;553 Kampeerterreinen;2018;1321.0
1369;553 Kampeerterreinen;2019;1348.0
1370;553 Kampeerterreinen;2020;1346.0
1371;553 Kampeerterreinen;2021;1316.0
1372;553 Kampeerterreinen;2022;1314.0
1373;553 Kampeerterreinen;2023;1313.0
1374;559 Overige logiesverstrekking;2018;69.0
1375;559 Overige logiesverstrekking;2019;87.0
1376;559 Overige logiesverstrekking;2020;83.0
1377;559 Overige logiesverstrekking;2021;62.0
1378;559 Overige logiesverstrekking;2022;61.0
1379;559 Overige logiesverstrekking;2023;57.0
1380;56 Eet- en drinkgelegenheden;2018;19752.0
1381;56 Eet- en drinkgelegenheden;2019;20184.0
1382;56 Eet- en drinkgelegenheden;2020;20055.0
1383;56 Eet- en drinkgelegenheden;2021;20216.0
1384;56 Eet- en drinkgelegenheden;2022;20349.0
1385;56 Eet- en drinkgelegenheden;2023;20085.0
1386;561 Restaurants, andere eetgelegenheden;2018;11311.0
1387;561 Restaurants, andere eetgelegenheden;2019;11576.0
1388;561 Restaurants, andere eetgelegenheden;2020;11588.0
1389;561 Restaurants, andere eetgelegenheden;2021;11929.0
1390;561 Restaurants, andere eetgelegenheden;2022;11971.0
1391;561 Restaurants, andere eetgelegenheden;2023;11583.0
1392;562 Kantines en catering;2018;5400.0
1393;562 Kantines en catering;2019;5630.0
1394;562 Kantines en catering;2020;5579.0
1395;562 Kantines en catering;2021;5520.0
1396;562 Kantines en catering;2022;5694.0
1397;562 Kantines en catering;2023;5947.0
1398;563 Cafés;2018;3041.0
1399;563 Cafés;2019;2978.0
1400;563 Cafés;2020;2888.0
1401;563 Cafés;2021;2767.0
1402;563 Cafés;2022;2684.0
1403;563 Cafés;2023;2555.0
1404;J Informatie en communicatie;2018;10070.0
1405;J Informatie en communicatie;2019;10131.0
1406;J Informatie en communicatie;2020;9956.0
1407;J Informatie en communicatie;2021;10127.0
1408;J Informatie en communicatie;2022;10669.0
1409;J Informatie en communicatie;2023;10942.0
1410;58 Uitgeverijen;2018;357.0
1411;58 Uitgeverijen;2019;532.0
1412;58 Uitgeverijen;2020;305.0
1413;58 Uitgeverijen;2021;296.0
1414;58 Uitgeverijen;2022;286.0
1415;58 Uitgeverijen;2023;266.0
1416;581 Uitgeverijen;2018;
1417;581 Uitgeverijen;2019;
1418;581 Uitgeverijen;2020;299.0
1419;581 Uitgeverijen;2021;286.0
1420;581 Uitgeverijen;2022;274.0
1421;581 Uitgeverijen;2023;257.0
1422;582 Uitgeverijen van software;2018;
1423;582 Uitgeverijen van software;2019;
1424;582 Uitgeverijen van software;2020;6.0
1425;582 Uitgeverijen van software;2021;10.0
1426;582 Uitgeverijen van software;2022;12.0
1427;582 Uitgeverijen van software;2023;9.0
1428;"59 Film- en tv-productie; geluidsopname";2018;2891.0
1429;"59 Film- en tv-productie; geluidsopname";2019;2889.0
1430;"59 Film- en tv-productie; geluidsopname";2020;3088.0
1431;"59 Film- en tv-productie; geluidsopname";2021;3154.0
1432;"59 Film- en tv-productie; geluidsopname";2022;3614.0
1433;"59 Film- en tv-productie; geluidsopname";2023;3711.0
1434;591 Productie, distributie van films, tv;2018;2615.0
1435;591 Productie, distributie van films, tv;2019;2625.0
1436;591 Productie, distributie van films, tv;2020;2826.0
1437;591 Productie, distributie van films, tv;2021;2878.0
1438;591 Productie, distributie van films, tv;2022;3272.0
1439;591 Productie, distributie van films, tv;2023;3367.0
1440;592 Maken en uitgeven van geluidsopnamen;2018;276.0
1441;592 Maken en uitgeven van geluidsopnamen;2019;264.0
1442;592 Maken en uitgeven van geluidsopnamen;2020;262.0
1443;592 Maken en uitgeven van geluidsopnamen;2021;276.0
1444;592 Maken en uitgeven van geluidsopnamen;2022;342.0
1445;592 Maken en uitgeven van geluidsopnamen;2023;344.0
1446;60 Radio- en televisieomroepen;2018;78.0
1447;60 Radio- en televisieomroepen;2019;83.0
1448;60 Radio- en televisieomroepen;2020;74.0
1449;60 Radio- en televisieomroepen;2021;63.0
1450;60 Radio- en televisieomroepen;2022;59.0
1451;60 Radio- en televisieomroepen;2023;68.0
1452;601 Radio-omroepen;2018;62.0
1453;601 Radio-omroepen;2019;67.0
1454;601 Radio-omroepen;2020;56.0
1455;601 Radio-omroepen;2021;49.0
1456;601 Radio-omroepen;2022;45.0
1457;601 Radio-omroepen;2023;51.0
1458;602 Televisieomroepen;2018;16.0
1459;602 Televisieomroepen;2019;16.0
1460;602 Televisieomroepen;2020;18.0
1461;602 Televisieomroepen;2021;14.0
1462;602 Televisieomroepen;2022;14.0
1463;602 Televisieomroepen;2023;17.0
1464;61 Telecommunicatie;2018;1325.0
1465;61 Telecommunicatie;2019;1249.0
1466;61 Telecommunicatie;2020;1023.0
1467;61 Telecommunicatie;2021;1043.0
1468;61 Telecommunicatie;2022;973.0
1469;61 Telecommunicatie;2023;1071.0
1470;611 Draadgebonden telecommunicatie;2018;
1471;611 Draadgebonden telecommunicatie;2019;
1472;611 Draadgebonden telecommunicatie;2020;
1473;611 Draadgebonden telecommunicatie;2021;
1474;611 Draadgebonden telecommunicatie;2022;
1475;611 Draadgebonden telecommunicatie;2023;
1476;612 Draadloze telecommunicatie;2018;53.0
1477;612 Draadloze telecommunicatie;2019;31.0
1478;612 Draadloze telecommunicatie;2020;
1479;612 Draadloze telecommunicatie;2021;53.0
1480;612 Draadloze telecommunicatie;2022;
1481;612 Draadloze telecommunicatie;2023;
1482;613 Telecommunicatie via satelliet;2018;
1483;613 Telecommunicatie via satelliet;2019;10.0
1484;613 Telecommunicatie via satelliet;2020;11.0
1485;613 Telecommunicatie via satelliet;2021;
1486;613 Telecommunicatie via satelliet;2022;9.0
1487;613 Telecommunicatie via satelliet;2023;10.0
1488;619 Overige telecommunicatie;2018;477.0
1489;619 Overige telecommunicatie;2019;
1490;619 Overige telecommunicatie;2020;251.0
1491;619 Overige telecommunicatie;2021;293.0
1492;619 Overige telecommunicatie;2022;243.0
1493;619 Overige telecommunicatie;2023;245.0
1494;62 IT-dienstverlening;2018;4796.0
1495;62 IT-dienstverlening;2019;4831.0
1496;62 IT-dienstverlening;2020;4903.0
1497;62 IT-dienstverlening;2021;5021.0
1498;62 IT-dienstverlening;2022;5170.0
1499;62 IT-dienstverlening;2023;5280.0
1500;620 IT-dienstverlening;2018;4796.0
1501;620 IT-dienstverlening;2019;4831.0
1502;620 IT-dienstverlening;2020;4903.0
1503;620 IT-dienstverlening;2021;5021.0
1504;620 IT-dienstverlening;2022;5170.0
1505;620 IT-dienstverlening;2023;5280.0
1506;63 Diensten op het gebied van informatie;2018;623.0
1507;63 Diensten op het gebied van informatie;2019;547.0
1508;63 Diensten op het gebied van informatie;2020;563.0
1509;63 Diensten op het gebied van informatie;2021;550.0
1510;63 Diensten op het gebied van informatie;2022;567.0
1511;63 Diensten op het gebied van informatie;2023;546.0
1512;"631 Gegevensverwerking e.d.; webportals";2018;547.0
1513;"631 Gegevensverwerking e.d.; webportals";2019;469.0
1514;"631 Gegevensverwerking e.d.; webportals";2020;493.0
1515;"631 Gegevensverwerking e.d.; webportals";2021;483.0
1516;"631 Gegevensverwerking e.d.; webportals";2022;500.0
1517;"631 Gegevensverwerking e.d.; webportals";2023;469.0
1518;639 Overige informatievoorziening;2018;76.0
1519;639 Overige informatievoorziening;2019;78.0
1520;639 Overige informatievoorziening;2020;70.0
1521;639 Overige informatievoorziening;2021;67.0
1522;639 Overige informatievoorziening;2022;67.0
1523;639 Overige informatievoorziening;2023;77.0
1524;K Financiële dienstverlening;2018;10578.0
1525;K Financiële dienstverlening;2019;11050.0
1526;K Financiële dienstverlening;2020;11112.0
1527;K Financiële dienstverlening;2021;11752.0
1528;K Financiële dienstverlening;2022;10797.0
1529;K Financiële dienstverlening;2023;10435.0
1530;64 Bankwezen;2018;7781.0
1531;64 Bankwezen;2019;8256.0
1532;64 Bankwezen;2020;8236.0
1533;64 Bankwezen;2021;8864.0
1534;64 Bankwezen;2022;9025.0
1535;64 Bankwezen;2023;8621.0
1536;641 Banken;2018;70.0
1537;641 Banken;2019;57.0
1538;641 Banken;2020;43.0
1539;641 Banken;2021;39.0
1540;641 Banken;2022;71.0
1541;641 Banken;2023;17.0
1542;642 Financiële holdings;2018;5760.0
1543;642 Financiële holdings;2019;6181.0
1544;642 Financiële holdings;2020;6226.0
1545;642 Financiële holdings;2021;6912.0
1546;642 Financiële holdings;2022;7068.0
1547;642 Financiële holdings;2023;7118.0
1548;643 Beleggingsinstellingen;2018;944.0
1549;643 Beleggingsinstellingen;2019;905.0
1550;643 Beleggingsinstellingen;2020;856.0
1551;643 Beleggingsinstellingen;2021;989.0
1552;643 Beleggingsinstellingen;2022;864.0
1553;643 Beleggingsinstellingen;2023;864.0
1554;649 Overige kredietverstrekking e.d.;2018;1007.0
1555;649 Overige kredietverstrekking e.d.;2019;1113.0
1556;649 Overige kredietverstrekking e.d.;2020;1111.0
1557;649 Overige kredietverstrekking e.d.;2021;924.0
1558;649 Overige kredietverstrekking e.d.;2022;1022.0
1559;649 Overige kredietverstrekking e.d.;2023;622.0
1560;65 Verzekeraars en pensioenfondsen;2018;
1561;65 Verzekeraars en pensioenfondsen;2019;
1562;65 Verzekeraars en pensioenfondsen;2020;
1563;65 Verzekeraars en pensioenfondsen;2021;
1564;65 Verzekeraars en pensioenfondsen;2022;235.0
1565;65 Verzekeraars en pensioenfondsen;2023;240.0
1566;651 Verzekeringen, geen herverzekering;2018;
1567;651 Verzekeringen, geen herverzekering;2019;
1568;651 Verzekeringen, geen herverzekering;2020;
1569;651 Verzekeringen, geen herverzekering;2021;
1570;651 Verzekeringen, geen herverzekering;2022;226.0
1571;651 Verzekeringen, geen herverzekering;2023;
1572;652 Herverzekeringen;2018;
1573;652 Herverzekeringen;2019;
1574;652 Herverzekeringen;2020;
1575;652 Herverzekeringen;2021;
1576;652 Herverzekeringen;2022;
1577;652 Herverzekeringen;2023;
1578;653 Pensioenfondsen;2018;26.0
1579;653 Pensioenfondsen;2019;23.0
1580;653 Pensioenfondsen;2020;16.0
1581;653 Pensioenfondsen;2021;8.0
1582;653 Pensioenfondsen;2022;
1583;653 Pensioenfondsen;2023;7.0
1584;66 Overige financiële dienstverlening;2018;
1585;66 Overige financiële dienstverlening;2019;
1586;66 Overige financiële dienstverlening;2020;
1587;66 Overige financiële dienstverlening;2021;
1588;66 Overige financiële dienstverlening;2022;1537.0
1589;66 Overige financiële dienstverlening;2023;1574.0
1590;661 Beurzen en financiële adviesbureaus;2018;
1591;661 Beurzen en financiële adviesbureaus;2019;642.0
1592;661 Beurzen en financiële adviesbureaus;2020;
1593;661 Beurzen en financiële adviesbureaus;2021;598.0
1594;661 Beurzen en financiële adviesbureaus;2022;561.0
1595;661 Beurzen en financiële adviesbureaus;2023;541.0
1596;662 Diensten op gebied van verzekeringen;2018;513.0
1597;662 Diensten op gebied van verzekeringen;2019;
1598;662 Diensten op gebied van verzekeringen;2020;511.0
1599;662 Diensten op gebied van verzekeringen;2021;
1600;662 Diensten op gebied van verzekeringen;2022;474.0
1601;662 Diensten op gebied van verzekeringen;2023;458.0
1602;663 Vermogensbeheer;2018;485.0
1603;663 Vermogensbeheer;2019;463.0
1604;663 Vermogensbeheer;2020;510.0
1605;663 Vermogensbeheer;2021;524.0
1606;663 Vermogensbeheer;2022;502.0
1607;663 Vermogensbeheer;2023;575.0
1608;L Verhuur en handel van onroerend goed;2018;8634.0
1609;L Verhuur en handel van onroerend goed;2019;8575.0
1610;L Verhuur en handel van onroerend goed;2020;8484.0
1611;L Verhuur en handel van onroerend goed;2021;8372.0
1612;L Verhuur en handel van onroerend goed;2022;8586.0
1613;L Verhuur en handel van onroerend goed;2023;8928.0
1614;68 Verhuur en handel van onroerend goed;2018;8634.0
1615;68 Verhuur en handel van onroerend goed;2019;8575.0
1616;68 Verhuur en handel van onroerend goed;2020;8484.0
1617;68 Verhuur en handel van onroerend goed;2021;8372.0
1618;68 Verhuur en handel van onroerend goed;2022;8586.0
1619;68 Verhuur en handel van onroerend goed;2023;8928.0
1620;681 Handel in eigen onroerend goed;2018;931.0
1621;681 Handel in eigen onroerend goed;2019;929.0
1622;681 Handel in eigen onroerend goed;2020;947.0
1623;681 Handel in eigen onroerend goed;2021;1047.0
1624;681 Handel in eigen onroerend goed;2022;1030.0
1625;681 Handel in eigen onroerend goed;2023;1093.0
1626;682 Verhuur van onroerend goed;2018;5031.0
1627;682 Verhuur van onroerend goed;2019;4940.0
1628;682 Verhuur van onroerend goed;2020;4800.0
1629;682 Verhuur van onroerend goed;2021;4580.0
1630;682 Verhuur van onroerend goed;2022;4584.0
1631;682 Verhuur van onroerend goed;2023;4805.0
1632;683 Bemiddeling, beheer onroerend goed;2018;2672.0
1633;683 Bemiddeling, beheer onroerend goed;2019;2706.0
1634;683 Bemiddeling, beheer onroerend goed;2020;2737.0
1635;683 Bemiddeling, beheer onroerend goed;2021;2745.0
1636;683 Bemiddeling, beheer onroerend goed;2022;2972.0
1637;683 Bemiddeling, beheer onroerend goed;2023;3030.0
1638;M-N Zakelijke dienstverlening;2018;130809.0
1639;M-N Zakelijke dienstverlening;2019;139371.0
1640;M-N Zakelijke dienstverlening;2020;140141.0
1641;M-N Zakelijke dienstverlening;2021;143135.0
1642;M-N Zakelijke dienstverlening;2022;145226.0
1643;M-N Zakelijke dienstverlening;2023;151104.0
1644;M Specialistische zakelijke diensten;2018;46881.0
1645;M Specialistische zakelijke diensten;2019;48914.0
1646;M Specialistische zakelijke diensten;2020;48892.0
1647;M Specialistische zakelijke diensten;2021;50117.0
1648;M Specialistische zakelijke diensten;2022;50332.0
1649;M Specialistische zakelijke diensten;2023;51967.0
1650;69 Juridische diensten en administratie;2018;2120.0
1651;69 Juridische diensten en administratie;2019;2131.0
1652;69 Juridische diensten en administratie;2020;2069.0
1653;69 Juridische diensten en administratie;2021;2114.0
1654;69 Juridische diensten en administratie;2022;2085.0
1655;69 Juridische diensten en administratie;2023;2052.0
1656;691 Rechtskundige dienstverlening;2018;430.0
1657;691 Rechtskundige dienstverlening;2019;438.0
1658;691 Rechtskundige dienstverlening;2020;471.0
1659;691 Rechtskundige dienstverlening;2021;481.0
1660;691 Rechtskundige dienstverlening;2022;504.0
1661;691 Rechtskundige dienstverlening;2023;477.0
1662;692 Accountancy, administratie e.d.;2018;1690.0
1663;692 Accountancy, administratie e.d.;2019;1693.0
1664;692 Accountancy, administratie e.d.;2020;1598.0
1665;692 Accountancy, administratie e.d.;2021;1633.0
1666;692 Accountancy, administratie e.d.;2022;1581.0
1667;692 Accountancy, administratie e.d.;2023;1575.0
1668;70 Holdings en managementadviesbureaus;2018;12761.0
1669;70 Holdings en managementadviesbureaus;2019;13038.0
1670;70 Holdings en managementadviesbureaus;2020;12681.0
1671;70 Holdings en managementadviesbureaus;2021;13173.0
1672;70 Holdings en managementadviesbureaus;2022;13091.0
1673;70 Holdings en managementadviesbureaus;2023;13943.0
1674;701 Holdings en interne concerndiensten;2018;6990.0
1675;701 Holdings en interne concerndiensten;2019;6880.0
1676;701 Holdings en interne concerndiensten;2020;6420.0
1677;701 Holdings en interne concerndiensten;2021;6579.0
1678;701 Holdings en interne concerndiensten;2022;6506.0
1679;701 Holdings en interne concerndiensten;2023;7127.0
1680;702 Managementadviesbureaus;2018;5771.0
1681;702 Managementadviesbureaus;2019;6158.0
1682;702 Managementadviesbureaus;2020;6261.0
1683;702 Managementadviesbureaus;2021;6594.0
1684;702 Managementadviesbureaus;2022;6585.0
1685;702 Managementadviesbureaus;2023;6816.0
1686;71 Architecten-, ingenieursbureaus e.d.;2018;17164.0
1687;71 Architecten-, ingenieursbureaus e.d.;2019;18491.0
1688;71 Architecten-, ingenieursbureaus e.d.;2020;18612.0
1689;71 Architecten-, ingenieursbureaus e.d.;2021;19022.0
1690;71 Architecten-, ingenieursbureaus e.d.;2022;19016.0
1691;71 Architecten-, ingenieursbureaus e.d.;2023;20074.0
1692;711 Architecten- en ingenieursbureaus;2018;14189.0
1693;711 Architecten- en ingenieursbureaus;2019;15219.0
1694;711 Architecten- en ingenieursbureaus;2020;15414.0
1695;711 Architecten- en ingenieursbureaus;2021;15824.0
1696;711 Architecten- en ingenieursbureaus;2022;15830.0
1697;711 Architecten- en ingenieursbureaus;2023;16796.0
1698;712 Keurings- en controlediensten;2018;2975.0
1699;712 Keurings- en controlediensten;2019;3272.0
1700;712 Keurings- en controlediensten;2020;3198.0
1701;712 Keurings- en controlediensten;2021;3198.0
1702;712 Keurings- en controlediensten;2022;3186.0
1703;712 Keurings- en controlediensten;2023;3278.0
1704;72 Research;2018;957.0
1705;72 Research;2019;942.0
1706;72 Research;2020;971.0
1707;72 Research;2021;1044.0
1708;72 Research;2022;1044.0
