ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
7549;Totaal;Purmerend;2e halfjaar 2020;6835.0;6340.0;83.0;164.0
7550;Totaal;Purmerend;2020;7210.0;6695.0;87.0;171.0
7551;Totaal;Purmerend;1e halfjaar 2021;6825.0;6370.0;83.0;165.0
7552;Totaal;Purmerend;2e halfjaar 2021;6820.0;6355.0;83.0;163.0
7553;Totaal;Purmerend;2021;7290.0;6815.0;88.0;172.0
7554;Totaal;Purmerend;1e halfjaar 2022;7430.0;6790.0;79.0;155.0
7555;Totaal;Purmerend;2e halfjaar 2022;7535.0;6900.0;80.0;155.0
7556;Totaal;Purmerend;2022;7960.0;7295.0;83.0;162.0
7557;Totaal;Purmerend;1e halfjaar 2023;7700.0;7050.0;81.0;157.0
7558;Totaal;Purmerend;2e halfjaar 2023;7780.0;7120.0;81.0;158.0
7559;Totaal;Purmerend;2023;8210.0;7525.0;85.0;164.0
7560;Totaal;Putten;1e halfjaar 2015;;;;
7561;Totaal;Putten;2e halfjaar 2015;;;;
7562;Totaal;Putten;2015;;;;
7563;Totaal;Putten;1e halfjaar 2016;1125.0;985.0;46.0;99.0
7564;Totaal;Putten;2e halfjaar 2016;1135.0;1005.0;46.0;101.0
7565;Totaal;Putten;2016;1210.0;1050.0;49.0;105.0
7566;Totaal;Putten;1e halfjaar 2017;1165.0;1005.0;47.0;102.0
7567;Totaal;Putten;2e halfjaar 2017;1145.0;990.0;47.0;100.0
7568;Totaal;Putten;2017;1270.0;1075.0;51.0;108.0
7569;Totaal;Putten;1e halfjaar 2018;1190.0;1020.0;49.0;104.0
7570;Totaal;Putten;2e halfjaar 2018;1220.0;1045.0;50.0;107.0
7571;Totaal;Putten;2018;1310.0;1095.0;53.0;111.0
7572;Totaal;Putten;1e halfjaar 2019;1220.0;1145.0;50.0;114.0
7573;Totaal;Putten;2e halfjaar 2019;1210.0;1140.0;50.0;113.0
7574;Totaal;Putten;2019;1310.0;1235.0;54.0;121.0
7575;Totaal;Putten;1e halfjaar 2020;1210.0;1145.0;50.0;113.0
7576;Totaal;Putten;2e halfjaar 2020;1195.0;1140.0;49.0;112.0
7577;Totaal;Putten;2020;1290.0;1225.0;52.0;118.0
7578;Totaal;Putten;1e halfjaar 2021;1185.0;1120.0;48.0;109.0
7579;Totaal;Putten;2e halfjaar 2021;1185.0;1125.0;48.0;108.0
7580;Totaal;Putten;2021;1285.0;1225.0;52.0;117.0
7581;Totaal;Putten;1e halfjaar 2022;1130.0;1080.0;45.0;103.0
7582;Totaal;Putten;2e halfjaar 2022;1125.0;1075.0;45.0;102.0
7583;Totaal;Putten;2022;1250.0;1195.0;49.0;111.0
7584;Totaal;Putten;1e halfjaar 2023;1125.0;1075.0;45.0;102.0
7585;Totaal;Putten;2e halfjaar 2023;1165.0;1105.0;46.0;104.0
7586;Totaal;Putten;2023;1260.0;1200.0;50.0;111.0
7587;Totaal;Raalte;1e halfjaar 2015;465.0;440.0;15.0;30.0
7588;Totaal;Raalte;2e halfjaar 2015;540.0;505.0;15.0;35.0
7589;Totaal;Raalte;2015;585.0;545.0;15.0;35.0
7590;Totaal;Raalte;1e halfjaar 2016;1155.0;1095.0;31.0;71.0
7591;Totaal;Raalte;2e halfjaar 2016;1205.0;1115.0;32.0;72.0
7592;Totaal;Raalte;2016;1270.0;1170.0;34.0;75.0
7593;Totaal;Raalte;1e halfjaar 2017;1280.0;1190.0;34.0;77.0
7594;Totaal;Raalte;2e halfjaar 2017;1325.0;1260.0;35.0;80.0
7595;Totaal;Raalte;2017;1450.0;1340.0;39.0;85.0
7596;Totaal;Raalte;1e halfjaar 2018;2160.0;1820.0;58.0;116.0
7597;Totaal;Raalte;2e halfjaar 2018;2195.0;1855.0;58.0;117.0
7598;Totaal;Raalte;2018;2350.0;1935.0;62.0;122.0
7599;Totaal;Raalte;1e halfjaar 2019;2320.0;2160.0;61.0;132.0
7600;Totaal;Raalte;2e halfjaar 2019;2410.0;2235.0;64.0;136.0
7601;Totaal;Raalte;2019;2530.0;2345.0;66.0;141.0
7602;Totaal;Raalte;1e halfjaar 2020;2405.0;2245.0;63.0;136.0
7603;Totaal;Raalte;2e halfjaar 2020;2445.0;2295.0;64.0;138.0
7604;Totaal;Raalte;2020;2600.0;2440.0;68.0;145.0
7605;Totaal;Raalte;1e halfjaar 2021;2595.0;2430.0;68.0;146.0
7606;Totaal;Raalte;2e halfjaar 2021;2655.0;2485.0;69.0;148.0
7607;Totaal;Raalte;2021;2825.0;2645.0;73.0;155.0
7608;Totaal;Raalte;1e halfjaar 2022;2645.0;2475.0;69.0;146.0
7609;Totaal;Raalte;2e halfjaar 2022;2660.0;2500.0;69.0;147.0
7610;Totaal;Raalte;2022;2840.0;2665.0;73.0;155.0
7611;Totaal;Raalte;1e halfjaar 2023;2680.0;2520.0;69.0;148.0
7612;Totaal;Raalte;2e halfjaar 2023;2755.0;2580.0;71.0;151.0
7613;Totaal;Raalte;2023;2935.0;2750.0;75.0;158.0
7614;Totaal;Reimerswaal;1e halfjaar 2015;;;;
7615;Totaal;Reimerswaal;2e halfjaar 2015;;;;
7616;Totaal;Reimerswaal;2015;;;;
7617;Totaal;Reimerswaal;1e halfjaar 2016;;;;
7618;Totaal;Reimerswaal;2e halfjaar 2016;;;;
7619;Totaal;Reimerswaal;2016;;;;
7620;Totaal;Reimerswaal;1e halfjaar 2017;;;;
7621;Totaal;Reimerswaal;2e halfjaar 2017;;;;
7622;Totaal;Reimerswaal;2017;;;;
7623;Totaal;Reimerswaal;1e halfjaar 2018;;;;
7624;Totaal;Reimerswaal;2e halfjaar 2018;1045.0;930.0;46.0;102.0
7625;Totaal;Reimerswaal;2018;;;;
7626;Totaal;Reimerswaal;1e halfjaar 2019;1100.0;1030.0;48.0;108.0
7627;Totaal;Reimerswaal;2e halfjaar 2019;1125.0;1050.0;49.0;111.0
7628;Totaal;Reimerswaal;2019;1185.0;1110.0;51.0;114.0
7629;Totaal;Reimerswaal;1e halfjaar 2020;1205.0;1125.0;52.0;119.0
7630;Totaal;Reimerswaal;2e halfjaar 2020;1225.0;1150.0;53.0;120.0
7631;Totaal;Reimerswaal;2020;1305.0;1225.0;56.0;126.0
7632;Totaal;Reimerswaal;1e halfjaar 2021;1220.0;1135.0;53.0;119.0
7633;Totaal;Reimerswaal;2e halfjaar 2021;1200.0;1120.0;52.0;116.0
7634;Totaal;Reimerswaal;2021;1285.0;1200.0;55.0;123.0
7635;Totaal;Reimerswaal;1e halfjaar 2022;1200.0;1135.0;51.0;116.0
7636;Totaal;Reimerswaal;2e halfjaar 2022;1210.0;1135.0;52.0;116.0
7637;Totaal;Reimerswaal;2022;1300.0;1225.0;55.0;123.0
7638;Totaal;Reimerswaal;1e halfjaar 2023;1275.0;1195.0;54.0;122.0
7639;Totaal;Reimerswaal;2e halfjaar 2023;1320.0;1235.0;56.0;125.0
7640;Totaal;Reimerswaal;2023;1395.0;1305.0;59.0;130.0
7641;Totaal;Renkum;1e halfjaar 2015;1225.0;1145.0;40.0;80.0
7642;Totaal;Renkum;2e halfjaar 2015;1355.0;1250.0;45.0;85.0
7643;Totaal;Renkum;2015;1490.0;1345.0;45.0;90.0
7644;Totaal;Renkum;1e halfjaar 2016;1600.0;1420.0;51.0;96.0
7645;Totaal;Renkum;2e halfjaar 2016;1660.0;1450.0;52.0;97.0
7646;Totaal;Renkum;2016;1820.0;1560.0;57.0;104.0
7647;Totaal;Renkum;1e halfjaar 2017;1775.0;1495.0;56.0;102.0
7648;Totaal;Renkum;2e halfjaar 2017;1815.0;1540.0;57.0;105.0
7649;Totaal;Renkum;2017;2005.0;1650.0;63.0;112.0
7650;Totaal;Renkum;1e halfjaar 2018;1925.0;1605.0;61.0;109.0
7651;Totaal;Renkum;2e halfjaar 2018;2020.0;1670.0;64.0;113.0
7652;Totaal;Renkum;2018;2175.0;1770.0;68.0;120.0
7653;Totaal;Renkum;1e halfjaar 2019;2100.0;1975.0;66.0;126.0
7654;Totaal;Renkum;2e halfjaar 2019;2200.0;2070.0;69.0;131.0
7655;Totaal;Renkum;2019;2365.0;2225.0;74.0;139.0
7656;Totaal;Renkum;1e halfjaar 2020;2230.0;2105.0;70.0;134.0
7657;Totaal;Renkum;2e halfjaar 2020;2245.0;2120.0;71.0;134.0
7658;Totaal;Renkum;2020;2450.0;2320.0;77.0;144.0
7659;Totaal;Renkum;1e halfjaar 2021;2285.0;2155.0;72.0;137.0
7660;Totaal;Renkum;2e halfjaar 2021;2315.0;2170.0;73.0;137.0
7661;Totaal;Renkum;2021;2515.0;2355.0;79.0;146.0
7662;Totaal;Renkum;1e halfjaar 2022;2415.0;2270.0;76.0;143.0
7663;Totaal;Renkum;2e halfjaar 2022;2355.0;2210.0;74.0;138.0
7664;Totaal;Renkum;2022;2555.0;2405.0;80.0;148.0
7665;Totaal;Renkum;1e halfjaar 2023;2440.0;2285.0;77.0;143.0
7666;Totaal;Renkum;2e halfjaar 2023;2540.0;2380.0;80.0;148.0
7667;Totaal;Renkum;2023;2695.0;2525.0;84.0;154.0
7668;Totaal;Renswoude;1e halfjaar 2015;;;;
7669;Totaal;Renswoude;2e halfjaar 2015;;;;
7670;Totaal;Renswoude;2015;;;;
7671;Totaal;Renswoude;1e halfjaar 2016;;;;
7672;Totaal;Renswoude;2e halfjaar 2016;;;;
7673;Totaal;Renswoude;2016;;;;
7674;Totaal;Renswoude;1e halfjaar 2017;;;;
7675;Totaal;Renswoude;2e halfjaar 2017;;;;
7676;Totaal;Renswoude;2017;;;;
7677;Totaal;Renswoude;1e halfjaar 2018;;;;
7678;Totaal;Renswoude;2e halfjaar 2018;;;;
7679;Totaal;Renswoude;2018;;;;
7680;Totaal;Renswoude;1e halfjaar 2019;150.0;140.0;28.0;68.0
7681;Totaal;Renswoude;2e halfjaar 2019;;;;
7682;Totaal;Renswoude;2019;;;;
7683;Totaal;Renswoude;1e halfjaar 2020;150.0;145.0;27.0;67.0
7684;Totaal;Renswoude;2e halfjaar 2020;155.0;145.0;28.0;66.0
7685;Totaal;Renswoude;2020;170.0;165.0;30.0;75.0
7686;Totaal;Renswoude;1e halfjaar 2021;;;;
7687;Totaal;Renswoude;2e halfjaar 2021;;;;
7688;Totaal;Renswoude;2021;;;;
7689;Totaal;Renswoude;1e halfjaar 2022;170.0;160.0;29.0;68.0
7690;Totaal;Renswoude;2e halfjaar 2022;175.0;165.0;30.0;70.0
7691;Totaal;Renswoude;2022;190.0;180.0;33.0;76.0
7692;Totaal;Renswoude;1e halfjaar 2023;185.0;175.0;32.0;75.0
7693;Totaal;Renswoude;2e halfjaar 2023;180.0;175.0;31.0;76.0
7694;Totaal;Renswoude;2023;195.0;190.0;33.0;80.0
7695;Totaal;Reusel-De Mierden;1e halfjaar 2015;465.0;450.0;35.0;85.0
7696;Totaal;Reusel-De Mierden;2e halfjaar 2015;400.0;390.0;30.0;75.0
7697;Totaal;Reusel-De Mierden;2015;475.0;460.0;35.0;85.0
7698;Totaal;Reusel-De Mierden;1e halfjaar 2016;375.0;360.0;29.0;67.0
7699;Totaal;Reusel-De Mierden;2e halfjaar 2016;385.0;365.0;30.0;68.0
7700;Totaal;Reusel-De Mierden;2016;410.0;390.0;31.0;72.0
7701;Totaal;Reusel-De Mierden;1e halfjaar 2017;500.0;470.0;38.0;87.0
7702;Totaal;Reusel-De Mierden;2e halfjaar 2017;510.0;470.0;39.0;86.0
7703;Totaal;Reusel-De Mierden;2017;540.0;495.0;41.0;90.0
7704;Totaal;Reusel-De Mierden;1e halfjaar 2018;515.0;480.0;39.0;87.0
7705;Totaal;Reusel-De Mierden;2e halfjaar 2018;;;;
7706;Totaal;Reusel-De Mierden;2018;;;;
7707;Totaal;Reusel-De Mierden;1e halfjaar 2019;555.0;525.0;42.0;94.0
7708;Totaal;Reusel-De Mierden;2e halfjaar 2019;595.0;560.0;45.0;99.0
7709;Totaal;Reusel-De Mierden;2019;625.0;585.0;47.0;102.0
7710;Totaal;Reusel-De Mierden;1e halfjaar 2020;620.0;590.0;47.0;104.0
7711;Totaal;Reusel-De Mierden;2e halfjaar 2020;640.0;605.0;48.0;106.0
7712;Totaal;Reusel-De Mierden;2020;675.0;640.0;51.0;111.0
7713;Totaal;Reusel-De Mierden;1e halfjaar 2021;650.0;615.0;49.0;108.0
7714;Totaal;Reusel-De Mierden;2e halfjaar 2021;685.0;640.0;51.0;112.0
7715;Totaal;Reusel-De Mierden;2021;725.0;675.0;54.0;116.0
7716;Totaal;Reusel-De Mierden;1e halfjaar 2022;700.0;655.0;52.0;112.0
7717;Totaal;Reusel-De Mierden;2e halfjaar 2022;730.0;690.0;53.0;116.0
7718;Totaal;Reusel-De Mierden;2022;770.0;725.0;56.0;121.0
7719;Totaal;Reusel-De Mierden;1e halfjaar 2023;740.0;695.0;54.0;117.0
7720;Totaal;Reusel-De Mierden;2e halfjaar 2023;755.0;715.0;55.0;120.0
7721;Totaal;Reusel-De Mierden;2023;805.0;760.0;58.0;125.0
7722;Totaal;Rheden;1e halfjaar 2015;3390.0;3000.0;75.0;140.0
7723;Totaal;Rheden;2e halfjaar 2015;3365.0;2960.0;75.0;140.0
7724;Totaal;Rheden;2015;3610.0;3125.0;80.0;145.0
7725;Totaal;Rheden;1e halfjaar 2016;3095.0;2755.0;70.0;128.0
7726;Totaal;Rheden;2e halfjaar 2016;3095.0;2730.0;70.0;127.0
7727;Totaal;Rheden;2016;3370.0;2935.0;76.0;136.0
7728;Totaal;Rheden;1e halfjaar 2017;2675.0;2365.0;61.0;111.0
7729;Totaal;Rheden;2e halfjaar 2017;2730.0;2420.0;62.0;113.0
7730;Totaal;Rheden;2017;2965.0;2585.0;67.0;121.0
7731;Totaal;Rheden;1e halfjaar 2018;2715.0;2400.0;62.0;112.0
7732;Totaal;Rheden;2e halfjaar 2018;2770.0;2450.0;63.0;114.0
7733;Totaal;Rheden;2018;3050.0;2645.0;68.0;123.0
7734;Totaal;Rheden;1e halfjaar 2019;3520.0;3325.0;80.0;149.0
7735;Totaal;Rheden;2e halfjaar 2019;3675.0;3470.0;83.0;154.0
7736;Totaal;Rheden;2019;3975.0;3750.0;89.0;164.0
7737;Totaal;Rheden;1e halfjaar 2020;3510.0;3325.0;80.0;148.0
7738;Totaal;Rheden;2e halfjaar 2020;3410.0;3250.0;78.0;146.0
7739;Totaal;Rheden;2020;3765.0;3580.0;85.0;156.0
7740;Totaal;Rheden;1e halfjaar 2021;3225.0;3065.0;74.0;137.0
7741;Totaal;Rheden;2e halfjaar 2021;3205.0;3040.0;73.0;136.0
7742;Totaal;Rheden;2021;3505.0;3320.0;79.0;146.0
7743;Totaal;Rheden;1e halfjaar 2022;3495.0;3315.0;80.0;148.0
7744;Totaal;Rheden;2e halfjaar 2022;3480.0;3295.0;79.0;146.0
7745;Totaal;Rheden;2022;3825.0;3620.0;86.0;158.0
7746;Totaal;Rheden;1e halfjaar 2023;3590.0;3415.0;81.0;151.0
7747;Totaal;Rheden;2e halfjaar 2023;3560.0;3385.0;81.0;148.0
7748;Totaal;Rheden;2023;3925.0;3735.0;88.0;160.0
7749;Totaal;Rhenen;1e halfjaar 2015;995.0;860.0;50.0;110.0
7750;Totaal;Rhenen;2e halfjaar 2015;;;;
7751;Totaal;Rhenen;2015;;;;
7752;Totaal;Rhenen;1e halfjaar 2016;;;;
7753;Totaal;Rhenen;2e halfjaar 2016;1065.0;915.0;54.0;112.0
7754;Totaal;Rhenen;2016;;;;
7755;Totaal;Rhenen;1e halfjaar 2017;1080.0;860.0;55.0;106.0
7756;Totaal;Rhenen;2e halfjaar 2017;1100.0;885.0;55.0;109.0
7757;Totaal;Rhenen;2017;1165.0;930.0;58.0;114.0
7758;Totaal;Rhenen;1e halfjaar 2018;1115.0;880.0;56.0;107.0
7759;Totaal;Rhenen;2e halfjaar 2018;1090.0;875.0;54.0;105.0
7760;Totaal;Rhenen;2018;1175.0;910.0;58.0;109.0
7761;Totaal;Rhenen;1e halfjaar 2019;1050.0;970.0;52.0;113.0
7762;Totaal;Rhenen;2e halfjaar 2019;1080.0;995.0;53.0;115.0
7763;Totaal;Rhenen;2019;1165.0;1075.0;57.0;123.0
7764;Totaal;Rhenen;1e halfjaar 2020;1085.0;1010.0;54.0;116.0
7765;Totaal;Rhenen;2e halfjaar 2020;1090.0;1020.0;54.0;117.0
7766;Totaal;Rhenen;2020;1170.0;1095.0;57.0;124.0
7767;Totaal;Rhenen;1e halfjaar 2021;1085.0;1010.0;53.0;116.0
7768;Totaal;Rhenen;2e halfjaar 2021;1085.0;1015.0;53.0;115.0
7769;Totaal;Rhenen;2021;1190.0;1115.0;58.0;125.0
7770;Totaal;Rhenen;1e halfjaar 2022;1095.0;1025.0;54.0;116.0
7771;Totaal;Rhenen;2e halfjaar 2022;1100.0;1035.0;54.0;117.0
7772;Totaal;Rhenen;2022;1180.0;1110.0;57.0;124.0
7773;Totaal;Rhenen;1e halfjaar 2023;1125.0;1050.0;55.0;118.0
7774;Totaal;Rhenen;2e halfjaar 2023;1095.0;1025.0;54.0;115.0
7775;Totaal;Rhenen;2023;1205.0;1125.0;59.0;124.0
7776;Totaal;Ridderkerk;1e halfjaar 2015;2855.0;2500.0;65.0;120.0
7777;Totaal;Ridderkerk;2e halfjaar 2015;2820.0;2460.0;60.0;120.0
7778;Totaal;Ridderkerk;2015;3020.0;2580.0;65.0;125.0
7779;Totaal;Ridderkerk;1e halfjaar 2016;2930.0;2560.0;64.0;124.0
7780;Totaal;Ridderkerk;2e halfjaar 2016;2940.0;2555.0;64.0;123.0
7781;Totaal;Ridderkerk;2016;3110.0;2660.0;68.0;128.0
7782;Totaal;Ridderkerk;1e halfjaar 2017;3210.0;2725.0;70.0;131.0
7783;Totaal;Ridderkerk;2e halfjaar 2017;3215.0;2705.0;70.0;129.0
7784;Totaal;Ridderkerk;2017;3395.0;2800.0;73.0;134.0
7785;Totaal;Ridderkerk;1e halfjaar 2018;3160.0;2660.0;68.0;126.0
7786;Totaal;Ridderkerk;2e halfjaar 2018;3140.0;2690.0;67.0;128.0
7787;Totaal;Ridderkerk;2018;3345.0;2800.0;71.0;133.0
7788;Totaal;Ridderkerk;1e halfjaar 2019;3370.0;3110.0;72.0;144.0
7789;Totaal;Ridderkerk;2e halfjaar 2019;3435.0;3175.0;74.0;147.0
7790;Totaal;Ridderkerk;2019;3625.0;3350.0;77.0;153.0
7791;Totaal;Ridderkerk;1e halfjaar 2020;3505.0;3260.0;75.0;150.0
7792;Totaal;Ridderkerk;2e halfjaar 2020;3530.0;3295.0;75.0;150.0
7793;Totaal;Ridderkerk;2020;3760.0;3515.0;79.0;158.0
7794;Totaal;Ridderkerk;1e halfjaar 2021;3510.0;3285.0;75.0;150.0
7795;Totaal;Ridderkerk;2e halfjaar 2021;3600.0;3370.0;76.0;153.0
7796;Totaal;Ridderkerk;2021;3840.0;3605.0;80.0;161.0
7797;Totaal;Ridderkerk;1e halfjaar 2022;3655.0;3425.0;77.0;155.0
7798;Totaal;Ridderkerk;2e halfjaar 2022;3630.0;3415.0;76.0;154.0
7799;Totaal;Ridderkerk;2022;3875.0;3645.0;80.0;162.0
7800;Totaal;Ridderkerk;1e halfjaar 2023;3605.0;3380.0;75.0;152.0
7801;Totaal;Ridderkerk;2e halfjaar 2023;3645.0;3420.0;76.0;153.0
7802;Totaal;Ridderkerk;2023;3865.0;3630.0;80.0;160.0
7803;Totaal;Rijnwaarden;1e halfjaar 2015;495.0;465.0;45.0;100.0
7804;Totaal;Rijnwaarden;2e halfjaar 2015;505.0;470.0;45.0;100.0
7805;Totaal;Rijnwaarden;2015;540.0;495.0;50.0;105.0
7806;Totaal;Rijnwaarden;1e halfjaar 2016;545.0;505.0;50.0;106.0
7807;Totaal;Rijnwaarden;2e halfjaar 2016;545.0;510.0;50.0;107.0
7808;Totaal;Rijnwaarden;2016;585.0;535.0;53.0;112.0
7809;Totaal;Rijnwaarden;1e halfjaar 2017;560.0;520.0;51.0;108.0
7810;Totaal;Rijnwaarden;2e halfjaar 2017;580.0;530.0;53.0;110.0
7811;Totaal;Rijnwaarden;2017;615.0;555.0;56.0;115.0
7812;Totaal;Rijnwaarden;1e halfjaar 2018;;;;
7813;Totaal;Rijnwaarden;2e halfjaar 2018;;;;
7814;Totaal;Rijnwaarden;2018;;;;
7815;Totaal;Rijnwaarden;1e halfjaar 2019;;;;
7816;Totaal;Rijnwaarden;2e halfjaar 2019;;;;
7817;Totaal;Rijnwaarden;2019;;;;
7818;Totaal;Rijnwaarden;1e halfjaar 2020;;;;
7819;Totaal;Rijnwaarden;2e halfjaar 2020;;;;
7820;Totaal;Rijnwaarden;2020;;;;
7821;Totaal;Rijnwaarden;1e halfjaar 2021;;;;
7822;Totaal;Rijnwaarden;2e halfjaar 2021;;;;
7823;Totaal;Rijnwaarden;2021;;;;
7824;Totaal;Rijnwaarden;1e halfjaar 2022;;;;
7825;Totaal;Rijnwaarden;2e halfjaar 2022;;;;
7826;Totaal;Rijnwaarden;2022;;;;
7827;Totaal;Rijnwaarden;1e halfjaar 2023;;;;
7828;Totaal;Rijnwaarden;2e halfjaar 2023;;;;
7829;Totaal;Rijnwaarden;2023;;;;
7830;Totaal;Rijssen-Holten;1e halfjaar 2015;;;;
7831;Totaal;Rijssen-Holten;2e halfjaar 2015;;;;
7832;Totaal;Rijssen-Holten;2015;;;;
7833;Totaal;Rijssen-Holten;1e halfjaar 2016;;;;
7834;Totaal;Rijssen-Holten;2e halfjaar 2016;2175.0;1945.0;57.0;135.0
7835;Totaal;Rijssen-Holten;2016;;;;
7836;Totaal;Rijssen-Holten;1e halfjaar 2017;2215.0;1980.0;58.0;137.0
7837;Totaal;Rijssen-Holten;2e halfjaar 2017;;;;
7838;Totaal;Rijssen-Holten;2017;;;;
7839;Totaal;Rijssen-Holten;1e halfjaar 2018;;;;
7840;Totaal;Rijssen-Holten;2e halfjaar 2018;1980.0;1790.0;51.0;122.0
7841;Totaal;Rijssen-Holten;2018;;;;
7842;Totaal;Rijssen-Holten;1e halfjaar 2019;2065.0;1930.0;54.0;129.0
7843;Totaal;Rijssen-Holten;2e halfjaar 2019;2090.0;1960.0;54.0;131.0
7844;Totaal;Rijssen-Holten;2019;2235.0;2090.0;58.0;138.0
7845;Totaal;Rijssen-Holten;1e halfjaar 2020;2035.0;1910.0;53.0;127.0
7846;Totaal;Rijssen-Holten;2e halfjaar 2020;2095.0;1970.0;55.0;130.0
7847;Totaal;Rijssen-Holten;2020;2225.0;2090.0;58.0;136.0
7848;Totaal;Rijssen-Holten;1e halfjaar 2021;;;;
7849;Totaal;Rijssen-Holten;2e halfjaar 2021;2065.0;1955.0;54.0;129.0
7850;Totaal;Rijssen-Holten;2021;;;;
7851;Totaal;Rijssen-Holten;1e halfjaar 2022;2075.0;1960.0;54.0;129.0
7852;Totaal;Rijssen-Holten;2e halfjaar 2022;2080.0;1955.0;54.0;128.0
7853;Totaal;Rijssen-Holten;2022;2240.0;2105.0;57.0;136.0
7854;Totaal;Rijssen-Holten;1e halfjaar 2023;2095.0;1980.0;54.0;129.0
7855;Totaal;Rijssen-Holten;2e halfjaar 2023;2110.0;1990.0;54.0;129.0
7856;Totaal;Rijssen-Holten;2023;2265.0;2130.0;58.0;136.0
7857;Totaal;Rijswijk (ZH.);1e halfjaar 2015;3480.0;3170.0;70.0;125.0
7858;Totaal;Rijswijk (ZH.);2e halfjaar 2015;3485.0;3160.0;70.0;125.0
7859;Totaal;Rijswijk (ZH.);2015;3670.0;3285.0;75.0;130.0
7860;Totaal;Rijswijk (ZH.);1e halfjaar 2016;3415.0;3100.0;68.0;120.0
7861;Totaal;Rijswijk (ZH.);2e halfjaar 2016;3415.0;3105.0;66.0;119.0
7862;Totaal;Rijswijk (ZH.);2016;3675.0;3285.0;70.0;125.0
7863;Totaal;Rijswijk (ZH.);1e halfjaar 2017;3360.0;3060.0;65.0;117.0
7864;Totaal;Rijswijk (ZH.);2e halfjaar 2017;3325.0;3025.0;63.0;115.0
7865;Totaal;Rijswijk (ZH.);2017;3640.0;3245.0;68.0;123.0
7866;Totaal;Rijswijk (ZH.);1e halfjaar 2018;3415.0;3115.0;64.0;118.0
7867;Totaal;Rijswijk (ZH.);2e halfjaar 2018;3385.0;3075.0;63.0;115.0
7868;Totaal;Rijswijk (ZH.);2018;3645.0;3250.0;67.0;122.0
7869;Totaal;Rijswijk (ZH.);1e halfjaar 2019;3200.0;3040.0;59.0;110.0
7870;Totaal;Rijswijk (ZH.);2e halfjaar 2019;2935.0;2785.0;53.0;100.0
7871;Totaal;Rijswijk (ZH.);2019;3385.0;3215.0;61.0;114.0
7872;Totaal;Rijswijk (ZH.);1e halfjaar 2020;3480.0;3300.0;63.0;119.0
7873;Totaal;Rijswijk (ZH.);2e halfjaar 2020;3495.0;3325.0;63.0;119.0
7874;Totaal;Rijswijk (ZH.);2020;3750.0;3565.0;67.0;125.0
7875;Totaal;Rijswijk (ZH.);1e halfjaar 2021;3385.0;3225.0;60.0;114.0
7876;Totaal;Rijswijk (ZH.);2e halfjaar 2021;3450.0;3295.0;60.0;114.0
7877;Totaal;Rijswijk (ZH.);2021;3720.0;3555.0;64.0;121.0
7878;Totaal;Rijswijk (ZH.);1e halfjaar 2022;3390.0;3230.0;58.0;111.0
7879;Totaal;Rijswijk (ZH.);2e halfjaar 2022;3345.0;3180.0;57.0;109.0
7880;Totaal;Rijswijk (ZH.);2022;3665.0;3490.0;62.0;117.0
7881;Totaal;Rijswijk (ZH.);1e halfjaar 2023;3225.0;3075.0;54.0;103.0
7882;Totaal;Rijswijk (ZH.);2e halfjaar 2023;3205.0;3060.0;53.0;101.0
7883;Totaal;Rijswijk (ZH.);2023;3465.0;3305.0;57.0;108.0
7884;Totaal;Roerdalen;1e halfjaar 2015;;;;
7885;Totaal;Roerdalen;2e halfjaar 2015;;;;
7886;Totaal;Roerdalen;2015;;;;
7887;Totaal;Roerdalen;1e halfjaar 2016;;;;
7888;Totaal;Roerdalen;2e halfjaar 2016;520.0;505.0;25.0;53.0
7889;Totaal;Roerdalen;2016;;;;
7890;Totaal;Roerdalen;1e halfjaar 2017;585.0;560.0;28.0;59.0
7891;Totaal;Roerdalen;2e halfjaar 2017;580.0;555.0;28.0;58.0
7892;Totaal;Roerdalen;2017;650.0;610.0;31.0;64.0
7893;Totaal;Roerdalen;1e halfjaar 2018;595.0;570.0;29.0;60.0
7894;Totaal;Roerdalen;2e halfjaar 2018;615.0;580.0;30.0;61.0
7895;Totaal;Roerdalen;2018;680.0;635.0;32.0;66.0
7896;Totaal;Roerdalen;1e halfjaar 2019;660.0;635.0;32.0;65.0
7897;Totaal;Roerdalen;2e halfjaar 2019;750.0;730.0;36.0;74.0
7898;Totaal;Roerdalen;2019;805.0;775.0;39.0;78.0
7899;Totaal;Roerdalen;1e halfjaar 2020;1335.0;1245.0;64.0;126.0
7900;Totaal;Roerdalen;2e halfjaar 2020;1370.0;1290.0;66.0;130.0
7901;Totaal;Roerdalen;2020;1455.0;1370.0;70.0;136.0
7902;Totaal;Roerdalen;1e halfjaar 2021;1235.0;1175.0;60.0;119.0
7903;Totaal;Roerdalen;2e halfjaar 2021;1260.0;1205.0;61.0;122.0
7904;Totaal;Roerdalen;2021;1360.0;1300.0;65.0;129.0
7905;Totaal;Roerdalen;1e halfjaar 2022;1300.0;1240.0;63.0;125.0
7906;Totaal;Roerdalen;2e halfjaar 2022;1320.0;1260.0;63.0;126.0
7907;Totaal;Roerdalen;2022;1425.0;1355.0;68.0;133.0
