ID;SectorBedrijfstak;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
8340;Banken en overige financiële dienstverl.;1983 november;93.9;93.9
8341;Banken en overige financiële dienstverl.;1983 december;100.0;100.0
8342;Banken en overige financiële dienstverl.;1984 januari;121.1;121.1
8343;Banken en overige financiële dienstverl.;1984 februari;109.6;109.6
8344;Banken en overige financiële dienstverl.;1984 maart;108.9;108.9
8345;Banken en overige financiële dienstverl.;1984 april;103.1;103.5
8346;Banken en overige financiële dienstverl.;1984 mei;90.8;93.6
8347;Banken en overige financiële dienstverl.;1984 juni;89.8;92.5
8348;Banken en overige financiële dienstverl.;1984 juli;83.3;85.8
8349;Banken en overige financiële dienstverl.;1984 augustus;85.0;90.0
8350;Banken en overige financiële dienstverl.;1984 september;96.1;101.8
8351;Banken en overige financiële dienstverl.;1984 oktober;98.8;104.7
8352;Banken en overige financiële dienstverl.;1984 november;97.7;103.5
8353;Banken en overige financiële dienstverl.;1984 december;100.4;106.3
8354;Banken en overige financiële dienstverl.;1985 januari;111.2;117.9
8355;Banken en overige financiële dienstverl.;1985 februari;112.1;118.8
8356;Banken en overige financiële dienstverl.;1985 maart;115.2;122.1
8357;Banken en overige financiële dienstverl.;1985 april;120.3;129.1
8358;Banken en overige financiële dienstverl.;1985 mei;125.6;136.8
8359;Banken en overige financiële dienstverl.;1985 juni;127.5;138.8
8360;Banken en overige financiële dienstverl.;1985 juli;138.7;151.0
8361;Banken en overige financiële dienstverl.;1985 augustus;143.3;159.2
8362;Banken en overige financiële dienstverl.;1985 september;136.1;151.2
8363;Banken en overige financiële dienstverl.;1985 oktober;146.7;163.0
8364;Banken en overige financiële dienstverl.;1985 november;153.2;170.2
8365;Banken en overige financiële dienstverl.;1985 december;170.8;189.8
8366;Banken en overige financiële dienstverl.;1986 januari;162.8;180.9
8367;Banken en overige financiële dienstverl.;1986 februari;150.8;167.6
8368;Banken en overige financiële dienstverl.;1986 maart;159.0;176.7
8369;Banken en overige financiële dienstverl.;1986 april;153.5;172.7
8370;Banken en overige financiële dienstverl.;1986 mei;164.7;187.0
8371;Banken en overige financiële dienstverl.;1986 juni;157.6;179.0
8372;Banken en overige financiële dienstverl.;1986 juli;164.5;186.8
8373;Banken en overige financiële dienstverl.;1986 augustus;162.6;187.9
8374;Banken en overige financiële dienstverl.;1986 september;149.5;172.7
8375;Banken en overige financiële dienstverl.;1986 oktober;146.9;169.7
8376;Banken en overige financiële dienstverl.;1986 november;149.8;173.0
8377;Banken en overige financiële dienstverl.;1986 december;140.8;162.6
8378;Banken en overige financiële dienstverl.;1987 januari;137.3;158.5
8379;Banken en overige financiële dienstverl.;1987 februari;129.0;148.9
8380;Banken en overige financiële dienstverl.;1987 maart;132.1;152.5
8381;Banken en overige financiële dienstverl.;1987 april;127.1;148.8
8382;Banken en overige financiële dienstverl.;1987 mei;119.0;140.8
8383;Banken en overige financiële dienstverl.;1987 juni;126.2;149.5
8384;Banken en overige financiële dienstverl.;1987 juli;130.2;154.2
8385;Banken en overige financiële dienstverl.;1987 augustus;133.6;161.3
8386;Banken en overige financiële dienstverl.;1987 september;125.8;151.9
8387;Banken en overige financiële dienstverl.;1987 oktober;100.8;121.9
8388;Banken en overige financiële dienstverl.;1987 november;91.5;110.6
8389;Banken en overige financiële dienstverl.;1987 december;94.8;114.5
8390;Banken en overige financiële dienstverl.;1988 januari;90.5;109.5
8391;Banken en overige financiële dienstverl.;1988 februari;99.6;120.3
8392;Banken en overige financiële dienstverl.;1988 maart;103.0;124.6
8393;Banken en overige financiële dienstverl.;1988 april;101.0;124.6
8394;Banken en overige financiële dienstverl.;1988 mei;101.7;127.3
8395;Banken en overige financiële dienstverl.;1988 juni;109.9;137.6
8396;Banken en overige financiële dienstverl.;1988 juli;120.7;151.2
8397;Banken en overige financiële dienstverl.;1988 augustus;113.1;145.1
8398;Banken en overige financiële dienstverl.;1988 september;114.7;147.2
8399;Banken en overige financiële dienstverl.;1988 oktober;118.8;152.5
8400;Banken en overige financiële dienstverl.;1988 november;113.3;145.6
8401;Banken en overige financiële dienstverl.;1988 december;119.7;153.8
8402;Banken en overige financiële dienstverl.;1989 januari;121.5;156.1
8403;Banken en overige financiële dienstverl.;1989 februari;120.5;154.9
8404;Banken en overige financiële dienstverl.;1989 maart;124.6;160.1
8405;Banken en overige financiële dienstverl.;1989 april;126.2;165.0
8406;Banken en overige financiële dienstverl.;1989 mei;120.0;159.1
8407;Banken en overige financiële dienstverl.;1989 juni;126.9;168.4
8408;Banken en overige financiële dienstverl.;1989 juli;137.2;182.2
8409;Banken en overige financiële dienstverl.;1989 augustus;132.8;180.5
8410;Banken en overige financiële dienstverl.;1989 september;130.2;177.3
8411;Banken en overige financiële dienstverl.;1989 oktober;121.4;165.2
8412;Banken en overige financiële dienstverl.;1989 november;123.5;168.1
8413;Banken en overige financiële dienstverl.;1989 december;124.6;169.6
8414;Banken en overige financiële dienstverl.;1990 januari;120.6;164.2
8415;Banken en overige financiële dienstverl.;1990 februari;115.2;156.8
8416;Banken en overige financiële dienstverl.;1990 maart;123.0;167.5
8417;Banken en overige financiële dienstverl.;1990 april;117.7;163.9
8418;Banken en overige financiële dienstverl.;1990 mei;117.0;165.0
8419;Banken en overige financiële dienstverl.;1990 juni;116.9;165.0
8420;Banken en overige financiële dienstverl.;1990 juli;113.2;159.8
8421;Banken en overige financiële dienstverl.;1990 augustus;107.5;154.5
8422;Banken en overige financiële dienstverl.;1990 september;93.2;137.4
8423;Banken en overige financiële dienstverl.;1990 oktober;94.6;139.4
8424;Banken en overige financiële dienstverl.;1990 november;94.8;139.6
8425;Banken en overige financiële dienstverl.;1990 december;94.1;138.6
8426;Banken en overige financiële dienstverl.;1991 januari;102.2;152.2
8427;Banken en overige financiële dienstverl.;1991 februari;110.3;164.2
8428;Banken en overige financiële dienstverl.;1991 maart;110.0;163.8
8429;Banken en overige financiële dienstverl.;1991 april;109.7;164.5
8430;Banken en overige financiële dienstverl.;1991 mei;112.4;174.2
8431;Banken en overige financiële dienstverl.;1991 juni;109.9;170.4
8432;Banken en overige financiële dienstverl.;1991 juli;113.2;175.5
8433;Banken en overige financiële dienstverl.;1991 augustus;114.0;182.1
8434;Banken en overige financiële dienstverl.;1991 september;112.1;179.2
8435;Banken en overige financiële dienstverl.;1991 oktober;114.8;183.5
8436;Banken en overige financiële dienstverl.;1991 november;121.2;193.8
8437;Banken en overige financiële dienstverl.;1991 december;119.8;191.5
8438;Banken en overige financiële dienstverl.;1992 januari;131.4;210.1
8439;Banken en overige financiële dienstverl.;1992 februari;133.8;214.0
8440;Banken en overige financiële dienstverl.;1992 maart;128.1;204.8
8441;Banken en overige financiële dienstverl.;1992 april;130.8;209.8
8442;Banken en overige financiële dienstverl.;1992 mei;125.4;207.2
8443;Banken en overige financiële dienstverl.;1992 juni;122.0;201.7
8444;Banken en overige financiële dienstverl.;1992 juli;127.3;210.5
8445;Banken en overige financiële dienstverl.;1992 augustus;120.4;204.6
8446;Banken en overige financiële dienstverl.;1992 september;134.0;227.7
8447;Banken en overige financiële dienstverl.;1992 oktober;137.7;234.0
8448;Banken en overige financiële dienstverl.;1992 november;136.2;231.5
8449;Banken en overige financiële dienstverl.;1992 december;141.3;240.2
8450;Banken en overige financiële dienstverl.;1993 januari;143.1;243.2
8451;Banken en overige financiële dienstverl.;1993 februari;152.7;259.6
8452;Banken en overige financiële dienstverl.;1993 maart;151.8;258.1
8453;Banken en overige financiële dienstverl.;1993 april;146.4;249.6
8454;Banken en overige financiële dienstverl.;1993 mei;146.0;255.8
8455;Banken en overige financiële dienstverl.;1993 juni;155.2;271.9
8456;Banken en overige financiële dienstverl.;1993 juli;167.5;293.6
8457;Banken en overige financiële dienstverl.;1993 augustus;187.7;335.1
8458;Banken en overige financiële dienstverl.;1993 september;177.8;317.4
8459;Banken en overige financiële dienstverl.;1993 oktober;199.4;356.0
8460;Banken en overige financiële dienstverl.;1993 november;194.9;348.0
8461;Banken en overige financiële dienstverl.;1993 december;200.4;357.7
8462;Banken en overige financiële dienstverl.;1994 januari;203.1;362.6
8463;Banken en overige financiële dienstverl.;1994 februari;195.6;349.2
8464;Banken en overige financiële dienstverl.;1994 maart;186.0;332.0
8465;Banken en overige financiële dienstverl.;1994 april;180.1;322.5
8466;Banken en overige financiële dienstverl.;1994 mei;177.2;324.5
8467;Banken en overige financiële dienstverl.;1994 juni;171.2;314.2
8468;Banken en overige financiële dienstverl.;1994 juli;174.0;319.3
8469;Banken en overige financiële dienstverl.;1994 augustus;174.5;326.9
8470;Banken en overige financiële dienstverl.;1994 september;168.5;315.8
8471;Banken en overige financiële dienstverl.;1994 oktober;173.5;325.1
8472;Banken en overige financiële dienstverl.;1994 november;175.9;329.6
8473;Banken en overige financiële dienstverl.;1994 december;175.0;327.9
8474;Banken en overige financiële dienstverl.;1995 januari;169.9;318.3
8475;Banken en overige financiële dienstverl.;1995 februari;172.7;323.5
8476;Banken en overige financiële dienstverl.;1995 maart;165.5;310.1
8477;Banken en overige financiële dienstverl.;1995 april;175.2;329.3
8478;Banken en overige financiële dienstverl.;1995 mei;175.5;338.6
8479;Banken en overige financiële dienstverl.;1995 juni;175.6;338.9
8480;Banken en overige financiële dienstverl.;1995 juli;177.9;343.3
8481;Banken en overige financiële dienstverl.;1995 augustus;185.5;365.6
8482;Banken en overige financiële dienstverl.;1995 september;192.7;379.7
8483;Banken en overige financiële dienstverl.;1995 oktober;192.8;380.0
8484;Banken en overige financiële dienstverl.;1995 november;208.0;409.9
8485;Banken en overige financiële dienstverl.;1995 december;211.5;416.7
8486;Banken en overige financiële dienstverl.;1996 januari;212.8;419.3
8487;Banken en overige financiële dienstverl.;1996 februari;222.2;437.8
8488;Banken en overige financiële dienstverl.;1996 maart;237.4;467.8
8489;Banken en overige financiële dienstverl.;1996 april;255.6;504.9
8490;Banken en overige financiële dienstverl.;1996 mei;270.9;546.3
8491;Banken en overige financiële dienstverl.;1996 juni;265.2;534.8
8492;Banken en overige financiële dienstverl.;1996 juli;254.1;512.4
8493;Banken en overige financiële dienstverl.;1996 augustus;263.3;540.1
8494;Banken en overige financiële dienstverl.;1996 september;275.1;564.5
8495;Banken en overige financiële dienstverl.;1996 oktober;278.3;571.2
8496;Banken en overige financiële dienstverl.;1996 november;321.2;659.0
8497;Banken en overige financiële dienstverl.;1996 december;323.6;664.0
8498;Banken en overige financiële dienstverl.;1997 januari;349.3;716.8
8499;Banken en overige financiële dienstverl.;1997 februari;392.9;806.2
8500;Banken en overige financiële dienstverl.;1997 maart;373.9;767.7
8501;Banken en overige financiële dienstverl.;1997 april;386.5;794.9
8502;Banken en overige financiële dienstverl.;1997 mei;409.6;856.2
8503;Banken en overige financiële dienstverl.;1997 juni;426.0;890.6
8504;Banken en overige financiële dienstverl.;1997 juli;557.4;1165.2
8505;Banken en overige financiële dienstverl.;1997 augustus;465.3;983.1
8506;Banken en overige financiële dienstverl.;1997 september;468.9;990.9
8507;Banken en overige financiële dienstverl.;1997 oktober;454.1;959.5
8508;Banken en overige financiële dienstverl.;1997 november;439.8;929.3
8509;Banken en overige financiële dienstverl.;1997 december;455.8;963.0
8510;Banken en overige financiële dienstverl.;1998 januari;479.8;1013.7
8511;Banken en overige financiële dienstverl.;1998 februari;526.7;1113.0
8512;Banken en overige financiële dienstverl.;1998 maart;562.4;1188.3
8513;Banken en overige financiële dienstverl.;1998 april;577.1;1221.9
8514;Banken en overige financiële dienstverl.;1998 mei;571.4;1226.2
8515;Banken en overige financiële dienstverl.;1998 juni;577.1;1238.3
8516;Banken en overige financiële dienstverl.;1998 juli;633.6;1359.7
8517;Banken en overige financiële dienstverl.;1998 augustus;536.3;1163.0
8518;Banken en overige financiële dienstverl.;1998 september;389.9;845.7
8519;Banken en overige financiële dienstverl.;1998 oktober;421.1;913.4
8520;Banken en overige financiële dienstverl.;1998 november;469.1;1017.5
8521;Banken en overige financiële dienstverl.;1998 december;472.8;1025.5
8522;Banken en overige financiële dienstverl.;1999 januari;457.9;993.3
8523;Banken en overige financiële dienstverl.;1999 februari;492.7;1068.7
8524;Banken en overige financiële dienstverl.;1999 maart;510.9;1108.1
8525;Banken en overige financiële dienstverl.;1999 april;583.2;1266.8
8526;Banken en overige financiële dienstverl.;1999 mei;549.2;1211.7
8527;Banken en overige financiële dienstverl.;1999 juni;545.4;1203.3
8528;Banken en overige financiële dienstverl.;1999 juli;543.3;1198.7
8529;Banken en overige financiële dienstverl.;1999 augustus;590.2;1318.3
8530;Banken en overige financiële dienstverl.;1999 september;543.6;1214.3
8531;Banken en overige financiële dienstverl.;1999 oktober;585.1;1307.0
8532;Banken en overige financiële dienstverl.;1999 november;616.0;1376.0
8533;Banken en overige financiële dienstverl.;1999 december;631.9;1411.4
8534;Banken en overige financiële dienstverl.;2000 januari;534.9;1194.7
8535;Banken en overige financiële dienstverl.;2000 februari;559.1;1248.8
8536;Banken en overige financiële dienstverl.;2000 maart;601.9;1344.4
8537;Banken en overige financiële dienstverl.;2000 april;584.6;1308.1
8538;Banken en overige financiële dienstverl.;2000 mei;631.6;1444.7
8539;Banken en overige financiële dienstverl.;2000 juni;662.8;1516.3
8540;Banken en overige financiële dienstverl.;2000 juli;678.1;1551.4
8541;Banken en overige financiële dienstverl.;2000 augustus;726.1;1683.1
8542;Banken en overige financiële dienstverl.;2000 september;692.3;1605.1
8543;Banken en overige financiële dienstverl.;2000 oktober;717.7;1664.1
8544;Banken en overige financiële dienstverl.;2000 november;637.7;1478.4
8545;Banken en overige financiële dienstverl.;2000 december;638.4;1480.1
8546;Banken en overige financiële dienstverl.;2001 januari;732.2;1697.5
8547;Banken en overige financiële dienstverl.;2001 februari;638.9;1481.4
8548;Banken en overige financiële dienstverl.;2001 maart;557.0;1291.4
8549;Banken en overige financiële dienstverl.;2001 april;603.9;1404.7
8550;Banken en overige financiële dienstverl.;2001 mei;607.2;1442.9
8551;Banken en overige financiële dienstverl.;2001 juni;593.0;1409.1
8552;Banken en overige financiële dienstverl.;2001 juli;541.7;1287.3
8553;Banken en overige financiële dienstverl.;2001 augustus;542.4;1316.8
8554;Banken en overige financiële dienstverl.;2001 september;481.5;1169.2
8555;Banken en overige financiële dienstverl.;2001 oktober;456.9;1109.3
8556;Banken en overige financiële dienstverl.;2001 november;490.8;1191.6
8557;Banken en overige financiële dienstverl.;2001 december;490.9;1191.8
8558;Banken en overige financiële dienstverl.;2002 januari;543.7;1320.2
8559;Banken en overige financiële dienstverl.;2002 februari;542.7;1317.7
8560;Banken en overige financiële dienstverl.;2002 maart;585.1;1420.6
8561;Banken en overige financiële dienstverl.;2002 april;584.5;1421.1
8562;Banken en overige financiële dienstverl.;2002 mei;551.5;1368.9
8563;Banken en overige financiële dienstverl.;2002 juni;490.6;1217.7
8564;Banken en overige financiële dienstverl.;2002 juli;390.9;970.3
8565;Banken en overige financiële dienstverl.;2002 augustus;445.2;1134.3
8566;Banken en overige financiële dienstverl.;2002 september;301.4;768.5
8567;Banken en overige financiële dienstverl.;2002 oktober;399.6;1018.8
8568;Banken en overige financiële dienstverl.;2002 november;461.9;1177.5
8569;Banken en overige financiële dienstverl.;2002 december;418.1;1066.0
8570;Banken en overige financiële dienstverl.;2003 januari;387.1;987.0
8571;Banken en overige financiële dienstverl.;2003 februari;390.4;995.4
8572;Banken en overige financiële dienstverl.;2003 maart;354.2;903.1
8573;Banken en overige financiële dienstverl.;2003 april;398.7;1017.7
8574;Banken en overige financiële dienstverl.;2003 mei;432.4;1138.3
8575;Banken en overige financiële dienstverl.;2003 juni;439.7;1157.5
8576;Banken en overige financiële dienstverl.;2003 juli;449.6;1183.4
8577;Banken en overige financiële dienstverl.;2003 augustus;422.0;1140.2
8578;Banken en overige financiële dienstverl.;2003 september;417.3;1127.9
8579;Banken en overige financiële dienstverl.;2003 oktober;472.0;1275.5
8580;Banken en overige financiële dienstverl.;2003 november;479.4;1295.6
8581;Banken en overige financiële dienstverl.;2003 december;485.1;1310.9
8582;Verzekeringsinstellingen;1952 december;;
8583;Verzekeringsinstellingen;1953 januari;;
8584;Verzekeringsinstellingen;1953 februari;;
8585;Verzekeringsinstellingen;1953 maart;;
8586;Verzekeringsinstellingen;1953 april;;
8587;Verzekeringsinstellingen;1953 mei;;
8588;Verzekeringsinstellingen;1953 juni;;
8589;Verzekeringsinstellingen;1953 juli;;
8590;Verzekeringsinstellingen;1953 augustus;;
8591;Verzekeringsinstellingen;1953 september;;
8592;Verzekeringsinstellingen;1953 oktober;;
8593;Verzekeringsinstellingen;1953 november;;
8594;Verzekeringsinstellingen;1953 december;;
8595;Verzekeringsinstellingen;1954 januari;;
8596;Verzekeringsinstellingen;1954 februari;;
8597;Verzekeringsinstellingen;1954 maart;;
8598;Verzekeringsinstellingen;1954 april;;
8599;Verzekeringsinstellingen;1954 mei;;
8600;Verzekeringsinstellingen;1954 juni;;
8601;Verzekeringsinstellingen;1954 juli;;
8602;Verzekeringsinstellingen;1954 augustus;;
8603;Verzekeringsinstellingen;1954 september;;
8604;Verzekeringsinstellingen;1954 oktober;;
8605;Verzekeringsinstellingen;1954 november;;
8606;Verzekeringsinstellingen;1954 december;;
8607;Verzekeringsinstellingen;1955 januari;;
8608;Verzekeringsinstellingen;1955 februari;;
8609;Verzekeringsinstellingen;1955 maart;;
8610;Verzekeringsinstellingen;1955 april;;
8611;Verzekeringsinstellingen;1955 mei;;
8612;Verzekeringsinstellingen;1955 juni;;
8613;Verzekeringsinstellingen;1955 juli;;
8614;Verzekeringsinstellingen;1955 augustus;;
8615;Verzekeringsinstellingen;1955 september;;
8616;Verzekeringsinstellingen;1955 oktober;;
8617;Verzekeringsinstellingen;1955 november;;
8618;Verzekeringsinstellingen;1955 december;;
8619;Verzekeringsinstellingen;1956 januari;;
8620;Verzekeringsinstellingen;1956 februari;;
8621;Verzekeringsinstellingen;1956 maart;;
8622;Verzekeringsinstellingen;1956 april;;
8623;Verzekeringsinstellingen;1956 mei;;
8624;Verzekeringsinstellingen;1956 juni;;
8625;Verzekeringsinstellingen;1956 juli;;
8626;Verzekeringsinstellingen;1956 augustus;;
8627;Verzekeringsinstellingen;1956 september;;
8628;Verzekeringsinstellingen;1956 oktober;;
8629;Verzekeringsinstellingen;1956 november;;
8630;Verzekeringsinstellingen;1956 december;;
8631;Verzekeringsinstellingen;1957 januari;;
8632;Verzekeringsinstellingen;1957 februari;;
8633;Verzekeringsinstellingen;1957 maart;;
8634;Verzekeringsinstellingen;1957 april;;
8635;Verzekeringsinstellingen;1957 mei;;
8636;Verzekeringsinstellingen;1957 juni;;
8637;Verzekeringsinstellingen;1957 juli;;
8638;Verzekeringsinstellingen;1957 augustus;;
8639;Verzekeringsinstellingen;1957 september;;
8640;Verzekeringsinstellingen;1957 oktober;;
8641;Verzekeringsinstellingen;1957 november;;
8642;Verzekeringsinstellingen;1957 december;;
8643;Verzekeringsinstellingen;1958 januari;;
8644;Verzekeringsinstellingen;1958 februari;;
8645;Verzekeringsinstellingen;1958 maart;;
8646;Verzekeringsinstellingen;1958 april;;
8647;Verzekeringsinstellingen;1958 mei;;
8648;Verzekeringsinstellingen;1958 juni;;
8649;Verzekeringsinstellingen;1958 juli;;
8650;Verzekeringsinstellingen;1958 augustus;;
8651;Verzekeringsinstellingen;1958 september;;
8652;Verzekeringsinstellingen;1958 oktober;;
8653;Verzekeringsinstellingen;1958 november;;
8654;Verzekeringsinstellingen;1958 december;;
8655;Verzekeringsinstellingen;1959 januari;;
8656;Verzekeringsinstellingen;1959 februari;;
8657;Verzekeringsinstellingen;1959 maart;;
8658;Verzekeringsinstellingen;1959 april;;
8659;Verzekeringsinstellingen;1959 mei;;
8660;Verzekeringsinstellingen;1959 juni;;
8661;Verzekeringsinstellingen;1959 juli;;
8662;Verzekeringsinstellingen;1959 augustus;;
8663;Verzekeringsinstellingen;1959 september;;
8664;Verzekeringsinstellingen;1959 oktober;;
8665;Verzekeringsinstellingen;1959 november;;
8666;Verzekeringsinstellingen;1959 december;;
8667;Verzekeringsinstellingen;1960 januari;;
8668;Verzekeringsinstellingen;1960 februari;;
8669;Verzekeringsinstellingen;1960 maart;;
8670;Verzekeringsinstellingen;1960 april;;
8671;Verzekeringsinstellingen;1960 mei;;
8672;Verzekeringsinstellingen;1960 juni;;
8673;Verzekeringsinstellingen;1960 juli;;
8674;Verzekeringsinstellingen;1960 augustus;;
8675;Verzekeringsinstellingen;1960 september;;
8676;Verzekeringsinstellingen;1960 oktober;;
8677;Verzekeringsinstellingen;1960 november;;
8678;Verzekeringsinstellingen;1960 december;;
8679;Verzekeringsinstellingen;1961 januari;;
8680;Verzekeringsinstellingen;1961 februari;;
8681;Verzekeringsinstellingen;1961 maart;;
8682;Verzekeringsinstellingen;1961 april;;
8683;Verzekeringsinstellingen;1961 mei;;
8684;Verzekeringsinstellingen;1961 juni;;
8685;Verzekeringsinstellingen;1961 juli;;
8686;Verzekeringsinstellingen;1961 augustus;;
8687;Verzekeringsinstellingen;1961 september;;
8688;Verzekeringsinstellingen;1961 oktober;;
8689;Verzekeringsinstellingen;1961 november;;
8690;Verzekeringsinstellingen;1961 december;;
8691;Verzekeringsinstellingen;1962 januari;;
8692;Verzekeringsinstellingen;1962 februari;;
8693;Verzekeringsinstellingen;1962 maart;;
8694;Verzekeringsinstellingen;1962 april;;
8695;Verzekeringsinstellingen;1962 mei;;
8696;Verzekeringsinstellingen;1962 juni;;
8697;Verzekeringsinstellingen;1962 juli;;
8698;Verzekeringsinstellingen;1962 augustus;;
8699;Verzekeringsinstellingen;1962 september;;
8700;Verzekeringsinstellingen;1962 oktober;;
8701;Verzekeringsinstellingen;1962 november;;
8702;Verzekeringsinstellingen;1962 december;;
8703;Verzekeringsinstellingen;1963 januari;;
8704;Verzekeringsinstellingen;1963 februari;;
8705;Verzekeringsinstellingen;1963 maart;;
8706;Verzekeringsinstellingen;1963 april;;
8707;Verzekeringsinstellingen;1963 mei;;
8708;Verzekeringsinstellingen;1963 juni;;
8709;Verzekeringsinstellingen;1963 juli;;
8710;Verzekeringsinstellingen;1963 augustus;;
8711;Verzekeringsinstellingen;1963 september;;
8712;Verzekeringsinstellingen;1963 oktober;;
8713;Verzekeringsinstellingen;1963 november;;
8714;Verzekeringsinstellingen;1963 december;;
8715;Verzekeringsinstellingen;1964 januari;;
8716;Verzekeringsinstellingen;1964 februari;;
8717;Verzekeringsinstellingen;1964 maart;;
8718;Verzekeringsinstellingen;1964 april;;
8719;Verzekeringsinstellingen;1964 mei;;
8720;Verzekeringsinstellingen;1964 juni;;
8721;Verzekeringsinstellingen;1964 juli;;
8722;Verzekeringsinstellingen;1964 augustus;;
8723;Verzekeringsinstellingen;1964 september;;
8724;Verzekeringsinstellingen;1964 oktober;;
8725;Verzekeringsinstellingen;1964 november;;
8726;Verzekeringsinstellingen;1964 december;;
8727;Verzekeringsinstellingen;1965 januari;;
8728;Verzekeringsinstellingen;1965 februari;;
8729;Verzekeringsinstellingen;1965 maart;;
8730;Verzekeringsinstellingen;1965 april;;
8731;Verzekeringsinstellingen;1965 mei;;
8732;Verzekeringsinstellingen;1965 juni;;
8733;Verzekeringsinstellingen;1965 juli;;
8734;Verzekeringsinstellingen;1965 augustus;;
8735;Verzekeringsinstellingen;1965 september;;
8736;Verzekeringsinstellingen;1965 oktober;;
8737;Verzekeringsinstellingen;1965 november;;
8738;Verzekeringsinstellingen;1965 december;;
8739;Verzekeringsinstellingen;1966 januari;;
8740;Verzekeringsinstellingen;1966 februari;;
8741;Verzekeringsinstellingen;1966 maart;;
8742;Verzekeringsinstellingen;1966 april;;
8743;Verzekeringsinstellingen;1966 mei;;
8744;Verzekeringsinstellingen;1966 juni;;
8745;Verzekeringsinstellingen;1966 juli;;
8746;Verzekeringsinstellingen;1966 augustus;;
8747;Verzekeringsinstellingen;1966 september;;
8748;Verzekeringsinstellingen;1966 oktober;;
8749;Verzekeringsinstellingen;1966 november;;
8750;Verzekeringsinstellingen;1966 december;;
8751;Verzekeringsinstellingen;1967 januari;;
8752;Verzekeringsinstellingen;1967 februari;;
8753;Verzekeringsinstellingen;1967 maart;;
8754;Verzekeringsinstellingen;1967 april;;
8755;Verzekeringsinstellingen;1967 mei;;
8756;Verzekeringsinstellingen;1967 juni;;
8757;Verzekeringsinstellingen;1967 juli;;
8758;Verzekeringsinstellingen;1967 augustus;;
8759;Verzekeringsinstellingen;1967 september;;
8760;Verzekeringsinstellingen;1967 oktober;;
8761;Verzekeringsinstellingen;1967 november;;
8762;Verzekeringsinstellingen;1967 december;;
8763;Verzekeringsinstellingen;1968 januari;;
8764;Verzekeringsinstellingen;1968 februari;;
8765;Verzekeringsinstellingen;1968 maart;;
8766;Verzekeringsinstellingen;1968 april;;
8767;Verzekeringsinstellingen;1968 mei;;
8768;Verzekeringsinstellingen;1968 juni;;
8769;Verzekeringsinstellingen;1968 juli;;
8770;Verzekeringsinstellingen;1968 augustus;;
8771;Verzekeringsinstellingen;1968 september;;
8772;Verzekeringsinstellingen;1968 oktober;;
8773;Verzekeringsinstellingen;1968 november;;
8774;Verzekeringsinstellingen;1968 december;;
8775;Verzekeringsinstellingen;1969 januari;;
8776;Verzekeringsinstellingen;1969 februari;;
8777;Verzekeringsinstellingen;1969 maart;;
8778;Verzekeringsinstellingen;1969 april;;
8779;Verzekeringsinstellingen;1969 mei;;
8780;Verzekeringsinstellingen;1969 juni;;
8781;Verzekeringsinstellingen;1969 juli;;
8782;Verzekeringsinstellingen;1969 augustus;;
8783;Verzekeringsinstellingen;1969 september;;
8784;Verzekeringsinstellingen;1969 oktober;;
8785;Verzekeringsinstellingen;1969 november;;
8786;Verzekeringsinstellingen;1969 december;;
8787;Verzekeringsinstellingen;1970 januari;;
8788;Verzekeringsinstellingen;1970 februari;;
8789;Verzekeringsinstellingen;1970 maart;;
8790;Verzekeringsinstellingen;1970 april;;
8791;Verzekeringsinstellingen;1970 mei;;
8792;Verzekeringsinstellingen;1970 juni;;
8793;Verzekeringsinstellingen;1970 juli;;
8794;Verzekeringsinstellingen;1970 augustus;;
8795;Verzekeringsinstellingen;1970 september;;
8796;Verzekeringsinstellingen;1970 oktober;;
8797;Verzekeringsinstellingen;1970 november;;
8798;Verzekeringsinstellingen;1970 december;;
8799;Verzekeringsinstellingen;1971 januari;;
8800;Verzekeringsinstellingen;1971 februari;;
8801;Verzekeringsinstellingen;1971 maart;;
8802;Verzekeringsinstellingen;1971 april;;
8803;Verzekeringsinstellingen;1971 mei;;
8804;Verzekeringsinstellingen;1971 juni;;
8805;Verzekeringsinstellingen;1971 juli;;
8806;Verzekeringsinstellingen;1971 augustus;;
8807;Verzekeringsinstellingen;1971 september;;
8808;Verzekeringsinstellingen;1971 oktober;;
8809;Verzekeringsinstellingen;1971 november;;
8810;Verzekeringsinstellingen;1971 december;;
8811;Verzekeringsinstellingen;1972 januari;;
8812;Verzekeringsinstellingen;1972 februari;;
8813;Verzekeringsinstellingen;1972 maart;;
8814;Verzekeringsinstellingen;1972 april;;
8815;Verzekeringsinstellingen;1972 mei;;
8816;Verzekeringsinstellingen;1972 juni;;
8817;Verzekeringsinstellingen;1972 juli;;
8818;Verzekeringsinstellingen;1972 augustus;;
8819;Verzekeringsinstellingen;1972 september;;
8820;Verzekeringsinstellingen;1972 oktober;;
8821;Verzekeringsinstellingen;1972 november;;
8822;Verzekeringsinstellingen;1972 december;;
8823;Verzekeringsinstellingen;1973 januari;;
8824;Verzekeringsinstellingen;1973 februari;;
8825;Verzekeringsinstellingen;1973 maart;;
8826;Verzekeringsinstellingen;1973 april;;
8827;Verzekeringsinstellingen;1973 mei;;
8828;Verzekeringsinstellingen;1973 juni;;
8829;Verzekeringsinstellingen;1973 juli;;
8830;Verzekeringsinstellingen;1973 augustus;;
