ID;RegioS2009;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
4162;Bellingwedde;2018;3.9;1.1;2.6;0.1;0.0;3.4;0.9;2.4;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4163;Bellingwedde;2019;3.9;1.1;2.6;0.2;0.0;3.3;0.9;2.3;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4164;Bellingwedde;2020;3.8;1.1;2.6;0.2;0.0;3.3;0.9;2.3;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4165;Bellingwedde;2021;3.8;1.1;2.5;0.2;0.0;3.3;0.9;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4166;Bellingwedde;2022;3.7;1.1;2.5;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4167;Bellingwedde;2023;3.7;1.1;2.5;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4168;Bellingwedde;2024;3.7;1.1;2.4;0.1;0.0;3.1;0.9;2.1;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4169;Bellingwedde;2025;3.6;1.1;2.4;0.1;0.0;3.0;0.9;2.1;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4170;Bellingwedde;2026;3.5;1.0;2.3;0.1;0.0;2.9;0.8;2.0;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4171;Bellingwedde;2027;3.4;1.0;2.3;0.1;0.0;2.9;0.8;2.0;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4172;Bellingwedde;2028;3.4;1.0;2.2;0.1;0.0;2.8;0.8;1.9;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4173;Bellingwedde;2029;3.3;1.0;2.2;0.1;0.0;2.7;0.8;1.9;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4174;Bellingwedde;2030;3.2;1.0;2.1;0.1;0.0;2.6;0.8;1.8;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4175;Bellingwedde;2031;3.1;0.9;2.1;0.1;0.0;2.5;0.7;1.7;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4176;Bellingwedde;2032;3.1;0.9;2.0;0.1;0.0;2.5;0.7;1.7;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4177;Bellingwedde;2033;3.0;0.9;2.0;0.1;0.0;2.4;0.7;1.6;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4178;Bellingwedde;2034;2.9;0.9;1.9;0.1;0.0;2.3;0.7;1.6;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4179;Bellingwedde;2035;2.9;0.9;1.9;0.1;0.0;2.3;0.7;1.6;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4180;Bellingwedde;2036;2.8;0.9;1.9;0.1;0.0;2.3;0.7;1.6;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4181;Bellingwedde;2037;2.8;0.9;1.9;0.1;0.0;2.3;0.7;1.5;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4182;Bellingwedde;2038;2.8;0.9;1.8;0.1;0.0;2.2;0.6;1.5;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4183;Bellingwedde;2039;2.7;0.8;1.8;0.1;0.0;2.2;0.6;1.5;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4184;Bellingwedde;2040;2.7;0.8;1.8;0.1;0.0;2.1;0.6;1.5;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4185;Bergambacht;2010;3.9;0.9;2.7;0.2;0.0;3.6;0.8;2.6;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0;491
4186;Bergambacht;2011;3.9;1.0;2.7;0.2;0.0;3.6;0.8;2.6;0.1;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;491
4187;Bergambacht;2012;3.9;1.0;2.8;0.1;0.0;3.6;0.8;2.6;0.1;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;491
4188;Bergambacht;2013;4.0;1.0;2.8;0.2;0.0;3.6;0.8;2.6;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;491
4189;Bergambacht;2014;4.0;1.0;2.8;0.2;0.0;3.6;0.9;2.6;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;491
4190;Bergambacht;2015;4.0;1.0;2.8;0.2;0.0;3.6;0.9;2.6;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;491
4191;Bergambacht;2016;4.1;1.0;2.9;0.2;0.0;3.6;0.9;2.6;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;491
4192;Bergambacht;2017;4.1;1.1;2.9;0.2;0.0;3.6;0.9;2.6;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;491
4193;Bergambacht;2018;4.2;1.1;2.9;0.2;0.0;3.7;0.9;2.6;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;491
4194;Bergambacht;2019;4.2;1.1;2.9;0.2;0.0;3.7;0.9;2.6;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;491
4195;Bergambacht;2020;4.3;1.1;3.0;0.2;0.0;3.7;0.9;2.6;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;491
4196;Bergambacht;2021;4.3;1.1;3.0;0.2;0.0;3.7;0.9;2.6;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;491
4197;Bergambacht;2022;4.3;1.2;3.0;0.2;0.0;3.7;0.9;2.6;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;491
4198;Bergambacht;2023;4.4;1.2;3.0;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;491
4199;Bergambacht;2024;4.4;1.2;3.0;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.3;0.1;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;491
4200;Bergambacht;2025;4.5;1.2;3.0;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.4;0.1;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;491
4201;Bergambacht;2026;4.5;1.3;3.0;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.4;0.1;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;491
4202;Bergambacht;2027;4.5;1.3;3.1;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.4;0.1;0.2;0.0;0.0;0.4;0.1;0.3;0.0;0.0;491
4203;Bergambacht;2028;4.6;1.3;3.1;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.4;0.1;0.2;0.0;0.0;0.4;0.1;0.3;0.0;0.0;491
4204;Bergambacht;2029;4.6;1.3;3.1;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.4;0.1;0.3;0.0;0.0;491
4205;Bergambacht;2030;4.6;1.3;3.1;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.4;0.1;0.2;0.1;0.0;0.4;0.1;0.3;0.0;0.0;491
4206;Bergambacht;2031;4.6;1.3;3.1;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.5;0.1;0.2;0.1;0.0;0.5;0.1;0.3;0.0;0.0;491
4207;Bergambacht;2032;4.7;1.3;3.1;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.5;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;491
4208;Bergambacht;2033;4.7;1.3;3.1;0.2;0.0;3.7;1.0;2.6;0.1;0.0;0.5;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;491
4209;Bergambacht;2034;4.7;1.4;3.1;0.2;0.0;3.7;1.0;2.5;0.1;0.0;0.5;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;491
4210;Bergambacht;2035;4.7;1.4;3.1;0.2;0.0;3.7;1.0;2.5;0.1;0.0;0.5;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;491
4211;Bergambacht;2036;4.7;1.4;3.1;0.2;0.0;3.7;1.1;2.5;0.1;0.0;0.5;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;491
4212;Bergambacht;2037;4.8;1.4;3.1;0.2;0.0;3.7;1.1;2.5;0.1;0.0;0.6;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;491
4213;Bergambacht;2038;4.8;1.4;3.1;0.2;0.0;3.6;1.1;2.4;0.1;0.0;0.6;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;491
4214;Bergambacht;2039;4.8;1.4;3.1;0.2;0.0;3.6;1.1;2.4;0.1;0.0;0.6;0.2;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;491
4215;Bergambacht;2040;4.8;1.5;3.1;0.2;0.0;3.6;1.1;2.4;0.1;0.0;0.6;0.2;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;491
4216;Bergeijk;2010;7.2;1.8;5.0;0.3;0.0;6.5;1.6;4.6;0.3;0.0;0.1;0.0;0.1;0.0;0.0;0.6;0.2;0.3;0.0;0.0;1724
4217;Bergeijk;2011;7.3;1.9;5.0;0.3;0.0;6.6;1.7;4.6;0.3;0.0;0.1;0.1;0.1;0.0;0.0;0.6;0.2;0.3;0.0;0.0;1724
4218;Bergeijk;2012;7.4;2.0;5.0;0.4;0.0;6.6;1.7;4.6;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.6;0.2;0.3;0.0;0.0;1724
4219;Bergeijk;2013;7.4;2.0;5.0;0.4;0.0;6.6;1.7;4.6;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.6;0.3;0.4;0.0;0.0;1724
4220;Bergeijk;2014;7.5;2.1;5.0;0.3;0.0;6.6;1.7;4.6;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.7;0.3;0.4;0.0;0.0;1724
4221;Bergeijk;2015;7.5;2.2;5.0;0.3;0.0;6.6;1.8;4.5;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.7;0.3;0.4;0.0;0.0;1724
4222;Bergeijk;2016;7.6;2.2;5.0;0.4;0.0;6.6;1.8;4.5;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.7;0.3;0.4;0.0;0.0;1724
4223;Bergeijk;2017;7.7;2.3;5.0;0.4;0.0;6.6;1.8;4.5;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.7;0.3;0.4;0.0;0.0;1724
4224;Bergeijk;2018;7.7;2.3;5.0;0.4;0.1;6.7;1.9;4.5;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.7;0.3;0.4;0.0;0.0;1724
4225;Bergeijk;2019;7.7;2.4;5.0;0.4;0.0;6.7;2.0;4.4;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.7;0.3;0.4;0.0;0.0;1724
4226;Bergeijk;2020;7.8;2.4;5.0;0.4;0.0;6.7;2.0;4.5;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.7;0.3;0.4;0.0;0.0;1724
4227;Bergeijk;2021;7.8;2.5;4.9;0.4;0.0;6.7;2.0;4.4;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.7;0.3;0.4;0.0;0.0;1724
4228;Bergeijk;2022;7.9;2.5;4.9;0.4;0.0;6.7;2.0;4.4;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.7;0.3;0.4;0.0;0.0;1724
4229;Bergeijk;2023;7.9;2.5;4.9;0.4;0.0;6.7;2.1;4.4;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;1724
4230;Bergeijk;2024;7.9;2.6;4.9;0.4;0.0;6.7;2.1;4.3;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;1724
4231;Bergeijk;2025;7.9;2.6;4.8;0.4;0.0;6.7;2.1;4.3;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;1724
4232;Bergeijk;2026;7.9;2.7;4.8;0.4;0.0;6.6;2.1;4.2;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.1;0.0;1724
4233;Bergeijk;2027;7.9;2.7;4.8;0.4;0.0;6.6;2.2;4.2;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;1724
4234;Bergeijk;2028;7.9;2.8;4.7;0.4;0.0;6.6;2.2;4.1;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.1;0.0;1724
4235;Bergeijk;2029;7.9;2.8;4.7;0.3;0.0;6.5;2.2;4.1;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.0;0.0;1724
4236;Bergeijk;2030;7.8;2.8;4.7;0.3;0.0;6.5;2.2;4.0;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.1;0.0;1724
4237;Bergeijk;2031;7.8;2.8;4.6;0.3;0.0;6.5;2.3;4.0;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.4;0.4;0.0;0.0;1724
4238;Bergeijk;2032;7.9;2.9;4.6;0.3;0.0;6.5;2.3;3.9;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.4;0.4;0.0;0.0;1724
4239;Bergeijk;2033;7.8;2.9;4.6;0.3;0.0;6.4;2.3;3.9;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.0;0.0;1724
4240;Bergeijk;2034;7.8;2.9;4.5;0.3;0.0;6.3;2.3;3.8;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.0;0.0;1724
4241;Bergeijk;2035;7.8;2.9;4.5;0.3;0.0;6.3;2.3;3.8;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.0;0.0;1724
4242;Bergeijk;2036;7.8;2.9;4.5;0.4;0.0;6.2;2.3;3.7;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.0;0.0;1724
4243;Bergeijk;2037;7.7;2.9;4.5;0.4;0.0;6.2;2.2;3.7;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.0;0.0;1724
4244;Bergeijk;2038;7.7;2.9;4.4;0.3;0.0;6.1;2.2;3.7;0.2;0.0;0.6;0.3;0.3;0.1;0.0;1.0;0.4;0.5;0.0;0.0;1724
4245;Bergeijk;2039;7.7;2.9;4.4;0.4;0.0;6.1;2.2;3.6;0.2;0.0;0.7;0.3;0.3;0.1;0.0;1.0;0.4;0.5;0.1;0.0;1724
4246;Bergeijk;2040;7.7;2.9;4.3;0.4;0.0;6.0;2.3;3.5;0.2;0.0;0.7;0.3;0.3;0.1;0.0;1.0;0.4;0.5;0.1;0.0;1724
4247;Bergen (L.);2010;5.5;1.5;3.7;0.3;0.0;4.5;1.1;3.1;0.2;0.0;0.1;0.0;0.0;0.0;0.0;1.0;0.3;0.6;0.1;0.0;893
4248;Bergen (L.);2011;5.6;1.6;3.7;0.3;0.0;4.5;1.2;3.0;0.2;0.0;0.1;0.0;0.0;0.0;0.0;1.0;0.3;0.6;0.1;0.0;893
4249;Bergen (L.);2012;5.6;1.6;3.7;0.3;0.0;4.5;1.3;3.0;0.2;0.0;0.1;0.1;0.1;0.0;0.0;1.0;0.3;0.6;0.1;0.0;893
4250;Bergen (L.);2013;5.7;1.7;3.6;0.3;0.0;4.6;1.3;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.9;0.3;0.6;0.1;0.0;893
4251;Bergen (L.);2014;5.7;1.7;3.6;0.3;0.0;4.6;1.3;3.0;0.3;0.0;0.2;0.1;0.1;0.0;0.0;1.0;0.3;0.6;0.0;0.0;893
4252;Bergen (L.);2015;5.8;1.8;3.6;0.3;0.0;4.6;1.4;3.0;0.3;0.0;0.2;0.1;0.1;0.0;0.0;1.0;0.4;0.6;0.1;0.0;893
4253;Bergen (L.);2016;5.8;1.9;3.6;0.3;0.0;4.6;1.4;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;1.0;0.4;0.5;0.1;0.0;893
4254;Bergen (L.);2017;5.9;1.9;3.6;0.3;0.0;4.6;1.4;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;1.0;0.4;0.5;0.1;0.0;893
4255;Bergen (L.);2018;5.9;1.9;3.6;0.3;0.0;4.6;1.4;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;1.0;0.4;0.6;0.1;0.0;893
4256;Bergen (L.);2019;5.9;2.0;3.6;0.3;0.0;4.7;1.5;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;1.0;0.4;0.6;0.1;0.0;893
4257;Bergen (L.);2020;6.0;2.0;3.6;0.3;0.0;4.7;1.5;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;1.0;0.4;0.6;0.1;0.0;893
4258;Bergen (L.);2021;6.0;2.1;3.6;0.3;0.0;4.7;1.6;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;1.0;0.4;0.5;0.1;0.0;893
4259;Bergen (L.);2022;6.0;2.1;3.6;0.3;0.0;4.7;1.6;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;1.0;0.4;0.5;0.1;0.0;893
4260;Bergen (L.);2023;6.0;2.1;3.6;0.3;0.0;4.7;1.6;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;1.0;0.4;0.5;0.1;0.0;893
4261;Bergen (L.);2024;6.1;2.1;3.5;0.3;0.1;4.7;1.6;2.9;0.2;0.0;0.4;0.1;0.1;0.1;0.0;1.0;0.4;0.5;0.1;0.0;893
4262;Bergen (L.);2025;6.1;2.2;3.5;0.3;0.0;4.8;1.7;2.8;0.2;0.0;0.4;0.1;0.2;0.1;0.0;1.0;0.4;0.5;0.1;0.0;893
4263;Bergen (L.);2026;6.1;2.2;3.5;0.3;0.0;4.7;1.7;2.8;0.2;0.0;0.4;0.2;0.2;0.1;0.0;1.0;0.4;0.5;0.1;0.0;893
4264;Bergen (L.);2027;6.1;2.2;3.5;0.3;0.0;4.7;1.7;2.8;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4265;Bergen (L.);2028;6.1;2.2;3.5;0.3;0.0;4.7;1.7;2.8;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4266;Bergen (L.);2029;6.1;2.2;3.5;0.3;0.0;4.7;1.7;2.8;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4267;Bergen (L.);2030;6.1;2.3;3.4;0.4;0.1;4.7;1.7;2.7;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4268;Bergen (L.);2031;6.1;2.3;3.4;0.4;0.1;4.7;1.7;2.7;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4269;Bergen (L.);2032;6.1;2.3;3.4;0.4;0.1;4.6;1.7;2.7;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4270;Bergen (L.);2033;6.1;2.3;3.3;0.4;0.0;4.6;1.7;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;1.0;0.4;0.5;0.1;0.0;893
4271;Bergen (L.);2034;6.1;2.3;3.3;0.4;0.0;4.6;1.7;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4272;Bergen (L.);2035;6.1;2.3;3.3;0.4;0.1;4.6;1.7;2.6;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4273;Bergen (L.);2036;6.0;2.3;3.3;0.4;0.0;4.5;1.7;2.5;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4274;Bergen (L.);2037;6.0;2.4;3.3;0.4;0.0;4.5;1.8;2.5;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.0;0.0;893
4275;Bergen (L.);2038;6.0;2.4;3.2;0.4;0.0;4.5;1.7;2.5;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4276;Bergen (L.);2039;6.0;2.3;3.2;0.4;0.0;4.4;1.7;2.5;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4277;Bergen (L.);2040;6.0;2.3;3.2;0.4;0.1;4.4;1.7;2.4;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.1;0.0;893
4278;Bergen (NH.);2010;13.9;4.8;8.2;0.8;0.1;12.4;4.2;7.4;0.7;0.0;0.4;0.2;0.1;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4279;Bergen (NH.);2011;13.9;4.9;8.2;0.8;0.1;12.3;4.3;7.4;0.6;0.0;0.4;0.2;0.1;0.1;0.0;1.2;0.4;0.6;0.1;0.0;373
4280;Bergen (NH.);2012;14.0;5.0;8.1;0.8;0.1;12.3;4.3;7.3;0.7;0.0;0.5;0.2;0.2;0.1;0.0;1.2;0.4;0.6;0.1;0.0;373
4281;Bergen (NH.);2013;14.0;5.0;8.1;0.8;0.1;12.3;4.3;7.3;0.6;0.0;0.5;0.2;0.2;0.1;0.0;1.2;0.4;0.6;0.1;0.0;373
4282;Bergen (NH.);2014;14.0;5.1;8.0;0.8;0.1;12.3;4.4;7.2;0.6;0.0;0.6;0.3;0.2;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4283;Bergen (NH.);2015;14.0;5.1;8.0;0.8;0.1;12.2;4.4;7.2;0.6;0.0;0.6;0.3;0.2;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4284;Bergen (NH.);2016;14.0;5.2;8.0;0.8;0.1;12.2;4.4;7.2;0.6;0.0;0.6;0.3;0.2;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4285;Bergen (NH.);2017;14.1;5.2;8.0;0.8;0.1;12.2;4.4;7.1;0.6;0.0;0.7;0.3;0.3;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4286;Bergen (NH.);2018;14.1;5.3;8.0;0.8;0.1;12.2;4.5;7.1;0.6;0.0;0.7;0.3;0.3;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4287;Bergen (NH.);2019;14.1;5.3;7.9;0.8;0.1;12.1;4.5;7.0;0.6;0.0;0.8;0.3;0.3;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4288;Bergen (NH.);2020;14.1;5.4;7.9;0.8;0.1;12.1;4.5;7.0;0.6;0.0;0.8;0.3;0.3;0.1;0.0;1.2;0.5;0.6;0.1;0.0;373
4289;Bergen (NH.);2021;14.1;5.4;7.9;0.8;0.1;12.1;4.5;7.0;0.5;0.0;0.9;0.4;0.3;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4290;Bergen (NH.);2022;14.2;5.4;7.9;0.8;0.1;12.1;4.6;6.9;0.5;0.0;0.9;0.4;0.4;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4291;Bergen (NH.);2023;14.2;5.5;7.9;0.8;0.1;12.1;4.6;6.9;0.5;0.0;1.0;0.4;0.4;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4292;Bergen (NH.);2024;14.2;5.5;7.9;0.8;0.1;12.0;4.6;6.9;0.5;0.0;1.1;0.4;0.4;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4293;Bergen (NH.);2025;14.2;5.5;7.9;0.8;0.1;12.0;4.6;6.8;0.5;0.0;1.1;0.5;0.4;0.2;0.0;1.1;0.5;0.6;0.1;0.0;373
4294;Bergen (NH.);2026;14.2;5.5;7.8;0.8;0.1;11.9;4.6;6.8;0.5;0.0;1.1;0.5;0.5;0.2;0.0;1.1;0.5;0.6;0.1;0.0;373
4295;Bergen (NH.);2027;14.3;5.6;7.8;0.8;0.1;11.9;4.6;6.8;0.5;0.0;1.2;0.5;0.5;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4296;Bergen (NH.);2028;14.3;5.6;7.9;0.8;0.1;11.9;4.6;6.7;0.5;0.0;1.3;0.5;0.5;0.2;0.0;1.1;0.5;0.6;0.1;0.0;373
4297;Bergen (NH.);2029;14.3;5.7;7.8;0.8;0.1;11.8;4.6;6.7;0.5;0.0;1.3;0.5;0.5;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4298;Bergen (NH.);2030;14.3;5.7;7.8;0.8;0.1;11.8;4.6;6.6;0.5;0.0;1.3;0.5;0.6;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4299;Bergen (NH.);2031;14.3;5.7;7.8;0.8;0.1;11.7;4.6;6.6;0.5;0.0;1.4;0.5;0.6;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4300;Bergen (NH.);2032;14.4;5.7;7.7;0.8;0.1;11.7;4.6;6.5;0.5;0.0;1.5;0.6;0.6;0.3;0.0;1.2;0.5;0.6;0.1;0.0;373
4301;Bergen (NH.);2033;14.4;5.8;7.7;0.8;0.1;11.6;4.6;6.4;0.5;0.0;1.5;0.6;0.7;0.3;0.0;1.2;0.5;0.6;0.1;0.0;373
4302;Bergen (NH.);2034;14.4;5.8;7.7;0.8;0.1;11.6;4.7;6.4;0.5;0.0;1.6;0.6;0.7;0.2;0.0;1.2;0.5;0.6;0.1;0.0;373
4303;Bergen (NH.);2035;14.4;5.7;7.7;0.9;0.1;11.5;4.6;6.3;0.5;0.0;1.6;0.6;0.7;0.3;0.0;1.2;0.5;0.6;0.1;0.0;373
4304;Bergen (NH.);2036;14.4;5.7;7.7;0.9;0.1;11.5;4.6;6.3;0.5;0.1;1.7;0.6;0.8;0.3;0.0;1.2;0.5;0.6;0.1;0.0;373
