ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
97;Babyloniënbroek;Aalburg                       ;Buurt   ;BU07380600;1.0;341;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0
98;Verspreide huizen Babyloniënbroek;Aalburg                       ;Buurt   ;BU07380609;1.0;78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99;Aalsmeer;Aalsmeer                      ;Gemeente;GM0358    ;;31373;923.0;686.0;573.0;115.0;34.0;110.0;9.0;109.0;125.0;71.0;113.0;127.0;106.0;54.0;52.0;21.0;110.0;55.0;38.0;17.0;29.0;22.0;3.0;3.0;4.0
100;Wijk 00 Aalsmeer;Aalsmeer                      ;Wijk    ;WK035800  ;1.0;12235;468.0;336.0;293.0;68.0;19.0;62.0;5.0;38.0;63.0;38.0;43.0;70.0;59.0;28.0;31.0;11.0;62.0;27.0;21.0;14.0;38.0;27.0;3.0;5.0;5.0
101;Centrum;Aalsmeer                      ;Buurt   ;BU03580000;1.0;2437;135.0;103.0;88.0;26.0;6.0;12.0;3.0;6.0;24.0;11.0;15.0;24.0;19.0;5.0;14.0;5.0;8.0;4.0;3.0;1.0;55.0;42.0;2.0;8.0;3.0
102;Stommeer;Aalsmeer                      ;Buurt   ;BU03580001;1.0;6392;179.0;127.0;111.0;29.0;5.0;21.0;1.0;22.0;17.0;16.0;16.0;23.0;19.0;10.0;9.0;4.0;29.0;10.0;11.0;8.0;28.0;20.0;3.0;3.0;5.0
103;Hornmeer;Aalsmeer                      ;Buurt   ;BU03580004;1.0;2502;124.0;79.0;68.0;12.0;3.0;12.0;1.0;8.0;22.0;10.0;11.0;22.0;20.0;13.0;7.0;2.0;23.0;12.0;6.0;5.0;50.0;32.0;3.0;8.0;9.0
104;Uiterweg;Aalsmeer                      ;Buurt   ;BU03580005;1.0;904;30.0;27.0;26.0;1.0;5.0;17.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;33.0;30.0;2.0;1.0;2.0
105;Wijk 01 Kudelstraat en Kalslagen;Aalsmeer                      ;Wijk    ;WK035801  ;1.0;9214;169.0;122.0;86.0;10.0;5.0;16.0;2.0;33.0;6.0;14.0;36.0;25.0;19.0;12.0;7.0;6.0;22.0;13.0;9.0;0.0;18.0;13.0;4.0;2.0;2.0
106;Kudelstaart;Aalsmeer                      ;Buurt   ;BU03580100;1.0;9214;169.0;122.0;86.0;10.0;5.0;16.0;2.0;33.0;6.0;14.0;36.0;25.0;19.0;12.0;7.0;6.0;22.0;13.0;9.0;0.0;18.0;13.0;4.0;2.0;2.0
107;Wijk 02 Oosteinde;Aalsmeer                      ;Wijk    ;WK035802  ;1.0;9924;286.0;228.0;194.0;37.0;10.0;32.0;2.0;38.0;56.0;19.0;34.0;32.0;28.0;14.0;14.0;4.0;26.0;15.0;8.0;3.0;29.0;23.0;4.0;3.0;3.0
108;Bovenlanden;Aalsmeer                      ;Buurt   ;BU03580200;1.0;988;33.0;24.0;21.0;1.0;3.0;4.0;0.0;5.0;4.0;4.0;3.0;3.0;3.0;1.0;2.0;0.0;6.0;3.0;3.0;0.0;33.0;24.0;5.0;3.0;6.0
109;Greenpark;Aalsmeer                      ;Buurt   ;BU03580201;1.0;770;51.0;41.0;37.0;6.0;1.0;5.0;1.0;9.0;11.0;4.0;4.0;8.0;5.0;3.0;2.0;3.0;2.0;2.0;0.0;0.0;66.0;53.0;12.0;6.0;3.0
110;Oosteinde;Aalsmeer                      ;Buurt   ;BU03580205;1.0;7762;184.0;149.0;123.0;28.0;3.0;22.0;1.0;21.0;40.0;8.0;26.0;19.0;18.0;9.0;9.0;1.0;16.0;8.0;5.0;3.0;24.0;19.0;3.0;2.0;2.0
111;Schinkelpolder;Aalsmeer                      ;Buurt   ;BU03580206;1.0;404;18.0;14.0;13.0;2.0;3.0;1.0;0.0;3.0;1.0;3.0;1.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;45.0;35.0;7.0;5.0;5.0
112;Aalten;Aalten                        ;Gemeente;GM0197    ;;27047;393.0;287.0;194.0;35.0;16.0;14.0;1.0;54.0;30.0;44.0;93.0;65.0;53.0;16.0;37.0;12.0;41.0;21.0;13.0;7.0;15.0;11.0;2.0;2.0;2.0
113;Wijk 01 Buitengebied Aalten;Aalten                        ;Wijk    ;WK019701  ;1.0;4143;64.0;53.0;33.0;1.0;6.0;3.0;0.0;14.0;3.0;6.0;20.0;8.0;8.0;2.0;6.0;0.0;3.0;1.0;1.0;1.0;15.0;13.0;3.0;2.0;1.0
114;Barlo-Kern;Aalten                        ;Buurt   ;BU01970101;1.0;113;;;;;;;;;;;;;;;;;;;;;;;;;
115;Verspreide huizen Barlo;Aalten                        ;Buurt   ;BU01970102;1.0;603;12.0;8.0;5.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;3.0;4.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;20.0;13.0;5.0;7.0;0.0
116;Verspreide huizen Heurne;Aalten                        ;Buurt   ;BU01970103;1.0;369;7.0;7.0;5.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;8.0;0.0;0.0
117;Verspreide huizen IJzerlo;Aalten                        ;Buurt   ;BU01970104;1.0;470;11.0;8.0;5.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;3.0;2.0;2.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;23.0;17.0;9.0;4.0;2.0
118;IJzerlo-kern;Aalten                        ;Buurt   ;BU01970105;1.0;150;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
119;Lintelo-kern;Aalten                        ;Buurt   ;BU01970106;1.0;148;;;;;;;;;;;;;;;;;;;;;;;;;
120;Verspreide huizen ten westen van Aalten;Aalten                        ;Buurt   ;BU01970107;1.0;247;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;8.0;0.0;4.0;0.0
121;Verspreide huizen Lintelo;Aalten                        ;Buurt   ;BU01970108;1.0;645;11.0;8.0;7.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;17.0;12.0;3.0;2.0;3.0
122;Verspreide huizen Dalese Veld;Aalten                        ;Buurt   ;BU01970109;1.0;106;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;28.0;0.0;0.0;0.0
123;Verspreide huizen Dale;Aalten                        ;Buurt   ;BU01970110;1.0;629;10.0;10.0;8.0;0.0;3.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;2.0;0.0;0.0
124;Verspreide huizen Haart;Aalten                        ;Buurt   ;BU01970111;1.0;588;5.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;2.0;0.0;0.0
125;Haart-kern;Aalten                        ;Buurt   ;BU01970112;1.0;75;;;;;;;;;;;;;;;;;;;;;;;;;
126;Wijk 02 Bredevoort;Aalten                        ;Wijk    ;WK019702  ;1.0;1928;26.0;20.0;13.0;0.0;2.0;2.0;0.0;1.0;5.0;3.0;7.0;3.0;2.0;0.0;2.0;1.0;3.0;1.0;2.0;0.0;13.0;10.0;1.0;1.0;2.0
127;Verspreide huizen Bredevoort;Aalten                        ;Buurt   ;BU01970201;1.0;213;5.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;23.0;19.0;0.0;5.0;0.0
128;Verspreide huizen Hollenberg;Aalten                        ;Buurt   ;BU01970202;1.0;212;3.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;9.0;0.0;0.0;5.0
129;Verspreide huizen Het Zwanenbroek;Aalten                        ;Buurt   ;BU01970203;1.0;76;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
130;Bredevoort;Aalten                        ;Buurt   ;BU01970204;1.0;1427;17.0;13.0;9.0;0.0;2.0;1.0;0.0;1.0;3.0;2.0;4.0;2.0;1.0;0.0;1.0;1.0;2.0;0.0;2.0;0.0;12.0;9.0;1.0;1.0;1.0
131;Wijk 03 Aalten Kern;Aalten                        ;Wijk    ;WK019703  ;1.0;12784;187.0;129.0;87.0;30.0;3.0;3.0;1.0;21.0;12.0;17.0;42.0;34.0;28.0;9.0;19.0;6.0;24.0;12.0;7.0;5.0;15.0;10.0;2.0;2.0;2.0
132;Aalten-kern West;Aalten                        ;Buurt   ;BU01970301;1.0;2065;14.0;10.0;7.0;0.0;2.0;1.0;0.0;4.0;0.0;0.0;3.0;2.0;2.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;7.0;5.0;2.0;1.0;1.0
133;Aalten-kern Zuid 1;Aalten                        ;Buurt   ;BU01970302;1.0;2435;25.0;15.0;9.0;2.0;0.0;1.0;0.0;3.0;0.0;3.0;6.0;7.0;7.0;2.0;5.0;0.0;3.0;1.0;0.0;2.0;10.0;6.0;1.0;3.0;1.0
134;Aalten-kern Zuid 2;Aalten                        ;Buurt   ;BU01970303;1.0;1557;15.0;8.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;1.0;1.0;1.0;0.0;0.0;6.0;0.0;4.0;2.0;10.0;5.0;0.0;1.0;4.0
135;Aalten-kern Noord/Noordoost;Aalten                        ;Buurt   ;BU01970304;1.0;2678;19.0;17.0;8.0;0.0;0.0;1.0;0.0;4.0;0.0;3.0;9.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;7.0;6.0;1.0;0.0;0.0
136;Aalten Kern 't Kobus;Aalten                        ;Buurt   ;BU01970305;1.0;777;4.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;1.0;0.0;0.0
137;Aalten-kern Oost;Aalten                        ;Buurt   ;BU01970306;1.0;1048;11.0;9.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;10.0;9.0;0.0;1.0;1.0
138;Aalten-kern Centrum;Aalten                        ;Buurt   ;BU01970307;1.0;2224;99.0;66.0;54.0;26.0;1.0;0.0;1.0;9.0;10.0;7.0;12.0;22.0;16.0;4.0;12.0;6.0;11.0;8.0;2.0;1.0;45.0;30.0;4.0;7.0;5.0
139;Wijk 04 Dinxperlo;Aalten                        ;Wijk    ;WK019704  ;1.0;8192;116.0;85.0;61.0;4.0;5.0;6.0;0.0;18.0;10.0;18.0;24.0;20.0;15.0;5.0;10.0;5.0;11.0;7.0;3.0;1.0;14.0;10.0;2.0;2.0;1.0
140;Dinxperlo Centrum/Oost;Aalten                        ;Buurt   ;BU01970400;1.0;2765;45.0;31.0;25.0;3.0;1.0;1.0;0.0;6.0;8.0;6.0;6.0;8.0;7.0;3.0;4.0;1.0;6.0;4.0;1.0;1.0;16.0;11.0;2.0;3.0;2.0
141;Dinxperlo Noord;Aalten                        ;Buurt   ;BU01970401;1.0;1812;22.0;15.0;9.0;1.0;1.0;1.0;0.0;6.0;0.0;0.0;6.0;6.0;5.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;12.0;8.0;3.0;3.0;1.0
142;Dinxperlo West;Aalten                        ;Buurt   ;BU01970402;1.0;2418;39.0;31.0;21.0;0.0;1.0;3.0;0.0;5.0;2.0;10.0;10.0;4.0;2.0;1.0;1.0;2.0;4.0;3.0;1.0;0.0;16.0;13.0;2.0;1.0;2.0
143;De Heurne-kern;Aalten                        ;Buurt   ;BU01970403;1.0;316;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;0.0;3.0;0.0
144;Verspreide huizen Dinxperlo;Aalten                        ;Buurt   ;BU01970408;1.0;242;3.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;4.0;0.0;0.0
145;Verspreide huizen De Heurne;Aalten                        ;Buurt   ;BU01970409;1.0;639;4.0;3.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0
146;Achtkarspelen;Achtkarspelen                 ;Gemeente;GM0059    ;;27893;485.0;281.0;171.0;33.0;6.0;11.0;3.0;23.0;43.0;52.0;110.0;103.0;87.0;27.0;60.0;16.0;101.0;60.0;28.0;13.0;17.0;10.0;1.0;3.0;4.0
147;Wijk 00 Noord;Achtkarspelen                 ;Wijk    ;WK005900  ;1.0;11955;225.0;139.0;88.0;20.0;0.0;7.0;0.0;6.0;24.0;31.0;51.0;48.0;43.0;14.0;29.0;5.0;38.0;20.0;13.0;5.0;19.0;12.0;1.0;4.0;3.0
148;Buitenpost;Achtkarspelen                 ;Buurt   ;BU00590000;1.0;5088;103.0;74.0;50.0;14.0;0.0;2.0;0.0;4.0;13.0;17.0;24.0;14.0;13.0;5.0;8.0;1.0;15.0;6.0;7.0;2.0;20.0;15.0;1.0;3.0;3.0
149;Twijzel;Achtkarspelen                 ;Buurt   ;BU00590001;1.0;1005;18.0;8.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;4.0;6.0;5.0;2.0;3.0;1.0;4.0;3.0;1.0;0.0;18.0;8.0;1.0;5.0;4.0
150;Kootstertille;Achtkarspelen                 ;Buurt   ;BU00590002;1.0;2150;33.0;18.0;12.0;3.0;0.0;1.0;0.0;1.0;5.0;2.0;6.0;8.0;6.0;1.0;5.0;2.0;7.0;4.0;2.0;1.0;15.0;8.0;0.0;3.0;3.0
151;Twijzelerheide;Achtkarspelen                 ;Buurt   ;BU00590003;1.0;1557;34.0;18.0;6.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;12.0;9.0;9.0;4.0;5.0;0.0;7.0;5.0;2.0;0.0;22.0;12.0;0.0;6.0;4.0
152;Gerkesklooster;Achtkarspelen                 ;Buurt   ;BU00590004;1.0;729;14.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;6.0;6.0;1.0;5.0;0.0;3.0;2.0;0.0;1.0;19.0;7.0;0.0;8.0;4.0
153;Verspreide huizen Buitenpost;Achtkarspelen                 ;Buurt   ;BU00590005;1.0;676;11.0;6.0;5.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;3.0;3.0;1.0;2.0;0.0;2.0;0.0;1.0;1.0;16.0;9.0;0.0;4.0;3.0
154;Verspreide huizen Twijzel;Achtkarspelen                 ;Buurt   ;BU00590006;1.0;77;;;;;;;;;;;;;;;;;;;;;;;;;
155;Verspreide huizen Kootstertille;Achtkarspelen                 ;Buurt   ;BU00590007;1.0;353;7.0;7.0;5.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0
156;Verspreide huizen Twijzelerheide;Achtkarspelen                 ;Buurt   ;BU00590008;1.0;239;3.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;8.0;0.0;0.0;0.0
157;Verspreide huizen Gerkesklooster;Achtkarspelen                 ;Buurt   ;BU00590009;1.0;81;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;25.0;12.0;0.0;12.0;0.0
158;Wijk 01 Centrum;Achtkarspelen                 ;Wijk    ;WK005901  ;1.0;3273;33.0;17.0;6.0;1.0;2.0;1.0;0.0;0.0;1.0;1.0;11.0;5.0;5.0;1.0;4.0;0.0;11.0;7.0;2.0;2.0;10.0;5.0;0.0;2.0;3.0
159;Stroobos;Achtkarspelen                 ;Buurt   ;BU00590100;1.0;271;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;11.0;7.0;0.0;0.0;4.0
160;Drogeham;Achtkarspelen                 ;Buurt   ;BU00590102;1.0;1515;16.0;10.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;2.0;2.0;0.0;2.0;0.0;4.0;2.0;2.0;0.0;11.0;7.0;0.0;1.0;3.0
161;Augustinusga;Achtkarspelen                 ;Buurt   ;BU00590103;1.0;1062;11.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;1.0;2.0;0.0;4.0;2.0;0.0;2.0;10.0;4.0;0.0;3.0;4.0
162;Verspreide huizen Stroobos;Achtkarspelen                 ;Buurt   ;BU00590107;1.0;61;;;;;;;;;;;;;;;;;;;;;;;;;
163;Verspreide huizen Drogeham;Achtkarspelen                 ;Buurt   ;BU00590108;1.0;193;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0
164;Verspreide huizen Augustinusga;Achtkarspelen                 ;Buurt   ;BU00590109;1.0;171;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0
165;Wijk 02 Zuid;Achtkarspelen                 ;Wijk    ;WK005902  ;1.0;12665;227.0;125.0;77.0;12.0;4.0;3.0;3.0;17.0;18.0;20.0;48.0;50.0;39.0;12.0;27.0;11.0;52.0;33.0;13.0;6.0;18.0;10.0;1.0;3.0;4.0
166;Surhuisterveen;Achtkarspelen                 ;Buurt   ;BU00590200;1.0;5555;138.0;75.0;53.0;11.0;4.0;2.0;2.0;14.0;12.0;8.0;22.0;31.0;23.0;6.0;17.0;8.0;32.0;21.0;7.0;4.0;25.0;14.0;3.0;4.0;6.0
167;Harkema;Achtkarspelen                 ;Buurt   ;BU00590201;1.0;4013;49.0;26.0;10.0;1.0;0.0;1.0;0.0;3.0;3.0;2.0;16.0;11.0;10.0;6.0;4.0;1.0;12.0;7.0;5.0;0.0;12.0;6.0;1.0;2.0;3.0
168;Surhuizum;Achtkarspelen                 ;Buurt   ;BU00590202;1.0;911;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;1.0;1.0;4.0;2.0;0.0;2.0;9.0;2.0;0.0;1.0;4.0
169;Boelenslaan;Achtkarspelen                 ;Buurt   ;BU00590203;1.0;713;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;4.0;0.0
170;Verspreide huizen Surhuisterveen;Achtkarspelen                 ;Buurt   ;BU00590206;1.0;373;8.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;21.0;16.0;0.0;0.0;5.0
171;Verspreide huizen Harkema;Achtkarspelen                 ;Buurt   ;BU00590207;1.0;283;9.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;1.0;2.0;2.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;32.0;21.0;0.0;7.0;4.0
172;Verspreide huizen Surhuizum;Achtkarspelen                 ;Buurt   ;BU00590208;1.0;393;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
173;Verspreide huizen Boelenslaan;Achtkarspelen                 ;Buurt   ;BU00590209;1.0;424;5.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;12.0;9.0;0.0;0.0;2.0
174;Alblasserdam;Alblasserdam                  ;Gemeente;GM0482    ;;20008;513.0;337.0;259.0;35.0;18.0;53.0;5.0;44.0;51.0;53.0;78.0;121.0;110.0;47.0;63.0;11.0;55.0;32.0;14.0;9.0;26.0;17.0;2.0;5.0;3.0
175;Wijk 01 Centrum;Alblasserdam                  ;Wijk    ;WK048201  ;1.0;4772;156.0;94.0;74.0;23.0;3.0;8.0;5.0;12.0;6.0;17.0;20.0;38.0;34.0;16.0;18.0;4.0;24.0;17.0;7.0;0.0;33.0;20.0;3.0;7.0;5.0
176;Cortgene;Alblasserdam                  ;Buurt   ;BU04820101;1.0;877;8.0;5.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;3.0;3.0;0.0
177;Redersbuurt;Alblasserdam                  ;Buurt   ;BU04820102;1.0;679;51.0;38.0;32.0;9.0;1.0;2.0;4.0;1.0;4.0;11.0;6.0;7.0;7.0;3.0;4.0;0.0;6.0;5.0;1.0;0.0;75.0;56.0;1.0;10.0;9.0
178;kerkbuurt;Alblasserdam                  ;Buurt   ;BU04820103;1.0;1615;38.0;22.0;15.0;2.0;0.0;1.0;0.0;7.0;2.0;3.0;7.0;12.0;12.0;5.0;7.0;0.0;4.0;2.0;2.0;0.0;24.0;14.0;4.0;7.0;2.0
179;Polderbuurt;Alblasserdam                  ;Buurt   ;BU04820104;1.0;542;30.0;9.0;7.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;2.0;11.0;7.0;3.0;4.0;4.0;10.0;9.0;1.0;0.0;55.0;17.0;2.0;13.0;18.0
180;De Werven;Alblasserdam                  ;Buurt   ;BU04820105;1.0;1059;29.0;20.0;17.0;9.0;0.0;4.0;1.0;0.0;0.0;3.0;3.0;5.0;5.0;3.0;2.0;0.0;4.0;1.0;3.0;0.0;27.0;19.0;0.0;5.0;4.0
181;Wijk 02 Kinderdijk;Alblasserdam                  ;Wijk    ;WK048202  ;1.0;3884;75.0;45.0;29.0;3.0;3.0;8.0;0.0;5.0;3.0;7.0;16.0;20.0;19.0;9.0;10.0;1.0;10.0;5.0;3.0;2.0;19.0;12.0;1.0;5.0;3.0
182;Dijk;Alblasserdam                  ;Buurt   ;BU04820201;1.0;581;12.0;8.0;5.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;3.0;4.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;21.0;14.0;0.0;7.0;0.0
183;Vogelbuurt;Alblasserdam                  ;Buurt   ;BU04820202;1.0;1260;19.0;16.0;11.0;0.0;0.0;5.0;0.0;3.0;0.0;3.0;5.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;15.0;13.0;2.0;1.0;2.0
184;Waterland;Alblasserdam                  ;Buurt   ;BU04820203;1.0;469;11.0;8.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;4.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;23.0;17.0;2.0;2.0;4.0
185;Groene Long;Alblasserdam                  ;Buurt   ;BU04820204;1.0;13;;;;;;;;;;;;;;;;;;;;;;;;;
186;Rivierenbuurt;Alblasserdam                  ;Buurt   ;BU04820205;1.0;951;21.0;11.0;7.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;4.0;8.0;8.0;2.0;6.0;0.0;2.0;0.0;1.0;1.0;22.0;12.0;0.0;8.0;2.0
187;Nieuw Kinderdijk;Alblasserdam                  ;Buurt   ;BU04820206;1.0;610;12.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;5.0;3.0;2.0;1.0;4.0;4.0;0.0;0.0;20.0;3.0;2.0;8.0;7.0
188;Wijk 03 Blokweer;Alblasserdam                  ;Wijk    ;WK048203  ;1.0;7520;137.0;81.0;55.0;5.0;5.0;20.0;0.0;19.0;2.0;4.0;26.0;43.0;40.0;14.0;26.0;3.0;13.0;4.0;3.0;6.0;18.0;11.0;3.0;5.0;2.0
189;Zeelt;Alblasserdam                  ;Buurt   ;BU04820301;1.0;1002;17.0;9.0;6.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;3.0;7.0;7.0;1.0;6.0;0.0;1.0;0.0;1.0;0.0;17.0;9.0;3.0;7.0;1.0
190;Middelland;Alblasserdam                  ;Buurt   ;BU04820302;1.0;596;9.0;9.0;5.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;7.0;0.0;0.0
191;Blokweer Noord;Alblasserdam                  ;Buurt   ;BU04820303;1.0;996;15.0;8.0;4.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;4.0;6.0;6.0;4.0;2.0;0.0;1.0;1.0;0.0;0.0;15.0;8.0;2.0;6.0;1.0
192;Blokweer Zuid;Alblasserdam                  ;Buurt   ;BU04820304;1.0;680;15.0;10.0;7.0;2.0;0.0;1.0;0.0;2.0;1.0;1.0;3.0;3.0;3.0;1.0;2.0;0.0;2.0;1.0;0.0;1.0;22.0;15.0;3.0;4.0;3.0
193;Drentsebuurt;Alblasserdam                  ;Buurt   ;BU04820305;1.0;932;19.0;12.0;11.0;1.0;0.0;6.0;0.0;2.0;1.0;1.0;1.0;6.0;5.0;2.0;3.0;1.0;1.0;0.0;0.0;1.0;20.0;13.0;2.0;5.0;1.0
