ID;Geboorteland;Leeftijd;Perioden;TotaalAdoptiesExclPartneradopties_1;GeadopteerdeMeisjes_2;GeadopteerdeJongens_3
1917;Guatemala;1 jaar;2004;1;1;0
1918;Guatemala;1 jaar;2005;0;0;0
1919;Guatemala;1 jaar;2006;2;1;1
1920;Guatemala;1 jaar;2007;3;0;3
1921;Guatemala;1 jaar;2008;0;0;0
1922;Guatemala;1 jaar;2009;0;0;0
1923;Guatemala;1 jaar;2010;0;0;0
1924;Guatemala;1 jaar;2011;0;0;0
1925;Guatemala;1 jaar;2012;0;0;0
1926;Guatemala;2 jaar;1995;0;0;0
1927;Guatemala;2 jaar;1996;0;0;0
1928;Guatemala;2 jaar;1997;0;0;0
1929;Guatemala;2 jaar;1998;0;0;0
1930;Guatemala;2 jaar;1999;0;0;0
1931;Guatemala;2 jaar;2000;0;0;0
1932;Guatemala;2 jaar;2001;0;0;0
1933;Guatemala;2 jaar;2002;1;0;1
1934;Guatemala;2 jaar;2003;3;1;2
1935;Guatemala;2 jaar;2004;2;2;0
1936;Guatemala;2 jaar;2005;1;1;0
1937;Guatemala;2 jaar;2006;0;0;0
1938;Guatemala;2 jaar;2007;1;1;0
1939;Guatemala;2 jaar;2008;0;0;0
1940;Guatemala;2 jaar;2009;0;0;0
1941;Guatemala;2 jaar;2010;0;0;0
1942;Guatemala;2 jaar;2011;0;0;0
1943;Guatemala;2 jaar;2012;0;0;0
1944;Guatemala;3 jaar;1995;0;0;0
1945;Guatemala;3 jaar;1996;0;0;0
1946;Guatemala;3 jaar;1997;0;0;0
1947;Guatemala;3 jaar;1998;0;0;0
1948;Guatemala;3 jaar;1999;0;0;0
1949;Guatemala;3 jaar;2000;0;0;0
1950;Guatemala;3 jaar;2001;0;0;0
1951;Guatemala;3 jaar;2002;0;0;0
1952;Guatemala;3 jaar;2003;0;0;0
1953;Guatemala;3 jaar;2004;1;0;1
1954;Guatemala;3 jaar;2005;0;0;0
1955;Guatemala;3 jaar;2006;0;0;0
1956;Guatemala;3 jaar;2007;0;0;0
1957;Guatemala;3 jaar;2008;1;1;0
1958;Guatemala;3 jaar;2009;0;0;0
1959;Guatemala;3 jaar;2010;0;0;0
1960;Guatemala;3 jaar;2011;0;0;0
1961;Guatemala;3 jaar;2012;0;0;0
1962;Guatemala;4 jaar;1995;0;0;0
1963;Guatemala;4 jaar;1996;0;0;0
1964;Guatemala;4 jaar;1997;0;0;0
1965;Guatemala;4 jaar;1998;0;0;0
1966;Guatemala;4 jaar;1999;0;0;0
1967;Guatemala;4 jaar;2000;0;0;0
1968;Guatemala;4 jaar;2001;0;0;0
1969;Guatemala;4 jaar;2002;0;0;0
1970;Guatemala;4 jaar;2003;0;0;0
1971;Guatemala;4 jaar;2004;0;0;0
1972;Guatemala;4 jaar;2005;0;0;0
1973;Guatemala;4 jaar;2006;0;0;0
1974;Guatemala;4 jaar;2007;0;0;0
1975;Guatemala;4 jaar;2008;0;0;0
1976;Guatemala;4 jaar;2009;0;0;0
1977;Guatemala;4 jaar;2010;0;0;0
1978;Guatemala;4 jaar;2011;0;0;0
1979;Guatemala;4 jaar;2012;0;0;0
1980;Guatemala;5 jaar;1995;0;0;0
1981;Guatemala;5 jaar;1996;0;0;0
1982;Guatemala;5 jaar;1997;0;0;0
1983;Guatemala;5 jaar;1998;1;1;0
1984;Guatemala;5 jaar;1999;0;0;0
1985;Guatemala;5 jaar;2000;0;0;0
1986;Guatemala;5 jaar;2001;0;0;0
1987;Guatemala;5 jaar;2002;0;0;0
1988;Guatemala;5 jaar;2003;0;0;0
1989;Guatemala;5 jaar;2004;0;0;0
1990;Guatemala;5 jaar;2005;0;0;0
1991;Guatemala;5 jaar;2006;0;0;0
1992;Guatemala;5 jaar;2007;0;0;0
1993;Guatemala;5 jaar;2008;0;0;0
1994;Guatemala;5 jaar;2009;0;0;0
1995;Guatemala;5 jaar;2010;0;0;0
1996;Guatemala;5 jaar;2011;0;0;0
1997;Guatemala;5 jaar;2012;0;0;0
1998;Guatemala;6 jaar of ouder;1995;0;0;0
1999;Guatemala;6 jaar of ouder;1996;0;0;0
2000;Guatemala;6 jaar of ouder;1997;0;0;0
2001;Guatemala;6 jaar of ouder;1998;0;0;0
2002;Guatemala;6 jaar of ouder;1999;0;0;0
2003;Guatemala;6 jaar of ouder;2000;0;0;0
2004;Guatemala;6 jaar of ouder;2001;0;0;0
2005;Guatemala;6 jaar of ouder;2002;0;0;0
2006;Guatemala;6 jaar of ouder;2003;0;0;0
2007;Guatemala;6 jaar of ouder;2004;0;0;0
2008;Guatemala;6 jaar of ouder;2005;0;0;0
2009;Guatemala;6 jaar of ouder;2006;0;0;0
2010;Guatemala;6 jaar of ouder;2007;0;0;0
2011;Guatemala;6 jaar of ouder;2008;0;0;0
2012;Guatemala;6 jaar of ouder;2009;0;0;0
2013;Guatemala;6 jaar of ouder;2010;0;0;0
2014;Guatemala;6 jaar of ouder;2011;0;0;0
2015;Guatemala;6 jaar of ouder;2012;1;1;0
2016;Filippijnen;Alle leeftijden;1995;14;5;9
2017;Filippijnen;Alle leeftijden;1996;11;3;8
2018;Filippijnen;Alle leeftijden;1997;4;2;2
2019;Filippijnen;Alle leeftijden;1998;13;4;9
2020;Filippijnen;Alle leeftijden;1999;13;7;6
2021;Filippijnen;Alle leeftijden;2000;6;2;4
2022;Filippijnen;Alle leeftijden;2001;19;6;13
2023;Filippijnen;Alle leeftijden;2002;13;5;8
2024;Filippijnen;Alle leeftijden;2003;10;1;9
2025;Filippijnen;Alle leeftijden;2004;12;2;10
2026;Filippijnen;Alle leeftijden;2005;11;2;9
2027;Filippijnen;Alle leeftijden;2006;9;2;7
2028;Filippijnen;Alle leeftijden;2007;12;0;12
2029;Filippijnen;Alle leeftijden;2008;11;4;7
2030;Filippijnen;Alle leeftijden;2009;18;2;16
2031;Filippijnen;Alle leeftijden;2010;12;4;8
2032;Filippijnen;Alle leeftijden;2011;11;2;9
2033;Filippijnen;Alle leeftijden;2012;8;3;5
2034;Filippijnen;0 jaar;1995;7;2;5
2035;Filippijnen;0 jaar;1996;6;1;5
2036;Filippijnen;0 jaar;1997;1;0;1
2037;Filippijnen;0 jaar;1998;3;0;3
2038;Filippijnen;0 jaar;1999;0;0;0
2039;Filippijnen;0 jaar;2000;0;0;0
2040;Filippijnen;0 jaar;2001;2;1;1
2041;Filippijnen;0 jaar;2002;2;1;1
2042;Filippijnen;0 jaar;2003;1;0;1
2043;Filippijnen;0 jaar;2004;3;0;3
2044;Filippijnen;0 jaar;2005;0;0;0
2045;Filippijnen;0 jaar;2006;0;0;0
2046;Filippijnen;0 jaar;2007;0;0;0
2047;Filippijnen;0 jaar;2008;2;0;2
2048;Filippijnen;0 jaar;2009;0;0;0
2049;Filippijnen;0 jaar;2010;0;0;0
2050;Filippijnen;0 jaar;2011;0;0;0
2051;Filippijnen;0 jaar;2012;0;0;0
2052;Filippijnen;1 jaar;1995;4;2;2
2053;Filippijnen;1 jaar;1996;3;0;3
2054;Filippijnen;1 jaar;1997;2;1;1
2055;Filippijnen;1 jaar;1998;5;3;2
2056;Filippijnen;1 jaar;1999;9;5;4
2057;Filippijnen;1 jaar;2000;4;1;3
2058;Filippijnen;1 jaar;2001;9;2;7
2059;Filippijnen;1 jaar;2002;8;3;5
2060;Filippijnen;1 jaar;2003;2;0;2
2061;Filippijnen;1 jaar;2004;4;1;3
2062;Filippijnen;1 jaar;2005;3;1;2
2063;Filippijnen;1 jaar;2006;2;2;0
2064;Filippijnen;1 jaar;2007;6;0;6
2065;Filippijnen;1 jaar;2008;4;1;3
2066;Filippijnen;1 jaar;2009;8;1;7
2067;Filippijnen;1 jaar;2010;5;1;4
2068;Filippijnen;1 jaar;2011;2;1;1
2069;Filippijnen;1 jaar;2012;1;0;1
2070;Filippijnen;2 jaar;1995;2;1;1
2071;Filippijnen;2 jaar;1996;0;0;0
2072;Filippijnen;2 jaar;1997;0;0;0
2073;Filippijnen;2 jaar;1998;3;1;2
2074;Filippijnen;2 jaar;1999;3;1;2
2075;Filippijnen;2 jaar;2000;1;1;0
2076;Filippijnen;2 jaar;2001;6;1;5
2077;Filippijnen;2 jaar;2002;2;1;1
2078;Filippijnen;2 jaar;2003;6;1;5
2079;Filippijnen;2 jaar;2004;3;0;3
2080;Filippijnen;2 jaar;2005;2;0;2
2081;Filippijnen;2 jaar;2006;6;0;6
2082;Filippijnen;2 jaar;2007;3;0;3
2083;Filippijnen;2 jaar;2008;3;1;2
2084;Filippijnen;2 jaar;2009;6;0;6
2085;Filippijnen;2 jaar;2010;3;1;2
2086;Filippijnen;2 jaar;2011;5;0;5
2087;Filippijnen;2 jaar;2012;3;1;2
2088;Filippijnen;3 jaar;1995;0;0;0
2089;Filippijnen;3 jaar;1996;0;0;0
2090;Filippijnen;3 jaar;1997;0;0;0
2091;Filippijnen;3 jaar;1998;0;0;0
2092;Filippijnen;3 jaar;1999;0;0;0
2093;Filippijnen;3 jaar;2000;1;0;1
2094;Filippijnen;3 jaar;2001;1;1;0
2095;Filippijnen;3 jaar;2002;0;0;0
2096;Filippijnen;3 jaar;2003;1;0;1
2097;Filippijnen;3 jaar;2004;0;0;0
2098;Filippijnen;3 jaar;2005;4;1;3
2099;Filippijnen;3 jaar;2006;1;0;1
2100;Filippijnen;3 jaar;2007;1;0;1
2101;Filippijnen;3 jaar;2008;2;2;0
2102;Filippijnen;3 jaar;2009;3;1;2
2103;Filippijnen;3 jaar;2010;2;0;2
2104;Filippijnen;3 jaar;2011;2;0;2
2105;Filippijnen;3 jaar;2012;2;1;1
2106;Filippijnen;4 jaar;1995;1;0;1
2107;Filippijnen;4 jaar;1996;0;0;0
2108;Filippijnen;4 jaar;1997;0;0;0
2109;Filippijnen;4 jaar;1998;1;0;1
2110;Filippijnen;4 jaar;1999;0;0;0
2111;Filippijnen;4 jaar;2000;0;0;0
2112;Filippijnen;4 jaar;2001;0;0;0
2113;Filippijnen;4 jaar;2002;1;0;1
2114;Filippijnen;4 jaar;2003;0;0;0
2115;Filippijnen;4 jaar;2004;1;0;1
2116;Filippijnen;4 jaar;2005;0;0;0
2117;Filippijnen;4 jaar;2006;0;0;0
2118;Filippijnen;4 jaar;2007;0;0;0
2119;Filippijnen;4 jaar;2008;0;0;0
2120;Filippijnen;4 jaar;2009;0;0;0
2121;Filippijnen;4 jaar;2010;2;2;0
2122;Filippijnen;4 jaar;2011;0;0;0
2123;Filippijnen;4 jaar;2012;2;1;1
2124;Filippijnen;5 jaar;1995;0;0;0
2125;Filippijnen;5 jaar;1996;1;1;0
2126;Filippijnen;5 jaar;1997;0;0;0
2127;Filippijnen;5 jaar;1998;1;0;1
2128;Filippijnen;5 jaar;1999;0;0;0
2129;Filippijnen;5 jaar;2000;0;0;0
2130;Filippijnen;5 jaar;2001;0;0;0
2131;Filippijnen;5 jaar;2002;0;0;0
2132;Filippijnen;5 jaar;2003;0;0;0
2133;Filippijnen;5 jaar;2004;0;0;0
2134;Filippijnen;5 jaar;2005;1;0;1
2135;Filippijnen;5 jaar;2006;0;0;0
2136;Filippijnen;5 jaar;2007;0;0;0
2137;Filippijnen;5 jaar;2008;0;0;0
2138;Filippijnen;5 jaar;2009;0;0;0
2139;Filippijnen;5 jaar;2010;0;0;0
2140;Filippijnen;5 jaar;2011;1;0;1
2141;Filippijnen;5 jaar;2012;0;0;0
2142;Filippijnen;6 jaar of ouder;1995;0;0;0
2143;Filippijnen;6 jaar of ouder;1996;1;1;0
2144;Filippijnen;6 jaar of ouder;1997;1;1;0
2145;Filippijnen;6 jaar of ouder;1998;0;0;0
2146;Filippijnen;6 jaar of ouder;1999;1;1;0
2147;Filippijnen;6 jaar of ouder;2000;0;0;0
2148;Filippijnen;6 jaar of ouder;2001;1;1;0
2149;Filippijnen;6 jaar of ouder;2002;0;0;0
2150;Filippijnen;6 jaar of ouder;2003;0;0;0
2151;Filippijnen;6 jaar of ouder;2004;1;1;0
2152;Filippijnen;6 jaar of ouder;2005;1;0;1
2153;Filippijnen;6 jaar of ouder;2006;0;0;0
2154;Filippijnen;6 jaar of ouder;2007;2;0;2
2155;Filippijnen;6 jaar of ouder;2008;0;0;0
2156;Filippijnen;6 jaar of ouder;2009;1;0;1
2157;Filippijnen;6 jaar of ouder;2010;0;0;0
2158;Filippijnen;6 jaar of ouder;2011;1;1;0
2159;Filippijnen;6 jaar of ouder;2012;0;0;0
2160;Suriname;Alle leeftijden;1995;11;4;7
2161;Suriname;Alle leeftijden;1996;13;7;6
2162;Suriname;Alle leeftijden;1997;10;3;7
2163;Suriname;Alle leeftijden;1998;15;5;10
2164;Suriname;Alle leeftijden;1999;14;7;7
2165;Suriname;Alle leeftijden;2000;10;4;6
2166;Suriname;Alle leeftijden;2001;13;8;5
2167;Suriname;Alle leeftijden;2002;13;8;5
2168;Suriname;Alle leeftijden;2003;10;5;5
2169;Suriname;Alle leeftijden;2004;15;9;6
2170;Suriname;Alle leeftijden;2005;14;2;12
2171;Suriname;Alle leeftijden;2006;7;2;5
2172;Suriname;Alle leeftijden;2007;7;2;5
2173;Suriname;Alle leeftijden;2008;3;1;2
2174;Suriname;Alle leeftijden;2009;8;4;4
2175;Suriname;Alle leeftijden;2010;3;2;1
2176;Suriname;Alle leeftijden;2011;2;2;0
2177;Suriname;Alle leeftijden;2012;3;2;1
2178;Suriname;0 jaar;1995;3;0;3
2179;Suriname;0 jaar;1996;0;0;0
2180;Suriname;0 jaar;1997;5;1;4
2181;Suriname;0 jaar;1998;2;0;2
2182;Suriname;0 jaar;1999;2;1;1
2183;Suriname;0 jaar;2000;2;1;1
2184;Suriname;0 jaar;2001;1;1;0
2185;Suriname;0 jaar;2002;3;2;1
2186;Suriname;0 jaar;2003;2;2;0
2187;Suriname;0 jaar;2004;2;0;2
2188;Suriname;0 jaar;2005;1;1;0
2189;Suriname;0 jaar;2006;2;1;1
2190;Suriname;0 jaar;2007;0;0;0
2191;Suriname;0 jaar;2008;0;0;0
2192;Suriname;0 jaar;2009;0;0;0
2193;Suriname;0 jaar;2010;0;0;0
2194;Suriname;0 jaar;2011;0;0;0
2195;Suriname;0 jaar;2012;1;1;0
2196;Suriname;1 jaar;1995;2;1;1
2197;Suriname;1 jaar;1996;6;4;2
2198;Suriname;1 jaar;1997;2;0;2
2199;Suriname;1 jaar;1998;4;3;1
2200;Suriname;1 jaar;1999;0;0;0
2201;Suriname;1 jaar;2000;1;1;0
2202;Suriname;1 jaar;2001;3;2;1
2203;Suriname;1 jaar;2002;2;1;1
2204;Suriname;1 jaar;2003;2;0;2
2205;Suriname;1 jaar;2004;0;0;0
2206;Suriname;1 jaar;2005;4;0;4
2207;Suriname;1 jaar;2006;3;0;3
2208;Suriname;1 jaar;2007;0;0;0
2209;Suriname;1 jaar;2008;0;0;0
2210;Suriname;1 jaar;2009;1;1;0
2211;Suriname;1 jaar;2010;0;0;0
2212;Suriname;1 jaar;2011;0;0;0
2213;Suriname;1 jaar;2012;0;0;0
2214;Suriname;2 jaar;1995;2;2;0
2215;Suriname;2 jaar;1996;1;0;1
2216;Suriname;2 jaar;1997;1;0;1
2217;Suriname;2 jaar;1998;0;0;0
2218;Suriname;2 jaar;1999;2;1;1
2219;Suriname;2 jaar;2000;1;0;1
2220;Suriname;2 jaar;2001;2;0;2
2221;Suriname;2 jaar;2002;0;0;0
2222;Suriname;2 jaar;2003;0;0;0
2223;Suriname;2 jaar;2004;3;2;1
2224;Suriname;2 jaar;2005;2;1;1
2225;Suriname;2 jaar;2006;0;0;0
2226;Suriname;2 jaar;2007;2;1;1
2227;Suriname;2 jaar;2008;0;0;0
2228;Suriname;2 jaar;2009;1;1;0
2229;Suriname;2 jaar;2010;0;0;0
2230;Suriname;2 jaar;2011;0;0;0
2231;Suriname;2 jaar;2012;0;0;0
2232;Suriname;3 jaar;1995;1;0;1
2233;Suriname;3 jaar;1996;3;2;1
2234;Suriname;3 jaar;1997;0;0;0
2235;Suriname;3 jaar;1998;1;0;1
2236;Suriname;3 jaar;1999;2;2;0
2237;Suriname;3 jaar;2000;1;0;1
2238;Suriname;3 jaar;2001;2;1;1
2239;Suriname;3 jaar;2002;1;1;0
2240;Suriname;3 jaar;2003;1;0;1
2241;Suriname;3 jaar;2004;1;1;0
2242;Suriname;3 jaar;2005;2;0;2
2243;Suriname;3 jaar;2006;1;0;1
2244;Suriname;3 jaar;2007;0;0;0
2245;Suriname;3 jaar;2008;0;0;0
2246;Suriname;3 jaar;2009;0;0;0
2247;Suriname;3 jaar;2010;1;1;0
2248;Suriname;3 jaar;2011;1;1;0
2249;Suriname;3 jaar;2012;0;0;0
2250;Suriname;4 jaar;1995;1;0;1
2251;Suriname;4 jaar;1996;1;1;0
2252;Suriname;4 jaar;1997;1;1;0
2253;Suriname;4 jaar;1998;2;0;2
2254;Suriname;4 jaar;1999;2;0;2
2255;Suriname;4 jaar;2000;2;1;1
2256;Suriname;4 jaar;2001;1;0;1
2257;Suriname;4 jaar;2002;3;2;1
2258;Suriname;4 jaar;2003;1;1;0
2259;Suriname;4 jaar;2004;3;2;1
2260;Suriname;4 jaar;2005;1;0;1
2261;Suriname;4 jaar;2006;0;0;0
2262;Suriname;4 jaar;2007;0;0;0
2263;Suriname;4 jaar;2008;0;0;0
2264;Suriname;4 jaar;2009;1;1;0
2265;Suriname;4 jaar;2010;1;0;1
2266;Suriname;4 jaar;2011;0;0;0
2267;Suriname;4 jaar;2012;1;1;0
2268;Suriname;5 jaar;1995;0;0;0
2269;Suriname;5 jaar;1996;0;0;0
2270;Suriname;5 jaar;1997;0;0;0
2271;Suriname;5 jaar;1998;3;1;2
2272;Suriname;5 jaar;1999;2;1;1
2273;Suriname;5 jaar;2000;1;1;0
2274;Suriname;5 jaar;2001;1;1;0
2275;Suriname;5 jaar;2002;0;0;0
2276;Suriname;5 jaar;2003;2;1;1
2277;Suriname;5 jaar;2004;3;2;1
2278;Suriname;5 jaar;2005;2;0;2
2279;Suriname;5 jaar;2006;1;1;0
2280;Suriname;5 jaar;2007;3;0;3
2281;Suriname;5 jaar;2008;0;0;0
2282;Suriname;5 jaar;2009;1;0;1
2283;Suriname;5 jaar;2010;0;0;0
2284;Suriname;5 jaar;2011;1;1;0
2285;Suriname;5 jaar;2012;0;0;0
2286;Suriname;6 jaar of ouder;1995;2;1;1
2287;Suriname;6 jaar of ouder;1996;2;0;2
2288;Suriname;6 jaar of ouder;1997;1;1;0
2289;Suriname;6 jaar of ouder;1998;3;1;2
2290;Suriname;6 jaar of ouder;1999;4;2;2
2291;Suriname;6 jaar of ouder;2000;2;0;2
2292;Suriname;6 jaar of ouder;2001;3;3;0
2293;Suriname;6 jaar of ouder;2002;4;2;2
2294;Suriname;6 jaar of ouder;2003;2;1;1
2295;Suriname;6 jaar of ouder;2004;3;2;1
2296;Suriname;6 jaar of ouder;2005;2;0;2
2297;Suriname;6 jaar of ouder;2006;0;0;0
2298;Suriname;6 jaar of ouder;2007;2;1;1
2299;Suriname;6 jaar of ouder;2008;3;1;2
2300;Suriname;6 jaar of ouder;2009;4;1;3
2301;Suriname;6 jaar of ouder;2010;1;1;0
2302;Suriname;6 jaar of ouder;2011;0;0;0
2303;Suriname;6 jaar of ouder;2012;1;0;1
2304;Nigeria;Alle leeftijden;1995;0;0;0
2305;Nigeria;Alle leeftijden;1996;1;1;0
2306;Nigeria;Alle leeftijden;1997;3;1;2
2307;Nigeria;Alle leeftijden;1998;7;6;1
2308;Nigeria;Alle leeftijden;1999;9;4;5
2309;Nigeria;Alle leeftijden;2000;1;0;1
2310;Nigeria;Alle leeftijden;2001;3;0;3
2311;Nigeria;Alle leeftijden;2002;3;1;2
2312;Nigeria;Alle leeftijden;2003;5;5;0
2313;Nigeria;Alle leeftijden;2004;16;11;5
2314;Nigeria;Alle leeftijden;2005;24;10;14
2315;Nigeria;Alle leeftijden;2006;30;15;15
2316;Nigeria;Alle leeftijden;2007;23;10;13
2317;Nigeria;Alle leeftijden;2008;22;11;11
2318;Nigeria;Alle leeftijden;2009;15;5;10
2319;Nigeria;Alle leeftijden;2010;12;9;3
2320;Nigeria;Alle leeftijden;2011;14;7;7
2321;Nigeria;Alle leeftijden;2012;18;9;9
2322;Nigeria;0 jaar;1995;0;0;0
2323;Nigeria;0 jaar;1996;0;0;0
2324;Nigeria;0 jaar;1997;1;0;1
2325;Nigeria;0 jaar;1998;0;0;0
2326;Nigeria;0 jaar;1999;1;1;0
2327;Nigeria;0 jaar;2000;1;0;1
2328;Nigeria;0 jaar;2001;0;0;0
2329;Nigeria;0 jaar;2002;2;1;1
2330;Nigeria;0 jaar;2003;1;1;0
2331;Nigeria;0 jaar;2004;4;2;2
2332;Nigeria;0 jaar;2005;3;1;2
2333;Nigeria;0 jaar;2006;6;4;2
2334;Nigeria;0 jaar;2007;5;2;3
2335;Nigeria;0 jaar;2008;3;2;1
2336;Nigeria;0 jaar;2009;1;1;0
2337;Nigeria;0 jaar;2010;2;2;0
2338;Nigeria;0 jaar;2011;1;1;0
2339;Nigeria;0 jaar;2012;1;0;1
2340;Nigeria;1 jaar;1995;0;0;0
2341;Nigeria;1 jaar;1996;0;0;0
2342;Nigeria;1 jaar;1997;0;0;0
2343;Nigeria;1 jaar;1998;2;2;0
2344;Nigeria;1 jaar;1999;1;0;1
2345;Nigeria;1 jaar;2000;0;0;0
2346;Nigeria;1 jaar;2001;1;0;1
2347;Nigeria;1 jaar;2002;1;0;1
2348;Nigeria;1 jaar;2003;2;2;0
2349;Nigeria;1 jaar;2004;1;1;0
2350;Nigeria;1 jaar;2005;6;3;3
2351;Nigeria;1 jaar;2006;6;3;3
2352;Nigeria;1 jaar;2007;4;1;3
2353;Nigeria;1 jaar;2008;2;2;0
2354;Nigeria;1 jaar;2009;2;1;1
2355;Nigeria;1 jaar;2010;2;0;2
2356;Nigeria;1 jaar;2011;4;3;1
2357;Nigeria;1 jaar;2012;4;2;2
2358;Nigeria;2 jaar;1995;0;0;0
2359;Nigeria;2 jaar;1996;1;1;0
2360;Nigeria;2 jaar;1997;1;1;0
2361;Nigeria;2 jaar;1998;3;2;1
2362;Nigeria;2 jaar;1999;3;1;2
2363;Nigeria;2 jaar;2000;0;0;0
2364;Nigeria;2 jaar;2001;1;0;1
2365;Nigeria;2 jaar;2002;0;0;0
2366;Nigeria;2 jaar;2003;1;1;0
2367;Nigeria;2 jaar;2004;5;4;1
2368;Nigeria;2 jaar;2005;5;1;4
2369;Nigeria;2 jaar;2006;9;4;5
2370;Nigeria;2 jaar;2007;5;3;2
2371;Nigeria;2 jaar;2008;4;2;2
2372;Nigeria;2 jaar;2009;3;0;3
2373;Nigeria;2 jaar;2010;2;1;1
2374;Nigeria;2 jaar;2011;1;0;1
2375;Nigeria;2 jaar;2012;3;1;2
2376;Nigeria;3 jaar;1995;0;0;0
2377;Nigeria;3 jaar;1996;0;0;0
2378;Nigeria;3 jaar;1997;1;0;1
2379;Nigeria;3 jaar;1998;1;1;0
2380;Nigeria;3 jaar;1999;3;1;2
2381;Nigeria;3 jaar;2000;0;0;0
2382;Nigeria;3 jaar;2001;1;0;1
2383;Nigeria;3 jaar;2002;0;0;0
2384;Nigeria;3 jaar;2003;1;1;0
2385;Nigeria;3 jaar;2004;1;1;0
2386;Nigeria;3 jaar;2005;2;0;2
2387;Nigeria;3 jaar;2006;1;1;0
2388;Nigeria;3 jaar;2007;0;0;0
2389;Nigeria;3 jaar;2008;1;0;1
2390;Nigeria;3 jaar;2009;4;2;2
2391;Nigeria;3 jaar;2010;2;2;0
2392;Nigeria;3 jaar;2011;2;0;2
2393;Nigeria;3 jaar;2012;3;2;1
2394;Nigeria;4 jaar;1995;0;0;0
2395;Nigeria;4 jaar;1996;0;0;0
2396;Nigeria;4 jaar;1997;0;0;0
2397;Nigeria;4 jaar;1998;1;1;0
2398;Nigeria;4 jaar;1999;0;0;0
2399;Nigeria;4 jaar;2000;0;0;0
2400;Nigeria;4 jaar;2001;0;0;0
2401;Nigeria;4 jaar;2002;0;0;0
2402;Nigeria;4 jaar;2003;0;0;0
2403;Nigeria;4 jaar;2004;2;1;1
2404;Nigeria;4 jaar;2005;3;2;1
2405;Nigeria;4 jaar;2006;4;1;3
2406;Nigeria;4 jaar;2007;1;0;1
2407;Nigeria;4 jaar;2008;3;3;0
2408;Nigeria;4 jaar;2009;0;0;0
2409;Nigeria;4 jaar;2010;1;1;0
2410;Nigeria;4 jaar;2011;2;1;1
2411;Nigeria;4 jaar;2012;3;2;1
2412;Nigeria;5 jaar;1995;0;0;0
2413;Nigeria;5 jaar;1996;0;0;0
2414;Nigeria;5 jaar;1997;0;0;0
2415;Nigeria;5 jaar;1998;0;0;0
2416;Nigeria;5 jaar;1999;0;0;0
2417;Nigeria;5 jaar;2000;0;0;0
2418;Nigeria;5 jaar;2001;0;0;0
2419;Nigeria;5 jaar;2002;0;0;0
2420;Nigeria;5 jaar;2003;0;0;0
2421;Nigeria;5 jaar;2004;2;1;1
2422;Nigeria;5 jaar;2005;1;1;0
2423;Nigeria;5 jaar;2006;2;1;1
2424;Nigeria;5 jaar;2007;6;3;3
2425;Nigeria;5 jaar;2008;6;0;6
2426;Nigeria;5 jaar;2009;2;0;2
2427;Nigeria;5 jaar;2010;2;2;0
2428;Nigeria;5 jaar;2011;2;1;1
2429;Nigeria;5 jaar;2012;3;1;2
2430;Nigeria;6 jaar of ouder;1995;0;0;0
2431;Nigeria;6 jaar of ouder;1996;0;0;0
2432;Nigeria;6 jaar of ouder;1997;0;0;0
2433;Nigeria;6 jaar of ouder;1998;0;0;0
2434;Nigeria;6 jaar of ouder;1999;1;1;0
2435;Nigeria;6 jaar of ouder;2000;0;0;0
2436;Nigeria;6 jaar of ouder;2001;0;0;0
2437;Nigeria;6 jaar of ouder;2002;0;0;0
2438;Nigeria;6 jaar of ouder;2003;0;0;0
2439;Nigeria;6 jaar of ouder;2004;1;1;0
2440;Nigeria;6 jaar of ouder;2005;4;2;2
2441;Nigeria;6 jaar of ouder;2006;2;1;1
2442;Nigeria;6 jaar of ouder;2007;2;1;1
2443;Nigeria;6 jaar of ouder;2008;3;2;1
2444;Nigeria;6 jaar of ouder;2009;3;1;2
2445;Nigeria;6 jaar of ouder;2010;1;1;0
2446;Nigeria;6 jaar of ouder;2011;2;1;1
2447;Nigeria;6 jaar of ouder;2012;1;1;0
2448;Roemenië;Alle leeftijden;1995;13;5;8
2449;Roemenië;Alle leeftijden;1996;35;18;17
2450;Roemenië;Alle leeftijden;1997;22;8;14
2451;Roemenië;Alle leeftijden;1998;15;8;7
2452;Roemenië;Alle leeftijden;1999;29;13;16
2453;Roemenië;Alle leeftijden;2000;21;10;11
2454;Roemenië;Alle leeftijden;2001;1;0;1
2455;Roemenië;Alle leeftijden;2002;0;0;0
2456;Roemenië;Alle leeftijden;2003;1;0;1
2457;Roemenië;Alle leeftijden;2004;0;0;0
2458;Roemenië;Alle leeftijden;2005;0;0;0
2459;Roemenië;Alle leeftijden;2006;0;0;0
2460;Roemenië;Alle leeftijden;2007;0;0;0
2461;Roemenië;Alle leeftijden;2008;0;0;0
2462;Roemenië;Alle leeftijden;2009;0;0;0
2463;Roemenië;Alle leeftijden;2010;2;2;0
2464;Roemenië;Alle leeftijden;2011;0;0;0
2465;Roemenië;Alle leeftijden;2012;0;0;0
2466;Roemenië;0 jaar;1995;0;0;0
2467;Roemenië;0 jaar;1996;0;0;0
2468;Roemenië;0 jaar;1997;0;0;0
2469;Roemenië;0 jaar;1998;0;0;0
2470;Roemenië;0 jaar;1999;0;0;0
2471;Roemenië;0 jaar;2000;0;0;0
2472;Roemenië;0 jaar;2001;0;0;0
2473;Roemenië;0 jaar;2002;0;0;0
2474;Roemenië;0 jaar;2003;0;0;0
2475;Roemenië;0 jaar;2004;0;0;0
