ID;Regio;Huishoudens;Perioden;TotaalAantalParticuliereHuishoudens_1;EigenaarBewoner_2;Huurder_3;EengezinswoningKoop_4;EengezinswoningHuur_5;MeergezinswoningKoop_6;MeergezinswoningHuur_7;Bedrijfswoning_8;Wooneenheid_9;BewoondeAndereRuimte_10;Inwonend_11;Ouderenwoning_12;Bedrijfswoning_13;AndereWoning_14
231;Friesland (PV);3;2002;81.0;57.0;25.0;51.0;18.0;2.0;5.0;4.0;;;;6.0;2.0;73.0
232;Friesland (PV);3;2006;88.0;62.0;26.0;56.0;19.0;2.0;7.0;4.0;;;;7.0;2.0;78.0
233;Friesland (PV);3;2009;86.0;64.0;21.0;56.0;14.0;4.0;7.0;4.0;;;;6.0;2.0;77.0
234;Friesland (PV);4;1998;80.0;60.0;20.0;53.0;19.0;;1.0;7.0;;;;1.0;5.0;74.0
235;Friesland (PV);4;1999;;;;;;;;;;;;;;
236;Friesland (PV);4;2000;;;;;;;;;;;;;;
237;Friesland (PV);4;2002;84.0;69.0;15.0;63.0;14.0;1.0;1.0;6.0;;;;1.0;4.0;79.0
238;Friesland (PV);4;2006;82.0;69.0;13.0;63.0;12.0;;1.0;6.0;;;;2.0;4.0;76.0
239;Friesland (PV);4;2009;82.0;70.0;12.0;62.0;11.0;;1.0;8.0;;;;1.0;4.0;76.0
240;Friesland (PV);5;1998;9.0;1.0;8.0;1.0;7.0;;1.0;1.0;;;;;;9.0
241;Friesland (PV);5;1999;;;;;;;;;;;;;;
242;Friesland (PV);5;2000;;;;;;;;;;;;;;
243;Friesland (PV);5;2002;14.0;7.0;7.0;6.0;6.0;;1.0;1.0;;;;;;13.0
244;Friesland (PV);5;2006;16.0;7.0;10.0;6.0;9.0;;1.0;1.0;;;;1.0;;15.0
245;Friesland (PV);5;2009;12.0;5.0;7.0;5.0;6.0;;1.0;;;;;1.0;;11.0
246;Friesland (PV);6;1998;5.0;2.0;3.0;1.0;2.0;;1.0;1.0;;;;;;4.0
247;Friesland (PV);6;1999;;;;;;;;;;;;;;
248;Friesland (PV);6;2000;;;;;;;;;;;;;;
249;Friesland (PV);6;2002;4.0;1.0;3.0;1.0;1.0;;1.0;;;;;;;3.0
250;Friesland (PV);6;2006;1.0;1.0;1.0;1.0;;;;;;;;;;1.0
251;Friesland (PV);6;2009;2.0;1.0;1.0;;1.0;;;;;;;;;2.0
252;Drenthe (PV);1;1998;191.0;110.0;81.0;95.0;55.0;2.0;20.0;14.0;2.0;2.0;1.0;14.0;5.0;166.0
253;Drenthe (PV);1;1999;;;;;;;;;;;;;;
254;Drenthe (PV);1;2000;;;;;;;;;;;;;;
255;Drenthe (PV);1;2002;196.0;124.0;72.0;106.0;48.0;5.0;18.0;12.0;2.0;;;15.0;4.0;172.0
256;Drenthe (PV);1;2006;202.0;132.0;70.0;115.0;44.0;6.0;21.0;10.0;3.0;0.0;1.0;14.0;4.0;178.0
257;Drenthe (PV);1;2009;212.0;143.0;68.0;124.0;45.0;9.0;21.0;10.0;1.0;1.0;;18.0;2.0;189.0
258;Drenthe (PV);2;1998;52.0;17.0;35.0;14.0;18.0;1.0;13.0;3.0;2.0;1.0;1.0;9.0;;39.0
259;Drenthe (PV);2;1999;;;;;;;;;;;;;;
260;Drenthe (PV);2;2000;;;;;;;;;;;;;;
261;Drenthe (PV);2;2002;53.0;18.0;35.0;14.0;18.0;3.0;14.0;1.0;2.0;;;10.0;;40.0
262;Drenthe (PV);2;2006;60.0;23.0;37.0;18.0;18.0;4.0;15.0;2.0;3.0;;1.0;9.0;1.0;46.0
263;Drenthe (PV);2;2009;65.0;30.0;35.0;23.0;20.0;5.0;15.0;2.0;;;;11.0;;53.0
264;Drenthe (PV);3;1998;66.0;42.0;24.0;36.0;18.0;1.0;5.0;5.0;;;;4.0;2.0;59.0
265;Drenthe (PV);3;1999;;;;;;;;;;;;;;
266;Drenthe (PV);3;2000;;;;;;;;;;;;;;
267;Drenthe (PV);3;2002;67.0;46.0;21.0;39.0;16.0;2.0;4.0;5.0;;;;4.0;1.0;60.0
268;Drenthe (PV);3;2006;69.0;53.0;16.0;47.0;12.0;3.0;4.0;3.0;;;;5.0;;63.0
269;Drenthe (PV);3;2009;70.0;53.0;18.0;45.0;11.0;3.0;6.0;4.0;1.0;1.0;;5.0;;63.0
270;Drenthe (PV);4;1998;63.0;49.0;14.0;43.0;13.0;;;6.0;;;;;3.0;59.0
271;Drenthe (PV);4;1999;;;;;;;;;;;;;;
272;Drenthe (PV);4;2000;;;;;;;;;;;;;;
273;Drenthe (PV);4;2002;65.0;55.0;9.0;49.0;9.0;;;6.0;;;;1.0;3.0;61.0
274;Drenthe (PV);4;2006;64.0;53.0;10.0;47.0;9.0;;1.0;6.0;;;;;3.0;59.0
275;Drenthe (PV);4;2009;62.0;56.0;7.0;53.0;7.0;;;3.0;;;;1.0;1.0;60.0
276;Drenthe (PV);5;1998;6.0;1.0;5.0;1.0;5.0;;;;;;;;;6.0
277;Drenthe (PV);5;1999;;;;;;;;;;;;;;
278;Drenthe (PV);5;2000;;;;;;;;;;;;;;
279;Drenthe (PV);5;2002;10.0;3.0;6.0;3.0;5.0;;1.0;;;;;;;9.0
280;Drenthe (PV);5;2006;9.0;3.0;5.0;3.0;4.0;;1.0;;;;;;;8.0
281;Drenthe (PV);5;2009;13.0;4.0;8.0;3.0;7.0;;1.0;1.0;;1.0;;1.0;1.0;11.0
282;Drenthe (PV);6;1998;3.0;1.0;2.0;1.0;1.0;;;;;;;;;3.0
283;Drenthe (PV);6;1999;;;;;;;;;;;;;;
284;Drenthe (PV);6;2000;;;;;;;;;;;;;;
285;Drenthe (PV);6;2002;2.0;1.0;1.0;1.0;;;;;;;;;;1.0
286;Drenthe (PV);6;2006;1.0;;1.0;;;;;;;;;;;1.0
287;Drenthe (PV);6;2009;2.0;1.0;1.0;1.0;1.0;;;;;;;;;1.0
288;Overijssel (PV);1;1998;433.0;230.0;203.0;200.0;108.0;6.0;71.0;25.0;17.0;4.0;3.0;28.0;14.0;367.0
289;Overijssel (PV);1;1999;;;;;;;;;;;;;;
290;Overijssel (PV);1;2000;;;;;;;;;;;;;;
291;Overijssel (PV);1;2002;444.0;255.0;189.0;224.0;96.0;11.0;72.0;19.0;14.0;1.0;3.0;35.0;10.0;378.0
292;Overijssel (PV);1;2006;461.0;265.0;196.0;237.0;99.0;13.0;77.0;15.0;15.0;1.0;2.0;33.0;5.0;402.0
293;Overijssel (PV);1;2009;472.0;286.0;186.0;252.0;90.0;18.0;77.0;18.0;13.0;1.0;3.0;40.0;8.0;407.0
294;Overijssel (PV);2;1998;125.0;30.0;95.0;24.0;28.0;2.0;48.0;3.0;15.0;2.0;3.0;18.0;1.0;87.0
295;Overijssel (PV);2;1999;;;;;;;;;;;;;;
296;Overijssel (PV);2;2000;;;;;;;;;;;;;;
297;Overijssel (PV);2;2002;133.0;36.0;97.0;26.0;31.0;7.0;50.0;4.0;12.0;1.0;3.0;22.0;1.0;93.0
298;Overijssel (PV);2;2006;145.0;42.0;103.0;34.0;33.0;6.0;53.0;3.0;13.0;1.0;2.0;19.0;1.0;109.0
299;Overijssel (PV);2;2009;151.0;50.0;102.0;39.0;33.0;9.0;55.0;2.0;12.0;;2.0;24.0;1.0;112.0
300;Overijssel (PV);3;1998;135.0;83.0;52.0;73.0;34.0;3.0;15.0;7.0;2.0;1.0;;8.0;4.0;120.0
301;Overijssel (PV);3;1999;;;;;;;;;;;;;;
302;Overijssel (PV);3;2000;;;;;;;;;;;;;;
303;Overijssel (PV);3;2002;133.0;88.0;45.0;80.0;28.0;4.0;16.0;5.0;1.0;;;11.0;2.0;119.0
304;Overijssel (PV);3;2006;139.0;93.0;45.0;83.0;29.0;6.0;15.0;4.0;1.0;;;12.0;1.0;124.0
305;Overijssel (PV);3;2009;143.0;98.0;45.0;87.0;27.0;7.0;16.0;4.0;1.0;;;13.0;1.0;127.0
306;Overijssel (PV);4;1998;147.0;110.0;37.0;97.0;31.0;1.0;4.0;13.0;;;;1.0;8.0;137.0
307;Overijssel (PV);4;1999;;;;;;;;;;;;;;
308;Overijssel (PV);4;2000;;;;;;;;;;;;;;
309;Overijssel (PV);4;2002;149.0;120.0;29.0;108.0;24.0;1.0;3.0;11.0;2.0;;;2.0;6.0;139.0
310;Overijssel (PV);4;2006;151.0;120.0;30.0;111.0;25.0;1.0;4.0;7.0;1.0;;;2.0;3.0;143.0
311;Overijssel (PV);4;2009;146.0;126.0;20.0;116.0;16.0;2.0;2.0;10.0;;;;1.0;6.0;139.0
312;Overijssel (PV);5;1998;18.0;6.0;12.0;5.0;11.0;;1.0;1.0;;;;;1.0;17.0
313;Overijssel (PV);5;1999;;;;;;;;;;;;;;
314;Overijssel (PV);5;2000;;;;;;;;;;;;;;
315;Overijssel (PV);5;2002;24.0;9.0;15.0;9.0;12.0;;2.0;1.0;;;;;1.0;23.0
316;Overijssel (PV);5;2006;24.0;8.0;16.0;8.0;12.0;;4.0;;;;;;;23.0
317;Overijssel (PV);5;2009;25.0;9.0;16.0;9.0;13.0;;3.0;;;;;1.0;;24.0
318;Overijssel (PV);6;1998;9.0;2.0;6.0;1.0;4.0;;2.0;1.0;;;;1.0;1.0;7.0
319;Overijssel (PV);6;1999;;;;;;;;;;;;;;
320;Overijssel (PV);6;2000;;;;;;;;;;;;;;
321;Overijssel (PV);6;2002;5.0;2.0;3.0;1.0;1.0;;1.0;;;;;;;3.0
322;Overijssel (PV);6;2006;3.0;2.0;1.0;1.0;1.0;;1.0;;;;;;;3.0
323;Overijssel (PV);6;2009;7.0;3.0;4.0;2.0;2.0;;1.0;1.0;;;;1.0;1.0;5.0
324;Flevoland (PV);1;1998;770.0;415.0;355.0;351.0;198.0;24.0;107.0;40.0;29.0;12.0;10.0;55.0;22.0;643.0
325;Flevoland (PV);1;1999;;;;;;;;;;;;;;
326;Flevoland (PV);1;2000;;;;;;;;;;;;;;
327;Flevoland (PV);1;2002;134.0;81.0;52.0;77.0;30.0;2.0;19.0;1.0;1.0;;1.0;8.0;1.0;121.0
328;Flevoland (PV);1;2006;147.0;90.0;56.0;85.0;33.0;4.0;20.0;1.0;1.0;0.0;1.0;9.0;1.0;133.0
329;Flevoland (PV);1;2009;152.0;99.0;53.0;92.0;31.0;4.0;21.0;3.0;1.0;;1.0;10.0;2.0;139.0
330;Flevoland (PV);2;1998;225.0;56.0;169.0;38.0;62.0;13.0;69.0;6.0;25.0;6.0;7.0;34.0;3.0;150.0
331;Flevoland (PV);2;1999;;;;;;;;;;;;;;
332;Flevoland (PV);2;2000;;;;;;;;;;;;;;
333;Flevoland (PV);2;2002;35.0;9.0;26.0;8.0;10.0;1.0;14.0;;1.0;;1.0;5.0;;28.0
334;Flevoland (PV);2;2006;37.0;13.0;24.0;11.0;11.0;2.0;11.0;;1.0;;1.0;5.0;;30.0
335;Flevoland (PV);2;2009;42.0;16.0;26.0;14.0;11.0;2.0;13.0;;;;1.0;5.0;;35.0
336;Flevoland (PV);3;1998;256.0;158.0;98.0;134.0;65.0;8.0;26.0;15.0;3.0;3.0;2.0;18.0;7.0;223.0
337;Flevoland (PV);3;1999;;;;;;;;;;;;;;
338;Flevoland (PV);3;2000;;;;;;;;;;;;;;
339;Flevoland (PV);3;2002;37.0;26.0;11.0;25.0;8.0;1.0;3.0;;;;;3.0;;34.0
340;Flevoland (PV);3;2006;38.0;26.0;12.0;24.0;7.0;2.0;4.0;1.0;;;;3.0;1.0;34.0
341;Flevoland (PV);3;2009;42.0;30.0;13.0;27.0;9.0;2.0;3.0;1.0;;;;3.0;;39.0
342;Flevoland (PV);4;1998;252.0;188.0;64.0;170.0;54.0;2.0;7.0;17.0;;2.0;;2.0;10.0;237.0
343;Flevoland (PV);4;1999;;;;;;;;;;;;;;
344;Flevoland (PV);4;2000;;;;;;;;;;;;;;
345;Flevoland (PV);4;2002;50.0;42.0;8.0;41.0;7.0;;1.0;1.0;;;;1.0;1.0;48.0
346;Flevoland (PV);4;2006;55.0;46.0;9.0;45.0;7.0;;2.0;1.0;;;;1.0;1.0;54.0
347;Flevoland (PV);4;2009;53.0;47.0;7.0;44.0;5.0;;1.0;2.0;;;;1.0;2.0;50.0
348;Flevoland (PV);5;1998;26.0;8.0;18.0;6.0;15.0;1.0;3.0;1.0;;;;1.0;1.0;24.0
349;Flevoland (PV);5;1999;;;;;;;;;;;;;;
350;Flevoland (PV);5;2000;;;;;;;;;;;;;;
351;Flevoland (PV);5;2002;10.0;4.0;7.0;3.0;5.0;;1.0;;;;;;;10.0
352;Flevoland (PV);5;2006;16.0;6.0;10.0;5.0;8.0;;2.0;;;;;;;15.0
353;Flevoland (PV);5;2009;14.0;6.0;8.0;6.0;5.0;;3.0;;;;;;;13.0
354;Flevoland (PV);6;1998;10.0;5.0;5.0;4.0;2.0;;2.0;1.0;1.0;;;;;8.0
355;Flevoland (PV);6;1999;;;;;;;;;;;;;;
356;Flevoland (PV);6;2000;;;;;;;;;;;;;;
357;Flevoland (PV);6;2002;1.0;;1.0;;;;;;;;;;;1.0
358;Flevoland (PV);6;2006;1.0;;;;;;;;;;;;;
359;Flevoland (PV);6;2009;1.0;1.0;1.0;1.0;;;;;;;;;;1.0
360;Gelderland (PV);1;1998;466.0;247.0;219.0;202.0;84.0;31.0;104.0;8.0;26.0;6.0;6.0;24.0;5.0;400.0
361;Gelderland (PV);1;1999;;;;;;;;;;;;;;
362;Gelderland (PV);1;2000;;;;;;;;;;;;;;
363;Gelderland (PV);1;2002;800.0;448.0;352.0;393.0;190.0;27.0;122.0;31.0;28.0;2.0;7.0;58.0;12.0;692.0
364;Gelderland (PV);1;2006;825.0;473.0;352.0;405.0;189.0;36.0;115.0;31.0;32.0;2.0;13.0;57.0;14.0;705.0
365;Gelderland (PV);1;2009;848.0;508.0;340.0;429.0;171.0;49.0;127.0;27.0;35.0;2.0;8.0;68.0;13.0;722.0
366;Gelderland (PV);2;1998;155.0;50.0;105.0;28.0;19.0;18.0;57.0;2.0;23.0;2.0;5.0;15.0;2.0;107.0
367;Gelderland (PV);2;1999;;;;;;;;;;;;;;
368;Gelderland (PV);2;2000;;;;;;;;;;;;;;
369;Gelderland (PV);2;2002;244.0;69.0;175.0;50.0;60.0;16.0;84.0;4.0;24.0;1.0;6.0;36.0;2.0;176.0
370;Gelderland (PV);2;2006;260.0;81.0;179.0;57.0;59.0;19.0;79.0;5.0;30.0;2.0;10.0;36.0;2.0;182.0
371;Gelderland (PV);2;2009;280.0;97.0;182.0;65.0;60.0;27.0;88.0;4.0;29.0;1.0;6.0;41.0;1.0;202.0
372;Gelderland (PV);3;1998;140.0;90.0;50.0;76.0;25.0;11.0;23.0;2.0;1.0;2.0;1.0;7.0;1.0;129.0
373;Gelderland (PV);3;1999;;;;;;;;;;;;;;
374;Gelderland (PV);3;2000;;;;;;;;;;;;;;
375;Gelderland (PV);3;2002;239.0;158.0;80.0;140.0;51.0;9.0;25.0;10.0;2.0;1.0;1.0;18.0;3.0;214.0
376;Gelderland (PV);3;2006;252.0;170.0;81.0;144.0;55.0;15.0;23.0;12.0;1.0;;1.0;19.0;4.0;226.0
377;Gelderland (PV);3;2009;262.0;183.0;79.0;156.0;52.0;18.0;24.0;8.0;3.0;1.0;1.0;20.0;4.0;234.0
378;Gelderland (PV);4;1998;140.0;98.0;42.0;92.0;27.0;1.0;13.0;4.0;1.0;1.0;;1.0;2.0;134.0
379;Gelderland (PV);4;1999;;;;;;;;;;;;;;
380;Gelderland (PV);4;2000;;;;;;;;;;;;;;
381;Gelderland (PV);4;2002;266.0;203.0;63.0;189.0;53.0;2.0;7.0;14.0;1.0;;;3.0;7.0;255.0
382;Gelderland (PV);4;2006;262.0;202.0;60.0;188.0;49.0;2.0;7.0;13.0;1.0;;2.0;3.0;8.0;249.0
383;Gelderland (PV);4;2009;250.0;206.0;44.0;191.0;36.0;2.0;6.0;13.0;2.0;;;4.0;7.0;237.0
384;Gelderland (PV);5;1998;21.0;5.0;16.0;4.0;10.0;;6.0;;;;;1.0;;20.0
385;Gelderland (PV);5;1999;;;;;;;;;;;;;;
386;Gelderland (PV);5;2000;;;;;;;;;;;;;;
387;Gelderland (PV);5;2002;42.0;13.0;28.0;11.0;22.0;1.0;6.0;2.0;;;;1.0;1.0;40.0
388;Gelderland (PV);5;2006;47.0;17.0;30.0;15.0;24.0;1.0;5.0;1.0;;;;;1.0;45.0
389;Gelderland (PV);5;2009;47.0;17.0;30.0;14.0;20.0;1.0;8.0;1.0;1.0;;;2.0;1.0;43.0
390;Gelderland (PV);6;1998;11.0;3.0;7.0;3.0;2.0;1.0;5.0;;;;;;;10.0
391;Gelderland (PV);6;1999;;;;;;;;;;;;;;
392;Gelderland (PV);6;2000;;;;;;;;;;;;;;
393;Gelderland (PV);6;2002;10.0;4.0;6.0;2.0;3.0;;2.0;1.0;1.0;;;1.0;;7.0
394;Gelderland (PV);6;2006;5.0;2.0;3.0;2.0;2.0;;;;;;;;;4.0
395;Gelderland (PV);6;2009;9.0;4.0;5.0;3.0;2.0;1.0;1.0;;;;;1.0;;8.0
396;Utrecht (PV);1;1998;1132.0;455.0;677.0;360.0;193.0;71.0;434.0;20.0;32.0;12.0;9.0;55.0;13.0;1010.0
397;Utrecht (PV);1;1999;;;;;;;;;;;;;;
398;Utrecht (PV);1;2000;;;;;;;;;;;;;;
399;Utrecht (PV);1;2002;493.0;266.0;227.0;221.0;90.0;38.0;103.0;6.0;27.0;;7.0;33.0;3.0;421.0
400;Utrecht (PV);1;2006;516.0;271.0;245.0;227.0;88.0;37.0;112.0;4.0;35.0;1.0;9.0;29.0;3.0;437.0
401;Utrecht (PV);1;2009;537.0;301.0;235.0;249.0;79.0;43.0;109.0;7.0;42.0;2.0;6.0;31.0;3.0;453.0
402;Utrecht (PV);2;1998;436.0;92.0;344.0;53.0;55.0;34.0;247.0;3.0;28.0;7.0;8.0;38.0;2.0;353.0
403;Utrecht (PV);2;1999;;;;;;;;;;;;;;
404;Utrecht (PV);2;2000;;;;;;;;;;;;;;
405;Utrecht (PV);2;2002;177.0;57.0;119.0;33.0;26.0;23.0;64.0;1.0;23.0;;6.0;20.0;;127.0
406;Utrecht (PV);2;2006;190.0;60.0;131.0;37.0;25.0;21.0;64.0;;34.0;1.0;9.0;18.0;;128.0
407;Utrecht (PV);2;2009;206.0;65.0;141.0;39.0;29.0;24.0;67.0;1.0;40.0;1.0;5.0;17.0;;142.0
408;Utrecht (PV);3;1998;316.0;160.0;156.0;127.0;62.0;26.0;89.0;7.0;2.0;4.0;;15.0;5.0;290.0
409;Utrecht (PV);3;1999;;;;;;;;;;;;;;
410;Utrecht (PV);3;2000;;;;;;;;;;;;;;
411;Utrecht (PV);3;2002;135.0;86.0;49.0;73.0;27.0;11.0;21.0;1.0;1.0;;1.0;11.0;1.0;122.0
412;Utrecht (PV);3;2006;143.0;90.0;53.0;75.0;28.0;14.0;24.0;1.0;1.0;;;10.0;1.0;131.0
413;Utrecht (PV);3;2009;148.0;103.0;45.0;85.0;21.0;14.0;23.0;3.0;1.0;;;11.0;1.0;134.0
414;Utrecht (PV);4;1998;298.0;186.0;112.0;168.0;55.0;9.0;55.0;8.0;1.0;2.0;;2.0;6.0;288.0
415;Utrecht (PV);4;1999;;;;;;;;;;;;;;
416;Utrecht (PV);4;2000;;;;;;;;;;;;;;
417;Utrecht (PV);4;2002;148.0;111.0;37.0;105.0;24.0;2.0;12.0;4.0;2.0;;;2.0;2.0;142.0
418;Utrecht (PV);4;2006;151.0;109.0;41.0;105.0;26.0;2.0;14.0;2.0;1.0;;;1.0;1.0;148.0
419;Utrecht (PV);4;2009;152.0;120.0;31.0;114.0;20.0;3.0;11.0;2.0;1.0;1.0;;2.0;2.0;147.0
420;Utrecht (PV);5;1998;68.0;11.0;57.0;9.0;18.0;2.0;38.0;1.0;;;;1.0;;67.0
421;Utrecht (PV);5;1999;;;;;;;;;;;;;;
422;Utrecht (PV);5;2000;;;;;;;;;;;;;;
423;Utrecht (PV);5;2002;27.0;10.0;17.0;9.0;12.0;1.0;6.0;;;;;1.0;;26.0
424;Utrecht (PV);5;2006;29.0;11.0;18.0;10.0;8.0;;9.0;1.0;;;;;1.0;27.0
425;Utrecht (PV);5;2009;28.0;12.0;16.0;10.0;9.0;1.0;7.0;;;;;1.0;;27.0
426;Utrecht (PV);6;1998;14.0;6.0;8.0;3.0;2.0;1.0;5.0;1.0;;;;;1.0;13.0
427;Utrecht (PV);6;1999;;;;;;;;;;;;;;
428;Utrecht (PV);6;2000;;;;;;;;;;;;;;
429;Utrecht (PV);6;2002;7.0;2.0;4.0;1.0;1.0;1.0;2.0;;1.0;;1.0;;;4.0
430;Utrecht (PV);6;2006;3.0;1.0;2.0;1.0;1.0;;2.0;;;;;;;3.0
431;Utrecht (PV);6;2009;4.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;3.0
432;Noord-Holland (PV);1;1998;1488.0;629.0;859.0;463.0;256.0;136.0;537.0;24.0;48.0;17.0;7.0;103.0;17.0;1295.0
433;Noord-Holland (PV);1;1999;;;;;;;;;;;;;;
434;Noord-Holland (PV);1;2000;;;;;;;;;;;;;;
435;Noord-Holland (PV);1;2002;1183.0;520.0;662.0;407.0;190.0;98.0;421.0;11.0;35.0;4.0;17.0;63.0;5.0;1058.0
436;Noord-Holland (PV);1;2006;1214.0;547.0;667.0;413.0;186.0;120.0;429.0;9.0;31.0;6.0;18.0;64.0;5.0;1088.0
437;Noord-Holland (PV);1;2009;1244.0;609.0;634.0;453.0;183.0;136.0;413.0;14.0;29.0;8.0;7.0;67.0;8.0;1124.0
438;Noord-Holland (PV);2;1998;532.0;120.0;411.0;57.0;67.0;57.0;292.0;5.0;39.0;8.0;6.0;70.0;3.0;405.0
439;Noord-Holland (PV);2;1999;;;;;;;;;;;;;;
440;Noord-Holland (PV);2;2000;;;;;;;;;;;;;;
441;Noord-Holland (PV);2;2002;475.0;114.0;361.0;58.0;69.0;51.0;250.0;3.0;29.0;1.0;15.0;43.0;1.0;387.0
442;Noord-Holland (PV);2;2006;495.0;126.0;369.0;60.0;62.0;63.0;264.0;2.0;27.0;2.0;15.0;44.0;1.0;405.0
443;Noord-Holland (PV);2;2009;498.0;152.0;346.0;76.0;63.0;69.0;251.0;3.0;24.0;5.0;6.0;42.0;1.0;419.0
444;Noord-Holland (PV);3;1998;428.0;215.0;214.0;159.0;81.0;47.0;126.0;7.0;4.0;4.0;1.0;28.0;4.0;386.0
445;Noord-Holland (PV);3;1999;;;;;;;;;;;;;;
446;Noord-Holland (PV);3;2000;;;;;;;;;;;;;;
447;Noord-Holland (PV);3;2002;304.0;175.0;129.0;136.0;53.0;33.0;74.0;4.0;2.0;1.0;1.0;16.0;2.0;283.0
448;Noord-Holland (PV);3;2006;315.0;185.0;130.0;144.0;56.0;37.0;69.0;3.0;2.0;2.0;2.0;17.0;2.0;290.0
449;Noord-Holland (PV);3;2009;327.0;199.0;128.0;153.0;54.0;41.0;71.0;4.0;2.0;1.0;;18.0;2.0;304.0
450;Noord-Holland (PV);4;1998;423.0;272.0;151.0;232.0;81.0;27.0;67.0;11.0;2.0;4.0;;4.0;8.0;405.0
451;Noord-Holland (PV);4;1999;;;;;;;;;;;;;;
452;Noord-Holland (PV);4;2000;;;;;;;;;;;;;;
453;Noord-Holland (PV);4;2002;301.0;207.0;94.0;194.0;43.0;8.0;49.0;4.0;1.0;1.0;;4.0;2.0;293.0
454;Noord-Holland (PV);4;2006;305.0;212.0;93.0;190.0;42.0;16.0;50.0;5.0;1.0;2.0;1.0;3.0;2.0;296.0
455;Noord-Holland (PV);4;2009;306.0;226.0;80.0;199.0;37.0;20.0;41.0;5.0;1.0;2.0;;4.0;3.0;295.0
456;Noord-Holland (PV);5;1998;82.0;17.0;65.0;11.0;23.0;4.0;40.0;1.0;1.0;1.0;;1.0;1.0;78.0
457;Noord-Holland (PV);5;1999;;;;;;;;;;;;;;
458;Noord-Holland (PV);5;2000;;;;;;;;;;;;;;
459;Noord-Holland (PV);5;2002;87.0;20.0;66.0;16.0;23.0;4.0;42.0;;1.0;;;1.0;;85.0
460;Noord-Holland (PV);5;2006;90.0;21.0;69.0;18.0;25.0;3.0;42.0;;;;1.0;;;87.0
461;Noord-Holland (PV);5;2009;98.0;28.0;71.0;22.0;27.0;4.0;42.0;2.0;1.0;;;2.0;1.0;94.0
462;Noord-Holland (PV);6;1998;23.0;5.0;17.0;4.0;4.0;1.0;11.0;;1.0;;;1.0;;20.0
463;Noord-Holland (PV);6;1999;;;;;;;;;;;;;;
464;Noord-Holland (PV);6;2000;;;;;;;;;;;;;;
465;Noord-Holland (PV);6;2002;16.0;5.0;12.0;3.0;1.0;2.0;6.0;;3.0;;2.0;;;11.0
466;Noord-Holland (PV);6;2006;9.0;3.0;6.0;2.0;2.0;1.0;4.0;;;;;;;9.0
467;Noord-Holland (PV);6;2009;15.0;5.0;10.0;3.0;2.0;1.0;7.0;;;;;1.0;;13.0
468;Zuid-Holland (PV);1;1998;162.0;98.0;64.0;87.0;44.0;4.0;17.0;7.0;2.0;1.0;;11.0;5.0;142.0
469;Zuid-Holland (PV);1;1999;;;;;;;;;;;;;;
470;Zuid-Holland (PV);1;2000;;;;;;;;;;;;;;
471;Zuid-Holland (PV);1;2002;1518.0;678.0;840.0;489.0;240.0;172.0;538.0;14.0;49.0;1.0;14.0;107.0;8.0;1338.0
472;Zuid-Holland (PV);1;2006;1549.0;730.0;819.0;521.0;215.0;193.0;546.0;11.0;45.0;3.0;15.0;105.0;6.0;1375.0
473;Zuid-Holland (PV);1;2009;1578.0;817.0;761.0;573.0;206.0;230.0;499.0;13.0;48.0;1.0;8.0;116.0;7.0;1397.0
474;Zuid-Holland (PV);2;1998;52.0;20.0;32.0;17.0;17.0;2.0;13.0;1.0;1.0;1.0;;8.0;;42.0
475;Zuid-Holland (PV);2;1999;;;;;;;;;;;;;;
476;Zuid-Holland (PV);2;2000;;;;;;;;;;;;;;
477;Zuid-Holland (PV);2;2002;560.0;139.0;421.0;58.0;68.0;77.0;302.0;3.0;41.0;1.0;11.0;71.0;1.0;435.0
478;Zuid-Holland (PV);2;2006;578.0;171.0;408.0;74.0;52.0;92.0;306.0;3.0;39.0;1.0;12.0;69.0;2.0;456.0
479;Zuid-Holland (PV);2;2009;590.0;188.0;402.0;77.0;64.0;108.0;288.0;2.0;43.0;;6.0;75.0;1.0;464.0
480;Zuid-Holland (PV);3;1998;53.0;36.0;17.0;32.0;13.0;1.0;3.0;3.0;;;;3.0;2.0;48.0
481;Zuid-Holland (PV);3;1999;;;;;;;;;;;;;;
482;Zuid-Holland (PV);3;2000;;;;;;;;;;;;;;
483;Zuid-Holland (PV);3;2002;410.0;224.0;185.0;162.0;73.0;57.0;110.0;4.0;3.0;;;30.0;2.0;375.0
484;Zuid-Holland (PV);3;2006;418.0;235.0;183.0;168.0;71.0;64.0;109.0;2.0;3.0;1.0;1.0;30.0;1.0;383.0
485;Zuid-Holland (PV);3;2009;426.0;263.0;163.0;186.0;59.0;72.0;101.0;4.0;3.0;;1.0;36.0;2.0;385.0
486;Zuid-Holland (PV);4;1998;46.0;37.0;9.0;34.0;9.0;;;3.0;;;;;2.0;43.0
487;Zuid-Holland (PV);4;1999;;;;;;;;;;;;;;
488;Zuid-Holland (PV);4;2000;;;;;;;;;;;;;;
489;Zuid-Holland (PV);4;2002;414.0;286.0;127.0;250.0;66.0;30.0;59.0;7.0;2.0;;1.0;4.0;4.0;403.0
490;Zuid-Holland (PV);4;2006;426.0;292.0;133.0;258.0;63.0;29.0;68.0;5.0;2.0;1.0;1.0;3.0;3.0;416.0
491;Zuid-Holland (PV);4;2009;427.0;321.0;106.0;278.0;54.0;36.0;50.0;7.0;1.0;;;4.0;4.0;417.0
