ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
7712;B Delfstoffenwinning;Venray;2008;0.0
7713;B Delfstoffenwinning;Venray;2009;0.0
7714;B Delfstoffenwinning;Venray;2010;0.0
7715;B Delfstoffenwinning;Vianen;2006;0.0
7716;B Delfstoffenwinning;Vianen;2007;0.0
7717;B Delfstoffenwinning;Vianen;2008;0.0
7718;B Delfstoffenwinning;Vianen;2009;0.0
7719;B Delfstoffenwinning;Vianen;2010;0.0
7720;B Delfstoffenwinning;Vlaardingen;2006;0.0
7721;B Delfstoffenwinning;Vlaardingen;2007;0.0
7722;B Delfstoffenwinning;Vlaardingen;2008;0.0
7723;B Delfstoffenwinning;Vlaardingen;2009;0.0
7724;B Delfstoffenwinning;Vlaardingen;2010;0.0
7725;B Delfstoffenwinning;Vlagtwedde;2006;0.0
7726;B Delfstoffenwinning;Vlagtwedde;2007;0.0
7727;B Delfstoffenwinning;Vlagtwedde;2008;0.0
7728;B Delfstoffenwinning;Vlagtwedde;2009;0.0
7729;B Delfstoffenwinning;Vlagtwedde;2010;0.0
7730;B Delfstoffenwinning;Vlieland;2006;0.0
7731;B Delfstoffenwinning;Vlieland;2007;0.0
7732;B Delfstoffenwinning;Vlieland;2008;0.0
7733;B Delfstoffenwinning;Vlieland;2009;0.0
7734;B Delfstoffenwinning;Vlieland;2010;0.0
7735;B Delfstoffenwinning;Vlissingen;2006;0.0
7736;B Delfstoffenwinning;Vlissingen;2007;0.0
7737;B Delfstoffenwinning;Vlissingen;2008;0.0
7738;B Delfstoffenwinning;Vlissingen;2009;0.0
7739;B Delfstoffenwinning;Vlissingen;2010;0.0
7740;B Delfstoffenwinning;Vlist;2006;0.0
7741;B Delfstoffenwinning;Vlist;2007;0.0
7742;B Delfstoffenwinning;Vlist;2008;0.0
7743;B Delfstoffenwinning;Vlist;2009;0.0
7744;B Delfstoffenwinning;Vlist;2010;0.0
7745;B Delfstoffenwinning;Voerendaal;2006;0.0
7746;B Delfstoffenwinning;Voerendaal;2007;0.0
7747;B Delfstoffenwinning;Voerendaal;2008;0.0
7748;B Delfstoffenwinning;Voerendaal;2009;0.0
7749;B Delfstoffenwinning;Voerendaal;2010;0.0
7750;B Delfstoffenwinning;Voorschoten;2006;0.0
7751;B Delfstoffenwinning;Voorschoten;2007;0.0
7752;B Delfstoffenwinning;Voorschoten;2008;0.0
7753;B Delfstoffenwinning;Voorschoten;2009;0.0
7754;B Delfstoffenwinning;Voorschoten;2010;0.0
7755;B Delfstoffenwinning;Voorst;2006;0.0
7756;B Delfstoffenwinning;Voorst;2007;0.0
7757;B Delfstoffenwinning;Voorst;2008;0.0
7758;B Delfstoffenwinning;Voorst;2009;0.0
7759;B Delfstoffenwinning;Voorst;2010;0.0
7760;B Delfstoffenwinning;Vught;2006;0.0
7761;B Delfstoffenwinning;Vught;2007;0.0
7762;B Delfstoffenwinning;Vught;2008;0.0
7763;B Delfstoffenwinning;Vught;2009;0.0
7764;B Delfstoffenwinning;Vught;2010;0.0
7765;B Delfstoffenwinning;Waalre;2006;0.0
7766;B Delfstoffenwinning;Waalre;2007;0.0
7767;B Delfstoffenwinning;Waalre;2008;0.0
7768;B Delfstoffenwinning;Waalre;2009;0.0
7769;B Delfstoffenwinning;Waalre;2010;0.0
7770;B Delfstoffenwinning;Waalwijk;2006;5.0
7771;B Delfstoffenwinning;Waalwijk;2007;5.0
7772;B Delfstoffenwinning;Waalwijk;2008;0.0
7773;B Delfstoffenwinning;Waalwijk;2009;0.0
7774;B Delfstoffenwinning;Waalwijk;2010;0.0
7775;B Delfstoffenwinning;Waddinxveen;2006;0.0
7776;B Delfstoffenwinning;Waddinxveen;2007;0.0
7777;B Delfstoffenwinning;Waddinxveen;2008;0.0
7778;B Delfstoffenwinning;Waddinxveen;2009;0.0
7779;B Delfstoffenwinning;Waddinxveen;2010;0.0
7780;B Delfstoffenwinning;Wageningen;2006;0.0
7781;B Delfstoffenwinning;Wageningen;2007;0.0
7782;B Delfstoffenwinning;Wageningen;2008;0.0
7783;B Delfstoffenwinning;Wageningen;2009;0.0
7784;B Delfstoffenwinning;Wageningen;2010;0.0
7785;B Delfstoffenwinning;Wassenaar;2006;0.0
7786;B Delfstoffenwinning;Wassenaar;2007;0.0
7787;B Delfstoffenwinning;Wassenaar;2008;0.0
7788;B Delfstoffenwinning;Wassenaar;2009;0.0
7789;B Delfstoffenwinning;Wassenaar;2010;0.0
7790;B Delfstoffenwinning;Waterland;2006;0.0
7791;B Delfstoffenwinning;Waterland;2007;0.0
7792;B Delfstoffenwinning;Waterland;2008;0.0
7793;B Delfstoffenwinning;Waterland;2009;0.0
7794;B Delfstoffenwinning;Waterland;2010;0.0
7795;B Delfstoffenwinning;Weert;2006;0.0
7796;B Delfstoffenwinning;Weert;2007;0.0
7797;B Delfstoffenwinning;Weert;2008;0.0
7798;B Delfstoffenwinning;Weert;2009;0.0
7799;B Delfstoffenwinning;Weert;2010;0.0
7800;B Delfstoffenwinning;Weesp;2006;0.0
7801;B Delfstoffenwinning;Weesp;2007;0.0
7802;B Delfstoffenwinning;Weesp;2008;0.0
7803;B Delfstoffenwinning;Weesp;2009;0.0
7804;B Delfstoffenwinning;Weesp;2010;0.0
7805;B Delfstoffenwinning;Werkendam;2006;0.0
7806;B Delfstoffenwinning;Werkendam;2007;0.0
7807;B Delfstoffenwinning;Werkendam;2008;0.0
7808;B Delfstoffenwinning;Werkendam;2009;0.0
7809;B Delfstoffenwinning;Werkendam;2010;0.0
7810;B Delfstoffenwinning;Wervershoof;2006;0.0
7811;B Delfstoffenwinning;Wervershoof;2007;0.0
7812;B Delfstoffenwinning;Wervershoof;2008;0.0
7813;B Delfstoffenwinning;Wervershoof;2009;0.0
7814;B Delfstoffenwinning;Wervershoof;2010;0.0
7815;B Delfstoffenwinning;West Maas en Waal;2006;0.0
7816;B Delfstoffenwinning;West Maas en Waal;2007;0.0
7817;B Delfstoffenwinning;West Maas en Waal;2008;0.0
7818;B Delfstoffenwinning;West Maas en Waal;2009;0.0
7819;B Delfstoffenwinning;West Maas en Waal;2010;0.0
7820;B Delfstoffenwinning;Wester-Koggenland;2006;0.0
7821;B Delfstoffenwinning;Wester-Koggenland;2007;
7822;B Delfstoffenwinning;Wester-Koggenland;2008;
7823;B Delfstoffenwinning;Wester-Koggenland;2009;
7824;B Delfstoffenwinning;Wester-Koggenland;2010;
7825;B Delfstoffenwinning;Westerveld;2006;0.0
7826;B Delfstoffenwinning;Westerveld;2007;0.0
7827;B Delfstoffenwinning;Westerveld;2008;0.0
7828;B Delfstoffenwinning;Westerveld;2009;0.0
7829;B Delfstoffenwinning;Westerveld;2010;0.0
7830;B Delfstoffenwinning;Westervoort;2006;0.0
7831;B Delfstoffenwinning;Westervoort;2007;0.0
7832;B Delfstoffenwinning;Westervoort;2008;0.0
7833;B Delfstoffenwinning;Westervoort;2009;0.0
7834;B Delfstoffenwinning;Westervoort;2010;0.0
7835;B Delfstoffenwinning;Westland;2006;0.0
7836;B Delfstoffenwinning;Westland;2007;0.0
7837;B Delfstoffenwinning;Westland;2008;0.0
7838;B Delfstoffenwinning;Westland;2009;0.0
7839;B Delfstoffenwinning;Westland;2010;0.0
7840;B Delfstoffenwinning;Weststellingwerf;2006;0.0
7841;B Delfstoffenwinning;Weststellingwerf;2007;0.0
7842;B Delfstoffenwinning;Weststellingwerf;2008;0.0
7843;B Delfstoffenwinning;Weststellingwerf;2009;0.0
7844;B Delfstoffenwinning;Weststellingwerf;2010;0.0
7845;B Delfstoffenwinning;Westvoorne;2006;0.0
7846;B Delfstoffenwinning;Westvoorne;2007;0.0
7847;B Delfstoffenwinning;Westvoorne;2008;0.0
7848;B Delfstoffenwinning;Westvoorne;2009;0.0
7849;B Delfstoffenwinning;Westvoorne;2010;0.0
7850;B Delfstoffenwinning;Wierden;2006;0.0
7851;B Delfstoffenwinning;Wierden;2007;0.0
7852;B Delfstoffenwinning;Wierden;2008;0.0
7853;B Delfstoffenwinning;Wierden;2009;0.0
7854;B Delfstoffenwinning;Wierden;2010;0.0
7855;B Delfstoffenwinning;Wieringen;2006;0.0
7856;B Delfstoffenwinning;Wieringen;2007;0.0
7857;B Delfstoffenwinning;Wieringen;2008;0.0
7858;B Delfstoffenwinning;Wieringen;2009;0.0
7859;B Delfstoffenwinning;Wieringen;2010;0.0
7860;B Delfstoffenwinning;Wieringermeer;2006;0.0
7861;B Delfstoffenwinning;Wieringermeer;2007;0.0
7862;B Delfstoffenwinning;Wieringermeer;2008;0.0
7863;B Delfstoffenwinning;Wieringermeer;2009;0.0
7864;B Delfstoffenwinning;Wieringermeer;2010;0.0
7865;B Delfstoffenwinning;Wijchen;2006;0.0
7866;B Delfstoffenwinning;Wijchen;2007;0.0
7867;B Delfstoffenwinning;Wijchen;2008;0.0
7868;B Delfstoffenwinning;Wijchen;2009;0.0
7869;B Delfstoffenwinning;Wijchen;2010;0.0
7870;B Delfstoffenwinning;Wijdemeren;2006;0.0
7871;B Delfstoffenwinning;Wijdemeren;2007;0.0
7872;B Delfstoffenwinning;Wijdemeren;2008;0.0
7873;B Delfstoffenwinning;Wijdemeren;2009;0.0
7874;B Delfstoffenwinning;Wijdemeren;2010;0.0
7875;B Delfstoffenwinning;Wijk bij Duurstede;2006;0.0
7876;B Delfstoffenwinning;Wijk bij Duurstede;2007;0.0
7877;B Delfstoffenwinning;Wijk bij Duurstede;2008;0.0
7878;B Delfstoffenwinning;Wijk bij Duurstede;2009;0.0
7879;B Delfstoffenwinning;Wijk bij Duurstede;2010;0.0
7880;B Delfstoffenwinning;Winschoten;2006;0.0
7881;B Delfstoffenwinning;Winschoten;2007;0.0
7882;B Delfstoffenwinning;Winschoten;2008;0.0
7883;B Delfstoffenwinning;Winschoten;2009;0.0
7884;B Delfstoffenwinning;Winschoten;2010;
7885;B Delfstoffenwinning;Winsum;2006;0.0
7886;B Delfstoffenwinning;Winsum;2007;0.0
7887;B Delfstoffenwinning;Winsum;2008;0.0
7888;B Delfstoffenwinning;Winsum;2009;0.0
7889;B Delfstoffenwinning;Winsum;2010;0.0
7890;B Delfstoffenwinning;Winterswijk;2006;0.0
7891;B Delfstoffenwinning;Winterswijk;2007;0.0
7892;B Delfstoffenwinning;Winterswijk;2008;0.0
7893;B Delfstoffenwinning;Winterswijk;2009;0.0
7894;B Delfstoffenwinning;Winterswijk;2010;0.0
7895;B Delfstoffenwinning;Woensdrecht;2006;0.0
7896;B Delfstoffenwinning;Woensdrecht;2007;0.0
7897;B Delfstoffenwinning;Woensdrecht;2008;0.0
7898;B Delfstoffenwinning;Woensdrecht;2009;0.0
7899;B Delfstoffenwinning;Woensdrecht;2010;0.0
7900;B Delfstoffenwinning;Woerden;2006;0.0
7901;B Delfstoffenwinning;Woerden;2007;0.0
7902;B Delfstoffenwinning;Woerden;2008;0.0
7903;B Delfstoffenwinning;Woerden;2009;0.0
7904;B Delfstoffenwinning;Woerden;2010;0.0
7905;B Delfstoffenwinning;Wognum;2006;0.0
7906;B Delfstoffenwinning;Wognum;2007;
7907;B Delfstoffenwinning;Wognum;2008;
7908;B Delfstoffenwinning;Wognum;2009;
7909;B Delfstoffenwinning;Wognum;2010;
7910;B Delfstoffenwinning;De Wolden;2006;0.0
7911;B Delfstoffenwinning;De Wolden;2007;0.0
7912;B Delfstoffenwinning;De Wolden;2008;0.0
7913;B Delfstoffenwinning;De Wolden;2009;0.0
7914;B Delfstoffenwinning;De Wolden;2010;0.0
7915;B Delfstoffenwinning;Wormerland;2006;0.0
7916;B Delfstoffenwinning;Wormerland;2007;0.0
7917;B Delfstoffenwinning;Wormerland;2008;0.0
7918;B Delfstoffenwinning;Wormerland;2009;0.0
7919;B Delfstoffenwinning;Wormerland;2010;0.0
7920;B Delfstoffenwinning;Woudenberg;2006;0.0
7921;B Delfstoffenwinning;Woudenberg;2007;0.0
7922;B Delfstoffenwinning;Woudenberg;2008;0.0
7923;B Delfstoffenwinning;Woudenberg;2009;0.0
7924;B Delfstoffenwinning;Woudenberg;2010;0.0
7925;B Delfstoffenwinning;Woudrichem;2006;0.0
7926;B Delfstoffenwinning;Woudrichem;2007;0.0
7927;B Delfstoffenwinning;Woudrichem;2008;0.0
7928;B Delfstoffenwinning;Woudrichem;2009;0.0
7929;B Delfstoffenwinning;Woudrichem;2010;0.0
7930;B Delfstoffenwinning;Wûnseradiel;2006;0.0
7931;B Delfstoffenwinning;Wûnseradiel;2007;0.0
7932;B Delfstoffenwinning;Wûnseradiel;2008;0.0
7933;B Delfstoffenwinning;Wûnseradiel;2009;0.0
7934;B Delfstoffenwinning;Wûnseradiel;2010;0.0
7935;B Delfstoffenwinning;Wymbritseradiel;2006;0.0
7936;B Delfstoffenwinning;Wymbritseradiel;2007;0.0
7937;B Delfstoffenwinning;Wymbritseradiel;2008;0.0
7938;B Delfstoffenwinning;Wymbritseradiel;2009;0.0
7939;B Delfstoffenwinning;Wymbritseradiel;2010;0.0
7940;B Delfstoffenwinning;Zaanstad;2006;0.0
7941;B Delfstoffenwinning;Zaanstad;2007;0.0
7942;B Delfstoffenwinning;Zaanstad;2008;0.0
7943;B Delfstoffenwinning;Zaanstad;2009;0.0
7944;B Delfstoffenwinning;Zaanstad;2010;0.0
7945;B Delfstoffenwinning;Zaltbommel;2006;0.0
7946;B Delfstoffenwinning;Zaltbommel;2007;0.0
7947;B Delfstoffenwinning;Zaltbommel;2008;0.0
7948;B Delfstoffenwinning;Zaltbommel;2009;0.0
7949;B Delfstoffenwinning;Zaltbommel;2010;0.0
7950;B Delfstoffenwinning;Zandvoort;2006;0.0
7951;B Delfstoffenwinning;Zandvoort;2007;0.0
7952;B Delfstoffenwinning;Zandvoort;2008;0.0
7953;B Delfstoffenwinning;Zandvoort;2009;0.0
7954;B Delfstoffenwinning;Zandvoort;2010;0.0
7955;B Delfstoffenwinning;Zederik;2006;0.0
7956;B Delfstoffenwinning;Zederik;2007;0.0
7957;B Delfstoffenwinning;Zederik;2008;0.0
7958;B Delfstoffenwinning;Zederik;2009;0.0
7959;B Delfstoffenwinning;Zederik;2010;0.0
7960;B Delfstoffenwinning;Zeevang;2006;0.0
7961;B Delfstoffenwinning;Zeevang;2007;0.0
7962;B Delfstoffenwinning;Zeevang;2008;0.0
7963;B Delfstoffenwinning;Zeevang;2009;0.0
7964;B Delfstoffenwinning;Zeevang;2010;0.0
7965;B Delfstoffenwinning;Zeewolde;2006;0.0
7966;B Delfstoffenwinning;Zeewolde;2007;0.0
7967;B Delfstoffenwinning;Zeewolde;2008;0.0
7968;B Delfstoffenwinning;Zeewolde;2009;0.0
7969;B Delfstoffenwinning;Zeewolde;2010;0.0
7970;B Delfstoffenwinning;Zeist;2006;0.0
7971;B Delfstoffenwinning;Zeist;2007;0.0
7972;B Delfstoffenwinning;Zeist;2008;0.0
7973;B Delfstoffenwinning;Zeist;2009;0.0
7974;B Delfstoffenwinning;Zeist;2010;0.0
7975;B Delfstoffenwinning;Zevenaar;2006;0.0
7976;B Delfstoffenwinning;Zevenaar;2007;0.0
7977;B Delfstoffenwinning;Zevenaar;2008;0.0
7978;B Delfstoffenwinning;Zevenaar;2009;0.0
7979;B Delfstoffenwinning;Zevenaar;2010;0.0
7980;B Delfstoffenwinning;Zevenhuizen-Moerkapelle;2006;0.0
7981;B Delfstoffenwinning;Zevenhuizen-Moerkapelle;2007;0.0
7982;B Delfstoffenwinning;Zevenhuizen-Moerkapelle;2008;0.0
7983;B Delfstoffenwinning;Zevenhuizen-Moerkapelle;2009;0.0
7984;B Delfstoffenwinning;Zevenhuizen-Moerkapelle;2010;
7985;B Delfstoffenwinning;Zijpe;2006;0.0
7986;B Delfstoffenwinning;Zijpe;2007;0.0
7987;B Delfstoffenwinning;Zijpe;2008;0.0
7988;B Delfstoffenwinning;Zijpe;2009;0.0
7989;B Delfstoffenwinning;Zijpe;2010;0.0
7990;B Delfstoffenwinning;Zoetermeer;2006;5.0
7991;B Delfstoffenwinning;Zoetermeer;2007;5.0
7992;B Delfstoffenwinning;Zoetermeer;2008;5.0
7993;B Delfstoffenwinning;Zoetermeer;2009;5.0
7994;B Delfstoffenwinning;Zoetermeer;2010;5.0
7995;B Delfstoffenwinning;Zoeterwoude;2006;0.0
7996;B Delfstoffenwinning;Zoeterwoude;2007;0.0
7997;B Delfstoffenwinning;Zoeterwoude;2008;0.0
7998;B Delfstoffenwinning;Zoeterwoude;2009;0.0
7999;B Delfstoffenwinning;Zoeterwoude;2010;0.0
8000;B Delfstoffenwinning;Zuidhorn;2006;0.0
8001;B Delfstoffenwinning;Zuidhorn;2007;0.0
8002;B Delfstoffenwinning;Zuidhorn;2008;0.0
8003;B Delfstoffenwinning;Zuidhorn;2009;0.0
8004;B Delfstoffenwinning;Zuidhorn;2010;0.0
8005;B Delfstoffenwinning;Zuidplas;2006;
8006;B Delfstoffenwinning;Zuidplas;2007;
8007;B Delfstoffenwinning;Zuidplas;2008;
8008;B Delfstoffenwinning;Zuidplas;2009;
8009;B Delfstoffenwinning;Zuidplas;2010;0.0
8010;B Delfstoffenwinning;Zundert;2006;0.0
8011;B Delfstoffenwinning;Zundert;2007;0.0
8012;B Delfstoffenwinning;Zundert;2008;0.0
8013;B Delfstoffenwinning;Zundert;2009;0.0
8014;B Delfstoffenwinning;Zundert;2010;0.0
8015;B Delfstoffenwinning;Zutphen;2006;0.0
8016;B Delfstoffenwinning;Zutphen;2007;0.0
8017;B Delfstoffenwinning;Zutphen;2008;0.0
8018;B Delfstoffenwinning;Zutphen;2009;0.0
8019;B Delfstoffenwinning;Zutphen;2010;0.0
8020;B Delfstoffenwinning;Zwartewaterland;2006;0.0
8021;B Delfstoffenwinning;Zwartewaterland;2007;0.0
8022;B Delfstoffenwinning;Zwartewaterland;2008;0.0
8023;B Delfstoffenwinning;Zwartewaterland;2009;0.0
8024;B Delfstoffenwinning;Zwartewaterland;2010;0.0
8025;B Delfstoffenwinning;Zwijndrecht;2006;0.0
8026;B Delfstoffenwinning;Zwijndrecht;2007;0.0
8027;B Delfstoffenwinning;Zwijndrecht;2008;0.0
8028;B Delfstoffenwinning;Zwijndrecht;2009;0.0
8029;B Delfstoffenwinning;Zwijndrecht;2010;0.0
8030;B Delfstoffenwinning;Zwolle;2006;0.0
8031;B Delfstoffenwinning;Zwolle;2007;0.0
8032;B Delfstoffenwinning;Zwolle;2008;0.0
8033;B Delfstoffenwinning;Zwolle;2009;0.0
8034;B Delfstoffenwinning;Zwolle;2010;0.0
8035;B Delfstoffenwinning;Noord-Nederland (LD);2006;55.0
8036;B Delfstoffenwinning;Noord-Nederland (LD);2007;60.0
8037;B Delfstoffenwinning;Noord-Nederland (LD);2008;60.0
8038;B Delfstoffenwinning;Noord-Nederland (LD);2009;55.0
8039;B Delfstoffenwinning;Noord-Nederland (LD);2010;60.0
8040;B Delfstoffenwinning;Oost-Nederland (LD);2006;70.0
8041;B Delfstoffenwinning;Oost-Nederland (LD);2007;65.0
8042;B Delfstoffenwinning;Oost-Nederland (LD);2008;60.0
8043;B Delfstoffenwinning;Oost-Nederland (LD);2009;70.0
8044;B Delfstoffenwinning;Oost-Nederland (LD);2010;70.0
8045;B Delfstoffenwinning;West-Nederland (LD);2006;180.0
8046;B Delfstoffenwinning;West-Nederland (LD);2007;185.0
8047;B Delfstoffenwinning;West-Nederland (LD);2008;180.0
8048;B Delfstoffenwinning;West-Nederland (LD);2009;180.0
8049;B Delfstoffenwinning;West-Nederland (LD);2010;185.0
8050;B Delfstoffenwinning;Zuid-Nederland (LD);2006;75.0
8051;B Delfstoffenwinning;Zuid-Nederland (LD);2007;75.0
8052;B Delfstoffenwinning;Zuid-Nederland (LD);2008;75.0
8053;B Delfstoffenwinning;Zuid-Nederland (LD);2009;65.0
8054;B Delfstoffenwinning;Zuid-Nederland (LD);2010;75.0
8055;B Delfstoffenwinning;Groningen (PV);2006;10.0
8056;B Delfstoffenwinning;Groningen (PV);2007;5.0
8057;B Delfstoffenwinning;Groningen (PV);2008;5.0
8058;B Delfstoffenwinning;Groningen (PV);2009;10.0
8059;B Delfstoffenwinning;Groningen (PV);2010;10.0
8060;B Delfstoffenwinning;Friesland (PV);2006;10.0
8061;B Delfstoffenwinning;Friesland (PV);2007;15.0
8062;B Delfstoffenwinning;Friesland (PV);2008;15.0
8063;B Delfstoffenwinning;Friesland (PV);2009;15.0
8064;B Delfstoffenwinning;Friesland (PV);2010;20.0
8065;B Delfstoffenwinning;Drenthe (PV);2006;35.0
8066;B Delfstoffenwinning;Drenthe (PV);2007;40.0
8067;B Delfstoffenwinning;Drenthe (PV);2008;35.0
8068;B Delfstoffenwinning;Drenthe (PV);2009;35.0
8069;B Delfstoffenwinning;Drenthe (PV);2010;35.0
8070;B Delfstoffenwinning;Overijssel (PV);2006;20.0
8071;B Delfstoffenwinning;Overijssel (PV);2007;20.0
8072;B Delfstoffenwinning;Overijssel (PV);2008;20.0
8073;B Delfstoffenwinning;Overijssel (PV);2009;25.0
8074;B Delfstoffenwinning;Overijssel (PV);2010;25.0
8075;B Delfstoffenwinning;Flevoland (PV);2006;5.0
8076;B Delfstoffenwinning;Flevoland (PV);2007;0.0
8077;B Delfstoffenwinning;Flevoland (PV);2008;0.0
8078;B Delfstoffenwinning;Flevoland (PV);2009;0.0
8079;B Delfstoffenwinning;Flevoland (PV);2010;0.0
8080;B Delfstoffenwinning;Gelderland (PV);2006;50.0
8081;B Delfstoffenwinning;Gelderland (PV);2007;45.0
8082;B Delfstoffenwinning;Gelderland (PV);2008;40.0
8083;B Delfstoffenwinning;Gelderland (PV);2009;40.0
8084;B Delfstoffenwinning;Gelderland (PV);2010;45.0
8085;B Delfstoffenwinning;Utrecht (PV);2006;10.0
8086;B Delfstoffenwinning;Utrecht (PV);2007;5.0
8087;B Delfstoffenwinning;Utrecht (PV);2008;5.0
8088;B Delfstoffenwinning;Utrecht (PV);2009;0.0
8089;B Delfstoffenwinning;Utrecht (PV);2010;5.0
8090;B Delfstoffenwinning;Noord-Holland (PV);2006;70.0
8091;B Delfstoffenwinning;Noord-Holland (PV);2007;75.0
8092;B Delfstoffenwinning;Noord-Holland (PV);2008;75.0
8093;B Delfstoffenwinning;Noord-Holland (PV);2009;65.0
8094;B Delfstoffenwinning;Noord-Holland (PV);2010;60.0
8095;B Delfstoffenwinning;Zuid-Holland (PV);2006;85.0
8096;B Delfstoffenwinning;Zuid-Holland (PV);2007;90.0
8097;B Delfstoffenwinning;Zuid-Holland (PV);2008;80.0
8098;B Delfstoffenwinning;Zuid-Holland (PV);2009;95.0
8099;B Delfstoffenwinning;Zuid-Holland (PV);2010;100.0
8100;B Delfstoffenwinning;Zeeland (PV);2006;15.0
8101;B Delfstoffenwinning;Zeeland (PV);2007;20.0
8102;B Delfstoffenwinning;Zeeland (PV);2008;20.0
8103;B Delfstoffenwinning;Zeeland (PV);2009;15.0
8104;B Delfstoffenwinning;Zeeland (PV);2010;15.0
8105;B Delfstoffenwinning;Noord-Brabant (PV);2006;30.0
8106;B Delfstoffenwinning;Noord-Brabant (PV);2007;30.0
8107;B Delfstoffenwinning;Noord-Brabant (PV);2008;30.0
8108;B Delfstoffenwinning;Noord-Brabant (PV);2009;20.0
8109;B Delfstoffenwinning;Noord-Brabant (PV);2010;30.0
8110;B Delfstoffenwinning;Limburg (PV);2006;45.0
8111;B Delfstoffenwinning;Limburg (PV);2007;45.0
8112;B Delfstoffenwinning;Limburg (PV);2008;45.0
8113;B Delfstoffenwinning;Limburg (PV);2009;45.0
8114;B Delfstoffenwinning;Limburg (PV);2010;45.0
8115;B Delfstoffenwinning;Oost-Groningen (CR);2006;5.0
8116;B Delfstoffenwinning;Oost-Groningen (CR);2007;5.0
8117;B Delfstoffenwinning;Oost-Groningen (CR);2008;0.0
8118;B Delfstoffenwinning;Oost-Groningen (CR);2009;5.0
8119;B Delfstoffenwinning;Oost-Groningen (CR);2010;0.0
8120;B Delfstoffenwinning;Delfzijl en omgeving (CR);2006;0.0
8121;B Delfstoffenwinning;Delfzijl en omgeving (CR);2007;0.0
8122;B Delfstoffenwinning;Delfzijl en omgeving (CR);2008;0.0
8123;B Delfstoffenwinning;Delfzijl en omgeving (CR);2009;0.0
8124;B Delfstoffenwinning;Delfzijl en omgeving (CR);2010;0.0
8125;B Delfstoffenwinning;Overig Groningen (CR);2006;5.0
8126;B Delfstoffenwinning;Overig Groningen (CR);2007;5.0
8127;B Delfstoffenwinning;Overig Groningen (CR);2008;5.0
8128;B Delfstoffenwinning;Overig Groningen (CR);2009;5.0
8129;B Delfstoffenwinning;Overig Groningen (CR);2010;5.0
8130;B Delfstoffenwinning;Noord-Friesland (CR);2006;10.0
8131;B Delfstoffenwinning;Noord-Friesland (CR);2007;10.0
8132;B Delfstoffenwinning;Noord-Friesland (CR);2008;10.0
8133;B Delfstoffenwinning;Noord-Friesland (CR);2009;10.0
8134;B Delfstoffenwinning;Noord-Friesland (CR);2010;10.0
8135;B Delfstoffenwinning;Zuidwest-Friesland (CR);2006;0.0
8136;B Delfstoffenwinning;Zuidwest-Friesland (CR);2007;0.0
8137;B Delfstoffenwinning;Zuidwest-Friesland (CR);2008;0.0
8138;B Delfstoffenwinning;Zuidwest-Friesland (CR);2009;0.0
8139;B Delfstoffenwinning;Zuidwest-Friesland (CR);2010;0.0
8140;B Delfstoffenwinning;Zuidoost-Friesland (CR);2006;0.0
8141;B Delfstoffenwinning;Zuidoost-Friesland (CR);2007;0.0
8142;B Delfstoffenwinning;Zuidoost-Friesland (CR);2008;5.0
8143;B Delfstoffenwinning;Zuidoost-Friesland (CR);2009;5.0
8144;B Delfstoffenwinning;Zuidoost-Friesland (CR);2010;5.0
8145;B Delfstoffenwinning;Noord-Drenthe (CR);2006;15.0
8146;B Delfstoffenwinning;Noord-Drenthe (CR);2007;15.0
8147;B Delfstoffenwinning;Noord-Drenthe (CR);2008;15.0
8148;B Delfstoffenwinning;Noord-Drenthe (CR);2009;15.0
8149;B Delfstoffenwinning;Noord-Drenthe (CR);2010;10.0
8150;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2006;20.0
8151;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2007;20.0
8152;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2008;20.0
8153;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2009;15.0
8154;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2010;20.0
8155;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2006;0.0
8156;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2007;0.0
8157;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2008;0.0
8158;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2009;0.0
8159;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2010;5.0
8160;B Delfstoffenwinning;Noord-Overijssel (CR);2006;5.0
8161;B Delfstoffenwinning;Noord-Overijssel (CR);2007;5.0
8162;B Delfstoffenwinning;Noord-Overijssel (CR);2008;5.0
8163;B Delfstoffenwinning;Noord-Overijssel (CR);2009;5.0
8164;B Delfstoffenwinning;Noord-Overijssel (CR);2010;5.0
8165;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2006;0.0
8166;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2007;0.0
8167;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2008;5.0
8168;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2009;5.0
8169;B Delfstoffenwinning;Zuidwest-Overijssel (CR);2010;5.0
8170;B Delfstoffenwinning;Twente (CR);2006;15.0
8171;B Delfstoffenwinning;Twente (CR);2007;15.0
8172;B Delfstoffenwinning;Twente (CR);2008;10.0
8173;B Delfstoffenwinning;Twente (CR);2009;15.0
