ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
3525;Afvoer;Container;2021 oktober;835;106;96.0
3526;Afvoer;Container;2021 november;812;102;91.0
3527;Afvoer;Container;2021 december;725;90;82.0
3528;Afvoer;Container;2021 4e kwartaal;2374;299;270.0
3529;Afvoer;Container;2021;9612;1215;1190.0
3530;Afvoer;Container;2022 januari;815;102;98.0
3531;Afvoer;Container;2022 februari;667;82;80.0
3532;Afvoer;Container;2022 maart;868;108;106.0
3533;Afvoer;Container;2022 1e kwartaal;2351;292;285.0
3534;Afvoer;Container;2022 april;835;107;105.0
3535;Afvoer;Container;2022 mei;874;112;106.0
3536;Afvoer;Container;2022 juni;843;104;104.0
3537;Afvoer;Container;2022 2e kwartaal;2552;324;316.0
3538;Afvoer;Container;2022 juli;742;93;90.0
3539;Afvoer;Container;2022 augustus;689;86;77.0
3540;Afvoer;Container;2022 september;726;91;87.0
3541;Afvoer;Container;2022 3e kwartaal;2157;271;254.0
3542;Afvoer;Container;2022 oktober;756;96;95.0
3543;Afvoer;Container;2022 november;709;89;80.0
3544;Afvoer;Container;2022 december;600;75;69.0
3545;Afvoer;Container;2022 4e kwartaal;2065;261;246.0
3546;Afvoer;Container;2022;9127;1150;1103.0
3547;Afvoer;Container;2023 januari;653;80;76.0
3548;Afvoer;Container;2023 februari;634;78;72.0
3549;Afvoer;Container;2023 maart;636;76;76.0
3550;Afvoer;Container;2023 1e kwartaal;1924;235;225.0
3551;Afvoer;Container;2023 april;677;82;79.0
3552;Afvoer;Container;2023 mei;769;92;85.0
3553;Afvoer;Container;2023 juni;648;77;68.0
3554;Afvoer;Container;2023 2e kwartaal;2094;252;233.0
3555;Afvoer;Container;2023 juli;670;81;72.0
3556;Afvoer;Container;2023 augustus;657;81;72.0
3557;Afvoer;Container;2023 september;656;79;72.0
3558;Afvoer;Container;2023 3e kwartaal;1984;242;216.0
3559;Afvoer;Container;2023 oktober;645;79;70.0
3560;Afvoer;Container;2023 november;580;68;62.0
3561;Afvoer;Container;2023 december;561;68;65.0
3562;Afvoer;Container;2023 4e kwartaal;1787;216;198.0
3563;Afvoer;Container;2023;7790;946;874.0
3564;Afvoer;Container;2024 januari;520;65;62.0
3565;Afvoer;Container;2024 februari;621;76;74.0
3566;Afvoer;Container;2024 maart;671;81;77.0
3567;Afvoer;Container;2024 1e kwartaal;1812;223;214.0
3568;Afvoer;Container;2024 april;602;75;71.0
3569;Afvoer;Container;2024 mei;701;87;79.0
3570;Afvoer;Container;2024 juni;664;82;75.0
3571;Afvoer;Container;2024 2e kwartaal;1968;245;226.0
3572;Afvoer;Container;2024 juli;703;87;84.0
3573;Afvoer;Container;2024 augustus;690;85;84.0
3574;Afvoer;Container;2024 september;693;88;85.0
3575;Afvoer;Container;2024 3e kwartaal;2086;262;254.0
3576;Afvoer;Container;2024 oktober;700;89;82.0
3577;Afvoer;Container;2024 november;684;86;80.0
3578;Afvoer;Container;2024 december;661;82;75.0
3579;Afvoer;Container;2024 4e kwartaal;2047;257;239.0
3580;Afvoer;Container;2025 januari;652;83;77.0
3581;Afvoer;Container;2025 februari;701;89;84.0
3582;Afvoer;Container;2025 maart;777;98;95.0
3583;Afvoer;Container;2025 1e kwartaal;2132;272;257.0
3584;Doorvoer;Totaal;2012 januari;3658;623;71.0
3585;Doorvoer;Totaal;2012 februari;3655;618;81.0
3586;Doorvoer;Totaal;2012 maart;4217;723;83.0
3587;Doorvoer;Totaal;2012 1e kwartaal;11531;1966;237.0
3588;Doorvoer;Totaal;2012 april;3946;667;75.0
3589;Doorvoer;Totaal;2012 mei;4051;694;80.0
3590;Doorvoer;Totaal;2012 juni;4152;715;83.0
3591;Doorvoer;Totaal;2012 2e kwartaal;12150;2077;238.0
3592;Doorvoer;Totaal;2012 juli;4084;708;82.0
3593;Doorvoer;Totaal;2012 augustus;3669;629;76.0
3594;Doorvoer;Totaal;2012 september;3884;677;75.0
3595;Doorvoer;Totaal;2012 3e kwartaal;11638;2015;233.0
3596;Doorvoer;Totaal;2012 oktober;4052;704;69.0
3597;Doorvoer;Totaal;2012 november;4043;705;70.0
3598;Doorvoer;Totaal;2012 december;3520;607;70.0
3599;Doorvoer;Totaal;2012 4e kwartaal;11616;2018;210.0
3600;Doorvoer;Totaal;2012;46936;8077;920.0
3601;Doorvoer;Totaal;2013 januari;3837;666;71.0
3602;Doorvoer;Totaal;2013 februari;3832;656;76.0
3603;Doorvoer;Totaal;2013 maart;4300;748;83.0
3604;Doorvoer;Totaal;2013 1e kwartaal;11970;2071;230.0
3605;Doorvoer;Totaal;2013 april;3799;675;79.0
3606;Doorvoer;Totaal;2013 mei;4336;753;88.0
3607;Doorvoer;Totaal;2013 juni;4184;715;82.0
3608;Doorvoer;Totaal;2013 2e kwartaal;12321;2143;251.0
3609;Doorvoer;Totaal;2013 juli;3870;655;92.0
3610;Doorvoer;Totaal;2013 augustus;3577;605;84.0
3611;Doorvoer;Totaal;2013 september;4135;688;83.0
3612;Doorvoer;Totaal;2013 3e kwartaal;11583;1949;259.0
3613;Doorvoer;Totaal;2013 oktober;4208;717;87.0
3614;Doorvoer;Totaal;2013 november;4089;708;84.0
3615;Doorvoer;Totaal;2013 december;3740;640;83.0
3616;Doorvoer;Totaal;2013 4e kwartaal;12038;2065;255.0
3617;Doorvoer;Totaal;2013;47914;8229;996.0
3618;Doorvoer;Totaal;2014 januari;3892;672;86.0
3619;Doorvoer;Totaal;2014 februari;3836;662;85.0
3620;Doorvoer;Totaal;2014 maart;4065;694;96.0
3621;Doorvoer;Totaal;2014 1e kwartaal;11794;2029;267.0
3622;Doorvoer;Totaal;2014 april;3713;626;83.0
3623;Doorvoer;Totaal;2014 mei;4080;684;94.0
3624;Doorvoer;Totaal;2014 juni;3832;641;94.0
3625;Doorvoer;Totaal;2014 2e kwartaal;11627;1953;273.0
3626;Doorvoer;Totaal;2014 juli;4020;676;94.0
3627;Doorvoer;Totaal;2014 augustus;4045;687;93.0
3628;Doorvoer;Totaal;2014 september;4076;690;94.0
3629;Doorvoer;Totaal;2014 3e kwartaal;12141;2055;282.0
3630;Doorvoer;Totaal;2014 oktober;4326;737;93.0
3631;Doorvoer;Totaal;2014 november;4313;727;87.0
3632;Doorvoer;Totaal;2014 december;3551;602;88.0
3633;Doorvoer;Totaal;2014 4e kwartaal;12190;2067;269.0
3634;Doorvoer;Totaal;2014;47754;8105;1092.0
3635;Doorvoer;Totaal;2015 januari;4130;703;82.0
3636;Doorvoer;Totaal;2015 februari;3933;679;90.0
3637;Doorvoer;Totaal;2015 maart;4033;694;102.0
3638;Doorvoer;Totaal;2015 1e kwartaal;12097;2077;276.0
3639;Doorvoer;Totaal;2015 april;3784;635;92.0
3640;Doorvoer;Totaal;2015 mei;3799;639;95.0
3641;Doorvoer;Totaal;2015 juni;3533;602;98.0
3642;Doorvoer;Totaal;2015 2e kwartaal;11116;1877;286.0
3643;Doorvoer;Totaal;2015 juli;3595;620;100.0
3644;Doorvoer;Totaal;2015 augustus;3367;572;95.0
3645;Doorvoer;Totaal;2015 september;3303;554;93.0
3646;Doorvoer;Totaal;2015 3e kwartaal;10266;1748;289.0
3647;Doorvoer;Totaal;2015 oktober;3349;566;87.0
3648;Doorvoer;Totaal;2015 november;3256;538;77.0
3649;Doorvoer;Totaal;2015 december;3513;588;84.0
3650;Doorvoer;Totaal;2015 4e kwartaal;10119;1693;249.0
3651;Doorvoer;Totaal;2015;43600;7397;1102.0
3652;Doorvoer;Totaal;2016 januari;4161;715;89.0
3653;Doorvoer;Totaal;2016 februari;3989;686;99.0
3654;Doorvoer;Totaal;2016 maart;4329;741;104.0
3655;Doorvoer;Totaal;2016 1e kwartaal;12479;2144;293.0
3656;Doorvoer;Totaal;2016 april;4379;750;104.0
3657;Doorvoer;Totaal;2016 mei;4253;727;104.0
3658;Doorvoer;Totaal;2016 juni;4032;693;102.0
3659;Doorvoer;Totaal;2016 2e kwartaal;12665;2171;311.0
3660;Doorvoer;Totaal;2016 juli;4285;735;107.0
3661;Doorvoer;Totaal;2016 augustus;4089;695;106.0
3662;Doorvoer;Totaal;2016 september;3914;644;98.0
3663;Doorvoer;Totaal;2016 3e kwartaal;12290;2076;312.0
3664;Doorvoer;Totaal;2016 oktober;3621;607;92.0
3665;Doorvoer;Totaal;2016 november;4126;687;88.0
3666;Doorvoer;Totaal;2016 december;3308;540;85.0
3667;Doorvoer;Totaal;2016 4e kwartaal;11056;1835;265.0
3668;Doorvoer;Totaal;2016;48492;8227;1183.0
3669;Doorvoer;Totaal;2017 januari;3230;530;78.0
3670;Doorvoer;Totaal;2017 februari;4085;678;83.0
3671;Doorvoer;Totaal;2017 maart;4777;802;90.0
3672;Doorvoer;Totaal;2017 1e kwartaal;12094;2011;252.0
3673;Doorvoer;Totaal;2017 april;4117;700;91.0
3674;Doorvoer;Totaal;2017 mei;4633;787;100.0
3675;Doorvoer;Totaal;2017 juni;4323;719;95.0
3676;Doorvoer;Totaal;2017 2e kwartaal;13074;2207;287.0
3677;Doorvoer;Totaal;2017 juli;4148;710;105.0
3678;Doorvoer;Totaal;2017 augustus;4352;734;99.0
3679;Doorvoer;Totaal;2017 september;4075;669;98.0
3680;Doorvoer;Totaal;2017 3e kwartaal;12577;2114;304.0
3681;Doorvoer;Totaal;2017 oktober;4230;703;107.0
3682;Doorvoer;Totaal;2017 november;4300;731;97.0
3683;Doorvoer;Totaal;2017 december;4080;690;94.0
3684;Doorvoer;Totaal;2017 4e kwartaal;12611;2125;299.0
3685;Doorvoer;Totaal;2017;50357;8458;1143.0
3686;Doorvoer;Totaal;2018 januari;3994;680;86.0
3687;Doorvoer;Totaal;2018 februari;4278;722;94.0
3688;Doorvoer;Totaal;2018 maart;4666;791;101.0
3689;Doorvoer;Totaal;2018 1e kwartaal;12939;2194;282.0
3690;Doorvoer;Totaal;2018 april;4596;774;96.0
3691;Doorvoer;Totaal;2018 mei;4401;752;97.0
3692;Doorvoer;Totaal;2018 juni;4374;734;99.0
3693;Doorvoer;Totaal;2018 2e kwartaal;13372;2262;293.0
3694;Doorvoer;Totaal;2018 juli;3879;653;95.0
3695;Doorvoer;Totaal;2018 augustus;3239;525;83.0
3696;Doorvoer;Totaal;2018 september;3305;545;83.0
3697;Doorvoer;Totaal;2018 3e kwartaal;10425;1724;262.0
3698;Doorvoer;Totaal;2018 oktober;2774;429;68.0
3699;Doorvoer;Totaal;2018 november;2570;377;50.0
3700;Doorvoer;Totaal;2018 december;3350;547;60.0
3701;Doorvoer;Totaal;2018 4e kwartaal;8696;1353;179.0
3702;Doorvoer;Totaal;2018;45433;7535;1016.0
3703;Doorvoer;Totaal;2019 januari;4305;720;79.0
3704;Doorvoer;Totaal;2019 februari;3895;657;88.0
3705;Doorvoer;Totaal;2019 maart;4264;734;95.0
3706;Doorvoer;Totaal;2019 1e kwartaal;12465;2113;262.0
3707;Doorvoer;Totaal;2019 april;3949;658;88.0
3708;Doorvoer;Totaal;2019 mei;4358;730;92.0
3709;Doorvoer;Totaal;2019 juni;4189;721;88.0
3710;Doorvoer;Totaal;2019 2e kwartaal;12497;2110;269.0
3711;Doorvoer;Totaal;2019 juli;3933;675;91.0
3712;Doorvoer;Totaal;2019 augustus;3750;639;88.0
3713;Doorvoer;Totaal;2019 september;3679;626;93.0
3714;Doorvoer;Totaal;2019 3e kwartaal;11362;1941;272.0
3715;Doorvoer;Totaal;2019 oktober;3993;670;89.0
3716;Doorvoer;Totaal;2019 november;3929;663;89.0
3717;Doorvoer;Totaal;2019 december;3694;630;78.0
3718;Doorvoer;Totaal;2019 4e kwartaal;11617;1964;258.0
3719;Doorvoer;Totaal;2019;47943;8129;1063.0
3720;Doorvoer;Totaal;2020 januari;3707;629;77.0
3721;Doorvoer;Totaal;2020 februari;4093;709;88.0
3722;Doorvoer;Totaal;2020 maart;4239;719;95.0
3723;Doorvoer;Totaal;2020 1e kwartaal;12040;2059;261.0
3724;Doorvoer;Totaal;2020 april;3500;596;82.0
3725;Doorvoer;Totaal;2020 mei;3718;629;79.0
3726;Doorvoer;Totaal;2020 juni;3668;621;80.0
3727;Doorvoer;Totaal;2020 2e kwartaal;10887;1847;242.0
3728;Doorvoer;Totaal;2020 juli;3569;599;84.0
3729;Doorvoer;Totaal;2020 augustus;3508;600;84.0
3730;Doorvoer;Totaal;2020 september;3508;582;86.0
3731;Doorvoer;Totaal;2020 3e kwartaal;10586;1782;255.0
3732;Doorvoer;Totaal;2020 oktober;4244;732;87.0
3733;Doorvoer;Totaal;2020 november;3753;642;83.0
3734;Doorvoer;Totaal;2020 december;3561;610;84.0
3735;Doorvoer;Totaal;2020 4e kwartaal;11558;1986;255.0
3736;Doorvoer;Totaal;2020;45073;7674;1016.0
3737;Doorvoer;Totaal;2021 januari;4052;697;89.0
3738;Doorvoer;Totaal;2021 februari;3336;557;73.0
3739;Doorvoer;Totaal;2021 maart;4255;731;89.0
3740;Doorvoer;Totaal;2021 1e kwartaal;11644;1986;252.0
3741;Doorvoer;Totaal;2021 april;3952;677;83.0
3742;Doorvoer;Totaal;2021 mei;4232;719;90.0
3743;Doorvoer;Totaal;2021 juni;4066;683;82.0
3744;Doorvoer;Totaal;2021 2e kwartaal;12251;2081;256.0
3745;Doorvoer;Totaal;2021 juli;3906;667;84.0
3746;Doorvoer;Totaal;2021 augustus;4195;709;87.0
3747;Doorvoer;Totaal;2021 september;3852;639;80.0
3748;Doorvoer;Totaal;2021 3e kwartaal;11955;2016;252.0
3749;Doorvoer;Totaal;2021 oktober;3871;642;86.0
3750;Doorvoer;Totaal;2021 november;3846;638;89.0
3751;Doorvoer;Totaal;2021 december;4159;672;83.0
3752;Doorvoer;Totaal;2021 4e kwartaal;11877;1952;258.0
3753;Doorvoer;Totaal;2021;47728;8036;1020.0
3754;Doorvoer;Totaal;2022 januari;4270;732;82.0
3755;Doorvoer;Totaal;2022 februari;4064;698;83.0
3756;Doorvoer;Totaal;2022 maart;4198;700;88.0
3757;Doorvoer;Totaal;2022 1e kwartaal;12534;2131;253.0
3758;Doorvoer;Totaal;2022 april;3731;633;81.0
3759;Doorvoer;Totaal;2022 mei;4031;674;92.0
3760;Doorvoer;Totaal;2022 juni;3694;623;84.0
3761;Doorvoer;Totaal;2022 2e kwartaal;11457;1930;258.0
3762;Doorvoer;Totaal;2022 juli;3213;530;82.0
3763;Doorvoer;Totaal;2022 augustus;2648;419;61.0
3764;Doorvoer;Totaal;2022 september;3215;524;67.0
3765;Doorvoer;Totaal;2022 3e kwartaal;9078;1474;212.0
3766;Doorvoer;Totaal;2022 oktober;4002;653;87.0
3767;Doorvoer;Totaal;2022 november;3539;581;75.0
3768;Doorvoer;Totaal;2022 december;3471;564;78.0
3769;Doorvoer;Totaal;2022 4e kwartaal;11013;1798;241.0
3770;Doorvoer;Totaal;2022;44084;7335;966.0
3771;Doorvoer;Totaal;2023 januari;3833;651;73.0
3772;Doorvoer;Totaal;2023 februari;3552;593;74.0
3773;Doorvoer;Totaal;2023 maart;4151;670;87.0
3774;Doorvoer;Totaal;2023 1e kwartaal;11536;1914;235.0
3775;Doorvoer;Totaal;2023 april;3972;645;74.0
3776;Doorvoer;Totaal;2023 mei;3938;641;71.0
3777;Doorvoer;Totaal;2023 juni;3450;553;71.0
3778;Doorvoer;Totaal;2023 2e kwartaal;11361;1839;217.0
3779;Doorvoer;Totaal;2023 juli;3058;493;74.0
3780;Doorvoer;Totaal;2023 augustus;3408;542;66.0
3781;Doorvoer;Totaal;2023 september;3432;553;66.0
3782;Doorvoer;Totaal;2023 3e kwartaal;9898;1589;207.0
3783;Doorvoer;Totaal;2023 oktober;3213;514;70.0
3784;Doorvoer;Totaal;2023 november;3785;621;63.0
3785;Doorvoer;Totaal;2023 december;3307;530;61.0
3786;Doorvoer;Totaal;2023 4e kwartaal;10306;1667;195.0
3787;Doorvoer;Totaal;2023;43103;7011;855.0
3788;Doorvoer;Totaal;2024 januari;3216;532;61.0
3789;Doorvoer;Totaal;2024 februari;3361;552;65.0
3790;Doorvoer;Totaal;2024 maart;3835;618;72.0
3791;Doorvoer;Totaal;2024 1e kwartaal;10413;1704;198.0
3792;Doorvoer;Totaal;2024 april;3708;602;67.0
3793;Doorvoer;Totaal;2024 mei;3764;607;67.0
3794;Doorvoer;Totaal;2024 juni;3614;575;69.0
3795;Doorvoer;Totaal;2024 2e kwartaal;11087;1785;204.0
3796;Doorvoer;Totaal;2024 juli;3697;597;76.0
3797;Doorvoer;Totaal;2024 augustus;3699;599;71.0
3798;Doorvoer;Totaal;2024 september;3664;591;74.0
3799;Doorvoer;Totaal;2024 3e kwartaal;11061;1788;223.0
3800;Doorvoer;Totaal;2024 oktober;4058;637;71.0
3801;Doorvoer;Totaal;2024 november;3722;586;64.0
3802;Doorvoer;Totaal;2024 december;3156;503;65.0
3803;Doorvoer;Totaal;2024 4e kwartaal;10938;1727;201.0
3804;Doorvoer;Totaal;2025 januari;3152;514;62.0
3805;Doorvoer;Totaal;2025 februari;3409;562;68.0
3806;Doorvoer;Totaal;2025 maart;3542;579;78.0
3807;Doorvoer;Totaal;2025 1e kwartaal;10104;1655;210.0
3808;Doorvoer;Droge bulk;2012 januari;2022;348;
3809;Doorvoer;Droge bulk;2012 februari;1935;329;
3810;Doorvoer;Droge bulk;2012 maart;2449;423;
3811;Doorvoer;Droge bulk;2012 1e kwartaal;6407;1101;
3812;Doorvoer;Droge bulk;2012 april;2158;360;
3813;Doorvoer;Droge bulk;2012 mei;2258;384;
3814;Doorvoer;Droge bulk;2012 juni;2333;400;
3815;Doorvoer;Droge bulk;2012 2e kwartaal;6749;1145;
3816;Doorvoer;Droge bulk;2012 juli;2077;361;
3817;Doorvoer;Droge bulk;2012 augustus;1961;340;
3818;Doorvoer;Droge bulk;2012 september;2240;390;
3819;Doorvoer;Droge bulk;2012 3e kwartaal;6279;1092;
3820;Doorvoer;Droge bulk;2012 oktober;2283;403;
3821;Doorvoer;Droge bulk;2012 november;2180;387;
3822;Doorvoer;Droge bulk;2012 december;1756;308;
3823;Doorvoer;Droge bulk;2012 4e kwartaal;6220;1099;
3824;Doorvoer;Droge bulk;2012;25658;4439;
3825;Doorvoer;Droge bulk;2013 januari;2052;358;
3826;Doorvoer;Droge bulk;2013 februari;2031;352;
3827;Doorvoer;Droge bulk;2013 maart;2274;401;
3828;Doorvoer;Droge bulk;2013 1e kwartaal;6359;1113;
3829;Doorvoer;Droge bulk;2013 april;1779;314;
3830;Doorvoer;Droge bulk;2013 mei;2260;383;
3831;Doorvoer;Droge bulk;2013 juni;2187;369;
3832;Doorvoer;Droge bulk;2013 2e kwartaal;6227;1067;
3833;Doorvoer;Droge bulk;2013 juli;1746;291;
3834;Doorvoer;Droge bulk;2013 augustus;1645;273;
3835;Doorvoer;Droge bulk;2013 september;2034;333;
3836;Doorvoer;Droge bulk;2013 3e kwartaal;5426;898;
3837;Doorvoer;Droge bulk;2013 oktober;2099;349;
3838;Doorvoer;Droge bulk;2013 november;2020;350;
3839;Doorvoer;Droge bulk;2013 december;1843;322;
3840;Doorvoer;Droge bulk;2013 4e kwartaal;5964;1022;
3841;Doorvoer;Droge bulk;2013;23977;4102;
3842;Doorvoer;Droge bulk;2014 januari;2101;363;
3843;Doorvoer;Droge bulk;2014 februari;2054;356;
3844;Doorvoer;Droge bulk;2014 maart;2024;344;
3845;Doorvoer;Droge bulk;2014 1e kwartaal;6179;1063;
3846;Doorvoer;Droge bulk;2014 april;1763;292;
3847;Doorvoer;Droge bulk;2014 mei;2024;326;
3848;Doorvoer;Droge bulk;2014 juni;1825;299;
3849;Doorvoer;Droge bulk;2014 2e kwartaal;5612;918;
3850;Doorvoer;Droge bulk;2014 juli;1898;316;
3851;Doorvoer;Droge bulk;2014 augustus;1924;320;
3852;Doorvoer;Droge bulk;2014 september;1894;316;
3853;Doorvoer;Droge bulk;2014 3e kwartaal;5716;952;
3854;Doorvoer;Droge bulk;2014 oktober;2102;356;
3855;Doorvoer;Droge bulk;2014 november;2034;346;
3856;Doorvoer;Droge bulk;2014 december;1613;270;
3857;Doorvoer;Droge bulk;2014 4e kwartaal;5750;973;
3858;Doorvoer;Droge bulk;2014;23260;3908;
3859;Doorvoer;Droge bulk;2015 januari;2065;348;
3860;Doorvoer;Droge bulk;2015 februari;1885;324;
3861;Doorvoer;Droge bulk;2015 maart;1985;335;
3862;Doorvoer;Droge bulk;2015 1e kwartaal;5936;1008;
3863;Doorvoer;Droge bulk;2015 april;1908;313;
3864;Doorvoer;Droge bulk;2015 mei;1810;299;
3865;Doorvoer;Droge bulk;2015 juni;1719;292;
3866;Doorvoer;Droge bulk;2015 2e kwartaal;5438;905;
3867;Doorvoer;Droge bulk;2015 juli;1598;275;
3868;Doorvoer;Droge bulk;2015 augustus;1442;237;
3869;Doorvoer;Droge bulk;2015 september;1503;242;
3870;Doorvoer;Droge bulk;2015 3e kwartaal;4543;755;
3871;Doorvoer;Droge bulk;2015 oktober;1494;245;
3872;Doorvoer;Droge bulk;2015 november;1494;243;
3873;Doorvoer;Droge bulk;2015 december;1554;256;
3874;Doorvoer;Droge bulk;2015 4e kwartaal;4543;745;
3875;Doorvoer;Droge bulk;2015;20462;3415;
3876;Doorvoer;Droge bulk;2016 januari;1933;331;
3877;Doorvoer;Droge bulk;2016 februari;1837;309;
3878;Doorvoer;Droge bulk;2016 maart;2060;347;
3879;Doorvoer;Droge bulk;2016 1e kwartaal;5831;988;
3880;Doorvoer;Droge bulk;2016 april;2028;336;
3881;Doorvoer;Droge bulk;2016 mei;1946;318;
3882;Doorvoer;Droge bulk;2016 juni;1985;326;
3883;Doorvoer;Droge bulk;2016 2e kwartaal;5959;981;
3884;Doorvoer;Droge bulk;2016 juli;1921;323;
3885;Doorvoer;Droge bulk;2016 augustus;1926;318;
3886;Doorvoer;Droge bulk;2016 september;1855;294;
3887;Doorvoer;Droge bulk;2016 3e kwartaal;5704;936;
3888;Doorvoer;Droge bulk;2016 oktober;1611;262;
3889;Doorvoer;Droge bulk;2016 november;2081;343;
3890;Doorvoer;Droge bulk;2016 december;1489;239;
3891;Doorvoer;Droge bulk;2016 4e kwartaal;5181;845;
3892;Doorvoer;Droge bulk;2016;22677;3752;
3893;Doorvoer;Droge bulk;2017 januari;1606;259;
3894;Doorvoer;Droge bulk;2017 februari;2187;353;
3895;Doorvoer;Droge bulk;2017 maart;2444;396;
3896;Doorvoer;Droge bulk;2017 1e kwartaal;6238;1010;
3897;Doorvoer;Droge bulk;2017 april;1910;309;
3898;Doorvoer;Droge bulk;2017 mei;2238;371;
3899;Doorvoer;Droge bulk;2017 juni;2005;324;
3900;Doorvoer;Droge bulk;2017 2e kwartaal;6154;1005;
3901;Doorvoer;Droge bulk;2017 juli;1760;292;
3902;Doorvoer;Droge bulk;2017 augustus;2086;342;
3903;Doorvoer;Droge bulk;2017 september;2048;325;
3904;Doorvoer;Droge bulk;2017 3e kwartaal;5895;960;
3905;Doorvoer;Droge bulk;2017 oktober;1939;312;
3906;Doorvoer;Droge bulk;2017 november;2075;351;
3907;Doorvoer;Droge bulk;2017 december;1740;290;
3908;Doorvoer;Droge bulk;2017 4e kwartaal;5755;953;
3909;Doorvoer;Droge bulk;2017;24044;3929;
3910;Doorvoer;Droge bulk;2018 januari;1791;296;
3911;Doorvoer;Droge bulk;2018 februari;1948;320;
3912;Doorvoer;Droge bulk;2018 maart;1940;320;
3913;Doorvoer;Droge bulk;2018 1e kwartaal;5680;937;
3914;Doorvoer;Droge bulk;2018 april;1983;317;
3915;Doorvoer;Droge bulk;2018 mei;1974;331;
3916;Doorvoer;Droge bulk;2018 juni;1922;313;
3917;Doorvoer;Droge bulk;2018 2e kwartaal;5880;962;
3918;Doorvoer;Droge bulk;2018 juli;1623;265;
3919;Doorvoer;Droge bulk;2018 augustus;1426;225;
3920;Doorvoer;Droge bulk;2018 september;1372;220;
3921;Doorvoer;Droge bulk;2018 3e kwartaal;4422;712;
3922;Doorvoer;Droge bulk;2018 oktober;1203;175;
3923;Doorvoer;Droge bulk;2018 november;1230;175;
3924;Doorvoer;Droge bulk;2018 december;1447;235;
3925;Doorvoer;Droge bulk;2018 4e kwartaal;3881;586;
3926;Doorvoer;Droge bulk;2018;19864;3198;
3927;Doorvoer;Droge bulk;2019 januari;1913;316;
3928;Doorvoer;Droge bulk;2019 februari;1738;281;
3929;Doorvoer;Droge bulk;2019 maart;1649;282;
3930;Doorvoer;Droge bulk;2019 1e kwartaal;5301;880;
3931;Doorvoer;Droge bulk;2019 april;1609;260;
3932;Doorvoer;Droge bulk;2019 mei;1967;320;
3933;Doorvoer;Droge bulk;2019 juni;1718;288;
3934;Doorvoer;Droge bulk;2019 2e kwartaal;5294;869;
3935;Doorvoer;Droge bulk;2019 juli;1502;248;
3936;Doorvoer;Droge bulk;2019 augustus;1340;221;
3937;Doorvoer;Droge bulk;2019 september;1343;217;
3938;Doorvoer;Droge bulk;2019 3e kwartaal;4186;688;
3939;Doorvoer;Droge bulk;2019 oktober;1629;262;
3940;Doorvoer;Droge bulk;2019 november;1580;260;
3941;Doorvoer;Droge bulk;2019 december;1388;231;
3942;Doorvoer;Droge bulk;2019 4e kwartaal;4597;754;
3943;Doorvoer;Droge bulk;2019;19379;3192;
3944;Doorvoer;Droge bulk;2020 januari;1500;253;
3945;Doorvoer;Droge bulk;2020 februari;1694;292;
3946;Doorvoer;Droge bulk;2020 maart;1651;282;
3947;Doorvoer;Droge bulk;2020 1e kwartaal;4846;828;
3948;Doorvoer;Droge bulk;2020 april;1315;223;
3949;Doorvoer;Droge bulk;2020 mei;1435;243;
3950;Doorvoer;Droge bulk;2020 juni;1524;260;
3951;Doorvoer;Droge bulk;2020 2e kwartaal;4276;726;
3952;Doorvoer;Droge bulk;2020 juli;1367;228;
3953;Doorvoer;Droge bulk;2020 augustus;1298;216;
3954;Doorvoer;Droge bulk;2020 september;1524;241;
3955;Doorvoer;Droge bulk;2020 3e kwartaal;4190;686;
3956;Doorvoer;Droge bulk;2020 oktober;1849;309;
3957;Doorvoer;Droge bulk;2020 november;1515;251;
3958;Doorvoer;Droge bulk;2020 december;1406;237;
3959;Doorvoer;Droge bulk;2020 4e kwartaal;4770;799;
3960;Doorvoer;Droge bulk;2020;18083;3041;
3961;Doorvoer;Droge bulk;2021 januari;1791;307;
3962;Doorvoer;Droge bulk;2021 februari;1440;236;
3963;Doorvoer;Droge bulk;2021 maart;1770;305;
3964;Doorvoer;Droge bulk;2021 1e kwartaal;5001;850;
3965;Doorvoer;Droge bulk;2021 april;1661;283;
3966;Doorvoer;Droge bulk;2021 mei;1717;279;
3967;Doorvoer;Droge bulk;2021 juni;1812;296;
3968;Doorvoer;Droge bulk;2021 2e kwartaal;5190;858;
3969;Doorvoer;Droge bulk;2021 juli;1601;267;
3970;Doorvoer;Droge bulk;2021 augustus;1830;300;
3971;Doorvoer;Droge bulk;2021 september;1720;278;
3972;Doorvoer;Droge bulk;2021 3e kwartaal;5152;845;
3973;Doorvoer;Droge bulk;2021 oktober;1555;248;
3974;Doorvoer;Droge bulk;2021 november;1518;248;
3975;Doorvoer;Droge bulk;2021 december;1765;271;
3976;Doorvoer;Droge bulk;2021 4e kwartaal;4838;767;
3977;Doorvoer;Droge bulk;2021;20184;3323;
3978;Doorvoer;Droge bulk;2022 januari;1898;327;
3979;Doorvoer;Droge bulk;2022 februari;1945;338;
3980;Doorvoer;Droge bulk;2022 maart;1977;327;
3981;Doorvoer;Droge bulk;2022 1e kwartaal;5821;993;
3982;Doorvoer;Droge bulk;2022 april;1698;280;
3983;Doorvoer;Droge bulk;2022 mei;1786;301;
3984;Doorvoer;Droge bulk;2022 juni;1605;275;
