ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
8476;Eigen vervoer;Binnenlands en bilateraal vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2023;28223.0
8477;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1975;
8478;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1976;
8479;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1977;
8480;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1978;
8481;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1979;
8482;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1980;
8483;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1981;
8484;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1982;2795.0
8485;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1983;3135.0
8486;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1984;3575.0
8487;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1985;3715.0
8488;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1986;3786.0
8489;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1987;4674.0
8490;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1988;4772.0
8491;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1989;5261.0
8492;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1990;5076.0
8493;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1991;4720.0
8494;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1992;4308.0
8495;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1993;4182.0
8496;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1994;5560.0
8497;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1995;4366.0
8498;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1996;3277.0
8499;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1997;2894.0
8500;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1998;2965.0
8501;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;1999;3078.0
8502;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2000;2878.0
8503;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2001;3334.0
8504;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2002;2445.0
8505;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2003;4999.0
8506;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2004;9393.0
8507;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2005;9071.0
8508;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2006;9656.0
8509;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2007;4608.0
8510;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2008;3459.0
8511;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2009;11409.0
8512;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2010;9082.0
8513;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2011;8688.0
8514;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2012;11862.0
8515;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2013;12235.0
8516;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2014;11991.0
8517;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2015;10722.0
8518;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2016;11256.0
8519;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2017;9912.0
8520;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2018;11176.0
8521;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2019;10083.0
8522;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2020;8930.0
8523;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2021;9285.0
8524;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2022;10107.0
8525;Eigen vervoer;Binnenlands en bilateraal vervoer;7 Meststoffen;2023;7622.0
8526;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1975;
8527;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1976;
8528;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1977;
8529;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1978;
8530;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1979;
8531;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1980;
8532;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1981;
8533;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1982;17325.0
8534;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1983;17216.0
8535;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1984;16163.0
8536;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1985;16456.0
8537;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1986;16680.0
8538;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1987;13900.0
8539;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1988;20794.0
8540;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1989;21930.0
8541;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1990;21686.0
8542;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1991;21682.0
8543;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1992;20025.0
8544;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1993;18430.0
8545;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1994;18239.0
8546;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1995;17926.0
8547;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1996;16693.0
8548;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1997;17498.0
8549;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1998;20609.0
8550;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;1999;24853.0
8551;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2000;21920.0
8552;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2001;24503.0
8553;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2002;23800.0
8554;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2003;21346.0
8555;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2004;28533.0
8556;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2005;29689.0
8557;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2006;32879.0
8558;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2007;24570.0
8559;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2008;24689.0
8560;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2009;36323.0
8561;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2010;23513.0
8562;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2011;23943.0
8563;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2012;19470.0
8564;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2013;22183.0
8565;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2014;16421.0
8566;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2015;16981.0
8567;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2016;18193.0
8568;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2017;17631.0
8569;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2018;15453.0
8570;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2019;17031.0
8571;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2020;14328.0
8572;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2021;13842.0
8573;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2022;13303.0
8574;Eigen vervoer;Binnenlands en bilateraal vervoer;8 Chemische producten;2023;11650.0
8575;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1975;
8576;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1976;
8577;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1977;
8578;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1978;
8579;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1979;
8580;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1980;
8581;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1981;
8582;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1982;17267.0
8583;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1983;17386.0
8584;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1984;16154.0
8585;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1985;15635.0
8586;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1986;16308.0
8587;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1987;16644.0
8588;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1988;19597.0
8589;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1989;19577.0
8590;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1990;19199.0
8591;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1991;18142.0
8592;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1992;18097.0
8593;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1993;16728.0
8594;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1994;21111.0
8595;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1995;22521.0
8596;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1996;20650.0
8597;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1997;38147.0
8598;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1998;38482.0
8599;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;1999;43127.0
8600;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2000;49422.0
8601;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2001;49196.0
8602;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2002;47541.0
8603;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2003;61740.0
8604;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2004;35319.0
8605;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2005;39682.0
8606;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2006;37743.0
8607;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2007;43397.0
8608;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2008;36644.0
8609;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2009;41447.0
8610;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2010;29340.0
8611;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2011;29875.0
8612;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2012;30993.0
8613;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2013;36706.0
8614;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2014;34219.0
8615;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2015;34502.0
8616;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2016;29773.0
8617;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2017;29018.0
8618;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2018;31492.0
8619;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2019;35157.0
8620;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2020;34939.0
8621;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2021;35155.0
8622;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2022;35638.0
8623;Eigen vervoer;Binnenlands en bilateraal vervoer;9 Voertuigen, machines en overige goe...;2023;34316.0
8624;Eigen vervoer;Binnenlands vervoer;Totaal;1975;
8625;Eigen vervoer;Binnenlands vervoer;Totaal;1976;137828.0
8626;Eigen vervoer;Binnenlands vervoer;Totaal;1977;138563.0
8627;Eigen vervoer;Binnenlands vervoer;Totaal;1978;132195.0
8628;Eigen vervoer;Binnenlands vervoer;Totaal;1979;132993.0
8629;Eigen vervoer;Binnenlands vervoer;Totaal;1980;157914.0
8630;Eigen vervoer;Binnenlands vervoer;Totaal;1981;156767.0
8631;Eigen vervoer;Binnenlands vervoer;Totaal;1982;164347.0
8632;Eigen vervoer;Binnenlands vervoer;Totaal;1983;155224.0
8633;Eigen vervoer;Binnenlands vervoer;Totaal;1984;151896.0
8634;Eigen vervoer;Binnenlands vervoer;Totaal;1985;143629.0
8635;Eigen vervoer;Binnenlands vervoer;Totaal;1986;150627.0
8636;Eigen vervoer;Binnenlands vervoer;Totaal;1987;141067.0
8637;Eigen vervoer;Binnenlands vervoer;Totaal;1988;161643.0
8638;Eigen vervoer;Binnenlands vervoer;Totaal;1989;157544.0
8639;Eigen vervoer;Binnenlands vervoer;Totaal;1990;156409.0
8640;Eigen vervoer;Binnenlands vervoer;Totaal;1991;146717.0
8641;Eigen vervoer;Binnenlands vervoer;Totaal;1992;141397.0
8642;Eigen vervoer;Binnenlands vervoer;Totaal;1993;127167.0
8643;Eigen vervoer;Binnenlands vervoer;Totaal;1994;125156.0
8644;Eigen vervoer;Binnenlands vervoer;Totaal;1995;122499.0
8645;Eigen vervoer;Binnenlands vervoer;Totaal;1996;113308.0
8646;Eigen vervoer;Binnenlands vervoer;Totaal;1997;132503.0
8647;Eigen vervoer;Binnenlands vervoer;Totaal;1998;133427.0
8648;Eigen vervoer;Binnenlands vervoer;Totaal;1999;155585.0
8649;Eigen vervoer;Binnenlands vervoer;Totaal;2000;156381.0
8650;Eigen vervoer;Binnenlands vervoer;Totaal;2001;151758.0
8651;Eigen vervoer;Binnenlands vervoer;Totaal;2002;148893.0
8652;Eigen vervoer;Binnenlands vervoer;Totaal;2003;143632.0
8653;Eigen vervoer;Binnenlands vervoer;Totaal;2004;157105.0
8654;Eigen vervoer;Binnenlands vervoer;Totaal;2005;173234.0
8655;Eigen vervoer;Binnenlands vervoer;Totaal;2006;166077.0
8656;Eigen vervoer;Binnenlands vervoer;Totaal;2007;154570.0
8657;Eigen vervoer;Binnenlands vervoer;Totaal;2008;133847.0
8658;Eigen vervoer;Binnenlands vervoer;Totaal;2009;173762.0
8659;Eigen vervoer;Binnenlands vervoer;Totaal;2010;137805.0
8660;Eigen vervoer;Binnenlands vervoer;Totaal;2011;143444.0
8661;Eigen vervoer;Binnenlands vervoer;Totaal;2012;138072.0
8662;Eigen vervoer;Binnenlands vervoer;Totaal;2013;145285.0
8663;Eigen vervoer;Binnenlands vervoer;Totaal;2014;136950.0
8664;Eigen vervoer;Binnenlands vervoer;Totaal;2015;132899.0
8665;Eigen vervoer;Binnenlands vervoer;Totaal;2016;122840.0
8666;Eigen vervoer;Binnenlands vervoer;Totaal;2017;117547.0
8667;Eigen vervoer;Binnenlands vervoer;Totaal;2018;117544.0
8668;Eigen vervoer;Binnenlands vervoer;Totaal;2019;125166.0
8669;Eigen vervoer;Binnenlands vervoer;Totaal;2020;122423.0
8670;Eigen vervoer;Binnenlands vervoer;Totaal;2021;121113.0
8671;Eigen vervoer;Binnenlands vervoer;Totaal;2022;116646.0
8672;Eigen vervoer;Binnenlands vervoer;Totaal;2023;109324.0
8673;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1975;
8674;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1976;11090.0
8675;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1977;13107.0
8676;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1978;12671.0
8677;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1979;11432.0
8678;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1980;14308.0
8679;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1981;13619.0
8680;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1982;14736.0
8681;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1983;14453.0
8682;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1984;14640.0
8683;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1985;13590.0
8684;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1986;13928.0
8685;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1987;14729.0
8686;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1988;16118.0
8687;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1989;15519.0
8688;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1990;15467.0
8689;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1991;16293.0
8690;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1992;15716.0
8691;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1993;14554.0
8692;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1994;15348.0
8693;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1995;15816.0
8694;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1996;14721.0
8695;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1997;15632.0
8696;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1998;15229.0
8697;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;1999;16517.0
8698;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2000;17620.0
8699;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2001;15485.0
8700;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2002;15580.0
8701;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2003;10484.0
8702;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2004;13934.0
8703;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2005;15056.0
8704;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2006;14214.0
8705;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2007;14336.0
8706;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2008;12905.0
8707;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2009;13937.0
8708;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2010;12595.0
8709;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2011;13029.0
8710;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2012;12826.0
8711;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2013;13678.0
8712;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2014;12856.0
8713;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2015;13400.0
8714;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2016;11710.0
8715;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2017;9575.0
8716;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2018;10346.0
8717;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2019;10943.0
8718;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2020;11249.0
8719;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2021;12576.0
8720;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2022;10910.0
8721;Eigen vervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2023;9625.0
8722;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1975;
8723;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1976;36631.0
8724;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1977;35521.0
8725;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1978;34900.0
8726;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1979;39423.0
8727;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1980;40211.0
8728;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1981;43114.0
8729;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1982;48329.0
8730;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1983;45885.0
8731;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1984;45680.0
8732;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1985;42896.0
8733;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1986;44380.0
8734;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1987;41794.0
8735;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1988;44626.0
8736;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1989;43119.0
8737;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1990;43888.0
8738;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1991;42336.0
8739;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1992;40528.0
8740;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1993;38013.0
8741;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1994;34415.0
8742;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1995;32491.0
8743;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1996;29917.0
8744;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1997;29879.0
8745;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1998;29555.0
8746;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1999;32608.0
8747;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2000;30251.0
8748;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2001;28461.0
8749;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2002;27737.0
8750;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2003;15345.0
8751;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2004;27880.0
8752;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2005;29592.0
8753;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2006;26518.0
8754;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2007;26497.0
8755;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2008;26045.0
8756;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2009;23268.0
8757;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2010;23746.0
8758;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2011;28095.0
8759;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2012;27786.0
8760;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2013;24210.0
8761;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2014;22391.0
8762;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2015;22294.0
8763;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2016;21848.0
8764;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2017;21265.0
8765;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2018;19314.0
8766;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2019;20675.0
8767;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2020;22600.0
8768;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2021;20569.0
8769;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2022;18898.0
8770;Eigen vervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2023;15973.0
8771;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1975;
8772;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1976;
8773;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1977;
8774;Eigen vervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1978;
