ID;RegioS;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
277;Noord-Nederland (LD);2020 2e kwartaal;98.3;2.0;8.4;5754;11.5;1.6;250389;1441
278;Noord-Nederland (LD);2020 3e kwartaal;101.3;3.0;8.8;6242;8.5;0.9;257277;1606
279;Noord-Nederland (LD);2020 4e kwartaal;103.9;2.5;9.9;6977;11.8;12.9;260088;1815
280;Noord-Nederland (LD);2020;100.0;8.8;8.8;24135;5.7;5.7;253843;6127
281;Noord-Nederland (LD);2021 1e kwartaal ;108.0;4.0;12.0;6070;-13.0;17.6;284376;1726
282;Noord-Nederland (LD);2021 2e kwartaal ;113.2;4.8;15.1;5455;-10.1;-5.2;284696;1553
283;Noord-Nederland (LD);2021 3e kwartaal ;121.7;7.5;20.1;5366;-1.6;-14.0;306234;1643
284;Noord-Nederland (LD);2021 4e kwartaal ;126.8;4.2;22.1;5348;-0.3;-23.3;311861;1668
285;Noord-Nederland (LD);2021;117.4;17.4;17.4;22239;-7.9;-7.9;296338;6590
286;Noord-Nederland (LD);2022 1e kwartaal;132.4;4.4;22.5;4273;-20.1;-29.6;330151;1411
287;Noord-Nederland (LD);2022 2e kwartaal;135.7;2.5;19.9;4660;9.1;-14.6;332556;1550
288;Noord-Nederland (LD);2022 3e kwartaal;136.3;0.4;12.0;4953;6.3;-7.7;342255;1695
289;Noord-Nederland (LD);2022 4e kwartaal;133.1;-2.3;5.0;5184;4.7;-3.1;324352;1681
290;Noord-Nederland (LD);2022;134.4;14.4;14.4;19070;-14.3;-14.3;332306;6337
291;Noord-Nederland (LD);2023 1e kwartaal;130.7;-1.8;-1.3;3721;-28.2;-12.9;331346;1233
292;Noord-Nederland (LD);2023 2e kwartaal;128.8;-1.4;-5.1;4396;18.1;-5.7;323114;1420
293;Noord-Nederland (LD);2023 3e kwartaal;130.7;1.5;-4.1;4620;5.1;-6.7;326685;1509
294;Noord-Nederland (LD);2023 4e kwartaal;134.3;2.7;0.9;4926;6.6;-5.0;333379;1642
295;Noord-Nederland (LD);2023;131.1;-2.4;-2.4;17663;-7.4;-7.4;328645;5805
296;Noord-Nederland (LD);2024 1e kwartaal;136.8;1.8;4.7;4232;-14.1;13.7;343353;1453
297;Noord-Nederland (LD);2024 2e kwartaal;140.6;2.8;9.2;4684;10.7;6.6;345513;1618
298;Noord-Nederland (LD);2024 3e kwartaal;146.2;3.9;11.8;5225;11.6;13.1;364814;1906
299;Noord-Nederland (LD);2024 4e kwartaal;150.5;3.0;12.1;5816;11.3;18.1;366441;2131
300;Noord-Nederland (LD);2024;143.5;9.5;9.5;19957;13.0;13.0;356207;7109
301;Noord-Nederland (LD);2025 1e kwartaal;153.6;2.0;12.3;4893;-15.9;15.6;377906;1849
302;Oost-Nederland (LD);1995 1e kwartaal;31.5;;;5757;;;90657;522
303;Oost-Nederland (LD);1995 2e kwartaal;32.1;2.0;;6996;21.5;;94113;658
304;Oost-Nederland (LD);1995 3e kwartaal;32.9;2.4;;7983;14.1;;96283;769
305;Oost-Nederland (LD);1995 4e kwartaal;33.5;1.9;;8953;12.2;;97100;869
306;Oost-Nederland (LD);1995;32.5;;;29689;;;94927;2818
307;Oost-Nederland (LD);1996 1e kwartaal;34.0;1.7;8.2;6766;-24.4;17.5;98466;666
308;Oost-Nederland (LD);1996 2e kwartaal;35.4;4.1;10.4;8728;29.0;24.8;101211;883
309;Oost-Nederland (LD);1996 3e kwartaal;36.4;2.9;10.9;9635;10.4;20.7;105938;1021
310;Oost-Nederland (LD);1996 4e kwartaal;37.5;2.9;12.0;10035;4.2;12.1;106297;1067
311;Oost-Nederland (LD);1996;35.9;10.4;10.4;35164;18.4;18.4;103429;3637
312;Oost-Nederland (LD);1997 1e kwartaal;38.1;1.6;11.9;6929;-31.0;2.4;107589;745
313;Oost-Nederland (LD);1997 2e kwartaal;39.3;3.1;10.9;9102;31.4;4.3;111596;1016
314;Oost-Nederland (LD);1997 3e kwartaal;40.4;2.7;10.7;10224;12.3;6.1;116036;1186
315;Oost-Nederland (LD);1997 4e kwartaal;41.3;2.2;10.0;11447;12.0;14.1;116904;1338
316;Oost-Nederland (LD);1997;39.8;10.9;10.9;37702;7.2;7.2;113675;4286
317;Oost-Nederland (LD);1998 1e kwartaal;41.9;1.7;10.1;7730;-32.5;11.6;119381;923
318;Oost-Nederland (LD);1998 2e kwartaal;43.1;2.7;9.6;9486;22.7;4.2;121485;1152
319;Oost-Nederland (LD);1998 3e kwartaal;44.5;3.4;10.3;10347;9.1;1.2;126502;1309
320;Oost-Nederland (LD);1998 4e kwartaal;46.0;3.4;11.6;11749;13.6;2.6;129326;1519
321;Oost-Nederland (LD);1998;43.9;10.4;10.4;39312;4.3;4.3;124735;4904
322;Oost-Nederland (LD);1999 1e kwartaal;47.9;4.0;14.1;9051;-23.0;17.1;131601;1191
323;Oost-Nederland (LD);1999 2e kwartaal;49.7;3.9;15.4;10519;16.2;10.9;139448;1467
324;Oost-Nederland (LD);1999 3e kwartaal;52.4;5.5;17.7;11503;9.4;11.2;148231;1705
325;Oost-Nederland (LD);1999 4e kwartaal;55.1;5.0;19.6;11540;0.3;-1.8;158263;1826
326;Oost-Nederland (LD);1999;51.3;16.8;16.8;42613;8.4;8.4;145248;6189
327;Oost-Nederland (LD);2000 1e kwartaal;57.5;4.4;20.1;7685;-33.4;-15.1;160232;1231
328;Oost-Nederland (LD);2000 2e kwartaal;59.9;4.2;20.5;9305;21.1;-11.5;169322;1576
329;Oost-Nederland (LD);2000 3e kwartaal;62.1;3.7;18.5;9777;5.1;-15.0;177566;1736
330;Oost-Nederland (LD);2000 4e kwartaal;63.6;2.5;15.6;10353;5.9;-10.3;184894;1914
331;Oost-Nederland (LD);2000;60.8;18.6;18.6;37120;-12.9;-12.9;173955;6457
332;Oost-Nederland (LD);2001 1e kwartaal;65.6;3.0;14.0;7598;-26.6;-1.1;182599;1387
333;Oost-Nederland (LD);2001 2e kwartaal;67.0;2.1;11.8;9664;27.2;3.9;189029;1827
334;Oost-Nederland (LD);2001 3e kwartaal;68.2;1.8;9.7;10732;11.1;9.8;189945;2038
335;Oost-Nederland (LD);2001 4e kwartaal;69.0;1.2;8.4;11740;9.4;13.4;192851;2264
336;Oost-Nederland (LD);2001;67.4;10.9;10.9;39734;7.0;7.0;189176;7517
337;Oost-Nederland (LD);2002 1e kwartaal;70.1;1.6;6.8;9076;-22.7;19.5;191911;1742
338;Oost-Nederland (LD);2002 2e kwartaal;71.3;1.8;6.6;9781;7.8;1.2;199146;1948
339;Oost-Nederland (LD);2002 3e kwartaal;72.7;1.9;6.6;10601;8.4;-1.2;202628;2148
340;Oost-Nederland (LD);2002 4e kwartaal;72.6;-0.1;5.3;10864;2.5;-7.5;201996;2194
341;Oost-Nederland (LD);2002;71.7;6.3;6.3;40322;1.5;1.5;199201;8032
342;Oost-Nederland (LD);2003 1e kwartaal;73.2;0.8;4.4;8028;-26.1;-11.5;200399;1609
343;Oost-Nederland (LD);2003 2e kwartaal;73.6;0.6;3.2;9574;19.3;-2.1;203629;1950
344;Oost-Nederland (LD);2003 3e kwartaal;74.3;0.9;2.2;10411;8.7;-1.8;204451;2129
345;Oost-Nederland (LD);2003 4e kwartaal;75.3;1.4;3.7;11619;11.6;7.0;210907;2451
346;Oost-Nederland (LD);2003;74.1;3.4;3.4;39632;-1.7;-1.7;205324;8137
347;Oost-Nederland (LD);2004 1e kwartaal;76.2;1.2;4.2;7598;-34.6;-5.4;210269;1598
348;Oost-Nederland (LD);2004 2e kwartaal;76.7;0.7;4.2;9566;25.9;-0.1;214817;2055
349;Oost-Nederland (LD);2004 3e kwartaal;77.6;1.1;4.4;10079;5.4;-3.2;215950;2177
350;Oost-Nederland (LD);2004 4e kwartaal;78.0;0.5;3.5;10868;7.8;-6.5;211863;2303
351;Oost-Nederland (LD);2004;77.1;4.1;4.1;38111;-3.8;-3.8;213368;8132
352;Oost-Nederland (LD);2005 1e kwartaal;78.2;0.2;2.5;8184;-24.7;7.7;212949;1743
353;Oost-Nederland (LD);2005 2e kwartaal;79.1;1.2;3.1;10167;24.2;6.3;217952;2216
354;Oost-Nederland (LD);2005 3e kwartaal;79.8;0.9;2.9;11066;8.8;9.8;221703;2453
355;Oost-Nederland (LD);2005 4e kwartaal;80.6;0.9;3.3;11659;5.4;7.3;223487;2606
356;Oost-Nederland (LD);2005;79.4;3.0;3.0;41076;7.8;7.8;219537;9018
357;Oost-Nederland (LD);2006 1e kwartaal;81.7;1.5;4.6;9489;-18.6;15.9;225538;2140
358;Oost-Nederland (LD);2006 2e kwartaal;82.3;0.7;4.0;10515;10.8;3.4;230067;2419
359;Oost-Nederland (LD);2006 3e kwartaal;83.2;1.1;4.2;10798;2.7;-2.4;234630;2534
360;Oost-Nederland (LD);2006 4e kwartaal;83.1;-0.1;3.1;10913;1.1;-6.4;231322;2524
361;Oost-Nederland (LD);2006;82.6;4.0;4.0;41715;1.6;1.6;230546;9617
362;Oost-Nederland (LD);2007 1e kwartaal;84.1;1.2;2.9;8716;-20.1;-8.1;236328;2060
363;Oost-Nederland (LD);2007 2e kwartaal;85.0;1.1;3.3;9894;13.5;-5.9;241603;2390
364;Oost-Nederland (LD);2007 3e kwartaal;85.9;1.1;3.2;10276;3.9;-4.8;244701;2515
365;Oost-Nederland (LD);2007 4e kwartaal;85.9;0.0;3.4;10532;2.5;-3.5;240198;2530
366;Oost-Nederland (LD);2007;85.2;3.2;3.2;39418;-5.5;-5.5;240869;9495
367;Oost-Nederland (LD);2008 1e kwartaal;86.5;0.7;2.9;7872;-25.3;-9.7;241557;1902
368;Oost-Nederland (LD);2008 2e kwartaal;86.8;0.3;2.1;9379;19.1;-5.2;245605;2304
369;Oost-Nederland (LD);2008 3e kwartaal;87.4;0.7;1.7;9546;1.8;-7.1;247291;2361
370;Oost-Nederland (LD);2008 4e kwartaal;86.8;-0.6;1.1;8898;-6.8;-15.5;243619;2168
371;Oost-Nederland (LD);2008;86.9;1.9;1.9;35695;-9.4;-9.4;244668;8733
372;Oost-Nederland (LD);2009 1e kwartaal;85.9;-1.0;-0.7;5184;-41.7;-34.1;240620;1247
373;Oost-Nederland (LD);2009 2e kwartaal;84.4;-1.8;-2.8;5965;15.1;-36.4;232601;1387
374;Oost-Nederland (LD);2009 3e kwartaal;82.9;-1.7;-5.1;6438;7.9;-32.6;225615;1453
375;Oost-Nederland (LD);2009 4e kwartaal;82.7;-0.2;-4.8;7142;10.9;-19.7;228062;1629
376;Oost-Nederland (LD);2009;84.0;-3.3;-3.3;24729;-30.7;-30.7;231152;5716
377;Oost-Nederland (LD);2010 1e kwartaal;82.1;-0.7;-4.5;5282;-26.0;1.9;229140;1210
378;Oost-Nederland (LD);2010 2e kwartaal;82.6;0.6;-2.1;6190;17.2;3.8;231150;1431
379;Oost-Nederland (LD);2010 3e kwartaal;82.8;0.2;-0.1;6313;2.0;-1.9;232618;1469
380;Oost-Nederland (LD);2010 4e kwartaal;81.7;-1.3;-1.2;6614;4.8;-7.4;228731;1513
381;Oost-Nederland (LD);2010;82.3;-2.0;-2.0;24399;-1.3;-1.3;230439;5622
382;Oost-Nederland (LD);2011 1e kwartaal;81.2;-0.6;-1.1;5408;-18.2;2.4;227552;1231
383;Oost-Nederland (LD);2011 2e kwartaal;80.4;-0.9;-2.7;5594;3.4;-9.6;230692;1290
384;Oost-Nederland (LD);2011 3e kwartaal;79.6;-1.0;-3.8;5955;6.5;-5.7;231290;1377
385;Oost-Nederland (LD);2011 4e kwartaal;78.5;-1.5;-4.0;6163;3.5;-6.8;222512;1371
386;Oost-Nederland (LD);2011;79.9;-2.9;-2.9;23120;-5.2;-5.2;227931;5270
387;Oost-Nederland (LD);2012 1e kwartaal;77.7;-1.0;-4.3;4673;-24.2;-13.6;225993;1056
388;Oost-Nederland (LD);2012 2e kwartaal;76.3;-1.9;-5.1;6989;49.6;24.9;225750;1578
389;Oost-Nederland (LD);2012 3e kwartaal;73.2;-4.0;-8.0;4477;-35.9;-24.8;208036;931
390;Oost-Nederland (LD);2012 4e kwartaal;73.0;-0.3;-6.9;7020;56.8;13.9;211492;1485
391;Oost-Nederland (LD);2012;75.1;-6.1;-6.1;23159;0.2;0.2;218053;5050
392;Oost-Nederland (LD);2013 1e kwartaal;71.5;-2.1;-8.0;4554;-35.1;-2.5;203670;928
393;Oost-Nederland (LD);2013 2e kwartaal;69.7;-2.4;-8.6;4204;-7.7;-39.8;201022;845
394;Oost-Nederland (LD);2013 3e kwartaal;70.1;0.6;-4.2;5596;33.1;25.0;205244;1149
395;Oost-Nederland (LD);2013 4e kwartaal;69.6;-0.7;-4.6;7054;26.1;0.5;202331;1427
396;Oost-Nederland (LD);2013;70.2;-6.4;-6.4;21408;-7.6;-7.6;203120;4348
397;Oost-Nederland (LD);2014 1e kwartaal;70.1;0.7;-1.9;5558;-21.2;22.0;203975;1134
398;Oost-Nederland (LD);2014 2e kwartaal;70.3;0.2;0.8;6510;17.1;54.9;208612;1358
399;Oost-Nederland (LD);2014 3e kwartaal;70.5;0.3;0.5;7260;11.5;29.7;212130;1540
400;Oost-Nederland (LD);2014 4e kwartaal;70.6;0.2;1.4;9687;33.4;37.3;213337;2067
401;Oost-Nederland (LD);2014;70.4;0.2;0.2;29015;35.5;35.5;210182;6098
402;Oost-Nederland (LD);2015 1e kwartaal;70.9;0.4;1.2;6658;-31.3;19.8;206794;1377
403;Oost-Nederland (LD);2015 2e kwartaal;71.1;0.2;1.1;7522;13.0;15.5;214338;1612
404;Oost-Nederland (LD);2015 3e kwartaal;71.9;1.2;2.0;9597;27.6;32.2;216290;2076
405;Oost-Nederland (LD);2015 4e kwartaal;72.1;0.3;2.1;9793;2.0;1.1;217902;2134
406;Oost-Nederland (LD);2015;71.5;1.6;1.6;33570;15.7;15.7;214439;7199
407;Oost-Nederland (LD);2016 1e kwartaal;73.1;1.4;3.1;8107;-17.2;21.8;220740;1790
408;Oost-Nederland (LD);2016 2e kwartaal;73.5;0.5;3.4;9691;19.5;28.8;220583;2138
409;Oost-Nederland (LD);2016 3e kwartaal;75.0;2.1;4.3;12051;24.4;25.6;229013;2760
410;Oost-Nederland (LD);2016 4e kwartaal;75.7;0.9;4.9;12323;2.3;25.8;228242;2813
411;Oost-Nederland (LD);2016;74.3;3.9;3.9;42172;25.6;25.6;225260;9500
412;Oost-Nederland (LD);2017 1e kwartaal;76.9;1.7;5.2;11594;-5.9;43.0;238741;2768
413;Oost-Nederland (LD);2017 2e kwartaal;78.2;1.7;6.4;12141;4.7;25.3;240001;2914
414;Oost-Nederland (LD);2017 3e kwartaal;80.1;2.4;6.8;12694;4.6;5.3;247536;3142
415;Oost-Nederland (LD);2017 4e kwartaal;81.7;2.0;7.9;13900;9.5;12.8;245276;3409
416;Oost-Nederland (LD);2017;79.2;6.6;6.6;50329;19.3;19.3;243068;12233
417;Oost-Nederland (LD);2018 1e kwartaal;83.5;2.3;8.6;10694;-23.1;-7.8;255206;2729
418;Oost-Nederland (LD);2018 2e kwartaal;85.0;1.8;8.7;11138;4.2;-8.3;258866;2883
419;Oost-Nederland (LD);2018 3e kwartaal;86.9;2.3;8.5;11766;5.6;-7.3;265965;3129
420;Oost-Nederland (LD);2018 4e kwartaal;88.6;1.9;8.5;12079;2.7;-13.1;271745;3282
421;Oost-Nederland (LD);2018;86.0;8.6;8.6;45677;-9.2;-9.2;263244;12024
422;Oost-Nederland (LD);2019 1e kwartaal;90.0;1.6;7.8;9876;-18.2;-7.6;275104;2717
423;Oost-Nederland (LD);2019 2e kwartaal;91.0;1.1;7.1;11059;12.0;-0.7;276497;3058
424;Oost-Nederland (LD);2019 3e kwartaal;93.0;2.2;7.0;12473;12.8;6.0;284538;3549
425;Oost-Nederland (LD);2019 4e kwartaal;94.1;1.2;6.2;12662;1.5;4.8;288139;3648
426;Oost-Nederland (LD);2019;92.0;7.0;7.0;46070;0.9;0.9;281575;12972
427;Oost-Nederland (LD);2020 1e kwartaal;96.5;2.6;7.2;10945;-13.6;10.8;297794;3259
428;Oost-Nederland (LD);2020 2e kwartaal;98.7;2.3;8.5;11889;8.6;7.5;305314;3630
429;Oost-Nederland (LD);2020 3e kwartaal;101.1;2.4;8.8;12908;8.6;3.5;310811;4012
430;Oost-Nederland (LD);2020 4e kwartaal;103.6;2.5;10.2;13720;6.3;8.4;315857;4334
431;Oost-Nederland (LD);2020;100.0;8.7;8.7;49462;7.4;7.4;308009;15235
432;Oost-Nederland (LD);2021 1e kwartaal ;107.8;4.0;11.7;13617;-0.8;24.4;343387;4676
433;Oost-Nederland (LD);2021 2e kwartaal ;113.0;4.9;14.4;11033;-19.0;-7.2;344731;3803
434;Oost-Nederland (LD);2021 3e kwartaal ;120.7;6.8;19.3;10745;-2.6;-16.8;371343;3990
435;Oost-Nederland (LD);2021 4e kwartaal ;125.8;4.3;21.4;10593;-1.4;-22.8;381133;4037
436;Oost-Nederland (LD);2021;116.8;16.8;16.8;45988;-7.0;-7.0;358936;16507
437;Oost-Nederland (LD);2022 1e kwartaal;131.7;4.6;22.2;9047;-14.6;-33.6;393425;3559
438;Oost-Nederland (LD);2022 2e kwartaal;135.4;2.8;19.8;9735;7.6;-11.8;409057;3982
439;Oost-Nederland (LD);2022 3e kwartaal;136.5;0.8;13.1;10423;7.1;-3.0;414168;4317
440;Oost-Nederland (LD);2022 4e kwartaal;133.0;-2.6;5.7;10716;2.8;1.2;393766;4220
441;Oost-Nederland (LD);2022;134.1;14.8;14.8;39921;-13.2;-13.2;402744;16078
442;Oost-Nederland (LD);2023 1e kwartaal;131.4;-1.2;-0.2;8567;-20.1;-5.3;395790;3391
443;Oost-Nederland (LD);2023 2e kwartaal;129.3;-1.6;-4.5;9055;5.7;-7.0;390232;3534
444;Oost-Nederland (LD);2023 3e kwartaal;130.9;1.3;-4.1;9431;4.2;-9.5;400121;3774
445;Oost-Nederland (LD);2023 4e kwartaal;132.6;1.3;-0.3;10325;9.5;-3.6;398952;4119
446;Oost-Nederland (LD);2023;131.1;-2.3;-2.3;37378;-6.4;-6.4;396409;14817
447;Oost-Nederland (LD);2024 1e kwartaal;136.1;2.6;3.6;9149;-11.4;6.8;409771;3749
448;Oost-Nederland (LD);2024 2e kwartaal;139.9;2.8;8.2;9811;7.2;8.3;417451;4096
449;Oost-Nederland (LD);2024 3e kwartaal;145.4;3.9;11.1;10828;10.4;14.8;432223;4680
450;Oost-Nederland (LD);2024 4e kwartaal;148.7;2.3;12.1;11800;9.0;14.3;443091;5228
451;Oost-Nederland (LD);2024;142.5;8.8;8.8;41588;11.3;11.3;426882;17753
452;Oost-Nederland (LD);2025 1e kwartaal;152.1;2.3;11.8;10545;-10.6;15.3;449345;4738
453;West-Nederland (LD);1995 1e kwartaal;26.7;;;15208;;;91284;1388
454;West-Nederland (LD);1995 2e kwartaal;27.0;1.2;;17742;16.7;;94333;1674
455;West-Nederland (LD);1995 3e kwartaal;27.6;2.3;;19533;10.1;;98639;1927
456;West-Nederland (LD);1995 4e kwartaal;27.9;1.0;;21960;12.4;;98534;2164
457;West-Nederland (LD);1995;27.3;;;74443;;;96079;7152
458;West-Nederland (LD);1996 1e kwartaal;28.6;2.4;7.0;17657;-19.6;16.1;99468;1756
459;West-Nederland (LD);1996 2e kwartaal;29.4;3.0;9.0;20715;17.3;16.8;103235;2139
460;West-Nederland (LD);1996 3e kwartaal;30.4;3.2;9.9;21824;5.4;11.7;107142;2338
461;West-Nederland (LD);1996 4e kwartaal;31.1;2.3;11.4;23158;6.1;5.5;110071;2549
462;West-Nederland (LD);1996;29.9;9.3;9.3;83354;12.0;12.0;105359;8782
463;West-Nederland (LD);1997 1e kwartaal;32.0;2.8;11.9;17496;-24.4;-0.9;109562;1917
464;West-Nederland (LD);1997 2e kwartaal;32.9;3.1;11.9;22177;26.8;7.1;115066;2552
465;West-Nederland (LD);1997 3e kwartaal;33.9;3.0;11.7;23093;4.1;5.8;119206;2753
466;West-Nederland (LD);1997 4e kwartaal;34.7;2.3;11.7;24383;5.6;5.3;120220;2931
467;West-Nederland (LD);1997;33.4;11.8;11.8;87149;4.6;4.6;116500;10153
468;West-Nederland (LD);1998 1e kwartaal;35.3;1.8;10.6;18618;-23.6;6.4;122176;2275
469;West-Nederland (LD);1998 2e kwartaal;36.5;3.2;10.7;22630;21.5;2.0;125673;2844
470;West-Nederland (LD);1998 3e kwartaal;37.7;3.3;11.0;23990;6.0;3.9;131641;3158
471;West-Nederland (LD);1998 4e kwartaal;38.5;2.3;11.1;26253;9.4;7.7;132108;3468
472;West-Nederland (LD);1998;37.0;10.8;10.8;91491;5.0;5.0;128373;11745
473;West-Nederland (LD);1999 1e kwartaal;40.1;3.9;13.3;19850;-24.4;6.6;136035;2700
474;West-Nederland (LD);1999 2e kwartaal;41.9;4.7;15.0;23190;16.8;2.5;145345;3371
475;West-Nederland (LD);1999 3e kwartaal;44.1;5.2;17.1;25787;11.2;7.5;155152;4001
476;West-Nederland (LD);1999 4e kwartaal;46.1;4.5;19.6;26359;2.2;0.4;161555;4258
477;West-Nederland (LD);1999;43.1;16.4;16.4;95186;4.0;4.0;150549;14330
478;West-Nederland (LD);2000 1e kwartaal;48.0;4.0;19.8;19253;-27.0;-3.0;165335;3183
479;West-Nederland (LD);2000 2e kwartaal;49.8;3.8;18.8;22649;17.6;-2.3;174948;3962
480;West-Nederland (LD);2000 3e kwartaal;51.9;4.2;17.6;23630;4.3;-8.4;186019;4396
481;West-Nederland (LD);2000 4e kwartaal;53.1;2.4;15.2;25804;9.2;-2.1;186696;4818
482;West-Nederland (LD);2000;50.7;17.8;17.8;91336;-4.0;-4.0;179105;16359
483;West-Nederland (LD);2001 1e kwartaal;54.5;2.6;13.6;18253;-29.3;-5.2;186605;3406
484;West-Nederland (LD);2001 2e kwartaal;56.0;2.6;12.3;23006;26.0;1.6;193572;4453
485;West-Nederland (LD);2001 3e kwartaal;57.2;2.2;10.2;25410;10.4;7.5;199952;5081
486;West-Nederland (LD);2001 4e kwartaal;57.7;0.9;8.6;27262;7.3;5.7;198378;5408
487;West-Nederland (LD);2001;56.3;11.1;11.1;93931;2.8;2.8;195339;18348
488;West-Nederland (LD);2002 1e kwartaal;58.6;1.6;7.5;21336;-21.7;16.9;202230;4315
489;West-Nederland (LD);2002 2e kwartaal;59.5;1.6;6.4;23006;7.8;0.0;205943;4738
490;West-Nederland (LD);2002 3e kwartaal;60.4;1.4;5.6;25704;11.7;1.2;209605;5388
491;West-Nederland (LD);2002 4e kwartaal;60.2;-0.4;4.3;25973;1.0;-4.7;206436;5362
492;West-Nederland (LD);2002;59.7;5.9;5.9;96019;2.2;2.2;206232;19802
493;West-Nederland (LD);2003 1e kwartaal;61.0;1.3;4.1;19342;-25.5;-9.3;205276;3970
494;West-Nederland (LD);2003 2e kwartaal;61.5;0.9;3.3;22002;13.8;-4.4;209209;4603
495;West-Nederland (LD);2003 3e kwartaal;62.2;1.1;2.9;23860;8.4;-7.2;212047;5059
496;West-Nederland (LD);2003 4e kwartaal;62.7;0.9;4.2;27884;16.9;7.4;215043;5996
497;West-Nederland (LD);2003;61.8;3.6;3.6;93088;-3.1;-3.1;210867;19629
498;West-Nederland (LD);2004 1e kwartaal;63.3;1.0;3.9;19961;-28.4;3.2;214499;4282
499;West-Nederland (LD);2004 2e kwartaal;64.1;1.2;4.2;23526;17.9;6.9;218587;5142
500;West-Nederland (LD);2004 3e kwartaal;65.0;1.5;4.6;24507;4.2;2.7;224719;5507
501;West-Nederland (LD);2004 4e kwartaal;65.2;0.3;4.0;26603;8.6;-4.6;218312;5808
502;West-Nederland (LD);2004;64.4;4.2;4.2;94597;1.6;1.6;219236;20739
503;West-Nederland (LD);2005 1e kwartaal;66.0;1.3;4.2;20531;-22.8;2.9;223309;4585
504;West-Nederland (LD);2005 2e kwartaal;66.8;1.2;4.2;24847;21.0;5.6;227463;5652
505;West-Nederland (LD);2005 3e kwartaal;67.6;1.2;4.0;27491;10.6;12.2;236081;6490
506;West-Nederland (LD);2005 4e kwartaal;67.9;0.5;4.2;29154;6.0;9.6;233569;6809
507;West-Nederland (LD);2005;67.1;4.1;4.1;102023;7.9;7.9;230694;23536
508;West-Nederland (LD);2006 1e kwartaal;69.0;1.6;4.5;23554;-19.2;14.7;237338;5590
509;West-Nederland (LD);2006 2e kwartaal;69.8;1.2;4.4;26015;10.4;4.7;242600;6311
510;West-Nederland (LD);2006 3e kwartaal;70.9;1.6;4.9;26495;1.8;-3.6;251739;6670
511;West-Nederland (LD);2006 4e kwartaal;71.3;0.7;5.1;27216;2.7;-6.6;246854;6718
512;West-Nederland (LD);2006;70.2;4.7;4.7;103280;1.2;1.2;244866;25290
513;West-Nederland (LD);2007 1e kwartaal;72.1;1.1;4.6;22772;-16.3;-3.3;251220;5721
514;West-Nederland (LD);2007 2e kwartaal;73.2;1.5;4.9;24937;9.5;-4.1;255095;6361
515;West-Nederland (LD);2007 3e kwartaal;74.8;2.2;5.5;26056;4.5;-1.7;267372;6967
516;West-Nederland (LD);2007 4e kwartaal;75.2;0.6;5.4;27195;4.4;-0.1;263250;7159
517;West-Nederland (LD);2007;73.8;5.1;5.1;100960;-2.2;-2.2;259586;26208
518;West-Nederland (LD);2008 1e kwartaal;76.1;1.2;5.5;20958;-22.9;-8.0;266300;5581
519;West-Nederland (LD);2008 2e kwartaal;76.6;0.6;4.6;23990;14.5;-3.8;266020;6382
520;West-Nederland (LD);2008 3e kwartaal;77.7;1.4;3.9;24354;1.5;-6.5;274447;6684
521;West-Nederland (LD);2008 4e kwartaal;77.0;-0.8;2.4;22524;-7.5;-17.2;265629;5983
522;West-Nederland (LD);2008;76.9;4.1;4.1;91826;-9.0;-9.0;268223;24630
523;West-Nederland (LD);2009 1e kwartaal;76.5;-0.7;0.4;13902;-38.3;-33.7;257918;3586
524;West-Nederland (LD);2009 2e kwartaal;74.4;-2.6;-2.8;15246;9.7;-36.4;245102;3737
525;West-Nederland (LD);2009 3e kwartaal;73.7;-0.9;-5.1;16887;10.8;-30.7;245595;4147
526;West-Nederland (LD);2009 4e kwartaal;73.2;-0.7;-4.9;18885;11.8;-16.2;251511;4750
527;West-Nederland (LD);2009;74.5;-3.1;-3.1;64920;-29.3;-29.3;249839;16220
528;West-Nederland (LD);2010 1e kwartaal;72.9;-0.4;-4.6;14372;-23.9;3.4;249099;3580
529;West-Nederland (LD);2010 2e kwartaal;73.1;0.2;-1.8;16095;12.0;5.6;254024;4089
530;West-Nederland (LD);2010 3e kwartaal;73.2;0.1;-0.7;16413;2.0;-2.8;260099;4269
531;West-Nederland (LD);2010 4e kwartaal;72.6;-0.9;-0.9;17130;4.4;-9.3;250481;4291
532;West-Nederland (LD);2010;72.9;-2.0;-2.0;64010;-1.4;-1.4;253528;16228
533;West-Nederland (LD);2011 1e kwartaal;72.4;-0.2;-0.7;14517;-15.3;1.0;255606;3711
534;West-Nederland (LD);2011 2e kwartaal;72.1;-0.4;-1.4;15259;5.1;-5.2;256224;3910
535;West-Nederland (LD);2011 3e kwartaal;71.8;-0.4;-1.9;15580;2.1;-5.1;263524;4106
536;West-Nederland (LD);2011 4e kwartaal;70.4;-1.9;-2.9;16286;4.5;-4.9;247649;4033
537;West-Nederland (LD);2011;71.7;-1.7;-1.7;61642;-3.7;-3.7;255658;15759
538;West-Nederland (LD);2012 1e kwartaal;69.6;-1.2;-3.9;12295;-24.5;-15.3;250340;3078
539;West-Nederland (LD);2012 2e kwartaal;68.3;-1.9;-5.3;17345;41.1;13.7;247533;4293
