ID;Bronnen;Emissies;Perioden;EmissiesNederlandsGrondgebied_1
6984;"Mobiele werktuigen; landbouw";VOS door verbranding;1998;3.414
6985;"Mobiele werktuigen; landbouw";VOS door verbranding;1999;3.557
6986;"Mobiele werktuigen; landbouw";VOS door verbranding;2000;3.458
6987;"Mobiele werktuigen; landbouw";VOS door verbranding;2001;3.301
6988;"Mobiele werktuigen; landbouw";VOS door verbranding;2002;3.11
6989;"Mobiele werktuigen; landbouw";VOS door verbranding;2003;2.885
6990;"Mobiele werktuigen; landbouw";VOS door verbranding;2004;2.581
6991;"Mobiele werktuigen; landbouw";VOS door verbranding;2005;2.45
6992;"Mobiele werktuigen; landbouw";VOS door verbranding;2006;2.238
6993;"Mobiele werktuigen; landbouw";VOS door verbranding;2007;2.073
6994;"Mobiele werktuigen; landbouw";VOS door verbranding;2008;1.904
6995;"Mobiele werktuigen; landbouw";VOS door verbranding;2009;1.725
6996;"Mobiele werktuigen; landbouw";VOS door verbranding;2010;1.679
6997;"Mobiele werktuigen; landbouw";VOS door verbranding;2011;1.613
6998;"Mobiele werktuigen; landbouw";VOS door verbranding;2012;1.501
6999;"Mobiele werktuigen; landbouw";VOS door verbranding;2013;1.461
7000;"Mobiele werktuigen; landbouw";VOS door verbranding;2014;1.46
7001;"Mobiele werktuigen; landbouw";VOS door verbranding;2015;1.384
7002;"Mobiele werktuigen; landbouw";VOS door verbranding;2016;1.264
7003;"Mobiele werktuigen; landbouw";VOS door verbranding;2017;1.186
7004;"Mobiele werktuigen; landbouw";VOS door verbranding;2018;1.198
7005;"Mobiele werktuigen; landbouw";VOS door verbranding;2019;1.099
7006;"Mobiele werktuigen; landbouw";VOS door verbranding;2020;1.065
7007;"Mobiele werktuigen; landbouw";VOS door verbranding;2021;1.014
7008;"Mobiele werktuigen; landbouw";VOS door verdamping;1990;0.0
7009;"Mobiele werktuigen; landbouw";VOS door verdamping;1991;0.0
7010;"Mobiele werktuigen; landbouw";VOS door verdamping;1992;0.0
7011;"Mobiele werktuigen; landbouw";VOS door verdamping;1993;0.0
7012;"Mobiele werktuigen; landbouw";VOS door verdamping;1994;0.0
7013;"Mobiele werktuigen; landbouw";VOS door verdamping;1995;0.0
7014;"Mobiele werktuigen; landbouw";VOS door verdamping;1996;0.0
7015;"Mobiele werktuigen; landbouw";VOS door verdamping;1997;0.0
7016;"Mobiele werktuigen; landbouw";VOS door verdamping;1998;0.0
7017;"Mobiele werktuigen; landbouw";VOS door verdamping;1999;0.0
7018;"Mobiele werktuigen; landbouw";VOS door verdamping;2000;0.0
7019;"Mobiele werktuigen; landbouw";VOS door verdamping;2001;0.0
7020;"Mobiele werktuigen; landbouw";VOS door verdamping;2002;0.0
7021;"Mobiele werktuigen; landbouw";VOS door verdamping;2003;0.0
7022;"Mobiele werktuigen; landbouw";VOS door verdamping;2004;0.0
7023;"Mobiele werktuigen; landbouw";VOS door verdamping;2005;0.0
7024;"Mobiele werktuigen; landbouw";VOS door verdamping;2006;0.0
7025;"Mobiele werktuigen; landbouw";VOS door verdamping;2007;0.0
7026;"Mobiele werktuigen; landbouw";VOS door verdamping;2008;0.0
7027;"Mobiele werktuigen; landbouw";VOS door verdamping;2009;0.0
7028;"Mobiele werktuigen; landbouw";VOS door verdamping;2010;0.0
7029;"Mobiele werktuigen; landbouw";VOS door verdamping;2011;0.0
7030;"Mobiele werktuigen; landbouw";VOS door verdamping;2012;0.0
7031;"Mobiele werktuigen; landbouw";VOS door verdamping;2013;0.0
7032;"Mobiele werktuigen; landbouw";VOS door verdamping;2014;0.0
7033;"Mobiele werktuigen; landbouw";VOS door verdamping;2015;0.0
7034;"Mobiele werktuigen; landbouw";VOS door verdamping;2016;0.0
7035;"Mobiele werktuigen; landbouw";VOS door verdamping;2017;0.0
7036;"Mobiele werktuigen; landbouw";VOS door verdamping;2018;0.0
7037;"Mobiele werktuigen; landbouw";VOS door verdamping;2019;0.0
7038;"Mobiele werktuigen; landbouw";VOS door verdamping;2020;0.0
7039;"Mobiele werktuigen; landbouw";VOS door verdamping;2021;0.0
7040;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1990;4.147
7041;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1991;4.045
7042;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1992;3.891
7043;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1993;3.775
7044;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1994;3.709
7045;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1995;3.773
7046;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1996;3.521
7047;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1997;3.457
7048;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1998;3.414
7049;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);1999;3.557
7050;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2000;3.458
7051;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2001;3.301
7052;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2002;3.11
7053;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2003;2.885
7054;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2004;2.581
7055;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2005;2.45
7056;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2006;2.238
7057;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2007;2.073
7058;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2008;1.904
7059;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2009;1.725
7060;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2010;1.679
7061;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2011;1.613
7062;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2012;1.501
7063;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2013;1.461
7064;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2014;1.46
7065;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2015;1.384
7066;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2016;1.264
7067;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2017;1.186
7068;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2018;1.198
7069;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2019;1.099
7070;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2020;1.065
7071;"Mobiele werktuigen; landbouw";Vluchtige organische stoffen (VOS);2021;1.014
7072;"Mobiele werktuigen; landbouw";Methaan (CH4);1990;0.18
7073;"Mobiele werktuigen; landbouw";Methaan (CH4);1991;0.176
7074;"Mobiele werktuigen; landbouw";Methaan (CH4);1992;0.169
7075;"Mobiele werktuigen; landbouw";Methaan (CH4);1993;0.164
7076;"Mobiele werktuigen; landbouw";Methaan (CH4);1994;0.161
7077;"Mobiele werktuigen; landbouw";Methaan (CH4);1995;0.163
7078;"Mobiele werktuigen; landbouw";Methaan (CH4);1996;0.152
7079;"Mobiele werktuigen; landbouw";Methaan (CH4);1997;0.15
7080;"Mobiele werktuigen; landbouw";Methaan (CH4);1998;0.148
7081;"Mobiele werktuigen; landbouw";Methaan (CH4);1999;0.154
7082;"Mobiele werktuigen; landbouw";Methaan (CH4);2000;0.15
7083;"Mobiele werktuigen; landbouw";Methaan (CH4);2001;0.143
7084;"Mobiele werktuigen; landbouw";Methaan (CH4);2002;0.136
7085;"Mobiele werktuigen; landbouw";Methaan (CH4);2003;0.125
7086;"Mobiele werktuigen; landbouw";Methaan (CH4);2004;0.112
7087;"Mobiele werktuigen; landbouw";Methaan (CH4);2005;0.106
7088;"Mobiele werktuigen; landbouw";Methaan (CH4);2006;0.097
7089;"Mobiele werktuigen; landbouw";Methaan (CH4);2007;0.089
7090;"Mobiele werktuigen; landbouw";Methaan (CH4);2008;0.082
7091;"Mobiele werktuigen; landbouw";Methaan (CH4);2009;0.075
7092;"Mobiele werktuigen; landbouw";Methaan (CH4);2010;0.073
7093;"Mobiele werktuigen; landbouw";Methaan (CH4);2011;0.07
7094;"Mobiele werktuigen; landbouw";Methaan (CH4);2012;0.066
7095;"Mobiele werktuigen; landbouw";Methaan (CH4);2013;0.064
7096;"Mobiele werktuigen; landbouw";Methaan (CH4);2014;0.064
7097;"Mobiele werktuigen; landbouw";Methaan (CH4);2015;0.061
7098;"Mobiele werktuigen; landbouw";Methaan (CH4);2016;0.056
7099;"Mobiele werktuigen; landbouw";Methaan (CH4);2017;0.053
7100;"Mobiele werktuigen; landbouw";Methaan (CH4);2018;0.053
7101;"Mobiele werktuigen; landbouw";Methaan (CH4);2019;0.049
7102;"Mobiele werktuigen; landbouw";Methaan (CH4);2020;0.048
7103;"Mobiele werktuigen; landbouw";Methaan (CH4);2021;0.045
7104;"Mobiele werktuigen; landbouw";NMVOS;1990;3.967
7105;"Mobiele werktuigen; landbouw";NMVOS;1991;3.87
7106;"Mobiele werktuigen; landbouw";NMVOS;1992;3.722
7107;"Mobiele werktuigen; landbouw";NMVOS;1993;3.611
7108;"Mobiele werktuigen; landbouw";NMVOS;1994;3.549
7109;"Mobiele werktuigen; landbouw";NMVOS;1995;3.61
7110;"Mobiele werktuigen; landbouw";NMVOS;1996;3.368
7111;"Mobiele werktuigen; landbouw";NMVOS;1997;3.308
7112;"Mobiele werktuigen; landbouw";NMVOS;1998;3.266
7113;"Mobiele werktuigen; landbouw";NMVOS;1999;3.403
7114;"Mobiele werktuigen; landbouw";NMVOS;2000;3.309
7115;"Mobiele werktuigen; landbouw";NMVOS;2001;3.158
7116;"Mobiele werktuigen; landbouw";NMVOS;2002;2.975
7117;"Mobiele werktuigen; landbouw";NMVOS;2003;2.76
7118;"Mobiele werktuigen; landbouw";NMVOS;2004;2.469
7119;"Mobiele werktuigen; landbouw";NMVOS;2005;2.344
7120;"Mobiele werktuigen; landbouw";NMVOS;2006;2.142
7121;"Mobiele werktuigen; landbouw";NMVOS;2007;1.984
7122;"Mobiele werktuigen; landbouw";NMVOS;2008;1.821
7123;"Mobiele werktuigen; landbouw";NMVOS;2009;1.65
7124;"Mobiele werktuigen; landbouw";NMVOS;2010;1.606
7125;"Mobiele werktuigen; landbouw";NMVOS;2011;1.543
7126;"Mobiele werktuigen; landbouw";NMVOS;2012;1.435
7127;"Mobiele werktuigen; landbouw";NMVOS;2013;1.397
7128;"Mobiele werktuigen; landbouw";NMVOS;2014;1.396
7129;"Mobiele werktuigen; landbouw";NMVOS;2015;1.323
7130;"Mobiele werktuigen; landbouw";NMVOS;2016;1.208
7131;"Mobiele werktuigen; landbouw";NMVOS;2017;1.133
7132;"Mobiele werktuigen; landbouw";NMVOS;2018;1.145
7133;"Mobiele werktuigen; landbouw";NMVOS;2019;1.05
7134;"Mobiele werktuigen; landbouw";NMVOS;2020;1.017
7135;"Mobiele werktuigen; landbouw";NMVOS;2021;0.969
7136;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1990;13.156
7137;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1991;12.747
7138;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1992;12.721
7139;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1993;12.91
7140;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1994;13.134
7141;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1995;14.049
7142;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1996;13.187
7143;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1997;13.297
7144;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1998;13.505
7145;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1999;14.816
7146;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2000;14.835
7147;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2001;14.458
7148;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2002;13.734
7149;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2003;13.618
7150;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2004;12.752
7151;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2005;13.022
7152;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2006;12.482
7153;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2007;12.188
7154;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2008;11.755
7155;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2009;11.054
7156;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2010;11.335
7157;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2011;11.358
7158;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2012;10.781
7159;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2013;10.921
7160;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2014;11.548
7161;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2015;11.191
7162;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2016;10.083
7163;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2017;9.493
7164;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2018;10.297
7165;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2019;9.399
7166;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2020;9.468
7167;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2021;9.32
7168;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1990;0.009
7169;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1991;0.009
7170;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1992;0.009
7171;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1993;0.009
7172;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1994;0.009
7173;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1995;0.009
7174;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1996;0.009
7175;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1997;0.008
7176;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1998;0.008
7177;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);1999;0.009
7178;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2000;0.009
7179;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2001;0.009
7180;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2002;0.009
7181;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2003;0.009
7182;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2004;0.008
7183;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2005;0.009
7184;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2006;0.009
7185;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2007;0.009
7186;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2008;0.009
7187;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2009;0.009
7188;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2010;0.009
7189;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2011;0.009
7190;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2012;0.009
7191;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2013;0.01
7192;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2014;0.011
7193;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2015;0.011
7194;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2016;0.01
7195;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2017;0.01
7196;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2018;0.011
7197;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2019;0.011
7198;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2020;0.011
7199;"Mobiele werktuigen; landbouw";Distikstofoxide (N20);2021;0.012
7200;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1990;1.244
7201;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1991;1.216
7202;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1992;1.199
7203;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1993;1.198
7204;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1994;1.173
7205;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1995;1.203
7206;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1996;1.115
7207;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1997;1.107
7208;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1998;1.107
7209;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1999;1.195
7210;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2000;1.211
7211;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2001;1.195
7212;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2002;1.147
7213;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2003;1.155
7214;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2004;1.107
7215;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2005;1.163
7216;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2006;1.149
7217;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2007;1.133
7218;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2008;0.62
7219;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2009;0.276
7220;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2010;0.136
7221;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2011;0.007
7222;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2012;0.007
7223;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2013;0.008
7224;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2014;0.008
7225;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2015;0.008
7226;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2016;0.008
7227;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2017;0.008
7228;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2018;0.009
7229;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2019;0.008
7230;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2020;0.009
7231;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2021;0.009
7232;"Mobiele werktuigen; landbouw";PM10;1990;1.655
7233;"Mobiele werktuigen; landbouw";PM10;1991;1.591
7234;"Mobiele werktuigen; landbouw";PM10;1992;1.524
7235;"Mobiele werktuigen; landbouw";PM10;1993;1.476
7236;"Mobiele werktuigen; landbouw";PM10;1994;1.445
7237;"Mobiele werktuigen; landbouw";PM10;1995;1.479
7238;"Mobiele werktuigen; landbouw";PM10;1996;1.34
7239;"Mobiele werktuigen; landbouw";PM10;1997;1.303
7240;"Mobiele werktuigen; landbouw";PM10;1998;1.277
7241;"Mobiele werktuigen; landbouw";PM10;1999;1.349
7242;"Mobiele werktuigen; landbouw";PM10;2000;1.331
7243;"Mobiele werktuigen; landbouw";PM10;2001;1.28
7244;"Mobiele werktuigen; landbouw";PM10;2002;1.202
7245;"Mobiele werktuigen; landbouw";PM10;2003;1.176
7246;"Mobiele werktuigen; landbouw";PM10;2004;1.082
7247;"Mobiele werktuigen; landbouw";PM10;2005;1.083
7248;"Mobiele werktuigen; landbouw";PM10;2006;1.016
7249;"Mobiele werktuigen; landbouw";PM10;2007;0.968
7250;"Mobiele werktuigen; landbouw";PM10;2008;0.813
7251;"Mobiele werktuigen; landbouw";PM10;2009;0.691
7252;"Mobiele werktuigen; landbouw";PM10;2010;0.67
7253;"Mobiele werktuigen; landbouw";PM10;2011;0.638
7254;"Mobiele werktuigen; landbouw";PM10;2012;0.596
7255;"Mobiele werktuigen; landbouw";PM10;2013;0.578
7256;"Mobiele werktuigen; landbouw";PM10;2014;0.582
7257;"Mobiele werktuigen; landbouw";PM10;2015;0.538
7258;"Mobiele werktuigen; landbouw";PM10;2016;0.472
7259;"Mobiele werktuigen; landbouw";PM10;2017;0.431
7260;"Mobiele werktuigen; landbouw";PM10;2018;0.447
7261;"Mobiele werktuigen; landbouw";PM10;2019;0.394
7262;"Mobiele werktuigen; landbouw";PM10;2020;0.378
7263;"Mobiele werktuigen; landbouw";PM10;2021;0.351
7264;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1990;1.574
7265;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1991;1.514
7266;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1992;1.45
7267;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1993;1.404
7268;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1994;1.374
7269;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1995;1.406
7270;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1996;1.275
7271;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1997;1.239
7272;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1998;1.214
7273;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1999;1.283
7274;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2000;1.266
7275;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2001;1.217
7276;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2002;1.143
7277;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2003;1.119
7278;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2004;1.03
7279;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2005;1.03
7280;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2006;0.967
7281;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2007;0.921
7282;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2008;0.774
7283;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2009;0.658
7284;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2010;0.638
7285;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2011;0.607
7286;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2012;0.567
7287;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2013;0.551
7288;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2014;0.554
7289;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2015;0.513
7290;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2016;0.449
7291;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2017;0.41
7292;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2018;0.426
7293;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2019;0.375
7294;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2020;0.36
7295;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2021;0.335
7296;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1990;2200.0
7297;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1991;2200.0
7298;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1992;2200.0
7299;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1993;2200.0
7300;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1994;2300.0
7301;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1995;2300.0
7302;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1996;2400.0
7303;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1997;2300.0
7304;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1998;2300.0
7305;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);1999;2400.0
7306;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);2000;2300.0
7307;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);2001;2300.0
7308;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);2002;2100.0
7309;"Mobiele werktuigen; bouwnijverheid";Kooldioxide (CO2);2003;2000.0
