ID;RegioSSituatie2011;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;RegionaleCodering_21
129;Zuid-Nederland (LD);2025;1733.1;663.3;946.3;110.6;12.9;1362.9;513.5;772.3;71.3;5.8;168.7;67.7;73.1;23.8;4.1;201.5;82.1;100.9;15.5;3.0;LD04  
130;Zuid-Nederland (LD);2026;1738.4;670.1;944.8;110.7;12.9;1362.4;517.6;768.3;70.6;5.8;173.2;69.6;75.1;24.4;4.1;202.8;82.8;101.4;15.7;3.0;LD04  
131;Zuid-Nederland (LD);2027;1743.0;676.4;942.9;110.7;13.0;1361.6;521.9;763.9;70.0;5.8;177.4;71.0;77.4;24.8;4.2;204.1;83.6;101.6;15.9;2.9;LD04  
132;Zuid-Nederland (LD);2028;1747.8;683.4;940.7;110.6;13.1;1360.7;526.2;759.4;69.1;5.9;181.9;72.7;79.5;25.4;4.3;205.2;84.5;101.8;16.0;2.9;LD04  
133;Zuid-Nederland (LD);2029;1751.8;690.0;938.3;110.5;13.0;1359.8;530.7;754.8;68.4;5.9;185.9;74.3;81.6;25.9;4.2;206.1;85.1;102.0;16.1;2.9;LD04  
134;Zuid-Nederland (LD);2030;1755.5;696.2;935.7;110.4;13.2;1357.9;534.3;749.8;67.7;6.0;190.4;75.9;83.9;26.4;4.3;207.2;86.0;102.0;16.3;2.8;LD04  
135;Zuid-Nederland (LD);2031;1758.4;702.0;932.8;110.5;13.1;1356.5;538.2;745.0;67.3;6.0;194.3;77.0;86.1;26.9;4.3;207.7;86.8;101.7;16.4;2.8;LD04  
136;Zuid-Nederland (LD);2032;1760.7;707.8;929.1;110.6;13.2;1354.6;542.3;739.4;66.8;6.1;197.7;78.0;88.2;27.2;4.3;208.3;87.5;101.5;16.5;2.8;LD04  
137;Zuid-Nederland (LD);2033;1762.4;712.9;925.6;110.5;13.3;1352.2;546.1;733.7;66.2;6.2;201.3;78.8;90.5;27.7;4.3;208.9;88.0;101.4;16.6;2.8;LD04  
138;Zuid-Nederland (LD);2034;1763.6;717.7;921.7;110.9;13.4;1349.4;549.4;727.6;66.1;6.3;204.9;79.8;92.7;28.0;4.3;209.3;88.5;101.3;16.7;2.8;LD04  
139;Zuid-Nederland (LD);2035;1764.3;722.0;917.7;111.2;13.4;1346.0;552.4;721.3;65.9;6.3;208.4;80.8;95.0;28.3;4.2;209.9;88.8;101.4;16.9;2.8;LD04  
140;Zuid-Nederland (LD);2036;1764.7;726.2;913.6;111.6;13.4;1342.0;554.8;714.9;65.9;6.4;211.8;81.8;97.2;28.6;4.2;210.9;89.6;101.5;17.1;2.8;LD04  
141;Zuid-Nederland (LD);2037;1764.2;729.6;909.4;111.7;13.5;1337.6;556.9;708.3;65.8;6.5;215.0;82.6;99.5;28.7;4.2;211.6;90.0;101.6;17.2;2.8;LD04  
142;Zuid-Nederland (LD);2038;1763.5;732.9;905.3;112.1;13.2;1333.1;558.9;701.9;65.9;6.4;218.1;83.6;101.7;28.7;4.1;212.3;90.4;101.7;17.4;2.7;LD04  
143;Zuid-Nederland (LD);2039;1762.7;735.8;901.4;112.1;13.4;1328.3;560.3;695.7;65.8;6.5;221.1;84.7;103.6;28.8;4.1;213.3;90.8;102.1;17.5;2.8;LD04  
144;Zuid-Nederland (LD);2040;1761.8;738.5;897.5;112.4;13.5;1323.5;561.3;689.7;66.0;6.6;224.3;85.7;105.7;28.7;4.1;214.1;91.5;102.1;17.6;2.8;LD04  
145;Groningen (PV);2012;278.7;115.2;143.7;17.5;2.4;239.8;95.8;129.0;13.8;1.2;16.4;8.0;5.7;2.1;0.6;22.4;11.3;9.0;1.6;0.5;PV20  
146;Groningen (PV);2013;280.1;116.0;143.9;17.9;2.4;240.1;95.9;129.0;14.0;1.2;17.3;8.5;5.9;2.2;0.7;22.8;11.6;9.0;1.6;0.5;PV20  
147;Groningen (PV);2014;281.5;116.5;144.4;18.2;2.4;240.3;95.7;129.2;14.2;1.2;18.2;9.0;6.2;2.4;0.7;23.0;11.8;9.1;1.6;0.5;PV20  
148;Groningen (PV);2015;283.0;117.3;144.7;18.6;2.4;240.9;96.0;129.3;14.3;1.2;19.0;9.5;6.3;2.6;0.7;23.2;11.8;9.1;1.7;0.5;PV20  
149;Groningen (PV);2016;284.4;118.3;144.9;18.9;2.4;241.4;96.5;129.3;14.5;1.2;19.7;9.9;6.4;2.7;0.7;23.3;11.9;9.1;1.7;0.6;PV20  
150;Groningen (PV);2017;285.6;119.1;144.9;19.2;2.5;241.7;97.0;129.0;14.5;1.2;20.4;10.2;6.6;2.9;0.7;23.5;11.9;9.2;1.8;0.6;PV20  
151;Groningen (PV);2018;286.8;120.1;144.8;19.3;2.5;242.1;97.6;128.8;14.5;1.2;21.0;10.6;6.7;3.0;0.7;23.7;12.0;9.4;1.8;0.6;PV20  
152;Groningen (PV);2019;287.9;121.0;144.8;19.5;2.5;242.3;98.0;128.5;14.6;1.3;21.7;11.1;6.8;3.1;0.7;23.8;12.0;9.4;1.8;0.6;PV20  
153;Groningen (PV);2020;289.0;122.2;144.6;19.6;2.6;242.7;98.7;128.2;14.6;1.3;22.4;11.5;6.9;3.2;0.7;23.9;12.1;9.5;1.8;0.6;PV20  
154;Groningen (PV);2021;290.4;123.4;144.6;19.8;2.6;243.3;99.4;128.0;14.6;1.3;23.2;12.0;7.1;3.4;0.7;23.9;12.0;9.5;1.8;0.6;PV20  
155;Groningen (PV);2022;291.7;124.9;144.4;19.8;2.6;243.8;100.5;127.5;14.5;1.3;24.0;12.4;7.4;3.5;0.8;24.0;12.0;9.6;1.8;0.6;PV20  
156;Groningen (PV);2023;292.8;126.0;144.3;19.8;2.7;244.0;101.2;127.1;14.4;1.4;24.8;12.8;7.6;3.6;0.7;24.0;12.0;9.6;1.8;0.6;PV20  
157;Groningen (PV);2024;293.7;127.1;144.1;19.8;2.7;244.2;102.0;126.7;14.2;1.4;25.4;13.1;7.8;3.8;0.8;24.0;12.0;9.6;1.9;0.6;PV20  
158;Groningen (PV);2025;294.5;128.1;144.0;19.8;2.6;244.5;102.7;126.3;14.1;1.3;26.1;13.4;8.0;3.9;0.8;24.0;11.9;9.6;1.9;0.6;PV20  
159;Groningen (PV);2026;295.2;129.2;143.7;19.8;2.6;244.6;103.4;125.9;14.0;1.3;26.6;13.7;8.2;3.9;0.8;24.0;12.0;9.6;1.9;0.5;PV20  
160;Groningen (PV);2027;295.8;130.0;143.2;19.9;2.7;244.4;104.0;125.1;14.0;1.3;27.3;14.1;8.4;4.0;0.8;24.1;12.0;9.7;1.9;0.6;PV20  
161;Groningen (PV);2028;296.1;130.8;142.8;19.9;2.6;244.0;104.5;124.4;13.8;1.3;28.0;14.4;8.7;4.1;0.8;24.1;11.9;9.7;1.9;0.5;PV20  
162;Groningen (PV);2029;296.3;131.5;142.2;19.9;2.6;243.5;104.9;123.6;13.7;1.3;28.7;14.8;8.9;4.3;0.8;24.1;11.9;9.7;2.0;0.5;PV20  
163;Groningen (PV);2030;296.6;132.4;141.7;20.0;2.6;243.2;105.7;122.6;13.6;1.3;29.2;15.0;9.2;4.3;0.8;24.2;11.8;9.8;2.0;0.5;PV20  
164;Groningen (PV);2031;296.9;133.2;141.1;19.9;2.7;243.0;106.4;121.8;13.5;1.3;29.7;15.0;9.4;4.4;0.8;24.3;11.8;9.9;2.1;0.5;PV20  
165;Groningen (PV);2032;297.0;134.0;140.4;20.0;2.6;242.5;107.0;120.8;13.4;1.3;30.1;15.2;9.6;4.5;0.8;24.4;11.8;10.0;2.1;0.5;PV20  
166;Groningen (PV);2033;297.0;134.7;139.7;20.0;2.6;242.1;107.6;119.9;13.3;1.3;30.5;15.4;9.8;4.6;0.8;24.4;11.8;10.0;2.2;0.5;PV20  
167;Groningen (PV);2034;296.8;135.3;139.0;19.9;2.6;241.4;108.0;118.9;13.1;1.3;31.0;15.6;10.1;4.6;0.8;24.5;11.8;10.0;2.2;0.5;PV20  
168;Groningen (PV);2035;296.8;135.8;138.4;20.0;2.6;240.9;108.4;118.1;13.1;1.3;31.3;15.6;10.3;4.6;0.8;24.5;11.8;10.0;2.2;0.5;PV20  
169;Groningen (PV);2036;296.6;136.4;137.8;19.9;2.6;240.3;108.6;117.3;13.0;1.3;31.8;15.8;10.5;4.6;0.8;24.5;11.9;9.9;2.3;0.5;PV20  
170;Groningen (PV);2037;296.5;137.0;137.1;19.7;2.6;239.9;109.2;116.5;12.9;1.4;32.1;16.0;10.7;4.6;0.8;24.5;11.8;9.9;2.3;0.5;PV20  
171;Groningen (PV);2038;296.3;137.4;136.4;19.8;2.7;239.2;109.2;115.7;12.9;1.4;32.6;16.2;11.0;4.6;0.8;24.5;12.0;9.8;2.3;0.5;PV20  
172;Groningen (PV);2039;296.0;137.8;135.8;19.8;2.7;238.6;109.4;114.9;12.9;1.4;32.8;16.4;11.1;4.5;0.8;24.6;12.0;9.8;2.3;0.5;PV20  
173;Groningen (PV);2040;295.8;138.1;135.2;19.8;2.7;238.0;109.5;114.2;12.9;1.4;33.2;16.6;11.4;4.5;0.8;24.5;12.0;9.6;2.4;0.5;PV20  
174;Friesland (PV);2012;285.3;96.2;169.8;17.3;2.0;258.6;84.9;158.0;14.7;1.1;10.8;4.8;4.0;1.5;0.5;15.9;6.6;7.8;1.1;0.4;PV21  
175;Friesland (PV);2013;287.6;97.6;170.2;17.8;2.1;259.3;85.4;157.9;14.9;1.1;11.8;5.3;4.3;1.6;0.6;16.5;6.9;8.0;1.2;0.4;PV21  
176;Friesland (PV);2014;289.8;99.2;170.4;18.1;2.1;260.0;86.1;157.7;15.1;1.1;12.7;5.7;4.6;1.8;0.6;17.1;7.3;8.1;1.2;0.4;PV21  
177;Friesland (PV);2015;291.8;100.4;170.8;18.5;2.1;260.5;86.5;157.6;15.2;1.1;13.7;6.2;4.9;2.0;0.6;17.6;7.7;8.3;1.3;0.4;PV21  
178;Friesland (PV);2016;293.7;101.7;171.2;18.7;2.2;261.1;87.2;157.6;15.2;1.1;14.5;6.6;5.1;2.2;0.6;18.2;8.0;8.4;1.3;0.4;PV21  
179;Friesland (PV);2017;295.9;103.3;171.4;18.9;2.3;261.9;88.1;157.4;15.2;1.1;15.3;6.9;5.3;2.4;0.7;18.8;8.3;8.7;1.3;0.5;PV21  
180;Friesland (PV);2018;297.6;104.8;171.5;19.0;2.2;262.3;88.9;157.2;15.1;1.1;16.0;7.3;5.5;2.5;0.6;19.3;8.6;8.9;1.4;0.5;PV21  
181;Friesland (PV);2019;299.3;106.3;171.7;19.0;2.3;262.8;89.7;157.1;15.0;1.1;16.7;7.7;5.6;2.7;0.7;19.8;8.9;9.0;1.4;0.5;PV21  
182;Friesland (PV);2020;301.1;107.8;171.9;19.2;2.2;263.4;90.6;156.9;14.9;1.1;17.5;8.1;5.9;2.9;0.6;20.2;9.1;9.1;1.4;0.5;PV21  
183;Friesland (PV);2021;302.7;109.2;172.1;19.2;2.2;263.9;91.4;156.6;14.8;1.1;18.3;8.4;6.2;3.0;0.6;20.5;9.4;9.2;1.4;0.5;PV21  
184;Friesland (PV);2022;304.3;110.8;172.0;19.2;2.3;264.2;92.4;156.1;14.6;1.1;19.1;8.7;6.5;3.1;0.6;21.0;9.7;9.4;1.5;0.5;PV21  
185;Friesland (PV);2023;306.1;112.3;172.1;19.3;2.4;264.8;93.3;155.8;14.5;1.2;19.9;9.1;6.8;3.3;0.7;21.4;9.9;9.5;1.5;0.5;PV21  
186;Friesland (PV);2024;307.6;113.8;172.1;19.3;2.4;265.1;94.3;155.2;14.3;1.2;20.7;9.4;7.2;3.4;0.7;21.8;10.1;9.7;1.6;0.5;PV21  
187;Friesland (PV);2025;308.5;115.1;171.9;19.3;2.3;264.9;95.1;154.6;14.1;1.2;21.4;9.7;7.5;3.6;0.7;22.3;10.4;9.8;1.6;0.5;PV21  
188;Friesland (PV);2026;309.5;116.5;171.5;19.3;2.2;264.8;96.0;153.8;13.9;1.1;22.1;10.0;7.8;3.7;0.6;22.6;10.5;9.9;1.7;0.5;PV21  
189;Friesland (PV);2027;310.6;117.8;171.4;19.1;2.3;264.7;96.8;153.0;13.7;1.2;22.9;10.3;8.3;3.7;0.7;23.0;10.7;10.1;1.8;0.5;PV21  
190;Friesland (PV);2028;311.5;119.0;171.1;19.2;2.2;264.4;97.6;152.1;13.6;1.1;23.8;10.6;8.7;3.8;0.7;23.3;10.8;10.2;1.8;0.5;PV21  
191;Friesland (PV);2029;312.3;120.2;170.7;19.1;2.3;264.1;98.4;151.2;13.4;1.1;24.5;10.8;9.1;3.9;0.7;23.7;11.0;10.4;1.8;0.5;PV21  
192;Friesland (PV);2030;313.1;121.4;170.3;19.1;2.3;263.8;99.2;150.2;13.2;1.1;25.3;11.2;9.5;4.0;0.6;24.0;11.1;10.6;1.9;0.5;PV21  
193;Friesland (PV);2031;313.6;122.4;169.9;19.0;2.3;263.4;99.9;149.3;13.1;1.2;25.9;11.3;9.9;4.1;0.6;24.4;11.2;10.7;1.9;0.5;PV21  
194;Friesland (PV);2032;314.2;123.4;169.5;19.0;2.3;263.0;100.6;148.3;13.0;1.2;26.6;11.5;10.3;4.1;0.6;24.7;11.4;10.9;1.9;0.5;PV21  
195;Friesland (PV);2033;314.4;124.3;168.9;19.0;2.3;262.4;101.2;147.2;12.8;1.2;27.2;11.7;10.7;4.2;0.6;24.9;11.4;11.0;2.0;0.4;PV21  
196;Friesland (PV);2034;314.7;125.2;168.3;18.9;2.3;261.7;101.7;146.0;12.7;1.2;27.8;11.9;11.1;4.2;0.6;25.2;11.6;11.2;2.0;0.4;PV21  
197;Friesland (PV);2035;314.8;126.0;167.5;19.0;2.3;261.0;102.3;144.8;12.7;1.3;28.4;12.1;11.4;4.2;0.7;25.4;11.6;11.3;2.1;0.4;PV21  
198;Friesland (PV);2036;315.0;126.9;166.8;18.9;2.4;260.5;102.9;143.7;12.6;1.3;28.9;12.2;11.8;4.3;0.7;25.6;11.8;11.3;2.1;0.4;PV21  
199;Friesland (PV);2037;314.9;127.6;166.2;18.9;2.3;259.7;103.2;142.7;12.5;1.2;29.5;12.4;12.1;4.3;0.6;25.8;11.9;11.4;2.1;0.4;PV21  
200;Friesland (PV);2038;314.7;128.0;165.6;18.8;2.2;258.6;103.4;141.6;12.5;1.2;30.0;12.6;12.5;4.2;0.6;26.0;12.0;11.5;2.1;0.4;PV21  
201;Friesland (PV);2039;314.7;128.7;164.9;18.9;2.3;257.8;103.8;140.3;12.5;1.2;30.6;12.8;13.0;4.3;0.6;26.2;12.1;11.6;2.1;0.4;PV21  
202;Friesland (PV);2040;314.6;129.2;164.1;18.9;2.3;256.7;103.9;139.0;12.5;1.3;31.3;13.0;13.4;4.2;0.6;26.5;12.3;11.7;2.1;0.4;PV21  
203;Drenthe (PV);2012;212.6;65.8;132.6;12.9;1.4;192.2;58.3;122.5;10.7;0.7;6.8;2.5;2.9;1.0;0.4;13.7;5.1;7.2;1.2;0.2;PV22  
204;Drenthe (PV);2013;214.0;67.2;132.2;13.1;1.4;192.5;59.2;121.8;10.7;0.7;7.6;2.9;3.2;1.1;0.4;13.9;5.1;7.2;1.2;0.3;PV22  
205;Drenthe (PV);2014;215.4;68.7;132.1;13.2;1.4;192.8;60.0;121.3;10.7;0.7;8.3;3.2;3.5;1.3;0.4;14.2;5.4;7.3;1.2;0.3;PV22  
206;Drenthe (PV);2015;216.6;69.9;131.8;13.3;1.5;193.0;60.8;120.8;10.6;0.7;9.0;3.6;3.7;1.4;0.4;14.5;5.6;7.4;1.3;0.3;PV22  
207;Drenthe (PV);2016;217.8;71.2;131.6;13.4;1.5;193.1;61.5;120.3;10.6;0.8;9.7;3.9;3.8;1.5;0.4;14.9;5.8;7.5;1.3;0.3;PV22  
208;Drenthe (PV);2017;219.2;72.6;131.7;13.4;1.5;193.7;62.3;120.2;10.4;0.8;10.3;4.3;4.0;1.6;0.4;15.2;5.9;7.5;1.3;0.3;PV22  
209;Drenthe (PV);2018;220.6;73.9;131.7;13.4;1.5;194.3;63.2;120.0;10.3;0.7;10.9;4.6;4.1;1.7;0.4;15.4;6.1;7.6;1.3;0.3;PV22  
210;Drenthe (PV);2019;221.9;75.1;131.6;13.6;1.6;194.7;64.0;119.7;10.3;0.8;11.5;4.9;4.3;1.9;0.4;15.7;6.2;7.7;1.4;0.4;PV22  
211;Drenthe (PV);2020;223.0;76.3;131.6;13.5;1.6;195.2;64.7;119.5;10.2;0.8;11.9;5.1;4.4;2.0;0.4;15.9;6.4;7.7;1.4;0.4;PV22  
212;Drenthe (PV);2021;224.0;77.3;131.5;13.6;1.6;195.4;65.4;119.2;10.1;0.8;12.6;5.4;4.6;2.1;0.5;16.0;6.5;7.7;1.4;0.4;PV22  
213;Drenthe (PV);2022;224.9;78.4;131.4;13.5;1.7;195.6;66.1;118.8;9.9;0.8;13.1;5.7;4.8;2.1;0.5;16.2;6.6;7.8;1.4;0.4;PV22  
214;Drenthe (PV);2023;226.1;79.7;131.3;13.5;1.6;195.9;66.9;118.4;9.8;0.8;13.8;6.0;5.0;2.3;0.5;16.5;6.8;7.9;1.4;0.4;PV22  
215;Drenthe (PV);2024;227.1;80.9;131.2;13.4;1.7;196.1;67.8;117.9;9.6;0.8;14.2;6.1;5.2;2.4;0.5;16.8;6.9;8.0;1.4;0.4;PV22  
216;Drenthe (PV);2025;227.7;81.8;130.9;13.4;1.7;195.8;68.3;117.3;9.4;0.8;14.9;6.4;5.5;2.5;0.5;17.0;7.1;8.1;1.5;0.4;PV22  
217;Drenthe (PV);2026;228.3;82.7;130.6;13.3;1.7;195.6;68.8;116.7;9.3;0.8;15.4;6.6;5.7;2.5;0.5;17.2;7.2;8.2;1.5;0.4;PV22  
218;Drenthe (PV);2027;228.6;83.5;130.1;13.3;1.7;195.2;69.4;115.8;9.2;0.8;16.0;6.8;6.0;2.6;0.5;17.4;7.3;8.2;1.5;0.4;PV22  
219;Drenthe (PV);2028;228.8;84.2;129.5;13.3;1.7;194.8;69.8;115.1;9.1;0.8;16.5;7.1;6.2;2.7;0.5;17.5;7.3;8.3;1.6;0.4;PV22  
220;Drenthe (PV);2029;229.0;85.0;129.0;13.2;1.8;194.3;70.3;114.2;8.9;0.9;17.0;7.2;6.5;2.8;0.5;17.7;7.4;8.3;1.6;0.4;PV22  
221;Drenthe (PV);2030;228.9;85.7;128.4;13.1;1.8;193.7;70.8;113.3;8.7;0.9;17.3;7.3;6.7;2.8;0.5;17.9;7.5;8.4;1.6;0.4;PV22  
222;Drenthe (PV);2031;228.7;86.3;127.6;13.1;1.7;192.9;71.2;112.2;8.6;0.9;17.8;7.5;6.9;2.9;0.5;18.0;7.6;8.5;1.6;0.4;PV22  
223;Drenthe (PV);2032;228.4;86.9;126.8;13.0;1.7;192.1;71.6;111.1;8.5;0.9;18.2;7.6;7.1;2.9;0.5;18.1;7.6;8.5;1.6;0.3;PV22  
224;Drenthe (PV);2033;227.9;87.3;125.9;13.0;1.7;191.4;72.0;110.0;8.5;0.9;18.4;7.7;7.3;2.9;0.5;18.1;7.6;8.6;1.6;0.3;PV22  
225;Drenthe (PV);2034;227.4;87.8;125.0;13.0;1.7;190.4;72.3;108.9;8.4;0.9;18.8;7.8;7.5;3.0;0.5;18.2;7.7;8.6;1.6;0.3;PV22  
226;Drenthe (PV);2035;226.8;88.2;124.1;12.8;1.6;189.4;72.5;107.8;8.3;0.9;19.0;7.9;7.7;3.0;0.5;18.3;7.8;8.6;1.6;0.3;PV22  
227;Drenthe (PV);2036;226.0;88.4;123.1;12.8;1.6;188.3;72.6;106.6;8.2;0.9;19.4;8.0;7.9;3.0;0.5;18.3;7.8;8.6;1.6;0.3;PV22  
228;Drenthe (PV);2037;225.4;88.8;122.2;12.8;1.7;187.3;72.8;105.5;8.1;0.9;19.8;8.1;8.2;3.0;0.5;18.3;7.8;8.6;1.6;0.3;PV22  
229;Drenthe (PV);2038;224.4;88.9;121.1;12.8;1.7;186.0;72.9;104.2;8.1;0.9;20.1;8.2;8.4;3.0;0.5;18.3;7.8;8.5;1.6;0.3;PV22  
230;Drenthe (PV);2039;223.6;88.9;120.2;12.8;1.7;184.7;72.7;103.0;8.1;0.9;20.4;8.3;8.6;3.0;0.5;18.4;7.9;8.6;1.6;0.3;PV22  
231;Drenthe (PV);2040;222.7;89.1;119.3;12.7;1.7;183.5;72.7;101.9;8.0;0.9;20.8;8.5;8.8;3.0;0.5;18.4;7.9;8.6;1.7;0.3;PV22  
232;Overijssel (PV);2012;486.0;160.8;294.4;27.5;3.3;411.5;131.7;257.2;20.9;1.7;33.9;12.7;16.5;3.7;1.0;40.7;16.5;20.7;2.8;0.7;PV23  
233;Overijssel (PV);2013;490.2;163.2;295.5;28.1;3.4;414.0;133.2;257.8;21.3;1.7;35.1;13.2;16.9;4.0;1.0;41.2;16.8;20.8;2.9;0.7;PV23  
234;Overijssel (PV);2014;494.2;165.5;296.6;28.6;3.4;416.0;134.6;258.3;21.4;1.6;36.5;13.8;17.4;4.3;1.0;41.7;17.1;20.9;2.9;0.8;PV23  
235;Overijssel (PV);2015;497.8;167.6;297.6;29.1;3.4;417.9;136.1;258.6;21.6;1.6;37.7;14.2;18.0;4.5;1.0;42.1;17.3;21.0;3.0;0.8;PV23  
236;Overijssel (PV);2016;501.3;169.6;298.8;29.4;3.6;419.7;137.4;259.0;21.6;1.7;39.1;14.7;18.7;4.8;1.0;42.5;17.6;21.1;3.0;0.8;PV23  
237;Overijssel (PV);2017;504.8;171.7;299.9;29.7;3.6;421.4;138.7;259.4;21.6;1.7;40.4;15.1;19.3;5.0;1.0;43.0;17.9;21.3;3.0;0.8;PV23  
238;Overijssel (PV);2018;508.1;173.7;301.0;29.9;3.6;423.1;140.0;259.7;21.6;1.7;41.5;15.4;19.8;5.2;1.0;43.6;18.2;21.5;3.1;0.8;PV23  
239;Overijssel (PV);2019;511.6;176.1;301.8;30.0;3.6;424.8;141.6;260.0;21.4;1.8;42.8;16.1;20.1;5.5;1.1;44.0;18.4;21.6;3.1;0.8;PV23  
240;Overijssel (PV);2020;514.9;178.3;302.8;30.2;3.6;426.6;143.0;260.5;21.3;1.7;43.9;16.6;20.5;5.7;1.1;44.4;18.7;21.7;3.2;0.8;PV23  
241;Overijssel (PV);2021;518.3;180.5;303.6;30.6;3.6;428.4;144.3;261.0;21.4;1.7;45.1;17.2;20.8;6.0;1.1;44.7;18.9;21.8;3.2;0.8;PV23  
242;Overijssel (PV);2022;521.4;182.7;304.5;30.7;3.5;430.4;146.0;261.3;21.3;1.7;45.9;17.5;21.2;6.1;1.0;45.1;19.1;21.9;3.2;0.8;PV23  
243;Overijssel (PV);2023;524.5;185.0;305.1;30.9;3.6;432.0;147.5;261.5;21.2;1.7;47.1;18.1;21.5;6.4;1.1;45.5;19.4;22.1;3.3;0.8;PV23  
244;Overijssel (PV);2024;527.3;187.1;305.7;31.0;3.6;433.5;149.2;261.5;21.1;1.7;47.9;18.3;22.0;6.5;1.1;45.9;19.6;22.2;3.3;0.8;PV23  
245;Overijssel (PV);2025;530.0;189.2;306.2;31.0;3.5;434.7;150.5;261.6;20.9;1.7;49.0;18.8;22.4;6.7;1.1;46.2;19.9;22.3;3.4;0.7;PV23  
246;Overijssel (PV);2026;532.3;191.1;306.6;31.0;3.7;435.7;151.9;261.3;20.8;1.8;50.0;19.0;23.0;6.9;1.1;46.6;20.1;22.3;3.4;0.8;PV23  
247;Overijssel (PV);2027;534.3;192.9;306.8;30.9;3.6;436.4;153.0;261.1;20.6;1.7;51.0;19.6;23.4;7.0;1.1;46.8;20.3;22.3;3.4;0.8;PV23  
248;Overijssel (PV);2028;536.0;194.7;306.8;30.8;3.7;436.9;154.3;260.5;20.3;1.8;52.1;19.9;23.9;7.1;1.1;47.1;20.5;22.3;3.4;0.8;PV23  
249;Overijssel (PV);2029;537.8;196.8;306.4;30.8;3.8;437.3;155.6;259.7;20.1;1.8;53.1;20.3;24.4;7.2;1.1;47.4;20.8;22.4;3.4;0.8;PV23  
250;Overijssel (PV);2030;539.4;198.4;306.3;30.9;3.8;438.0;157.0;259.2;20.0;1.8;53.8;20.5;24.8;7.4;1.2;47.6;20.9;22.4;3.5;0.8;PV23  
251;Overijssel (PV);2031;540.8;200.1;306.1;30.9;3.7;438.1;158.1;258.3;19.9;1.8;54.9;21.0;25.3;7.5;1.1;47.8;21.1;22.5;3.5;0.8;PV23  
252;Overijssel (PV);2032;542.2;202.0;305.6;30.9;3.8;438.4;159.6;257.2;19.7;1.9;55.8;21.2;25.8;7.6;1.1;48.0;21.2;22.5;3.6;0.7;PV23  
253;Overijssel (PV);2033;543.1;203.6;305.0;30.7;3.7;438.5;160.9;256.2;19.5;1.9;56.5;21.5;26.2;7.7;1.1;48.1;21.2;22.6;3.6;0.7;PV23  
254;Overijssel (PV);2034;544.0;205.1;304.4;30.7;3.7;438.1;161.7;255.2;19.3;1.9;57.4;21.9;26.6;7.8;1.1;48.5;21.5;22.6;3.7;0.7;PV23  
255;Overijssel (PV);2035;544.6;206.7;303.4;30.8;3.8;437.8;162.8;253.8;19.3;1.9;58.1;22.1;27.1;7.8;1.1;48.8;21.8;22.6;3.7;0.8;PV23  
256;Overijssel (PV);2036;545.0;208.0;302.6;30.8;3.6;437.3;163.8;252.4;19.3;1.9;58.8;22.2;27.6;7.9;1.1;48.9;22.0;22.5;3.7;0.7;PV23  
257;Overijssel (PV);2037;545.3;209.2;301.6;30.8;3.8;436.8;164.6;251.0;19.2;1.9;59.5;22.4;28.0;7.9;1.1;49.1;22.1;22.6;3.7;0.7;PV23  
258;Overijssel (PV);2038;545.6;210.4;300.7;30.7;3.8;436.1;165.3;249.6;19.2;2.0;60.2;22.8;28.4;7.8;1.1;49.4;22.3;22.6;3.7;0.7;PV23  
259;Overijssel (PV);2039;545.6;211.4;299.7;30.7;3.8;435.1;165.8;248.1;19.2;2.0;60.9;23.1;28.9;7.8;1.1;49.6;22.6;22.6;3.8;0.7;PV23  
260;Overijssel (PV);2040;545.5;212.2;298.7;30.8;3.9;434.2;166.1;246.6;19.4;2.1;61.5;23.4;29.3;7.7;1.1;49.9;22.7;22.7;3.8;0.7;PV23  
261;Flevoland (PV);2012;163.1;50.4;98.0;13.6;1.1;121.3;36.2;77.4;7.2;0.5;27.2;9.1;12.8;4.9;0.4;14.5;5.1;7.8;1.4;0.2;PV24  
262;Flevoland (PV);2013;166.1;52.4;99.3;13.4;1.1;123.6;38.0;78.2;7.0;0.5;27.7;9.2;13.1;5.0;0.4;14.8;5.2;7.9;1.5;0.2;PV24  
263;Flevoland (PV);2014;169.3;54.3;100.6;13.3;1.1;125.6;39.4;78.8;6.8;0.5;28.4;9.3;13.7;5.0;0.4;15.4;5.5;8.1;1.5;0.2;PV24  
264;Flevoland (PV);2015;172.7;56.1;102.1;13.3;1.2;127.8;40.9;79.6;6.8;0.5;29.1;9.5;14.2;5.0;0.4;15.8;5.7;8.3;1.5;0.2;PV24  
265;Flevoland (PV);2016;175.9;57.9;103.6;13.3;1.2;129.6;42.1;80.2;6.8;0.5;30.0;9.8;14.7;5.0;0.4;16.3;6.0;8.6;1.5;0.2;PV24  
266;Flevoland (PV);2017;179.3;59.8;105.0;13.3;1.2;131.4;43.4;80.8;6.7;0.5;30.7;9.9;15.3;5.1;0.5;17.2;6.5;8.9;1.6;0.3;PV24  
