ID;StedelijkheidBuurt;RegioS;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenVanVermogensmisdrijven_2;VerdachtenVernielingEnOpenbareOrde_3;VerdachtenVanGeweldsmisdrijven_4;VerdachtenVanVerkeersmisdrijven_5;VerdachtenVanDrugsmisdrijven_6;VerdachtenVanVuurwapenmisdrijven_7;TotaalVerdachtenVanMisdrijven_8;VerdachtenVanVermogensmisdrijven_9;VerdachtenVernielingEnOpenbareOrde_10;VerdachtenVanGeweldsmisdrijven_11;VerdachtenVanVerkeersmisdrijven_12;VerdachtenVanDrugsmisdrijven_13;VerdachtenVanVuurwapenmisdrijven_14;TotaalVerdachtenVanMisdrijven_15;VerdachtenVanVermogensmisdrijven_16;VerdachtenVernielingEnOpenbareOrde_17;VerdachtenVanGeweldsmisdrijven_18;VerdachtenVanVerkeersmisdrijven_19;VerdachtenVanDrugsmisdrijven_20;TotaalVerdachtenVanMisdrijven_21;VerdachtenVanVermogensmisdrijven_22;VerdachtenVernielingEnOpenbareOrde_23;VerdachtenVanGeweldsmisdrijven_24;VerdachtenVanVerkeersmisdrijven_25;VerdachtenVanDrugsmisdrijven_26
3675;Stedelijkheid;Bunnik;2002;;;;;;;;;;;;;;;80.0;10.0;10.0;20.0;40.0;0.0;68.0;11.0;10.0;14.0;32.0;
3676;Stedelijkheid;Bunnik;2003;;;;;;;;;;;;;;;110.0;30.0;20.0;20.0;30.0;10.0;90.0;22.0;17.0;16.0;27.0;5.0
3677;Stedelijkheid;Bunnik;2004;;;;;;;;;;;;;;;100.0;20.0;20.0;20.0;40.0;0.0;85.0;18.0;14.0;18.0;31.0;
3678;Stedelijkheid;Bunnik;2005;;;;;;;;;;;;;;;110.0;30.0;20.0;20.0;40.0;0.0;90.0;27.0;12.0;17.0;32.0;
3679;Stedelijkheid;Bunnik;2006;;;;;;;;;;;;;;;110.0;30.0;30.0;20.0;30.0;10.0;89.0;22.0;22.0;19.0;27.0;4.0
3680;Stedelijkheid;Bunnik;2007;;;;;;;;;;;;;;;100.0;20.0;30.0;20.0;30.0;0.0;80.0;17.0;21.0;17.0;22.0;
3681;Stedelijkheid;Bunnik;2008;;;;;;;;;;;;;;;100.0;30.0;20.0;20.0;40.0;0.0;84.0;21.0;17.0;19.0;30.0;
3682;Stedelijkheid;Bunnik;2009;;;;;;;;;;;;;;;100.0;20.0;10.0;20.0;40.0;0.0;77.0;19.0;11.0;15.0;33.0;
3683;Stedelijkheid;Bunnik;2010;110.0;30.0;40.0;20.0;30.0;0.0;0.0;91.0;22.0;29.0;17.0;20.0;;;60.0;10.0;20.0;10.0;10.0;0.0;50.0;11.0;18.0;11.0;10.0;
3684;Stedelijkheid;Bunnik;2011;90.0;20.0;20.0;20.0;30.0;10.0;0.0;74.0;12.0;12.0;18.0;24.0;4.0;;70.0;20.0;10.0;20.0;20.0;0.0;55.0;12.0;7.0;13.0;17.0;
3685;Stedelijkheid;Bunnik;2012;90.0;20.0;20.0;30.0;20.0;0.0;0.0;68.0;16.0;13.0;21.0;18.0;;;60.0;10.0;10.0;20.0;20.0;0.0;48.0;7.0;11.0;16.0;16.0;
3686;Stedelijkheid;Bunnik;2013;70.0;20.0;10.0;20.0;20.0;0.0;0.0;59.0;19.0;6.0;16.0;16.0;;;60.0;20.0;10.0;20.0;20.0;0.0;47.0;14.0;4.0;14.0;14.0;
3687;Stedelijkheid;Bunnik;2014;70.0;20.0;10.0;20.0;20.0;10.0;0.0;58.0;16.0;6.0;14.0;17.0;4.0;;50.0;10.0;10.0;10.0;20.0;10.0;38.0;10.0;5.0;9.0;12.0;5.0
3688;Stedelijkheid;Bunnik;2015;60.0;20.0;10.0;20.0;20.0;10.0;0.0;48.0;12.0;5.0;14.0;15.0;4.0;;;;;;;;;;;;;
3689;Stedelijkheid;Bunnik;2016;60.0;20.0;10.0;20.0;20.0;0.0;0.0;48.0;12.0;4.0;14.0;15.0;3.0;;;;;;;;;;;;;
3690;Stedelijkheid;Bunnik;2017;60.0;20.0;0.0;20.0;10.0;0.0;0.0;45.0;14.0;3.0;19.0;8.0;3.0;;;;;;;;;;;;;
3691;Stedelijkheid;Bunnik;2018;60.0;10.0;10.0;10.0;30.0;0.0;0.0;46.0;11.0;7.0;9.0;20.0;;;;;;;;;;;;;;
3692;Stedelijkheid;Bunnik;2019;50.0;20.0;10.0;10.0;20.0;0.0;0.0;39.0;13.0;5.0;9.0;12.0;;;;;;;;;;;;;;
3693;Stedelijkheid;Bunnik;2020;40.0;20.0;10.0;10.0;20.0;0.0;0.0;33.0;13.0;4.0;8.0;14.0;;;;;;;;;;;;;;
3694;Stedelijkheid;Bunnik;2021;40.0;10.0;10.0;10.0;20.0;0.0;0.0;28.0;4.0;5.0;8.0;14.0;;;;;;;;;;;;;;
3695;Stedelijkheid;Bunnik;2022;50.0;20.0;0.0;10.0;20.0;0.0;0.0;38.0;16.0;;5.0;13.0;;;;;;;;;;;;;;
3696;Stedelijkheid;Bunschoten;1999;;;;;;;;;;;;;;;120.0;20.0;20.0;20.0;50.0;10.0;76.0;13.0;13.0;15.0;34.0;5.0
3697;Stedelijkheid;Bunschoten;2000;;;;;;;;;;;;;;;120.0;30.0;30.0;30.0;40.0;0.0;77.0;16.0;18.0;17.0;26.0;
3698;Stedelijkheid;Bunschoten;2001;;;;;;;;;;;;;;;120.0;20.0;10.0;30.0;60.0;10.0;77.0;13.0;6.0;18.0;40.0;4.0
3699;Stedelijkheid;Bunschoten;2002;;;;;;;;;;;;;;;150.0;30.0;30.0;30.0;60.0;10.0;94.0;16.0;17.0;20.0;40.0;4.0
3700;Stedelijkheid;Bunschoten;2003;;;;;;;;;;;;;;;160.0;30.0;30.0;30.0;70.0;10.0;100.0;18.0;19.0;19.0;46.0;7.0
3701;Stedelijkheid;Bunschoten;2004;;;;;;;;;;;;;;;190.0;20.0;30.0;50.0;90.0;0.0;121.0;11.0;19.0;29.0;58.0;
3702;Stedelijkheid;Bunschoten;2005;;;;;;;;;;;;;;;210.0;30.0;50.0;60.0;70.0;0.0;128.0;19.0;29.0;35.0;45.0;
3703;Stedelijkheid;Bunschoten;2006;;;;;;;;;;;;;;;220.0;30.0;60.0;50.0;90.0;10.0;137.0;16.0;35.0;32.0;57.0;4.0
3704;Stedelijkheid;Bunschoten;2007;;;;;;;;;;;;;;;250.0;40.0;50.0;60.0;100.0;10.0;156.0;22.0;33.0;35.0;64.0;6.0
3705;Stedelijkheid;Bunschoten;2008;;;;;;;;;;;;;;;240.0;40.0;40.0;50.0;120.0;10.0;144.0;26.0;23.0;30.0;70.0;7.0
3706;Stedelijkheid;Bunschoten;2009;;;;;;;;;;;;;;;220.0;30.0;40.0;50.0;100.0;0.0;131.0;16.0;23.0;30.0;62.0;
3707;Stedelijkheid;Bunschoten;2010;210.0;40.0;50.0;50.0;70.0;20.0;0.0;126.0;22.0;27.0;31.0;41.0;9.0;;160.0;30.0;30.0;30.0;60.0;10.0;96.0;16.0;20.0;19.0;35.0;7.0
3708;Stedelijkheid;Bunschoten;2011;180.0;30.0;30.0;60.0;50.0;10.0;10.0;106.0;19.0;20.0;34.0;28.0;6.0;6.0;140.0;20.0;30.0;40.0;40.0;10.0;80.0;14.0;15.0;22.0;24.0;5.0
3709;Stedelijkheid;Bunschoten;2012;190.0;40.0;40.0;50.0;50.0;10.0;10.0;111.0;24.0;24.0;30.0;30.0;4.0;4.0;150.0;20.0;30.0;40.0;50.0;10.0;87.0;14.0;15.0;25.0;28.0;4.0
3710;Stedelijkheid;Bunschoten;2013;140.0;20.0;30.0;30.0;60.0;10.0;0.0;84.0;14.0;15.0;20.0;33.0;7.0;;120.0;20.0;20.0;30.0;50.0;10.0;72.0;13.0;12.0;19.0;29.0;4.0
3711;Stedelijkheid;Bunschoten;2014;170.0;30.0;20.0;40.0;70.0;10.0;10.0;101.0;18.0;11.0;23.0;41.0;5.0;4.0;140.0;30.0;20.0;40.0;60.0;10.0;83.0;15.0;9.0;20.0;35.0;5.0
3712;Stedelijkheid;Bunschoten;2015;190.0;40.0;30.0;40.0;70.0;20.0;0.0;108.0;21.0;16.0;25.0;41.0;9.0;;;;;;;;;;;;;
3713;Stedelijkheid;Bunschoten;2016;140.0;40.0;20.0;30.0;40.0;10.0;10.0;79.0;23.0;9.0;18.0;25.0;3.0;4.0;;;;;;;;;;;;
3714;Stedelijkheid;Bunschoten;2017;130.0;30.0;30.0;40.0;40.0;10.0;0.0;75.0;17.0;19.0;20.0;20.0;6.0;;;;;;;;;;;;;
3715;Stedelijkheid;Bunschoten;2018;140.0;30.0;20.0;30.0;50.0;10.0;10.0;79.0;16.0;12.0;18.0;27.0;8.0;4.0;;;;;;;;;;;;
3716;Stedelijkheid;Bunschoten;2019;160.0;30.0;40.0;30.0;80.0;10.0;0.0;86.0;15.0;19.0;16.0;42.0;5.0;;;;;;;;;;;;;
3717;Stedelijkheid;Bunschoten;2020;130.0;20.0;10.0;20.0;60.0;10.0;0.0;69.0;12.0;8.0;12.0;34.0;5.0;;;;;;;;;;;;;
3718;Stedelijkheid;Bunschoten;2021;120.0;20.0;10.0;20.0;60.0;10.0;10.0;64.0;12.0;5.0;12.0;31.0;5.0;4.0;;;;;;;;;;;;
3719;Stedelijkheid;Bunschoten;2022;130.0;20.0;10.0;30.0;60.0;10.0;10.0;69.0;8.0;7.0;13.0;33.0;7.0;3.0;;;;;;;;;;;;
3720;Stedelijkheid;Buren;1999;;;;;;;;;;;;;;;170.0;30.0;20.0;40.0;60.0;0.0;81.0;16.0;9.0;21.0;30.0;
3721;Stedelijkheid;Buren;2000;;;;;;;;;;;;;;;190.0;30.0;50.0;40.0;60.0;10.0;87.0;15.0;24.0;17.0;28.0;4.0
3722;Stedelijkheid;Buren;2001;;;;;;;;;;;;;;;180.0;20.0;40.0;60.0;60.0;10.0;86.0;9.0;18.0;28.0;28.0;4.0
3723;Stedelijkheid;Buren;2002;;;;;;;;;;;;;;;230.0;30.0;50.0;70.0;70.0;10.0;104.0;13.0;24.0;34.0;32.0;5.0
3724;Stedelijkheid;Buren;2003;;;;;;;;;;;;;;;270.0;60.0;50.0;70.0;100.0;10.0;126.0;26.0;25.0;32.0;46.0;2.0
3725;Stedelijkheid;Buren;2004;;;;;;;;;;;;;;;260.0;30.0;40.0;60.0;110.0;30.0;119.0;14.0;17.0;27.0;49.0;15.0
3726;Stedelijkheid;Buren;2005;;;;;;;;;;;;;;;280.0;50.0;60.0;70.0;100.0;10.0;129.0;23.0;27.0;33.0;45.0;6.0
3727;Stedelijkheid;Buren;2006;;;;;;;;;;;;;;;270.0;50.0;50.0;90.0;100.0;10.0;127.0;21.0;22.0;40.0;45.0;4.0
3728;Stedelijkheid;Buren;2007;;;;;;;;;;;;;;;280.0;60.0;50.0;70.0;100.0;10.0;130.0;26.0;23.0;34.0;45.0;5.0
3729;Stedelijkheid;Buren;2008;;;;;;;;;;;;;;;230.0;40.0;50.0;80.0;70.0;10.0;107.0;20.0;21.0;35.0;33.0;4.0
3730;Stedelijkheid;Buren;2009;;;;;;;;;;;;;;;190.0;40.0;30.0;50.0;70.0;10.0;85.0;19.0;11.0;22.0;31.0;2.0
3731;Stedelijkheid;Buren;2010;230.0;40.0;40.0;70.0;80.0;10.0;0.0;105.0;19.0;17.0;29.0;36.0;3.0;;190.0;30.0;20.0;50.0;70.0;0.0;83.0;14.0;10.0;24.0;31.0;
3732;Stedelijkheid;Buren;2011;250.0;60.0;40.0;80.0;80.0;10.0;10.0;112.0;25.0;18.0;35.0;35.0;3.0;2.0;200.0;30.0;20.0;70.0;70.0;0.0;88.0;15.0;11.0;32.0;31.0;
3733;Stedelijkheid;Buren;2012;230.0;50.0;30.0;60.0;70.0;10.0;10.0;105.0;24.0;13.0;27.0;33.0;4.0;2.0;190.0;50.0;30.0;50.0;60.0;10.0;83.0;21.0;14.0;20.0;27.0;2.0
3734;Stedelijkheid;Buren;2013;230.0;50.0;30.0;80.0;60.0;10.0;10.0;102.0;22.0;14.0;35.0;28.0;5.0;4.0;150.0;30.0;20.0;50.0;50.0;10.0;67.0;12.0;9.0;22.0;22.0;4.0
3735;Stedelijkheid;Buren;2014;270.0;50.0;40.0;80.0;70.0;20.0;10.0;120.0;23.0;15.0;36.0;29.0;10.0;4.0;180.0;30.0;20.0;50.0;60.0;10.0;79.0;14.0;11.0;22.0;25.0;6.0
3736;Stedelijkheid;Buren;2015;210.0;60.0;20.0;70.0;40.0;20.0;10.0;93.0;25.0;9.0;30.0;19.0;7.0;5.0;;;;;;;;;;;;
3737;Stedelijkheid;Buren;2016;230.0;60.0;30.0;60.0;60.0;10.0;10.0;102.0;26.0;12.0;25.0;27.0;6.0;4.0;;;;;;;;;;;;
3738;Stedelijkheid;Buren;2017;180.0;50.0;20.0;50.0;50.0;20.0;0.0;77.0;21.0;7.0;22.0;22.0;7.0;2.0;;;;;;;;;;;;
3739;Stedelijkheid;Buren;2018;180.0;30.0;30.0;80.0;40.0;10.0;0.0;75.0;13.0;13.0;32.0;18.0;6.0;;;;;;;;;;;;;
3740;Stedelijkheid;Buren;2019;160.0;40.0;20.0;40.0;60.0;20.0;10.0;68.0;15.0;6.0;19.0;26.0;7.0;3.0;;;;;;;;;;;;
3741;Stedelijkheid;Buren;2020;140.0;40.0;20.0;40.0;40.0;10.0;10.0;60.0;17.0;7.0;16.0;17.0;6.0;2.0;;;;;;;;;;;;
3742;Stedelijkheid;Buren;2021;130.0;30.0;20.0;30.0;50.0;10.0;10.0;55.0;10.0;9.0;13.0;21.0;4.0;3.0;;;;;;;;;;;;
3743;Stedelijkheid;Buren;2022;120.0;20.0;20.0;30.0;60.0;10.0;10.0;51.0;9.0;8.0;13.0;25.0;3.0;3.0;;;;;;;;;;;;
3744;Stedelijkheid;Bussum;1999;;;;;;;;;;;;;;;250.0;70.0;30.0;40.0;110.0;10.0;92.0;28.0;11.0;16.0;40.0;4.0
3745;Stedelijkheid;Bussum;2000;;;;;;;;;;;;;;;240.0;70.0;50.0;30.0;120.0;10.0;90.0;24.0;17.0;11.0;45.0;2.0
3746;Stedelijkheid;Bussum;2001;;;;;;;;;;;;;;;230.0;40.0;40.0;40.0;110.0;20.0;87.0;16.0;15.0;14.0;42.0;6.0
3747;Stedelijkheid;Bussum;2002;;;;;;;;;;;;;;;250.0;50.0;30.0;40.0;130.0;10.0;94.0;17.0;12.0;16.0;50.0;2.0
3748;Stedelijkheid;Bussum;2003;;;;;;;;;;;;;;;300.0;60.0;40.0;60.0;130.0;20.0;111.0;21.0;13.0;23.0;50.0;8.0
3749;Stedelijkheid;Bussum;2004;;;;;;;;;;;;;;;290.0;80.0;40.0;50.0;130.0;10.0;108.0;29.0;16.0;18.0;48.0;3.0
3750;Stedelijkheid;Bussum;2005;;;;;;;;;;;;;;;310.0;60.0;70.0;70.0;140.0;10.0;117.0;24.0;25.0;27.0;53.0;3.0
3751;Stedelijkheid;Bussum;2006;;;;;;;;;;;;;;;360.0;90.0;70.0;70.0;130.0;20.0;135.0;34.0;28.0;27.0;48.0;7.0
3752;Stedelijkheid;Bussum;2007;;;;;;;;;;;;;;;310.0;70.0;70.0;60.0;110.0;10.0;115.0;24.0;28.0;22.0;41.0;5.0
3753;Stedelijkheid;Bussum;2008;;;;;;;;;;;;;;;360.0;80.0;70.0;70.0;160.0;10.0;135.0;29.0;26.0;28.0;59.0;2.0
3754;Stedelijkheid;Bussum;2009;;;;;;;;;;;;;;;310.0;50.0;70.0;70.0;120.0;10.0;114.0;18.0;24.0;27.0;44.0;4.0
3755;Stedelijkheid;Bussum;2010;380.0;100.0;80.0;100.0;100.0;20.0;0.0;137.0;35.0;30.0;37.0;37.0;5.0;;290.0;70.0;60.0;80.0;80.0;10.0;106.0;24.0;22.0;28.0;30.0;4.0
3756;Stedelijkheid;Bussum;2011;390.0;90.0;60.0;100.0;140.0;10.0;10.0;141.0;33.0;21.0;37.0;51.0;5.0;3.0;260.0;40.0;40.0;70.0;110.0;10.0;95.0;16.0;13.0;24.0;40.0;4.0
3757;Stedelijkheid;Bussum;2012;400.0;120.0;30.0;110.0;130.0;30.0;10.0;144.0;44.0;12.0;39.0;45.0;11.0;2.0;280.0;70.0;40.0;80.0;100.0;20.0;102.0;24.0;13.0;28.0;36.0;7.0
3758;Stedelijkheid;Bussum;2013;370.0;110.0;50.0;100.0;100.0;30.0;10.0;132.0;41.0;16.0;37.0;38.0;9.0;2.0;280.0;90.0;30.0;90.0;70.0;10.0;100.0;31.0;12.0;32.0;27.0;4.0
3759;Stedelijkheid;Bussum;2014;290.0;90.0;20.0;80.0;90.0;20.0;0.0;103.0;33.0;7.0;27.0;33.0;7.0;;210.0;50.0;30.0;60.0;70.0;20.0;77.0;19.0;10.0;20.0;24.0;5.0
3760;Stedelijkheid;Bussum;2015;240.0;50.0;40.0;70.0;70.0;20.0;0.0;84.0;18.0;13.0;23.0;25.0;8.0;;;;;;;;;;;;;
3761;Stedelijkheid;Bussum;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
3762;Stedelijkheid;Bussum;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
3763;Stedelijkheid;Bussum;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
3764;Stedelijkheid;Bussum;2019;;;;;;;;;;;;;;;;;;;;;;;;;;
3765;Stedelijkheid;Bussum;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
3766;Stedelijkheid;Bussum;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
3767;Stedelijkheid;Bussum;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3768;Stedelijkheid;Capelle aan den IJssel;1999;;;;;;;;;;;;;;;640.0;220.0;90.0;120.0;250.0;10.0;117.0;41.0;17.0;21.0;46.0;3.0
3769;Stedelijkheid;Capelle aan den IJssel;2000;;;;;;;;;;;;;;;620.0;220.0;90.0;110.0;220.0;10.0;112.0;40.0;16.0;21.0;39.0;3.0
3770;Stedelijkheid;Capelle aan den IJssel;2001;;;;;;;;;;;;;;;540.0;180.0;90.0;100.0;180.0;20.0;98.0;31.0;16.0;17.0;33.0;4.0
3771;Stedelijkheid;Capelle aan den IJssel;2002;;;;;;;;;;;;;;;650.0;210.0;100.0;130.0;220.0;30.0;116.0;38.0;19.0;23.0;40.0;6.0
3772;Stedelijkheid;Capelle aan den IJssel;2003;;;;;;;;;;;;;;;790.0;250.0;130.0;190.0;250.0;30.0;141.0;44.0;23.0;33.0;44.0;6.0
3773;Stedelijkheid;Capelle aan den IJssel;2004;;;;;;;;;;;;;;;940.0;320.0;160.0;210.0;260.0;50.0;167.0;57.0;29.0;38.0;46.0;9.0
3774;Stedelijkheid;Capelle aan den IJssel;2005;;;;;;;;;;;;;;;1000.0;260.0;220.0;230.0;330.0;50.0;177.0;47.0;38.0;41.0;58.0;9.0
3775;Stedelijkheid;Capelle aan den IJssel;2006;;;;;;;;;;;;;;;1100.0;310.0;230.0;280.0;340.0;50.0;194.0;55.0;41.0;49.0;60.0;8.0
3776;Stedelijkheid;Capelle aan den IJssel;2007;;;;;;;;;;;;;;;1150.0;310.0;250.0;270.0;380.0;40.0;204.0;54.0;43.0;47.0;68.0;7.0
3777;Stedelijkheid;Capelle aan den IJssel;2008;;;;;;;;;;;;;;;1080.0;300.0;210.0;270.0;370.0;40.0;191.0;52.0;38.0;47.0;65.0;8.0
3778;Stedelijkheid;Capelle aan den IJssel;2009;;;;;;;;;;;;;;;970.0;230.0;190.0;240.0;340.0;40.0;170.0;41.0;33.0;41.0;60.0;8.0
3779;Stedelijkheid;Capelle aan den IJssel;2010;1200.0;450.0;200.0;330.0;290.0;60.0;20.0;208.0;77.0;35.0;58.0;51.0;10.0;3.0;980.0;320.0;180.0;260.0;270.0;50.0;171.0;56.0;32.0;45.0;47.0;8.0
3780;Stedelijkheid;Capelle aan den IJssel;2011;1290.0;480.0;230.0;330.0;300.0;80.0;40.0;223.0;83.0;39.0;57.0;52.0;14.0;8.0;1060.0;380.0;180.0;260.0;270.0;80.0;184.0;67.0;31.0;45.0;48.0;13.0
3781;Stedelijkheid;Capelle aan den IJssel;2012;1240.0;480.0;160.0;330.0;300.0;80.0;30.0;215.0;83.0;27.0;58.0;52.0;13.0;4.0;1070.0;370.0;150.0;280.0;270.0;70.0;186.0;65.0;27.0;49.0;47.0;13.0
3782;Stedelijkheid;Capelle aan den IJssel;2013;1050.0;420.0;110.0;270.0;230.0;70.0;50.0;181.0;72.0;19.0;46.0;41.0;13.0;9.0;940.0;340.0;110.0;240.0;210.0;70.0;164.0;59.0;20.0;41.0;37.0;13.0
3783;Stedelijkheid;Capelle aan den IJssel;2014;1020.0;390.0;130.0;250.0;250.0;70.0;30.0;177.0;67.0;22.0;43.0;43.0;12.0;5.0;810.0;300.0;110.0;200.0;190.0;60.0;140.0;52.0;20.0;35.0;34.0;11.0
3784;Stedelijkheid;Capelle aan den IJssel;2015;950.0;390.0;120.0;240.0;180.0;50.0;40.0;163.0;66.0;21.0;42.0;31.0;9.0;8.0;;;;;;;;;;;;
3785;Stedelijkheid;Capelle aan den IJssel;2016;830.0;360.0;100.0;210.0;180.0;60.0;30.0;142.0;61.0;17.0;36.0;31.0;10.0;5.0;;;;;;;;;;;;
3786;Stedelijkheid;Capelle aan den IJssel;2017;710.0;250.0;90.0;180.0;170.0;40.0;20.0;121.0;42.0;15.0;31.0;29.0;7.0;3.0;;;;;;;;;;;;
3787;Stedelijkheid;Capelle aan den IJssel;2018;610.0;250.0;70.0;140.0;140.0;40.0;30.0;105.0;42.0;13.0;25.0;24.0;7.0;5.0;;;;;;;;;;;;
3788;Stedelijkheid;Capelle aan den IJssel;2019;660.0;260.0;90.0;170.0;150.0;50.0;30.0;112.0;43.0;14.0;28.0;26.0;8.0;5.0;;;;;;;;;;;;
3789;Stedelijkheid;Capelle aan den IJssel;2020;570.0;230.0;80.0;150.0;120.0;40.0;40.0;97.0;39.0;13.0;26.0;21.0;7.0;6.0;;;;;;;;;;;;
3790;Stedelijkheid;Capelle aan den IJssel;2021;520.0;160.0;80.0;140.0;150.0;30.0;30.0;88.0;27.0;13.0;24.0;26.0;4.0;5.0;;;;;;;;;;;;
3791;Stedelijkheid;Capelle aan den IJssel;2022;580.0;170.0;100.0;150.0;170.0;40.0;40.0;99.0;28.0;16.0;25.0;29.0;6.0;7.0;;;;;;;;;;;;
3792;Stedelijkheid;Castricum;1999;;;;;;;;;;;;;;;90.0;20.0;10.0;20.0;40.0;0.0;46.0;12.0;6.0;8.0;22.0;
3793;Stedelijkheid;Castricum;2000;;;;;;;;;;;;;;;100.0;30.0;20.0;20.0;40.0;0.0;51.0;13.0;8.0;12.0;21.0;
3794;Stedelijkheid;Castricum;2001;;;;;;;;;;;;;;;90.0;20.0;20.0;40.0;30.0;0.0;47.0;10.0;8.0;18.0;14.0;
3795;Stedelijkheid;Castricum;2002;;;;;;;;;;;;;;;160.0;30.0;30.0;40.0;60.0;10.0;53.0;11.0;10.0;12.0;21.0;2.0
3796;Stedelijkheid;Castricum;2003;;;;;;;;;;;;;;;250.0;50.0;50.0;60.0;90.0;10.0;84.0;15.0;16.0;20.0;30.0;2.0
3797;Stedelijkheid;Castricum;2004;;;;;;;;;;;;;;;240.0;60.0;50.0;70.0;60.0;10.0;80.0;20.0;18.0;24.0;22.0;2.0
3798;Stedelijkheid;Castricum;2005;;;;;;;;;;;;;;;250.0;50.0;70.0;70.0;60.0;0.0;83.0;16.0;24.0;24.0;21.0;
3799;Stedelijkheid;Castricum;2006;;;;;;;;;;;;;;;240.0;50.0;50.0;70.0;80.0;10.0;79.0;16.0;16.0;22.0;27.0;4.0
3800;Stedelijkheid;Castricum;2007;;;;;;;;;;;;;;;250.0;50.0;70.0;70.0;70.0;20.0;83.0;15.0;24.0;24.0;22.0;6.0
3801;Stedelijkheid;Castricum;2008;;;;;;;;;;;;;;;280.0;70.0;70.0;90.0;80.0;10.0;92.0;24.0;22.0;29.0;26.0;2.0
3802;Stedelijkheid;Castricum;2009;;;;;;;;;;;;;;;230.0;60.0;40.0;70.0;60.0;10.0;77.0;19.0;14.0;22.0;20.0;4.0
3803;Stedelijkheid;Castricum;2010;310.0;80.0;60.0;90.0;80.0;10.0;0.0;101.0;26.0;21.0;30.0;27.0;4.0;;200.0;40.0;30.0;70.0;70.0;10.0;68.0;14.0;11.0;22.0;23.0;2.0
3804;Stedelijkheid;Castricum;2011;270.0;70.0;80.0;70.0;60.0;10.0;0.0;90.0;22.0;25.0;23.0;21.0;3.0;1.0;210.0;50.0;60.0;50.0;50.0;10.0;70.0;18.0;18.0;17.0;18.0;3.0
3805;Stedelijkheid;Castricum;2012;250.0;60.0;50.0;70.0;80.0;10.0;0.0;82.0;18.0;17.0;25.0;25.0;2.0;1.0;210.0;40.0;50.0;60.0;60.0;0.0;68.0;12.0;18.0;21.0;19.0;
3806;Stedelijkheid;Castricum;2013;230.0;60.0;40.0;60.0;70.0;0.0;0.0;74.0;18.0;14.0;18.0;22.0;;;140.0;40.0;20.0;40.0;50.0;0.0;46.0;14.0;5.0;13.0;15.0;
3807;Stedelijkheid;Castricum;2014;190.0;60.0;30.0;50.0;60.0;10.0;10.0;64.0;19.0;8.0;16.0;20.0;4.0;2.0;120.0;40.0;10.0;30.0;40.0;10.0;38.0;11.0;3.0;8.0;12.0;2.0
3808;Stedelijkheid;Castricum;2015;200.0;50.0;40.0;50.0;50.0;10.0;0.0;66.0;17.0;14.0;17.0;17.0;3.0;;;;;;;;;;;;;
3809;Stedelijkheid;Castricum;2016;190.0;60.0;30.0;40.0;60.0;10.0;0.0;61.0;19.0;10.0;13.0;18.0;3.0;;;;;;;;;;;;;
3810;Stedelijkheid;Castricum;2017;140.0;40.0;20.0;20.0;40.0;10.0;0.0;44.0;12.0;8.0;6.0;14.0;3.0;;;;;;;;;;;;;
3811;Stedelijkheid;Castricum;2018;130.0;40.0;20.0;30.0;50.0;10.0;0.0;40.0;13.0;6.0;9.0;15.0;3.0;;;;;;;;;;;;;
3812;Stedelijkheid;Castricum;2019;160.0;50.0;20.0;30.0;60.0;10.0;10.0;50.0;14.0;6.0;10.0;17.0;4.0;2.0;;;;;;;;;;;;
3813;Stedelijkheid;Castricum;2020;140.0;40.0;20.0;50.0;30.0;10.0;10.0;42.0;12.0;7.0;14.0;11.0;2.0;3.0;;;;;;;;;;;;
3814;Stedelijkheid;Castricum;2021;130.0;30.0;30.0;30.0;50.0;10.0;0.0;40.0;9.0;8.0;9.0;16.0;2.0;;;;;;;;;;;;;
3815;Stedelijkheid;Castricum;2022;190.0;60.0;30.0;40.0;70.0;10.0;10.0;59.0;18.0;10.0;11.0;23.0;4.0;2.0;;;;;;;;;;;;
3816;Stedelijkheid;Coevorden;1999;;;;;;;;;;;;;;;60.0;20.0;10.0;10.0;20.0;0.0;21.0;6.0;4.0;5.0;6.0;
3817;Stedelijkheid;Coevorden;2000;;;;;;;;;;;;;;;50.0;20.0;10.0;0.0;20.0;0.0;17.0;7.0;3.0;;6.0;
3818;Stedelijkheid;Coevorden;2001;;;;;;;;;;;;;;;280.0;80.0;50.0;100.0;60.0;20.0;93.0;26.0;16.0;31.0;21.0;6.0
3819;Stedelijkheid;Coevorden;2002;;;;;;;;;;;;;;;270.0;80.0;60.0;70.0;60.0;10.0;87.0;26.0;19.0;24.0;20.0;4.0
3820;Stedelijkheid;Coevorden;2003;;;;;;;;;;;;;;;300.0;90.0;60.0;90.0;70.0;10.0;96.0;29.0;20.0;29.0;24.0;3.0
3821;Stedelijkheid;Coevorden;2004;;;;;;;;;;;;;;;250.0;70.0;60.0;80.0;70.0;10.0;82.0;23.0;19.0;26.0;23.0;4.0
