ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
95;Zuid-Holland (PV);30 juni 2023;87800.0;80305.0;73390.0;16240.0;57150.0;42185.0;4290.0;10675.0;6910.0;3975.0;705.0;135.0;2100.0;6055.0;4175.0;4090.0;85.0;1880.0;1810.0;45.0;30.0;1435.0;1265.0;150.0;15.0;;;;
96;Zuid-Holland (PV);31 december 2023;87725.0;80390.0;73535.0;15280.0;58255.0;42555.0;4425.0;11275.0;6850.0;3865.0;745.0;105.0;2140.0;5855.0;4040.0;3950.0;90.0;1815.0;1735.0;50.0;30.0;1480.0;1300.0;160.0;20.0;;;;
97;Zuid-Holland (PV);30 juni 2024;87865.0;80750.0;73995.0;12570.0;61425.0;45310.0;4310.0;11810.0;6755.0;3750.0;780.0;100.0;2125.0;5535.0;3820.0;3745.0;70.0;1720.0;1660.0;35.0;20.0;1580.0;1365.0;195.0;15.0;;;;
98;Zeeland (PV);30 juni 2021;9740.0;8770.0;7725.0;325.0;7405.0;5075.0;615.0;1715.0;1045.0;650.0;110.0;;275.0;850.0;575.0;570.0;;275.0;270.0;;;120.0;110.0;10.0;;;;;
99;Zeeland (PV);31 december 2021;9890.0;8905.0;7865.0;310.0;7560.0;5275.0;590.0;1690.0;1035.0;640.0;110.0;10.0;275.0;875.0;605.0;595.0;;270.0;265.0;;;110.0;110.0;;;;;;
100;Zeeland (PV);30 juni 2022;9985.0;9030.0;8030.0;315.0;7715.0;5340.0;575.0;1805.0;1000.0;625.0;85.0;15.0;275.0;830.0;570.0;565.0;;260.0;250.0;;;125.0;115.0;10.0;;;;;
101;Zeeland (PV);31 december 2022;10160.0;9265.0;8250.0;290.0;7960.0;5500.0;560.0;1900.0;1010.0;630.0;90.0;15.0;280.0;790.0;530.0;520.0;10.0;260.0;255.0;;;110.0;100.0;;;;;;
102;Zeeland (PV);30 juni 2023;10025.0;9125.0;8165.0;130.0;8035.0;5390.0;655.0;1985.0;965.0;585.0;100.0;15.0;265.0;790.0;545.0;540.0;;245.0;240.0;;;110.0;100.0;;;;;;
103;Zeeland (PV);31 december 2023;10100.0;9200.0;8245.0;115.0;8125.0;5470.0;600.0;2055.0;955.0;575.0;105.0;10.0;260.0;790.0;560.0;555.0;;230.0;225.0;;;110.0;105.0;;;;;;
104;Zeeland (PV);30 juni 2024;12450.0;11540.0;10605.0;115.0;10485.0;7745.0;640.0;2100.0;935.0;540.0;120.0;10.0;265.0;805.0;580.0;570.0;10.0;225.0;220.0;;;105.0;100.0;;;;;;
105;Noord-Brabant (PV);30 juni 2021;50210.0;45370.0;41575.0;2945.0;38630.0;28390.0;2460.0;7780.0;3790.0;1940.0;540.0;100.0;1215.0;4240.0;2975.0;2935.0;45.0;1260.0;1230.0;15.0;15.0;605.0;550.0;45.0;;;;;
106;Noord-Brabant (PV);31 december 2021;50460.0;45850.0;42070.0;3030.0;39040.0;28345.0;2520.0;8180.0;3775.0;1900.0;570.0;120.0;1185.0;4030.0;2800.0;2765.0;35.0;1230.0;1200.0;20.0;10.0;580.0;530.0;45.0;;;;;
107;Noord-Brabant (PV);30 juni 2022;51575.0;47255.0;43605.0;2865.0;40740.0;30285.0;2660.0;7795.0;3650.0;1625.0;575.0;125.0;1325.0;3765.0;2585.0;2560.0;25.0;1185.0;1150.0;20.0;15.0;555.0;510.0;35.0;;;;;
108;Noord-Brabant (PV);31 december 2022;54555.0;50365.0;46815.0;2735.0;44080.0;32820.0;2775.0;8485.0;3550.0;1560.0;585.0;125.0;1275.0;3635.0;2475.0;2435.0;40.0;1160.0;1130.0;20.0;15.0;555.0;510.0;40.0;;;;;
109;Noord-Brabant (PV);30 juni 2023;53670.0;49655.0;46185.0;2995.0;43190.0;32110.0;2675.0;8405.0;3470.0;1585.0;640.0;95.0;1150.0;3465.0;2350.0;2330.0;20.0;1115.0;1090.0;10.0;15.0;550.0;495.0;45.0;;;;;
110;Noord-Brabant (PV);31 december 2023;55490.0;51410.0;48010.0;3160.0;44850.0;33330.0;2725.0;8800.0;3400.0;1495.0;610.0;95.0;1200.0;3490.0;2375.0;2340.0;35.0;1115.0;1085.0;10.0;20.0;590.0;540.0;45.0;;;;;
111;Noord-Brabant (PV);30 juni 2024;59990.0;55930.0;52570.0;3110.0;49460.0;36805.0;3100.0;9555.0;3365.0;1475.0;630.0;80.0;1180.0;3440.0;2355.0;2325.0;25.0;1085.0;1045.0;15.0;20.0;620.0;565.0;45.0;;;;;
112;Limburg (PV);30 juni 2021;28980.0;26300.0;23955.0;2580.0;21375.0;16500.0;1565.0;3310.0;2345.0;1195.0;240.0;65.0;850.0;2350.0;1730.0;1725.0;;620.0;610.0;;;330.0;280.0;15.0;30.0;;;;
113;Limburg (PV);31 december 2021;29090.0;26525.0;24205.0;2295.0;21915.0;16925.0;1635.0;3355.0;2320.0;1150.0;245.0;65.0;860.0;2260.0;1640.0;1625.0;15.0;620.0;610.0;;;305.0;260.0;20.0;20.0;;;;
114;Limburg (PV);30 juni 2022;27345.0;24890.0;22445.0;2250.0;20200.0;15045.0;1790.0;3365.0;2440.0;1215.0;210.0;75.0;940.0;2140.0;1545.0;1535.0;10.0;590.0;585.0;;;315.0;265.0;30.0;15.0;;;;
115;Limburg (PV);31 december 2022;26850.0;24480.0;22105.0;2050.0;20055.0;14815.0;1815.0;3425.0;2370.0;1210.0;225.0;80.0;855.0;2060.0;1470.0;1460.0;15.0;590.0;575.0;10.0;;310.0;260.0;15.0;35.0;;;;
116;Limburg (PV);30 juni 2023;26660.0;24355.0;21865.0;2320.0;19545.0;14535.0;1910.0;3100.0;2490.0;1180.0;255.0;110.0;945.0;2000.0;1430.0;1410.0;20.0;570.0;565.0;;;305.0;250.0;20.0;30.0;;;;
117;Limburg (PV);31 december 2023;26595.0;24310.0;21915.0;2420.0;19495.0;14835.0;1735.0;2920.0;2400.0;1140.0;270.0;105.0;885.0;1980.0;1415.0;1415.0;;560.0;550.0;;;305.0;245.0;30.0;25.0;;;;
118;Limburg (PV);30 juni 2024;28290.0;26025.0;23630.0;2505.0;21125.0;16150.0;1770.0;3205.0;2390.0;1135.0;300.0;95.0;870.0;1950.0;1385.0;1380.0;;565.0;555.0;;;315.0;255.0;30.0;25.0;;;;
119;Oost-Groningen (CR);30 juni 2021;3535.0;3065.0;2755.0;65.0;2690.0;1905.0;180.0;605.0;310.0;110.0;45.0;;155.0;440.0;245.0;240.0;;195.0;190.0;;;30.0;30.0;;;;;;
120;Oost-Groningen (CR);31 december 2021;3510.0;3040.0;2690.0;55.0;2635.0;1860.0;180.0;600.0;345.0;95.0;40.0;;210.0;430.0;230.0;230.0;;200.0;195.0;;;40.0;35.0;;;;;;
121;Oost-Groningen (CR);30 juni 2022;3820.0;3345.0;2800.0;;2795.0;2040.0;180.0;580.0;540.0;250.0;45.0;;245.0;435.0;225.0;220.0;;210.0;205.0;;;40.0;35.0;;;;;;
122;Oost-Groningen (CR);31 december 2022;3830.0;3385.0;2845.0;;2840.0;2075.0;180.0;585.0;540.0;245.0;55.0;;240.0;400.0;200.0;200.0;;200.0;200.0;;;45.0;40.0;;;;;;
123;Oost-Groningen (CR);30 juni 2023;3940.0;3505.0;2990.0;10.0;2985.0;2165.0;180.0;640.0;510.0;230.0;60.0;;220.0;390.0;185.0;180.0;;205.0;200.0;;;45.0;35.0;10.0;;;;;
124;Oost-Groningen (CR);31 december 2023;3950.0;3520.0;2985.0;;2980.0;2145.0;170.0;665.0;530.0;230.0;65.0;;235.0;380.0;185.0;185.0;;195.0;190.0;;;55.0;45.0;;;;;;
125;Oost-Groningen (CR);30 juni 2024;4010.0;3590.0;3035.0;;3030.0;2245.0;165.0;620.0;555.0;230.0;65.0;;260.0;370.0;180.0;175.0;;190.0;185.0;;;55.0;45.0;;;;;;
126;Delfzijl en omgeving (CR);30 juni 2021;1070.0;910.0;820.0;10.0;810.0;535.0;50.0;225.0;90.0;25.0;15.0;;45.0;135.0;90.0;90.0;;45.0;45.0;;;25.0;20.0;;;;;;
127;Delfzijl en omgeving (CR);31 december 2021;1005.0;855.0;765.0;10.0;755.0;495.0;50.0;210.0;95.0;25.0;15.0;;55.0;120.0;80.0;75.0;;45.0;45.0;;;25.0;20.0;;;;;;
128;Delfzijl en omgeving (CR);30 juni 2022;1065.0;930.0;800.0;;800.0;545.0;40.0;215.0;130.0;40.0;25.0;;65.0;110.0;50.0;50.0;;60.0;50.0;;;25.0;20.0;;;;;;
129;Delfzijl en omgeving (CR);31 december 2022;1020.0;900.0;775.0;;775.0;540.0;45.0;190.0;120.0;40.0;25.0;;55.0;100.0;45.0;45.0;;55.0;50.0;;;25.0;20.0;;;;;;
130;Delfzijl en omgeving (CR);30 juni 2023;1030.0;915.0;800.0;;800.0;545.0;35.0;220.0;115.0;45.0;25.0;;50.0;85.0;35.0;35.0;;50.0;50.0;;;30.0;25.0;;;;;;
131;Delfzijl en omgeving (CR);31 december 2023;1020.0;910.0;800.0;;800.0;525.0;40.0;230.0;110.0;35.0;15.0;;60.0;80.0;35.0;35.0;;50.0;45.0;;;25.0;25.0;;;;;;
132;Delfzijl en omgeving (CR);30 juni 2024;1085.0;975.0;870.0;;865.0;595.0;35.0;235.0;110.0;40.0;15.0;;55.0;85.0;40.0;40.0;;45.0;45.0;;;25.0;25.0;;;;;;
133;Overig Groningen (CR);30 juni 2021;8970.0;8120.0;7540.0;95.0;7445.0;5445.0;335.0;1665.0;580.0;160.0;95.0;10.0;320.0;660.0;415.0;415.0;;245.0;235.0;;10.0;185.0;160.0;20.0;;;;;
134;Overig Groningen (CR);31 december 2021;9155.0;8310.0;7705.0;95.0;7610.0;5505.0;360.0;1740.0;605.0;145.0;95.0;;365.0;670.0;415.0;410.0;;255.0;250.0;;;170.0;155.0;15.0;;;;;
135;Overig Groningen (CR);30 juni 2022;9785.0;8945.0;8055.0;;8050.0;5870.0;390.0;1790.0;885.0;350.0;130.0;;405.0;680.0;395.0;390.0;;285.0;275.0;;;165.0;145.0;15.0;;;;;
136;Overig Groningen (CR);31 december 2022;9740.0;8945.0;8030.0;10.0;8020.0;5885.0;395.0;1740.0;915.0;350.0;150.0;;420.0;635.0;355.0;345.0;10.0;280.0;275.0;;;155.0;135.0;15.0;;;;;
137;Overig Groningen (CR);30 juni 2023;9630.0;8860.0;8065.0;280.0;7785.0;5815.0;375.0;1600.0;795.0;310.0;135.0;;350.0;615.0;345.0;345.0;;270.0;260.0;;;160.0;140.0;15.0;;;;;
138;Overig Groningen (CR);31 december 2023;9620.0;8870.0;8085.0;480.0;7610.0;5815.0;355.0;1440.0;780.0;295.0;140.0;;345.0;590.0;325.0;325.0;;260.0;255.0;;;165.0;145.0;15.0;;;;;
139;Overig Groningen (CR);30 juni 2024;9955.0;9185.0;8370.0;530.0;7840.0;6125.0;395.0;1325.0;820.0;300.0;135.0;;380.0;600.0;350.0;345.0;;255.0;250.0;;;165.0;150.0;15.0;;;;;
140;Noord-Friesland (CR);30 juni 2021;7165.0;6200.0;5375.0;500.0;4875.0;3580.0;285.0;1010.0;825.0;450.0;160.0;;210.0;890.0;565.0;560.0;;330.0;325.0;;;75.0;70.0;;;;;;
141;Noord-Friesland (CR);31 december 2021;7325.0;6345.0;5515.0;675.0;4840.0;3535.0;280.0;1025.0;825.0;450.0;165.0;;205.0;900.0;560.0;550.0;10.0;340.0;335.0;;;80.0;70.0;10.0;;;;;
142;Noord-Friesland (CR);30 juni 2022;7700.0;6790.0;5950.0;760.0;5190.0;3695.0;270.0;1225.0;840.0;455.0;145.0;;235.0;825.0;535.0;530.0;;290.0;280.0;;;85.0;80.0;;;;;;
143;Noord-Friesland (CR);31 december 2022;7805.0;6920.0;6070.0;765.0;5305.0;3760.0;250.0;1295.0;850.0;445.0;160.0;;245.0;780.0;495.0;495.0;;280.0;275.0;;;110.0;100.0;;;;;;
144;Noord-Friesland (CR);30 juni 2023;8065.0;7205.0;6385.0;790.0;5595.0;3965.0;270.0;1360.0;820.0;435.0;175.0;;200.0;755.0;480.0;470.0;10.0;275.0;270.0;;;110.0;100.0;;;;;;
145;Noord-Friesland (CR);31 december 2023;7815.0;6980.0;6150.0;740.0;5410.0;3795.0;210.0;1405.0;830.0;445.0;185.0;;200.0;730.0;465.0;465.0;;265.0;260.0;;;105.0;95.0;10.0;;;;;
146;Noord-Friesland (CR);30 juni 2024;7845.0;7030.0;6175.0;665.0;5515.0;3955.0;235.0;1330.0;855.0;435.0;195.0;;225.0;705.0;460.0;455.0;;245.0;240.0;;;110.0;95.0;10.0;;;;;
147;Zuidwest-Friesland (CR);30 juni 2021;2475.0;2150.0;1870.0;10.0;1855.0;1445.0;80.0;330.0;285.0;160.0;45.0;;75.0;285.0;190.0;190.0;;95.0;95.0;;;35.0;30.0;;;;;;
148;Zuidwest-Friesland (CR);31 december 2021;2505.0;2185.0;1905.0;15.0;1890.0;1460.0;75.0;360.0;280.0;155.0;40.0;;80.0;295.0;200.0;200.0;;95.0;90.0;;;30.0;30.0;;;;;;
149;Zuidwest-Friesland (CR);30 juni 2022;2660.0;2320.0;2065.0;;2065.0;1550.0;105.0;410.0;255.0;130.0;40.0;;85.0;315.0;210.0;210.0;;105.0;100.0;;;30.0;25.0;;;;;;
150;Zuidwest-Friesland (CR);31 december 2022;2760.0;2410.0;2155.0;;2155.0;1605.0;95.0;455.0;255.0;125.0;35.0;;95.0;320.0;230.0;230.0;;90.0;90.0;;;30.0;25.0;;;;;;
151;Zuidwest-Friesland (CR);30 juni 2023;2810.0;2485.0;2250.0;;2245.0;1685.0;95.0;465.0;235.0;125.0;40.0;;65.0;290.0;205.0;205.0;;85.0;85.0;;;35.0;30.0;;;;;;
152;Zuidwest-Friesland (CR);31 december 2023;2845.0;2525.0;2295.0;;2285.0;1675.0;85.0;525.0;230.0;125.0;45.0;;60.0;290.0;205.0;200.0;;85.0;85.0;;;30.0;30.0;;;;;;
153;Zuidwest-Friesland (CR);30 juni 2024;2965.0;2645.0;2410.0;;2405.0;1745.0;110.0;550.0;235.0;130.0;55.0;;50.0;285.0;200.0;200.0;;80.0;80.0;;;35.0;30.0;;;;;;
154;Zuidoost-Friesland (CR);30 juni 2021;4140.0;3575.0;3050.0;20.0;3030.0;2265.0;150.0;620.0;530.0;255.0;95.0;10.0;170.0;510.0;340.0;335.0;;170.0;165.0;;;50.0;45.0;;;;;;
155;Zuidoost-Friesland (CR);31 december 2021;4100.0;3540.0;3025.0;20.0;3010.0;2220.0;155.0;635.0;510.0;250.0;90.0;;165.0;505.0;340.0;340.0;;165.0;160.0;;;60.0;50.0;;;;;;
156;Zuidoost-Friesland (CR);30 juni 2022;4255.0;3680.0;3190.0;10.0;3175.0;2290.0;175.0;710.0;490.0;235.0;90.0;;160.0;520.0;365.0;360.0;;155.0;150.0;;;55.0;50.0;;;;;;
157;Zuidoost-Friesland (CR);31 december 2022;4285.0;3725.0;3215.0;15.0;3200.0;2260.0;190.0;750.0;505.0;230.0;95.0;;180.0;510.0;360.0;360.0;;150.0;150.0;;;50.0;40.0;;;;;;
158;Zuidoost-Friesland (CR);30 juni 2023;4240.0;3705.0;3230.0;15.0;3215.0;2370.0;170.0;675.0;475.0;235.0;90.0;;150.0;480.0;335.0;330.0;;145.0;145.0;;;55.0;50.0;;;;;;
159;Zuidoost-Friesland (CR);31 december 2023;4300.0;3785.0;3285.0;10.0;3275.0;2410.0;165.0;700.0;505.0;230.0;105.0;;165.0;465.0;325.0;320.0;;140.0;140.0;;;50.0;45.0;;;;;;
160;Zuidoost-Friesland (CR);30 juni 2024;4310.0;3815.0;3315.0;;3315.0;2405.0;180.0;730.0;500.0;230.0;95.0;10.0;165.0;440.0;305.0;305.0;;135.0;130.0;;;60.0;55.0;;;;;;
161;Noord-Drenthe (CR);30 juni 2021;4555.0;4150.0;3765.0;90.0;3675.0;3095.0;160.0;425.0;385.0;155.0;65.0;;160.0;330.0;185.0;185.0;;145.0;145.0;;;75.0;70.0;;;;;;
162;Noord-Drenthe (CR);31 december 2021;4715.0;4320.0;3910.0;95.0;3810.0;3210.0;165.0;440.0;410.0;155.0;60.0;;195.0;315.0;175.0;170.0;;140.0;135.0;;;80.0;70.0;10.0;;;;;
163;Noord-Drenthe (CR);30 juni 2022;4705.0;4385.0;3990.0;70.0;3920.0;3380.0;150.0;390.0;390.0;150.0;80.0;;160.0;250.0;155.0;150.0;;95.0;95.0;;;70.0;60.0;10.0;;;;;
164;Noord-Drenthe (CR);31 december 2022;4720.0;4410.0;4005.0;75.0;3930.0;3385.0;155.0;390.0;405.0;155.0;90.0;;160.0;255.0;170.0;170.0;;85.0;85.0;;;60.0;50.0;;;;;;
165;Noord-Drenthe (CR);30 juni 2023;4485.0;4200.0;3810.0;70.0;3740.0;3185.0;160.0;395.0;390.0;140.0;90.0;;155.0;215.0;140.0;135.0;;80.0;75.0;;;70.0;55.0;10.0;;;;;
166;Noord-Drenthe (CR);31 december 2023;4615.0;4335.0;3955.0;75.0;3880.0;3275.0;170.0;435.0;380.0;125.0;105.0;;150.0;210.0;135.0;135.0;;75.0;75.0;;;70.0;60.0;10.0;;;;;
167;Noord-Drenthe (CR);30 juni 2024;4840.0;4545.0;4155.0;80.0;4075.0;3380.0;155.0;535.0;390.0;130.0;100.0;;165.0;220.0;145.0;140.0;;75.0;75.0;;;75.0;65.0;;;;;;
168;Zuidoost-Drenthe (CR);30 juni 2021;3880.0;3435.0;3055.0;90.0;2965.0;2295.0;200.0;470.0;380.0;200.0;60.0;;120.0;400.0;265.0;265.0;;135.0;135.0;;;50.0;45.0;;;;;;
169;Zuidoost-Drenthe (CR);31 december 2021;3775.0;3345.0;2960.0;115.0;2845.0;2220.0;205.0;425.0;385.0;190.0;65.0;;130.0;375.0;250.0;245.0;;125.0;125.0;;;50.0;50.0;;;;;;
170;Zuidoost-Drenthe (CR);30 juni 2022;3765.0;3350.0;2920.0;80.0;2840.0;2225.0;205.0;405.0;430.0;215.0;65.0;;150.0;365.0;230.0;225.0;;135.0;135.0;;;50.0;45.0;;;;;;
171;Zuidoost-Drenthe (CR);31 december 2022;3780.0;3385.0;2950.0;80.0;2870.0;2215.0;220.0;435.0;435.0;215.0;65.0;;150.0;350.0;210.0;205.0;;140.0;140.0;;;50.0;45.0;;;;;;
172;Zuidoost-Drenthe (CR);30 juni 2023;3730.0;3305.0;2930.0;75.0;2850.0;2260.0;175.0;420.0;380.0;195.0;60.0;;120.0;365.0;230.0;230.0;;135.0;135.0;;;60.0;50.0;;;;;;
173;Zuidoost-Drenthe (CR);31 december 2023;3765.0;3335.0;2945.0;70.0;2875.0;2270.0;180.0;430.0;390.0;185.0;65.0;;140.0;360.0;220.0;220.0;;140.0;135.0;;;70.0;65.0;;;;;;
174;Zuidoost-Drenthe (CR);30 juni 2024;4050.0;3625.0;3195.0;75.0;3120.0;2415.0;180.0;525.0;425.0;185.0;75.0;;165.0;340.0;205.0;200.0;;135.0;130.0;;;85.0;80.0;;;;;;
175;Zuidwest-Drenthe (CR);30 juni 2021;2960.0;2680.0;2380.0;40.0;2340.0;1925.0;115.0;300.0;300.0;130.0;60.0;;100.0;240.0;150.0;145.0;;90.0;90.0;;;40.0;35.0;;;;;;
176;Zuidwest-Drenthe (CR);31 december 2021;2910.0;2620.0;2295.0;30.0;2265.0;1830.0;130.0;300.0;325.0;120.0;65.0;;140.0;245.0;155.0;150.0;;85.0;85.0;;;45.0;45.0;;;;;;
177;Zuidwest-Drenthe (CR);30 juni 2022;2990.0;2725.0;2425.0;30.0;2395.0;1940.0;160.0;300.0;300.0;105.0;70.0;;115.0;225.0;145.0;140.0;;85.0;80.0;;;40.0;40.0;;;;;;
178;Zuidwest-Drenthe (CR);31 december 2022;3055.0;2820.0;2510.0;35.0;2475.0;1990.0;160.0;325.0;310.0;110.0;65.0;;130.0;205.0;115.0;115.0;;85.0;85.0;;;30.0;30.0;;;;;;
179;Zuidwest-Drenthe (CR);30 juni 2023;2920.0;2670.0;2400.0;25.0;2380.0;1905.0;150.0;325.0;270.0;95.0;60.0;;115.0;215.0;125.0;125.0;;85.0;85.0;;;35.0;35.0;;;;;;
180;Zuidwest-Drenthe (CR);31 december 2023;2920.0;2675.0;2395.0;25.0;2370.0;1855.0;160.0;360.0;280.0;100.0;55.0;;125.0;215.0;130.0;125.0;;90.0;85.0;;;35.0;30.0;;;;;;
181;Zuidwest-Drenthe (CR);30 juni 2024;2930.0;2690.0;2405.0;30.0;2380.0;1855.0;160.0;365.0;285.0;85.0;60.0;;135.0;200.0;115.0;115.0;;85.0;85.0;;;35.0;30.0;;;;;;
182;Noord-Overijssel (CR);30 juni 2021;8620.0;7650.0;6700.0;60.0;6640.0;5065.0;410.0;1165.0;950.0;370.0;115.0;;460.0;855.0;575.0;555.0;20.0;285.0;280.0;;;115.0;105.0;;;;;;
183;Noord-Overijssel (CR);31 december 2021;8680.0;7700.0;6720.0;65.0;6655.0;5050.0;400.0;1205.0;980.0;365.0;120.0;;490.0;875.0;585.0;575.0;10.0;295.0;285.0;;;100.0;95.0;;;;;;
184;Noord-Overijssel (CR);30 juni 2022;8660.0;7780.0;6795.0;85.0;6705.0;5070.0;390.0;1250.0;990.0;415.0;110.0;20.0;445.0;775.0;525.0;520.0;10.0;245.0;240.0;;;105.0;85.0;10.0;;;;;
185;Noord-Overijssel (CR);31 december 2022;8745.0;7855.0;6885.0;95.0;6790.0;5085.0;395.0;1305.0;970.0;405.0;120.0;10.0;430.0;790.0;540.0;525.0;10.0;250.0;245.0;;;105.0;95.0;10.0;;;;;
186;Noord-Overijssel (CR);30 juni 2023;8980.0;8100.0;7105.0;100.0;7000.0;5190.0;490.0;1320.0;995.0;400.0;145.0;10.0;445.0;770.0;515.0;510.0;;250.0;245.0;;;110.0;95.0;15.0;;;;;
187;Noord-Overijssel (CR);31 december 2023;9000.0;8130.0;7145.0;115.0;7030.0;5185.0;500.0;1345.0;985.0;375.0;140.0;;465.0;750.0;515.0;510.0;;235.0;230.0;;;120.0;100.0;15.0;;;;;
188;Noord-Overijssel (CR);30 juni 2024;9480.0;8635.0;7655.0;90.0;7570.0;5630.0;550.0;1390.0;980.0;380.0;130.0;10.0;460.0;720.0;490.0;475.0;15.0;230.0;225.0;;;120.0;110.0;10.0;;;;;
189;Zuidwest-Overijssel (CR);30 juni 2021;2830.0;2515.0;2200.0;10.0;2190.0;1555.0;180.0;455.0;315.0;145.0;60.0;;110.0;270.0;195.0;195.0;;75.0;75.0;;;40.0;35.0;;;;;;
190;Zuidwest-Overijssel (CR);31 december 2021;2795.0;2475.0;2160.0;10.0;2150.0;1490.0;225.0;440.0;315.0;140.0;50.0;;115.0;280.0;210.0;205.0;;70.0;70.0;;;40.0;30.0;;;;;;
191;Zuidwest-Overijssel (CR);30 juni 2022;2865.0;2505.0;2150.0;10.0;2140.0;1480.0;220.0;440.0;355.0;170.0;80.0;;100.0;315.0;210.0;205.0;;105.0;105.0;;;45.0;40.0;;;;;;
192;Zuidwest-Overijssel (CR);31 december 2022;2905.0;2560.0;2205.0;10.0;2195.0;1535.0;235.0;430.0;355.0;165.0;80.0;;100.0;305.0;205.0;205.0;;95.0;95.0;;;40.0;30.0;;;;;;
193;Zuidwest-Overijssel (CR);30 juni 2023;3145.0;2790.0;2470.0;230.0;2240.0;1550.0;230.0;460.0;325.0;165.0;55.0;;105.0;315.0;210.0;205.0;;105.0;100.0;;;40.0;35.0;;;;;;
194;Zuidwest-Overijssel (CR);31 december 2023;3245.0;2895.0;2580.0;370.0;2210.0;1510.0;240.0;455.0;315.0;155.0;45.0;;115.0;310.0;215.0;210.0;;95.0;95.0;;;40.0;35.0;;;;;;
195;Zuidwest-Overijssel (CR);30 juni 2024;3485.0;3125.0;2815.0;340.0;2480.0;1670.0;260.0;550.0;310.0;150.0;40.0;;115.0;315.0;220.0;215.0;;100.0;100.0;;;40.0;35.0;;;;;;
196;Twente (CR);30 juni 2021;14935.0;13105.0;11330.0;100.0;11230.0;7060.0;1190.0;2975.0;1775.0;800.0;305.0;15.0;655.0;1595.0;1130.0;1115.0;15.0;465.0;460.0;;;230.0;185.0;40.0;;;;;
197;Twente (CR);31 december 2021;15370.0;13605.0;11825.0;110.0;11720.0;7295.0;1235.0;3190.0;1775.0;765.0;320.0;20.0;670.0;1555.0;1100.0;1090.0;15.0;455.0;450.0;;;210.0;180.0;30.0;;;;;
198;Twente (CR);30 juni 2022;15490.0;13800.0;12025.0;70.0;11955.0;7475.0;1200.0;3280.0;1775.0;810.0;325.0;25.0;615.0;1475.0;975.0;965.0;10.0;500.0;495.0;;;215.0;175.0;35.0;;;;;
199;Twente (CR);31 december 2022;15555.0;13925.0;12155.0;65.0;12090.0;7525.0;1225.0;3340.0;1765.0;795.0;320.0;30.0;620.0;1430.0;955.0;925.0;25.0;475.0;475.0;;;205.0;160.0;35.0;;;;;
200;Twente (CR);30 juni 2023;15625.0;13970.0;12285.0;60.0;12220.0;7655.0;1235.0;3330.0;1685.0;780.0;295.0;35.0;580.0;1440.0;975.0;955.0;20.0;460.0;460.0;;;215.0;170.0;40.0;;;;;
201;Twente (CR);31 december 2023;15755.0;14110.0;12390.0;35.0;12360.0;7735.0;1255.0;3370.0;1715.0;755.0;315.0;25.0;620.0;1415.0;965.0;950.0;15.0;445.0;440.0;;;235.0;185.0;40.0;;;;;
202;Twente (CR);30 juni 2024;16770.0;15135.0;13450.0;30.0;13420.0;8490.0;1340.0;3590.0;1690.0;735.0;335.0;25.0;595.0;1375.0;945.0;925.0;20.0;430.0;425.0;;;260.0;205.0;50.0;10.0;;;;
203;Veluwe (CR);30 juni 2021;16300.0;14565.0;13105.0;130.0;12975.0;9305.0;1285.0;2390.0;1465.0;700.0;195.0;25.0;545.0;1600.0;980.0;970.0;10.0;615.0;610.0;;;135.0;120.0;15.0;;;;;
204;Veluwe (CR);31 december 2021;16650.0;14960.0;13495.0;90.0;13405.0;9620.0;1320.0;2460.0;1470.0;705.0;180.0;20.0;565.0;1570.0;965.0;960.0;;605.0;600.0;;;120.0;105.0;10.0;;;;;
205;Veluwe (CR);30 juni 2022;16240.0;14790.0;13465.0;125.0;13345.0;9585.0;1365.0;2395.0;1320.0;595.0;170.0;15.0;545.0;1330.0;950.0;950.0;;380.0;375.0;;;125.0;110.0;10.0;;;;;
206;Veluwe (CR);31 december 2022;17075.0;15745.0;14425.0;120.0;14305.0;10100.0;1500.0;2705.0;1320.0;560.0;170.0;15.0;575.0;1220.0;855.0;845.0;10.0;365.0;365.0;;;115.0;100.0;15.0;;;;;
