ID;Goederensoorten;WereldEUEnNietEU;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;EenheidVanGoederensoort_5
8733;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2018 september;2254.0;1778.0;1374.0;1098.0;stuks                    
8734;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2018 oktober;2709.0;2070.0;978.0;791.0;stuks                    
8735;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2018 november;2699.0;2134.0;1049.0;775.0;stuks                    
8736;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2018 december;3070.0;2346.0;1714.0;1353.0;stuks                    
8737;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2018 ;28969.0;22195.0;15375.0;12026.0;stuks                    
8738;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 januari;1968.0;1580.0;832.0;640.0;stuks                    
8739;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 februari;1745.0;1322.0;735.0;576.0;stuks                    
8740;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 maart;2016.0;1509.0;1694.0;1381.0;stuks                    
8741;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 april;2205.0;1707.0;1429.0;1057.0;stuks                    
8742;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 mei;2490.0;1872.0;1199.0;822.0;stuks                    
8743;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 juni;2016.0;1488.0;1039.0;779.0;stuks                    
8744;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 juli;2192.0;1752.0;1056.0;760.0;stuks                    
8745;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 augustus;2715.0;2113.0;918.0;710.0;stuks                    
8746;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 september;2573.0;2045.0;1621.0;1217.0;stuks                    
8747;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 oktober;1941.0;1446.0;1128.0;857.0;stuks                    
8748;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 november;2078.0;1547.0;1099.0;847.0;stuks                    
8749;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019 december;3041.0;2313.0;1696.0;1328.0;stuks                    
8750;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2019;26981.0;20694.0;14446.0;10974.0;stuks                    
8751;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 januari;1293.0;998.0;1107.0;774.0;stuks                    
8752;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 februari;1452.0;1109.0;1079.0;720.0;stuks                    
8753;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 maart;1419.0;1075.0;2010.0;1544.0;stuks                    
8754;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 april;2897.0;2376.0;1165.0;912.0;stuks                    
8755;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 mei;1698.0;1389.0;1616.0;1342.0;stuks                    
8756;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 juni;3118.0;3183.0;1315.0;989.0;stuks                    
8757;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 juli;1847.0;1540.0;1153.0;818.0;stuks                    
8758;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 augustus;2254.0;1736.0;825.0;592.0;stuks                    
8759;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 september;3187.0;3082.0;1477.0;1075.0;stuks                    
8760;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 oktober;2327.0;1798.0;1293.0;894.0;stuks                    
8761;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 november;1871.0;1496.0;1754.0;1433.0;stuks                    
8762;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020 december;2912.0;2759.0;1672.0;1201.0;stuks                    
8763;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2020;26276.0;22541.0;16464.0;12294.0;stuks                    
8764;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 januari;1449.0;1138.0;1155.0;827.0;stuks                    
8765;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 februari;1597.0;1259.0;733.0;501.0;stuks                    
8766;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 maart;2064.0;1564.0;1507.0;1038.0;stuks                    
8767;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 april;2212.0;1678.0;1728.0;1288.0;stuks                    
8768;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 mei;1921.0;1494.0;1855.0;1472.0;stuks                    
8769;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 juni;2242.0;1834.0;1234.0;993.0;stuks                    
8770;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 juli;3405.0;3111.0;2034.0;1526.0;stuks                    
8771;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 augustus;2147.0;1578.0;1121.0;737.0;stuks                    
8772;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 september;2284.0;1976.0;895.0;594.0;stuks                    
8773;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 oktober;2180.0;1642.0;1311.0;955.0;stuks                    
8774;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 november;2057.0;1573.0;1283.0;915.0;stuks                    
8775;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021 december;2988.0;2567.0;1435.0;967.0;stuks                    
8776;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2021;26546.0;21414.0;16291.0;11813.0;stuks                    
8777;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 januari;710.0;550.0;708.0;411.0;stuks                    
8778;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 februari;1010.0;762.0;400.0;269.0;stuks                    
8779;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 maart;1007.0;808.0;1180.0;709.0;stuks                    
8780;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 april;1892.0;1382.0;1118.0;624.0;stuks                    
8781;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 mei;1237.0;939.0;1471.0;717.0;stuks                    
8782;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 juni;1638.0;1260.0;843.0;433.0;stuks                    
8783;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 juli;855.0;658.0;785.0;566.0;stuks                    
8784;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 augustus;901.0;704.0;977.0;541.0;stuks                    
8785;0102213000 Fokkoeien van zuiver ras (...;Totaal landen;2022 januari-augustus;9250.0;7063.0;7482.0;4270.0;stuks                    
8786;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 januari;;;;;                         
8787;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 februari;;;;;                         
8788;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 maart;;;;;                         
8789;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 april;;;;;                         
8790;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 mei;;;;;                         
8791;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 juni;;;;;                         
8792;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 juli;;;;;                         
8793;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 augustus;;;;;                         
8794;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 september;;;;;                         
8795;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 oktober;;;;;                         
8796;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 november;;;;;                         
8797;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008 december;;;;;                         
8798;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2008;;;;;                         
8799;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 januari;;;;;                         
8800;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 februari;;;;;                         
8801;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 maart;;;;;                         
8802;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 april;;;;;                         
8803;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 mei;;;;;                         
8804;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 juni;;;;;                         
8805;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 juli;;;;;                         
8806;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 augustus;;;;;                         
8807;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 september;;;;;                         
8808;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 oktober;;;;;                         
8809;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 november;;;;;                         
8810;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009 december;;;;;                         
8811;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2009;;;;;                         
8812;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 januari;;;;;                         
8813;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 februari;;;;;                         
8814;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 maart;;;;;                         
8815;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 april;;;;;                         
8816;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 mei;;;;;                         
8817;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 juni;;;;;                         
8818;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 juli;;;;;                         
8819;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 augustus;;;;;                         
8820;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 september;;;;;                         
8821;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 oktober;;;;;                         
8822;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 november;;;;;                         
8823;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010 december;;;;;                         
8824;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2010;;;;;                         
8825;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 januari;;;;;                         
8826;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 februari;;;;;                         
8827;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 maart;;;;;                         
8828;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 april;;;;;                         
8829;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 mei;;;;;                         
8830;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 juni;;;;;                         
8831;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 juli;;;;;                         
8832;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 augustus;;;;;                         
8833;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 september;;;;;                         
8834;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 oktober;;;;;                         
8835;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 november;;;;;                         
8836;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011 december;;;;;                         
8837;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2011;;;;;                         
8838;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 januari;388.0;247.0;1075.0;935.0;stuks                    
8839;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 februari;542.0;385.0;882.0;836.0;stuks                    
8840;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 maart;814.0;647.0;1393.0;1212.0;stuks                    
8841;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 april;367.0;287.0;976.0;889.0;stuks                    
8842;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 mei;667.0;530.0;1456.0;1259.0;stuks                    
8843;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 juni;680.0;543.0;829.0;702.0;stuks                    
8844;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 juli;771.0;893.0;1546.0;1522.0;stuks                    
8845;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 augustus;624.0;460.0;1649.0;1745.0;stuks                    
8846;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 september;1083.0;866.0;1204.0;1361.0;stuks                    
8847;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 oktober;678.0;552.0;797.0;901.0;stuks                    
8848;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 november;181.0;152.0;1311.0;1354.0;stuks                    
8849;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012 december;1011.0;683.0;586.0;623.0;stuks                    
8850;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2012;7806.0;6245.0;13703.0;13339.0;stuks                    
8851;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 januari;714.0;473.0;944.0;838.0;stuks                    
8852;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 februari;478.0;303.0;810.0;741.0;stuks                    
8853;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 maart;717.0;508.0;924.0;794.0;stuks                    
8854;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 april;313.0;139.0;388.0;251.0;stuks                    
8855;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 mei;571.0;452.0;455.0;387.0;stuks                    
8856;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 juni;1083.0;852.0;1381.0;849.0;stuks                    
8857;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 juli;535.0;360.0;1098.0;1033.0;stuks                    
8858;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 augustus;854.0;495.0;1335.0;1375.0;stuks                    
8859;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 september;929.0;826.0;1736.0;1620.0;stuks                    
8860;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 oktober;568.0;342.0;1109.0;829.0;stuks                    
8861;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 november;153.0;79.0;458.0;364.0;stuks                    
8862;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 december;602.0;346.0;1276.0;821.0;stuks                    
8863;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2013 ;7517.0;5175.0;11912.0;9902.0;stuks                    
8864;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 januari;196.0;176.0;1113.0;779.0;stuks                    
8865;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 februari;173.0;135.0;1192.0;824.0;stuks                    
8866;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 maart;977.0;963.0;1482.0;1163.0;stuks                    
8867;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 april;249.0;148.0;840.0;533.0;stuks                    
8868;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 mei;;;834.0;626.0;stuks                    
8869;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 juni;1082.0;1300.0;1221.0;937.0;stuks                    
8870;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 juli;336.0;175.0;764.0;532.0;stuks                    
8871;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 augustus;380.0;200.0;248.0;157.0;stuks                    
8872;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 september;409.0;226.0;530.0;329.0;stuks                    
8873;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 oktober;1352.0;1392.0;587.0;551.0;stuks                    
8874;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 november;583.0;505.0;700.0;496.0;stuks                    
8875;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014 december;938.0;1045.0;757.0;562.0;stuks                    
8876;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2014;6675.0;6265.0;10268.0;7489.0;stuks                    
8877;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 januari;1667.0;1296.0;672.0;514.0;stuks                    
8878;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 februari;1456.0;1186.0;519.0;390.0;stuks                    
8879;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 maart;1710.0;1363.0;1137.0;946.0;stuks                    
8880;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 april;1788.0;1432.0;429.0;331.0;stuks                    
8881;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 mei;1532.0;1174.0;500.0;393.0;stuks                    
8882;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 juni;2004.0;1576.0;406.0;324.0;stuks                    
8883;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 juli;1650.0;1289.0;367.0;264.0;stuks                    
8884;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 augustus;1478.0;1172.0;555.0;452.0;stuks                    
8885;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 september;1551.0;1172.0;390.0;293.0;stuks                    
8886;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 oktober;1834.0;1481.0;819.0;695.0;stuks                    
8887;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 november;1657.0;1243.0;467.0;356.0;stuks                    
8888;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 december;2113.0;1649.0;482.0;396.0;stuks                    
8889;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2015 ;20440.0;16033.0;6743.0;5354.0;stuks                    
8890;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 januari;1125.0;912.0;643.0;549.0;stuks                    
8891;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 februari;1293.0;991.0;775.0;732.0;stuks                    
8892;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 maart;1736.0;1532.0;1281.0;1298.0;stuks                    
8893;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 april;1473.0;1206.0;487.0;447.0;stuks                    
8894;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 mei;1367.0;1106.0;537.0;500.0;stuks                    
8895;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 juni;1504.0;1187.0;792.0;752.0;stuks                    
8896;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 juli;1617.0;1336.0;853.0;830.0;stuks                    
8897;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 augustus;1443.0;1105.0;521.0;463.0;stuks                    
8898;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 september;2010.0;1470.0;907.0;808.0;stuks                    
8899;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 oktober;2188.0;1792.0;600.0;521.0;stuks                    
8900;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 november;1956.0;1638.0;1030.0;945.0;stuks                    
8901;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016 december;2156.0;1747.0;593.0;486.0;stuks                    
8902;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2016;19867.0;16022.0;9019.0;8331.0;stuks                    
8903;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 januari;1276.0;3793.0;673.0;531.0;stuks                    
8904;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 februari;806.0;2267.0;561.0;398.0;stuks                    
8905;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 maart;855.0;2161.0;760.0;559.0;stuks                    
8906;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 april;1070.0;3671.0;424.0;347.0;stuks                    
8907;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 mei;1108.0;4345.0;898.0;656.0;stuks                    
8908;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 juni;1147.0;4488.0;451.0;333.0;stuks                    
8909;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 juli;1156.0;5717.0;1076.0;851.0;stuks                    
8910;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 augustus;1034.0;5549.0;543.0;359.0;stuks                    
8911;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 september;1054.0;4682.0;653.0;429.0;stuks                    
8912;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 oktober;1153.0;2776.0;487.0;378.0;stuks                    
8913;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 november;1240.0;2840.0;564.0;366.0;stuks                    
8914;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017 december;1552.0;3101.0;1058.0;779.0;stuks                    
8915;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2017;13451.0;45390.0;8149.0;5986.0;stuks                    
8916;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 januari;1698.0;1160.0;960.0;719.0;stuks                    
8917;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 februari;1823.0;1380.0;1393.0;1012.0;stuks                    
8918;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 maart;2450.0;1855.0;1210.0;940.0;stuks                    
8919;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 april;2130.0;1567.0;1350.0;1083.0;stuks                    
8920;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 mei;2599.0;1923.0;1819.0;1473.0;stuks                    
8921;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 juni;3008.0;2495.0;1349.0;1042.0;stuks                    
8922;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 juli;2123.0;1714.0;1114.0;948.0;stuks                    
8923;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 augustus;2405.0;1773.0;974.0;760.0;stuks                    
8924;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 september;2254.0;1778.0;1374.0;1098.0;stuks                    
8925;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 oktober;2709.0;2070.0;978.0;791.0;stuks                    
8926;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 november;2699.0;2134.0;1049.0;775.0;stuks                    
8927;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 december;3070.0;2346.0;1714.0;1353.0;stuks                    
8928;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2018 ;28969.0;22195.0;15284.0;11994.0;stuks                    
8929;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 januari;1968.0;1580.0;832.0;640.0;stuks                    
8930;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 februari;1745.0;1322.0;735.0;576.0;stuks                    
8931;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 maart;2016.0;1509.0;1694.0;1381.0;stuks                    
8932;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 april;2205.0;1707.0;1429.0;1057.0;stuks                    
8933;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 mei;2490.0;1872.0;1199.0;822.0;stuks                    
8934;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 juni;2016.0;1488.0;1039.0;779.0;stuks                    
8935;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 juli;2192.0;1752.0;1056.0;760.0;stuks                    
8936;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 augustus;2715.0;2113.0;918.0;710.0;stuks                    
8937;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 september;2573.0;2045.0;1621.0;1217.0;stuks                    
8938;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 oktober;1941.0;1446.0;1128.0;857.0;stuks                    
8939;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 november;2078.0;1547.0;1099.0;847.0;stuks                    
8940;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019 december;3041.0;2313.0;1696.0;1328.0;stuks                    
8941;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2019;26981.0;20694.0;14446.0;10974.0;stuks                    
8942;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 januari;1293.0;998.0;1107.0;774.0;stuks                    
8943;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 februari;1449.0;1107.0;992.0;665.0;stuks                    
8944;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 maart;1416.0;1073.0;1883.0;1451.0;stuks                    
8945;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 april;2896.0;2375.0;1080.0;847.0;stuks                    
8946;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 mei;1697.0;1388.0;1441.0;1243.0;stuks                    
8947;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 juni;3061.0;3139.0;1135.0;853.0;stuks                    
8948;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 juli;1754.0;1465.0;884.0;625.0;stuks                    
8949;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 augustus;2178.0;1677.0;713.0;512.0;stuks                    
8950;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 september;3132.0;3039.0;1236.0;895.0;stuks                    
8951;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 oktober;2306.0;1781.0;1023.0;703.0;stuks                    
8952;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 november;1850.0;1479.0;1486.0;1291.0;stuks                    
8953;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020 december;2882.0;2734.0;1354.0;983.0;stuks                    
8954;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2020;25913.0;22255.0;14336.0;10842.0;stuks                    
8955;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 januari;1449.0;1138.0;1154.0;826.0;stuks                    
8956;0102213000 Fokkoeien van zuiver ras (...;EU (exclusief Nederland);2021 februari;1597.0;1259.0;733.0;501.0;stuks                    
