ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
9309;Total countries;02430 Blue-veined cheese and other ch...;2016 September;4.0;1.0
9310;Total countries;02430 Blue-veined cheese and other ch...;2016 October;3.0;1.0
9311;Total countries;02430 Blue-veined cheese and other ch...;2016 November;3.0;1.0
9312;Total countries;02430 Blue-veined cheese and other ch...;2016 December;4.0;1.0
9313;Total countries;02430 Blue-veined cheese and other ch...;2016;44.0;9.0
9314;Total countries;02430 Blue-veined cheese and other ch...;2017 January;2.0;1.0
9315;Total countries;02430 Blue-veined cheese and other ch...;2017 February;3.0;1.0
9316;Total countries;02430 Blue-veined cheese and other ch...;2017 March;3.0;1.0
9317;Total countries;02430 Blue-veined cheese and other ch...;2017 April;3.0;1.0
9318;Total countries;02430 Blue-veined cheese and other ch...;2017 May;3.0;1.0
9319;Total countries;02430 Blue-veined cheese and other ch...;2017 June;2.0;1.0
9320;Total countries;02430 Blue-veined cheese and other ch...;2017 July;2.0;1.0
9321;Total countries;02430 Blue-veined cheese and other ch...;2017 August;3.0;1.0
9322;Total countries;02430 Blue-veined cheese and other ch...;2017 September;2.0;1.0
9323;Total countries;02430 Blue-veined cheese and other ch...;2017 October;3.0;1.0
9324;Total countries;02430 Blue-veined cheese and other ch...;2017 November;4.0;1.0
9325;Total countries;02430 Blue-veined cheese and other ch...;2017 December;3.0;1.0
9326;Total countries;02430 Blue-veined cheese and other ch...;2017;33.0;11.0
9327;Total countries;02430 Blue-veined cheese and other ch...;2018 January;3.0;1.0
9328;Total countries;02430 Blue-veined cheese and other ch...;2018 February;3.0;1.0
9329;Total countries;02430 Blue-veined cheese and other ch...;2018 March;11.0;1.0
9330;Total countries;02430 Blue-veined cheese and other ch...;2018 April;3.0;1.0
9331;Total countries;02430 Blue-veined cheese and other ch...;2018 May;3.0;1.0
9332;Total countries;02430 Blue-veined cheese and other ch...;2018 June;2.0;1.0
9333;Total countries;02430 Blue-veined cheese and other ch...;2018 July;3.0;1.0
9334;Total countries;02430 Blue-veined cheese and other ch...;2018 August;8.0;1.0
9335;Total countries;02430 Blue-veined cheese and other ch...;2018 September;2.0;1.0
9336;Total countries;02430 Blue-veined cheese and other ch...;2018 October;3.0;1.0
9337;Total countries;02430 Blue-veined cheese and other ch...;2018 November;3.0;1.0
9338;Total countries;02430 Blue-veined cheese and other ch...;2018 December;4.0;1.0
9339;Total countries;02430 Blue-veined cheese and other ch...;2018;47.0;11.0
9340;Total countries;02430 Blue-veined cheese and other ch...;2019 January;3.0;1.0
9341;Total countries;02430 Blue-veined cheese and other ch...;2019 February;2.0;1.0
9342;Total countries;02430 Blue-veined cheese and other ch...;2019 March;3.0;1.0
9343;Total countries;02430 Blue-veined cheese and other ch...;2019 April;3.0;1.0
9344;Total countries;02430 Blue-veined cheese and other ch...;2019 May;7.0;1.0
9345;Total countries;02430 Blue-veined cheese and other ch...;2019 June;3.0;1.0
9346;Total countries;02430 Blue-veined cheese and other ch...;2019 July;3.0;1.0
9347;Total countries;02430 Blue-veined cheese and other ch...;2019 August;3.0;1.0
9348;Total countries;02430 Blue-veined cheese and other ch...;2019 September;2.0;1.0
9349;Total countries;02430 Blue-veined cheese and other ch...;2019 October;3.0;1.0
9350;Total countries;02430 Blue-veined cheese and other ch...;2019 November;3.0;1.0
9351;Total countries;02430 Blue-veined cheese and other ch...;2019 December;4.0;1.0
9352;Total countries;02430 Blue-veined cheese and other ch...;2019;38.0;12.0
9353;Total countries;02430 Blue-veined cheese and other ch...;2020 January;3.0;1.0
9354;Total countries;02430 Blue-veined cheese and other ch...;2020 February;2.0;1.0
9355;Total countries;02430 Blue-veined cheese and other ch...;2020 March;3.0;1.0
9356;Total countries;02430 Blue-veined cheese and other ch...;2020 April;2.0;1.0
9357;Total countries;02430 Blue-veined cheese and other ch...;2020 May;2.0;1.0
9358;Total countries;02430 Blue-veined cheese and other ch...;2020 June;3.0;1.0
9359;Total countries;02430 Blue-veined cheese and other ch...;2020 July;3.0;1.0
9360;Total countries;02430 Blue-veined cheese and other ch...;2020 August;2.0;1.0
9361;Total countries;02430 Blue-veined cheese and other ch...;2020 September;3.0;1.0
9362;Total countries;02430 Blue-veined cheese and other ch...;2020 October;3.0;1.0
9363;Total countries;02430 Blue-veined cheese and other ch...;2020 November;4.0;1.0
9364;Total countries;02430 Blue-veined cheese and other ch...;2020 December;4.0;1.0
9365;Total countries;02430 Blue-veined cheese and other ch...;2020;34.0;11.0
9366;Total countries;02430 Blue-veined cheese and other ch...;2021 January;;
9367;Total countries;02430 Blue-veined cheese and other ch...;2021 February;;
9368;Total countries;02430 Blue-veined cheese and other ch...;2021 March;;
9369;Total countries;02430 Blue-veined cheese and other ch...;2021 April;;
9370;Total countries;02430 Blue-veined cheese and other ch...;2021 May;;
9371;Total countries;02430 Blue-veined cheese and other ch...;2021 June;;
9372;Total countries;02430 Blue-veined cheese and other ch...;2021 July;;
9373;Total countries;02430 Blue-veined cheese and other ch...;2021 August;;
9374;Total countries;02430 Blue-veined cheese and other ch...;2021 September;;
9375;Total countries;02430 Blue-veined cheese and other ch...;2021 October;;
9376;Total countries;02430 Blue-veined cheese and other ch...;2021 November;;
9377;Total countries;02430 Blue-veined cheese and other ch...;2021 December;;
9378;Total countries;02430 Blue-veined cheese and other ch...;2021;;
9379;Total countries;02430 Blue-veined cheese and other ch...;2022 January;3.0;1.0
9380;Total countries;02430 Blue-veined cheese and other ch...;2022 February;3.0;1.0
9381;Total countries;02430 Blue-veined cheese and other ch...;2022 March;3.0;1.0
9382;Total countries;02430 Blue-veined cheese and other ch...;2022 April;3.0;1.0
9383;Total countries;02430 Blue-veined cheese and other ch...;2022 May;3.0;1.0
9384;Total countries;02430 Blue-veined cheese and other ch...;2022 June;3.0;1.0
9385;Total countries;02430 Blue-veined cheese and other ch...;2022 July;3.0;1.0
9386;Total countries;02430 Blue-veined cheese and other ch...;2022 August;3.0;1.0
9387;Total countries;02430 Blue-veined cheese and other ch...;2022 September;4.0;1.0
9388;Total countries;02430 Blue-veined cheese and other ch...;2022 October;4.0;1.0
9389;Total countries;02430 Blue-veined cheese and other ch...;2022 November;4.0;1.0
9390;Total countries;02430 Blue-veined cheese and other ch...;2022 December;5.0;1.0
9391;Total countries;02430 Blue-veined cheese and other ch...;2022;40.0;15.0
9392;Total countries;02430 Blue-veined cheese and other ch...;2023 January;3.0;1.0
9393;Total countries;02430 Blue-veined cheese and other ch...;2023 February;3.0;1.0
9394;Total countries;02430 Blue-veined cheese and other ch...;2023 March;4.0;1.0
9395;Total countries;02430 Blue-veined cheese and other ch...;2023 April;3.0;1.0
9396;Total countries;02430 Blue-veined cheese and other ch...;2023 May;3.0;1.0
9397;Total countries;02430 Blue-veined cheese and other ch...;2023 June;3.0;1.0
9398;Total countries;02430 Blue-veined cheese and other ch...;2023 July;3.0;1.0
9399;Total countries;02430 Blue-veined cheese and other ch...;2023 August;4.0;1.0
9400;Total countries;02430 Blue-veined cheese and other ch...;2023 September;3.0;1.0
9401;Total countries;02430 Blue-veined cheese and other ch...;2023 October;3.0;1.0
9402;Total countries;02430 Blue-veined cheese and other ch...;2023 November;4.0;1.0
9403;Total countries;02430 Blue-veined cheese and other ch...;2023 December;4.0;1.0
9404;Total countries;02430 Blue-veined cheese and other ch...;2023;41.0;15.0
9405;Total countries;02430 Blue-veined cheese and other ch...;2024 January;3.0;1.0
9406;Total countries;02430 Blue-veined cheese and other ch...;2024 February;4.0;1.0
9407;Total countries;02430 Blue-veined cheese and other ch...;2024 March;4.0;1.0
9408;Total countries;02430 Blue-veined cheese and other ch...;2024 April;3.0;1.0
9409;Total countries;02430 Blue-veined cheese and other ch...;2024 May;3.0;1.0
9410;Total countries;02430 Blue-veined cheese and other ch...;2024 June;3.0;1.0
9411;Total countries;02430 Blue-veined cheese and other ch...;2024 July;4.0;1.0
9412;Total countries;02430 Blue-veined cheese and other ch...;2024 August;3.0;1.0
9413;Total countries;02430 Blue-veined cheese and other ch...;2024 September;3.0;1.0
9414;Total countries;02430 Blue-veined cheese and other ch...;2024 October;4.0;1.0
9415;Total countries;02430 Blue-veined cheese and other ch...;2024 November;4.0;2.0
9416;Total countries;02430 Blue-veined cheese and other ch...;2024 January-November;38.0;14.0
9417;Total countries;02491 Fresh (unripened or uncured) ch...;2015 January;18.0;10.0
9418;Total countries;02491 Fresh (unripened or uncured) ch...;2015 February;18.0;8.0
9419;Total countries;02491 Fresh (unripened or uncured) ch...;2015 March;22.0;10.0
9420;Total countries;02491 Fresh (unripened or uncured) ch...;2015 April;20.0;10.0
9421;Total countries;02491 Fresh (unripened or uncured) ch...;2015 May;19.0;8.0
9422;Total countries;02491 Fresh (unripened or uncured) ch...;2015 June;23.0;8.0
9423;Total countries;02491 Fresh (unripened or uncured) ch...;2015 July;21.0;9.0
9424;Total countries;02491 Fresh (unripened or uncured) ch...;2015 August;19.0;9.0
9425;Total countries;02491 Fresh (unripened or uncured) ch...;2015 September;19.0;8.0
9426;Total countries;02491 Fresh (unripened or uncured) ch...;2015 October;19.0;8.0
9427;Total countries;02491 Fresh (unripened or uncured) ch...;2015 November;20.0;10.0
9428;Total countries;02491 Fresh (unripened or uncured) ch...;2015 December;22.0;9.0
9429;Total countries;02491 Fresh (unripened or uncured) ch...;2015;240.0;106.0
9430;Total countries;02491 Fresh (unripened or uncured) ch...;2016 January;17.0;7.0
9431;Total countries;02491 Fresh (unripened or uncured) ch...;2016 February;15.0;8.0
9432;Total countries;02491 Fresh (unripened or uncured) ch...;2016 March;21.0;9.0
9433;Total countries;02491 Fresh (unripened or uncured) ch...;2016 April;18.0;11.0
9434;Total countries;02491 Fresh (unripened or uncured) ch...;2016 May;19.0;11.0
9435;Total countries;02491 Fresh (unripened or uncured) ch...;2016 June;19.0;9.0
9436;Total countries;02491 Fresh (unripened or uncured) ch...;2016 July;18.0;9.0
9437;Total countries;02491 Fresh (unripened or uncured) ch...;2016 August;19.0;9.0
9438;Total countries;02491 Fresh (unripened or uncured) ch...;2016 September;20.0;10.0
9439;Total countries;02491 Fresh (unripened or uncured) ch...;2016 October;17.0;11.0
9440;Total countries;02491 Fresh (unripened or uncured) ch...;2016 November;18.0;11.0
9441;Total countries;02491 Fresh (unripened or uncured) ch...;2016 December;21.0;12.0
9442;Total countries;02491 Fresh (unripened or uncured) ch...;2016;223.0;116.0
9443;Total countries;02491 Fresh (unripened or uncured) ch...;2017 January;20.0;11.0
9444;Total countries;02491 Fresh (unripened or uncured) ch...;2017 February;21.0;13.0
9445;Total countries;02491 Fresh (unripened or uncured) ch...;2017 March;24.0;15.0
9446;Total countries;02491 Fresh (unripened or uncured) ch...;2017 April;22.0;12.0
9447;Total countries;02491 Fresh (unripened or uncured) ch...;2017 May;28.0;13.0
9448;Total countries;02491 Fresh (unripened or uncured) ch...;2017 June;26.0;15.0
9449;Total countries;02491 Fresh (unripened or uncured) ch...;2017 July;25.0;12.0
9450;Total countries;02491 Fresh (unripened or uncured) ch...;2017 August;23.0;13.0
9451;Total countries;02491 Fresh (unripened or uncured) ch...;2017 September;24.0;12.0
9452;Total countries;02491 Fresh (unripened or uncured) ch...;2017 October;24.0;15.0
9453;Total countries;02491 Fresh (unripened or uncured) ch...;2017 November;24.0;15.0
9454;Total countries;02491 Fresh (unripened or uncured) ch...;2017 December;24.0;14.0
9455;Total countries;02491 Fresh (unripened or uncured) ch...;2017;283.0;161.0
9456;Total countries;02491 Fresh (unripened or uncured) ch...;2018 January;25.0;14.0
9457;Total countries;02491 Fresh (unripened or uncured) ch...;2018 February;23.0;16.0
9458;Total countries;02491 Fresh (unripened or uncured) ch...;2018 March;28.0;15.0
9459;Total countries;02491 Fresh (unripened or uncured) ch...;2018 April;24.0;13.0
9460;Total countries;02491 Fresh (unripened or uncured) ch...;2018 May;30.0;16.0
9461;Total countries;02491 Fresh (unripened or uncured) ch...;2018 June;25.0;14.0
9462;Total countries;02491 Fresh (unripened or uncured) ch...;2018 July;25.0;13.0
9463;Total countries;02491 Fresh (unripened or uncured) ch...;2018 August;23.0;14.0
9464;Total countries;02491 Fresh (unripened or uncured) ch...;2018 September;23.0;10.0
9465;Total countries;02491 Fresh (unripened or uncured) ch...;2018 October;22.0;12.0
9466;Total countries;02491 Fresh (unripened or uncured) ch...;2018 November;24.0;14.0
9467;Total countries;02491 Fresh (unripened or uncured) ch...;2018 December;23.0;12.0
9468;Total countries;02491 Fresh (unripened or uncured) ch...;2018;295.0;163.0
9469;Total countries;02491 Fresh (unripened or uncured) ch...;2019 January;24.0;12.0
9470;Total countries;02491 Fresh (unripened or uncured) ch...;2019 February;21.0;11.0
9471;Total countries;02491 Fresh (unripened or uncured) ch...;2019 March;23.0;11.0
9472;Total countries;02491 Fresh (unripened or uncured) ch...;2019 April;25.0;11.0
9473;Total countries;02491 Fresh (unripened or uncured) ch...;2019 May;27.0;12.0
9474;Total countries;02491 Fresh (unripened or uncured) ch...;2019 June;25.0;11.0
9475;Total countries;02491 Fresh (unripened or uncured) ch...;2019 July;27.0;13.0
9476;Total countries;02491 Fresh (unripened or uncured) ch...;2019 August;26.0;12.0
9477;Total countries;02491 Fresh (unripened or uncured) ch...;2019 September;25.0;11.0
9478;Total countries;02491 Fresh (unripened or uncured) ch...;2019 October;26.0;13.0
9479;Total countries;02491 Fresh (unripened or uncured) ch...;2019 November;23.0;12.0
9480;Total countries;02491 Fresh (unripened or uncured) ch...;2019 December;27.0;13.0
9481;Total countries;02491 Fresh (unripened or uncured) ch...;2019;299.0;143.0
9482;Total countries;02491 Fresh (unripened or uncured) ch...;2020 January;27.0;15.0
9483;Total countries;02491 Fresh (unripened or uncured) ch...;2020 February;26.0;17.0
9484;Total countries;02491 Fresh (unripened or uncured) ch...;2020 March;27.0;16.0
9485;Total countries;02491 Fresh (unripened or uncured) ch...;2020 April;21.0;12.0
9486;Total countries;02491 Fresh (unripened or uncured) ch...;2020 May;24.0;17.0
9487;Total countries;02491 Fresh (unripened or uncured) ch...;2020 June;29.0;19.0
9488;Total countries;02491 Fresh (unripened or uncured) ch...;2020 July;27.0;19.0
