ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonend_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersoonInInstitutioneelHuishouden_12;TotaalPersonenInHuishoudens_13;TotaalPersonenInParticuliereHuish_14;PersoonInEenpersoonshuishouden_15;TotaalPersonenInMeerpersoonshuisho_16;ZonderKinderen_17;MetKinderen_18;TotaalPersonenInNietGehuwdPaar_19;ZonderKinderen_20;MetKinderen_21;TotaalPersonenInGehuwdPaar_22;ZonderKinderen_23;MetKinderen_24;PersoonInEenouderhuishouden_25;PersoonInOverigHuishouden_26;PersoonInInstitutioneelHuishouden_27
721;Vrouwen;10000;1972;6645;6454;2490;455.0;3112.0;53.0;906.0;18.0;2135.0;164.0;233;191;6645;6454;455.0;5999;1086;4914;95;60.0;35;5470;935.0;4535;343;91;191
722;Vrouwen;10000;1973;6712;6521;2481;483.0;3157.0;53.0;928.0;20.0;2155.0;167.0;233;191;6712;6521;483.0;6038;1110;4927;104;63.0;41;5502;959.0;4544;343;88;191
723;Vrouwen;10000;1974;6769;6577;2464;511.0;3199.0;54.0;951.0;22.0;2173.0;169.0;233;192;6769;6577;511.0;6066;1135;4931;112;67.0;45;5525;982.0;4543;344;86;192
724;Vrouwen;10000;1975;6827;6636;2444;539.0;3246.0;56.0;974.0;22.0;2194.0;174.0;233;192;6827;6636;539.0;6096;1161;4935;120;72.0;48;5547;1007.0;4540;346;83;192
725;Vrouwen;10000;1976;6897;6705;2423;569.0;3300.0;61.0;1000.0;21.0;2218.0;180.0;233;192;6897;6705;569.0;6136;1192;4944;128;79.0;49;5575;1034.0;4542;353;80;192
726;Vrouwen;10000;1977;6943;6751;2392;597.0;3345.0;66.0;1023.0;20.0;2236.0;186.0;231;192;6943;6751;597.0;6153;1219;4934;137;86.0;50;5580;1056.0;4524;360;77;192
727;Vrouwen;10000;1978;6991;6798;2363;629.0;3386.0;75.0;1044.0;20.0;2247.0;193.0;227;193;6991;6798;629.0;6169;1246;4923;148;95.0;52;5579;1076.0;4503;368;75;193
728;Vrouwen;10000;1979;7040;6847;2341;663.0;3419.0;85.0;1063.0;21.0;2251.0;201.0;221;193;7040;6847;663.0;6184;1271;4912;161;106.0;55;5572;1093.0;4479;378;73;193
729;Vrouwen;10000;1980;7097;6903;2323;700.0;3457.0;97.0;1080.0;23.0;2256.0;211.0;213;193;7097;6903;700.0;6204;1297;4907;176;118.0;58;5564;1108.0;4456;392;71;193
730;Vrouwen;10000;1981;7160;6967;2312;738.0;3492.0;113.0;1096.0;26.0;2257.0;222.0;202;194;7160;6967;738.0;6228;1323;4905;194;133.0;61;5555;1121.0;4434;409;70;194
731;Vrouwen;10000;1982;7204;7012;2292;777.0;3521.0;131.0;1106.0;28.0;2255.0;236.0;187;192;7204;7012;777.0;6235;1345;4890;212;148.0;64;5524;1128.0;4396;430;69;192
732;Vrouwen;10000;1983;7237;7046;2267;814.0;3542.0;151.0;1113.0;31.0;2247.0;249.0;173;191;7237;7046;814.0;6232;1365;4867;231;165.0;66;5482;1133.0;4349;451;68;191
733;Vrouwen;10000;1984;7270;7080;2241;850.0;3557.0;171.0;1118.0;34.0;2234.0;263.0;169;191;7270;7080;850.0;6230;1387;4842;251;182.0;70;5440;1139.0;4301;472;67;191
734;Vrouwen;10000;1985;7304;7114;2215;885.0;3572.0;191.0;1126.0;38.0;2218.0;274.0;168;190;7304;7114;885.0;6229;1414;4815;274;199.0;75;5399;1147.0;4252;489;67;190
735;Vrouwen;10000;1986;7345;7156;2194;921.0;3593.0;212.0;1142.0;43.0;2196.0;283.0;166;189;7345;7156;921.0;6236;1447;4788;300;218.0;81;5369;1163.0;4206;501;66;189
736;Vrouwen;10000;1987;7391;7204;2176;955.0;3621.0;233.0;1164.0;49.0;2175.0;288.0;163;187;7391;7204;955.0;6249;1488;4761;328;238.0;90;5347;1185.0;4162;510;64;187
737;Vrouwen;10000;1988;7441;7257;2158;989.0;3658.0;255.0;1193.0;56.0;2155.0;292.0;159;185;7441;7257;989.0;6268;1537;4731;359;260.0;99;5332;1214.0;4118;514;63;185
738;Vrouwen;10000;1989;7489;7307;2138;1021.0;3701.0;279.0;1225.0;62.0;2135.0;293.0;154;182;7489;7307;1021.0;6286;1591;4695;391;283.0;108;5319;1247.0;4071;516;60;182
739;Vrouwen;10000;1990;7534;7355;2118;1049.0;3746.0;301.0;1262.0;67.0;2115.0;294.0;147;180;7534;7355;1049.0;6305;1646;4659;422;306.0;116;5308;1283.0;4025;518;57;180
740;Vrouwen;10000;1991;7591;7419;2104;1077.0;3802.0;328.0;1303.0;73.0;2098.0;295.0;141;172;7591;7419;1077.0;6342;1711;4631;458;332.0;125;5311;1324.0;3986;520;54;172
741;Vrouwen;10000;1992;7649;7485;2095;1103.0;3857.0;351.0;1341.0;80.0;2084.0;295.0;134;163;7649;7485;1103.0;6382;1769;4613;496;357.0;140;5312;1361.0;3951;522;51;163
742;Vrouwen;10000;1993;7704;7540;2088;1124.0;3900.0;374.0;1371.0;90.0;2065.0;298.0;130;164;7704;7540;1124.0;6415;1820;4595;537;380.0;157;5303;1393.0;3910;528;47;164
743;Vrouwen;10000;1994;7756;7591;2086;1144.0;3936.0;398.0;1396.0;100.0;2041.0;300.0;126;164;7756;7591;1144.0;6448;1868;4580;580;403.0;176;5291;1420.0;3871;533;44;164
744;Vrouwen;10000;1995;7797;7634;2079;1162.0;3969.0;423.0;1423.0;110.0;2014.0;303.0;120;163;7797;7634;1162.0;6472;1913;4559;621;428.0;193;5268;1444.0;3824;542;42;163
745;Vrouwen;10000;1996;7832;7670;2077;1178.0;3993.0;446.0;1437.0;120.0;1990.0;308.0;114;162;7832;7670;1178.0;6492;1947;4545;661;450.0;211;5239;1457.0;3782;553;39;162
746;Vrouwen;10000;1997;7870;7714;2073;1194.0;4022.0;465.0;1458.0;131.0;1967.0;311.0;113;157;7870;7714;1194.0;6519;1985;4534;700;470.0;230;5220;1477.0;3743;560;38;157
747;Vrouwen;10000;1998;7914;7762;2073;1210.0;4052.0;481.0;1480.0;143.0;1948.0;314.0;113;152;7914;7762;1210.0;6551;2023;4529;737;486.0;251;5208;1499.0;3709;568;38;152
748;Vrouwen;10000;1999;7967;7819;2078;1226.0;4082.0;492.0;1504.0;157.0;1929.0;318.0;114;148;7967;7819;1226.0;6593;2059;4533;772;497.0;275;5205;1524.0;3681;577;39;148
749;Vrouwen;10000;2000;8018;7874;2087;1240.0;4107.0;498.0;1521.0;172.0;1916.0;323.0;117;144;8018;7874;1240.0;6634;2084;4550;805;503.0;302;5201;1541.0;3660;588;40;144
750;Vrouwen;10000;2001;8077;7937;2104;1254.0;4127.0;501.0;1529.0;188.0;1908.0;332.0;120;140;8077;7937;1254.0;6684;2099;4584;838;507.0;331;5199;1552.0;3647;606;41;140
751;Vrouwen;10000;2002;8133;7996;2120;1270.0;4140.0;503.0;1536.0;206.0;1895.0;343.0;123;137;8133;7996;1270.0;6726;2108;4618;872;509.0;363;5186;1558.0;3628;627;42;137
752;Vrouwen;10000;2003;8177;8042;2130;1285.0;4149.0;503.0;1546.0;223.0;1877.0;353.0;125;135;8177;8042;1285.0;6757;2119;4638;904;509.0;395;5165;1568.0;3597;646;42;135
753;Vrouwen;10000;2004;8212;8078;2135;1300.0;4155.0;503.0;1555.0;241.0;1857.0;361.0;127;134;8212;8078;1300.0;6778;2128;4650;936;508.0;428;5138;1578.0;3560;662;42;134
754;Vrouwen;10000;2005;8240;8107;2136;1317.0;4159.0;503.0;1563.0;258.0;1835.0;368.0;128;132;8240;8107;1317.0;6791;2136;4654;969;509.0;460;5103;1585.0;3517;677;42;132
755;Vrouwen;10000;2006;8257;8127;2129;1334.0;4161.0;504.0;1572.0;275.0;1810.0;374.0;129;130;8257;8127;1334.0;6793;2146;4647;1002;510.0;492;5059;1593.0;3467;688;43;130
756;Vrouwen;10000;2007;8269;8143;2121;1351.0;4163.0;505.0;1583.0;291.0;1784.0;378.0;129;127;8269;8143;1351.0;6791;2158;4633;1034;511.0;523;5017;1604.0;3414;697;43;127
757;Vrouwen;10000;2008;8293;8167;2115;1372.0;4166.0;505.0;1595.0;307.0;1758.0;383.0;130;126;8293;8167;1372.0;6795;2171;4624;1064;511.0;553;4980;1616.0;3364;707;44;126
758;Vrouwen;10000;2009;8329;8204;2115;1397.0;4171.0;504.0;1607.0;323.0;1736.0;391.0;131;125;8329;8204;1397.0;6808;2184;4624;1092;509.0;583;4950;1629.0;3321;720;45;125
759;Vrouwen;10000;2010;8372;8246;2117;1424.0;4175.0;502.0;1620.0;337.0;1716.0;401.0;130;125;8372;8246;1424.0;6822;2194;4628;1117;506.0;611;4923;1642.0;3280;738;46;125
760;Vrouwen;41100;1971;1741;1731;1697;;;;;;;;34;10;1741;1731;;1731;4;1727;7;;7;1658;;1658;61;4;10
761;Vrouwen;41100;1972;1744;1734;1701;;;;;;;;33;10;1744;1734;;1734;6;1728;10;;10;1661;;1661;57;6;10
762;Vrouwen;41100;1973;1738;1729;1696;;;;;;;;32;9;1738;1729;;1729;7;1722;13;;13;1656;;1656;52;7;9
763;Vrouwen;41100;1974;1722;1713;1682;;;;;;;;32;9;1722;1713;;1713;7;1706;15;;15;1641;;1641;50;7;9
764;Vrouwen;41100;1975;1700;1692;1662;;;;;;;;30;9;1700;1692;;1692;7;1685;17;;17;1618;;1618;49;7;9
765;Vrouwen;41100;1976;1681;1673;1644;;;;;;;;29;8;1681;1673;;1673;6;1667;18;;18;1596;;1596;53;6;8
766;Vrouwen;41100;1977;1650;1642;1614;;;;;;;;28;8;1650;1642;;1642;4;1638;19;;19;1562;;1562;57;4;8
767;Vrouwen;41100;1978;1617;1610;1584;;;;;;;;26;7;1617;1610;;1610;3;1607;20;;20;1528;;1528;59;3;7
768;Vrouwen;41100;1979;1590;1583;1558;;;;;;;;25;7;1590;1583;;1583;3;1579;20;;20;1497;;1497;62;3;7
769;Vrouwen;41100;1980;1555;1548;1525;;;;;;;;23;7;1555;1548;;1548;3;1545;21;;21;1459;;1459;65;3;7
770;Vrouwen;41100;1981;1531;1525;1503;;;;;;;;22;6;1531;1525;;1525;3;1521;21;;21;1431;;1431;70;3;6
771;Vrouwen;41100;1982;1503;1497;1476;;;;;;;;20;6;1503;1497;;1497;3;1494;21;;21;1396;;1396;77;3;6
772;Vrouwen;41100;1983;1470;1464;1445;;;;;;;;19;6;1470;1464;;1464;3;1461;20;;20;1356;;1356;85;3;6
773;Vrouwen;41100;1984;1434;1428;1411;;;;;;;;18;6;1434;1428;;1428;3;1426;20;;20;1312;;1312;94;3;6
774;Vrouwen;41100;1985;1396;1390;1372;;;;;;;;17;6;1396;1390;;1390;3;1387;20;;20;1267;;1267;100;3;6
775;Vrouwen;41100;1986;1366;1360;1343;;;;;;;;17;6;1366;1360;;1360;3;1357;21;;21;1233;;1233;103;3;6
776;Vrouwen;41100;1987;1346;1340;1324;;;;;;;;17;6;1346;1340;;1340;4;1336;23;;23;1210;;1210;103;4;6
777;Vrouwen;41100;1988;1332;1326;1310;;;;;;;;16;5;1332;1326;;1326;4;1322;26;;26;1194;;1194;103;4;5
778;Vrouwen;41100;1989;1327;1322;1306;;;;;;;;16;5;1327;1322;;1322;4;1318;29;;29;1188;;1188;102;4;5
779;Vrouwen;41100;1990;1330;1325;1310;;;;;;;;15;5;1330;1325;;1325;4;1321;32;;32;1186;;1186;103;4;5
780;Vrouwen;41100;1991;1341;1337;1322;;;;;;;;15;4;1341;1337;;1337;4;1333;36;;36;1190;;1190;107;4;4
781;Vrouwen;41100;1992;1354;1351;1336;;;;;;;;14;3;1354;1351;;1351;4;1347;43;;43;1193;;1193;111;4;3
782;Vrouwen;41100;1993;1366;1363;1348;;;;;;;;15;3;1366;1363;;1363;4;1359;51;;51;1193;;1193;115;4;3
783;Vrouwen;41100;1994;1378;1375;1360;;;;;;;;15;3;1378;1375;;1375;4;1371;59;;59;1194;;1194;118;4;3
784;Vrouwen;41100;1995;1387;1384;1370;;;;;;;;14;3;1387;1384;;1384;4;1381;66;;66;1189;;1189;126;4;3
785;Vrouwen;41100;1996;1392;1389;1375;;;;;;;;14;3;1392;1389;;1389;3;1386;73;;73;1181;;1181;132;3;3
786;Vrouwen;41100;1997;1398;1395;1381;;;;;;;;14;3;1398;1395;;1395;3;1391;80;;80;1175;;1175;136;3;3
787;Vrouwen;41100;1998;1409;1406;1392;;;;;;;;14;3;1409;1406;;1406;4;1402;88;;88;1174;;1174;140;4;3
788;Vrouwen;41100;1999;1425;1422;1408;;;;;;;;14;3;1425;1422;;1422;4;1418;98;;98;1176;;1176;144;4;3
789;Vrouwen;41100;2000;1439;1437;1422;;;;;;;;14;3;1439;1437;;1437;4;1433;108;;108;1176;;1176;148;4;3
790;Vrouwen;41100;2001;1455;1452;1438;;;;;;;;14;3;1455;1452;;1452;4;1448;120;;120;1174;;1174;154;4;3
791;Vrouwen;41100;2002;1464;1462;1447;;;;;;;;14;3;1464;1462;;1462;4;1458;132;;132;1166;;1166;160;4;3
792;Vrouwen;41100;2003;1470;1468;1453;;;;;;;;15;3;1470;1468;;1468;4;1464;145;;145;1154;;1154;165;4;3
793;Vrouwen;41100;2004;1473;1470;1455;;;;;;;;15;3;1473;1470;;1470;3;1467;157;;157;1140;;1140;169;3;3
794;Vrouwen;41100;2005;1469;1467;1452;;;;;;;;15;3;1469;1467;;1467;3;1463;170;;170;1121;;1121;172;3;3
795;Vrouwen;41100;2006;1458;1455;1441;;;;;;;;15;2;1458;1455;;1455;3;1452;183;;183;1096;;1096;173;3;2
796;Vrouwen;41100;2007;1445;1442;1428;;;;;;;;15;2;1445;1442;;1442;3;1440;195;;195;1071;;1071;174;3;2
797;Vrouwen;41100;2008;1434;1432;1417;;;;;;;;15;2;1434;1432;;1432;3;1429;207;;207;1047;;1047;174;3;2
798;Vrouwen;41100;2009;1427;1425;1410;;;;;;;;15;2;1427;1425;;1425;4;1421;219;;219;1025;;1025;177;4;2
799;Vrouwen;41100;2010;1423;1420;1405;;;;;;;;15;3;1423;1420;;1420;4;1416;230;;230;1004;;1004;181;4;3
800;Vrouwen;53050;1971;1129;1085;700;45.0;300.0;5.0;129.0;1.0;165.0;3.0;37;44;1129;1085;45.0;1040;149;891;12;5.0;6;946;135.0;811;74;9;44
801;Vrouwen;53050;1972;1115;1074;693;49.0;288.0;6.0;131.0;2.0;148.0;4.0;40;41;1115;1074;49.0;1025;156;870;17;9.0;8;926;137.0;789;73;9;41
802;Vrouwen;53050;1973;1108;1068;690;53.0;279.0;8.0;134.0;3.0;134.0;4.0;43;39;1108;1068;53.0;1015;163;853;22;14.0;9;912;140.0;772;72;9;39
803;Vrouwen;53050;1974;1109;1072;689;57.0;274.0;10.0;138.0;3.0;123.0;5.0;46;37;1109;1072;57.0;1014;171;843;27;18.0;9;905;143.0;761;72;10;37
804;Vrouwen;53050;1975;1119;1084;692;62.0;276.0;13.0;143.0;3.0;116.0;6.0;49;35;1119;1084;62.0;1022;181;840;34;23.0;10;905;148.0;757;73;10;35
805;Vrouwen;53050;1976;1134;1101;692;68.0;284.0;18.0;148.0;3.0;114.0;6.0;52;33;1134;1101;68.0;1033;194;839;41;30.0;11;908;154.0;754;74;10;33
806;Vrouwen;53050;1977;1149;1118;691;73.0;293.0;25.0;153.0;3.0;112.0;7.0;54;31;1149;1118;73.0;1045;206;839;48;36.0;12;910;159.0;751;76;11;31
807;Vrouwen;53050;1978;1161;1131;695;78.0;296.0;31.0;155.0;3.0;108.0;8.0;55;30;1161;1131;78.0;1053;215;839;55;43.0;13;909;160.0;749;77;11;30
808;Vrouwen;53050;1979;1177;1145;702;83.0;297.0;37.0;155.0;3.0;102.0;8.0;55;32;1177;1145;83.0;1062;221;841;63;49.0;14;908;160.0;748;79;12;32
809;Vrouwen;53050;1980;1194;1168;717;89.0;298.0;45.0;154.0;3.0;97.0;9.0;55;26;1194;1168;89.0;1079;227;852;71;56.0;15;914;159.0;755;82;12;26
810;Vrouwen;53050;1981;1210;1185;729;94.0;299.0;53.0;151.0;3.0;92.0;10.0;53;25;1210;1185;94.0;1090;230;860;78;63.0;15;913;155.0;758;86;13;25
811;Vrouwen;53050;1982;1216;1193;736;100.0;298.0;63.0;144.0;3.0;87.0;10.0;49;24;1216;1193;100.0;1093;231;862;86;70.0;16;905;148.0;757;89;13;24
812;Vrouwen;53050;1983;1220;1197;742;105.0;295.0;73.0;135.0;4.0;84.0;11.0;44;22;1220;1197;105.0;1093;229;864;93;77.0;17;894;139.0;755;92;13;22
813;Vrouwen;53050;1984;1221;1200;750;109.0;287.0;80.0;124.0;4.0;79.0;11.0;43;21;1221;1200;109.0;1091;224;867;100;82.0;18;884;128.0;756;94;14;21
814;Vrouwen;53050;1985;1225;1205;761;114.0;277.0;86.0;113.0;4.0;74.0;12.0;42;20;1225;1205;114.0;1091;219;872;106;87.0;18;876;118.0;759;95;14;20
815;Vrouwen;53050;1986;1227;1209;769;119.0;267.0;91.0;104.0;5.0;67.0;12.0;41;19;1227;1209;119.0;1090;215;875;112;92.0;20;867;108.0;759;97;14;19
816;Vrouwen;53050;1987;1221;1204;770;124.0;259.0;96.0;96.0;6.0;61.0;11.0;40;17;1221;1204;124.0;1080;212;869;118;97.0;21;851;100.0;751;97;14;17
817;Vrouwen;53050;1988;1211;1194;765;128.0;252.0;102.0;89.0;7.0;55.0;11.0;38;16;1211;1194;128.0;1066;210;856;124;102.0;22;831;94.0;737;97;14;16
818;Vrouwen;53050;1989;1189;1174;746;132.0;249.0;107.0;83.0;7.0;52.0;10.0;36;15;1189;1174;132.0;1041;210;831;130;108.0;22;802;88.0;713;95;14;15
819;Vrouwen;53050;1990;1161;1147;723;135.0;247.0;112.0;78.0;8.0;49.0;9.0;33;14;1161;1147;135.0;1012;209;803;135;113.0;22;770;83.0;687;93;14;14
820;Vrouwen;53050;1991;1133;1122;697;137.0;248.0;119.0;73.0;9.0;47.0;9.0;31;11;1133;1122;137.0;985;211;774;142;119.0;23;738;78.0;660;91;13;11
821;Vrouwen;53050;1992;1107;1099;673;140.0;249.0;124.0;68.0;10.0;47.0;8.0;29;8;1107;1099;140.0;959;209;750;148;125.0;23;708;71.0;637;90;13;8
822;Vrouwen;53050;1993;1080;1072;654;139.0;242.0;126.0;62.0;10.0;45.0;8.0;27;8;1080;1072;139.0;932;205;727;150;126.0;24;681;66.0;614;89;12;8
823;Vrouwen;53050;1994;1052;1044;641;138.0;230.0;125.0;56.0;9.0;40.0;9.0;26;8;1052;1044;138.0;906;197;708;149;125.0;24;656;60.0;596;89;12;8
824;Vrouwen;53050;1995;1015;1007;625;135.0;215.0;120.0;48.0;9.0;37.0;9.0;23;8;1015;1007;135.0;871;183;688;145;121.0;24;626;50.0;576;88;12;8
825;Vrouwen;53050;1996;984;976;617;132.0;198.0;117.0;39.0;9.0;33.0;9.0;21;8;984;976;132.0;844;170;674;142;117.0;25;603;41.0;562;88;11;8
826;Vrouwen;53050;1997;960;952;609;128.0;187.0;114.0;34.0;9.0;29.0;8.0;20;7;960;952;128.0;824;163;661;140;115.0;25;584;37.0;548;89;11;7
827;Vrouwen;53050;1998;939;933;598;127.0;180.0;113.0;31.0;9.0;27.0;8.0;20;7;939;933;127.0;806;158;648;139;113.0;26;566;34.0;533;89;11;7
828;Vrouwen;53050;1999;929;923;589;127.0;177.0;113.0;29.0;10.0;25.0;8.0;21;6;929;923;127.0;796;157;639;140;113.0;27;552;32.0;521;92;12;6
829;Vrouwen;53050;2000;925;919;585;128.0;175.0;112.0;29.0;10.0;24.0;9.0;23;6;925;919;128.0;791;156;635;141;113.0;28;543;31.0;512;94;12;6
830;Vrouwen;53050;2001;930;924;588;129.0;173.0;112.0;28.0;11.0;23.0;10.0;24;6;930;924;129.0;795;156;639;143;112.0;30;541;31.0;510;98;13;6
831;Vrouwen;53050;2002;940;934;595;131.0;172.0;111.0;27.0;12.0;23.0;11.0;26;6;940;934;131.0;803;155;648;144;111.0;33;541;30.0;512;104;14;6
832;Vrouwen;53050;2003;948;942;599;134.0;170.0;109.0;26.0;12.0;22.0;12.0;27;6;948;942;134.0;808;154;654;145;110.0;35;540;29.0;511;109;14;6
833;Vrouwen;53050;2004;953;947;601;138.0;168.0;107.0;26.0;13.0;22.0;12.0;28;6;953;947;138.0;809;152;657;145;108.0;37;536;30.0;507;113;15;6
834;Vrouwen;53050;2005;958;952;605;142.0;164.0;105.0;25.0;13.0;21.0;12.0;29;6;958;952;142.0;810;150;661;146;106.0;40;532;28.0;504;117;15;6
835;Vrouwen;53050;2006;962;956;610;146.0;158.0;104.0;23.0;13.0;19.0;12.0;30;6;962;956;146.0;810;146;664;146;104.0;42;527;26.0;502;120;16;6
836;Vrouwen;53050;2007;966;959;614;150.0;153.0;102.0;21.0;13.0;17.0;11.0;30;7;966;959;150.0;809;143;666;147;103.0;44;523;24.0;499;123;17;7
837;Vrouwen;53050;2008;974;968;620;156.0;150.0;101.0;19.0;14.0;16.0;11.0;31;7;974;968;156.0;812;141;670;148;102.0;47;520;22.0;498;126;17;7
838;Vrouwen;53050;2009;987;980;627;163.0;148.0;100.0;19.0;14.0;15.0;11.0;31;7;987;980;163.0;817;141;676;150;101.0;49;520;22.0;498;129;18;7
839;Vrouwen;53050;2010;997;990;633;170.0;146.0;98.0;19.0;14.0;14.0;11.0;31;7;997;990;170.0;820;139;681;150;99.0;51;520;22.0;497;133;18;7
840;Vrouwen;53500;1971;838;831;52;30.0;721.0;4.0;100.0;2.0;615.0;13.0;15;7;838;831;30.0;802;111;690;8;5.0;3;760;102.0;658;29;5;7
841;Vrouwen;53500;1972;892;884;53;36.0;765.0;4.0;115.0;3.0;643.0;14.0;17;7;892;884;36.0;849;127;722;8;4.0;4;805;118.0;687;31;5;7
842;Vrouwen;53500;1973;941;933;54;42.0;804.0;3.0;130.0;4.0;668.0;15.0;18;7;941;933;42.0;891;142;750;8;3.0;5;846;133.0;712;33;5;7
843;Vrouwen;53500;1974;977;970;54;48.0;833.0;3.0;141.0;4.0;685.0;16.0;19;8;977;970;48.0;922;153;768;8;3.0;5;875;145.0;729;34;5;8
844;Vrouwen;53500;1975;1009;1001;54;54.0;857.0;3.0;149.0;4.0;700.0;17.0;20;8;1009;1001;54.0;947;162;785;9;3.0;5;899;154.0;745;35;5;8
845;Vrouwen;53500;1976;1037;1030;53;60.0;877.0;4.0;151.0;4.0;718.0;19.0;20;8;1037;1030;60.0;970;166;804;9;4.0;5;919;157.0;762;36;5;8
846;Vrouwen;53500;1977;1066;1058;53;66.0;897.0;3.0;154.0;4.0;735.0;21.0;21;8;1066;1058;66.0;992;170;822;10;5.0;6;938;159.0;779;38;6;8
847;Vrouwen;53500;1978;1095;1087;53;74.0;915.0;6.0;160.0;5.0;745.0;24.0;21;8;1095;1087;74.0;1013;178;835;13;7.0;6;954;165.0;789;40;6;8
848;Vrouwen;53500;1979;1115;1107;52;83.0;925.0;9.0;166.0;5.0;744.0;27.0;21;8;1115;1107;83.0;1024;188;836;18;11.0;7;959;171.0;788;42;6;8
849;Vrouwen;53500;1980;1133;1126;52;92.0;931.0;13.0;173.0;6.0;739.0;30.0;20;7;1133;1126;92.0;1034;200;834;23;16.0;7;960;178.0;782;45;6;7
850;Vrouwen;53500;1981;1159;1151;53;104.0;942.0;18.0;181.0;7.0;735.0;35.0;19;7;1159;1151;104.0;1048;214;834;30;22.0;8;963;186.0;777;49;6;7
851;Vrouwen;53500;1982;1146;1140;52;114.0;918.0;24.0;182.0;8.0;705.0;39.0;16;7;1146;1140;114.0;1026;220;806;37;29.0;9;930;186.0;745;52;6;7
852;Vrouwen;53500;1983;1139;1132;53;124.0;898.0;31.0;181.0;9.0;677.0;44.0;14;7;1139;1132;124.0;1009;227;782;46;36.0;10;901;185.0;716;56;6;7
853;Vrouwen;53500;1984;1141;1135;55;133.0;886.0;40.0;181.0;10.0;655.0;47.0;14;6;1141;1135;133.0;1002;235;766;56;45.0;11;880;184.0;696;60;6;6
854;Vrouwen;53500;1985;1151;1145;57;143.0;881.0;51.0;182.0;12.0;636.0;50.0;13;6;1151;1145;143.0;1002;246;756;67;54.0;13;866;186.0;680;63;6;6
855;Vrouwen;53500;1986;1162;1157;59;151.0;882.0;62.0;187.0;14.0;619.0;52.0;13;6;1162;1157;151.0;1006;260;746;79;64.0;15;854;189.0;665;66;6;6
856;Vrouwen;53500;1987;1179;1173;61;159.0;888.0;73.0;193.0;17.0;605.0;53.0;13;5;1179;1173;159.0;1015;276;739;93;75.0;18;848;195.0;653;68;7;5
857;Vrouwen;53500;1988;1194;1188;62;166.0;895.0;85.0;199.0;20.0;592.0;53.0;12;6;1194;1188;166.0;1022;292;731;106;85.0;21;841;200.0;641;69;7;6
858;Vrouwen;53500;1989;1210;1204;63;172.0;904.0;97.0;202.0;23.0;583.0;53.0;12;6;1210;1204;172.0;1032;307;726;121;97.0;24;836;203.0;632;69;7;6
859;Vrouwen;53500;1990;1225;1220;64;178.0;913.0;108.0;206.0;25.0;574.0;53.0;12;6;1225;1220;178.0;1042;322;720;134;108.0;26;831;208.0;623;70;6;6
860;Vrouwen;53500;1991;1240;1234;64;181.0;924.0;121.0;210.0;28.0;566.0;54.0;11;6;1240;1234;181.0;1053;339;714;150;121.0;29;827;211.0;615;70;6;6
861;Vrouwen;53500;1992;1252;1246;64;184.0;933.0;132.0;209.0;31.0;560.0;54.0;11;6;1252;1246;184.0;1062;350;712;165;133.0;32;821;211.0;609;70;6;6
862;Vrouwen;53500;1993;1261;1255;63;186.0;940.0;146.0;212.0;36.0;547.0;54.0;11;6;1261;1255;186.0;1069;365;703;184;147.0;37;809;213.0;596;71;6;6
863;Vrouwen;53500;1994;1270;1264;63;188.0;945.0;163.0;204.0;40.0;537.0;56.0;11;6;1270;1264;188.0;1075;376;699;205;164.0;42;792;207.0;585;72;6;6
864;Vrouwen;53500;1995;1276;1270;63;190.0;948.0;182.0;198.0;45.0;524.0;58.0;10;7;1276;1270;190.0;1080;388;692;229;183.0;46;773;200.0;573;73;5;7
865;Vrouwen;53500;1996;1280;1273;63;192.0;949.0;200.0;190.0;50.0;509.0;59.0;10;7;1280;1273;192.0;1081;397;684;252;200.0;52;750;192.0;559;74;5;7
866;Vrouwen;53500;1997;1276;1269;63;193.0;945.0;214.0;183.0;56.0;492.0;59.0;10;7;1276;1269;193.0;1077;404;673;271;214.0;57;726;185.0;542;74;5;7
867;Vrouwen;53500;1998;1267;1261;61;193.0;938.0;224.0;175.0;62.0;477.0;59.0;10;6;1267;1261;193.0;1068;406;662;287;224.0;63;702;177.0;526;73;6;6
868;Vrouwen;53500;1999;1249;1243;60;191.0;924.0;228.0;166.0;68.0;462.0;59.0;11;6;1249;1243;191.0;1052;402;651;297;228.0;69;677;168.0;509;72;6;6
869;Vrouwen;53500;2000;1224;1219;58;188.0;904.0;227.0;156.0;74.0;446.0;58.0;11;5;1224;1219;188.0;1031;392;639;303;227.0;75;650;158.0;492;71;6;5
870;Vrouwen;53500;2001;1200;1195;57;187.0;881.0;224.0;145.0;80.0;431.0;58.0;12;5;1200;1195;187.0;1009;379;629;307;225.0;82;624;148.0;476;71;7;5
871;Vrouwen;53500;2002;1177;1172;57;186.0;858.0;222.0;133.0;87.0;416.0;59.0;13;5;1177;1172;186.0;987;365;622;311;222.0;89;596;135.0;461;72;8;5
