ID;Bouwjaar;Perioden;TotaalNederland_1;Groningen_2;Fryslan_3;Drenthe_4;Overijssel_5;Flevoland_6;Gelderland_7;Utrecht_8;NoordHolland_9;ZuidHolland_10;Zeeland_11;NoordBrabant_12;Limburg_13;TotaalMotorfietsen_14;k_1Cilinder_15;k_2Cilinders_16;k_3Cilinders_17;k_4Cilinders_18;k_5Cilinders_19;k_6Cilinders_20;OverigEnOnbekendAantalCilinders_21;TotaalMotorfietsen_22;k_50Cc_23;k_51125Cc_24;k_126175Cc_25;k_176250Cc_26;k_251375Cc_27;k_376500Cc_28;k_501625Cc_29;k_626750Cc_30;k_751875Cc_31;k_8761000Cc_32;k_10011125Cc_33;k_1126CcEnMeer_34;OverigEnOnbekend_35;TotaalMotorfietsen_36;k_18Tot20Jaar_37;k_20Tot25Jaar_38;k_25Tot30Jaar_39;k_30Tot40Jaar_40;k_40Tot50Jaar_41;k_50Tot60Jaar_42;k_60Tot65Jaar_43;k_65JaarEnOuder_44;OpNaamRechtspersoon_45
477;Bouwjaar 1953;2020;876;38;54;39;92;4;122;48;134;118;42;117;68;876;602;243;0;22;0;0;9;876;0;103;40;242;139;162;55;87;1;9;1;24;13;876;0;2;9;27;92;227;162;352;5
478;Bouwjaar 1953;2021;884;38;57;40;88;5;118;48;131;123;44;124;68;884;608;247;0;21;0;0;8;884;0;102;39;244;143;171;52;88;1;8;1;23;12;884;0;2;9;20;91;221;171;366;4
479;Bouwjaar 1953;2022;877;39;55;35;93;5;111;51;130;120;46;123;69;877;608;241;0;20;0;0;8;877;0;101;42;241;143;169;49;87;1;9;1;22;12;877;0;3;8;26;76;212;172;377;3
480;Bouwjaar 1953;2023;887;37;54;39;91;6;113;53;128;117;47;128;74;887;616;242;0;21;0;0;8;887;0;102;44;246;144;170;49;86;1;9;1;22;13;887;0;1;10;30;83;191;164;405;3
481;Bouwjaar 1953;2024;897;36;55;34;92;8;116;51;131;118;48;133;75;897;619;246;0;23;0;0;9;897;0;103;43;247;145;175;47;90;1;9;1;22;14;897;0;0;8;33;65;186;158;444;3
482;Bouwjaar 1953;2025;894;36;57;37;89;8;117;51;128;116;46;134;75;894;622;239;0;24;0;0;9;894;0;102;43;248;144;174;47;90;1;8;1;22;14;894;0;0;3;36;63;172;159;458;3
483;Bouwjaar 1954;2019;1275;49;67;60;139;13;183;63;178;217;47;179;80;1275;877;347;4;6;1;8;32;1275;1;118;88;374;226;253;37;122;0;6;0;19;31;1275;0;4;9;38;117;343;254;504;6
484;Bouwjaar 1954;2020;1281;48;69;59;141;12;182;60;177;217;45;185;86;1281;884;346;4;6;1;8;32;1281;1;118;89;382;227;248;39;123;0;6;0;18;30;1281;0;5;9;38;101;335;246;540;7
485;Bouwjaar 1954;2021;1273;46;69;61;140;11;186;63;167;214;45;191;80;1273;874;347;4;6;1;8;33;1273;1;108;87;379;227;252;40;124;0;6;0;19;30;1273;0;3;8;37;98;330;245;543;9
486;Bouwjaar 1954;2022;1258;48;64;55;132;12;175;69;169;218;45;184;87;1258;864;344;4;6;1;6;33;1258;1;111;85;377;223;245;38;125;0;5;0;18;30;1258;0;4;8;39;97;306;221;577;6
487;Bouwjaar 1954;2023;1267;54;65;56;132;15;170;72;164;222;44;186;87;1267;876;343;4;6;1;6;31;1267;1;114;88;382;222;243;39;123;0;5;0;20;30;1267;1;4;13;43;87;293;219;601;6
488;Bouwjaar 1954;2024;1251;47;67;59;126;13;174;67;167;214;45;182;90;1251;861;344;4;6;1;4;31;1251;1;115;82;375;221;245;37;122;0;5;0;20;28;1251;0;3;16;43;75;269;210;627;8
489;Bouwjaar 1954;2025;1236;44;66;60;120;12;166;63;170;212;45;186;92;1236;860;332;4;5;1;4;30;1236;1;119;82;372;213;242;37;119;0;5;0;19;27;1236;0;6;11;48;63;247;223;630;8
490;Bouwjaar 1955;2019;1756;79;107;81;148;19;253;124;279;243;66;245;112;1756;1092;586;1;12;2;6;57;1756;0;122;116;503;262;301;60;304;0;12;0;33;43;1756;0;7;11;54;170;470;313;721;10
491;Bouwjaar 1955;2020;1756;74;108;83;144;20;252;127;279;239;67;252;111;1756;1087;593;1;12;2;6;55;1756;0;120;114;499;264;302;64;303;0;15;0;33;42;1756;0;8;15;52;161;433;332;744;11
492;Bouwjaar 1955;2021;1737;80;108;76;144;18;254;129;261;241;67;247;112;1737;1078;586;1;11;2;6;53;1737;0;117;110;495;263;299;66;300;0;14;0;33;40;1737;0;6;16;42;159;420;317;769;8
493;Bouwjaar 1955;2022;1713;74;110;79;151;18;246;126;251;237;66;252;103;1713;1062;580;1;11;2;5;52;1713;0;118;107;489;251;300;65;296;0;12;0;33;42;1713;0;6;15;53;140;401;309;782;7
494;Bouwjaar 1955;2023;1713;78;112;81;152;15;241;127;240;237;66;257;107;1713;1071;582;1;11;2;5;41;1713;0;121;113;487;249;298;68;288;0;12;0;35;42;1713;0;7;15;56;133;393;295;806;8
495;Bouwjaar 1955;2024;1684;81;105;81;157;17;236;122;234;234;63;251;103;1684;1056;569;1;10;2;5;41;1684;0;121;116;475;242;296;65;281;0;14;0;33;41;1684;0;1;13;52;127;368;267;845;11
496;Bouwjaar 1955;2025;1674;87;100;78;154;20;239;125;232;229;65;244;101;1674;1055;563;0;11;2;5;38;1674;0;119;121;474;241;298;59;277;0;14;0;32;39;1674;0;2;10;49;122;345;256;881;9
497;Bouwjaar 1956;2019;1440;65;86;60;159;6;219;95;188;212;38;208;104;1440;973;425;0;4;1;5;32;1440;0;99;154;455;223;236;69;119;8;16;0;21;40;1440;0;1;14;53;147;392;251;577;5
498;Bouwjaar 1956;2020;1438;64;85;58;155;7;221;95;185;213;36;215;104;1438;972;420;0;6;1;5;34;1438;0;102;155;451;222;232;68;121;8;18;0;21;40;1438;0;1;14;44;140;377;250;607;5
499;Bouwjaar 1956;2021;1425;61;76;56;156;8;224;94;184;215;44;203;104;1425;961;420;0;5;1;6;32;1425;0;100;159;444;218;233;69;119;8;18;0;20;37;1425;0;2;11;46;123;361;247;631;4
500;Bouwjaar 1956;2022;1421;62;75;60;155;7;224;99;174;210;45;209;101;1421;962;414;0;5;1;6;33;1421;0;96;165;448;214;226;68;121;8;18;0;20;37;1421;0;4;7;49;116;348;250;645;2
501;Bouwjaar 1956;2023;1409;63;74;55;151;11;218;100;169;205;48;210;105;1409;957;410;0;4;1;6;31;1409;0;100;159;444;215;224;67;119;8;17;0;21;35;1409;0;5;4;47;114;325;242;669;3
502;Bouwjaar 1956;2024;1392;62;80;58;143;10;214;96;168;202;48;211;100;1392;949;403;0;4;1;6;29;1392;0;99;160;439;212;226;67;111;8;15;0;21;34;1392;0;2;7;46;112;297;233;693;2
503;Bouwjaar 1956;2025;1390;60;81;58;139;12;214;89;175;198;52;207;105;1390;946;402;0;4;1;6;31;1390;0;102;158;437;216;224;67;109;8;14;0;21;34;1390;0;4;8;40;118;273;220;725;2
504;Bouwjaar 1957;2019;1162;53;71;64;119;6;181;72;166;152;35;146;97;1162;779;365;0;6;3;2;7;1162;4;56;121;192;88;147;39;75;0;12;0;21;407;1162;0;2;13;32;128;344;191;450;2
505;Bouwjaar 1957;2020;1159;55;68;64;117;8;184;70;166;148;36;143;100;1159;774;366;0;6;3;2;8;1159;4;52;122;195;85;147;40;74;0;13;0;21;406;1159;0;4;11;29;112;328;195;477;3
506;Bouwjaar 1957;2021;1137;54;65;64;112;9;181;71;161;145;38;137;100;1137;762;357;0;6;3;2;7;1137;4;49;122;192;83;143;38;74;0;13;0;21;398;1137;1;4;9;30;108;301;207;475;2
507;Bouwjaar 1957;2022;1108;51;63;58;110;10;184;67;148;144;38;135;100;1108;739;353;0;6;3;2;5;1108;4;48;118;192;82;137;37;74;0;13;0;21;382;1108;0;4;6;30;93;290;204;479;2
508;Bouwjaar 1957;2023;1109;53;68;51;108;9;184;65;149;138;37;146;101;1109;740;350;0;7;3;2;7;1109;3;45;127;194;85;137;38;74;0;12;0;23;371;1109;0;4;7;29;90;269;216;492;2
509;Bouwjaar 1957;2024;1112;55;70;54;108;8;183;63;148;140;38;143;102;1112;747;347;0;7;2;2;7;1112;3;47;130;193;87;138;38;76;0;12;0;23;365;1112;0;5;9;24;84;257;205;525;3
510;Bouwjaar 1957;2025;1111;57;73;57;105;10;184;62;148;131;41;140;103;1111;750;343;0;7;2;2;7;1111;3;47;131;196;88;138;37;75;0;12;0;22;362;1111;0;3;9;34;70;244;196;553;2
511;Bouwjaar 1958;2019;772;31;44;32;70;8;97;56;111;124;16;112;71;772;492;271;0;3;1;1;4;772;3;61;102;124;63;86;28;67;1;8;0;28;201;772;1;2;4;31;105;224;131;272;2
512;Bouwjaar 1958;2020;777;34;43;34;74;10;96;54;110;122;16;109;75;777;491;275;0;4;1;1;5;777;4;60;102;127;64;90;27;66;1;9;0;31;196;777;0;3;5;31;89;226;142;279;2
513;Bouwjaar 1958;2021;784;34;44;35;72;11;98;56;109;124;18;111;72;784;498;277;0;3;0;1;5;784;3;67;103;129;61;95;28;64;1;9;0;31;193;784;0;5;3;34;78;217;164;281;2
514;Bouwjaar 1958;2022;771;31;41;35;75;10;101;51;105;124;22;107;69;771;490;272;0;3;0;1;5;771;3;65;103;126;60;93;27;64;1;9;0;27;193;771;0;3;2;33;73;208;155;295;2
515;Bouwjaar 1958;2023;771;35;45;35;72;10;99;50;96;128;19;111;71;771;493;270;0;2;0;1;5;771;3;67;103;125;61;91;27;65;1;8;0;27;193;771;0;2;8;28;69;208;159;295;2
516;Bouwjaar 1958;2024;769;37;46;36;71;10;98;49;94;127;21;110;70;769;486;275;0;2;0;1;5;769;3;64;99;124;62;94;28;65;1;8;0;29;192;769;2;3;6;25;60;189;150;332;2
517;Bouwjaar 1958;2025;770;33;49;33;73;11;103;48;92;124;23;115;66;770;492;269;0;3;0;1;5;770;3;61;103;127;63;96;28;64;1;8;0;27;189;770;0;3;4;23;62;173;141;360;4
518;Bouwjaar 1959;2019;837;30;47;30;68;6;131;59;132;124;35;115;60;837;581;249;0;1;1;0;5;837;6;50;124;144;49;103;24;52;0;6;0;16;263;837;0;3;8;29;119;264;135;278;1
519;Bouwjaar 1959;2020;825;30;51;29;69;6;126;54;132;122;34;114;58;825;568;250;0;1;1;0;5;825;6;45;126;140;48;103;23;53;0;6;0;16;259;825;0;3;6;26;115;238;147;289;1
520;Bouwjaar 1959;2021;813;28;49;30;65;4;126;55;130;125;33;116;52;813;564;241;0;1;1;0;6;813;6;48;125;139;47;104;22;49;0;6;0;18;249;813;0;2;4;28;101;238;148;291;1
521;Bouwjaar 1959;2022;810;31;47;33;74;6;122;56;117;125;32;114;53;810;563;240;0;1;1;0;5;810;6;50;125;139;48;100;25;50;0;6;0;16;245;810;1;1;2;33;91;237;149;296;0
522;Bouwjaar 1959;2023;804;29;48;30;71;6;126;55;114;120;31;122;52;804;557;240;0;0;1;0;6;804;3;52;132;136;47;101;26;51;0;5;0;15;236;804;0;1;5;34;77;237;141;309;0
523;Bouwjaar 1959;2024;803;28;46;32;75;5;130;54;112;116;32;118;55;803;557;240;0;0;1;0;5;803;3;52;137;136;47;101;27;49;1;5;0;17;228;803;0;2;6;31;74;219;144;327;0
524;Bouwjaar 1959;2025;802;26;47;31;72;7;136;53;114;118;32;110;56;802;556;239;0;0;1;0;6;802;3;54;141;139;46;99;28;47;1;4;0;18;222;802;0;1;6;33;70;205;131;354;2
525;Bouwjaar 1960;2019;876;36;37;41;75;6;137;53;121;132;29;120;89;876;641;229;0;1;1;1;3;876;12;53;179;132;39;78;27;50;0;5;0;24;277;876;0;1;5;34;132;286;107;305;6
526;Bouwjaar 1960;2020;864;40;42;39;76;6;141;51;111;125;27;116;90;864;630;227;1;1;1;1;3;864;13;56;178;129;39;78;27;50;0;5;0;24;265;864;0;2;8;28;119;282;118;302;5
527;Bouwjaar 1960;2021;855;40;42;38;75;6;136;50;109;129;27;113;90;855;623;225;1;1;1;1;3;855;12;55;183;126;40;77;26;51;0;5;0;24;256;855;0;1;8;26;107;269;137;303;4
528;Bouwjaar 1960;2022;851;47;42;36;76;5;136;47;106;124;28;116;88;851;630;214;1;1;1;1;3;851;14;57;185;127;38;75;22;50;0;5;0;22;256;851;0;2;4;28;108;257;145;303;4
529;Bouwjaar 1960;2023;852;48;45;34;76;5;137;47;106;121;28;116;89;852;639;208;1;0;1;1;2;852;15;61;189;128;35;71;23;51;0;5;0;22;252;852;0;2;3;29;95;246;153;318;6
530;Bouwjaar 1960;2024;849;46;48;37;72;4;139;49;104;121;25;119;85;849;639;205;1;0;1;1;2;849;15;62;191;128;35;71;24;50;0;5;0;22;246;849;0;2;3;23;89;240;156;329;7
531;Bouwjaar 1960;2025;850;46;45;35;75;6;146;50;108;113;27;119;80;850;644;200;1;0;1;1;3;850;17;67;199;120;34;71;24;49;0;5;0;21;243;850;0;4;3;26;80;223;165;344;5
532;Bouwjaar 1961;2019;1079;37;55;50;113;8;144;78;138;140;22;184;110;1079;769;300;0;1;0;0;9;1079;22;70;193;112;49;87;33;56;0;5;1;30;421;1079;0;1;5;33;140;340;145;411;4
533;Bouwjaar 1961;2020;1064;35;55;48;111;8;142;76;133;142;24;180;110;1064;758;296;0;1;0;0;9;1064;19;69;191;113;49;84;34;55;0;4;1;31;414;1064;1;1;5;27;117;338;157;413;5
534;Bouwjaar 1961;2021;1053;33;56;47;110;11;141;72;134;140;24;178;107;1053;750;293;0;1;0;0;9;1053;19;65;190;117;50;86;30;58;0;5;1;31;401;1053;0;2;6;27;97;344;161;411;5
535;Bouwjaar 1961;2022;1048;31;59;50;105;12;146;72;130;140;25;179;99;1048;749;288;0;1;0;0;10;1048;19;63;197;117;52;84;29;54;0;5;1;30;397;1048;0;1;6;24;89;311;181;430;6
536;Bouwjaar 1961;2023;1038;34;59;49;102;11;147;79;127;141;25;164;100;1038;744;283;0;1;0;0;10;1038;20;60;196;113;55;83;27;55;0;5;1;29;394;1038;0;2;5;30;78;288;201;429;5
537;Bouwjaar 1961;2024;1025;29;61;51;99;10;142;74;128;141;25;170;95;1025;739;276;0;1;0;0;9;1025;18;61;196;109;54;80;28;55;0;5;1;31;387;1025;1;1;6;28;71;273;197;441;7
538;Bouwjaar 1961;2025;1025;32;59;52;99;10;144;74;125;147;25;161;97;1025;741;274;0;1;0;0;9;1025;20;65;196;110;57;79;30;53;0;4;1;30;380;1025;1;2;7;27;72;257;202;451;6
539;Bouwjaar 1962;2019;960;29;45;38;98;4;118;61;133;145;31;158;100;960;680;273;0;2;0;0;5;960;35;58;203;102;20;65;20;59;0;1;0;25;372;960;0;2;7;43;132;280;139;354;3
540;Bouwjaar 1962;2020;956;31;40;37;95;6;118;60;135;141;32;163;98;956;674;275;0;2;0;0;5;956;37;56;207;102;22;66;20;59;0;1;0;24;362;956;0;2;9;40;123;262;161;355;4
541;Bouwjaar 1962;2021;930;32;41;36;96;6;114;57;128;139;31;162;88;930;656;266;0;2;0;0;6;930;36;55;197;100;23;63;18;59;0;1;0;25;353;930;0;1;5;36;119;252;159;353;5
542;Bouwjaar 1962;2022;932;33;44;37;95;6;115;60;125;136;33;157;91;932;655;270;0;1;0;0;6;932;34;56;194;103;25;64;19;60;0;1;0;23;353;932;0;2;3;34;107;246;164;371;5
543;Bouwjaar 1962;2023;916;31;45;35;97;6;116;54;120;139;35;143;95;916;645;264;0;1;0;0;6;916;35;56;192;103;25;61;19;61;0;1;0;23;340;916;0;1;5;34;100;237;154;380;5
544;Bouwjaar 1962;2024;898;32;45;36;93;6;112;50;124;138;33;141;88;898;638;253;0;1;0;0;6;898;35;53;190;105;23;61;16;59;0;1;0;23;332;898;0;1;5;29;90;224;160;386;3
545;Bouwjaar 1962;2025;904;30;42;38;90;5;122;51;119;137;35;143;92;904;643;255;0;1;0;0;5;904;36;51;192;106;26;62;16;61;0;1;0;22;331;904;0;0;3;32;78;228;163;398;2
546;Bouwjaar 1963;2019;803;28;35;26;74;4;114;62;106;112;26;139;77;803;581;215;1;0;2;0;4;803;40;55;141;82;14;45;13;61;0;4;0;22;326;803;0;0;5;36;112;248;102;292;8
547;Bouwjaar 1963;2020;806;27;36;31;74;4;111;60;102;116;26;140;79;806;585;214;1;0;2;0;4;806;39;56;144;88;13;45;14;60;0;4;0;23;320;806;0;2;3;40;103;242;111;299;6
548;Bouwjaar 1963;2021;819;25;37;34;79;4;108;60;110;116;28;137;81;819;595;216;1;0;2;0;5;819;39;61;147;91;13;43;16;64;0;5;0;23;317;819;0;1;6;38;104;246;125;292;7
549;Bouwjaar 1963;2022;819;27;39;32;77;5;100;64;113;116;26;139;81;819;596;215;1;0;2;0;5;819;36;69;149;92;13;44;16;64;0;5;0;21;310;819;0;2;4;41;93;234;127;311;7
550;Bouwjaar 1963;2023;811;23;47;29;78;5;102;63;108;111;25;142;78;811;590;213;1;0;2;0;5;811;35;67;150;90;14;45;18;61;0;4;0;20;307;811;0;0;5;43;98;210;138;312;5
551;Bouwjaar 1963;2024;808;21;44;30;76;5;101;60;109;107;26;149;80;808;589;211;1;0;2;0;5;808;36;69;151;89;13;47;15;61;0;4;0;21;302;808;1;1;4;36;92;209;144;318;3
552;Bouwjaar 1963;2025;805;24;44;30;72;5;102;60;106;109;27;144;82;805;586;212;1;0;2;0;4;805;38;70;150;84;14;46;15;63;0;4;0;20;301;805;1;1;4;32;90;196;149;330;2
553;Bouwjaar 1964;2019;845;34;30;44;70;9;121;52;114;119;22;133;97;845;590;249;0;0;1;1;4;845;66;47;123;77;20;52;24;52;1;1;0;20;362;845;0;2;3;28;105;265;108;330;4
554;Bouwjaar 1964;2020;845;35;29;42;72;8;120;52;120;116;22;132;97;845;585;254;0;0;1;1;4;845;65;49;126;81;21;51;25;54;1;1;0;20;351;845;0;3;7;28;98;265;111;329;4
555;Bouwjaar 1964;2021;842;36;29;40;64;10;124;50;121;119;24;133;92;842;580;256;0;0;1;1;4;842;64;51;126;79;22;50;25;56;1;1;0;21;346;842;0;6;4;25;90;265;123;324;5
556;Bouwjaar 1964;2022;843;38;26;39;67;11;122;47;123;120;23;134;93;843;578;259;0;0;1;1;4;843;66;51;127;83;21;52;25;59;1;1;0;19;338;843;0;6;4;27;85;256;130;329;6
557;Bouwjaar 1964;2023;832;38;28;34;65;10;122;42;125;118;22;135;93;832;566;260;0;0;1;1;4;832;65;52;126;83;21;51;25;58;1;1;0;18;331;832;0;5;10;26;79;231;126;350;5
558;Bouwjaar 1964;2024;822;39;30;30;66;7;124;41;115;122;21;135;92;822;560;255;0;0;1;1;5;822;69;52;124;83;22;51;26;55;1;1;0;19;319;822;0;0;10;25;71;227;123;361;5
559;Bouwjaar 1964;2025;812;36;29;32;62;6;122;41;114;122;22;134;92;812;559;246;0;0;1;1;5;812;67;53;126;86;20;46;25;55;1;1;0;18;314;812;0;4;6;26;65;210;135;364;2
560;Bouwjaar 1965;2019;997;29;38;47;90;7;153;44;160;140;27;154;108;997;636;351;0;1;1;0;8;997;89;47;132;53;36;88;33;47;0;15;1;31;425;997;0;2;8;32;158;286;152;351;8
561;Bouwjaar 1965;2020;990;30;35;49;97;8;151;48;151;134;29;148;110;990;637;343;0;1;1;0;8;990;89;50;138;52;37;87;33;45;0;12;1;34;412;990;0;1;8;41;138;285;144;365;8
562;Bouwjaar 1965;2021;977;34;30;45;100;7;153;44;147;129;29;149;110;977;629;338;0;1;1;0;8;977;93;49;134;53;36;83;33;46;0;12;1;33;404;977;0;2;8;37;115;279;156;373;7
563;Bouwjaar 1965;2022;973;37;32;45;103;8;153;41;140;133;26;145;110;973;629;333;0;1;1;0;9;973;99;51;131;51;35;81;31;48;0;11;1;32;402;973;1;4;7;42;102;293;146;371;7
564;Bouwjaar 1965;2023;968;37;32;44;104;11;149;39;142;131;25;147;107;968;621;337;0;1;1;0;8;968;99;51;131;52;32;81;31;48;0;12;1;33;397;968;0;2;8;39;91;292;144;385;7
565;Bouwjaar 1965;2024;977;37;37;44;97;11;149;40;144;134;25;150;109;977;632;336;0;1;1;0;7;977;103;54;137;50;32;80;31;49;0;12;1;34;394;977;0;2;6;40;95;272;159;395;8
566;Bouwjaar 1965;2025;973;37;37;43;95;12;142;42;144;129;26;153;113;973;626;337;0;1;1;0;8;973;103;55;136;52;32;82;33;48;0;10;1;33;388;973;0;1;5;41;76;260;162;423;5
567;Bouwjaar 1966;2019;913;31;25;44;71;7;122;77;155;121;31;142;87;913;465;439;2;2;0;0;5;913;65;53;68;68;42;80;35;74;0;8;0;54;366;913;0;3;11;36;123;274;145;315;6
568;Bouwjaar 1966;2020;913;31;26;43;70;8;124;78;152;119;30;144;88;913;466;438;2;2;0;0;5;913;63;56;70;70;42;80;35;75;0;8;0;52;362;913;0;2;11;36;115;267;137;339;6
569;Bouwjaar 1966;2021;917;33;35;41;72;8;125;82;149;119;31;140;82;917;469;439;2;2;0;0;5;917;67;61;70;70;46;80;35;74;0;9;0;49;356;917;2;6;16;33;103;267;150;333;7
570;Bouwjaar 1966;2022;905;34;36;42;68;9;120;81;135;120;29;144;87;905;460;436;2;2;0;0;5;905;64;61;69;71;47;76;34;74;0;10;0;50;349;905;1;12;13;31;98;268;146;329;7
571;Bouwjaar 1966;2023;901;36;37;44;71;9;111;74;133;124;29;145;88;901;460;433;2;1;0;0;5;901;64;59;73;71;46;75;34;74;0;10;0;51;344;901;0;7;11;32;95;259;138;353;6
572;Bouwjaar 1966;2024;888;36;37;43;71;8;107;73;128;119;29;146;91;888;457;423;2;1;0;0;5;888;65;56;71;70;45;76;34;70;0;10;0;51;340;888;0;4;9;35;79;241;147;367;6
573;Bouwjaar 1966;2025;888;37;38;39;72;9;108;72;122;123;31;143;94;888;463;418;2;1;0;0;4;888;70;59;76;65;44;77;35;67;0;9;0;49;337;888;0;3;14;35;69;236;153;373;5
574;Bouwjaar 1967;2019;1225;61;44;49;104;7;195;84;184;201;36;171;89;1225;477;741;0;2;0;0;5;1225;73;90;37;52;365;70;27;76;1;10;0;44;380;1225;0;2;6;50;180;432;200;349;6
575;Bouwjaar 1967;2020;1218;60;46;49;110;7;190;80;182;196;37;175;86;1218;486;726;0;1;0;0;5;1218;78;91;41;52;357;68;24;76;1;10;0;44;376;1218;0;3;8;47;152;403;227;372;6
576;Bouwjaar 1967;2021;1229;63;49;47;113;7;183;81;185;206;37;174;84;1229;499;724;0;1;0;0;5;1229;82;104;42;51;352;71;24;78;1;10;0;45;369;1229;0;4;9;45;132;399;221;413;6
577;Bouwjaar 1967;2022;1225;66;51;45;113;8;173;80;184;208;39;177;81;1225;502;716;0;1;0;0;6;1225;86;110;39;51;347;69;23;80;1;10;0;46;363;1225;0;5;8;51;119;373;224;438;7
578;Bouwjaar 1967;2023;1212;69;52;43;110;10;169;78;177;211;39;175;79;1212;499;706;0;1;0;0;6;1212;85;114;40;51;341;71;24;79;1;9;0;45;352;1212;1;4;10;52;105;341;234;460;5
579;Bouwjaar 1967;2024;1215;68;50;47;112;10;170;78;177;212;36;177;78;1215;508;699;0;1;0;0;7;1215;90;118;43;53;336;73;23;77;1;9;0;41;351;1215;0;4;6;55;93;326;250;476;5
580;Bouwjaar 1967;2025;1225;69;51;48;106;9;177;86;169;218;38;176;78;1225;518;699;0;1;0;0;7;1225;95;121;45;56;342;72;23;75;1;8;0;41;346;1225;0;4;11;45;91;316;232;521;5
581;Bouwjaar 1968;2019;1065;37;46;34;85;10;126;77;138;240;26;167;79;1065;521;536;1;2;0;1;4;1065;116;135;38;46;50;72;45;104;0;10;0;40;409;1065;1;2;10;39;137;365;192;315;4
582;Bouwjaar 1968;2020;1075;39;46;33;85;11;126;77;140;241;25;169;83;1075;532;536;1;1;0;1;4;1075;119;143;34;45;51;73;47;106;0;9;0;41;407;1075;1;3;12;46;113;349;193;352;6
583;Bouwjaar 1968;2021;1068;37;48;34;80;12;126;74;137;242;26;171;81;1068;525;536;1;1;0;1;4;1068;119;145;33;41;48;73;45;109;0;9;0;41;405;1068;0;4;11;40;99;346;208;357;3
584;Bouwjaar 1968;2022;1058;38;46;35;80;11;122;74;133;249;29;163;78;1058;526;524;1;1;0;1;5;1058;127;147;35;41;47;69;45;107;0;8;0;38;394;1058;1;4;12;38;98;327;195;381;2
585;Bouwjaar 1968;2023;1058;35;48;34;84;12;117;75;128;249;25;168;83;1058;527;523;1;1;0;1;5;1058;129;151;36;42;46;67;44;108;0;8;0;38;389;1058;0;2;10;36;112;296;197;404;1
586;Bouwjaar 1968;2024;1069;35;48;33;88;14;117;77;126;250;26;176;79;1069;541;520;1;1;0;1;5;1069;137;156;37;45;48;68;45;108;0;8;0;38;379;1069;1;2;11;39;100;285;203;426;2
587;Bouwjaar 1968;2025;1082;41;51;36;87;13;122;78;125;252;30;174;73;1082;550;522;1;2;0;1;6;1082;142;163;38;44;49;70;47;107;0;8;0;39;375;1082;0;4;10;39;101;274;196;455;3
588;Bouwjaar 1969;2019;1266;64;54;50;99;4;172;103;162;241;43;186;88;1266;572;652;33;4;0;1;4;1266;136;129;28;51;81;97;39;141;6;10;0;69;479;1266;0;4;17;55;168;374;271;369;8
589;Bouwjaar 1969;2020;1276;61;55;45;102;4;171;105;165;249;42;196;81;1276;585;647;34;4;0;1;5;1276;141;139;32;50;81;96;35;142;6;11;0;67;476;1276;0;4;12;55;142;366;265;418;14
590;Bouwjaar 1969;2021;1281;64;57;44;102;4;176;104;158;243;40;210;79;1281;595;642;34;4;0;1;5;1281;148;147;32;49;81;91;36;147;5;11;0;67;467;1281;0;3;12;52;137;366;276;425;10
591;Bouwjaar 1969;2022;1298;64;55;44;111;6;177;107;159;251;40;203;81;1298;614;640;33;4;0;1;6;1298;154;163;31;50;80;92;35;148;5;11;0;67;462;1298;0;5;10;59;128;356;273;458;9
592;Bouwjaar 1969;2023;1312;59;58;46;111;4;175;106;168;253;41;208;83;1312;631;638;32;4;0;1;6;1312;163;167;33;52;76;92;33;150;5;12;0;62;467;1312;0;2;11;59;116;343;250;526;5
593;Bouwjaar 1969;2024;1313;54;59;47;117;7;165;101;173;259;42;202;87;1313;631;638;33;4;0;1;6;1313;157;178;34;51;78;90;31;149;5;12;0;64;464;1313;0;2;9;63;106;313;251;564;5
594;Bouwjaar 1969;2025;1309;55;62;45;123;6;171;95;167;253;45;198;89;1309;632;632;33;4;0;1;7;1309;161;179;35;50;82;91;30;145;5;12;0;63;456;1309;0;7;11;58;93;314;232;589;5
595;Bouwjaar 1970;2019;1625;74;80;62;141;10;241;114;232;335;42;203;91;1625;664;896;23;36;0;2;4;1625;155;198;30;51;88;126;25;159;21;14;1;60;697;1625;1;6;16;85;230;541;336;404;6
596;Bouwjaar 1970;2020;1627;73;84;63;136;12;237;114;221;338;45;203;101;1627;678;887;23;34;0;2;3;1627;163;202;30;49;92;126;25;159;21;14;1;59;686;1627;0;4;17;76;204;530;341;447;8
597;Bouwjaar 1970;2021;1620;73;86;57;137;15;249;108;217;332;47;201;98;1620;684;876;22;34;0;2;2;1620;166;207;29;49;94;126;25;155;19;15;1;60;674;1620;0;4;20;75;191;491;345;484;10
598;Bouwjaar 1970;2022;1629;71;84;58;136;15;244;107;219;340;46;211;98;1629;693;870;23;36;0;2;5;1629;167;221;30;48;92;124;24;157;19;15;1;62;669;1629;0;5;22;65;162;485;337;543;10
599;Bouwjaar 1970;2023;1630;73;87;55;146;14;245;97;218;343;45;207;100;1630;701;864;23;35;0;2;5;1630;176;226;29;49;92;123;24;153;20;14;1;60;663;1630;1;2;17;70;147;464;325;594;10
600;Bouwjaar 1970;2024;1628;69;88;54;146;11;254;94;216;335;44;217;100;1628;718;844;24;34;0;2;6;1628;185;230;31;48;92;121;23;154;20;14;1;61;648;1628;0;6;14;69;139;441;305;643;11
