ID;Woonruimten;BewoningWoonruimte;RegioS;Perioden;BewoondeWoonruimte_1
421;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2020;344320.0
422;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2021;349635.0
423;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2022;353705.0
424;Totaal;Totaal;Noord-Limburg (CR);2015;118920.0
425;Totaal;Totaal;Noord-Limburg (CR);2016;119655.0
426;Totaal;Totaal;Noord-Limburg (CR);2017;120560.0
427;Totaal;Totaal;Noord-Limburg (CR);2018;121305.0
428;Totaal;Totaal;Noord-Limburg (CR);2019;122180.0
429;Totaal;Totaal;Noord-Limburg (CR);2020;123155.0
430;Totaal;Totaal;Noord-Limburg (CR);2021;124750.0
431;Totaal;Totaal;Noord-Limburg (CR);2022;126140.0
432;Totaal;Totaal;Midden-Limburg (CR);2015;103145.0
433;Totaal;Totaal;Midden-Limburg (CR);2016;103985.0
434;Totaal;Totaal;Midden-Limburg (CR);2017;104640.0
435;Totaal;Totaal;Midden-Limburg (CR);2018;105315.0
436;Totaal;Totaal;Midden-Limburg (CR);2019;106170.0
437;Totaal;Totaal;Midden-Limburg (CR);2020;107235.0
438;Totaal;Totaal;Midden-Limburg (CR);2021;108210.0
439;Totaal;Totaal;Midden-Limburg (CR);2022;109055.0
440;Totaal;Totaal;Zuid-Limburg (CR);2015;279605.0
441;Totaal;Totaal;Zuid-Limburg (CR);2016;281390.0
442;Totaal;Totaal;Zuid-Limburg (CR);2017;282690.0
443;Totaal;Totaal;Zuid-Limburg (CR);2018;283690.0
444;Totaal;Totaal;Zuid-Limburg (CR);2019;284640.0
445;Totaal;Totaal;Zuid-Limburg (CR);2020;285700.0
446;Totaal;Totaal;Zuid-Limburg (CR);2021;287365.0
447;Totaal;Totaal;Zuid-Limburg (CR);2022;288680.0
448;Totaal;Totaal;Flevoland (CR);2015;159155.0
449;Totaal;Totaal;Flevoland (CR);2016;160955.0
450;Totaal;Totaal;Flevoland (CR);2017;162975.0
451;Totaal;Totaal;Flevoland (CR);2018;165525.0
452;Totaal;Totaal;Flevoland (CR);2019;168210.0
453;Totaal;Totaal;Flevoland (CR);2020;171165.0
454;Totaal;Totaal;Flevoland (CR);2021;174850.0
455;Totaal;Totaal;Flevoland (CR);2022;177790.0
456;Totaal;Totaal;Aa en Hunze;2015;10955.0
457;Totaal;Totaal;Aa en Hunze;2016;11005.0
458;Totaal;Totaal;Aa en Hunze;2017;11080.0
459;Totaal;Totaal;Aa en Hunze;2018;11105.0
460;Totaal;Totaal;Aa en Hunze;2019;11140.0
461;Totaal;Totaal;Aa en Hunze;2020;11150.0
462;Totaal;Totaal;Aa en Hunze;2021;11220.0
463;Totaal;Totaal;Aa en Hunze;2022;11235.0
464;Totaal;Totaal;Aalburg;2015;4765.0
465;Totaal;Totaal;Aalburg;2016;4820.0
466;Totaal;Totaal;Aalburg;2017;4885.0
467;Totaal;Totaal;Aalburg;2018;4925.0
468;Totaal;Totaal;Aalburg;2019;
469;Totaal;Totaal;Aalburg;2020;
470;Totaal;Totaal;Aalburg;2021;
471;Totaal;Totaal;Aalburg;2022;
472;Totaal;Totaal;Aalsmeer;2015;12575.0
473;Totaal;Totaal;Aalsmeer;2016;12625.0
474;Totaal;Totaal;Aalsmeer;2017;12700.0
475;Totaal;Totaal;Aalsmeer;2018;12820.0
476;Totaal;Totaal;Aalsmeer;2019;12925.0
477;Totaal;Totaal;Aalsmeer;2020;12985.0
478;Totaal;Totaal;Aalsmeer;2021;13105.0
479;Totaal;Totaal;Aalsmeer;2022;13295.0
480;Totaal;Totaal;Aalten;2015;11410.0
481;Totaal;Totaal;Aalten;2016;11470.0
482;Totaal;Totaal;Aalten;2017;11495.0
483;Totaal;Totaal;Aalten;2018;11580.0
484;Totaal;Totaal;Aalten;2019;11690.0
485;Totaal;Totaal;Aalten;2020;11735.0
486;Totaal;Totaal;Aalten;2021;11815.0
487;Totaal;Totaal;Aalten;2022;11860.0
488;Totaal;Totaal;Achtkarspelen;2015;11685.0
489;Totaal;Totaal;Achtkarspelen;2016;11710.0
490;Totaal;Totaal;Achtkarspelen;2017;11760.0
491;Totaal;Totaal;Achtkarspelen;2018;11795.0
492;Totaal;Totaal;Achtkarspelen;2019;11830.0
493;Totaal;Totaal;Achtkarspelen;2020;11915.0
494;Totaal;Totaal;Achtkarspelen;2021;11975.0
495;Totaal;Totaal;Achtkarspelen;2022;12000.0
496;Totaal;Totaal;Alblasserdam;2015;7970.0
497;Totaal;Totaal;Alblasserdam;2016;7995.0
498;Totaal;Totaal;Alblasserdam;2017;8035.0
499;Totaal;Totaal;Alblasserdam;2018;8070.0
500;Totaal;Totaal;Alblasserdam;2019;8125.0
501;Totaal;Totaal;Alblasserdam;2020;8145.0
502;Totaal;Totaal;Alblasserdam;2021;8175.0
503;Totaal;Totaal;Alblasserdam;2022;8210.0
504;Totaal;Totaal;Albrandswaard;2015;9895.0
505;Totaal;Totaal;Albrandswaard;2016;9950.0
506;Totaal;Totaal;Albrandswaard;2017;9995.0
507;Totaal;Totaal;Albrandswaard;2018;10040.0
508;Totaal;Totaal;Albrandswaard;2019;10175.0
509;Totaal;Totaal;Albrandswaard;2020;10230.0
510;Totaal;Totaal;Albrandswaard;2021;10305.0
511;Totaal;Totaal;Albrandswaard;2022;10420.0
512;Totaal;Totaal;Alkmaar;2015;48890.0
513;Totaal;Totaal;Alkmaar;2016;49410.0
514;Totaal;Totaal;Alkmaar;2017;49795.0
515;Totaal;Totaal;Alkmaar;2018;50110.0
516;Totaal;Totaal;Alkmaar;2019;50700.0
517;Totaal;Totaal;Alkmaar;2020;51295.0
518;Totaal;Totaal;Alkmaar;2021;51820.0
519;Totaal;Totaal;Alkmaar;2022;52085.0
520;Totaal;Totaal;Almelo;2015;31260.0
521;Totaal;Totaal;Almelo;2016;31610.0
522;Totaal;Totaal;Almelo;2017;31895.0
523;Totaal;Totaal;Almelo;2018;32265.0
524;Totaal;Totaal;Almelo;2019;32395.0
525;Totaal;Totaal;Almelo;2020;32660.0
526;Totaal;Totaal;Almelo;2021;32875.0
527;Totaal;Totaal;Almelo;2022;33005.0
528;Totaal;Totaal;Almere;2015;78325.0
529;Totaal;Totaal;Almere;2016;79485.0
530;Totaal;Totaal;Almere;2017;80860.0
531;Totaal;Totaal;Almere;2018;82585.0
532;Totaal;Totaal;Almere;2019;84205.0
533;Totaal;Totaal;Almere;2020;85720.0
534;Totaal;Totaal;Almere;2021;87635.0
535;Totaal;Totaal;Almere;2022;89150.0
536;Totaal;Totaal;Alphen aan den Rijn;2015;44975.0
537;Totaal;Totaal;Alphen aan den Rijn;2016;45660.0
538;Totaal;Totaal;Alphen aan den Rijn;2017;46220.0
539;Totaal;Totaal;Alphen aan den Rijn;2018;47170.0
540;Totaal;Totaal;Alphen aan den Rijn;2019;47690.0
541;Totaal;Totaal;Alphen aan den Rijn;2020;48095.0
542;Totaal;Totaal;Alphen aan den Rijn;2021;48400.0
543;Totaal;Totaal;Alphen aan den Rijn;2022;48895.0
544;Totaal;Totaal;Alphen-Chaam;2015;4020.0
545;Totaal;Totaal;Alphen-Chaam;2016;4060.0
546;Totaal;Totaal;Alphen-Chaam;2017;4085.0
547;Totaal;Totaal;Alphen-Chaam;2018;4140.0
548;Totaal;Totaal;Alphen-Chaam;2019;4175.0
549;Totaal;Totaal;Alphen-Chaam;2020;4250.0
550;Totaal;Totaal;Alphen-Chaam;2021;4290.0
551;Totaal;Totaal;Alphen-Chaam;2022;4340.0
552;Totaal;Totaal;Altena;2015;
553;Totaal;Totaal;Altena;2016;
554;Totaal;Totaal;Altena;2017;
555;Totaal;Totaal;Altena;2018;
556;Totaal;Totaal;Altena;2019;22040.0
557;Totaal;Totaal;Altena;2020;22320.0
558;Totaal;Totaal;Altena;2021;22665.0
559;Totaal;Totaal;Altena;2022;22875.0
560;Totaal;Totaal;Ameland;2015;1535.0
561;Totaal;Totaal;Ameland;2016;1565.0
562;Totaal;Totaal;Ameland;2017;1570.0
563;Totaal;Totaal;Ameland;2018;1570.0
564;Totaal;Totaal;Ameland;2019;1580.0
565;Totaal;Totaal;Ameland;2020;1620.0
566;Totaal;Totaal;Ameland;2021;1630.0
567;Totaal;Totaal;Ameland;2022;1690.0
568;Totaal;Totaal;Amersfoort;2015;63815.0
569;Totaal;Totaal;Amersfoort;2016;64340.0
570;Totaal;Totaal;Amersfoort;2017;64970.0
571;Totaal;Totaal;Amersfoort;2018;65900.0
572;Totaal;Totaal;Amersfoort;2019;66485.0
573;Totaal;Totaal;Amersfoort;2020;67230.0
574;Totaal;Totaal;Amersfoort;2021;68370.0
575;Totaal;Totaal;Amersfoort;2022;69110.0
576;Totaal;Totaal;Amstelveen;2015;41080.0
577;Totaal;Totaal;Amstelveen;2016;39060.0
578;Totaal;Totaal;Amstelveen;2017;39085.0
579;Totaal;Totaal;Amstelveen;2018;39575.0
580;Totaal;Totaal;Amstelveen;2019;39720.0
581;Totaal;Totaal;Amstelveen;2020;39530.0
582;Totaal;Totaal;Amstelveen;2021;40060.0
583;Totaal;Totaal;Amstelveen;2022;40665.0
584;Totaal;Totaal;Amsterdam;2015;402100.0
585;Totaal;Totaal;Amsterdam;2016;406080.0
586;Totaal;Totaal;Amsterdam;2017;412195.0
587;Totaal;Totaal;Amsterdam;2018;417725.0
588;Totaal;Totaal;Amsterdam;2019;424155.0
589;Totaal;Totaal;Amsterdam;2020;427235.0
590;Totaal;Totaal;Amsterdam;2021;435380.0
591;Totaal;Totaal;Amsterdam;2022;442645.0
592;Totaal;Totaal;Apeldoorn;2015;68515.0
593;Totaal;Totaal;Apeldoorn;2016;69180.0
594;Totaal;Totaal;Apeldoorn;2017;69925.0
595;Totaal;Totaal;Apeldoorn;2018;70705.0
596;Totaal;Totaal;Apeldoorn;2019;71400.0
597;Totaal;Totaal;Apeldoorn;2020;72165.0
598;Totaal;Totaal;Apeldoorn;2021;72850.0
599;Totaal;Totaal;Apeldoorn;2022;73340.0
600;Totaal;Totaal;Appingedam;2015;5665.0
601;Totaal;Totaal;Appingedam;2016;5695.0
602;Totaal;Totaal;Appingedam;2017;5670.0
603;Totaal;Totaal;Appingedam;2018;5645.0
604;Totaal;Totaal;Appingedam;2019;5660.0
605;Totaal;Totaal;Appingedam;2020;5630.0
606;Totaal;Totaal;Appingedam;2021;
607;Totaal;Totaal;Appingedam;2022;
608;Totaal;Totaal;Arnhem;2015;69965.0
609;Totaal;Totaal;Arnhem;2016;70950.0
610;Totaal;Totaal;Arnhem;2017;72000.0
611;Totaal;Totaal;Arnhem;2018;73215.0
612;Totaal;Totaal;Arnhem;2019;74285.0
613;Totaal;Totaal;Arnhem;2020;75235.0
614;Totaal;Totaal;Arnhem;2021;76525.0
615;Totaal;Totaal;Arnhem;2022;77185.0
616;Totaal;Totaal;Assen;2015;30060.0
617;Totaal;Totaal;Assen;2016;30390.0
618;Totaal;Totaal;Assen;2017;30575.0
619;Totaal;Totaal;Assen;2018;30865.0
620;Totaal;Totaal;Assen;2019;31410.0
621;Totaal;Totaal;Assen;2020;31730.0
622;Totaal;Totaal;Assen;2021;31965.0
623;Totaal;Totaal;Assen;2022;32085.0
624;Totaal;Totaal;Asten;2015;6640.0
625;Totaal;Totaal;Asten;2016;6700.0
626;Totaal;Totaal;Asten;2017;6715.0
627;Totaal;Totaal;Asten;2018;6770.0
628;Totaal;Totaal;Asten;2019;6805.0
629;Totaal;Totaal;Asten;2020;6930.0
630;Totaal;Totaal;Asten;2021;7045.0
631;Totaal;Totaal;Asten;2022;7125.0
632;Totaal;Totaal;Baarle-Nassau;2015;2825.0
633;Totaal;Totaal;Baarle-Nassau;2016;2850.0
634;Totaal;Totaal;Baarle-Nassau;2017;2915.0
635;Totaal;Totaal;Baarle-Nassau;2018;2925.0
636;Totaal;Totaal;Baarle-Nassau;2019;2950.0
637;Totaal;Totaal;Baarle-Nassau;2020;2970.0
638;Totaal;Totaal;Baarle-Nassau;2021;3000.0
639;Totaal;Totaal;Baarle-Nassau;2022;3055.0
640;Totaal;Totaal;Baarn;2015;10815.0
641;Totaal;Totaal;Baarn;2016;10830.0
642;Totaal;Totaal;Baarn;2017;10910.0
643;Totaal;Totaal;Baarn;2018;10985.0
644;Totaal;Totaal;Baarn;2019;11065.0
645;Totaal;Totaal;Baarn;2020;11135.0
646;Totaal;Totaal;Baarn;2021;11175.0
647;Totaal;Totaal;Baarn;2022;11185.0
648;Totaal;Totaal;Barendrecht;2015;18525.0
649;Totaal;Totaal;Barendrecht;2016;18740.0
650;Totaal;Totaal;Barendrecht;2017;18830.0
651;Totaal;Totaal;Barendrecht;2018;18985.0
652;Totaal;Totaal;Barendrecht;2019;19030.0
653;Totaal;Totaal;Barendrecht;2020;19055.0
654;Totaal;Totaal;Barendrecht;2021;19225.0
655;Totaal;Totaal;Barendrecht;2022;19385.0
656;Totaal;Totaal;Barneveld;2015;20235.0
657;Totaal;Totaal;Barneveld;2016;20675.0
658;Totaal;Totaal;Barneveld;2017;21170.0
659;Totaal;Totaal;Barneveld;2018;21480.0
660;Totaal;Totaal;Barneveld;2019;22080.0
661;Totaal;Totaal;Barneveld;2020;22440.0
662;Totaal;Totaal;Barneveld;2021;22675.0
663;Totaal;Totaal;Barneveld;2022;22885.0
664;Totaal;Totaal;Bedum;2015;4435.0
665;Totaal;Totaal;Bedum;2016;4480.0
666;Totaal;Totaal;Bedum;2017;4495.0
667;Totaal;Totaal;Bedum;2018;4500.0
668;Totaal;Totaal;Bedum;2019;
669;Totaal;Totaal;Bedum;2020;
670;Totaal;Totaal;Bedum;2021;
671;Totaal;Totaal;Bedum;2022;
672;Totaal;Totaal;Beek (L.);2015;7210.0
673;Totaal;Totaal;Beek (L.);2016;7200.0
674;Totaal;Totaal;Beek (L.);2017;7210.0
675;Totaal;Totaal;Beek (L.);2018;7275.0
676;Totaal;Totaal;Beek (L.);2019;7250.0
677;Totaal;Totaal;Beek (L.);2020;7290.0
678;Totaal;Totaal;Beek (L.);2021;7330.0
679;Totaal;Totaal;Beek (L.);2022;7485.0
680;Totaal;Totaal;Beekdaelen;2015;
681;Totaal;Totaal;Beekdaelen;2016;
682;Totaal;Totaal;Beekdaelen;2017;
683;Totaal;Totaal;Beekdaelen;2018;
684;Totaal;Totaal;Beekdaelen;2019;15870.0
685;Totaal;Totaal;Beekdaelen;2020;15945.0
686;Totaal;Totaal;Beekdaelen;2021;15990.0
687;Totaal;Totaal;Beekdaelen;2022;16025.0
688;Totaal;Totaal;Beemster;2015;3585.0
689;Totaal;Totaal;Beemster;2016;3705.0
690;Totaal;Totaal;Beemster;2017;3790.0
691;Totaal;Totaal;Beemster;2018;3865.0
692;Totaal;Totaal;Beemster;2019;3950.0
693;Totaal;Totaal;Beemster;2020;3970.0
694;Totaal;Totaal;Beemster;2021;4230.0
695;Totaal;Totaal;Beemster;2022;
696;Totaal;Totaal;Beesel;2015;5730.0
697;Totaal;Totaal;Beesel;2016;5755.0
698;Totaal;Totaal;Beesel;2017;5805.0
699;Totaal;Totaal;Beesel;2018;5840.0
700;Totaal;Totaal;Beesel;2019;5855.0
701;Totaal;Totaal;Beesel;2020;5905.0
702;Totaal;Totaal;Beesel;2021;5950.0
703;Totaal;Totaal;Beesel;2022;5980.0
704;Totaal;Totaal;Bellingwedde;2015;3915.0
705;Totaal;Totaal;Bellingwedde;2016;3935.0
706;Totaal;Totaal;Bellingwedde;2017;3960.0
707;Totaal;Totaal;Bellingwedde;2018;
708;Totaal;Totaal;Bellingwedde;2019;
709;Totaal;Totaal;Bellingwedde;2020;
710;Totaal;Totaal;Bellingwedde;2021;
711;Totaal;Totaal;Bellingwedde;2022;
712;Totaal;Totaal;Berg en Dal;2015;
713;Totaal;Totaal;Berg en Dal;2016;14985.0
714;Totaal;Totaal;Berg en Dal;2017;15090.0
715;Totaal;Totaal;Berg en Dal;2018;15200.0
716;Totaal;Totaal;Berg en Dal;2019;15375.0
717;Totaal;Totaal;Berg en Dal;2020;15485.0
718;Totaal;Totaal;Berg en Dal;2021;15555.0
719;Totaal;Totaal;Berg en Dal;2022;15640.0
720;Totaal;Totaal;Bergeijk;2015;7435.0
721;Totaal;Totaal;Bergeijk;2016;7505.0
722;Totaal;Totaal;Bergeijk;2017;7570.0
723;Totaal;Totaal;Bergeijk;2018;7635.0
724;Totaal;Totaal;Bergeijk;2019;7740.0
725;Totaal;Totaal;Bergeijk;2020;7820.0
726;Totaal;Totaal;Bergeijk;2021;7925.0
727;Totaal;Totaal;Bergeijk;2022;7975.0
728;Totaal;Totaal;Bergen (L.);2015;5455.0
729;Totaal;Totaal;Bergen (L.);2016;5475.0
730;Totaal;Totaal;Bergen (L.);2017;5495.0
731;Totaal;Totaal;Bergen (L.);2018;5545.0
732;Totaal;Totaal;Bergen (L.);2019;5565.0
733;Totaal;Totaal;Bergen (L.);2020;5595.0
734;Totaal;Totaal;Bergen (L.);2021;5620.0
735;Totaal;Totaal;Bergen (L.);2022;5650.0
736;Totaal;Totaal;Bergen (NH.);2015;13745.0
737;Totaal;Totaal;Bergen (NH.);2016;13775.0
738;Totaal;Totaal;Bergen (NH.);2017;13850.0
739;Totaal;Totaal;Bergen (NH.);2018;13955.0
740;Totaal;Totaal;Bergen (NH.);2019;13975.0
741;Totaal;Totaal;Bergen (NH.);2020;14010.0
742;Totaal;Totaal;Bergen (NH.);2021;14105.0
743;Totaal;Totaal;Bergen (NH.);2022;14130.0
744;Totaal;Totaal;Bergen op Zoom;2015;28585.0
745;Totaal;Totaal;Bergen op Zoom;2016;28670.0
746;Totaal;Totaal;Bergen op Zoom;2017;28915.0
747;Totaal;Totaal;Bergen op Zoom;2018;29215.0
748;Totaal;Totaal;Bergen op Zoom;2019;29680.0
749;Totaal;Totaal;Bergen op Zoom;2020;29780.0
750;Totaal;Totaal;Bergen op Zoom;2021;29955.0
751;Totaal;Totaal;Bergen op Zoom;2022;30300.0
752;Totaal;Totaal;Berkelland;2015;18685.0
753;Totaal;Totaal;Berkelland;2016;18730.0
754;Totaal;Totaal;Berkelland;2017;18810.0
755;Totaal;Totaal;Berkelland;2018;18870.0
756;Totaal;Totaal;Berkelland;2019;18920.0
757;Totaal;Totaal;Berkelland;2020;19070.0
758;Totaal;Totaal;Berkelland;2021;19180.0
759;Totaal;Totaal;Berkelland;2022;19230.0
760;Totaal;Totaal;Bernheze;2015;11600.0
761;Totaal;Totaal;Bernheze;2016;11830.0
762;Totaal;Totaal;Bernheze;2017;11975.0
763;Totaal;Totaal;Bernheze;2018;12110.0
764;Totaal;Totaal;Bernheze;2019;12430.0
765;Totaal;Totaal;Bernheze;2020;12585.0
766;Totaal;Totaal;Bernheze;2021;12830.0
767;Totaal;Totaal;Bernheze;2022;13025.0
768;Totaal;Totaal;Best;2015;11810.0
769;Totaal;Totaal;Best;2016;11955.0
770;Totaal;Totaal;Best;2017;12085.0
771;Totaal;Totaal;Best;2018;12260.0
772;Totaal;Totaal;Best;2019;12430.0
773;Totaal;Totaal;Best;2020;12635.0
774;Totaal;Totaal;Best;2021;12885.0
775;Totaal;Totaal;Best;2022;13040.0
776;Totaal;Totaal;Beuningen;2015;10530.0
777;Totaal;Totaal;Beuningen;2016;10630.0
778;Totaal;Totaal;Beuningen;2017;10880.0
779;Totaal;Totaal;Beuningen;2018;10955.0
780;Totaal;Totaal;Beuningen;2019;11040.0
781;Totaal;Totaal;Beuningen;2020;11175.0
782;Totaal;Totaal;Beuningen;2021;11235.0
783;Totaal;Totaal;Beuningen;2022;11310.0
784;Totaal;Totaal;Beverwijk;2015;18110.0
785;Totaal;Totaal;Beverwijk;2016;18270.0
786;Totaal;Totaal;Beverwijk;2017;18355.0
787;Totaal;Totaal;Beverwijk;2018;18420.0
788;Totaal;Totaal;Beverwijk;2019;18635.0
789;Totaal;Totaal;Beverwijk;2020;18780.0
790;Totaal;Totaal;Beverwijk;2021;18925.0
791;Totaal;Totaal;Beverwijk;2022;19175.0
792;Totaal;Totaal;het Bildt;2015;4510.0
793;Totaal;Totaal;het Bildt;2016;4530.0
794;Totaal;Totaal;het Bildt;2017;4560.0
795;Totaal;Totaal;het Bildt;2018;
796;Totaal;Totaal;het Bildt;2019;
797;Totaal;Totaal;het Bildt;2020;
798;Totaal;Totaal;het Bildt;2021;
799;Totaal;Totaal;het Bildt;2022;
800;Totaal;Totaal;De Bilt;2015;18600.0
801;Totaal;Totaal;De Bilt;2016;18790.0
802;Totaal;Totaal;De Bilt;2017;18855.0
803;Totaal;Totaal;De Bilt;2018;18835.0
804;Totaal;Totaal;De Bilt;2019;18955.0
805;Totaal;Totaal;De Bilt;2020;19060.0
806;Totaal;Totaal;De Bilt;2021;19135.0
807;Totaal;Totaal;De Bilt;2022;19145.0
808;Totaal;Totaal;Binnenmaas;2015;12285.0
809;Totaal;Totaal;Binnenmaas;2016;12365.0
810;Totaal;Totaal;Binnenmaas;2017;12450.0
811;Totaal;Totaal;Binnenmaas;2018;12535.0
812;Totaal;Totaal;Binnenmaas;2019;
813;Totaal;Totaal;Binnenmaas;2020;
814;Totaal;Totaal;Binnenmaas;2021;
815;Totaal;Totaal;Binnenmaas;2022;
816;Totaal;Totaal;Bladel;2015;8180.0
817;Totaal;Totaal;Bladel;2016;8275.0
818;Totaal;Totaal;Bladel;2017;8340.0
819;Totaal;Totaal;Bladel;2018;8390.0
820;Totaal;Totaal;Bladel;2019;8515.0
821;Totaal;Totaal;Bladel;2020;8625.0
822;Totaal;Totaal;Bladel;2021;8785.0
823;Totaal;Totaal;Bladel;2022;8925.0
824;Totaal;Totaal;Blaricum;2015;4205.0
825;Totaal;Totaal;Blaricum;2016;4440.0
826;Totaal;Totaal;Blaricum;2017;4640.0
827;Totaal;Totaal;Blaricum;2018;4740.0
828;Totaal;Totaal;Blaricum;2019;4840.0
829;Totaal;Totaal;Blaricum;2020;4965.0
830;Totaal;Totaal;Blaricum;2021;5100.0
831;Totaal;Totaal;Blaricum;2022;5140.0
832;Totaal;Totaal;Bloemendaal;2015;9245.0
833;Totaal;Totaal;Bloemendaal;2016;9355.0
834;Totaal;Totaal;Bloemendaal;2017;9465.0
835;Totaal;Totaal;Bloemendaal;2018;9570.0
836;Totaal;Totaal;Bloemendaal;2019;9615.0
837;Totaal;Totaal;Bloemendaal;2020;9665.0
838;Totaal;Totaal;Bloemendaal;2021;9775.0
839;Totaal;Totaal;Bloemendaal;2022;9820.0
840;Totaal;Totaal;Bodegraven-Reeuwijk;2015;13280.0
841;Totaal;Totaal;Bodegraven-Reeuwijk;2016;13450.0
842;Totaal;Totaal;Bodegraven-Reeuwijk;2017;13570.0
843;Totaal;Totaal;Bodegraven-Reeuwijk;2018;13825.0
844;Totaal;Totaal;Bodegraven-Reeuwijk;2019;14025.0
845;Totaal;Totaal;Bodegraven-Reeuwijk;2020;14210.0
846;Totaal;Totaal;Bodegraven-Reeuwijk;2021;14395.0
847;Totaal;Totaal;Bodegraven-Reeuwijk;2022;14565.0
848;Totaal;Totaal;Boekel;2015;3845.0
849;Totaal;Totaal;Boekel;2016;3940.0
850;Totaal;Totaal;Boekel;2017;3990.0
851;Totaal;Totaal;Boekel;2018;4045.0
852;Totaal;Totaal;Boekel;2019;4150.0
853;Totaal;Totaal;Boekel;2020;4280.0
854;Totaal;Totaal;Boekel;2021;4340.0
855;Totaal;Totaal;Boekel;2022;4405.0
856;Totaal;Totaal;Ten Boer;2015;2955.0
857;Totaal;Totaal;Ten Boer;2016;2960.0
858;Totaal;Totaal;Ten Boer;2017;2970.0
859;Totaal;Totaal;Ten Boer;2018;2975.0
860;Totaal;Totaal;Ten Boer;2019;
861;Totaal;Totaal;Ten Boer;2020;
862;Totaal;Totaal;Ten Boer;2021;
863;Totaal;Totaal;Ten Boer;2022;
864;Totaal;Totaal;Borger-Odoorn;2015;10900.0
865;Totaal;Totaal;Borger-Odoorn;2016;10880.0
866;Totaal;Totaal;Borger-Odoorn;2017;10895.0
867;Totaal;Totaal;Borger-Odoorn;2018;10955.0
868;Totaal;Totaal;Borger-Odoorn;2019;11050.0
869;Totaal;Totaal;Borger-Odoorn;2020;11100.0
870;Totaal;Totaal;Borger-Odoorn;2021;11140.0
871;Totaal;Totaal;Borger-Odoorn;2022;11175.0
872;Totaal;Totaal;Borne;2015;9080.0
873;Totaal;Totaal;Borne;2016;9295.0
874;Totaal;Totaal;Borne;2017;9525.0
875;Totaal;Totaal;Borne;2018;9610.0
876;Totaal;Totaal;Borne;2019;9675.0
877;Totaal;Totaal;Borne;2020;9840.0
878;Totaal;Totaal;Borne;2021;10010.0
879;Totaal;Totaal;Borne;2022;10090.0
880;Totaal;Totaal;Borsele;2015;9345.0
881;Totaal;Totaal;Borsele;2016;9405.0
882;Totaal;Totaal;Borsele;2017;9460.0
883;Totaal;Totaal;Borsele;2018;9485.0
884;Totaal;Totaal;Borsele;2019;9460.0
885;Totaal;Totaal;Borsele;2020;9520.0
886;Totaal;Totaal;Borsele;2021;9565.0
887;Totaal;Totaal;Borsele;2022;9680.0
888;Totaal;Totaal;Boxmeer;2015;11595.0
889;Totaal;Totaal;Boxmeer;2016;11800.0
890;Totaal;Totaal;Boxmeer;2017;12000.0
891;Totaal;Totaal;Boxmeer;2018;12175.0
892;Totaal;Totaal;Boxmeer;2019;12370.0
893;Totaal;Totaal;Boxmeer;2020;12570.0
894;Totaal;Totaal;Boxmeer;2021;12655.0
895;Totaal;Totaal;Boxmeer;2022;
896;Totaal;Totaal;Boxtel;2015;12785.0
897;Totaal;Totaal;Boxtel;2016;12885.0
898;Totaal;Totaal;Boxtel;2017;12975.0
899;Totaal;Totaal;Boxtel;2018;13060.0
900;Totaal;Totaal;Boxtel;2019;13120.0
901;Totaal;Totaal;Boxtel;2020;13180.0
902;Totaal;Totaal;Boxtel;2021;14215.0
903;Totaal;Totaal;Boxtel;2022;14385.0
904;Totaal;Totaal;Breda;2015;79145.0
905;Totaal;Totaal;Breda;2016;80095.0
906;Totaal;Totaal;Breda;2017;81310.0
907;Totaal;Totaal;Breda;2018;81855.0
908;Totaal;Totaal;Breda;2019;82255.0
909;Totaal;Totaal;Breda;2020;82910.0
910;Totaal;Totaal;Breda;2021;83435.0
911;Totaal;Totaal;Breda;2022;84150.0
912;Totaal;Totaal;Brielle;2015;7190.0
913;Totaal;Totaal;Brielle;2016;7350.0
914;Totaal;Totaal;Brielle;2017;7475.0
915;Totaal;Totaal;Brielle;2018;7560.0
916;Totaal;Totaal;Brielle;2019;7605.0
917;Totaal;Totaal;Brielle;2020;7695.0
918;Totaal;Totaal;Brielle;2021;7815.0
919;Totaal;Totaal;Brielle;2022;7895.0
920;Totaal;Totaal;Bronckhorst;2015;15355.0
921;Totaal;Totaal;Bronckhorst;2016;15400.0
922;Totaal;Totaal;Bronckhorst;2017;15495.0
923;Totaal;Totaal;Bronckhorst;2018;15505.0
924;Totaal;Totaal;Bronckhorst;2019;15530.0
925;Totaal;Totaal;Bronckhorst;2020;15575.0
926;Totaal;Totaal;Bronckhorst;2021;15660.0
927;Totaal;Totaal;Bronckhorst;2022;15730.0
928;Totaal;Totaal;Brummen;2015;9025.0
929;Totaal;Totaal;Brummen;2016;9005.0
930;Totaal;Totaal;Brummen;2017;9030.0
931;Totaal;Totaal;Brummen;2018;9025.0
932;Totaal;Totaal;Brummen;2019;9095.0
933;Totaal;Totaal;Brummen;2020;9180.0
934;Totaal;Totaal;Brummen;2021;9280.0
935;Totaal;Totaal;Brummen;2022;9370.0
936;Totaal;Totaal;Brunssum;2015;13425.0
937;Totaal;Totaal;Brunssum;2016;13455.0
938;Totaal;Totaal;Brunssum;2017;13515.0
939;Totaal;Totaal;Brunssum;2018;13510.0
940;Totaal;Totaal;Brunssum;2019;13460.0
