ID;VakcentralesEnVakverenigingen;Geslacht;Leeftijd;Perioden;Leden_1;LedenRelatief_2
660;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2016;225.4;65.9
661;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2017;227.3;64.9
662;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2019;225.6;65.4
663;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2021;195.1;61.2
664;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2023;182.9;60.3
665;FNV;Vrouwen;AOW-leeftijd of ouder;1999;11.1;52.3
666;FNV;Vrouwen;AOW-leeftijd of ouder;2001;12.1;51.5
667;FNV;Vrouwen;AOW-leeftijd of ouder;2003;13.2;54.5
668;FNV;Vrouwen;AOW-leeftijd of ouder;2005;16.3;56.0
669;FNV;Vrouwen;AOW-leeftijd of ouder;2006;16.8;56.9
670;FNV;Vrouwen;AOW-leeftijd of ouder;2007;19.6;61.1
671;FNV;Vrouwen;AOW-leeftijd of ouder;2008;21.7;61.1
672;FNV;Vrouwen;AOW-leeftijd of ouder;2009;23.8;59.6
673;FNV;Vrouwen;AOW-leeftijd of ouder;2010;26.2;63.5
674;FNV;Vrouwen;AOW-leeftijd of ouder;2011;28.5;57.5
675;FNV;Vrouwen;AOW-leeftijd of ouder;2012;32.4;59.6
676;FNV;Vrouwen;AOW-leeftijd of ouder;2013;34.9;67.6
677;FNV;Vrouwen;AOW-leeftijd of ouder;2014;38.4;68.9
678;FNV;Vrouwen;AOW-leeftijd of ouder;2015;39.2;64.9
679;FNV;Vrouwen;AOW-leeftijd of ouder;2016;42.8;65.8
680;FNV;Vrouwen;AOW-leeftijd of ouder;2017;46.8;70.9
681;FNV;Vrouwen;AOW-leeftijd of ouder;2019;41.5;70.6
682;FNV;Vrouwen;AOW-leeftijd of ouder;2021;53.0;73.9
683;FNV;Vrouwen;AOW-leeftijd of ouder;2023;55.0;74.8
684;CNV;Totaal mannen en vrouwen;Totaal;1999;361.0;18.7
685;CNV;Totaal mannen en vrouwen;Totaal;2001;355.5;18.5
686;CNV;Totaal mannen en vrouwen;Totaal;2003;355.5;18.5
687;CNV;Totaal mannen en vrouwen;Totaal;2005;346.8;18.3
688;CNV;Totaal mannen en vrouwen;Totaal;2006;341.7;18.3
689;CNV;Totaal mannen en vrouwen;Totaal;2007;335.2;17.8
690;CNV;Totaal mannen en vrouwen;Totaal;2008;333.9;17.6
691;CNV;Totaal mannen en vrouwen;Totaal;2009;336.4;17.8
692;CNV;Totaal mannen en vrouwen;Totaal;2010;336.3;18.0
693;CNV;Totaal mannen en vrouwen;Totaal;2011;340.8;18.2
694;CNV;Totaal mannen en vrouwen;Totaal;2012;340.6;18.4
695;CNV;Totaal mannen en vrouwen;Totaal;2013;290.6;16.2
696;CNV;Totaal mannen en vrouwen;Totaal;2014;287.1;16.3
697;CNV;Totaal mannen en vrouwen;Totaal;2015;289.1;16.7
698;CNV;Totaal mannen en vrouwen;Totaal;2016;282.2;16.4
699;CNV;Totaal mannen en vrouwen;Totaal;2017;262.4;15.4
700;CNV;Totaal mannen en vrouwen;Totaal;2019;235.7;14.7
701;CNV;Totaal mannen en vrouwen;Totaal;2021;225.4;15.0
702;CNV;Totaal mannen en vrouwen;Totaal;2023;209.7;14.6
703;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;1999;24.6;21.0
704;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2001;22.8;20.5
705;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2003;23.8;22.4
706;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2005;18.5;18.5
707;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2006;17.7;19.5
708;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2007;16.6;20.2
709;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2008;14.6;18.7
710;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2009;13.6;18.4
711;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2010;14.2;19.9
712;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2011;18.5;25.0
713;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2012;19.7;28.4
714;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2013;12.5;20.5
715;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2014;16.3;24.3
716;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2015;23.6;33.5
717;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2016;20.7;29.8
718;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2017;16.9;25.7
719;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2019;2.9;6.2
720;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2021;3.1;8.7
721;CNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2023;1.6;4.5
722;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;1999;291.8;17.8
723;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2001;286.7;17.7
724;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2003;282.6;17.5
725;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2005;275.4;17.4
726;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2006;271.9;17.4
727;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2007;267.2;17.0
728;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2008;265.1;16.7
729;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2009;266.4;17.0
730;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2010;265.1;17.1
731;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2011;263.4;17.2
732;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2012;258.6;17.3
733;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2013;221.3;15.4
734;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2014;213.3;15.3
735;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2015;207.3;15.2
736;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2016;201.8;15.2
737;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2017;193.1;14.6
738;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2019;187.5;14.7
739;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2021;176.0;15.4
740;CNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2023;161.6;14.8
741;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;1999;143.2;
742;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2001;133.7;
743;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2003;126.6;
744;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2005;115.6;16.5
745;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2006;111.7;16.9
746;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2007;107.2;16.3
747;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2008;103.7;15.8
748;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2009;103.1;16.8
749;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2010;100.9;17.1
750;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2011;98.5;17.2
751;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2012;96.3;17.6
752;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2013;76.9;14.9
753;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2014;71.6;14.6
754;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2015;67.7;14.4
755;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2016;64.4;14.5
756;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2017;60.1;13.8
757;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2019;53.0;13.0
758;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2021;48.3;13.9
759;CNV;Totaal mannen en vrouwen;25 tot 45 jaar;2023;41.8;12.3
760;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;1999;148.6;
761;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2001;153.0;
762;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2003;156.0;
763;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2005;159.7;18.1
764;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2006;160.2;17.8
765;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2007;160.0;17.4
766;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2008;161.4;17.3
767;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2009;163.3;17.1
768;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2010;164.2;17.1
769;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2011;164.9;17.2
770;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2012;162.3;17.2
771;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2013;144.4;15.6
772;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2014;141.7;15.6
773;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2015;139.6;15.7
774;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2016;137.4;15.5
775;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2017;133.0;15.1
776;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2019;134.5;15.5
777;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2021;127.7;16.0
778;CNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2023;119.8;16.0
779;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;1999;44.6;24.5
780;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2001;46.0;24.3
781;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2003;49.0;24.8
782;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2005;53.0;24.7
783;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2006;52.1;24.3
784;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2007;51.4;23.3
785;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2008;54.2;23.3
786;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2009;56.5;23.1
787;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2010;57.0;22.7
788;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2011;58.9;21.9
789;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2012;62.3;21.7
790;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2013;56.8;19.5
791;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2014;57.5;19.2
792;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2015;58.2;19.2
793;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2016;59.6;18.7
794;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2017;52.4;16.5
795;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2019;45.3;16.1
796;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2021;46.4;14.3
797;CNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2023;46.5;14.7
798;CNV;Mannen;Totaal;1999;270.3;19.1
799;CNV;Mannen;Totaal;2001;262.2;19.0
800;CNV;Mannen;Totaal;2003;259.9;19.1
801;CNV;Mannen;Totaal;2005;249.1;19.0
802;CNV;Mannen;Totaal;2006;244.0;19.0
803;CNV;Mannen;Totaal;2007;237.0;18.7
804;CNV;Mannen;Totaal;2008;234.8;18.4
805;CNV;Mannen;Totaal;2009;233.9;18.5
806;CNV;Mannen;Totaal;2010;231.7;18.6
807;CNV;Mannen;Totaal;2011;231.0;18.8
808;CNV;Mannen;Totaal;2012;228.8;19.0
809;CNV;Mannen;Totaal;2013;190.6;16.4
810;CNV;Mannen;Totaal;2014;185.6;16.5
811;CNV;Mannen;Totaal;2015;182.6;16.7
812;CNV;Mannen;Totaal;2016;176.2;16.4
813;CNV;Mannen;Totaal;2017;159.8;15.2
814;CNV;Mannen;Totaal;2019;142.9;14.5
815;CNV;Mannen;Totaal;2021;136.0;14.6
816;CNV;Mannen;Totaal;2023;125.7;14.1
817;CNV;Mannen;Jonger dan 25 jaar;1999;16.3;21.4
818;CNV;Mannen;Jonger dan 25 jaar;2001;15.4;21.3
819;CNV;Mannen;Jonger dan 25 jaar;2003;16.4;24.0
820;CNV;Mannen;Jonger dan 25 jaar;2005;12.4;20.5
821;CNV;Mannen;Jonger dan 25 jaar;2006;11.9;21.3
822;CNV;Mannen;Jonger dan 25 jaar;2007;11.0;21.9
823;CNV;Mannen;Jonger dan 25 jaar;2008;10.4;21.7
824;CNV;Mannen;Jonger dan 25 jaar;2009;9.5;20.4
825;CNV;Mannen;Jonger dan 25 jaar;2010;9.9;21.2
826;CNV;Mannen;Jonger dan 25 jaar;2011;12.1;25.5
827;CNV;Mannen;Jonger dan 25 jaar;2012;12.8;29.5
828;CNV;Mannen;Jonger dan 25 jaar;2013;8.2;21.5
829;CNV;Mannen;Jonger dan 25 jaar;2014;9.8;24.9
830;CNV;Mannen;Jonger dan 25 jaar;2015;12.3;30.7
831;CNV;Mannen;Jonger dan 25 jaar;2016;10.2;26.4
832;CNV;Mannen;Jonger dan 25 jaar;2017;7.8;21.5
833;CNV;Mannen;Jonger dan 25 jaar;2019;1.4;5.0
834;CNV;Mannen;Jonger dan 25 jaar;2021;1.4;6.8
835;CNV;Mannen;Jonger dan 25 jaar;2023;0.8;3.7
836;CNV;Mannen;25 tot AOW-leeftijd;1999;216.4;18.3
837;CNV;Mannen;25 tot AOW-leeftijd;2001;207.9;18.2
838;CNV;Mannen;25 tot AOW-leeftijd;2003;202.0;18.0
839;CNV;Mannen;25 tot AOW-leeftijd;2005;192.1;18.0
840;CNV;Mannen;25 tot AOW-leeftijd;2006;188.4;18.1
841;CNV;Mannen;25 tot AOW-leeftijd;2007;183.0;17.7
842;CNV;Mannen;25 tot AOW-leeftijd;2008;179.1;17.4
843;CNV;Mannen;25 tot AOW-leeftijd;2009;177.4;17.5
844;CNV;Mannen;25 tot AOW-leeftijd;2010;174.3;17.7
845;CNV;Mannen;25 tot AOW-leeftijd;2011;170.1;17.7
846;CNV;Mannen;25 tot AOW-leeftijd;2012;164.4;17.8
847;CNV;Mannen;25 tot AOW-leeftijd;2013;135.5;15.3
848;CNV;Mannen;25 tot AOW-leeftijd;2014;128.5;15.2
849;CNV;Mannen;25 tot AOW-leeftijd;2015;122.5;15.1
850;CNV;Mannen;25 tot AOW-leeftijd;2016;117.4;15.1
851;CNV;Mannen;25 tot AOW-leeftijd;2017;110.6;14.5
852;CNV;Mannen;25 tot AOW-leeftijd;2019;106.2;14.5
853;CNV;Mannen;25 tot AOW-leeftijd;2021;98.9;15.0
854;CNV;Mannen;25 tot AOW-leeftijd;2023;89.6;14.3
855;CNV;Mannen;25 tot 45 jaar;1999;98.7;
856;CNV;Mannen;25 tot 45 jaar;2001;89.3;
857;CNV;Mannen;25 tot 45 jaar;2003;82.6;
858;CNV;Mannen;25 tot 45 jaar;2005;73.7;17.2
859;CNV;Mannen;25 tot 45 jaar;2006;70.0;17.6
860;CNV;Mannen;25 tot 45 jaar;2007;66.0;17.0
861;CNV;Mannen;25 tot 45 jaar;2008;62.8;16.3
862;CNV;Mannen;25 tot 45 jaar;2009;61.7;17.1
863;CNV;Mannen;25 tot 45 jaar;2010;59.3;17.3
864;CNV;Mannen;25 tot 45 jaar;2011;56.6;17.4
865;CNV;Mannen;25 tot 45 jaar;2012;54.8;17.8
866;CNV;Mannen;25 tot 45 jaar;2013;41.3;14.4
867;CNV;Mannen;25 tot 45 jaar;2014;37.6;14.0
868;CNV;Mannen;25 tot 45 jaar;2015;34.6;13.5
869;CNV;Mannen;25 tot 45 jaar;2016;32.2;13.6
870;CNV;Mannen;25 tot 45 jaar;2017;29.6;13.0
871;CNV;Mannen;25 tot 45 jaar;2019;25.3;11.9
872;CNV;Mannen;25 tot 45 jaar;2021;23.3;12.9
873;CNV;Mannen;25 tot 45 jaar;2023;20.0;11.0
874;CNV;Mannen;45 jaar tot AOW-leeftijd;1999;117.7;
875;CNV;Mannen;45 jaar tot AOW-leeftijd;2001;118.6;
876;CNV;Mannen;45 jaar tot AOW-leeftijd;2003;119.4;
877;CNV;Mannen;45 jaar tot AOW-leeftijd;2005;118.4;18.5
878;CNV;Mannen;45 jaar tot AOW-leeftijd;2006;118.4;18.4
879;CNV;Mannen;45 jaar tot AOW-leeftijd;2007;117.0;18.2
880;CNV;Mannen;45 jaar tot AOW-leeftijd;2008;116.2;18.0
881;CNV;Mannen;45 jaar tot AOW-leeftijd;2009;115.7;17.7
882;CNV;Mannen;45 jaar tot AOW-leeftijd;2010;115.0;17.9
883;CNV;Mannen;45 jaar tot AOW-leeftijd;2011;113.5;17.8
884;CNV;Mannen;45 jaar tot AOW-leeftijd;2012;109.6;17.8
885;CNV;Mannen;45 jaar tot AOW-leeftijd;2013;94.2;15.8
886;CNV;Mannen;45 jaar tot AOW-leeftijd;2014;90.9;15.8
887;CNV;Mannen;45 jaar tot AOW-leeftijd;2015;87.9;15.8
888;CNV;Mannen;45 jaar tot AOW-leeftijd;2016;85.2;15.7
889;CNV;Mannen;45 jaar tot AOW-leeftijd;2017;81.0;15.2
890;CNV;Mannen;45 jaar tot AOW-leeftijd;2019;80.9;15.5
891;CNV;Mannen;45 jaar tot AOW-leeftijd;2021;75.6;15.8
892;CNV;Mannen;45 jaar tot AOW-leeftijd;2023;69.6;15.6
893;CNV;Mannen;AOW-leeftijd of ouder;1999;37.7;23.4
894;CNV;Mannen;AOW-leeftijd of ouder;2001;38.9;23.4
895;CNV;Mannen;AOW-leeftijd of ouder;2003;41.5;23.9
896;CNV;Mannen;AOW-leeftijd of ouder;2005;44.6;24.1
897;CNV;Mannen;AOW-leeftijd of ouder;2006;43.6;23.6
898;CNV;Mannen;AOW-leeftijd of ouder;2007;43.0;22.9
899;CNV;Mannen;AOW-leeftijd of ouder;2008;45.4;23.0
900;CNV;Mannen;AOW-leeftijd of ouder;2009;46.9;23.0
901;CNV;Mannen;AOW-leeftijd of ouder;2010;47.5;22.6
902;CNV;Mannen;AOW-leeftijd of ouder;2011;48.9;22.3
903;CNV;Mannen;AOW-leeftijd of ouder;2012;51.6;22.2
904;CNV;Mannen;AOW-leeftijd of ouder;2013;47.0;19.6
905;CNV;Mannen;AOW-leeftijd of ouder;2014;47.3;19.4
906;CNV;Mannen;AOW-leeftijd of ouder;2015;47.8;19.6
907;CNV;Mannen;AOW-leeftijd of ouder;2016;48.5;19.2
908;CNV;Mannen;AOW-leeftijd of ouder;2017;41.5;16.5
909;CNV;Mannen;AOW-leeftijd of ouder;2019;35.4;15.9
910;CNV;Mannen;AOW-leeftijd of ouder;2021;35.6;14.1
911;CNV;Mannen;AOW-leeftijd of ouder;2023;35.3;14.6
912;CNV;Vrouwen;Totaal;1999;90.7;17.5
913;CNV;Vrouwen;Totaal;2001;93.4;17.3
914;CNV;Vrouwen;Totaal;2003;95.6;17.1
915;CNV;Vrouwen;Totaal;2005;97.7;16.7
916;CNV;Vrouwen;Totaal;2006;97.7;16.7
917;CNV;Vrouwen;Totaal;2007;98.2;16.2
918;CNV;Vrouwen;Totaal;2008;99.1;15.9
919;CNV;Vrouwen;Totaal;2009;102.6;16.5
920;CNV;Vrouwen;Totaal;2010;104.6;16.7
921;CNV;Vrouwen;Totaal;2011;109.8;17.0
922;CNV;Vrouwen;Totaal;2012;111.7;17.3
923;CNV;Vrouwen;Totaal;2013;100.0;15.9
924;CNV;Vrouwen;Totaal;2014;101.6;16.0
925;CNV;Vrouwen;Totaal;2015;106.5;16.6
926;CNV;Vrouwen;Totaal;2016;106.0;16.4
927;CNV;Vrouwen;Totaal;2017;102.7;15.7
928;CNV;Vrouwen;Totaal;2019;92.8;15.0
929;CNV;Vrouwen;Totaal;2021;89.4;15.6
930;CNV;Vrouwen;Totaal;2023;84.0;15.3
931;CNV;Vrouwen;Jonger dan 25 jaar;1999;8.3;20.3
932;CNV;Vrouwen;Jonger dan 25 jaar;2001;7.3;18.9
933;CNV;Vrouwen;Jonger dan 25 jaar;2003;7.4;19.3
934;CNV;Vrouwen;Jonger dan 25 jaar;2005;6.1;15.5
935;CNV;Vrouwen;Jonger dan 25 jaar;2006;5.8;16.5
936;CNV;Vrouwen;Jonger dan 25 jaar;2007;5.6;17.5
937;CNV;Vrouwen;Jonger dan 25 jaar;2008;4.2;14.0
938;CNV;Vrouwen;Jonger dan 25 jaar;2009;4.0;15.0
939;CNV;Vrouwen;Jonger dan 25 jaar;2010;4.3;17.4
940;CNV;Vrouwen;Jonger dan 25 jaar;2011;6.4;24.0
941;CNV;Vrouwen;Jonger dan 25 jaar;2012;6.9;26.6
942;CNV;Vrouwen;Jonger dan 25 jaar;2013;4.3;18.8
943;CNV;Vrouwen;Jonger dan 25 jaar;2014;6.5;23.4
944;CNV;Vrouwen;Jonger dan 25 jaar;2015;11.3;37.2
945;CNV;Vrouwen;Jonger dan 25 jaar;2016;10.5;34.1
946;CNV;Vrouwen;Jonger dan 25 jaar;2017;9.1;30.7
947;CNV;Vrouwen;Jonger dan 25 jaar;2019;1.6;8.6
948;CNV;Vrouwen;Jonger dan 25 jaar;2021;1.6;10.8
949;CNV;Vrouwen;Jonger dan 25 jaar;2023;0.8;5.9
950;CNV;Vrouwen;25 tot AOW-leeftijd;1999;75.5;16.6
951;CNV;Vrouwen;25 tot AOW-leeftijd;2001;78.9;16.5
952;CNV;Vrouwen;25 tot AOW-leeftijd;2003;80.7;16.2
953;CNV;Vrouwen;25 tot AOW-leeftijd;2005;83.3;16.1
954;CNV;Vrouwen;25 tot AOW-leeftijd;2006;83.5;16.0
955;CNV;Vrouwen;25 tot AOW-leeftijd;2007;84.2;15.5
956;CNV;Vrouwen;25 tot AOW-leeftijd;2008;86.0;15.5
957;CNV;Vrouwen;25 tot AOW-leeftijd;2009;88.9;16.0
958;CNV;Vrouwen;25 tot AOW-leeftijd;2010;90.8;16.2
959;CNV;Vrouwen;25 tot AOW-leeftijd;2011;93.3;16.4
960;CNV;Vrouwen;25 tot AOW-leeftijd;2012;94.2;16.6
961;CNV;Vrouwen;25 tot AOW-leeftijd;2013;85.8;15.4
962;CNV;Vrouwen;25 tot AOW-leeftijd;2014;84.8;15.4
963;CNV;Vrouwen;25 tot AOW-leeftijd;2015;84.8;15.4
964;CNV;Vrouwen;25 tot AOW-leeftijd;2016;84.4;15.3
965;CNV;Vrouwen;25 tot AOW-leeftijd;2017;82.6;14.8
966;CNV;Vrouwen;25 tot AOW-leeftijd;2019;81.3;15.0
967;CNV;Vrouwen;25 tot AOW-leeftijd;2021;76.9;15.8
968;CNV;Vrouwen;25 tot AOW-leeftijd;2023;72.0;15.6
969;CNV;Vrouwen;25 tot 45 jaar;1999;44.5;
970;CNV;Vrouwen;25 tot 45 jaar;2001;44.4;
971;CNV;Vrouwen;25 tot 45 jaar;2003;44.1;
972;CNV;Vrouwen;25 tot 45 jaar;2005;41.9;15.4
973;CNV;Vrouwen;25 tot 45 jaar;2006;41.7;15.8
974;CNV;Vrouwen;25 tot 45 jaar;2007;41.2;15.4
975;CNV;Vrouwen;25 tot 45 jaar;2008;40.8;15.1
976;CNV;Vrouwen;25 tot 45 jaar;2009;41.4;16.3
977;CNV;Vrouwen;25 tot 45 jaar;2010;41.7;16.8
978;CNV;Vrouwen;25 tot 45 jaar;2011;41.9;17.0
979;CNV;Vrouwen;25 tot 45 jaar;2012;41.5;17.3
980;CNV;Vrouwen;25 tot 45 jaar;2013;35.6;15.6
981;CNV;Vrouwen;25 tot 45 jaar;2014;34.0;15.4
982;CNV;Vrouwen;25 tot 45 jaar;2015;33.1;15.5
983;CNV;Vrouwen;25 tot 45 jaar;2016;32.2;15.5
984;CNV;Vrouwen;25 tot 45 jaar;2017;30.5;14.6
985;CNV;Vrouwen;25 tot 45 jaar;2019;27.7;14.1
986;CNV;Vrouwen;25 tot 45 jaar;2021;24.9;14.9
987;CNV;Vrouwen;25 tot 45 jaar;2023;21.8;13.7
988;CNV;Vrouwen;45 jaar tot AOW-leeftijd;1999;30.9;
989;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2001;34.5;
990;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2003;36.6;
991;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2005;41.4;17.0
992;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2006;41.8;16.3
993;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2007;43.0;15.6
994;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2008;45.2;15.8
995;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2009;47.6;15.7
996;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2010;49.2;15.7
997;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2011;51.5;15.9
998;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2012;52.8;16.1
999;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2013;50.2;15.3
1000;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2014;50.8;15.4
1001;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2015;51.7;15.4
1002;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2016;52.2;15.3
1003;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2017;52.1;14.9
1004;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2019;53.6;15.5
1005;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2021;52.0;16.3
1006;CNV;Vrouwen;45 jaar tot AOW-leeftijd;2023;50.2;16.5
1007;CNV;Vrouwen;AOW-leeftijd of ouder;1999;6.9;32.6
1008;CNV;Vrouwen;AOW-leeftijd of ouder;2001;7.1;30.4
1009;CNV;Vrouwen;AOW-leeftijd of ouder;2003;7.5;31.1
1010;CNV;Vrouwen;AOW-leeftijd of ouder;2005;8.3;28.8
1011;CNV;Vrouwen;AOW-leeftijd of ouder;2006;8.5;28.8
1012;CNV;Vrouwen;AOW-leeftijd of ouder;2007;8.3;26.0
1013;CNV;Vrouwen;AOW-leeftijd of ouder;2008;8.9;24.9
1014;CNV;Vrouwen;AOW-leeftijd of ouder;2009;9.6;24.0
1015;CNV;Vrouwen;AOW-leeftijd of ouder;2010;9.5;23.1
1016;CNV;Vrouwen;AOW-leeftijd of ouder;2011;10.0;20.2
1017;CNV;Vrouwen;AOW-leeftijd of ouder;2012;10.7;19.7
1018;CNV;Vrouwen;AOW-leeftijd of ouder;2013;9.8;19.0
1019;CNV;Vrouwen;AOW-leeftijd of ouder;2014;10.2;18.3
1020;CNV;Vrouwen;AOW-leeftijd of ouder;2015;10.5;17.4
1021;CNV;Vrouwen;AOW-leeftijd of ouder;2016;11.1;17.1
1022;CNV;Vrouwen;AOW-leeftijd of ouder;2017;11.0;16.7
1023;CNV;Vrouwen;AOW-leeftijd of ouder;2019;9.9;16.8
1024;CNV;Vrouwen;AOW-leeftijd of ouder;2021;10.8;15.1
1025;CNV;Vrouwen;AOW-leeftijd of ouder;2023;11.2;15.2
1026;VCP;Totaal mannen en vrouwen;Totaal;1999;218.6;11.3
